lane_id,target_rank,scout_target_id,municipality,state,unit_type,target_unit_type,known_counterpart_id,known_counterpart_unit_type,target_mechanism_family,secondary_mechanism_families,source_family_target,match_priority_tier,same_city_match_status,overlapping_cycle_status,expected_contract_or_document_period,reason_selected,duplicate_risk,prior_seen_status,dry_run_status,live_run_status,notes
lane_1,101,TS4-1-4ae31befd1e32833,Lancaster,PA,fire,non_safety_comparator,NSCQ-PA-20260720-0024,fire,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2014-2024 target window,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=pa_lancaster; population=57153; scout candidate only
lane_1,102,TS4-1-819134561f0724b1,Winter Haven,FL,police,non_safety_comparator,NSCQ-FL-20260720-0114,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"unclear (snippet indicates CBA expires September 30, 2024, but full operative duration terms not scout-verified)",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_124283; population=57109; scout candidate only
lane_1,103,TS4-1-13912260cef0ad37,Texas City,TX,police,non_safety_comparator,NSCQ-TX-20260720-0098,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"October 1, 2024 through September 30, 2026",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_194838; population=56609; scout candidate only
lane_1,104,TS4-1-5e6e320bf52f86e3,Anderson,IN,police,non_safety_comparator,NSCQ-IN-20260720-0023,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,unclear,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_126051; population=55199; scout candidate only
lane_1,105,TS4-1-81a6e8d9fa136f18,Mount Prospect,IL,police,non_safety_comparator,NSCQ-IL-20260720-0087,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2023-2025,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_162258; population=54298; scout candidate only
lane_1,106,TS4-1-266b714a620ee6c5,Kentwood,MI,police,non_safety_comparator,NSCQ-MI-20260720-0065,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"Effective July 1, 2024 through June 30, 2027",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_166713; population=53987; scout candidate only
lane_1,107,TS4-1-a02c4eb1c6e2ebcb,Tinley Park,IL,police,non_safety_comparator,NSCQ-IL-20260720-0060,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,unclear (see visible_year_evidence),Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_102638; population=53886; scout candidate only
lane_1,108,TS4-1-58b3ba0624cc1ff7,Plain,OH,fire,non_safety_comparator,NSCQ-OH-20260720-0800,fire,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"March 20, 2022 (effective 0700) through March 17, 2025 (expires 0700)",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_139569; population=53189; scout candidate only
lane_1,109,TS4-1-4c8a362d3d438185,Normal,IL,fire,non_safety_comparator,NSCQ-IL-20260720-0062,fire,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"April 1, 2020 - March 31, 2024",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_162491; population=52618; scout candidate only
lane_1,110,TS4-1-7312bce46ce4ed1a,West New York,NJ,police,non_safety_comparator,NSCQ-NJ-20260720-0017,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,1/1/2015–12/31/2019,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_170180; population=50754; scout candidate only
lane_1,111,TS4-1-26add4dbf3da5c40,Troy,NY,police,non_safety_comparator,NSCQ-NY-20260720-0023,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2018-2023 (CBA period referenced in MOA) and 2024-2026 (MOA effective term),Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_131273; population=50607; scout candidate only
lane_1,112,TS4-1-c39e9da2d894f159,Enid,OK,fire,non_safety_comparator,NSCQ-OK-20260720-0017,fire,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"effective July 1, 2025 through June 30, 2027 (auto-extends thereafter unless notice given)",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_209157; population=50577; scout candidate only
lane_1,113,TS4-1-98e69464d9024892,St. Louis Park,MN,police,non_safety_comparator,NSCQ-MN-20260720-0045,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"Jan. 1, 2021 – Dec. 31, 2021",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_208478; population=49697; scout candidate only
lane_1,114,TS4-1-a2fc421d92df084c,Portage,MI,fire,non_safety_comparator,NSCQ-MI-20260720-0068,fire,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"Effective July 1, 2024 through June 30, 2027",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_166705; population=49302; scout candidate only
lane_1,115,TS4-1-849f0ff0433716a4,Ocoee,FL,fire,non_safety_comparator,NSCQ-FL-20260720-0119,fire,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2023-2026 (per document title),Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_161664; population=49261; scout candidate only
lane_1,116,TS4-1-911261155c9e8c0b,Violet,OH,fire,non_safety_comparator,NSCQ-OH-20260720-0807,fire,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2019-2021,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_209121; population=49171; scout candidate only
lane_1,117,TS4-1-7dda59e826844837,Niagara Falls,NY,police,non_safety_comparator,NSCQ-NY-20260720-0024,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,unclear,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_194798; population=47599; scout candidate only
lane_1,118,TS4-1-76de8616cf5bcda1,Sherman,TX,police,non_safety_comparator,NSCQ-TX-20260720-0099,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,unclear,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_194828; population=47473; scout candidate only
lane_1,119,TS4-1-e08c36fa4ea37220,Plainfield,IL,police,non_safety_comparator,NSCQ-IL-20260720-0104,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2022-2025,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_194711; population=47448; scout candidate only
lane_1,120,TS4-1-713a92e87335f197,Winter Garden,FL,police,non_safety_comparator,NSCQ-FL-20260720-0123,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"October 1, 2024 to September 30, 2027",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_161666; population=47294; scout candidate only
lane_1,121,TS4-1-5399eb8df58cb8a1,Wauwatosa,WI,police,non_safety_comparator,NSCQ-WI-20260720-0043,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2022-2025 (2022-2024 tentative agreement amended and extended to include calendar year 2025),Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_225872; population=47038; scout candidate only
lane_1,122,TS4-1-72480d96f4bc159f,Binghamton,NY,police,non_safety_comparator,NSCQ-NY-20260720-0025,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2020-2024,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_170449; population=46727; scout candidate only
lane_1,123,TS4-1-c40052534ec14673,Arlington,MA,police,non_safety_comparator,NSCQ-MA-20260720-0010,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"Agreement term shown in award: July 1, 2018 – June 30, 2021 (wage increases referenced for July 1, 2018; July 1, 2019; July 1, 2020)",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=ma_arlington; population=46111; scout candidate only
lane_1,124,TS4-1-810a2d2b1142dc58,Blacksburg,VA,police,non_safety_comparator,NSCQ-VA-20260720-0016,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,FY2025/2026,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_209701; population=45485; scout candidate only
lane_1,125,TS4-1-3d71a7091f056cbb,Elmhurst,IL,fire,non_safety_comparator,NSCQ-IL-20260720-0109,fire,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2017-2020,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_162296; population=45336; scout candidate only
lane_1,126,TS4-1-50bbcb1012e1df6f,Miami,OH,police,non_safety_comparator,NSCQ-OH-20260720-0809,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"January 1, 2022 through December 31, 2024",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_191193; population=44686; scout candidate only
lane_1,127,TS4-1-2948461c31641c91,Littleton,CO,police,non_safety_comparator,NSCQ-CO-20260720-0020,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,01/01/23-12/31/25,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_161333; population=44451; scout candidate only
lane_1,128,TS4-1-a4b1a306d4fa7a13,Wilkes-Barre,PA,police,non_safety_comparator,NSCQ-PA-20260720-0031,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2014-2024 target window,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=pa_wilkesbarre; population=44254; scout candidate only
lane_1,129,TS4-1-8222478b348b9fde,Greenacres,FL,fire,non_safety_comparator,NSCQ-FL-20260720-0128,fire,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2017-2020 (years indicated by document title/filename only; operative wage-setting terms not yet inspected),Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_101983; population=44103; scout candidate only
lane_1,130,TS4-1-d8bbef4055fb71e7,Fuquay-Varina,NC,police,non_safety_comparator,NSCQ-NC-20260720-0017,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,unclear,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_171303; population=43817; scout candidate only
lane_1,131,TS4-1-964b59108ebe6506,Weslaco,TX,police,non_safety_comparator,NSCQ-TX-20260720-0103,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2019-2021,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_191612; population=43053; scout candidate only
lane_1,132,TS4-1-127b2b3958a53bb0,Buffalo Grove,IL,fire,non_safety_comparator,NSCQ-IL-20260720-0156,fire,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"May 1, 2023 through April 30, 2025",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_207784; population=42482; scout candidate only
lane_1,133,TS4-1-7fa5947358617764,Shelton,CT,police,non_safety_comparator,NSCQ-CT-20260720-0045,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"July 1, 2016 through June 30, 2019",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_101686; population=42144; scout candidate only
lane_1,134,TS4-1-6f09a1649e8ab99d,Cottage Grove,MN,police,non_safety_comparator,NSCQ-MN-20260720-0050,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,unclear,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_167681; population=42056; scout candidate only
lane_1,135,TS4-1-ca82fc3a731c0c4a,Owasso,OK,police,non_safety_comparator,NSCQ-OK-20260720-0016,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"effective July 1, 2024 to June 30, 2025 (text OCR shows 2024 2025 and 2025 2026; operative term clause shows 'until midnight, June 30, 2025 2026')",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_133050; population=41162; scout candidate only
lane_1,136,TS4-1-9f3b5a73a03d325e,Rosenberg,TX,police,non_safety_comparator,NSCQ-TX-20260720-0108,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2024,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_209572; population=41104; scout candidate only
lane_1,137,TS4-1-1ad8fc0a6c072000,State College,PA,police,non_safety_comparator,NSCQ-PA-20260720-0050,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2014-2024 target window,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=pa_statecollege; population=40687; scout candidate only
lane_1,138,TS4-1-3184d76868fd0cd2,New Berlin,WI,police,non_safety_comparator,NSCQ-WI-20260720-0051,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2023-2024,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_188022; population=40260; scout candidate only
lane_1,139,TS4-1-ca252bf392630422,Findlay,OH,police,non_safety_comparator,NSCQ-OH-20260720-0087,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"January 1, 2016 – December 31, 2018",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_172441; population=40139; scout candidate only
lane_1,140,TS4-1-9577bc32c3e23c84,Menomonee Falls,WI,police,non_safety_comparator,NSCQ-WI-20260720-0052,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2023-2024,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_177270; population=39700; scout candidate only
lane_1,141,TS4-1-588bc22f9a317bd6,Hobbs,NM,police,non_safety_comparator,NSCQ-NM-20260720-0018,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"July 1, 2022 through June 30, 2027 (amended; first amendment extends term to June 30, 2027)",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_131031; population=39386; scout candidate only
lane_1,142,TS4-1-490bea866a2ae326,Hutto,TX,police,non_safety_comparator,NSCQ-TX-20260720-0112,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,unclear,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_113735; population=38765; scout candidate only
lane_1,143,TS4-1-abbf048ae07f3fb2,Braintree Town,MA,police,non_safety_comparator,NSCQ-MA-20260720-0108,police,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,"2013-2016 MOA (referenced); award issued January 20, 2016 (contract term not fully reproduced)",Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_224806; population=38490; scout candidate only
lane_1,144,TS4-1-e3015863aa0c65d8,Hot Springs,AR,fire,non_safety_comparator,NSCQ-AR-20260720-0012,fire,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,collective_bargaining_agreement_or_moa_or_wage_schedule,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,2024,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,low,municipality_seen_safety_lead_target_unit_not_seen,validated_no_call,not_started,municipality_id=cog_2025_160951; population=37994; scout candidate only
