scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500LIVE-20260729-000023,B4X2500-20260729-00021,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Farmington,Van Buren County (19177; primary),non_safety,non_safety,,unclear,Ordinance No. 5 - An Ordinance to Establish the Salaries of Municipal Officers,https://farmingtoniowa.com/documents/464/5_-_ORD_5.pdf,farmingtoniowa.com,https://farmingtoniowa.com/documents/464/5_-_ORD_5.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,Provides an official city compensation/salary-setting ordinance that could indicate how non-safety municipal pay is authorized; however it likely does not function as a general municipal employee wage plan for labor-comparator purposes.,agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000025,B4X2500-20260729-00024,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Garnavillo,Clayton County (19043; primary),police,police,,unclear,City Council Meeting Minutes (Chief of Police hiring wage; starting wage $22.00/hr; 90-day review; potential increase; 12/13/2023 date of hire),https://www.garnavilloia.com/uploads/4/9/5/6/49568941/4b_2023-12-13_minutes.pdf,garnavilloia.com,https://garnavilloia.com/uploads/4/9/5/6/49568941/4b_2023-12-13_minutes.pdf,civil_service_or_hr_pay_plan,meeting_minutes,high,strike_or_no_strike_constraint,"Contains an authoritative city-set starting wage for a sworn police role (Chief of Police), which may help as general context for pay levels (not a contractual comparator).",broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000026,B4X2500-20260729-00024,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Garnavillo,Clayton County (19043; primary),unclear,unclear,,unclear,City Council Meeting Minutes (wage increase $1.00/hour; sets pay at $21.00; effective with current pay period; Resolution 2021-08),https://www.garnavilloia.com/uploads/4/9/5/6/49568941/2021-01-13_minutes.pdf,garnavilloia.com,https://garnavilloia.com/uploads/4/9/5/6/49568941/2021-01-13_minutes.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,Shows an authoritative city-approved wage adjustment with operative payment language (context for municipal wage-setting; not a labor agreement comparator).,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000027,B4X2500-20260729-00026,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Glidden,Carroll County (19027; primary),non_safety,non_safety,,unclear,Glidden City Council Minutes (FY25) — Resolution #2025-19 Set Employee Wage (motion/approval only),https://www.cityofglidden.org/wp-content/uploads/2025/11/FY25-Minutes.pdf,cityofglidden.org,https://cityofglidden.org/wp-content/uploads/2025/11/FY25-Minutes.pdf,wage_schedule,agenda_cover_sheet,high,non_safety_constraint_signal,"Indicates the City set employee wages via a council resolution (potential municipal civilian/non-safety wage-setting source), but not validated as the wage schedule itself.",mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000028,B4X2500-20260729-00026,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Glidden,Carroll County (19027; primary),non_safety,non_safety,,unclear,Glidden City Council Minutes (FY24) — Resolution #2023-27 Set Employee Wage (motion/approval only),https://www.cityofglidden.org/wp-content/uploads/2024/10/FY24-Council-Minutes.pdf,cityofglidden.org,https://cityofglidden.org/wp-content/uploads/2024/10/FY24-Council-Minutes.pdf,budget_or_pay_plan,agenda_cover_sheet,high,non_safety_constraint_signal,"Suggests municipal civilian/non-safety wages were set via resolution, which may connect to a wage schedule or pay plan.",mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000030,B4X2500-20260729-00027,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Graettinger,Palo Alto County (19147; primary),unclear,unclear,,unclear,"Council Meeting for August 14, 2000 (PDF minutes) - City of Graettinger",https://files-backend.assets.thrillshare.com/documents/asset/uploaded_file/1870/City_Of_Graettinger/324cbf6a-90b8-4bc9-811f-49db9e2121ca/6-9-2025_.pdf?disposition=inline,files-backend.assets.thrillshare.com,https://files-backend.assets.thrillshare.com/documents/asset/uploaded_file/1870/City_Of_Graettinger/324cbf6a-90b8-4bc9-811f-49db9e2121ca/6-9-2025_.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal;fiscal_constraint_signal,May reference adoption of city employee salary/wage changes (potentially including non-safety/general employees).,arbitration_factfinding,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000031,B4X2500-20260729-00028,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Greene,Butler County (19023; primary); Floyd County (19067),non_safety,non_safety,,"July 1, 2026 through June 30, 2027 (resolution period stated in minutes; wage schedule not shown)","June 8th, 2026 Minutes (motion approving Resolution 2026-07 setting salaries/wages)",https://greeneia.org/files/Minutes_06082026.pdf,greeneia.org,https://greeneia.org/files/Minutes_06082026.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal;fiscal_constraint_signal,"Identifies the City Council action adopting a wage/salary-setting resolution for city appointed officers and employees (potential non-safety comparator), including the stated operative fiscal-year period.",salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000032,B4X2500-20260729-00028,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Greene,Butler County (19023; primary); Floyd County (19067),non_safety,non_safety,,"July 1, 2026 through June 30, 2027 (fiscal-year period stated in agenda; operative wage amounts not shown)","June 8th, 2026 Agenda (item 2026-07 setting salaries/wages for appointed officers and employees)",https://greeneia.org/files/Agenda_06082026.pdf,greeneia.org,https://greeneia.org/files/Agenda_06082026.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal;fiscal_constraint_signal,Points to the specific wage-setting resolution number (2026-07) and fiscal-year period for non-safety city employees.,salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000033,B4X2500-20260729-00032,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Ireton,Sioux County (19167; primary),non_safety,non_safety,,unclear,"Minutes Ireton City Council Meeting (Reading of Ordinance 25-05 Amending Mayor Pay / New Mayor Compensation Starting January 1, 2026)",https://iretonia.com/wp-content/uploads/2026/01/Minutes-Oct.-20-2025.pdf,iretonia.com,https://iretonia.com/wp-content/uploads/2026/01/Minutes-Oct.-20-2025.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,Municipal wage/compensation setting by city council for non-sworn municipal office/roles (not a police/fire labor agreement).,personnel_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000034,B4X2500-20260729-00032,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Ireton,Sioux County (19167; primary),non_safety,non_safety,,unclear,Minutes Ireton City Council Meeting (Clerk Stipend / Pay Stipend for Next Year),https://iretonia.com/wp-content/uploads/2026/01/Minutes-Nov.-17-2025.pdf,iretonia.com,https://iretonia.com/wp-content/uploads/2026/01/Minutes-Nov.-17-2025.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,Shows city council action on municipal compensation (non-sworn/non-safety labor-adjacent wage/compensation adjustment).,personnel_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000037,B4X2500-20260729-00036,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Lamont,Buchanan County (19019; primary),non_safety,non_safety,,unclear,City Council Minutes (attachment set) - 01-14-2026,https://www.lamontiowa.com/wp-content/uploads/2026/01/Min14Jan26.pdf,lamontiowa.com,https://lamontiowa.com/wp-content/uploads/2026/01/Min14Jan26.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,City-council minutes frequently attach or reference wage/pay policy actions for ordinary municipal (non-safety) employees.,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000038,B4X2500-20260729-00036,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Lamont,Buchanan County (19019; primary),non_safety,non_safety,,unclear,City Council Minutes (attachment set) - 12-10-2025,https://www.lamontiowa.com/wp-content/uploads/2026/01/Min10Dec25.pdf,lamontiowa.com,https://lamontiowa.com/wp-content/uploads/2026/01/Min10Dec25.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,City-council minutes frequently contain ordinance/policy items affecting civilian/non-safety municipal employee compensation.,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000040,B4X2500-20260729-00037,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Larchwood,Lyon County (19119; primary),non_safety,non_safety,,unclear,"Agenda – Council Meeting (includes: “Part-time and full-time employee wage review” via Resolutions 2026-14, 15, 16 & 17)",https://www.cityoflarchwood.org/wp-content/uploads/2026/07/00a_Agenda_2026_0608-1.pdf,cityoflarchwood.org,https://cityoflarchwood.org/wp-content/uploads/2026/07/00a_Agenda_2026_0608-1.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,"Indicates municipal wage-review actions for part-time and full-time employees, which may support an ordinary (non-safety) municipal wage comparator if the underlying resolutions include binding wage/pay details.",cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000041,B4X2500-20260729-00038,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Lone Tree,Johnson County (19103; primary),non_safety,non_safety,,unclear,"Employee Handbook (City of Lone Tree, IA) (2-3-2025)",https://lonetreeiowa.com/documents/754/Employee_Handbook_-_2-3-2025.pdf,lonetreeiowa.com,https://lonetreeiowa.com/documents/754/Employee_Handbook_-_2-3-2025.pdf,unknown_or_needs_review,insufficient_source,low,strike_or_no_strike_constraint,May reference the mechanism for setting compensation (City Council resolution) and could point to where binding wage materials are maintained.,mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000042,B4X2500-20260729-00038,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Lone Tree,Johnson County (19103; primary),unclear,unclear,,unclear,"Meeting Agendas & Minutes (City of Lone Tree, IA) - landing page",https://lonetreeiowa.com/meeting-agendas-and-minutes,lonetreeiowa.com,https://lonetreeiowa.com/meeting-agendas-and-minutes,agenda_packet_or_minutes,index_page,high,non_safety_constraint_signal,Potential source of agenda/minutes where council action may adopt wage policies/compensation resolutions impacting non-safety roles.,mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000043,B4X2500-20260729-00040,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Lowden,Cedar County (19031; primary),non_safety,non_safety,,unclear,"Lowden, Iowa Code (includes city employee compensation authority; no specific wage schedule located in inspected PDF text)",https://lowden.gov/wp-content/uploads/2025/09/LowdenCode2024.pdf,lowden.gov,https://lowden.gov/wp-content/uploads/2025/09/LowdenCode2024.pdf,wage_schedule,unknown,high,non_safety_constraint_signal,A city code can contain ordinances/policies setting compensation mechanisms for non-safety municipal employees.,salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000045,B4X2500-20260729-00040,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Lowden,Cedar County (19031; primary),police,police,,unclear,Lowden Police Department page (labor-source search result; no contract/MOU award/factfinding/wage plan detected on this page),https://lowden.gov/departments/police/,lowden.gov,https://lowden.gov/departments/police,mou_or_memorandum,context_only,high,strike_or_no_strike_constraint,"If the city hosts labor agreements for police, they may be linked from department pages.",salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000046,B4X2500-20260729-00040,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Lowden,Cedar County (19031; primary),fire,fire,,unclear,Lowden Fire Department page (labor-source search result; no contract/MOU award/factfinding/wage plan detected on this page),https://lowden.gov/departments/fire/,lowden.gov,https://lowden.gov/departments/fire,mou_or_memorandum,context_only,high,strike_or_no_strike_constraint,"If the city hosts labor agreements for firefighters, they may be linked from department pages.",salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000047,B4X2500-20260729-00041,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Madrid,Boone County (19015; primary),non_safety,non_safety,"International Union of Operating Engineers (IUOE), Local 234",unclear,"03-07-20 Packet 1st-half.pdf (COLLECTIVE BARGAINING AGREEMENT; City of Madrid, Iowa; IUOE Local 234)",https://madridiowa.org/wp-content/uploads/2020/03/03-07-20-Packet-1st-half.pdf,madridiowa.org,https://madridiowa.org/wp-content/uploads/2020/03/03-07-20-Packet-1st-half.pdf,agenda_packet_or_minutes,cba,high,non_safety_constraint_signal,"Council minutes reference approval of a collective bargaining agreement between the City of Madrid and IUOE Local 234, and this PDF appears to be the associated CBA package for a non-safety/public works bargaining unit.",budget_pay_plan,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
