source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written,final_access_url_sanitized,http_status_code,redirect_count,content_length_header,response_metadata_path,content_sample_path,error_type,transport_exception_type,error_message_sanitized,source_review_pilot_id,source_review_merge_id,source_review_merged_at
sr_19d3b2c1935b2d073e1a785c,TRI-5ad952a2bf95c4ba1cab,NSCQ-OH-20260720-0526,VER-80f1637818690d6f77b9,cog_2025_172352,172352,OH,Bedford Heights,CITY OF BEDFORD HEIGHTS,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0827.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0827.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0827.pdf,"Collective Bargaining Agreement (Fire Cadets, Fire Fighters, Fire Fighter Paramedics, Lieutenants and Captains)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,fire,,yes,likely_official,URL-4c6356bd999b75dcdd84,1,canonical_representative,487,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0163_sr_19d3b2c1935b2d073e1a785c.pdf,7465473ca5142117ced916869c2e8b81ac4b81c7a91c1c0831cb00c4702dd859,2057245,application/pdf,unknown,unknown,official_state_repository,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:09Z,1,1,1,0,0,0,1,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0827.pdf,200,0,2057245,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0163_sr_19d3b2c1935b2d073e1a785c.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
sr_bb2d931bf850df554716a976,TRI-6d4f77ec35725f3ee942,NSCQ-FL-20260720-0027,VER-a4eda3c48f8edea2641b,cog_2025_161593,161593,FL,Pembroke Pines,CITY OF PEMBROKE PINES,https://ppines.legistar.com/View.ashx?GUID=BD660EC2-24F9-4A32-90CA-1D93CCCEEEFB&ID=12507122&M=F,https://ppines.legistar.com/View.ashx?GUID=BD660EC2-24F9-4A32-90CA-1D93CCCEEEFB&ID=12507122&M=F,https://ppines.legistar.com/View.ashx?GUID=BD660EC2-24F9-4A32-90CA-1D93CCCEEEFB&ID=12507122&M=F,"Collective Bargaining Agreement (PBA Police Benevolent Association) — Term October 1, 2022 to September 30, 2025",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,no,likely_official,URL-d91db6e779776c1dec50,1,canonical_representative,490,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0164_sr_bb2d931bf850df554716a976.pdf,fec506b451ac67727761b6e17fde5bd92c715663a03aa94955a4a82314e4a173,4567884,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:13Z,1,1,1,0,0,0,1,https://ppines.legistar.com/View.ashx?GUID=BD660EC2-24F9-4A32-90CA-1D93CCCEEEFB&ID=12507122&M=F,200,0,4567884,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0164_sr_bb2d931bf850df554716a976.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
sr_08f63ca8a291f3a735082ac4,TRI-661046880648b5f10bb9,NSCQ-IL-20260720-0275,VER-78cc299308e503eaff2e,cog_2025_189920,189920,IL,Villa Park,VILLAGE OF VILLA PARK,https://www.invillapark.com/DocumentCenter/View/2564/AFSCME-Contract-2015-to-2017PDF,https://www.invillapark.com/DocumentCenter/View/2564/AFSCME-Contract-2015-to-2017PDF,https://www.invillapark.com/DocumentCenter/View/2564/AFSCME-Contract-2015-to-2017PDF,"Agreement between VILLAGE OF VILLA PARK and Local 964, American Federation of State, County and Municipal Employees, Council 31, AFL-CIO (May 1, 2015 to April 30, 2017)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-db810c9009beea6da658,1,canonical_representative,493,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0165_sr_08f63ca8a291f3a735082ac4.pdf,0ec81c1298a6b3f4b3a3bf69ccb2df30611376b3608c179171209bcadd5722bc,5463932,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:13Z,1,1,1,0,0,0,1,https://www.invillapark.com/DocumentCenter/View/2564/AFSCME-Contract-2015-to-2017PDF,200,0,5463932,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0165_sr_08f63ca8a291f3a735082ac4.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
sr_fbe2c92fcc31d7911d802ffb,TRI-4d2e9fc4775626af6da2,NSCQ-IL-20260720-0248,VER-1da33bc24259487ab028,cog_2025_193190,193190,IL,West Chicago,CITY OF WEST CHICAGO,https://westchicago.org/wp-content/uploads/2023/01/2022-R-0081.pdf,https://westchicago.org/wp-content/uploads/2023/01/2022-R-0081.pdf,https://westchicago.org/wp-content/uploads/2023/01/2022-R-0081.pdf,Labor Agreement (Illinois FOP Labor Council / City of West Chicago Patrol Officers),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-b62228d02529f0dbb5ce,1,canonical_representative,496,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0166_sr_fbe2c92fcc31d7911d802ffb.pdf,3d1a820ce79b56542a12b3d79e1c330fc435337f51c1c524e110b21bbf6b55aa,7945707,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:14Z,1,1,1,0,0,0,1,https://westchicago.org/wp-content/uploads/2023/01/2022-R-0081.pdf,200,0,7945707,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0166_sr_fbe2c92fcc31d7911d802ffb.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
sr_2a0a2a0d1f00ca92436f6b08,TRI-0543f6ed5b858320825c,NSCQ-IL-20260720-0008,VER-f76db0001c9e6041cc39,il_rockford,102882,IL,Rockford,CITY OF ROCKFORD,https://www.rockfordil.gov/DocumentCenter/View/276/IAFF-Local-413-PDF,https://www.rockfordil.gov/DocumentCenter/View/276/IAFF-Local-413-PDF,https://www.rockfordil.gov/DocumentCenter/View/276/IAFF-Local-413-PDF,"COLLECTIVE BARGAINING AGREEMENT between IAFF Local 413 and CITY OF ROCKFORD, ILLINOIS",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,fire,,yes,likely_official,URL-515657e8eb0069438e28,1,canonical_representative,499,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0167_sr_2a0a2a0d1f00ca92436f6b08.pdf,d375efb63627785be345c921943125596fac8d4b79b00717e01bd1e017a9affd,1103029,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:15Z,1,1,1,0,0,0,1,https://www.rockfordil.gov/DocumentCenter/View/276/IAFF-Local-413-PDF,200,0,1103029,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0167_sr_2a0a2a0d1f00ca92436f6b08.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
sr_a85101a556e78eb01245efb2,TRI-d21f17a0d3e5b963cc8c,NSCQ-IL-20260720-0249,VER-1dadad51085af139f2c0,cog_2025_193190,193190,IL,West Chicago,CITY OF WEST CHICAGO,https://westchicago.org/wp-content/uploads/2023/01/2022-R-0078.pdf,https://westchicago.org/wp-content/uploads/2023/01/2022-R-0078.pdf,https://westchicago.org/wp-content/uploads/2023/01/2022-R-0078.pdf,"Collective Bargaining Agreement (City of West Chicago / International Union of Operating Engineers, Local 150) — 2022-2024",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-6663fe6c357ee2236926,1,canonical_representative,502,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0168_sr_a85101a556e78eb01245efb2.pdf,1925578ef3d20e371ae5185de88d02dfd3fc009fc11d34c91487588c7801b5f1,8674011,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:15Z,1,1,1,0,0,0,1,https://westchicago.org/wp-content/uploads/2023/01/2022-R-0078.pdf,200,0,8674011,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0168_sr_a85101a556e78eb01245efb2.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
sr_f1e0f4b5f4b4b05d09a9e49c,TRI-0918d7694ef0c80477b5,NSCQ-IL-20260720-0024,VER-e036b261af67c6445ec8,cog_2025_193205,193205,IL,Peoria,CITY OF PEORIA,https://peoriagov.org/Archive.aspx?ADID=878,https://peoriagov.org/ArchiveCenter/ViewFile/Item/878,https://peoriagov.org/ArchiveCenter/ViewFile/Item/878,COLLECTIVE BARGAINING AGREEMENT (Police Benevolent Association),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-666e697f2855b8669e0f,1,canonical_representative,505,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0169_sr_f1e0f4b5f4b4b05d09a9e49c.pdf,a92e383d3284a39c196a646fd5b8085187d4c3c47dc9dc49b5222ca27d560a9b,4694696,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:17Z,1,1,1,0,0,0,1,https://peoriagov.org/ArchiveCenter/ViewFile/Item/878,200,0,4694696,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0169_sr_f1e0f4b5f4b4b05d09a9e49c.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
sr_6bfa9b086a9caef3e51def0f,TRI-547b75c5d23ae663aaa0,NSCQ-IL-20260720-0079,VER-8a86d04854d399cd048a,cog_2025_162229,162229,IL,Arlington Heights,VILLAGE OF ARLINGTON HEIGHTS,https://cms2.revize.com/revize/arlington/Transparency/Collective%20Bargaining%20Agreements/Fire/2017%20-%202019%20Fire%20Contract.pdf,https://cms2.revize.com/revize/arlington/Transparency/Collective%20Bargaining%20Agreements/Fire/2017%20-%202019%20Fire%20Contract.pdf,https://cms2.revize.com/revize/arlington/Transparency/Collective%20Bargaining%20Agreements/Fire/2017%20-%202019%20Fire%20Contract.pdf,2017 - 2019 Fire Contract,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,no,likely_official,URL-8c41ac69dde0136ef28f,1,canonical_representative,508,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0170_sr_6bfa9b086a9caef3e51def0f.pdf,ba5dc4839223d2c1e38352f450f4ef9f350785eeeebd31900a53e1b2f70947d6,411636,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:18Z,1,1,1,0,0,0,1,https://cms2.revize.com/revize/arlington/Transparency/Collective%20Bargaining%20Agreements/Fire/2017%20-%202019%20Fire%20Contract.pdf,200,0,411636,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0170_sr_6bfa9b086a9caef3e51def0f.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
sr_d8a132477f09effcb39c4cec,TRI-330cbc16872c110dc02f,NSCQ-IL-20260720-0286,VER-838a77f0cb7597d49b5b,cog_2025_194695,194695,IL,Geneva,CITY OF GENEVA,https://www.geneva.il.us/Archive.aspx?ADID=1234,https://www.geneva.il.us/ArchiveCenter/ViewFile/Item/1234,https://www.geneva.il.us/ArchiveCenter/ViewFile/Item/1234,"Agreement Between The City of Geneva And Local Union 196 International Brotherhood of Electrical Workers (May 1, 2014 – April 30, 2017)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-bb4fbec989bf41f22bac,1,canonical_representative,511,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0171_sr_d8a132477f09effcb39c4cec.pdf,78ba40bb2007108a1d38a040d60a41fef4f50133653d410e9408e9fa87285c3d,185718,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:19Z,1,1,1,0,0,0,1,https://www.geneva.il.us/ArchiveCenter/ViewFile/Item/1234,200,0,185718,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0171_sr_d8a132477f09effcb39c4cec.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
sr_0a294c2b93567ccca80f21cc,TRI-d5dd4c3b098d2f0a432d,NSCQ-IL-20260720-0283,VER-94656582a90c8252a697,cog_2025_194695,194695,IL,Geneva,CITY OF GENEVA,https://www.geneva.il.us/Archive.aspx?ADID=1230,https://www.geneva.il.us/ArchiveCenter/ViewFile/Item/1230,https://www.geneva.il.us/ArchiveCenter/ViewFile/Item/1230,"AGREEMENT Between the THE CITY OF GENEVA, ILLINOIS and ILLINOIS FRATERNAL ORDER OF POLICE LABOR COUNCIL (May 1, 2015 – April 30, 2019)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-d4012fcac0e2ef6b59e8,1,canonical_representative,514,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0172_sr_0a294c2b93567ccca80f21cc.pdf,b447568de1fc421de99beded04dbf33e342cba96dcf952599acbb9a8e086bb20,530151,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:19Z,1,1,1,0,0,0,1,https://www.geneva.il.us/ArchiveCenter/ViewFile/Item/1230,200,0,530151,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0172_sr_0a294c2b93567ccca80f21cc.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
sr_d8e0cae01d520b5addaeaab2,TRI-dbaadaa95c5a4b61f044,NSCQ-IL-20260720-0055,VER-4413a4cb6083661862fb,cog_2025_162264,162264,IL,Skokie,VILLAGE OF SKOKIE,https://www.skokie.gov/Archive.aspx?ADID=971,https://www.skokie.gov/ArchiveCenter/ViewFile/Item/971,https://www.skokie.gov/ArchiveCenter/ViewFile/Item/971,Fire Contract 2021-2024,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,no,likely_official,URL-2ad177a062453f1ec9aa,1,canonical_representative,517,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0173_sr_d8e0cae01d520b5addaeaab2.pdf,86ca52e74e87762b6a96250d192f173a73a1f25814bdc15e9b21e7ef5a8dedcf,3967292,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:19Z,1,1,1,0,0,0,1,https://www.skokie.gov/ArchiveCenter/ViewFile/Item/971,200,0,3967292,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0173_sr_d8e0cae01d520b5addaeaab2.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
sr_bd29db4648e0307b25860aae,TRI-2eada783e41ef46241f9,NSCQ-IL-20260720-0153,VER-6a16bb74976efa1bfaa1,cog_2025_194697,194697,IL,Lombard,VILLAGE OF LOMBARD,https://villageoflombard.org/DocumentCenter/View/1194,https://villageoflombard.org/DocumentCenter/View/1194/SEIU-2016-2020-Union-Contract-PDF?bidId=,https://villageoflombard.org/DocumentCenter/View/1194/SEIU-2016-2020-Union-Contract-PDF?bidId=,"Agreement Between the Village of Lombard and SEIU Local 73, Service Employees International Union, CTW",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-5d0f70607a25e6b1073f,1,canonical_representative,520,lane_1,bounded_artifact_review_not_parsed,p1 download-allowed cba candidate; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0174_sr_bd29db4648e0307b25860aae.pdf,c828ac9517cb4d1a8cd1dc8a654f4fe3bc19334376989fb05989831d8ab9c62e,1639223,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-25T00:01:19Z,1,1,1,0,0,0,1,https://villageoflombard.org/DocumentCenter/View/1194/SEIU-2016-2020-Union-Contract-PDF?bidId=,200,0,1639223,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0174_sr_bd29db4648e0307b25860aae.json,,,,,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SOURCE-REVIEW-BATCH3-3X500-MERGE-2026-07-24,2026-07-25T02:29:26Z
