source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written,final_access_url_sanitized,http_status_code,redirect_count,content_length_header,response_metadata_path,content_sample_path,error_type,transport_exception_type,error_message_sanitized,source_review_pilot_id,source_review_merge_id,source_review_merged_at
sr_9a13313d7b45e8058dc24607,TRI-85a7fcd4833c9b7c3a34,NSCQ-MD-20260720-0049,VER-b9ff97d25262a64936e4,cog_2025_208256,208256,MD,Ocean City,TOWN OF OCEAN CITY,https://oceancitymd.gov/oc/wp-content/uploads/Agreement.pdf,https://oceancitymd.gov/oc/wp-content/uploads/Agreement.pdf,https://oceancitymd.gov/oc/wp-content/uploads/Agreement.pdf,"Collective Bargaining Agreement Between the Town of Ocean City and the Ocean City Lodge No. 10, Fraternal Order of Police, Inc.",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-e6fb118e06ea4aed24e0,1,canonical_representative,127,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0127_sr_9a13313d7b45e8058dc24607.pdf,eed4b1fe6e5c98636aaedf7398cbd62f2318052a85927440d13722d386197cfc,394591,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:17Z,1,1,1,0,0,0,1,https://oceancitymd.gov/oc/wp-content/uploads/Agreement.pdf,200,0,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0127_sr_9a13313d7b45e8058dc24607.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_276eadd5967a39a172cde88e,TRI-970a027021320bd9ce0e,NSCQ-NE-20260720-0030,VER-7032ed19063e30b5538c,cog_2025_208724,208724,NE,La Vista,CITY OF LAVISTA,https://cityoflavista.org/DocumentCenter/View/23119/Agenda-Item-B,https://cityoflavista.org/DocumentCenter/View/23119/Agenda-Item-B,https://cityoflavista.org/DocumentCenter/View/23119/Agenda-Item-B,Collective Bargaining Agreement (La Vista Fraternal Order of Police Lodge No. 28) - Amended (included in City Council packet/ordinance amendments),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-a76c826bc6b3c7b6f736,1,canonical_representative,128,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0128_sr_276eadd5967a39a172cde88e.pdf,2212c6a365839373c04d06fec97aa3022c2bff3a7d55898dc21bbc92fd76b564,1822636,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:17Z,1,1,1,0,0,0,1,https://cityoflavista.org/DocumentCenter/View/23119/Agenda-Item-B,200,0,1822636,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0128_sr_276eadd5967a39a172cde88e.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_6336580f6b7d42fb1c1c4f26,TRI-c393a496e07fca8d1e8f,NSCQ-OK-20260720-0016,VER-a2ad9ca19659a04d377f,cog_2025_133050,133050,OK,Owasso,CITY OF OWASSO,https://cityofowasso.com/AgendaCenter/ViewFile/Agenda/_06032025-1507,https://cityofowasso.com/AgendaCenter/ViewFile/Agenda/_06032025-1507,https://cityofowasso.com/AgendaCenter/ViewFile/Agenda/_06032025-1507,"Collective Bargaining Agreement (City of Owasso, Oklahoma) — Fraternal Order of Police Lodge #149 (Police Department)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,no,likely_official,URL-2d41a1ba7ac848082a3d,1,canonical_representative,129,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0129_sr_6336580f6b7d42fb1c1c4f26.pdf,26529eea3fe7582601aa48e5018f586199c472f35c89d5a4e3e503521827e64f,9220406,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:17Z,1,1,1,0,0,0,1,https://cityofowasso.com/AgendaCenter/ViewFile/Agenda/_06032025-1507,200,0,9220406,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0129_sr_6336580f6b7d42fb1c1c4f26.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_e2af60ac672df3592e99cb77,TRI-829b1a9c07e85863d616,NSCQ-ME-20260720-0008,VER-84bf8ee5e704fd1a8bf8,cog_2025_166166,166166,ME,Bangor,CITY OF BANGOR,https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/publicworks.bangor.airport_mechanics.2022-2025.pdf,https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/publicworks.bangor.airport_mechanics.2022-2025.pdf,https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/publicworks.bangor.airport_mechanics.2022-2025.pdf,"Collective Bargaining Agreement (Aircraft Mechanics) — City of Bangor, Maine and AFSCME (Airport Mechanics) — effective July 1, 2022 to June 30, 2025",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-c917a41a6ad1920ad8fe,1,canonical_representative,130,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0130_sr_e2af60ac672df3592e99cb77.pdf,a67891dca39a7423037a8ff1141b7653695e2040b4d305f13ab814c9034f8eb5,444842,application/pdf,unknown,unknown,official_state_repository,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:18Z,1,1,1,0,0,0,1,https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/publicworks.bangor.airport_mechanics.2022-2025.pdf,200,0,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0130_sr_e2af60ac672df3592e99cb77.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_7b3230e0be0973b5cfbf324f,TRI-cd54fa13d83466398bbc,NSCQ-KS-20260720-0001,VER-791c743db582d982574d,cog_2025_201810,201810,KS,Wichita,CITY OF WICHITA,https://www.wichita.gov/DocumentCenter/View/9192/2024-to-2026-FOP-Contract---EFF-December-21-2024-through-December-18-2026-PDF,https://www.wichita.gov/DocumentCenter/View/9192/2024-to-2026-FOP-Contract---EFF-December-21-2024-through-December-18-2026-PDF,https://www.wichita.gov/DocumentCenter/View/9192/2024-to-2026-FOP-Contract---EFF-December-21-2024-through-December-18-2026-PDF,"2024 to 2026 FOP Contract - EFF December 21, 2024 through December 18, 2026",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-ecdae754b0b3fa982ffa,1,canonical_representative,131,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0131_sr_7b3230e0be0973b5cfbf324f.pdf,0b409cc58a39b096b6d65caf1575f86a78a473baac535b1d5e87cd7eeba96e98,5440482,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:18Z,1,1,1,0,0,0,1,https://www.wichita.gov/DocumentCenter/View/9192/2024-to-2026-FOP-Contract---EFF-December-21-2024-through-December-18-2026-PDF,200,0,5440482,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0131_sr_7b3230e0be0973b5cfbf324f.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_6a86aa2e010e34bbf01b3910,TRI-b3fa32ff4e871bc465fc,NSCQ-NM-20260720-0007,VER-1fa2094c655d95d36898,cog_2025_208793,208793,NM,Las Cruces,CITY OF LAS CRUCES,https://lascruces.gov/wp-content/uploads/2024/06/2022-2025-LCPD-Contract_202404160941533740.pdf,https://lascruces.gov/wp-content/uploads/2024/06/2022-2025-LCPD-Contract_202404160941533740.pdf,https://lascruces.gov/wp-content/uploads/2024/06/2022-2025-LCPD-Contract_202404160941533740.pdf,"AGREEMENT BETWEEN THE CITY OF LAS CRUCES AND FRATERNAL ORDER OF POLICE LAS CRUCES POLICE OFFICER’S ASSOCIATION (EFFECTIVE October 3, 2022 THRU October 3, 2025)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-0082a720ad66a3e52de6,1,canonical_representative,132,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0132_sr_6a86aa2e010e34bbf01b3910.pdf,7bfb7a01d73ad96f78f3f33258978af1ce0c9bccc67a02e982c10b9e38f3f8c9,347106,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:18Z,1,1,1,0,0,0,1,https://lascruces.gov/wp-content/uploads/2024/06/2022-2025-LCPD-Contract_202404160941533740.pdf,200,0,347106,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0132_sr_6a86aa2e010e34bbf01b3910.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_acb5ecbffecbf0b6b5bb75dd,TRI-3121414cb347d0ee2847,NSCQ-AK-20260720-0014,VER-6470cff7ca953eb28287,cog_2025_160787,160787,AK,Sitka,CITY AND BOROUGH OF SITKA,https://www.psea.net/images/documents/contracts/PSEA_CBA_2019-22_After_Assembly1.pdf,https://www.psea.net/images/documents/contracts/PSEA_CBA_2019-22_After_Assembly1.pdf,https://www.psea.net/images/documents/contracts/PSEA_CBA_2019-22_After_Assembly1.pdf,City and Borough of Sitka and PSEA — Collective Bargaining Agreement (Sitka Police Department),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,union,police,,yes,likely_official,URL-96041cda6dd4c219679d,1,canonical_representative,133,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0133_sr_acb5ecbffecbf0b6b5bb75dd.pdf,07dfcc0018f9260f7457e26b26364b70309b07021ed547ab68e10b632f429570,222602,application/pdf,unknown,unknown,official_union,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:20Z,1,1,1,0,0,0,1,https://www.psea.net/images/documents/contracts/PSEA_CBA_2019-22_After_Assembly1.pdf,200,0,222602,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0133_sr_acb5ecbffecbf0b6b5bb75dd.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_fe0877acb662c0be550b5df0,TRI-544310253c83bdf24f62,NSCQ-CO-20260720-0002,VER-4bf275cbf429ff80ef7a,cog_2025_194644,194644,CO,Aurora,CITY OF AURORA,https://www.auroragov.org/UserFiles/Servers/Server_1881137/File/Residents/Public%20Safety/Police/Join%20the%20APD/Signed%20Final%20APA%20Agreement%2019-20.pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_1881137/File/Residents/Public%20Safety/Police/Join%20the%20APD/Signed%20Final%20APA%20Agreement%2019-20.pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_1881137/File/Residents/Public%20Safety/Police/Join%20the%20APD/Signed%20Final%20APA%20Agreement%2019-20.pdf,Agreement between the City of Aurora and Aurora Police Association,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,no,likely_official,URL-a504237f819f47879ea0,1,canonical_representative,134,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0134_sr_fe0877acb662c0be550b5df0.pdf,5c236fef1f1f4c125381a9a638f1e2fad3948a71b417d0102872705ca0c7c834,845177,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:20Z,1,1,1,0,0,0,1,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_1881137/File/Residents/Public%20Safety/Police/Join%20the%20APD/Signed%20Final%20APA%20Agreement%2019-20.pdf,200,0,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0134_sr_fe0877acb662c0be550b5df0.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_036a50f01086dd474d6972b1,TRI-0e25f1f938a2fe8d4bcb,NSCQ-DE-20260720-0003,VER-12f5d9775be494d166f5,cog_2025_207645,207645,DE,Dover,CITY OF DOVER,https://www.cityofdover.gov/media/AFCSME%20Agreement%207.1.24%20-%206.30.27%20FINAL.pdf,https://www.cityofdover.gov/media/AFCSME%20Agreement%207.1.24%20-%206.30.27%20FINAL.pdf,https://www.cityofdover.gov/media/AFCSME%20Agreement%207.1.24%20-%206.30.27%20FINAL.pdf,AFCSME Agreement 7.1.24 - 6.30.27 FINAL,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-1081930d6c6526f80248,1,canonical_representative,135,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0135_sr_036a50f01086dd474d6972b1.pdf,15952cb8125fadb73f0bb20a43f2be74392315154645b65aca3af5eabbefeb64,667495,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:29Z,1,1,1,0,0,0,1,https://www.cityofdover.gov/media/AFCSME%20Agreement%207.1.24%20-%206.30.27%20FINAL.pdf,200,0,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0135_sr_036a50f01086dd474d6972b1.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_502a7f016ce66849c0ff33ea,TRI-a9e543e6c688e05b7283,NSCQ-VA-20260720-0007,VER-05129c7f35a6e0c6ec65,cog_2025_209712,209712,VA,Alexandria,CITY OF ALEXANDRIA,https://alexandria.legistar.com/View.ashx?GUID=79C264C1-564C-4158-B515-8043C19B61FF&ID=12428748&M=F,https://alexandria.legistar.com/View.ashx?GUID=79C264C1-564C-4158-B515-8043C19B61FF&ID=12428748&M=F,https://alexandria.legistar.com/View.ashx?GUID=79C264C1-564C-4158-B515-8043C19B61FF&ID=12428748&M=F,"COLLECTIVE BARGAINING AGREEMENT Between the CITY OF ALEXANDRIA and the AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES DISTRICT COUNCIL 20, LOCAL 3001",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-1c49d0a50c0a0c62a9b4,1,canonical_representative,136,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0136_sr_502a7f016ce66849c0ff33ea.pdf,aadf6738414fd9a1647375b4f47c03e8e7f6e05532590ae7dadf4333c20197a6,630980,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:34Z,1,1,1,0,0,0,1,https://alexandria.legistar.com/View.ashx?GUID=79C264C1-564C-4158-B515-8043C19B61FF&ID=12428748&M=F,200,0,630980,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0136_sr_502a7f016ce66849c0ff33ea.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_74a4c8947f081ee8503a77f1,TRI-692df31cc6d5a513eb0d,NSCQ-OH-20260720-0210,VER-1b914594a22fd052bac2,cog_2025_110725,110725,OH,Solon,CITY OF SOLON,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-02-0132.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-02-0132.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-02-0132.pdf,"Collective Bargaining Agreement by and between the City of Solon, Ohio and the Solon Firefighters Association, International Association of Fire Fighters, Local 2079 — TERM: January 1, 2022 through December 31, 2024",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,fire,,yes,likely_official,URL-08b479ad725712796036,1,canonical_representative,137,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0137_sr_74a4c8947f081ee8503a77f1.pdf,20a917cef9db9af83cedbdf221435691570d3a9e95f621ba133b02979aba27f7,9401747,application/pdf,unknown,unknown,official_state_repository,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:35Z,1,1,1,0,0,0,1,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-02-0132.pdf,200,0,9401747,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0137_sr_74a4c8947f081ee8503a77f1.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_23fcca0dae6ac60c3489cc1d,TRI-10dfab20b5a2ce70c3cd,NSCQ-CA-20260720-0174,VER-f13e1275c336058a3cad,cog_2025_100689,100689,CA,West Covina,CITY OF WEST COVINA,https://www.westcovina.gov/DocumentCenter/View/1034/West-Covina-Firefighters-Association-IAFF-Local-3226---MOU-2022---2025-PDF,https://www.westcovina.gov/DocumentCenter/View/1034/West-Covina-Firefighters-Association-IAFF-Local-3226---MOU-2022---2025-PDF,https://www.westcovina.gov/DocumentCenter/View/1034/West-Covina-Firefighters-Association-IAFF-Local-3226---MOU-2022---2025-PDF,"Memorandum of Understanding between Representatives of Management for the City of West Covina and West Covina Firefighters' Association, I.A.F.F., Local 3226",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,fire,,yes,likely_official,URL-41c886d44ceb911eae9e,1,canonical_representative,138,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0138_sr_23fcca0dae6ac60c3489cc1d.pdf,341f295be65eef5cb2b9e6a4818dc491a62af04aa09dabf29388d7173c2f670a,588573,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:38:35Z,1,1,1,0,0,0,1,https://www.westcovina.gov/DocumentCenter/View/1034/West-Covina-Firefighters-Association-IAFF-Local-3226---MOU-2022---2025-PDF,200,0,588573,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/metadata/0138_sr_23fcca0dae6ac60c3489cc1d.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
