extracted_text_id,retained_source_id,candidate_id,lane_id,readiness_status,extraction_status,extracted_text_path,extracted_text_sha256,extracted_text_size_bytes,extracted_char_count,extraction_method,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
TXT321-64a557a3ceaacb162b0f,RS429-267674a9d23a3a211a21,TS4L-cc8b2bb57e261f03abe6,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-64a557a3ceaacb162b0f.txt,7b74cdf93529c03b0d4271a5cca4f37888424a34f8005a47c63b3bee0c93d334,69563,69346,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-0568c09098616713ffed,RS429-29d55cef32a1ed7be923,TS4L-0747cbb350fcb4663219,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0568c09098616713ffed.txt,38a85d9168f0f81f05e63b8ae46f7993c0b2153595a6d59e2629b3ea3e7cdd1d,90034,88917,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-3beffddca66989d90f3b,RS429-3412bf7cc2c1b398ec1b,TS4L-97cae2bbc60da28063b2,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-3beffddca66989d90f3b.txt,1fed7c1383ecf64ced3a0338c2ed2e58d6ee812ebfd5465d2512f72342e475b9,66416,66203,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-d19dbd157700cc981add,RS429-35a81f9f96d2922af1a3,TS4L-5bd718d79151d037d9b5,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-d19dbd157700cc981add.txt,8b7a3e2782c98da88f73b1461afbb82f06ac5b07d40fdf4a9e75445976b83072,96022,95158,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-70ca6cc56db65bd5d8d4,RS429-3dd9f1327324a10bd53e,TS4L-0c36220e2a172042f55b,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-70ca6cc56db65bd5d8d4.txt,e7d4eea7e3dd85ea3b847c764fca3b0a30a12bea59436c019a186ef80346e8f5,65111,64992,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-5824e1c8a1dbbcd55d7f,RS429-40b64a3c7f9fdb4151d8,TS4L-a88a6fd0bfcb97dfec6d,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-5824e1c8a1dbbcd55d7f.txt,161a9527fa8c57161ddec51c20d79397b6c81272540ce291a16df09380b52705,6117,6115,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-73ec7a8e9c1097281328,RS429-44d901181b5403eb7732,TS4L-e3a3bb323bbf2f5de1ae,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-73ec7a8e9c1097281328.txt,f789f816599404be993967db7f2909a2157bf9493a5c38dd0e8309ea331421ff,7604,7604,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-464d27d12aa42fe2cfa0,RS429-45ef3ee3fd84983daf7b,TS4L-e9665cf11ecd27438dee,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-464d27d12aa42fe2cfa0.txt,1a27bc193e33a802a3e3465ccb3df80cfb12984d11c0c300eb17e25e50f9e9af,7142,7082,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-5b690939a7f0cf1abd2e,RS429-47facab99fd82306e038,TS4L-8b41f21259d77beb1c57,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-5b690939a7f0cf1abd2e.txt,25f392ed51e9c9872ed5481034b3fd4fcdbeece534f61c4e68633d8e0410a382,69547,69514,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-1d92566b12e4194c5eb9,RS429-4a85f0efcda6709eff33,TS4L-24988abb8b5b0a3c7f3e,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-1d92566b12e4194c5eb9.txt,8fdbed0a094ef94b72eb17880fd3bdf0a7a2e554574145739b10685a227db0fa,621998,620436,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-14e8dc1b2ebfc64446cb,RS429-50cd29f1eb1c7e2da961,TS4L-b26fb70c654e89b16f24,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-14e8dc1b2ebfc64446cb.txt,c18f5dd6572f01d112e00cfb8aaf86da3ab850fb586958c058f8d75c5720c665,169055,168677,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-66edc0222772efdf36b8,RS429-5140910d25ffa73549f5,TS4L-0f6866242602749c909b,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-66edc0222772efdf36b8.txt,0ef8aa3df5ed23aed325308c7fb673d7f4a2e0f13ed9fad3866b5f788fc05a52,52956,52315,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-f9ec8b70bf70cc5d2a2a,RS429-516bcb125496f9abad35,TS4L-327a52164af278d0e51f,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-f9ec8b70bf70cc5d2a2a.txt,cc27cd9671761aeadc227b57560d1e3a07556a7773fabca2a5fa0223f760d155,152196,151509,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-8704266d9401f69c6d61,RS429-5409652bf0e90bd3cf4c,TS4L-b2fef76c51996bf48d5f,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-8704266d9401f69c6d61.txt,9bf0e831b60d3878bda54be60b7fadb420d608f0518081ed4b97c0babfeb8f80,6389,6386,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-13dc53992885a0d76fd7,RS429-55a1c826e4c7f79f15a3,TS4L-eed5bbf802bf4ab2e768,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-13dc53992885a0d76fd7.txt,59f071e223f3a1909a9438a21762f04345180255d9b796ce2324a45a4b4c57a8,3807,3795,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-65501521c4587cb34da3,RS429-5abe3f6e17a5761c6636,TS4L-6bbb8757ebdeafdf01e4,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-65501521c4587cb34da3.txt,88629c97e659fe1fbe786c109645cb3043a0235ff201584f2f40a8149c630159,77217,76858,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-0f476c1ffdd8ed1ce943,RS429-5c3b4665133b7d1f5c4c,TS4L-781cd7f955d0788748d6,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0f476c1ffdd8ed1ce943.txt,deddde992eed67a72c3ebdcf69db0e0efef7cecc92e46574f106f035a933cf11,256310,255880,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-0c103de42550f80b87e1,RS429-5c8283f8962e745d3d52,TS4L-0f8872dd903f807cd4a3,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0c103de42550f80b87e1.txt,864f035694d26bd7fe363142b4282c60c970923539fe9e59e4d25dbfc2aa13b1,53207,52317,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-bffa23a99610f576d05c,RS429-5d41c50c559abb6217cc,TS4L-3f57c7c48f60aa1545d0,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-bffa23a99610f576d05c.txt,1247809f7a1a5bc5237bad7fdf218cd4284f6c12977000f884029bcda76f6ab0,190829,188635,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-604f2a5f21699a7bccc9,RS429-5e7ef8d45de1713f083d,TS4L-446ccf50e393a7173a58,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-604f2a5f21699a7bccc9.txt,45a253a1b2ac98d57e9c0a706ec4819101d5697d34feb8c85f25b2df699123ef,95648,94457,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-a42e18fe869bf171c28e,RS429-5f13a7fa01e0a43a7f6b,TS4L-6d479e19ca91cf40335f,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-a42e18fe869bf171c28e.txt,2c5c59a873cdeb4400dd56087596532a215b8dcad624d0e4ae9146981e099838,14229,14167,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-77f20b354edf8d7aa2a8,RS429-64c5272734c785fef27b,TS4L-22335d48391953a324b5,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-77f20b354edf8d7aa2a8.txt,fcf3a141158d24fb49cd8014b7fad7fb6f3801c0b19f41345fabc25f970a7124,87823,87823,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-d93aa0725ed49578e6da,RS429-68464540e7dc476eabc7,TS4L-303dd8855a77b716a4bb,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-d93aa0725ed49578e6da.txt,897db948c891a0386eb29b5aad62469d583e9f814628c398822949184126524f,84194,84044,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-f38591bc83ff48c73428,RS429-6a4963bcf8bf12c0bb21,TS4L-694ca99c1ea9ca72985c,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-f38591bc83ff48c73428.txt,7c54d3fe76ab802f2427642742a12140f108c6932f0fadba46404580768bbe74,88201,88180,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-7774e936c1f5823a5f99,RS429-6e0fc605dc5756d3db1f,TS4L-03304781c9163016bed0,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-7774e936c1f5823a5f99.txt,0034a3000c8bb2111279f7bee4e2b581a59d7dc5ed9b3a81e776c853566b9617,213921,213410,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-fcb4cf2d39c521acb229,RS429-728fa34f79dffe429f1c,TS4L-945864d2fb70ff3ab742,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-fcb4cf2d39c521acb229.txt,77a19d9d500b428d0b0fe81ad369154bf1dc8fbd37b04af77a35c59661cb2f54,421756,417283,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-b758be1ba20b60abb517,RS429-72e2189c682277e151ba,TS4L-3152ebe74c568550d0c8,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-b758be1ba20b60abb517.txt,b3609ea677302478e7b0a2ff1c580121e242e55c784beb3d988a5c97dd122059,231748,231404,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-38059c1fe1fc9739b934,RS429-75d8e3bf87260b417bcd,TS4L-92c43d5c16351d92e907,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-38059c1fe1fc9739b934.txt,a20a8fbc236c8357492256cb3265b4c25739d3b319aa70efee2af590389db61c,257736,257193,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-b7fc758a4b3e4978bec7,RS429-767fb2f198ec17fd2864,TS4L-02a4d3fce9c67c79378c,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-b7fc758a4b3e4978bec7.txt,dc07d9bc353ca8d6cc3f2ab73953df30aab976e9dc3edb2a06b83496ac8a7ec5,2976,2970,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-c51b53a99e73fe6d34b7,RS429-81ee5ba716885aefe1c3,TS4L-fcdbc9316eebaaf88fe2,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-c51b53a99e73fe6d34b7.txt,cce1bac9c96f01b4377640a04e932887f173d0d1cad44f1eff9f506bfb79d587,64913,64692,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-116350f76b006fb3e5ee,RS429-82ba1dca230067f43810,TS4L-721ebf2deeee8795e415,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-116350f76b006fb3e5ee.txt,d6a99f75d5fbc50fa19f6ac91aafc1eea91b7a9a97cda9324fc80977a9ed99bd,55376,55354,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-48630319c995444cadfa,RS429-846faedd549b778a5152,TS4L-1d85817a3c8ea5a05a56,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-48630319c995444cadfa.txt,f3bf86447154ac19430511223f911f71c9a03522f8a2c62908f55bbdfb123e24,5411,5396,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-95fca407cebd4b95083b,RS429-89e6df22518a1f375a43,TS4L-8d16c4dbec489d3148e4,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-95fca407cebd4b95083b.txt,3c7890c7a3b5ff76f896bb60d7bd21a3b912ca1b053e6e625d9ff595d5136a83,50654,50652,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-0c4248b2196b7b587cc9,RS429-8f3a752232c6a206d617,TS4L-cd5e61e5bdf5b3f61ef8,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0c4248b2196b7b587cc9.txt,3166a11ef1f538b016b588f30a3dfe026d8bb356d26b9a66461f98274e74d366,110102,109981,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-b45264b91214097b0895,RS429-953a19b34c439d6910b7,TS4L-fe036995dc9dff8e03b3,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-b45264b91214097b0895.txt,18cde87afafb6fe5091b9f2a7fbcab920cc524495a77ea0087a87b82ad688d80,243386,242386,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-1136e53f065a98ab9257,RS429-96fd25f51a2d7c67efaa,TS4L-2345ca6981381672e4d5,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-1136e53f065a98ab9257.txt,58cc8bd0a86132d7e956c9d6156f6116cfcee4d4f93e66bc901978c42ecfbfd0,113311,112875,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-e179c45afcad19f779ed,RS429-97b0c1bfdd4ecdc400ef,TS4L-4a9cba00da47bbd008a6,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e179c45afcad19f779ed.txt,160fb8c6b0e9e9f633dab0aab1ad2e92526f847534569a6e4106d4b40a1e077f,120810,118222,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-6ec12af8c07da801b261,RS429-986b0d029b672787f736,TS4L-3f73ffd33eb980c24434,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-6ec12af8c07da801b261.txt,77554f97789ed57bf05ddd4391d8c99d04a73a00a13a5c579d8cfdd6515353fe,8257,8256,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-f5cd9830fa664afa6e3a,RS429-9b1ea5092a9775f07cb3,TS4L-8c2c014bc005080e9783,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-f5cd9830fa664afa6e3a.txt,b26a0c1ddad07843786cbd762f5fb1d3e6dfd2851d8d5ff9848a63799658c27a,70061,69897,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-f13875ef63736a4bd3d5,RS429-9e2eee763e63279405ab,TS4L-55bc47b7d0349ccd5d41,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-f13875ef63736a4bd3d5.txt,99674c40d9a8868a1beac6a55d1879c65dd90c7cb171e494235855f39aee35d2,150356,149613,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-dd366315d033240fa92c,RS429-a32e1bbf829b492e6776,TS4L-719616376983f41c6386,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-dd366315d033240fa92c.txt,927d9ecd21c301c7bd6b618fbe4115f9d4e7a99d19a4990dc96949696a0786be,187062,186420,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-4cf6ef1b96ce37c29fed,RS429-a41bf2298e64f457781b,TS4L-c6f811af184d68979d52,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-4cf6ef1b96ce37c29fed.txt,aa904ab66a8d71f8b90ff1be7660f1b13b49ffb6641569add4b008503928c3c7,160497,159691,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
