lane_id,shard_id,worker_id,shard_sequence,scout_target_id,municipality_id,municipality,state,region,parse_status,success_status,failure_type,attempt_count,candidate_count,target_input_sha256,target_output_dir,input_tokens,reasoning_tokens,output_tokens,total_tokens,response_id_present
lane_002,broad_shard_002,worker_lane_002,14,B4X1000-20260727-1014,cog_2025_204483,Polk City,IA,Midwest,parseable,completed_parseable,,1,2,0d136c7a9ad0fb715cd2f87a9fe44c2cbe3123b6a7c4e60eb2d2b970aaa3b9a8,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0014_B4X1000-20260727-1014/run,25306,1341,2072,27378,yes
lane_002,broad_shard_002,worker_lane_002,15,B4X1000-20260727-1015,cog_2025_204455,Postville,IA,Midwest,parseable,completed_parseable,,1,0,f88f1443c2683d7db54f44ee73d0add175a16b98a53668788e146d9c602e79ca,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0015_B4X1000-20260727-1015/run,22052,713,743,22795,yes
lane_002,broad_shard_002,worker_lane_002,16,B4X1000-20260727-1016,cog_2025_164475,Robins,IA,Midwest,parseable,completed_parseable,,1,1,35ed16913930ace4a28d5e7863f12434f0cdbc0a5cef89398805f135e12e2d83,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0016_B4X1000-20260727-1016/run,26680,1054,1505,28185,yes
lane_002,broad_shard_002,worker_lane_002,17,B4X1000-20260727-1017,cog_2025_208050,Shenandoah,IA,Midwest,parseable,completed_parseable,,1,3,d576c3049ffce505d2b6b3515ace7f104f55c98a729817856c0cfefbdae2b69e,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0017_B4X1000-20260727-1017/run,26615,964,2078,28693,yes
lane_002,broad_shard_002,worker_lane_002,18,B4X1000-20260727-1018,cog_2025_201770,Story City,IA,Midwest,parseable,completed_parseable,,1,4,f6887a1dedb9ca66abde1fac9f10c9b4a918e3183b8c15cba5039466ee4be4a9,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0018_B4X1000-20260727-1018/run,29704,1298,2696,32400,yes
lane_002,broad_shard_002,worker_lane_002,19,B4X1000-20260727-1019,cog_2025_164455,Tiffin,IA,Midwest,parseable,completed_parseable,,1,2,931f757e93a7972452c868a1bc7e98cc5a4bd6a9bc5107cd570d355281486a7c,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0019_B4X1000-20260727-1019/run,28203,1295,2070,30273,yes
lane_002,broad_shard_002,worker_lane_002,20,B4X1000-20260727-1020,cog_2025_126563,Vinton,IA,Midwest,parseable,completed_parseable,,1,3,111a7357178856a07ff13a87df9397a7e43373f87018c1fb0ac3aab782495471,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0020_B4X1000-20260727-1020/run,47726,2521,3540,51266,yes
lane_002,broad_shard_002,worker_lane_002,21,B4X1000-20260727-1021,cog_2025_185388,Webster City,IA,Midwest,parseable,completed_parseable,,1,3,daa41b43e1857ee122a8ad5b53e1a976478753827dcff5cce29e266a9375b232,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0021_B4X1000-20260727-1021/run,21471,1289,2495,23966,yes
lane_002,broad_shard_002,worker_lane_002,22,B4X1000-20260727-1022,cog_2025_164515,West Liberty,IA,Midwest,parseable,completed_parseable,,1,0,3cbc93b7a5dbda8c8d7de174754774c653e1d74b71f61518405fc3c8db6c49fe,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0022_B4X1000-20260727-1022/run,19214,1004,1034,20248,yes
lane_002,broad_shard_002,worker_lane_002,23,B4X1000-20260727-1023,cog_2025_204269,Alsip,IL,Midwest,parseable,completed_parseable,,1,2,d53a5c6029e72200a9052c47ed85cac360a1202d24ec61e6fbdfb1c3fbdf3666,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0023_B4X1000-20260727-1023/run,26890,1552,2253,29143,yes
lane_002,broad_shard_002,worker_lane_002,24,B4X1000-20260727-1024,cog_2025_194714,Antioch,IL,Midwest,parseable,completed_parseable,,1,2,c13a441f51d4f7d9cef5f92c319778cc17cb1c639427a156eee724c6f51b74a1,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0024_B4X1000-20260727-1024/run,16473,722,1618,18091,yes
lane_002,broad_shard_002,worker_lane_002,25,B4X1000-20260727-1025,cog_2025_162410,Bourbonnais,IL,Midwest,parseable,completed_parseable,,1,0,5c5349ea090e74a435d2df8d4b2638b088040a75f783e5385d62e788668c2f77,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0025_B4X1000-20260727-1025/run,27692,1001,1035,28727,yes
lane_002,broad_shard_002,worker_lane_002,26,B4X1000-20260727-1026,cog_2025_207830,Cary,IL,Midwest,parseable,completed_parseable,,1,3,f702a3f4c1d73ad20f50277b3b153a0b07d350bf9ba43b5c96c460382200cf03,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0026_B4X1000-20260727-1026/run,23850,964,2075,25925,yes
lane_002,broad_shard_002,worker_lane_002,27,B4X1000-20260727-1027,cog_2025_162228,Charleston,IL,Midwest,parseable,completed_parseable,,1,4,300dd3af70c8167d1326f2c79c9f48ef798b47705fcf967e181a3872ac997983,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0027_B4X1000-20260727-1027/run,30763,1266,2881,33644,yes
lane_002,broad_shard_002,worker_lane_002,28,B4X1000-20260727-1028,cog_2025_162621,Chatham,IL,Midwest,parseable,completed_parseable,,1,2,0645a11dd468e1a7c5eac2008dd7b33b4d5864e7082bae970e1f5adc0011f271,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0028_B4X1000-20260727-1028/run,15161,1111,2015,17176,yes
lane_002,broad_shard_002,worker_lane_002,29,B4X1000-20260727-1029,cog_2025_124900,Country Club Hills,IL,Midwest,parseable,completed_parseable,,1,5,c900b6003922e3e2bd855cae948cb3414ae7368ac5c24b0d596b4a0a6b144666,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0029_B4X1000-20260727-1029/run,26096,1014,2867,28963,yes
lane_002,broad_shard_002,worker_lane_002,30,B4X1000-20260727-1030,cog_2025_212208,Effingham,IL,Midwest,parseable,completed_parseable,,1,3,3c53aba01ce628781213c03e9837d97651384eeb58ca538966a750900d77faed,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0030_B4X1000-20260727-1030/run,35135,1503,2880,38015,yes
lane_002,broad_shard_002,worker_lane_002,31,B4X1000-20260727-1031,cog_2025_102608,Evergreen Park,IL,Midwest,parseable,completed_parseable,,1,3,e9d61ecd46f3ce77c2f214db0207f236545e5de777f10fa42fa7f03602678336,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0031_B4X1000-20260727-1031/run,32179,1024,2232,34411,yes
lane_002,broad_shard_002,worker_lane_002,32,B4X1000-20260727-1032,cog_2025_162615,Fairview Heights,IL,Midwest,parseable,completed_parseable,,1,5,6e730e46cfe5b88b4746ed8b499de85dce85358fab6baaa8fb01536e54e626b3,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0032_B4X1000-20260727-1032/run,24585,1170,2990,27575,yes
lane_002,broad_shard_002,worker_lane_002,33,B4X1000-20260727-1033,cog_2025_162244,Forest Park,IL,Midwest,parseable,completed_parseable,,1,5,b8546be9d5c3985dd0dd2a063513f86fbd56e9c4884a4935e492e540117df151,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0033_B4X1000-20260727-1033/run,16784,855,2661,19445,yes
lane_002,broad_shard_002,worker_lane_002,34,B4X1000-20260727-1034,cog_2025_162250,Hickory Hills,IL,Midwest,parseable,completed_parseable,,1,2,10ec8b8eb38c2a93eaa083305fcccf71b64a87c71ed1453d5ae96a680a58b681,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0034_B4X1000-20260727-1034/run,23816,839,1592,25408,yes
lane_002,broad_shard_002,worker_lane_002,35,B4X1000-20260727-1035,cog_2025_102733,Island Lake,IL,Midwest,parseable,completed_parseable,,1,2,c7df1f38768e9565d694a54401133b7fd7180cbf7d33be74914bc70323975271,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0035_B4X1000-20260727-1035/run,22150,705,1473,23623,yes
lane_002,broad_shard_002,worker_lane_002,36,B4X1000-20260727-1036,cog_2025_124985,Lincoln,IL,Midwest,parseable,completed_parseable,,1,3,919ee6effe707008ff71c27887cee1d814ecb357580996cbe9c0970001b14843,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0036_B4X1000-20260727-1036/run,17614,786,1950,19564,yes
lane_002,broad_shard_002,worker_lane_002,37,B4X1000-20260727-1037,cog_2025_204288,Lindenhurst,IL,Midwest,parseable,completed_parseable,,1,2,8afd2637ae7a81318ab8b249a62cc5ac9f0d40188146c3f88b435110cbe6ac72,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0037_B4X1000-20260727-1037/run,31012,1460,2433,33445,yes
lane_002,broad_shard_002,worker_lane_002,38,B4X1000-20260727-1038,cog_2025_124934,Minooka,IL,Midwest,parseable,completed_parseable,,1,3,06ba0d608cb9fd53b2c4b0d62c6f55f210db7c38f0901331c929a082bf22bc33,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0038_B4X1000-20260727-1038/run,32151,1303,2474,34625,yes
lane_002,broad_shard_002,worker_lane_002,39,B4X1000-20260727-1039,cog_2025_125087,Mokena,IL,Midwest,parseable,completed_parseable,,1,3,34d49e545e39814a136e6542c4509e218fb940f80d62b8c68a2619c04715bae5,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0039_B4X1000-20260727-1039/run,34692,1009,2033,36725,yes
lane_002,broad_shard_002,worker_lane_002,40,B4X1000-20260727-1040,cog_2025_102802,Rochelle,IL,Midwest,parseable,completed_parseable,,1,3,719c6d7d0d54cc5f999f8c6e3998a39027bf32843d6fe7bd2abe3cd4a2f4087b,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0040_B4X1000-20260727-1040/run,26886,1144,2427,29313,yes
lane_002,broad_shard_002,worker_lane_002,41,B4X1000-20260727-1041,cog_2025_162300,Roselle,IL,Midwest,parseable,completed_parseable,,1,4,95544f44999a22eca57128010cb19155b9735d30d5e5912a8ff38563fccc7ec3,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0041_B4X1000-20260727-1041/run,25575,1375,2783,28358,yes
lane_002,broad_shard_002,worker_lane_002,42,B4X1000-20260727-1042,cog_2025_162219,Taylorville,IL,Midwest,parseable,completed_parseable,,1,2,d73875aec0dbf9152d4e93b194b1844bfa7270493ce70182a8e253b21a8fe73c,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0042_B4X1000-20260727-1042/run,26433,985,1831,28264,yes
lane_002,broad_shard_002,worker_lane_002,43,B4X1000-20260727-1043,cog_2025_162268,Western Springs,IL,Midwest,parseable,completed_parseable,,1,4,fd1a2d3c2c53aaa405012c9a26506efa687f2b021ea5c0e30d636a5ffaaa7246,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0043_B4X1000-20260727-1043/run,19955,823,2336,22291,yes
lane_002,broad_shard_002,worker_lane_002,44,B4X1000-20260727-1044,cog_2025_163668,Angola,IN,Midwest,parseable,completed_parseable,,1,2,3d339384e7ce45e88f59c192c556e4886ebf0e10a5cab73e3df8543e8437b0af,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0044_B4X1000-20260727-1044/run,21387,967,1704,23091,yes
lane_002,broad_shard_002,worker_lane_002,45,B4X1000-20260727-1045,cog_2025_103785,Auburn,IN,Midwest,parseable,completed_parseable,,1,3,7a1a9742740521c79f4ce65a9ff3fb747a97c3707fe7273e4b1637f0c9c5877a,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0045_B4X1000-20260727-1045/run,30569,1135,2508,33077,yes
lane_002,broad_shard_002,worker_lane_002,46,B4X1000-20260727-1046,cog_2025_126078,Batesville,IN,Midwest,parseable,completed_parseable,,1,2,ec98e7460314b973067d3044dc8ecc29ad6cd3005bc87bd2526263504282d3e4,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0046_B4X1000-20260727-1046/run,29376,1009,1718,31094,yes
lane_002,broad_shard_002,worker_lane_002,47,B4X1000-20260727-1047,cog_2025_207963,Chesterton,IN,Midwest,parseable,completed_parseable,,1,4,d5d11037359009b7c214a7c4898aa166ae33d209273a9840d6c974dc4afdd1bd,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0047_B4X1000-20260727-1047/run,22705,1215,2729,25434,yes
lane_002,broad_shard_002,worker_lane_002,48,B4X1000-20260727-1048,cog_2025_125991,Decatur,IN,Midwest,parseable,completed_parseable,,1,2,eb6d8b6923cc34c958637dd80076d00d9751ebfe1f8c0085f0bc4dc7d0d806c6,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0048_B4X1000-20260727-1048/run,33162,1372,2119,35281,yes
lane_002,broad_shard_002,worker_lane_002,49,B4X1000-20260727-1049,cog_2025_126046,East Chicago,IN,Midwest,parseable,completed_parseable,,1,3,72d562219b58467acf8a8e9e319dd5c24744f9edeb443a281de514430fdd9718,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0049_B4X1000-20260727-1049/run,23552,1177,2207,25759,yes
lane_002,broad_shard_002,worker_lane_002,50,B4X1000-20260727-1050,cog_2025_163619,Ellettsville,IN,Midwest,parseable,completed_parseable,,1,4,b93fc0d1c1ae8e251c3f86fc4752020fbc2582f71e5f4a2677a7dfff81c79db7,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0050_B4X1000-20260727-1050/run,22069,1262,2851,24920,yes
lane_002,broad_shard_002,worker_lane_002,51,B4X1000-20260727-1051,cog_2025_163488,Frankfort,IN,Midwest,parseable,completed_parseable,,1,4,e59ad7b04217363971030cb304b635dc01f9630e03b3aae1becccba4272877cd,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0051_B4X1000-20260727-1051/run,29926,1446,2836,32762,yes
lane_002,broad_shard_002,worker_lane_002,52,B4X1000-20260727-1052,cog_2025_126039,Franklin,IN,Midwest,parseable,completed_parseable,,1,2,bd83c35676d3109089d6486757fe644ed55a5e5966a3fe94e52382158201f3cf,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0052_B4X1000-20260727-1052/run,27771,1053,1830,29601,yes
lane_002,broad_shard_002,worker_lane_002,53,B4X1000-20260727-1053,cog_2025_163559,Huntington,IN,Midwest,parseable,completed_parseable,,1,2,a012bd140a3f88eef298c9f18f5eea8e1a810510f47595a65ab0d675ae77812c,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0053_B4X1000-20260727-1053/run,30580,1364,2203,32783,yes
lane_002,broad_shard_002,worker_lane_002,54,B4X1000-20260727-1054,cog_2025_207957,Indianapolis city (balance),IN,Midwest,parseable,completed_parseable,,1,3,95d022967a94f34b2013713995a3e8a04684320199deff3ec510ac683be9f2b0,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0054_B4X1000-20260727-1054/run,22097,866,1972,24069,yes
lane_002,broad_shard_002,worker_lane_002,55,B4X1000-20260727-1055,cog_2025_163584,Lake Station,IN,Midwest,parseable,completed_parseable,,1,1,dd604ff52a6df0eacdc711a0a3f15f81382db1b82e9f17e177a97b03b32d3a0d,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0055_B4X1000-20260727-1055/run,23703,1026,1433,25136,yes
lane_002,broad_shard_002,worker_lane_002,56,B4X1000-20260727-1056,cog_2025_163568,Madison,IN,Midwest,parseable,completed_parseable,,1,1,d912e6c8969d7d32bf4d83eb4354b7f7f8c36996eae4f834c630e2eac6d2ba0a,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0056_B4X1000-20260727-1056/run,31617,1404,1782,33399,yes
lane_002,broad_shard_002,worker_lane_002,57,B4X1000-20260727-1057,cog_2025_126095,Monticello,IN,Midwest,parseable,completed_parseable,,1,3,7cb67ded3e7315dd3e3829f938e6b669fbc8ece95fa079baf9e792cebbcc0464,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0057_B4X1000-20260727-1057/run,34650,1698,2829,37479,yes
lane_002,broad_shard_002,worker_lane_002,58,B4X1000-20260727-1058,cog_2025_163588,Munster,IN,Midwest,parseable,completed_parseable,,1,2,d382c4ca435f9ad8f55348e7e3d1baae02f809196da21d4bed94b994442fe6d1,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0058_B4X1000-20260727-1058/run,15309,770,1510,16819,yes
lane_002,broad_shard_002,worker_lane_002,59,B4X1000-20260727-1059,cog_2025_163689,North Manchester,IN,Midwest,parseable,completed_parseable,,1,2,0cd9ea5bef4925c7fdbd4dfd811f6a9a5f13eb876b1058be8dc3e7ad52410858,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_002/targets/0059_B4X1000-20260727-1059/run,26389,1098,1821,28210,yes
