scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4XPAR-20260727-001700,B4X1000-20260727-1007,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Hiawatha,Linn County (19113; primary),police,police,Teamsters Local Union 238,"3-year (operative duration referenced, but executed binding wage terms not evidenced in agenda-only document)","City Council Regular Meeting Agenda (April 4, 2018) — Union Agreements (Resolution approving a three (3) year union contract agreement between City/Hiawatha Police Department and Teamsters Local Union 238)",https://www.hiawatha-iowa.com/files/documents/agenda-20180404.pdf,hiawatha-iowa.com,https://hiawatha-iowa.com/files/documents/agenda-20180404.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001701,B4X1000-20260727-1007,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Hiawatha,Linn County (19113; primary),unclear,unclear,Teamsters Local Union 238,"1-year (operative duration referenced, but binding wage terms not evidenced in agenda-only document)","City Council Regular Meeting Agenda (April 4, 2018) — Union Agreements (Resolution approving a one (1) year union contract agreement between City of Hiawatha, Hiawatha Maintenance Department and Teamsters Local Union 238)",https://www.hiawatha-iowa.com/files/documents/agenda-20180404.pdf,hiawatha-iowa.com,https://hiawatha-iowa.com/files/documents/agenda-20180404.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,true,false,duplicate_or_prior_seen,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001702,B4X1000-20260727-1007,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Hiawatha,Linn County (19113; primary),non_safety,non_safety,,FY25-26 (operative fiscal-year reference; wage-schedule operative tables not present in this action-summary PDF),City Newsletter/City Council Action Summary — Resolution #25-110 approving City of Hiawatha Employee Wage and Salary Schedule for FY25-26 (and Resolution #25-108 for Police union contract agreement reference),https://www.hiawatha-iowa.com/files/documents/204-July-2025.pdf,hiawatha-iowa.com,https://hiawatha-iowa.com/files/documents/204-July-2025.pdf,wage_schedule,context_only,high,non_safety_constraint_signal,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001703,B4X1000-20260727-1009,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Knoxville,Marion County (19125; primary),police,police,,"Fiscal year beginning July 1, 2025 (operative collective-bargaining duration stated as July 1, 2025 to June 30, 2026; document also sets individual police base wages for non-collective bargaining unit employees)","Resolution No 06-15-25 (Resolution Setting Salaries/Wages for Appointed Officers and Non-Collective Bargaining Unit Employees) — City of Knoxville, Iowa",https://www.knoxvilleia.gov/AgendaCenter/ViewFile/Item/7322?fileID=6201,knoxvilleia.gov,https://knoxvilleia.gov/AgendaCenter/ViewFile/Item/7322,cba,ordinance_or_policy,high,fiscal_constraint_signal,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001704,B4X1000-20260727-1009,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Knoxville,Marion County (19125; primary),fire,fire,,"Fiscal year beginning July 1, 2025 (operative collective-bargaining duration stated as July 1, 2025 to June 30, 2026; document also sets individual fire base wages for non-collective bargaining unit employees)","Resolution No 06-15-25 (Resolution Setting Salaries/Wages for Appointed Officers and Non-Collective Bargaining Unit Employees) — City of Knoxville, Iowa",https://www.knoxvilleia.gov/AgendaCenter/ViewFile/Item/7322?fileID=6201,knoxvilleia.gov,https://knoxvilleia.gov/AgendaCenter/ViewFile/Item/7322,cba,ordinance_or_policy,high,fiscal_constraint_signal,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,true,false,duplicate_or_prior_seen,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001705,B4X1000-20260727-1009,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Knoxville,Marion County (19125; primary),non_safety,non_safety,,"Fiscal year beginning July 1, 2025 (operative collective-bargaining duration stated as July 1, 2025 to June 30, 2026; document also sets individual general/non-collective employees’ base wages for the FY period)","Resolution No 06-15-25 (Resolution Setting Salaries/Wages for Appointed Officers and Non-Collective Bargaining Unit Employees) — City of Knoxville, Iowa",https://www.knoxvilleia.gov/AgendaCenter/ViewFile/Item/7322?fileID=6201,knoxvilleia.gov,https://knoxvilleia.gov/AgendaCenter/ViewFile/Item/7322,cba,ordinance_or_policy,high,non_safety_constraint_signal;fiscal_constraint_signal,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,true,false,duplicate_or_prior_seen,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001706,B4X1000-20260727-1009,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Knoxville,Marion County (19125; primary),non_safety,non_safety,"Public, Professional and Maintenance Employees, Local 2003",unclear (PDF could not be text-inspected in this session; cannot confirm award/settlement or wage duration operative language),"Employment Appeal Board (Iowa) — City of Knoxville and Public, Professional and Maintenance Employees, Local 2003 (PDF attachment listing)",https://eab.iowa.gov/media/330/download?inline=,eab.iowa.gov,https://eab.iowa.gov/media/330/download,arbitration_award,index_page,high,strike_or_no_strike_constraint;non_safety_constraint_signal,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001707,B4X1000-20260727-1011,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Maquoketa,Jackson County (19097; primary); Clinton County (19045),police,police,,unclear,City Council Meeting Agenda (items include employment agreement resolutions for Police Chief and Assistant Police Chief; attached contract update discussed),https://www.maquoketaia.com/AgendaCenter/ViewFile/Item/28?fileID=70,maquoketaia.com,https://maquoketaia.com/AgendaCenter/ViewFile/Item/28,agenda_packet_or_minutes,agenda_cover_sheet,high,,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001708,B4X1000-20260727-1011,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Maquoketa,Jackson County (19097; primary); Clinton County (19045),fire,fire,Maquoketa Firefighters Association,unclear,City Council Meeting Agenda (item: Resolution approving financial agreement with Maquoketa Firefighters Association; loan repayment / rescue truck financing reimbursement terms),https://www.maquoketaia.com/sites/g/files/vyhlif8316/f/agendas/01-20-25_agenda.pdf,maquoketaia.com,https://maquoketaia.com/sites/g/files/vyhlif8316/f/agendas/01-20-25_agenda.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001709,B4X1000-20260727-1011,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Maquoketa,Jackson County (19097; primary); Clinton County (19045),fire,fire,Maquoketa Firefighters Association,unclear,City Council Minutes (includes approval of Resolution No. 2025-06 financial agreement with Maquoketa Firefighters Association; also references Resolution No. 2025-08 'Maquoketa Fire Department Officers and Pay'),https://www.maquoketaia.com/city-council/minutes/city-council-minutes-122,maquoketaia.com,https://maquoketaia.com/city-council/minutes/city-council-minutes-122,agenda_packet_or_minutes,meeting_minutes,high,,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001710,B4X1000-20260727-1011,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Maquoketa,Jackson County (19097; primary); Clinton County (19045),non_safety,non_safety,,,,,,,unknown_or_needs_review,unknown,low,non_safety_constraint_signal,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001711,B4X1000-20260727-1011,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Maquoketa,Jackson County (19097; primary); Clinton County (19045),unclear,unclear,,unclear,City of Maquoketa Police Department page (context only: department description; no labor/pay document content),https://www.maquoketaia.com/1241/Police,maquoketaia.com,https://maquoketaia.com/1241/Police,unknown_or_needs_review,context_only,low,,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001712,B4X1000-20260727-1012,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Mount Vernon,Linn County (19113; primary),unclear,unclear,,unclear,"Council Meetings (agendas, minutes, and council packets)",https://cityofmtvernon-ia.gov/government/council-meetings/,cityofmtvernon-ia.gov,https://cityofmtvernon-ia.gov/government/council-meetings,agenda_packet_or_minutes,index_page,high,,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001713,B4X1000-20260727-1012,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Mount Vernon,Linn County (19113; primary),unclear,unclear,,unclear,City Council Packet (example landing PDF for agenda/packet materials),https://cityofmtvernon-ia.gov/wp-content/uploads/2024/12/City-Council-Packet-12-16-2024.pdf,cityofmtvernon-ia.gov,https://cityofmtvernon-ia.gov/wp-content/uploads/2024/12/City-Council-Packet-12-16-2024.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001714,B4X1000-20260727-1013,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Perry,Dallas County (19049; primary),police,police,Teamsters Local Union #147,unclear,City of Perry (Police) and Teamsters Local Union #147 (EAB city pdf),https://eab.iowa.gov/media/399/download?inline=,eab.iowa.gov,https://eab.iowa.gov/media/399/download,unknown_or_needs_review,index_page,low,,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001715,B4X1000-20260727-1013,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Perry,Dallas County (19049; primary),non_safety,non_safety,AFSCME Iowa Council 61,unclear,City of Perry Library and AFSCME/Council 61 and Virginia Peters (EAB city pdf),https://eab.iowa.gov/media/398/download?inline=,eab.iowa.gov,https://eab.iowa.gov/media/398/download,unknown_or_needs_review,index_page,low,,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001716,B4X1000-20260727-1014,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Polk City,Polk County (19153; primary),police,police,Teamsters Local 238,"July 1, 2020 through June 30, 2021","Police Agreement 2020-2021 (Collective Bargaining Agreement) - CITY OF POLK CITY, IOWA Police Department and Teamsters Local 238",https://www.polkcityia.gov/sites/g/files/vyhlif5571/f/agendas/ccfa_200309.pdf,polkcityia.gov,https://polkcityia.gov/sites/g/files/vyhlif5571/f/agendas/ccfa_200309.pdf,wage_schedule,cba,high,,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-001717,B4X1000-20260727-1014,lane_002,broad_shard_002,worker_lane_002,IA,Midwest,Polk City,Polk County (19153; primary),police,police,Teamsters Local 238,"July 1, 2021 through June 30, 2024","Police Agreement 2021-2024 (Collective Bargaining Agreement) - CITY OF POLK CITY, IOWA Police Department and Teamsters Local 238",https://www.polkcityia.gov/sites/g/files/vyhlif5571/f/agendas/full_agenda_mar_8.pdf,polkcityia.gov,https://polkcityia.gov/sites/g/files/vyhlif5571/f/agendas/full_agenda_mar_8.pdf,cba,cba,high,,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
