readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_path,retained_file_type,retained_file_size_bytes,retained_file_sha256,file_extension,detected_file_type,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,file_integrity_status,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,html_text_readiness_hint,other_document_text_readiness_hint,readiness_status,readiness_reason
CBRDY-20260728-79be9a94e67352a71e73,CBSRD-20260728-646f0ad2ac2d281af561,CBCR-20260728-02523,B4XPAR-20260727-002723,BCV-20260728-03619,broad_4x1000_deduped,readiness_lane_001,395,FL,South,Neptune Beach,Duval County (12031; primary),"Agenda packet: Agreement between The Florida State Lodge, Fraternal Order of Police, Inc., and the City of Neptune Beach",https://www.nbfl.gov/sites/g/files/vyhlif3516/f/agendas/11-06-2023_agn_packet.pdf,https://nbfl.gov/sites/g/files/vyhlif3516/f/agendas/11-06-2023_agn_packet.pdf,nbfl.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-646f0ad2ac2d281af561.pdf,pdf,29994682,a9d2c1393af678b718f4bb74fe51560aa199021f70cb00ce9bf94b49667654f3,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,254,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-b9a1b56208e3e17e4bd5,CBSRD-20260728-d57561f2904e94843aa5,CBCR-20260728-03230,B4XPAR-20260727-003508,BCV-20260728-08090,broad_4x1000_deduped,readiness_lane_001,445,IA,Midwest,Cherokee,Cherokee County (19035; primary),Contract Summaries (Police) — City of Cherokee (includes Cherokee Police Association),https://publications.iowa.gov/46912/1/contract_summaries_police_firefighers_units_1988_OCR_.pdf,https://publications.iowa.gov/46912/1/contract_summaries_police_firefighers_units_1988_OCR_.pdf,publications.iowa.gov,cba,cba,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-d57561f2904e94843aa5.pdf,pdf,23180878,2ff66ea94a06b32606377a056bb491802c0f577a5ee108bbf6b1fff7e748b139,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,72,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-efcb82b158d6e41df213,CBSRD-20260728-f7ff39b379370d90acdf,CBCR-20260728-01605,B4XPAR-20260727-001735,BCV-20260728-05804,broad_4x1000_deduped,readiness_lane_001,532,IL,Midwest,Alsip,Cook County (17031; primary),IAFF Local 3074 Contract (2022-2026),https://ns1.villageofalsip.org/IAFF%20Local%203074%20Contract%20%282022-2026%29.pdf,https://ns1.villageofalsip.org/IAFF%20Local%203074%20Contract%20%282022-2026%29.pdf,ns1.villageofalsip.org,cba,cba,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-f7ff39b379370d90acdf.pdf,pdf,43454033,629a9dc389d6a97b949b414eddb29a170933f3fd5a047df8fc98b4c18a0b54e5,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,62,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-e5c69b12cbc57a4aef31,CBSRD-20260728-a020ac2478e58a553cff,CBCR-20260728-04899,B4XPAR-20260727-005338,BCV-20260728-08436,broad_4x1000_deduped,readiness_lane_001,567,IL,Midwest,Hinsdale,DuPage County (17043; primary); Cook County (17031),VBOT 23 05 02 FINAL PACKET.pdf (includes '2023 PAY SCALE - effective 5/1/23' for non-union and other municipal classifications; pay plan table),https://www.villageofhinsdale.org/VBOT%2023%2005%2002%20FINAL%20PACKET.pdf,https://cms4files.revize.com/hinsdaleil/VBOT%2023%2005%2002%20FINAL%20PACKET.pdf,villageofhinsdale.org,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-a020ac2478e58a553cff.pdf,pdf,29533180,062ce9e228241d678a08079683a00447cf16c358f85f0286ba66b75c7f2a7a17,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,261,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-8553434e1bbfcda11112,CBSRD-20260728-07ce3266dca23d68dfb3,CBCR-20260728-08355,TS4L-8068614e28c20190e214,BCV-20260728-04151,targeted_prior_unrouted,readiness_lane_001,568,IL,Midwest,Hinsdale,,"Village of Hinsdale Board Packet (February 21, 2017) — PDF",https://www.villageofhinsdale.org/document_center/VillageBoard/2017/FEB/vbot%20packet%2002%2021%2017.pdf,https://cms4files.revize.com/hinsdaleil/document_center/VillageBoard/2017/FEB/vbot%20packet%2002%2021%2017.pdf,villageofhinsdale.org,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-07ce3266dca23d68dfb3.pdf,pdf,17745993,69d69c2de39b2062acab2b2a626e55efd7f6b2b1aba5841b5e22950105dd2a20,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,600,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-791fd8e7e5dde9528db6,CBSRD-20260728-e2249c9b7422a2440e2b,CBCR-20260728-04923,B4XPAR-20260727-005363,BCV-20260728-01435,broad_4x1000_deduped,readiness_lane_001,585,IL,Midwest,Morton,Tazewell County (17179; primary),"Fire & Paramedic Union Contract (Firefighters, Firefighter-Paramedics, Engineer and Fire Captains)",https://www.morton-il.gov/wp-content/uploads/2025/11/Fire-Paramedic-Union-Contract-2025-2030.pdf,https://morton-il.gov/wp-content/uploads/2025/11/Fire-Paramedic-Union-Contract-2025-2030.pdf,morton-il.gov,cba,cba,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-e2249c9b7422a2440e2b.pdf,pdf,31904137,d246b6161ac22a4bcc7ff9872443b854441adb7c11f4b5e3f1c7eabe71ca934d,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,68,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-d716f5e0ac407d814881,CBSRD-20260728-e6696e90c364fc790245,CBCR-20260728-01704,B4XPAR-20260727-001845,BCV-20260728-06891,broad_4x1000_deduped,readiness_lane_001,705,IN,Midwest,Scottsburg,Scott County (18143; primary),COMMON COUNCIL (minutes compilation incl. “Ordinance 2007-18” amending the City of Scottsburg Police Department clothing allowance within the Salary Ordinance),https://www.cityofscottsburg.com/wp-content/uploads/2019/08/CC-2005-2018.pdf,https://cityofscottsburg.com/wp-content/uploads/2019/08/CC-2005-2018.pdf,cityofscottsburg.com,salary_ordinance,agenda_cover_sheet,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-e6696e90c364fc790245.pdf,pdf,10283671,068a5da8344032723b9d96dd42f34a2c6599489871dc998688cc3fa785dd7ca9,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,559,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-7abaf3ac7bb1d4a655f0,CBSRD-20260728-e1e7c1680c32c2de4d2b,CBCR-20260728-00158,B4XPAR-20260727-000172,BCV-20260728-05864,broad_4x1000_deduped,readiness_lane_001,762,KS,Midwest,Park City,Sedgwick County (20173; primary),"Council Chambers agenda document containing an executed agreement by signature (City of Park City, Kansas) — February 24, 2026 (Agenda item file)",https://parkcityks.gov/AgendaCenter/ViewFile/Agenda/_02242026-833,https://parkcityks.gov/AgendaCenter/ViewFile/Agenda/_02242026-833,parkcityks.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-e1e7c1680c32c2de4d2b.pdf,pdf,23023691,409772a266924707afb164b2955c377ff939b9802ccd9a74ee51088e24e951a0,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,88,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-13aa89301d6aae1bea4e,CBSRD-20260728-9115f48c882acc067214,CBCR-20260728-07923,TS4L-339042f97f1becdd3b0f,BCV-20260728-08536,targeted_prior_unrouted,readiness_lane_001,771,KS,Midwest,Wichita,,"Wichita City Council agenda packet (Aug. 8, 2024) — SEIU Memorandum of Agreement (2024-2026)",https://www.wichita.gov/ArchiveCenter/ViewFile/Item/10523,https://wichita.gov/ArchiveCenter/ViewFile/Item/10523,wichita.gov,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-9115f48c882acc067214.pdf,pdf,55295209,569953daece47d113c43047eaa49384964c07af7670f3a3b8f87f72828514850,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,507,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-5cde11ea94360470d800,CBSRD-20260728-ed54af2b6a6667160866,CBCR-20260728-05806,B4XPAR-20260727-006319,BCV-20260728-04942,broad_4x1000_deduped,readiness_lane_001,778,KY,South,Cold Spring,Campbell County (21037; primary),City of Cold Spring Pay Plan (Police pay included) — Ord 24-1093 — Exhibit A,https://coldspringky.gov/wp-content/uploads/2024/06/packet_council_6.24.24.pdf,https://coldspringky.gov/wp-content/uploads/2024/06/packet_council_6.24.24.pdf,coldspringky.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ed54af2b6a6667160866.pdf,pdf,22817582,c24cd28c839dff4a512c93dad4a4e7822e3535e112a5cd6c4c876635c8104098,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,71,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-44fc9cdf5ede774fb861,CBSRD-20260728-2d2b4b1d5ba1d559a7d3,CBCR-20260728-02585,B4XPAR-20260727-002798,BCV-20260728-07696,broad_4x1000_deduped,readiness_lane_001,797,KY,South,London,Laurel County (21125; primary),CITY OF LONDON CODE OF ORDINANCES (PDF) — Personnel adoption / pay plan reference (Ch. 27 Personnel Policies),https://www.londonky.gov/wp-content/uploads/2024/01/CITY-OF-LONDON-CODE-OF-ORDINANCES.pdf,https://londonky.gov/wp-content/uploads/2024/01/CITY-OF-LONDON-CODE-OF-ORDINANCES.pdf,londonky.gov,budget_or_pay_plan,context_only,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-2d2b4b1d5ba1d559a7d3.pdf,pdf,20912830,f02a3ca492ac6534c9293c30da25f5b1fdeed491165e87546d854f3d57214fc1,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,796,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
