readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_path,retained_file_type,retained_file_size_bytes,retained_file_sha256,file_extension,detected_file_type,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,file_integrity_status,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,html_text_readiness_hint,other_document_text_readiness_hint,readiness_status,readiness_reason
CBRDY-20260728-785b90a1e0c75507665f,CBSRD-20260728-930bc424e6795ecb5652,CBCR-20260728-02901,B4XPAR-20260727-003148,BCV-20260728-04951,broad_4x1000_deduped,readiness_lane_001,14,AK,West,Kachemak,Kenai Peninsula Borough (02122; primary),City of Kachemak Code (Updated 2024) — 2.05.05 Wage Review for City Clerk and Employees (Ordinance 2015-02 Adopted 3/11/15),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City%20of%20Kachemak%20Code.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City%20of%20Kachemak%20Code.pdf,commerce.alaska.gov,other_local_government_pay_policy,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-930bc424e6795ecb5652.pdf,pdf,823290,0aef4032fc957ea721d946168b82da03a439a5621aca142cad2b550713b1965e,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,135,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-a83f59090cf882b0b98c,CBSRD-20260728-c9a209473ecdc628002c,CBCR-20260728-01281,B4XPAR-20260727-001378,BCV-20260728-00667,broad_4x1000_deduped,readiness_lane_001,15,AK,West,Kake,Prince of Wales-Hyder Census Area (02198; primary),Kake Municipal Code (Title 03 Administration and Personnel) — Grade-Step Plan / Personnel Compensation Framework,https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/KAKE%20MUNICIPAL%20CODE.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/KAKE%20MUNICIPAL%20CODE.pdf,commerce.alaska.gov,wage_schedule,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-c9a209473ecdc628002c.pdf,pdf,1650179,d76cabf075d1d8b4a1610ca25a496b8d3ca585ac2e76b7372639a6f0e035488d,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,390,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-98f47b217e730cd80e1e,CBSRD-20260728-47ec25b5f29e88a6ce54,CBCR-20260728-06122,B4XPAR-20260727-006671,BCV-20260728-02807,broad_4x1000_deduped,readiness_lane_001,16,AK,West,Kivalina,Northwest Arctic Borough (02188; primary),"City of Kivalina City Code (COO), Chapter 1 to 74 — Personnel Policies: Classification/Compensation; Salary Schedules",https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kivalina%20COO%20CHAPTER%201%20to%2074.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kivalina%20COO%20CHAPTER%201%20to%2074.pdf,commerce.alaska.gov,budget_or_pay_plan,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-47ec25b5f29e88a6ce54.pdf,pdf,1754377,435915b005dfb3ef4803f747c1b40e85cb99d7d60edc70c46a213df62f243569,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,222,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-45a8412e00735ae1eaac,CBSRD-20260728-08dc9781fa985568fbb7,CBCR-20260728-02904,B4XPAR-20260727-003151,BCV-20260728-07097,broad_4x1000_deduped,readiness_lane_001,17,AK,West,Manokotak,Dillingham Census Area (02070; primary),City of Manokotak Code of Ordinances (PDF) — Personnel regulation / job classification & salaries (no wage schedule shown in located text),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Manokotak%20Code%20of%20Ordinances.pdf?ver=2018-05-29-143331-647,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Manokotak%20Code%20of%20Ordinances.pdf,commerce.alaska.gov,wage_schedule,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-08dc9781fa985568fbb7.pdf,pdf,945074,eb42b3fcbd7a6bbebc3e85cd4c9c056926cd31cacbeb5906b1b1b410f35b1254,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,160,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-f89e172eea1b77bf642a,CBSRD-20260728-6c11ac3e14b3133c9a04,CBCR-20260728-06452,BSSC-20260727-00015,BCV-20260728-01350,broad_490_preserved_review_queue,readiness_lane_001,19,AK,West,Nome,,"Collective Bargaining Agreement between City of Nome and City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) — “City of Nome Final Contract 2022”",https://mccmeetingspublic.blob.core.usgovcloudapi.net/nomealaska-meet-1ee6f42207544a6fba3e83c04eb57af7/ITEM-Attachment-001-ad45e828ef5344c0b10a07ed16913b97.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/nomealaska-meet-1ee6f42207544a6fba3e83c04eb57af7/ITEM-Attachment-001-ad45e828ef5344c0b10a07ed16913b97.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,cba,cba,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-6c11ac3e14b3133c9a04.pdf,pdf,341680,0300d6d501a2eeb0ebd5e99bee36a30e5a6fedb3fdf840e71b554f64b4c23c6b,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,36,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-e2b90e94491527c3a883,CBSRD-20260728-d1ab4bde2cc2f6436bfa,CBCR-20260728-06453,BSSC-20260727-00016,BCV-20260728-07781,broad_490_preserved_review_queue,readiness_lane_001,20,AK,West,Nome,,"Collective Bargaining Agreement between City of Nome Employees Association, Local #6141 (APEA/AFT (AFL-CIO)) and the City of Nome — “JANUARY 1, 2025 - December 31, 2026”",https://mccmeetingspublic.blob.core.usgovcloudapi.net/nomealaska-meet-1f7d530db5c741fe8975721fc6f01c4b/ITEM-Attachment-001-e83fecb192f04370b85ce055fab08e81.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/nomealaska-meet-1f7d530db5c741fe8975721fc6f01c4b/ITEM-Attachment-001-e83fecb192f04370b85ce055fab08e81.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,cba,cba,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-d1ab4bde2cc2f6436bfa.pdf,pdf,681030,451c0b63aef1bc7e057245ae4ebdd96080669a54e7d7add7b71797dff772bc0a,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,36,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-e2ac6e3fbeb3f4270c9f,CBSRD-20260728-dca10cb3b32876109d61,CBCR-20260728-06123,B4XPAR-20260727-006672,BCV-20260728-04952,broad_4x1000_deduped,readiness_lane_001,21,AK,West,Pilot Station,Kusilvak Census Area (02158; primary),Pilot Station Code of Ordinances — Title 09 Personnel Policy (General Employee Personnel Policy),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/PILOT%20STATION%20code.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/PILOT%20STATION%20code.pdf,commerce.alaska.gov,personnel_policy,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-dca10cb3b32876109d61.pdf,pdf,397227,25c8e1f6d1e137072e0d331207e6c352f02e08e6983611417227e22063b66122,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,68,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-3b2cbd15832fcb9c95a3,CBSRD-20260728-73b7c7eedcf896e34414,CBCR-20260728-04511,B4XPAR-20260727-004917,BCV-20260728-00664,broad_4x1000_deduped,readiness_lane_001,22,AK,West,Point Hope,North Slope Borough (02185; primary),"Point Hope City Code (1990) — Title 3 Personnel (includes compensation/“compensation plan” and pay-related provisions, e.g., travel and other pay allowances; workers’ compensation salary continuation)",https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/PointHopeCodeOfOrdinances_Combined%20FINAL%201-27-22.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/PointHopeCodeOfOrdinances_Combined%20FINAL%201-27-22.pdf,commerce.alaska.gov,budget_or_pay_plan,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-73b7c7eedcf896e34414.pdf,pdf,5337071,171c420fd43aa074cb24eb7c7bbfdd759345e4bdfe81e7428ed8f3095408a495,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,282,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-67b8d6ed487a73592a9e,CBSRD-20260728-5368b4fb941e34d93fd6,CBCR-20260728-01283,B4XPAR-20260727-001381,BCV-20260728-00665,broad_4x1000_deduped,readiness_lane_001,23,AK,West,Quinhagak,Bethel Census Area (02050; primary),Quinhagak Municipal Code 2018APR03 (Title 02: Administration; Title 03: Personnel) — includes salary-setting mechanism reference to council resolution and pay scale,https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Quinhagak%20Municipal%20Code%202018APR03.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Quinhagak%20Municipal%20Code%202018APR03.pdf,commerce.alaska.gov,other_local_government_pay_policy,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-5368b4fb941e34d93fd6.pdf,pdf,881868,1faad4ac19c6e1f463910485b769c6874ca892d1507865ba6861d7319d52f4ae,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,61,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-4c2637a0fc567c4147ac,CBSRD-20260728-882d31671f3f7501b9d2,CBCR-20260728-06455,BSSC-20260727-00018,BCV-20260728-00042,broad_490_preserved_review_queue,readiness_lane_001,24,AK,West,Seward,,"Bargaining Agreement (SPEA Collective Bargaining Agreement) — City of Seward & Alaska Public Employees Association (SPEA Local 6585), 2026–2028",https://www.apea-aft.org/_files/ugd/324ba7_d9808bc8cd7a406885d6cad91349166e.pdf,https://05075819-f2fe-4e77-abf9-7bffc4d0da19.filesusr.com/ugd/324ba7_d9808bc8cd7a406885d6cad91349166e.pdf,apea-aft.org,budget_or_pay_plan,cba,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-882d31671f3f7501b9d2.pdf,pdf,833629,3d1c4020f52ba4ae34d240e4c71bb3bbf30f70db0b58b27f6c33e79880d98797,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,61,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
