inventory_id,relative_path,artifact_family,artifact_subfamily,file_size_bytes,clean_repo_decision,source_library_decision,original_archive_decision,post_acceptance_cleanup_decision,cleanup_level,lane_id,lineage,absolute_path_hash,filename,extension,tracked_status,ignored_status,untracked_status,symlink_status,file_size_human,modified_time,created_time_if_available,SHA256_if_available,existing_hash_source,exact_duplicate_group_id,near_duplicate_group_id_if_available,canonical_source_id_if_available,task_id_if_available,source_type_if_available,municipality_if_available,state_if_available,period_if_available,original_URL_pointer_if_available,extraction_status_if_available,claim_or_report_dependency,current_use_status,superseded_status,sensitive_material_risk,machine_specific_path_risk,redistribution_risk,cleanup_priority,estimated_reclaimable_bytes,replacement_summary_path,retention_reason,exclusion_reason,unresolved_question,logical_file_count
INV-051937df185978d28ecc,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/source_review_lane_002_checkpoint.json,checkpoint,worker_checkpoint,384,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,384,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-6dea4cfb29eb8044148f,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-RESUME-LANE-004-2026-07-28/lane_004_checkpoint.json,checkpoint,worker_checkpoint,412,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,412,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-4935b7c6b54a02885f19,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SOURCE-REVIEW-DOWNLOAD-2026-08-02/source_review_lane_004_checkpoint.json,checkpoint,worker_checkpoint,400,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,400,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-b932bb8e9184b8ead530,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/lanes/source_review_lane_002/lane_002_checkpoint.json,checkpoint,worker_checkpoint,348,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,348,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-aaa00abf592cb26b7f5f,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-CANDIDATE-REVIEW-2026-08-01/candidate_review_lane_005_checkpoint.json,checkpoint,worker_checkpoint,591,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,591,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-cadaab577e8c8805bb0a,docs/analysis/parallel_scout_rounds/POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23/lane_2_input_audit.md,checkpoint,worker_checkpoint,1156,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,1156,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-6cd29c1d622cdd906299,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/01_RESIDUAL-HOSTED-SEARCH-SCOUT/residual_search_lane_001_checkpoint.json,checkpoint,worker_checkpoint,569,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,569,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-b41565efa988819ff046,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_lane_002_checkpoint.json,checkpoint,worker_checkpoint,581,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,581,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-dca90efca8f91a2c499a,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-PDF-TEXT-READINESS-2026-08-02/readiness_lane_004_checkpoint.json,checkpoint,worker_checkpoint,257,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,257,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-e94f3b6adf8ad72fba87,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/01_RESIDUAL-HOSTED-SEARCH-SCOUT/residual_search_lane_002_checkpoint.json,checkpoint,worker_checkpoint,571,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,571,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-86b65474178d79b0a4dd,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/lane_004_checkpoint.json,checkpoint,worker_checkpoint,1124704,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,1124704,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-4315ce77bc9871d2ef1d,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_lane_001_checkpoint.json,checkpoint,worker_checkpoint,581,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,581,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-4a007ac5c9d27fab9b0a,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-PARALLEL-LONG-RUN-2026-07-28/lanes/verify_lane_001/lane_001_checkpoint.json,checkpoint,worker_checkpoint,384,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,384,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-9b478ef9536d1a2ea0fb,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01/scout_lane_003_checkpoint.json,checkpoint,worker_checkpoint,1557258,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,1557258,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-c58047952a65bcc86f8c,docs/analysis/compensation_extraction/COMBINED-BROAD-TEXT-EXTRACTION-4051-PARALLEL-LANES-2026-07-28/lanes/extraction_lane_003/lane_003_checkpoint.json,checkpoint,worker_checkpoint,427,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,427,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-9c456327ca380ffc9c3f,docs/analysis/parallel_scout_rounds/POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23/parallel_round_input_audit.md,checkpoint,worker_checkpoint,2868,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,2868,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-a6963358c0866db444e8,docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/lanes/readiness_lane_003/lane_003_checkpoint.json,checkpoint,worker_checkpoint,298,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,298,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-8d4e6cdb373726335b3c,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_lane_005_checkpoint.json,checkpoint,worker_checkpoint,581,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,581,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-f950ce21593f10422bcb,docs/analysis/compensation_extraction/COMBINED-BROAD-CANDIDATE-REVIEW-AFTER-4X3000-VERIFICATION-2026-07-28/lane_003_checkpoint.json,checkpoint,worker_checkpoint,366,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,366,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-e13593454455c96cb795,docs/analysis/parallel_scout_rounds/POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23/parallel_round_manifest.json,checkpoint,worker_checkpoint,7704,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,7704,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-c0162a3bd1fb0a4fa789,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-VERIFICATION-2026-08-01/lanes/verification_lane_003/checkpoint.json,checkpoint,worker_checkpoint,489,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,489,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-3ba76ecbe8fa94c1cead,docs/analysis/parallel_scout_rounds/POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23/lane_3_input_audit.md,checkpoint,worker_checkpoint,1156,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,1156,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-2f9e5da991de184bde5f,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-TEXT-EXTRACTION-2026-07-30/lanes/text_extraction_lane_001/checkpoint.json,checkpoint,worker_checkpoint,332,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,332,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-b7c41894a8251416ddcf,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/readiness_lane_004_checkpoint.json,checkpoint,worker_checkpoint,668,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,668,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-1dfd0e24a8f12bcddf4c,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-2026-07-31/scout_lane_002_checkpoint.json,checkpoint,worker_checkpoint,519,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,519,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-6c3149d9931b7c798a16,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-PDF-TEXT-READINESS-2026-08-02/lanes/readiness_lane_003/checkpoint.json,checkpoint,worker_checkpoint,257,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,257,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-9921ae27227c5aba0e7f,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-VERIFICATION-2026-08-01/verification_lane_001_checkpoint.json,checkpoint,worker_checkpoint,489,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,489,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-ef05bb7959162e909450,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_lane_005_checkpoint.json,checkpoint,worker_checkpoint,644,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,644,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-3b8a46b8d6132a3eba95,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-TARGETED-HOSTED-SEARCH-SCOUT-2026-08-04/external_search_lane_001_checkpoint.json,checkpoint,worker_checkpoint,20098002,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,20098002,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-7acf42d7036024ac82ab,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-TEXT-EXTRACTION-2026-08-02/text_extraction_lane_002_checkpoint.json,checkpoint,worker_checkpoint,327,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,327,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-16d85cac513a7a94e57a,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-VERIFICATION-2026-07-30/lanes/verification_lane_003/checkpoint.json,checkpoint,worker_checkpoint,478,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,478,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-dab6724da15ea3a025da,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/readiness_stage_checkpoint.json,checkpoint,worker_checkpoint,321,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,321,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-179e8fd0b81009cc37a5,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-PARALLEL-LONG-RUN-2026-07-28/lanes/verify_lane_002/lane_002_checkpoint.json,checkpoint,worker_checkpoint,384,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,384,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-70811fd17dece9f10549,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-PDF-TEXT-READINESS-2026-08-02/readiness_lane_003_checkpoint.json,checkpoint,worker_checkpoint,257,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,257,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-6a644d736520726e9fcd,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SOURCE-REVIEW-DOWNLOAD-2026-07-30/lanes/source_review_lane_004/checkpoint.json,checkpoint,worker_checkpoint,382,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,382,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-4d377f96bfe859d9f65d,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-PDF-TEXT-READINESS-2026-08-02/lanes/readiness_lane_002/checkpoint.json,checkpoint,worker_checkpoint,257,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,257,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-5e451db9efaf0ef0e84d,docs/analysis/checkpoint_3x160_superseded_note_2026-07-23.md,checkpoint,worker_checkpoint,991,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,991,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-6f2e5a3bf46c3d1e74c4,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_001/lane_001_checkpoint.json,checkpoint,worker_checkpoint,1124789,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,1124789,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-57676542beecf0dce9b3,docs/analysis/parallel_scout_rounds/POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23/lane_live_commands.md,checkpoint,worker_checkpoint,5440,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,5440,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-210adee23b632d346f09,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-TEXT-EXTRACTION-2026-08-02/lanes/text_extraction_lane_002/checkpoint.json,checkpoint,worker_checkpoint,327,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,327,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-5db6f9e2fbf94a7e5a6e,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-PARALLEL-LONG-RUN-2026-07-28/lanes/verify_lane_004/lane_004_checkpoint.json,checkpoint,worker_checkpoint,417,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,417,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
INV-229ce7812619b66b7f2f,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-TARGETED-HOSTED-SEARCH-SCOUT-2026-08-04/external_search_lane_005_checkpoint.json,checkpoint,worker_checkpoint,20579878,exclude,exclude,retain,eligible_after_handoff_acceptance,1,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,20579878,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,
