verification_id,candidate_queue_row_id,candidate_queue_stable_key,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,candidate_title,candidate_source_type,candidate_priority,candidate_status_before_verification,triage_bucket,duplicate_source_group_id,duplicate_group_size,duplicate_group_role,near_duplicate_candidate_key,population,state_candidate_rows_per_covered,unit_type_scouted,source_owner_type,scout_confidence,triage_score,source_wave,verification_stage
VER-a1123b6feee3f3008a32,NSCQ-NV-20260720-0017,NSCQ-NV-20260720-0017,cog_2025_194943,194943,NV,Carson,CITY OF CARSON CITY,https://www.carsoncity.gov/home/showpublisheddocument/86896/638285780671430000,"Collective Bargaining Agreement between Carson City and the Carson City Fire Fighters Association, Local #2251 of the International Association of Fire Fighters — regarding Supervisory Unit (Battalion Chiefs)",cba,high,scheduled,high_priority_later_verify,URL-48288e443a6eab46c9d0,1,primary,KEY-8edadda0952249bc969a,58036,3.090909,fire,city,high,100,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-5b814c16139b9914cad8,NSCQ-NV-20260720-0024,NSCQ-NV-20260720-0024,cog_2025_108907,108907,NV,Mesquite,CITY OF MESQUITE,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/City%20of%20Mesquite%20MPOA%20CBA%202019-2022%20.pdf,Mesquite Police Officers Association - Collective Bargaining Agreement 2019-2022,cba,high,scheduled,high_priority_later_verify,URL-490fe573d7ff131d99bf,1,primary,KEY-8714867e9115fdd41756,22786,3.090909,police,state_labor_board,high,100,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-359d21c9c145e15fd76c,NSCQ-NV-20260720-0021,NSCQ-NV-20260720-0021,cog_2025_130692,130692,NV,Elko,CITY OF ELKO,https://cms4files.revize.com/elko/10-22-2019.pdf,"Collective Bargaining Agreement (July 1, 2019 through June 30, 2022) — City of Elko and Elko Police Officers Protective Association (Nevada Association of Public Safety Officers, Communications Workers of America, AFL-CIO, Local 9110, Sergeants Unit)",cba,high,scheduled,high_priority_later_verify,URL-11bdb7891953cf6003ac,1,primary,KEY-d0d33bdef02f1f8146cb,20785,3.090909,police,city,high,100,POST-PI-PARALLEL-ROUND2-3X150-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-095347b5efe207a6f8d1,NSCQ-NV-20260720-0028,NSCQ-NV-20260720-0028,cog_2025_130690,130690,NV,Fallon,CITY OF FALLON,https://www.fallonnevada.gov/wp-content/uploads/2021/12/Op-Egnineers-City-of-Fallon-Proposed-Agreement-7-21_6-24.pdf,"Agreement Between City of Fallon and Operating Engineers Local Union No. 3 (Duration: July 1, 2021–June 30, 2024) (Includes Schedule A classifications and wage/pay provisions)",cba,high,scheduled,high_priority_later_verify,URL-aa73a671661f889db6e5,1,primary,KEY-66d001bae79d08b80380,9577,3.090909,non_safety,city,medium,97,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-65e3941f794e1bb52446,NSCQ-HI-20260720-0001,NSCQ-HI-20260720-0001,cog_2025_183701,183701,HI,Honolulu,CITY AND COUNTY OF HONOLULU,https://ballotpedia.s3.amazonaws.com/images/5/55/Honolulu_Police_CBA_2021-2025.pdf,"SHOPO Agreement (Bargaining Unit 12, Police Officers) — 2021-2025",cba,high,scheduled,high_priority_later_verify,URL-6d48ab0c0d81a3ded7a1,1,primary,KEY-6ee701dc9e6aa64cef7e,989408,3.0,police,third_party,medium,71,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-93e0cb4d0a1f336d81d8,NSCQ-NH-20260720-0001,NSCQ-NH-20260720-0001,cog_2025_170001,170001,NH,Manchester,CITY OF MANCHESTER,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/MPPA7_1_22-6_30_26.pdf?ver=2024-11-07-124950-423,"Agreement between the City of Manchester, NH and the Manchester Police Patrolman's Association (MPPA) — July 1, 2022 to June 30, 2026",cba,high,scheduled,high_priority_later_verify,URL-dfd654a29c70d4de6ac1,1,primary,KEY-6124687b44839bc7f087,115474,2.846154,police,city,high,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-198d0291d62e95144ab8,NSCQ-NH-20260720-0004,NSCQ-NH-20260720-0004,cog_2025_170001,170001,NH,Manchester,CITY OF MANCHESTER,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/AFSCMEMaster7_1_22-6_30_25.pdf?ver=2024-11-07-124745-173,"Collective Bargaining Agreement between the City of Manchester and AFSCME Council 93, Local 298 — Highway, Parks & EPD — July 1, 2022 to June 30, 2025",cba,high,scheduled,high_priority_later_verify,URL-e05aa79da4f5553078d3,1,primary,KEY-8b972044e5f9e57541af,115474,2.846154,non_safety,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-911c8f6570f6d9f13e55,NSCQ-NH-20260720-0012,NSCQ-NH-20260720-0012,cog_2025_170003,170003,NH,Rochester,CITY OF ROCHESTER,https://www.rochesternh.gov/human-resources/files/2023-2027-fire-cba,Agreement between the City of Rochester and Local 1451 of the International Association of Firefighters,cba,high,scheduled,high_priority_later_verify,URL-31e8966711fc29029294,1,primary,KEY-cf875a7900139eed1d6a,33519,2.846154,fire,city,medium,100,POST-PI-PARALLEL-ROUND2-3X150-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-51c6513b8f4ff14c8175,NSCQ-NH-20260720-0015,NSCQ-NH-20260720-0015,cog_2025_202148,202148,NH,Dover,CITY OF DOVER,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/DPA%20CBA%20July%201%202014%20-%20June%2030%202017.pdf,"DPA CBA July 1, 2014 - June 30, 2017",cba,high,scheduled,high_priority_later_verify,URL-b05601fad92db759de03,1,primary,KEY-ec9dd9270d46e5aa3cb1,33485,2.846154,police,city,medium,98,POST-PI-PARALLEL-ROUND2-3X150-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-e822633665113fd46871,NSCQ-NH-20260720-0018,NSCQ-NH-20260720-0018,cog_2025_202148,202148,NH,Dover,CITY OF DOVER,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/AFSCME%20CBA%20July%201%202014-June%2030%202017.pdf,AFSCME CBA 7-1-14 to 6-30-17 Signed,cba,high,scheduled,high_priority_later_verify,URL-5e33160909d4e73f8d32,1,primary,KEY-79f391a45d75a75c1b2d,33485,2.846154,non_safety,city,medium,98,POST-PI-PARALLEL-ROUND2-3X150-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-86000b50687ef48c25ad,NSCQ-NH-20260720-0026,NSCQ-NH-20260720-0026,cog_2025_169998,169998,NH,Laconia,CITY OF LACONIA,https://www.laconianh.gov/AgendaCenter/ViewFile/Item/9845?fileID=14262,COMPENSATION PLAN 7/1/19 - 6/30/20,wage_schedule_or_compensation_plan,high,scheduled,high_priority_later_verify,URL-6cd76b521edd99fa9c38,1,primary,KEY-6a8631217b79dc334251,17142,2.846154,non_safety,city,high,100,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-959f43b2b25cd0b1d92f,NSCQ-NH-20260720-0035,NSCQ-NH-20260720-0035,cog_2025_183890,183890,NH,Franklin,CITY OF FRANKLIN,https://www.franklinnh.gov/home/files/fy26-council-adopted-payscale,FY2026 Council Adopted Payscale (includes Police Department - NEPBA Local #214 pay tables),wage_schedule_or_compensation_plan,high,scheduled,high_priority_later_verify,URL-3972f7ecc343cb37b45a,2,primary,KEY-d9ebfa2b2c048108d2ce,8790,2.846154,police,city,medium,82,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-d566611bdbf37cfa7040,NSCQ-MA-20260720-0026,NSCQ-MA-20260720-0026,cog_2025_106061,106061,MA,Springfield,CITY OF SPRINGFIELD,https://www.springfield-ma.gov/hr/fileadmin/Personnel/public/Union_Contracts/Police_Supervisors_2013-2016,Police_Supervisors_2013-2016,cba,high,scheduled,high_priority_later_verify,URL-929771fdb0b3a8b00435,1,primary,KEY-8f92f384e4cab6686027,153672,2.683333,police,city,medium,100,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-cfba24767291ae086e81,NSCQ-MA-20260720-0029,NSCQ-MA-20260720-0029,cog_2025_106061,106061,MA,Springfield,CITY OF SPRINGFIELD,https://www.springfield-ma.gov/hr/fileadmin/Personnel/public/Union_Contracts/NAGE-_Building_Inspectors_2014-2017,NAGE-_Building_Inspectors_2014-2017,cba,high,scheduled,high_priority_later_verify,URL-ce76779ddd589d29e04f,1,primary,KEY-c7de73df3d7a82e3d71e,153672,2.683333,non_safety,city,low,87,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-275b346c246693e96dea,NSCQ-MA-20260720-0034,NSCQ-MA-20260720-0034,cog_2025_166448,166448,MA,Cambridge,CITY OF CAMBRIDGE,https://www.cambridgema.gov/publications/documents/c/collectivebargainingagreements/publicworkssupervisors,Agreement Between City of Cambridge and Teamsters Local 25 on behalf of Public Works Supervisors,cba,high,scheduled,high_priority_later_verify,URL-2d3639f00dac1ad490cb,1,primary,KEY-cbac9a6ad43565b3cb3f,118214,2.683333,non_safety,city,high,100,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-37cc86398ed49888885a,NSCQ-MA-20260720-0032,NSCQ-MA-20260720-0032,cog_2025_166455,166455,MA,Brockton,CITY OF BROCKTON,https://brockton.ma.us/wp-content/uploads/2019/08/FY16-FY19-BCEU-FINAL-INTEGRATION.pdf,"Agreement (July 1, 2016 - June 30, 2019) Between CITY OF BROCKTON, MASSACHUSETTS and the Massachusetts Laborers' District Council in behalf of Brockton City Employees Union (BCEU)",cba,high,scheduled,high_priority_later_verify,URL-0ac47016a47aa2d2d0cb,1,primary,KEY-8c8c43a7c5a9c88430d2,104890,2.683333,non_safety,city,medium,79,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-e48501ac9382ed4ffd69,NSCQ-MA-20260720-0045,NSCQ-MA-20260720-0045,cog_2025_166441,166441,MA,New Bedford,CITY OF NEW BEDFORD,https://newbedford-ma.s3.amazonaws.com/wp-content/uploads/sites/45/20210830160919/AFSCME-Council-93-Local-851-Unit-A-MOA-August-12-2021.pdf,"Memorandum of Agreement between the City of New Bedford and AFSCME, Council 93, Local 851, Unit A (AFSCME-Council-93-Local-851-Unit-A-MOA-August-12-2021)",memorandum_or_settlement,high,scheduled,high_priority_later_verify,URL-cc3b93cf464404a85c5f,1,primary,KEY-660aeead6bb7478bac3c,100695,2.683333,non_safety,city,low,88,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-04abccb55493584cf5c6,NSCQ-MA-20260720-0049,NSCQ-MA-20260720-0049,cog_2025_193465,193465,MA,Haverhill,CITY OF HAVERHILL,https://www.haverhillma.gov/media/o4whmuzk/admin-professional-fy-24-ordinance.pdf,FY-24 SALARY SCHEDULE FOR ALL DEPARTMENTS (ADMINISTRATIVE/PROFESSIONAL POSITIONS) — Ordinance (amended schedule),wage_schedule_or_compensation_plan,high,scheduled,high_priority_later_verify,URL-086fb56172273a459bbd,1,primary,KEY-555f82483d1054487fe9,67415,2.683333,non_safety,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-54148ac2f83d499ecec7,NSCQ-MA-20260720-0052,NSCQ-MA-20260720-0052,cog_2025_166450,166450,MA,Malden,CITY OF MALDEN,https://www.cityofmalden.org/DocumentCenter/View/10507/Public-Facilities-Union-CBA-07012023-06302026,"INTEGRATED COLLECTIVE BARGAINING AGREEMENT (Public Facilities) July 1, 2023 - June 30, 2026",cba,high,scheduled,high_priority_later_verify,URL-deb6006363b0e2466566,1,primary,KEY-af989cdd6464c3bea91d,65133,2.683333,non_safety,city,high,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-b9ac5de94b3ce29582d6,NSCQ-MA-20260720-0067,NSCQ-MA-20260720-0067,cog_2025_185819,185819,MA,Medford,CITY OF MEDFORD,https://www.medfordma.org/fs/resource-manager/view/dfbd4e54-ca8a-451c-9ae3-d5028240abd0,"Memorandum of Agreement (MOA) — City of Medford and Medford Firefighters Union, IAFF Local 1032 (successor collective bargaining agreement amendments)",memorandum_or_settlement,high,scheduled,high_priority_later_verify,URL-de21dc15ff3666b7ac2d,1,primary,KEY-3b23cb58ec49b8a3214f,58744,2.683333,fire,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-b50fe882b5180133d71d,NSCQ-MA-20260720-0060,NSCQ-MA-20260720-0060,cog_2025_166446,166446,MA,Chicopee,CITY OF CHICOPEE,https://www.chicopeema.gov/DocumentCenter/View/14059/Chicopee-Police-Patrolmans-Union-MassCOP-Eff-712021---6302024,"Chicopee Police Patrolmen’s Union (MassCOP Local #485) Contract (Effective July 1, 2021 – June 30, 2024)",cba,high,scheduled,high_priority_later_verify,URL-0e228787eb685cde6fb9,1,primary,KEY-5f055fff0af7582a96b9,54838,2.683333,police,city,high,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-b06b038f161e443acea7,NSCQ-MA-20260720-0098,NSCQ-MA-20260720-0098,cog_2025_190439,190439,MA,Attleboro,CITY OF ATTLEBORO,https://www.cityofattleboro.us/DocumentCenter/View/10812/Police-CBA-FY24-FY26,"Agreement between City of Attleboro and Attleboro Police Association (Massachusetts Coalition of Police, AFL-CIO, Local 352) — FY24-FY26",cba,high,scheduled,high_priority_later_verify,URL-91c2e43cb8dd6880900b,1,primary,KEY-3f977ffbc1e7ebe5d0d0,46654,2.683333,police,city,high,100,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-1fb402c38a076e93fc88,NSCQ-MA-20260720-0092,NSCQ-MA-20260720-0092,cog_2025_166444,166444,MA,Salem,CITY OF SALEM,https://www.salemma.gov/DocumentCenter/View/6188/Patrol-MOA-through-June-30-2024-PDF,"Patrol MOA through June 30, 2024",memorandum_or_settlement,high,scheduled,high_priority_later_verify,URL-9458caa384992b4f0076,1,primary,KEY-50836e87729e2877c898,44744,2.683333,police,city,medium,91,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-436db7b9692c4fa71656,NSCQ-MA-20260720-0074,NSCQ-MA-20260720-0074,cog_2025_193466,193466,MA,Leominster,CITY OF LEOMINSTER,https://leominster-ma.gov/DocumentCenter/View/4255/-Leominster-Patrol-Union-Contract-2024-2027,"Collective Bargaining Agreement (City of Leominster and Leominster Patrolmen’s Union, MassCOP Local 364 AFL-CIO)",cba,high,scheduled,high_priority_later_verify,URL-7327dab2bfed278d3ff7,1,primary,KEY-263b1def34ed7a1cb452,43627,2.683333,police,city,medium,100,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-7bba917f2d57c883dcdf,NSCQ-MA-20260720-0071,NSCQ-MA-20260720-0071,cog_2025_166439,166439,MA,Pittsfield,CITY OF PITTSFIELD,https://www.pittsfieldma.gov/DocumentCenter/View/677/Police-Patrol-Officers-447-IBPO-PDF,"COLLECTIVE BARGAINING AGREEMENT BETWEEN THE CITY OF PITTSFIELD AND PITTSFIELD POLICE DEPARTMENT (Local 447, IBPO) (2019-2022)",cba,high,scheduled,high_priority_later_verify,URL-5e60e2b46f73448d79c8,1,primary,KEY-3dd215e8d94dda0f6e2d,43076,2.683333,police,city,medium,100,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-c5cfebd4dde95f4a9b17,NSCQ-MA-20260720-0095,NSCQ-MA-20260720-0095,cog_2025_106052,106052,MA,Beverly,CITY OF BEVERLY,https://www.beverlyma.gov/DocumentCenter/View/5489,Agreement between the City of Beverly and the Beverly Police Benevolent Association (BPBA),cba,high,scheduled,high_priority_later_verify,URL-cc194a6307f1ceebaa7f,1,primary,KEY-102b87f57486b3f6c816,42318,2.683333,police,city,medium,88,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-6ba660ac273ebf6f0b6e,NSCQ-MA-20260720-0107,NSCQ-MA-20260720-0107,cog_2025_106071,106071,MA,Woburn,CITY OF WOBURN,https://mlsa.ma.aft.org/sites/default/files/woburn_cba_for_library_staff_association_7_1_14_thru_6_30_18.pdf,"COLLECTIVE BARGAINING AGREEMENT BETWEEN THE CITY OF WOBURN/WOBURN PUBLIC LIBRARY AND THE WOBURN LIBRARY STAFF ASSOCIATION, LOCAL 4928, MASSACHUSETTS LIBRARY STAFF ASSOCIATION, AMERICAN FEDERATION OF TEACHERS, AFL-CIO",cba,high,scheduled,high_priority_later_verify,URL-442c9bdc8e7473c96de3,1,primary,KEY-c4db26de61c3daa7ebfa,41647,2.683333,non_safety,third_party,high,74,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-c70f9a3d975feee09f5b,NSCQ-MA-20260720-0082,NSCQ-MA-20260720-0082,cog_2025_183910,183910,MA,Fitchburg,CITY OF FITCHBURG,https://www.fitchburgma.gov/DocumentCenter/View/20259/AFSCME-AFL-CIO-Clerical-FY24-FY26-,"Collective Bargaining Agreement / AFSCME (Clerical) Between the City of Fitchburg, MA and AFSCME / AFL-CIO (Fiscal Years 07.01.2024 – 06.30.2026)",cba,high,scheduled,high_priority_later_verify,URL-cfe5781dd737bd0c581a,1,primary,KEY-e652ca83e6f952f85b85,41579,2.683333,non_safety,city,high,100,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-465fc0cc4facd55e3886,NSCQ-MA-20260720-0111,NSCQ-MA-20260720-0111,cog_2025_166451,166451,MA,Marlborough,CITY OF MARLBOROUGH,https://marlborough-ma.gov/DocumentCenter/View/455/DPW-Laborers-Salary-Table-07-01-2023-PDF,DPW Laborers Salary Table (Effective 07/01/2023) — CITY OF MARLBOROUGH SALARY TABLES,wage_schedule_or_compensation_plan,high,scheduled,high_priority_later_verify,URL-1569df0d1e42ce3b1c79,1,primary,KEY-67a3b12a5d0fd4504e12,41179,2.683333,non_safety,city,medium,100,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-b8fbe734819847c6b74e,NSCQ-MA-20260720-0091,NSCQ-MA-20260720-0091,cog_2025_166447,166447,MA,Westfield,CITY OF WESTFIELD,https://www.cityofwestfield.org/DocumentCenter/View/4371,AFSCME 35 WAGE SCHEDULES (AFSCME Local 346 - 35 Hour Unit),wage_schedule_or_compensation_plan,high,scheduled,high_priority_later_verify,URL-750b92f8401757bc0c2a,1,primary,KEY-50e6fe1a9b65a077d41b,40509,2.683333,non_safety,city,medium,92,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-6d4994d008df546a65ed,NSCQ-MA-20260720-0079,NSCQ-MA-20260720-0079,cog_2025_212032,212032,MA,Amherst Town,CITY OF AMHERST TOWN,https://www.amherstma.gov/DocumentCenter/View/63822/DPW-Association-signed-contract-FY-23---FY-25,"Collective Bargaining Agreement — Amherst DPW Association and Town of Amherst (Effective July 1, 2022 - June 30, 2025) (DPW Association signed contract)",cba,high,scheduled,high_priority_later_verify,URL-e96dfa371bcb19bd79b9,1,primary,KEY-496a8426e5a46773f0cf,40277,2.683333,non_safety,city,medium,91,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-42bb3b70573e5a364cc2,NSCQ-MA-20260720-0115,NSCQ-MA-20260720-0115,cog_2025_128148,128148,MA,Randolph Town,CITY OF RANDOLPH TOWN,https://www.randolph-ma.gov/DocumentCenter/View/3898/IUOE-877---DPW-Union-Contract-FY-2025-2027---Signed-and-With-Attachment,"THE COLLECTIVE BARGAINING AGREEMENT BETWEEN THE TOWN OF RANDOLPH AND THE INTERNATIONAL UNION OF OPERATING ENGINEERS, LOCAL #877, AFL-CIO (DPW Union Contract)",cba,high,scheduled,high_priority_later_verify,URL-3a329f3faed8500d260c,1,primary,KEY-b0981b0ab0bf83917a7d,34487,2.683333,non_safety,city,medium,100,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
