verification_id,candidate_queue_row_id,candidate_queue_stable_key,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,candidate_title,candidate_source_type,candidate_priority,candidate_status_before_verification,triage_bucket,duplicate_source_group_id,duplicate_group_size,duplicate_group_role,near_duplicate_candidate_key,population,state_candidate_rows_per_covered,unit_type_scouted,source_owner_type,scout_confidence,triage_score,source_wave,verification_stage
VER-548c6cd20ac4540475c7,NSCQ-NV-20260720-0019,NSCQ-NV-20260720-0019,cog_2025_213325,213325,NV,Fernley,CITY OF FERNLEY,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/20220512_CITY%20OF%20FERNLEY%20Extension%20MOU%202022-2026%20%28002%29%20executed.pdf,20220512_CITY OF FERNLEY Extension MOU 2022-2026 (002) executed,memorandum_or_settlement,high,scheduled,high_priority_later_verify,URL-5e8d9682012a1829e7f6,1,primary,KEY-9d84a87d8fdcc2703c72,24744,3.090909,non_safety,state_labor_board,medium,80,POST-PI-PARALLEL-ROUND2-3X150-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-225aefc7f9a3635eb9c7,NSCQ-NV-20260720-0026,NSCQ-NV-20260720-0026,cog_2025_108907,108907,NV,Mesquite,CITY OF MESQUITE,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Mesquite%20Non%20supervisor%20July%201%2C%202022%20-%20June%2030%2C%202025.pdf,"Labor Agreement (Non-Supervisory Bargaining Unit) — City of Mesquite and General Sales Drivers, Delivery Drivers, and Helpers & Representing the Public Sector Teamsters Local Union No. 14",cba,high,scheduled,high_priority_later_verify,URL-9ddf0f58e3700ab8014c,1,primary,KEY-856bce7e3e27033fa279,22786,3.090909,non_safety,state_labor_board,medium,100,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-cc343adc0e8433c9771a,NSCQ-NV-20260720-0027,NSCQ-NV-20260720-0027,cog_2025_130690,130690,NV,Fallon,CITY OF FALLON,https://www.fallonnevada.gov/wp-content/uploads/2021/12/Fallon-Peace-Off-City-of-Fallon-Proposed-Agreement-7-21_6-24.pdf,"Memorandum of Understanding Between the City of Fallon and the Fallon Peace Officers Association (Police) (Duration: July 1, 2021–June 30, 2024)",cba,high,scheduled,high_priority_later_verify,URL-5dadcb1adf751610f1fd,1,primary,KEY-c9a908062df1c5b5877f,9577,3.090909,police,city,medium,97,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-838f76cc7ff70033fd52,NSCQ-NV-20260720-0034,NSCQ-NV-20260720-0034,cog_2025_169991,169991,NV,Winnemucca,CITY OF WINNEMUCCA,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Winnemucca%20and%20WCEA.pdf,CITY OF WINNEMUCCA AND WINNEMUCCA CITY EMPLOYEES ASSOCIATION AGREEMENT (2024-2026),cba,high,scheduled,high_priority_later_verify,URL-762febc3a4ff5ee729b5,1,primary,KEY-3104cb89cb1f8bbeb12b,8261,3.090909,non_safety,state_labor_board,medium,85,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-be5c87a8c1e97d470d4d,NSCQ-HI-20260720-0003,NSCQ-HI-20260720-0003,cog_2025_183701,183701,HI,Honolulu,CITY AND COUNTY OF HONOLULU,https://dhrd.hawaii.gov/wp-content/uploads/2023/09/BU-01-CBA-July-1-2021-June-30-2025-2nd-Edition-1.pdf,"UNIT 1 AGREEMENT — July 1, 2021 to June 30, 2025",cba,high,scheduled,high_priority_later_verify,URL-76724ad3e897608d0668,1,primary,KEY-51621d2dd667adf93025,989408,3.0,non_safety,state_labor_board,medium,91,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-1ba26bceb255223c79d3,NSCQ-NH-20260720-0003,NSCQ-NH-20260720-0003,cog_2025_170001,170001,NH,Manchester,CITY OF MANCHESTER,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/IAFF7_1_22-6_30_25.pdf?ver=2024-11-07-124905-517,"Agreement between the City of Manchester, NH and the International Association of Fire Fighters (IAFF) — July 1, 2022 to June 30, 2025",cba,high,scheduled,high_priority_later_verify,URL-dfce16ab6e1979fa118e,1,primary,KEY-c5092c53e4fbb10f4742,115474,2.846154,fire,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-449367fef0549c45930d,NSCQ-NH-20260720-0011,NSCQ-NH-20260720-0011,cog_2025_170003,170003,NH,Rochester,CITY OF ROCHESTER,https://www.rochesternh.gov/human-resources/files/2023-2027-police-cba-updated,Agreement between the Police Commission of the City of Rochester and New England Police Benevolent Association Local #23,cba,high,scheduled,high_priority_later_verify,URL-adf7d3851eb526a0dc47,1,primary,KEY-688716319ce04ef94102,33519,2.846154,police,city,medium,100,POST-PI-PARALLEL-ROUND2-3X150-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-9b0ffd76a4d2d457209e,NSCQ-NH-20260720-0014,NSCQ-NH-20260720-0014,cog_2025_202148,202148,NH,Dover,CITY OF DOVER,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/DPA%20CBA%202021.07.01%20-%202024.06.30.pdf,"Collective Bargaining Agreement (CITY OF DOVER, NEW HAMPSHIRE AND DOVER POLICE ASSOCIATION)",cba,high,scheduled,high_priority_later_verify,URL-06bb478ee1ef460d27c4,1,primary,KEY-211addf8d10e59d24dbf,33485,2.846154,police,city,high,94,POST-PI-PARALLEL-ROUND2-3X150-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-9d1094d722fd04e0a2ec,NSCQ-NH-20260720-0017,NSCQ-NH-20260720-0017,cog_2025_202148,202148,NH,Dover,CITY OF DOVER,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/IAFF%20Local%201312%20Collective%20Bargaining%20Agreement%20-%2007.01.2017%20to%2006.30.2021.pdf,IAFF Local 1312 Collective Bargaining Agreement - 07.01.2017 to 06.30.2021,cba,high,scheduled,high_priority_later_verify,URL-504a184e6cbff666c709,1,primary,KEY-514e5eeab9b1c10a8c1d,33485,2.846154,fire,city,medium,100,POST-PI-PARALLEL-ROUND2-3X150-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-105d885abdac762b94da,NSCQ-NH-20260720-0022,NSCQ-NH-20260720-0022,cog_2025_170002,170002,NH,Portsmouth,CITY OF PORTSMOUTH,https://files.portsmouthnh.gov/files/hr/AFSCME1386AFullyExecutedCBA2025.pdf,Working Agreement (Fully Executed CBA) between City of Portsmouth and Portsmouth City Employees Local #1386 (AFSCME),cba,high,scheduled,high_priority_later_verify,URL-144d6d4d3152d0ed818e,1,primary,KEY-4088933ead26e69eef79,22733,2.846154,non_safety,city,medium,88,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-aca7ebcdad74bf9ad366,NSCQ-NH-20260720-0033,NSCQ-NH-20260720-0033,cog_2025_130732,130732,NH,Berlin,CITY OF BERLIN,https://www.berlinnh.gov/DocumentCenter/View/643/Fire-Department-Local-1088-07-01-2025-to-6-30-2028-PDF,Fire Department Local 1088 07-01-2025 to 6-30-2028,cba,high,scheduled,high_priority_later_verify,URL-8fa28ce85d2932372be8,1,primary,KEY-2799b0b882ad836eee52,9459,2.846154,fire,city,medium,72,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-61dfd7f85202a35fd42e,NSCQ-MA-20260720-0025,NSCQ-MA-20260720-0025,cog_2025_106061,106061,MA,Springfield,CITY OF SPRINGFIELD,https://www.springfield-ma.gov/hr/fileadmin/Personnel/public/Union_Contracts/IBPO_JLMC_Award_2012-2016,IBPO_JLMC_Award_2012-2016,factfinding,high,scheduled,high_priority_later_verify,URL-8554401246a807af0c40,1,primary,KEY-ea2e5c5f05d968cc0d1f,153672,2.683333,police,city,low,75,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-cfe191a4976db0cd1e75,NSCQ-MA-20260720-0028,NSCQ-MA-20260720-0028,cog_2025_106061,106061,MA,Springfield,CITY OF SPRINGFIELD,https://www.springfield-ma.gov/hr/fileadmin/Personnel/public/Union_Contracts/IAFF_648_2017-2020.pdf,IAFF_648_2017-2020.pdf,cba,high,scheduled,high_priority_later_verify,URL-d346ac63075ef0fddae1,1,primary,KEY-cf2eb9ef474649e0f14d,153672,2.683333,fire,city,high,100,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-b3ccce12232937c8918d,NSCQ-MA-20260720-0033,NSCQ-MA-20260720-0033,cog_2025_166448,166448,MA,Cambridge,CITY OF CAMBRIDGE,https://www.cambridgema.gov/publications/documents/c/collectivebargainingagreements/cambridgepolicepatrolofficersassociation,Agreement between City of Cambridge and Cambridge Police Patrol Officers Association,cba,high,scheduled,high_priority_later_verify,URL-809976b090918ca524eb,1,primary,KEY-e0ba6926a6866f5e5bf9,118214,2.683333,police,city,high,100,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-ff12fb35dc761b3d4097,NSCQ-MA-20260720-0031,NSCQ-MA-20260720-0031,cog_2025_166455,166455,MA,Brockton,CITY OF BROCKTON,https://brockton.ma.us/wp-content/uploads/2022/04/BPPA-MOA.pdf,"Memorandum of Agreement (July 1, 2019 - June 30, 2022) Between CITY OF BROCKTON and Brockton Police Patrolmen's Association",memorandum_or_settlement,high,scheduled,high_priority_later_verify,URL-5a71f31e067b896c785a,1,primary,KEY-a2948a9a1c983df5006f,104890,2.683333,police,city,medium,79,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-869e1bfedbb7eff7b9ca,NSCQ-MA-20260720-0044,NSCQ-MA-20260720-0044,cog_2025_166441,166441,MA,New Bedford,CITY OF NEW BEDFORD,https://newbedford-ma.s3.amazonaws.com/wp-content/uploads/sites/45/20230112100320/Fire-MOA-7.1.2022-6.30.2025.pdf,"Memorandun of Agreement (City of New Bedford and New Bedford Firelighters, Local 841, IAFF, AFL-CIO-CLC) — Article 47 Duration: Three-year contract July 1, 2022 through June 30, 2025",memorandum_or_settlement,high,scheduled,high_priority_later_verify,URL-a06783a070435c7942f6,1,primary,KEY-42ed75cdea0713413a81,100695,2.683333,fire,city,medium,100,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-3630af72d9f1165bb20b,NSCQ-MA-20260720-0048,NSCQ-MA-20260720-0048,cog_2025_193465,193465,MA,Haverhill,CITY OF HAVERHILL,https://www.haverhillma.gov/media/4jlfg5mh/fire-group-ordinance-fy22-fy24.pdf,Fire Group (Local #1011) Salary Ordinance 2024 (amending/replacing prior document),ordinance_or_policy,high,scheduled,high_priority_later_verify,URL-d2fac5bbc8d23acf164d,1,primary,KEY-f2705e63ab4c3078ca12,67415,2.683333,fire,city,high,97,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-7750b7a15d824abaece5,NSCQ-MA-20260720-0051,NSCQ-MA-20260720-0051,cog_2025_166450,166450,MA,Malden,CITY OF MALDEN,https://www.cityofmalden.org/DocumentCenter/View/10811/Fire-CBA-712017-6302019,Fire CBA 7.1.2017-6.30.2019,cba,high,scheduled,high_priority_later_verify,URL-e75f683ebf9b95dfe70b,1,primary,KEY-c10507ae119bd55e9efe,65133,2.683333,fire,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-f0ab4cf4f81cd016d02c,NSCQ-MA-20260720-0066,NSCQ-MA-20260720-0066,cog_2025_185819,185819,MA,Medford,CITY OF MEDFORD,https://www.medfordma.org/fs/resource-manager/view/c4d84b31-3906-459b-a92b-59f66706c3fd,Memorandum of Agreement (MOA) — City of Medford and Medford Police Superior Officers’ Association (Successor Negotiations) (Successor CBA terms),memorandum_or_settlement,high,scheduled,high_priority_later_verify,URL-62e13dbb5f5cfa83110b,1,primary,KEY-e891fcbbaa10e417fb3e,58744,2.683333,police,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-8a29b2a7a783f025ccf9,NSCQ-MA-20260720-0059,NSCQ-MA-20260720-0059,cog_2025_166446,166446,MA,Chicopee,CITY OF CHICOPEE,https://www.chicopeema.gov/DocumentCenter/View/3733/FireFighters-Contract-712021---6302024,"Fire Fighters Contract (Effective July 1, 2021 – June 30, 2024)",cba,high,scheduled,high_priority_later_verify,URL-adbb63ef8ccd12052f87,1,primary,KEY-031516bfb2d871bf0a3a,54838,2.683333,fire,city,high,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-71687d73fe672dc43a25,NSCQ-MA-20260720-0084,NSCQ-MA-20260720-0084,cog_2025_166445,166445,MA,Methuen,CITY OF METHUEN,https://www.methuen.gov/DocumentCenter/View/3231/C2518-AFSCME-A-CLEAN-FY25-27-CBA,AGREEMENT BETWEEN CITY OF METHUEN AND LOCAL 3699 OF THE AFSCME (METHUEN SUPPORT STAFF EMPLOYEES UNIT (AFSCME A)) — clean FY25-27 CBA,cba,high,scheduled,high_priority_later_verify,URL-5445d8ff98770ae99f2b,1,primary,KEY-2844ce307ef1583f1c32,53455,2.683333,non_safety,city,medium,97,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-321be10a65bfe9bce0ac,NSCQ-MA-20260720-0100,NSCQ-MA-20260720-0100,cog_2025_190439,190439,MA,Attleboro,CITY OF ATTLEBORO,https://cityofattleboro.us/DocumentCenter/View/8591/DPW-FY24-FY26,"Agreement between City of Attleboro and Attleboro Laborers’s Association Local #1144 (D.P.W.) — July 1, 2023 to June 30, 2026",cba,high,scheduled,high_priority_later_verify,URL-a23d2b3a9bf700906a6d,1,primary,KEY-9d3d6cc2e79fa87584e9,46654,2.683333,non_safety,city,high,100,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-a51a0e251652a53427a5,NSCQ-MA-20260720-0094,NSCQ-MA-20260720-0094,cog_2025_166444,166444,MA,Salem,CITY OF SALEM,https://www.salemma.gov/DocumentCenter/View/1682/Agreement-between-the-City-of-Salem-and-AFSCME-Local-1818-through-June-30-2024-PDF,"Agreement between the City of Salem and AFSCME Local 1818 through June 30, 2024",cba,high,scheduled,high_priority_later_verify,URL-b4507a14973a85f40465,1,primary,KEY-2308de99902ace20a773,44744,2.683333,non_safety,city,medium,100,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-4d8af313566b66def1f4,NSCQ-MA-20260720-0076,NSCQ-MA-20260720-0076,cog_2025_193466,193466,MA,Leominster,CITY OF LEOMINSTER,https://leominster-ma.gov/DocumentCenter/View/3842/Leominster-DPW-Union-Contract-2024-2027,"Agreement (City of Leominster and Leominster DPW; Public Employees 24 Local Union 39, Laborers’ International Union of North America, AFL-CIO)",cba,high,scheduled,high_priority_later_verify,URL-c6810301c70f001e2562,1,primary,KEY-3d3fd4879752ea802bec,43627,2.683333,non_safety,city,medium,94,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-23768aa0c806b96aae93,NSCQ-MA-20260720-0073,NSCQ-MA-20260720-0073,cog_2025_166439,166439,MA,Pittsfield,CITY OF PITTSFIELD,https://www.pittsfieldma.gov/DocumentCenter/View/680/Supervisory-and-Professional-Employee-Association-PDF,Pittsfield Supervisory & Professional Employee’s Association Contract (2022-2025) — City of Pittsfield,cba,high,scheduled,high_priority_later_verify,URL-8e091a48c75fc54282eb,1,primary,KEY-86228459007b7e5addc1,43076,2.683333,non_safety,city,low,100,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-075363322217c2a55950,NSCQ-MA-20260720-0097,NSCQ-MA-20260720-0097,cog_2025_106052,106052,MA,Beverly,CITY OF BEVERLY,https://www.beverlyma.gov/DocumentCenter/View/5486,Beverly Municipal Employees Association of City Hall — Agreement & By-Laws,cba,high,scheduled,high_priority_later_verify,URL-7028cbdfbe7e11c36c34,1,primary,KEY-98921edce65f6343ac4e,42318,2.683333,non_safety,city,high,91,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-50dff2ca67e6f0780b2d,NSCQ-MA-20260720-0081,NSCQ-MA-20260720-0081,cog_2025_183910,183910,MA,Fitchburg,CITY OF FITCHBURG,https://www.fitchburgma.gov/DocumentCenter/View/12866/IAFFLocal-3128-Firefighters--FY-23---FY25,"Collective Bargaining Agreement Between the City of Fitchburg, MA and International Association of Firefighters, Local 3128 (Fiscal Years 07.01.2022 – 06.30.2025)",cba,high,scheduled,high_priority_later_verify,URL-2e341079fd9673e4bafe,1,primary,KEY-9d96883a5443c9a1d9db,41579,2.683333,fire,city,medium,97,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-d314b77e4c5472d648c2,NSCQ-MA-20260720-0110,NSCQ-MA-20260720-0110,cog_2025_166451,166451,MA,Marlborough,CITY OF MARLBOROUGH,https://marlborough-ma.gov/DocumentCenter/View/3610/Firefighter-Intergrated-Contract-2021-2024-1212026-SIGNED,Firefighter Intergrated Contract (2021–2024) (Signed) (City of Marlborough; Local 1714 I.A.F.F.),cba,high,scheduled,high_priority_later_verify,URL-4215bb37c235cad23bd0,1,primary,KEY-a7a5901584df6914c5e2,41179,2.683333,fire,city,medium,94,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-d1b1785ec0decf6de63e,NSCQ-MA-20260720-0090,NSCQ-MA-20260720-0090,cog_2025_166447,166447,MA,Westfield,CITY OF WESTFIELD,https://www.cityofwestfield.org/DocumentCenter/View/6009,Firefighter Local 1111 - Wage Schedule FY23,wage_schedule_or_compensation_plan,high,scheduled,high_priority_later_verify,URL-4c9622a8a4f66ada1ea1,1,primary,KEY-db6da6b281e3434a3a82,40509,2.683333,fire,city,medium,94,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-94a62b33bb80638540b2,NSCQ-MA-20260720-0078,NSCQ-MA-20260720-0078,cog_2025_212032,212032,MA,Amherst Town,CITY OF AMHERST TOWN,https://www.mass.gov/doc/jlm-16-5366-town-of-amherst-and-amherst-police-league-local-431-masscop-february-21-2018/download,"JLMC Interest Arbitration Award — Town of Amherst and Amherst Police League, Local 431 (MassCOP) (February 21, 2018) (corrected)",arbitration_award,high,scheduled,high_priority_later_verify,URL-3f22e30773976772e24c,1,primary,KEY-5dfb196409a0ee9bff6c,40277,2.683333,police,state_labor_board,high,94,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-35e0f525f6bd8fb0bc0a,NSCQ-MA-20260720-0103,NSCQ-MA-20260720-0103,cog_2025_128105,128105,MA,Holyoke,CITY OF HOLYOKE,https://storage.googleapis.com/proudcity/holyokema/uploads/2022/05/fire-k-21-22-9-14-21.pdf,"Agreement between the City of Holyoke and Local Union No. 1693 of the International Association of Firefighters, AFL-CIO (Effective Date: 7/1/21; Expiration Date: 6/30/22)",cba,high,scheduled,high_priority_later_verify,URL-3cad06c2bbb389857003,1,primary,KEY-a0b6626e44ea05fbf566,37628,2.683333,fire,city,medium,98,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-6ea5af9448cfc42879af,NSCQ-MA-20260720-0133,NSCQ-MA-20260720-0133,cog_2025_166480,166480,MA,North Attleborough Town,CITY OF NORTH ATTLEBOROUGH TOWN,https://www.nattleboro.com/DocumentCenter/View/10617/NAFF-Fire-MOA---July-2025-PDF,"Memorandum of Agreement (Town of North Attleborough / North Attleborough Firefighters, Local 1992, IAFF) — One-year MOA amending current agreement for July 1, 2025–June 30, 2026",memorandum_or_settlement,high,scheduled,high_priority_later_verify,URL-a7d30d7c7c24efd3a28b,1,primary,KEY-fff7e4b6e6106483e0c1,30943,2.683333,fire,city,medium,82,POST-PI-PARALLEL-ROUND2-3X150-LANE1-2026-07-23,candidate_lead_planned_not_verified
