scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,census_gov_id,county,population,government_name,prior_scout_covered_flag,newly_planned_this_wave_flag,unit_type_hint,occupation_group_hint,matched_safety_non_safety_opportunity_flag,source_family_query_family,source_family_diversification_reason,broad_geographic_target_reason,planned_search_query_family,planned_search_terms_redacted_or_sanitized,expected_source_family_hints,prior_candidate_overlap_flag,prior_seen_locator_risk_flag,target_quality_tier,target_inclusion_reason,expected_units_to_search,scout_purpose,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,dry_run_status,live_status,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500-20260729-00013,broad_4x2500_shard_001,13,IA,Midwest,Columbus Junction,cog_2025_164477,164477,Louisa County (19115; primary),1771,CITY OF COLUMBUS JUNCTION,false,true,broad_discovery_unspecified,police; fire; non_safety,false,cba_agreement,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,collective bargaining agreement labor contract,cba,false,false,acceptable_broad_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Columbus Junction"" IA labor agreement MOU settlement","""Columbus Junction"" IA arbitration factfinding labor","""Columbus Junction"" IA salary ordinance wage schedule pay plan","""Columbus Junction"" IA civil service HR compensation classification personnel","""Columbus Junction"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00014,broad_4x2500_shard_001,14,IA,Midwest,Coon Rapids,cog_2025_225790,225790,Carroll County (19027; primary); Guthrie County (19077),1268,CITY OF COON RAPIDS,false,true,broad_discovery_unspecified,police; fire; non_safety,false,mou_settlement,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,memorandum MOU settlement agreement labor,mou_or_memorandum; settlement_agreement,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Coon Rapids"" IA labor agreement MOU settlement","""Coon Rapids"" IA arbitration factfinding labor","""Coon Rapids"" IA salary ordinance wage schedule pay plan","""Coon Rapids"" IA civil service HR compensation classification personnel","""Coon Rapids"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00015,broad_4x2500_shard_001,15,IA,Midwest,Corning,cog_2025_104331,104331,Adams County (19003; primary),1491,CITY OF CORNING,false,true,broad_discovery_unspecified,police; fire; non_safety,false,arbitration_factfinding,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,arbitration award factfinding impasse report,arbitration_award; factfinding_report,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Corning"" IA labor agreement MOU settlement","""Corning"" IA arbitration factfinding labor","""Corning"" IA salary ordinance wage schedule pay plan","""Corning"" IA civil service HR compensation classification personnel","""Corning"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00016,broad_4x2500_shard_001,16,IA,Midwest,Crescent,cog_2025_126694,126694,Pottawattamie County (19155; primary),624,CITY OF CRESCENT,false,true,broad_discovery_unspecified,police; fire; non_safety,false,salary_wage_schedule,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,salary ordinance wage schedule compensation schedule,salary_ordinance; wage_schedule,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Crescent"" IA labor agreement MOU settlement","""Crescent"" IA arbitration factfinding labor","""Crescent"" IA salary ordinance wage schedule pay plan","""Crescent"" IA civil service HR compensation classification personnel","""Crescent"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00017,broad_4x2500_shard_001,17,IA,Midwest,Donnellson,cog_2025_208033,208033,Lee County (19111; primary),866,CITY OF DONNELLSON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,budget_pay_plan,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,municipal budget pay plan compensation plan,budget_or_pay_plan,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Donnellson"" IA labor agreement MOU settlement","""Donnellson"" IA arbitration factfinding labor","""Donnellson"" IA salary ordinance wage schedule pay plan","""Donnellson"" IA civil service HR compensation classification personnel","""Donnellson"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00018,broad_4x2500_shard_001,18,IA,Midwest,Dows,cog_2025_164618,164618,Wright County (19197; primary); Franklin County (19069),509,CITY OF DOWS,false,true,broad_discovery_unspecified,police; fire; non_safety,false,civil_service_hr_pay,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,civil service HR pay plan classification,civil_service_or_hr_pay_plan,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Dows"" IA labor agreement MOU settlement","""Dows"" IA arbitration factfinding labor","""Dows"" IA salary ordinance wage schedule pay plan","""Dows"" IA civil service HR compensation classification personnel","""Dows"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00019,broad_4x2500_shard_001,19,IA,Midwest,Earlham,cog_2025_164488,164488,Madison County (19121; primary),1413,CITY OF EARLHAM,false,true,broad_discovery_unspecified,police; fire; non_safety,false,compensation_classification_study,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,compensation study classification study pay,compensation_study; classification_study,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Earlham"" IA labor agreement MOU settlement","""Earlham"" IA arbitration factfinding labor","""Earlham"" IA salary ordinance wage schedule pay plan","""Earlham"" IA civil service HR compensation classification personnel","""Earlham"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00020,broad_4x2500_shard_001,20,IA,Midwest,Edgewood,cog_2025_126606,126606,Delaware County (19055; primary); Clayton County (19043),910,CITY OF EDGEWOOD,false,true,broad_discovery_unspecified,police; fire; non_safety,false,personnel_policy,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,personnel policy employee compensation wages,personnel_policy,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Edgewood"" IA labor agreement MOU settlement","""Edgewood"" IA arbitration factfinding labor","""Edgewood"" IA salary ordinance wage schedule pay plan","""Edgewood"" IA civil service HR compensation classification personnel","""Edgewood"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00021,broad_4x2500_shard_001,21,IA,Midwest,Farmington,cog_2025_211331,211331,Van Buren County (19177; primary),589,CITY OF FARMINGTON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agenda_minutes_attachment,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,council agenda minutes attached labor pay record,agenda_packet_or_minutes,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Farmington"" IA labor agreement MOU settlement","""Farmington"" IA arbitration factfinding labor","""Farmington"" IA salary ordinance wage schedule pay plan","""Farmington"" IA civil service HR compensation classification personnel","""Farmington"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00022,broad_4x2500_shard_001,22,IA,Midwest,Farragut,cog_2025_164400,164400,Fremont County (19071; primary),478,CITY OF FARRAGUT,false,true,broad_discovery_unspecified,police; fire; non_safety,false,local_pay_policy,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,local government pay policy labor relations compensation,other_local_government_pay_policy,false,false,strong_source_family_diversification_target,priority=Tier 4; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Farragut"" IA labor agreement MOU settlement","""Farragut"" IA arbitration factfinding labor","""Farragut"" IA salary ordinance wage schedule pay plan","""Farragut"" IA civil service HR compensation classification personnel","""Farragut"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00023,broad_4x2500_shard_001,23,IA,Midwest,Fredericksburg,cog_2025_138201,138201,Chickasaw County (19037; primary),976,CITY OF FREDERICKSBURG,false,true,broad_discovery_unspecified,police; fire; non_safety,false,labor_relations_index,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,official labor relations agreements awards index,cba; mou_or_memorandum; arbitration_award; factfinding_report,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Fredericksburg"" IA labor agreement MOU settlement","""Fredericksburg"" IA arbitration factfinding labor","""Fredericksburg"" IA salary ordinance wage schedule pay plan","""Fredericksburg"" IA civil service HR compensation classification personnel","""Fredericksburg"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00024,broad_4x2500_shard_001,24,IA,Midwest,Garnavillo,cog_2025_138205,138205,Clayton County (19043; primary),751,CITY OF GARNAVILLO,false,true,broad_discovery_unspecified,police; fire; non_safety,false,broad_pay_document_index,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,official municipal pay document source index,salary_ordinance; wage_schedule; budget_or_pay_plan; civil_service_or_hr_pay_plan,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Garnavillo"" IA labor agreement MOU settlement","""Garnavillo"" IA arbitration factfinding labor","""Garnavillo"" IA salary ordinance wage schedule pay plan","""Garnavillo"" IA civil service HR compensation classification personnel","""Garnavillo"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00025,broad_4x2500_shard_001,25,IA,Midwest,Garwin,cog_2025_164577,164577,Tama County (19171; primary),472,CITY OF GARWIN,false,true,broad_discovery_unspecified,police; fire; non_safety,false,cba_agreement,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,collective bargaining agreement labor contract,cba,false,false,acceptable_broad_target,priority=Tier 4; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Garwin"" IA labor agreement MOU settlement","""Garwin"" IA arbitration factfinding labor","""Garwin"" IA salary ordinance wage schedule pay plan","""Garwin"" IA civil service HR compensation classification personnel","""Garwin"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00026,broad_4x2500_shard_001,26,IA,Midwest,Glidden,cog_2025_164321,164321,Carroll County (19027; primary),1150,CITY OF GLIDDEN,false,true,broad_discovery_unspecified,police; fire; non_safety,false,mou_settlement,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,memorandum MOU settlement agreement labor,mou_or_memorandum; settlement_agreement,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Glidden"" IA labor agreement MOU settlement","""Glidden"" IA arbitration factfinding labor","""Glidden"" IA salary ordinance wage schedule pay plan","""Glidden"" IA civil service HR compensation classification personnel","""Glidden"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-00027,broad_4x2500_shard_001,27,IA,Midwest,Graettinger,cog_2025_208051,208051,Palo Alto County (19147; primary),813,CITY OF GRAETTINGER,false,true,broad_discovery_unspecified,police; fire; non_safety,false,arbitration_factfinding,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,arbitration award factfinding impasse report,arbitration_award; factfinding_report,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Graettinger"" IA labor agreement MOU settlement","""Graettinger"" IA arbitration factfinding labor","""Graettinger"" IA salary ordinance wage schedule pay plan","""Graettinger"" IA civil service HR compensation classification personnel","""Graettinger"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
