reconciliation_id,span_rating_id,source_rating_id,span_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,comparison_potential_rating,original_side_relevance_rating,reconciled_side_relevance_label,reconciliation_status,reconciliation_confidence,reconciliation_basis,reconciliation_reason_codes,role_unit_terms_detected,strong_anchor_flag,moderate_anchor_flag,weak_anchor_only_flag,source_title_anchor_flag,section_heading_anchor_flag,neighboring_span_anchor_flag,snippet_anchor_flag,bounded_context_used_flag,not_applicable_reason,remains_unclear_reason,write_off_reason,span_text_snippet,bounded_context_snippet,source_title,section_heading,page_location_pointer,page_number,character_start_offset,character_end_offset,neighboring_span_ids_used,lane_id,reconciliation_priority_tier,source_locator_lineage,source_span_lineage_sha256,span_sha256,processed_at
BRMSIDEREC-20260803-06c35b86e52be54fdd28a5ed,BRMGRT-20260802-6c312b6074ddc90f832316c3,BRMGRS-20260802-6afcd9642f0d23902867947d,BRMSPAN-20260802-8ca4d1c8ad519ecf75585c55,RMSRD-20260802-3d605e244ddb0cb652b5,RMSRD-20260802-3d605e244ddb0cb652b5,BRM5C-BRM5-20260731-01426-01,Glencoe,MN,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""Police""]",true,false,false,true,false,false,false,false,,,,"3% increase to min/max, 9% increase to Probation Officer Aides, but denied adding
",,"Interest Arbitration Awards 2006-2022 (Minn. BMS) — entry for ""Glencoe, City of"" and ""Glencoe Federation of Police"" (BMS #12-PN-1005)",,page=unavailable,,9667,9749,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-01426-01"", ""final"": ""https://mn.gov/bms/assets/Interest%20Arbitration%20Awards%202006-2022_tcm1075-216752.pdf"", ""original"": ""https://mn.gov/bms/assets/Interest%20Arbitration%20Awards%202006-2022_tcm1075-216752.pdf"", ""scout_target_id"": ""BRM5-20260731-01426""}",66663ae6fbad5767a8050a0a30ee041b5cee9e6992db36e0ff2703e4b8f6db19,66663ae6fbad5767a8050a0a30ee041b5cee9e6992db36e0ff2703e4b8f6db19,2026-08-03T04:13:18.857515+00:00
BRMSIDEREC-20260803-11e65e32c72be3d0468dcec7,BRMGRT-20260802-bf960df8466a818fef53840f,BRMGRS-20260802-ad23ca2363bc0ae6ab81d501,BRMSPAN-20260802-c71d097e524913266bddc7aa,RMSRD-20260802-6262449bcf43be4066dd,RMSRD-20260802-6262449bcf43be4066dd,BRM5C-BRM5-20260731-10478-03,Johnstown,NY,Northeast,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,fire_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:fire_direct""]","[""Fire Fighters""]",true,false,false,true,false,false,false,false,,,,receive a salary increase of 6% each year from January 1.,,"Arbitration Between City of Johnstown and Local 779, Johnstown Fire Fighters Association (JFFA) — Award",,page=unavailable,,8030,8087,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-10478-03"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ca-0130-award-7-13-77.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/03/ca-0130-award-7-13-77.pdf"", ""scout_target_id"": ""BRM5-20260731-10478""}",624a9004696df5876b8e231eb46211cd3e6a31e9238827e83c45d23bd2e9bbbb,624a9004696df5876b8e231eb46211cd3e6a31e9238827e83c45d23bd2e9bbbb,2026-08-03T04:13:18.857672+00:00
BRMSIDEREC-20260803-5184e94b4c2a0c74a7cd1bd8,BRMGRT-20260802-b83cc8dd97b57a1fb37c5410,BRMGRS-20260802-bf2660d4e2174c2bc9ff8ca2,BRMSPAN-20260802-11794951afb092330a0fc80a,RMSRD-20260802-dc88e9d48b8703d0ce97,RMSRD-20260802-dc88e9d48b8703d0ce97,BRM5C-BRM5-20260731-02343-02,Monroe,OH,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,fire_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:fire_direct""]","[""Firefighters""]",true,false,false,true,false,false,false,false,,,," and adjustment
of 1.5% the first year and 1% the second year and 1% the third year.
",,Conciliation Award — City of Monroe Firefighters/Paramedics (IAFF); wage increases and award outcome,UNION POSITION,page=unavailable; section=UNION POSITION,,8778,8863,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-02343-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}",b68db743a10eacf252d55130974809c8ce02a299cbf5260d3893377cfaadc26f,b68db743a10eacf252d55130974809c8ce02a299cbf5260d3893377cfaadc26f,2026-08-03T04:13:18.857866+00:00
BRMSIDEREC-20260803-c268043394e1b67822492c9c,BRMGRT-20260802-e4f78d59a51d26059b4f2816,BRMGRS-20260802-0a364f2bb4951b3a0cb015fd,BRMSPAN-20260802-30c224c7ddee858c61a5dacc,RMSRD-20260802-11b58c3ff3ad2751768c,RMSRD-20260802-11b58c3ff3ad2751768c,BRM5C-BRM5-20260731-17657-01,Dunn,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""Law Enforcement""]",true,false,false,true,false,false,false,false,,,," 1, 2010 – 2% wage increase Effective April 1, 2010 -- 1% Wage increase
",,Dunn County Law Enforcement Center (Powers of Arrest) — Interest Arbitration Award (AFSCME Local 727-B / Wisconsin Council #40),"Article A-15 – Classification and Pay Plan, Section 5, Wage Schedule","page=unavailable; section=Article A-15 – Classification and Pay Plan, Section 5, Wage Schedule",,3623,3695,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-17657-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia33091.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia33091.pdf"", ""scout_target_id"": ""BRM5-20260731-17657""}",a13619a32fce07e1e88618905829ca4af541f873638cfe2cce96b024a71e2f24,a13619a32fce07e1e88618905829ca4af541f873638cfe2cce96b024a71e2f24,2026-08-03T04:13:18.858097+00:00
BRMSIDEREC-20260803-e2085379615755d6284e000e,BRMGRT-20260802-e640cd26274b626091a31755,BRMGRS-20260802-6205b83d86ec617a0b8fd483,BRMSPAN-20260802-795500f74b4cd0c550f30843,RMSRD-20260802-7e96f29f61beb7c1018c,RMSRD-20260802-7e96f29f61beb7c1018c,BRM5C-BRM5-20260731-13875-01,Bloomer,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,weak,weak,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,increase of 4.2% in 1985 and 3.7% in 1986.,,"Bloomer, City of (Overall Non Professional), Dec. No. 22638-A (Communications Workers of America, Local 5540) — Mediation/Arbitration Between CWA Local 5540 and City of Bloomer",,page=unavailable,,3468,3510,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-13875-01"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_1_of_2/int22638.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_1_of_2/int22638.pdf"", ""scout_target_id"": ""BRM5-20260731-13875""}",4d2c6a3669ed3614955b72a21d556cebcec00a3e258214e57156f1555acd5b38,4d2c6a3669ed3614955b72a21d556cebcec00a3e258214e57156f1555acd5b38,2026-08-03T04:13:18.858291+00:00
BRMSIDEREC-20260803-6e0aeffd9e0e3d9f51327c6f,BRMGRT-20260802-1519694da6a34b168029a9fc,BRMGRS-20260802-6afcd9642f0d23902867947d,BRMSPAN-20260802-16b9799d95a9b873bbca573b,RMSRD-20260802-3d605e244ddb0cb652b5,RMSRD-20260802-3d605e244ddb0cb652b5,BRM5C-BRM5-20260731-01426-01,Glencoe,MN,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_step_schedule_progression,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""Police""]",true,false,false,true,false,false,false,false,,,,"AFSCME Minnesota Council 65 2.75% step, 1% to top-u (c-.5% step 2011 - 1% Those who already received 2011 step of
2.5% to top); Ins 2011- $650s,$1150f.",,"Interest Arbitration Awards 2006-2022 (Minn. BMS) — entry for ""Glencoe, City of"" and ""Glencoe Federation of Police"" (BMS #12-PN-1005)",,page=unavailable,,86552,86703,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-01426-01"", ""final"": ""https://mn.gov/bms/assets/Interest%20Arbitration%20Awards%202006-2022_tcm1075-216752.pdf"", ""original"": ""https://mn.gov/bms/assets/Interest%20Arbitration%20Awards%202006-2022_tcm1075-216752.pdf"", ""scout_target_id"": ""BRM5-20260731-01426""}",73f207aa7fed188b31025f69fccb625eb0b761ec4c5ab4263f7af3a77441bf0f,73f207aa7fed188b31025f69fccb625eb0b761ec4c5ab4263f7af3a77441bf0f,2026-08-03T04:13:18.858489+00:00
BRMSIDEREC-20260803-64ead32eedf9a2777f0a3d8b,BRMGRT-20260802-73d1ff307d1f22aaac6b5927,BRMGRS-20260802-3da028110257d1fb76bab0f4,BRMSPAN-20260802-7f1f2440d69577db54e50df7,RMSRD-20260802-9fc83e2f74afa02a3579,RMSRD-20260802-9fc83e2f74afa02a3579,BRM5C-BRM5-20260731-06749-02,Huntington Bay,NY,Northeast,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_step_schedule_progression,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,moderate,none,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""Police""]",true,false,false,true,false,false,false,false,,,," That Step shall be in the amount of $44,770 and shall be effective for a
",,"Huntington Bay, Village of and Huntington Bay Police Benevolent Association (2003)",,page=unavailable,,40287,40361,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}",8b94789d4d481010cf50fdbdcd4dca3d7c037717dba3e641b05230147139e161,8b94789d4d481010cf50fdbdcd4dca3d7c037717dba3e641b05230147139e161,2026-08-03T04:13:18.858654+00:00
BRMSIDEREC-20260803-c8261b4d732757104f5fcb16,BRMGRT-20260802-c90b6ca68e7d1fd0be195a32,BRMGRS-20260802-b538813ddb9f55de9b49eacf,BRMSPAN-20260802-906ed9f95d506022987503df,RMSRD-20260802-7082b46ec4f1d218e13b,RMSRD-20260802-7082b46ec4f1d218e13b,BRM5C-BRM5-20260731-04330-01,Franklin,IN,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,qual_market_recruitment_retention_pressure,qualitative_mechanism,quantitative_direct_text_claim_ready,core_finding_candidate,direct,weak,weak,none,unclear,mixed_direct,relabeled_from_unclear,high,"[""explicit_span_heading_or_bounded_context_anchor""]","[""primary_anchor:mixed_direct""]","[""POLICE"", ""Treasurer""]",true,false,false,false,true,false,true,false,,,,"• $51,626.00 MVH / $3,444.00 Clerk-Treasurer Record Retention Clerk
",,Budgetary Ordinance No.:24-03 - Fixing and Authorizing the Payment of Certain Salaries of Appointed Officers and Employees for Year 2024 (Civil City),POLICE MERIT:,page=unavailable; section=POLICE MERIT:,,5535,5603,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-04330-01"", ""final"": ""https://franklin.in.gov/egov/documents/1708436842_10086.pdf"", ""original"": ""https://www.franklin.in.gov/egov/documents/1708436842_10086.pdf"", ""scout_target_id"": ""BRM5-20260731-04330""}",e3d2581ad481339df32d6571ef508d5a6ca310e8d2117fa4f18522523212aba3,e3d2581ad481339df32d6571ef508d5a6ca310e8d2117fa4f18522523212aba3,2026-08-03T04:13:18.858817+00:00
BRMSIDEREC-20260803-09993fd7d0c8db935f59b561,BRMGRT-20260802-99df4fb41f9d38557de2a409,BRMGRS-20260802-2ab3e04ee79e9ef382886503,BRMSPAN-20260802-bd6dcba64822f0ba00782753,RMSRD-20260802-24cd7e167bbdc5b3bd85,RMSRD-20260802-24cd7e167bbdc5b3bd85,BRM5C-BRM5-20260731-04835-02,Decatur,MI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_span_heading_or_bounded_context_anchor""]","[""primary_anchor:police_direct""]","[""POLICE""]",true,false,false,false,true,true,false,false,,,,"101-301-703.010 OVERTIME PAY $ 30,000.00
",,Approved FY-2020 Budget (Village of Decatur),"101-301-703.000 POLICE SALARY $ 235,000.00","page=unavailable; section=101-301-703.000 POLICE SALARY $ 235,000.00",,70334,70375,"[""BRMSPAN-20260802-9912c91208f83f185201268b""]",side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-04835-02"", ""final"": ""https://cms5.revize.com/revize/decatur/Document_Center/Forms/Financial%20Transparency/Approved-FY-2020-Budget.pdf"", ""original"": ""https://cms5.revize.com/revize/decatur/Document_Center/Forms/Financial%20Transparency/Approved-FY-2020-Budget.pdf"", ""scout_target_id"": ""BRM5-20260731-04835""}",21719ddc8b78398375e0cf7b1b6dd7b6fa736e3dcfafef47f8af583813b3f003,21719ddc8b78398375e0cf7b1b6dd7b6fa736e3dcfafef47f8af583813b3f003,2026-08-03T04:13:18.858987+00:00
BRMSIDEREC-20260803-8badc6bec79425ad36a8c27c,BRMGRT-20260802-c4d70a348c822b9916455751,BRMGRS-20260802-edf8d5787a3e66952ee3fe9b,BRMSPAN-20260802-21458924626c5f8be5b9c751,RMSRD-20260802-bf191a5995d95d8fd9f2,RMSRD-20260802-bf191a5995d95d8fd9f2,BRM5C-BRM5-20260731-10428-02,Colden,NY,Northeast,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"DA5110.1 Estimated Overtime 1000 1 45.64 45,639
",,"Town of Colden, NY Adopted Budget - General Fund Salary Schedule (For the Year Ending December 31, 2023)",,page=unavailable,,17680,17728,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-10428-02"", ""final"": ""https://townofcolden.com/site/wp-content/uploads/2022/12/Adopted-2023-Budget-11-20-22.pdf"", ""original"": ""https://www.townofcolden.com/site/wp-content/uploads/2022/12/Adopted-2023-Budget-11-20-22.pdf"", ""scout_target_id"": ""BRM5-20260731-10428""}",0411da379d2635fedd4106629fbdb1fc5df922d6319e865cc6c337917bc569f5,0411da379d2635fedd4106629fbdb1fc5df922d6319e865cc6c337917bc569f5,2026-08-03T04:13:18.859141+00:00
BRMSIDEREC-20260803-4f9dd4a4447a800696053418,BRMGRT-20260802-7d59457a4858ffb357d24397,BRMGRS-20260802-ede35d6b66e550548458cfbe,BRMSPAN-20260802-45a9bb2832d8eb5bae931f23,RMSRD-20260802-d76b7d70c4f12498d8f8,RMSRD-20260802-d76b7d70c4f12498d8f8,BRM5C-BRM5-20260731-14426-03,Eagles Mere,PA,Northeast,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"Clothing Allowance (Allowance $400 FT/$200 PT employee) 319.95 279.95 279.95 300.00
",,Eagles Mere Borough Final Approved 2025 Budget (employee wage line items),EMPLOYEES,page=unavailable; section=EMPLOYEES,,4836,4920,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-14426-03"", ""final"": ""https://eaglesmerepa.org/uploads/3/4/8/6/34869502/final_approved_2025_budget.pdf"", ""original"": ""https://eaglesmerepa.org/uploads/3/4/8/6/34869502/final_approved_2025_budget.pdf"", ""scout_target_id"": ""BRM5-20260731-14426""}",e14fe93eaf478c54156b01ca8c0e60857cf6e398935491afd3bb4d735addef61,e14fe93eaf478c54156b01ca8c0e60857cf6e398935491afd3bb4d735addef61,2026-08-03T04:13:18.859342+00:00
BRMSIDEREC-20260803-e0e3dbdbca08b9bd95518228,BRMGRT-20260802-8f9ceeda04f10628d78aaeed,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-29fa21ca16ae93599fd8ac9d,RMSRD-20260802-4e3cd09438c704e8ddc3,RMSRD-20260802-4e3cd09438c704e8ddc3,BRM5C-BRM5-20260731-02742-01,Kaukauna,WI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,moderate,none,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""Police Association""]",true,false,false,true,false,false,false,false,,,," Field Training Officer premium rate increased from $0.50 per hour to $5.00
",,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),Appendix A – Salaries:,page=unavailable; section=Appendix A – Salaries:,,85676,85753,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}",77ebf9c9e8b806f32bfe9421c4acde458e8cdb65ead55adb0423f98f604c1cff,77ebf9c9e8b806f32bfe9421c4acde458e8cdb65ead55adb0423f98f604c1cff,2026-08-03T04:13:18.859553+00:00
BRMSIDEREC-20260803-7836e0d093380be50f1faf15,BRMGRT-20260802-7d0eb8d6ec66f546b72795ed,BRMGRS-20260802-b9092f028ad47696fb71180f,BRMSPAN-20260802-05c3f2c441db2c8556b31b2f,RMSRD-20260802-dca9e7c9d8a7d07ca9ec,RMSRD-20260802-dca9e7c9d8a7d07ca9ec,BRM5C-BRM5-20260731-04775-01,Arbela,MI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_allowance_or_reimbursement,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,moderate,moderate,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,$22.00 an hour and do away with the cleanup stipend.,,"MINUTES OF ARBELA TOWNSHIP ROAD AND BUDGET HEARING (February 17, 2025) — cleaning crew wage",,page=unavailable,,2065,2117,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-04775-01"", ""final"": ""https://arbelatownship.org/minutes/2025-02-17-Road%20%26%20Budget%20minutes.pdf"", ""original"": ""https://www.arbelatownship.org/minutes/2025-02-17-Road%20%26%20Budget%20minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-04775""}",7fc35414334a4b176661037fc3f4b2212a6a0ede90e9f3d9a4e03026543949f3,7fc35414334a4b176661037fc3f4b2212a6a0ede90e9f3d9a4e03026543949f3,2026-08-03T04:13:18.859710+00:00
BRMSIDEREC-20260803-515c62df5bbfb2492faaaa42,BRMGRT-20260802-d3ef198f2eb5495a1ed8ba40,BRMGRS-20260802-042dfda68e7a393a53c469ac,BRMSPAN-20260802-052fb1f2d009675df954f0be,RMSRD-20260802-7d01bc541bb24ab3336e,RMSRD-20260802-7d01bc541bb24ab3336e,BRM5C-BRM5-20260731-14194-01,Hague,NY,Northeast,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_allowance_or_reimbursement,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"8010 A00 -8010-120 ZBA MEETING STIPEND (PS) 1,040.00 2,280.00 1,802.50 2,280.00 3,600.00 57.89
",,Town of Hague Preliminary Budget No. 2 (2025) — Employees Pay Rate 2025,"8010 A00 -8010-114 ASST ZEO - - 23,433.00 (100.00)","page=unavailable; section=8010 A00 -8010-114 ASST ZEO - - 23,433.00 (100.00)",,21224,21319,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-14194-01"", ""final"": ""https://hagueny.gov/assets/pdf_files/2025%20Preliminary%20Budget%20No.%202.pdf"", ""original"": ""https://hagueny.gov/assets/pdf_files/2025%20Preliminary%20Budget%20No.%202.pdf"", ""scout_target_id"": ""BRM5-20260731-14194""}",3de70530d971121bd29c884d97c3e78b85273992eace512cc8fe1b48a9d81efe,3de70530d971121bd29c884d97c3e78b85273992eace512cc8fe1b48a9d81efe,2026-08-03T04:13:18.859907+00:00
BRMSIDEREC-20260803-05f58e9e59ce0bb27c678fd7,BRMGRT-20260802-12345bbc7e97da78f205e0f5,BRMGRS-20260802-b9e543c91933b26b74a8f15d,BRMSPAN-20260802-525cf454efce8e8f52956429,RMSRD-20260802-a4418482f74a6ed3985b,RMSRD-20260802-a4418482f74a6ed3985b,BRM5C-BRM5-20260731-14966-01,Andrew,IA,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_budget_or_pay_plan_amount,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"Andrew, based upon the amount and rate of water consumed monthly as follows:

a. A Base Fee of $19.00 per month for each service
",,Andrew Code of Ordinances (PDF) — appointive officers & compensation-by-resolution language,6-2-5 RATES.,page=unavailable; section=6-2-5 RATES.,,252501,252630,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-14966-01"", ""final"": ""https://andrewia.com/documents/526/CODE_OF_ORDINANCES.pdf"", ""original"": ""https://andrewia.com/documents/526/CODE_OF_ORDINANCES.pdf"", ""scout_target_id"": ""BRM5-20260731-14966""}",01194401d41b405825c939d0b5cf03af9eaea9f18bf049c37de22e978137193e,01194401d41b405825c939d0b5cf03af9eaea9f18bf049c37de22e978137193e,2026-08-03T04:13:18.860098+00:00
BRMSIDEREC-20260803-465ee2ce0f2fc080cec5e33e,BRMGRT-20260802-da631f0fcafc9cc89db5eb69,BRMGRS-20260802-c5c09c4486e96082593d955c,BRMSPAN-20260802-76ad7c15f5869ac030d06fa8,RMSRD-20260802-dac8b4f02a867733495e,RMSRD-20260802-dac8b4f02a867733495e,BRM5C-BRM5-20260731-08339-01,Halstead,KS,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_budget_or_pay_plan_amount,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"The current rate of compensation for governing body members for the City of Halstead is $50 per month
",,"City of Halstead, Kansas Personnel Policies and Guidelines (Resolution amending compensation pay plan / Article D-1 Pay Plan; includes eligibility for overtime work, pay periods/payroll dates, etc.)",BACKGROUND,page=unavailable; section=BACKGROUND,,55610,55712,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-08339-01"", ""final"": ""https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/4874/COH/5139723/12.23.2024-_Packet.pdf"", ""original"": ""https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/4874/COH/5139723/12.23.2024-_Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-08339""}",b0217b70f7483ef852f5e95a35555cc63db12439847a9b55fab9ce6f93dfa74d,b0217b70f7483ef852f5e95a35555cc63db12439847a9b55fab9ce6f93dfa74d,2026-08-03T04:13:18.860300+00:00
