span_rating_id,source_rating_id,span_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,comparison_potential_rating,safety_side_hint,current_side_relevance_rating,span_text_snippet,bounded_context_snippet,page_number,section_heading,character_start_offset,character_end_offset,source_title,source_locator_lineage,source_level_rating_rationale,span_level_rating_rationale,reason_codes,input_confidence_score,extraction_confidence_rating,source_rating_confidence,neighboring_span_ids,source_level_evidence_flags,likely_role_or_unit_terms_detected,reconciliation_priority_tier,reconciliation_reason_codes,missing_metadata_flag,missing_metadata_fields,rating_lane_id,span_extraction_lane_id,packet_id,source_span_lineage_sha256,span_sha256,reconciliation_status,locked_lane_id,locked_queue_position
BRMGRT-20260802-9009c4055f580f56690b3fab,BRMGRS-20260802-72972a2f8462cc8c6b1d9201,BRMSPAN-20260802-43ffbe49e30cd9aa1607e99e,RMSRD-20260802-a657b0366aee9453420c,RMSRD-20260802-a657b0366aee9453420c,BRM5C-BRM5-20260731-14430-02,East Fallowfield,PA,Northeast,pdf,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,mixed_quant_qual_claim_ready,supporting_example_candidate,direct,moderate,none,none,unclear,unclear, Zeller spoke about the 3% increase being very generous and above the cost of living increase.,,,,10585,10679,"Board of Supervisors Minutes - May 24, 2016 (Teamsters Collective Bargaining Agreement approval; Public Works)","{""candidate_id"": ""BRM5C-BRM5-20260731-14430-02"", ""final"": ""https://eastfallowfield.org/2015pdf/5-24-16bosminutes2.pdf"", ""original"": ""https://eastfallowfield.org/2015pdf/5-24-16bosminutes2.pdf"", ""scout_target_id"": ""BRM5-20260731-14430""}",Aggregated 12 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"Mentions a 3% increase and adds a qualitative framing (generous/above COL), without needing normalization.",explicit3percentincreasementioned;qualitativecharacterizationasabovecostoflivingincrease,0.94,very_high,0.8767,"[""BRMSPAN-20260802-a52f06e332bc7eca97386227"", ""BRMSPAN-20260802-2f62f2627986f22797a5188a"", ""BRMSPAN-20260802-2d3b85e3a757ec900b38bb9c"", ""BRMSPAN-20260802-ffae36421ff488a800294a90""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""true"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}","[""non_safety""]",tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_003,span_extraction_lane_005,,24aa20eccefa063f9e96b7441f2c47492cadf382467f209e6db9778ec27ac374,24aa20eccefa063f9e96b7441f2c47492cadf382467f209e6db9778ec27ac374,queued_not_run,side_relevance_reconciliation_lane_001,4663
BRMGRT-20260802-e50e9bd8315f3eccf3c380f9,BRMGRS-20260802-b66e1002ae084598e3c56f41,BRMSPAN-20260802-ef900501350a2714fcde0f89,RMSRD-20260802-8a22cdc669519257f90e,RMSRD-20260802-8a22cdc669519257f90e,BRM5C-BRM5-20260731-01330-01,Blooming Prairie,MN,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_cola_or_indexing_mechanism,qualitative_mechanism,mixed_quant_qual_claim_ready,supporting_example_candidate,direct,moderate,central,none,unclear,unclear,"Motion to approve the 2026 Wage Grid reflecting a 3% Cost of Living Adjustment
",,,,3883,3962,"City of Blooming Prairie City Council Meeting Minutes — August 11, 2025 (includes approval of 2026 Wage Grid/COLA)","{""candidate_id"": ""BRM5C-BRM5-20260731-01330-01"", ""final"": ""https://bloomingprairiemn.gov/uploads/dm/5807/City_Council_Meeting_Minutes_August_11_2025.pdf"", ""original"": ""https://bloomingprairiemn.gov/uploads/dm/5807/City_Council_Meeting_Minutes_August_11_2025.pdf"", ""scout_target_id"": ""BRM5-20260731-01330""}",Aggregated 5 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"Again states a motion to approve the 2026 wage grid reflecting a 3% COLA, providing an explicit value.",explicit_3_percent_cola_value;motion_to_approve_wage_grid_reflecting_cola,0.86,very_high,0.8720,"[""BRMSPAN-20260802-f25dd5bbf47dc36dd4e033c1"", ""BRMSPAN-20260802-2415145b41c282762a97bf22""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_001,,d7c904ae005e17c271a02d8071ed75c336b10068ebafa89aa68a5e136f134c2f,d7c904ae005e17c271a02d8071ed75c336b10068ebafa89aa68a5e136f134c2f,queued_not_run,side_relevance_reconciliation_lane_001,4669
BRMGRT-20260802-c272a3567c01d1035bbf4b18,BRMGRS-20260802-bdf27f2b2b85c9205ba4e320,BRMSPAN-20260802-cc5f644f1ebb27bad14bc96b,RMSRD-20260802-62cdd7fd37d6f2560cbc,RMSRD-20260802-62cdd7fd37d6f2560cbc,BRM5C-BRM5-20260731-02869-03,Wausau,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,mixed_quant_qual_claim_ready,supporting_example_candidate,moderate,moderate,moderate,none,unclear,unclear,"overtime to individuals for working approximately 15 minutes in excess
",,,,1901,1972,Arbitration Award (WERC): Call-In Pay Grievance — Local 1287 AFSCME vs City of Wausau,"{""candidate_id"": ""BRM5C-BRM5-20260731-02869-03"", ""final"": ""https://werc.wi.gov/grievance_awards/7196.pdf"", ""original"": ""https://werc.wi.gov/grievance_awards/7196.pdf"", ""scout_target_id"": ""BRM5-20260731-02869""}",Aggregated 13 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use supporting_example_candidate.,"Provides the overtime qualification condition tied to being approximately 15 minutes beyond, without pay amount detail.",explicit_overtime_condition_reference_to_time_excess;time_threshold_specified;no_wage_rate_amount_in_snippet,0.86,high,0.8538,"[""BRMSPAN-20260802-cc6376245d72f968e201aa85"", ""BRMSPAN-20260802-c15ff7d4a1feb44c7ca62ff3"", ""BRMSPAN-20260802-2883124cdad605a9d2211bb1"", ""BRMSPAN-20260802-e16ee0cd30edbdfa13ae2436""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_003,span_extraction_lane_001,,732c00455ee2d9d15889c0f403d25190788a7f33cbc0880793a47dd77ece50b1,732c00455ee2d9d15889c0f403d25190788a7f33cbc0880793a47dd77ece50b1,queued_not_run,side_relevance_reconciliation_lane_001,4675
BRMGRT-20260802-0d22a0c7e867230248ab5033,BRMGRS-20260802-029f084e1dc6e2f0beac2f00,BRMSPAN-20260802-4f237e77c4d8d916f717bcb3,RMSRD-20260802-bd616d58034f5f9fc2dc,RMSRD-20260802-bd616d58034f5f9fc2dc,BRM5C-BRM5-20260731-12354-02,Grayling charter,MI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_retroactivity_or_implementation_timing,qualitative_mechanism,mixed_quant_qual_claim_ready,supporting_example_candidate,weak,moderate,moderate,none,unclear,unclear,"CBA when it discharged Hatfield, MERC’s make whole back pay remedy against POAM directly
",,,,9247,9336,"MERC Order on Remand (Case No. C18 C-022 / CU18 C-005), Issued August 3, 2021 — duty of fair representation and arbitration remedy","{""candidate_id"": ""BRM5C-BRM5-20260731-12354-02"", ""final"": ""https://michigan.gov/-/media/Project/Websites/leo/Folder22/20210401cu18c005.pdf"", ""original"": ""https://www.michigan.gov/-/media/Project/Websites/leo/Folder22/20210401cu18c005.pdf?rev=33798227afdd480ea05da791a37c1ac8"", ""scout_target_id"": ""BRM5-20260731-12354""}",Aggregated 9 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"Describes a CBA-related discharge remedy including make-whole back pay, but provides no explicit amounts or schedule.",mentions_cba_related_context_and_commission_make_whole_back_pay;remedy_action_is_described;no_explicit_amounts_or_rates_provided;no_explicit_pay_adjustment_or_steps,0.86,high,0.8600,"[""BRMSPAN-20260802-b405de5958ba645162956dde"", ""BRMSPAN-20260802-5b1912654908f6b554a6922e"", ""BRMSPAN-20260802-77df5a90ec887ea81fbad7fc"", ""BRMSPAN-20260802-2db2dc3350cc6558bb29c805""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_004,span_extraction_lane_003,,a71758c48346a76b71fae34ee6fd6faf5ef695e4b85877438ff5c5f413c12c6e,a71758c48346a76b71fae34ee6fd6faf5ef695e4b85877438ff5c5f413c12c6e,queued_not_run,side_relevance_reconciliation_lane_001,4681
BRMGRT-20260802-a448a8ccbebdcdf5cab8b470,BRMGRS-20260802-f9faaa875dca392d05c63b74,BRMSPAN-20260802-adbcf61774a91cf4a931c39f,RMSRD-20260802-81ffd397a41f37b543c9,RMSRD-20260802-81ffd397a41f37b543c9,BRM5C-BRM5-20260731-17901-01,Clayton,NY,Northeast,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,mixed_quant_qual_claim_ready,supporting_example_candidate,direct,weak,weak,none,unclear,unclear,"A -6991-40 VOLUNTEER CENTER STIPEND 1,500.00 1,500.00 1,500.00 1,500.00
",,,"A -6990-43 GRANTS-GIS CONTRACTUAL 2,500.00 1,700.00 2,500.00 2,500.00",24181,24253,2026 Preliminary Budget (includes 2026 Town of Clayton Wage Listing),"{""candidate_id"": ""BRM5C-BRM5-20260731-17901-01"", ""final"": ""https://townofclaytonny.gov/wp-content/uploads/2025/10/2026-PRELIMINARY-BUDGET-1.pdf"", ""original"": ""https://townofclaytonny.gov/wp-content/uploads/2025/10/2026-PRELIMINARY-BUDGET-1.pdf"", ""scout_target_id"": ""BRM5-20260731-17901""}",Aggregated 8 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"Lists stipend-related dollar amounts across columns, but does not explain how/when those amounts are set or adjusted.",contains_direct_stipend_or_non_base_amounts_with_multiple_column;span_heading_suggests_program_line_but_no_adjustment_mechanism,0.86,high,0.8775,"[""BRMSPAN-20260802-dbecde27132a8e7bb948583a"", ""BRMSPAN-20260802-3f73e5034d11d29c7d1c5310""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_004,,ce22668ef9371ab68866b056cb55e51317dc178f798f667ea725171c8cb44d6b,ce22668ef9371ab68866b056cb55e51317dc178f798f667ea725171c8cb44d6b,queued_not_run,side_relevance_reconciliation_lane_001,4687
BRMGRT-20260802-2fe341f3a94e4b4f209746b9,BRMGRS-20260802-7b75046536a18e3052ca5424,BRMSPAN-20260802-c3fab9027024dc8c5538ee7e,RMSRD-20260802-a32fe1e11d582fecdfec,RMSRD-20260802-a32fe1e11d582fecdfec,BRM5C-BRM5-20260731-15626-01,Morgan,IN,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_budget_or_pay_plan_amount,quantitative_compensation,mixed_quant_qual_claim_ready,supporting_example_candidate,moderate,weak,none,none,unclear,unclear," Carmichael, For your Hourly, is that the same rate of pay as last year’s?

Mr. Letta, Yes, but I will add the $0.50 to them.",,,LOCAL HEALTH MAINTENANCE 014,161364,161489,Porter County Council archive item (PDF) — Morgan Township: discussion referencing adoption/“salary ordinance” in connection with budgets (Trustee/assessor salary mentioned),"{""candidate_id"": ""BRM5C-BRM5-20260731-15626-01"", ""final"": ""https://portercountyin.gov/ArchiveCenter/ViewFile/Item/1844"", ""original"": ""https://www.portercountyin.gov/Archive.aspx?ADID=1844"", ""scout_target_id"": ""BRM5-20260731-15626""}",Aggregated 25 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"Says hourly rate is the same as last year, with an added “$0.50” (explicit dollar value) but limited mechanism details.",explicit_dollar_addition_value_present;mentions_rate_same_as_last_year_with_addition,0.94,very_high,0.8880,"[""BRMSPAN-20260802-c30c4389ba4c2736c8fb04af"", ""BRMSPAN-20260802-3c3a12b0bb9f55da31cbcc80"", ""BRMSPAN-20260802-b492c869ade2c1e0c0550d76"", ""BRMSPAN-20260802-15048058eb52dab2fe5c9aff""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_002,span_extraction_lane_005,,08ea14fa56751a432fcf29355976b5b0f3de00cb641534794651e786553dac5b,08ea14fa56751a432fcf29355976b5b0f3de00cb641534794651e786553dac5b,queued_not_run,side_relevance_reconciliation_lane_001,4693
BRMGRT-20260802-c291e68b4a9eb1d891772c0e,BRMGRS-20260802-f8133b87761fcf0cf225aafa,BRMSPAN-20260802-784de439b637e928372140ba,RMSRD-20260802-de44096494f1a69f3a29,RMSRD-20260802-de44096494f1a69f3a29,BRM5C-BRM5-20260731-14062-02,Sherman,WI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_budget_or_pay_plan_amount,quantitative_compensation,mixed_quant_qual_claim_ready,supporting_example_candidate,direct,weak,none,none,unclear,unclear," Since 2001 the rate of inflation
would be a 47% increase to the salaries. Making the Chairman salary $6,025.00 and Supervisors
",,,,852,980,"BUDGET PLANNING MEETING OCTOBER 15, 2020 (patrolman wage increase decision)","{""candidate_id"": ""BRM5C-BRM5-20260731-14062-02"", ""final"": ""https://townofshermandunn.com/assets/files/2021/10/october-15-2020-budget-planning-final.pdf"", ""original"": ""https://www.townofshermandunn.com/assets/files/2021/10/october-15-2020-budget-planning-final.pdf"", ""scout_target_id"": ""BRM5-20260731-14062""}",Aggregated 6 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use supporting_example_candidate.,"States an inflation-based 47% increase and gives specific salary amounts for roles (e.g., Chairman and Supervisors).",explicit_percent_increase_present;explicit_amounts_for_positions_present,0.94,high,0.9400,"[""BRMSPAN-20260802-9660e611b2db1b18473b4536"", ""BRMSPAN-20260802-bc3a5bfe7bd0d410f4bebe48""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""true""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_004,,42b5a54fc1b950f79f3cda4a66e00c9677699c65abfa4b7b5704f6091f35340d,42b5a54fc1b950f79f3cda4a66e00c9677699c65abfa4b7b5704f6091f35340d,queued_not_run,side_relevance_reconciliation_lane_001,4699
BRMGRT-20260802-e3dc1848e8f7661fa7b8d285,BRMGRS-20260802-f41734088d93d27d6a938096,BRMSPAN-20260802-af63257b3f6158cf37e7b468,RMSRD-20260802-1807df0ab1791f00e52c,RMSRD-20260802-1807df0ab1791f00e52c,BRM5C-BRM5-20260731-06603-01,Trenton,WI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_budget_or_pay_plan_amount,quantitative_compensation,mixed_quant_qual_claim_ready,supporting_example_candidate,direct,weak,none,none,unclear,unclear,"Town Clerk Heather Krueger Part-time $25,750.00 annual salary
$1,030 Spring Primary Election
",,,,2224,2317,"Minutes - Special Town Board Meeting (Dec 6, 2024) - 2025 Authorized Rates/Salaries (Chief of Police)","{""candidate_id"": ""BRM5C-BRM5-20260731-06603-01"", ""final"": ""https://townoftrenton.wi.gov/wp-content/uploads/2024/12/Minutes.SpecTB12-06-24.pdf"", ""original"": ""https://townoftrenton.wi.gov/wp-content/uploads/2024/12/Minutes.SpecTB12-06-24.pdf"", ""scout_target_id"": ""BRM5-20260731-06603""}",Aggregated 6 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"Lists a part-time annual salary and an additional stated dollar amount tied to a spring primary election, without describing how pay is set or adjusted.",explicit_part_time_annual_salary_listed;explicit_dollar_amount_context_note_present;no_explanation_of_pay_setting_or_adjustment,0.94,very_high,0.9400,"[""BRMSPAN-20260802-02fae4ab41b56f547ccce08d"", ""BRMSPAN-20260802-4b43e1c70ba67c0013269228""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""true""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_004,span_extraction_lane_003,,751a28b77ec78b899e92ad555edc70b069e59d1b87b86d908146bd562b9371d1,751a28b77ec78b899e92ad555edc70b069e59d1b87b86d908146bd562b9371d1,queued_not_run,side_relevance_reconciliation_lane_001,4705
BRMGRT-20260802-36652d9b9eb4f33dcfb18a7a,BRMGRS-20260802-2bfbea2d7d286b4de0b33ead,BRMSPAN-20260802-880df5bef819c59269ab9002,RMSRD-20260802-9f8e4666156da694ae57,RMSRD-20260802-9f8e4666156da694ae57,BRM5C-BRM5-20260731-17159-03,Bazetta,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,mixed_quant_qual_claim_ready,supporting_example_candidate,weak,moderate,weak,none,unclear,unclear,"time employee shall receive longevity pay of five cents ($0.05) per hour for all hours worked,
",,,"Section 1. In addition to an employee' s base pay as provided in .Article 33, Wages, each full ­",65795,65890,"Collective Bargaining Agreement (Bazetta Township Trustees and Chauffeurs, Teamsters, Warehousemen, and Helpers Local Union No. 377) — SERB Case 20-MED-10-1287","{""candidate_id"": ""BRM5C-BRM5-20260731-17159-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1287.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1287.pdf"", ""scout_target_id"": ""BRM5-20260731-17159""}",Aggregated 24 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"Indicates longevity pay applies in addition to base pay, but the rate value is not in this snippet.",longevity_pay_mechanism_described_context;snippet_fragment_lacks_rate_number,0.86,high,0.8650,"[""BRMSPAN-20260802-3eb140ba98f3e0fdd245ba86"", ""BRMSPAN-20260802-c437b0168e5e42ac2d10bb40"", ""BRMSPAN-20260802-b60ff32bcf535ee74c7a7607"", ""BRMSPAN-20260802-7d058c95effc7c521d515023""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_005,span_extraction_lane_002,,547401f7ba4ab1e075b0944a0e0a4becfe1ceedc0526c436ef5578b1026b11b1,547401f7ba4ab1e075b0944a0e0a4becfe1ceedc0526c436ef5578b1026b11b1,queued_not_run,side_relevance_reconciliation_lane_001,4711
BRMGRT-20260802-acd06942fde99319841a8a93,BRMGRS-20260802-f437b6422efc52f9f8c885cd,BRMSPAN-20260802-730a33c17d427a483ab28aa1,RMSRD-20260802-2900b93b32291bf5d2ac,RMSRD-20260802-2900b93b32291bf5d2ac,BRM5C-BRM5-20260731-02346-01,Monroe,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,qual_other_pay_setting_mechanism,qualitative_mechanism,mixed_quant_qual_claim_ready,supporting_example_candidate,direct,weak,moderate,none,unclear,unclear," Field Training Officers: All Field Training Officers (""FTO"") shall receive an

increase stipend of $1.50 for each such hour assigned and acting in the capacity as
",,,,31423,31587,"Collective Bargaining Agreement (Ohio Patrolmen's Benevolent Association) (Patrol Officers) — City of Monroe, Ohio","{""candidate_id"": ""BRM5C-BRM5-20260731-02346-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0110.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0110.pdf"", ""scout_target_id"": ""BRM5-20260731-02346""}",Aggregated 21 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,States an $1.50 increase stipend per hour for Field Training Officers acting in the capacity.,explicit_stipend_increase_amount;conditional_on_hours_assigned_and_capacity_as_fran,0.86,high,0.8743,"[""BRMSPAN-20260802-f62e4ea2a1313e697f2550fb"", ""BRMSPAN-20260802-3445127ef6addfcdd0a6c24f"", ""BRMSPAN-20260802-5b1f261239bb30e7c4f7dbfd"", ""BRMSPAN-20260802-d6af0a4088f85e104e88f58f""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_005,span_extraction_lane_005,,4e920d474c7174d503ea8e0334ec47de7c0740c5494e94413910821bee9c4ebb,4e920d474c7174d503ea8e0334ec47de7c0740c5494e94413910821bee9c4ebb,queued_not_run,side_relevance_reconciliation_lane_001,4717
BRMGRT-20260802-c592cb1b45b278a95c7e916a,BRMGRS-20260802-0519ec359389d05900dd7d38,BRMSPAN-20260802-c786ef7aa1765aac79eb8d75,RMSRD-20260802-0264b4ccb17a0066a731,RMSRD-20260802-0264b4ccb17a0066a731,BRM5C-BRM5-20260731-14215-02,Kinderhook,NY,Northeast,pdf,cba,cba_arbitration_factfinding_hint,quant_overtime_or_holiday_rate,quantitative_compensation,mixed_quant_qual_claim_ready,supporting_example_candidate,moderate,weak,weak,none,unclear,unclear," Overtime will be paid at the rate of one and one-half the
",,,,14220,14279,COLLECTIVE BARGAINING AGREEMENT / EMPLOYMENT CONTRACT (Town of Kinderhook) — (Teamsters Local 294; binding CBA-style agreement; police/fire not indicated in snippet),"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/26/10/56/26105661363302377713642602586304257685"", ""original"": ""https://ecommons.cornell.edu/bitstreams/9f6ebf94-bd3c-46dd-9388-629e2fadc7d5/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",Aggregated 22 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use supporting_example_candidate.,States overtime will be paid at one and one-half in the snippet.,explicit_overtime_rate_one_and_one_half_text_present,0.84,high,0.8509,"[""BRMSPAN-20260802-c88ac67984cb81597c182f12"", ""BRMSPAN-20260802-615e9c20f913f134bfa26d96"", ""BRMSPAN-20260802-c9d5fb28f3db1a27b2b42d71"", ""BRMSPAN-20260802-cd716b8faffd3d0c87ac280f""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""false""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_001,,bbfe78f6691cdd9179d50566959fe2f9908cb03ee49afee24d6400ba40f88601,bbfe78f6691cdd9179d50566959fe2f9908cb03ee49afee24d6400ba40f88601,queued_not_run,side_relevance_reconciliation_lane_001,4723
