reconciliation_id,span_rating_id,source_rating_id,span_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,comparison_potential_rating,original_side_relevance_rating,reconciled_side_relevance_label,reconciliation_status,reconciliation_confidence,reconciliation_basis,reconciliation_reason_codes,role_unit_terms_detected,strong_anchor_flag,moderate_anchor_flag,weak_anchor_only_flag,source_title_anchor_flag,section_heading_anchor_flag,neighboring_span_anchor_flag,snippet_anchor_flag,bounded_context_used_flag,not_applicable_reason,remains_unclear_reason,write_off_reason,span_text_snippet,bounded_context_snippet,source_title,section_heading,page_location_pointer,page_number,character_start_offset,character_end_offset,neighboring_span_ids_used,lane_id,reconciliation_priority_tier,source_locator_lineage,source_span_lineage_sha256,span_sha256,processed_at
BRMSIDEREC-20260803-439ab9686d9d0b1ac9c7914f,BRMGRT-20260802-30b0da9ba0258db36304bad9,BRMGRS-20260802-443635b8e8c1c890d9aca1d0,BRMSPAN-20260802-bab8457f7e32fb281e509834,RMSRD-20260802-188ed3c72a6a94d7e45d,RMSRD-20260802-188ed3c72a6a94d7e45d,BRM5C-BRM5-20260731-17210-01,Elyria,OH,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,qual_other_pay_setting_mechanism,qualitative_mechanism,local_context_only,manual_review_candidate,none,weak,weak,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_span_heading_or_bounded_context_anchor""]","[""primary_anchor:safety_combined_direct"", ""broad_title_conflict_resolved_by_local_anchor""]","[""Fraternal Order of Police"", ""Police"", ""Police and Fire""]",true,false,false,true,false,false,true,false,,,,"logistics, i.e., to meet with Police and Fire Pension Board.

Section 18.3. In addition to Section 18.1 and 18.2 above, all employees shall receive one (l) day
",,"Memorandum of Understanding (MOU) between City of Elyria and Supervisor’s Unit of the Fraternal Order of Police, Ohio Labor Council, Inc. (pilot program & CBA clarification)",,page=unavailable,,42274,42434,[],side_relevance_reconciliation_lane_003,tier_2_manual_or_strong_support,"{""candidate_id"": ""BRM5C-BRM5-20260731-17210-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0449.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0449.pdf"", ""scout_target_id"": ""BRM5-20260731-17210""}",8153b36e9afe37ba6c52a6e739638ee41587689eacc6ddafbfefde6a7fe90125,8153b36e9afe37ba6c52a6e739638ee41587689eacc6ddafbfefde6a7fe90125,2026-08-03T04:20:15.151660+00:00
BRMSIDEREC-20260803-76325e1cd91d7bc8dd89a51e,BRMGRT-20260802-5312b6f3a9a49cab0beb2a86,BRMGRS-20260802-a298a3499cfdd7970558b9c2,BRMSPAN-20260802-71964f2bbc90fc2e1651fcd4,RMSRD-20260802-0c961e7920a76e376aa7,RMSRD-20260802-0c961e7920a76e376aa7,BRM5C-BRM5-20260731-17240-01,Harrison,OH,Midwest,pdf,mou_or_memorandum,cba_arbitration_factfinding_hint,qual_collective_bargaining,qualitative_mechanism,directional_hint_only,local_context_candidate,none,weak,weak,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:safety_combined_direct""]","[""Firefighters"", ""Fraternal Order of Police""]",true,false,false,true,false,false,false,false,,,,"WHEREAS, these Collective Bargaining Agreements are in effect from June 1,
",,"Memorandum of Understanding (City of Harrison, Hamilton County, OH) and Fraternal Order of Police / Ohio Labor Council; also United Steelworkers Local 1858 and Harrison Professional Firefighters IAFF Local 3204",K32984,page=unavailable; section=K32984,,653,728,[],side_relevance_reconciliation_lane_003,tier_3_local_context_or_directional,"{""candidate_id"": ""BRM5C-BRM5-20260731-17240-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2015/15-MED-06-0588.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2015/15-MED-06-0588.pdf"", ""scout_target_id"": ""BRM5-20260731-17240""}",489dc026285637e0b236f8effa853b96c25ba48dafbd07862d0b596e4d984dae,489dc026285637e0b236f8effa853b96c25ba48dafbd07862d0b596e4d984dae,2026-08-03T04:20:15.225502+00:00
BRMSIDEREC-20260803-32f91785ba1f3d910d460677,BRMGRT-20260802-d2ca0848b6eb418a3ab3452e,BRMGRS-20260802-a298a3499cfdd7970558b9c2,BRMSPAN-20260802-1047d761da0ae9fedc134041,RMSRD-20260802-0c961e7920a76e376aa7,RMSRD-20260802-0c961e7920a76e376aa7,BRM5C-BRM5-20260731-17240-01,Harrison,OH,Midwest,pdf,mou_or_memorandum,cba_arbitration_factfinding_hint,qual_mou_or_settlement,qualitative_mechanism,source_navigation_or_reference_only,exclude_or_write_off,none,none,none,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:safety_combined_direct""]","[""Firefighters"", ""Fraternal Order of Police""]",true,false,false,true,false,false,false,false,,,,"MEMORANDUM OF UNDERSTANDING
",,"Memorandum of Understanding (City of Harrison, Hamilton County, OH) and Fraternal Order of Police / Ohio Labor Council; also United Steelworkers Local 1858 and Harrison Professional Firefighters IAFF Local 3204",,page=unavailable,,0,28,[],side_relevance_reconciliation_lane_003,tier_4_weak_reference_or_writeoff,"{""candidate_id"": ""BRM5C-BRM5-20260731-17240-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2015/15-MED-06-0588.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2015/15-MED-06-0588.pdf"", ""scout_target_id"": ""BRM5-20260731-17240""}",eb8d2e76633fcac6cc47f0c2a6c782b0581778aed6e91fb3f5743b549d27c41d,eb8d2e76633fcac6cc47f0c2a6c782b0581778aed6e91fb3f5743b549d27c41d,2026-08-03T04:20:15.335724+00:00
BRMSIDEREC-20260803-dc1466130b966ddd41cf5413,BRMGRT-20260802-08bb32d0d64dc7443ecd4d45,BRMGRS-20260802-d323b93e675f4164e56b1563,BRMSPAN-20260802-d9364b8ca184be7025a6dada,RMSRD-20260802-11c39af48ecce0a51d02,RMSRD-20260802-11c39af48ecce0a51d02,BRM5C-BRM5-20260731-16502-01,Minneota,MN,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,qual_market_recruitment_retention_pressure,qualitative_mechanism,weak_or_not_supported,exclude_or_write_off,none,weak,none,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:safety_combined_direct""]","[""Fire Department"", ""Police Department""]",true,false,false,true,false,false,false,false,,,,"advance by the Chair, constitutes a vacancy.",,Minneota Basic Code (Ordinances 11-2024 PDF) — § 30.09 Compensation of Officers and Employees; § 31.28 Compensation (Volunteer Fire Department); Police Department section (compensation fixed by City Council),§ 31.46 COMPOSITION.,page=unavailable; section=§ 31.46 COMPOSITION.,,57538,57582,[],side_relevance_reconciliation_lane_003,tier_4_weak_reference_or_writeoff,"{""candidate_id"": ""BRM5C-BRM5-20260731-16502-01"", ""final"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""original"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-16502""}",1af50322d9ea5f98a6c8f966daaca3d32cc7718efcd4794b322bc7882180754f,1af50322d9ea5f98a6c8f966daaca3d32cc7718efcd4794b322bc7882180754f,2026-08-03T04:20:15.395828+00:00
BRMSIDEREC-20260803-b3d757bc788fb7a04dd825cc,BRMGRT-20260802-a1b86e68baad55cb8751d694,BRMGRS-20260802-d323b93e675f4164e56b1563,BRMSPAN-20260802-6994259b9e324eb4152b686c,RMSRD-20260802-11c39af48ecce0a51d02,RMSRD-20260802-11c39af48ecce0a51d02,BRM5C-BRM5-20260731-16502-01,Minneota,MN,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,qual_market_recruitment_retention_pressure,qualitative_mechanism,weak_or_not_supported,exclude_or_write_off,none,weak,none,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:safety_combined_direct""]","[""Fire Department"", ""Police Department""]",true,false,false,true,false,false,false,false,,,," The process of recruitment, selection,
",,Minneota Basic Code (Ordinances 11-2024 PDF) — § 30.09 Compensation of Officers and Employees; § 31.28 Compensation (Volunteer Fire Department); Police Department section (compensation fixed by City Council),,page=unavailable,,47447,47487,[],side_relevance_reconciliation_lane_003,tier_4_weak_reference_or_writeoff,"{""candidate_id"": ""BRM5C-BRM5-20260731-16502-01"", ""final"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""original"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-16502""}",804519537f0a0bd054981526157da3383c2cfe6d2014faa4936e8e7b6664a08c,804519537f0a0bd054981526157da3383c2cfe6d2014faa4936e8e7b6664a08c,2026-08-03T04:20:15.396017+00:00
BRMSIDEREC-20260803-4f9cbba8d2ea148d1c2c3e99,BRMGRT-20260802-ce01057e6177bdc6d8838ba2,BRMGRS-20260802-d323b93e675f4164e56b1563,BRMSPAN-20260802-e804807342bfdefa314d5e7e,RMSRD-20260802-11c39af48ecce0a51d02,RMSRD-20260802-11c39af48ecce0a51d02,BRM5C-BRM5-20260731-16502-01,Minneota,MN,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,qual_ordinance_or_council_adoption,qualitative_mechanism,weak_or_not_supported,exclude_or_write_off,none,weak,none,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:safety_combined_direct""]","[""Fire Department"", ""Police Department""]",true,false,false,true,false,false,false,false,,,,"(A) It is the intention of the City Council that, when adopting this Minneota City Code, all future
",,Minneota Basic Code (Ordinances 11-2024 PDF) — § 30.09 Compensation of Officers and Employees; § 31.28 Compensation (Volunteer Fire Department); Police Department section (compensation fixed by City Council),§ 10.19 ADOPTION OF STATUTES AND RULES AND SUPPLEMENTS BY REFERENCE.,page=unavailable; section=§ 10.19 ADOPTION OF STATUTES AND RULES AND SUPPLEMENTS BY REFERENCE.,,13464,13564,[],side_relevance_reconciliation_lane_003,tier_4_weak_reference_or_writeoff,"{""candidate_id"": ""BRM5C-BRM5-20260731-16502-01"", ""final"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""original"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-16502""}",eb781b160745e65beae9bee681321bcfd22c8d60c91260da4292355142ba4804,eb781b160745e65beae9bee681321bcfd22c8d60c91260da4292355142ba4804,2026-08-03T04:20:15.396447+00:00
BRMSIDEREC-20260803-0ed5be5cd8bc6cf3f1433331,BRMGRT-20260802-9e8608ad72d95cf1b01bda7f,BRMGRS-20260802-b8ee0b48f1e68b3aa93ea677,BRMSPAN-20260802-4f9c20bf78748982809c96c0,RMSRD-20260802-1d62c1c484fbe575c945,RMSRD-20260802-1d62c1c484fbe575c945,BRM5C-BRM5-20260731-12267-02,Bay,MI,Midwest,pdf,wage_schedule,cba_arbitration_factfinding_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_span_heading_or_bounded_context_anchor""]","[""primary_anchor:safety_combined_direct"", ""broad_title_conflict_resolved_by_local_anchor""]","[""POLICE"", ""POLICE & FIRE"", ""Police Officers""]",true,false,false,true,true,true,false,false,,,,"2020 Base rate of pay: $30.33
",,"Police Officers Association of Michigan (POAM) Collective Bargaining Agreement (May 10, 2019 – June 30, 2023)",POLICE & FIRE RETIREMENT SYSTEM,page=unavailable; section=POLICE & FIRE RETIREMENT SYSTEM,,106671,106701,"[""BRMSPAN-20260802-0f2121b86f138be1285c62f9""]",side_relevance_reconciliation_lane_004,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-12267-02"", ""final"": ""https://mackinac.org/archives/2023/S2023-06_Bay_City_Officers_2019-2023.pdf"", ""original"": ""https://www.mackinac.org/archives/2023/S2023-06_Bay_City_Officers_2019-2023.pdf"", ""scout_target_id"": ""BRM5-20260731-12267""}",00a9f221599af0a60ae1025ce7fb2c20dde110bb75b276eee56c04ef2870514d,00a9f221599af0a60ae1025ce7fb2c20dde110bb75b276eee56c04ef2870514d,2026-08-03T04:28:14.968792+00:00
BRMSIDEREC-20260803-e5feb7bffc3775f946b357b8,BRMGRT-20260802-621ea591a1131ea6c599660f,BRMGRS-20260802-67cd9eb0370183b85eea3e6f,BRMSPAN-20260802-460f510107665a6d5bbc523e,RMSRD-20260802-eaf28f776255cb52eecb,RMSRD-20260802-eaf28f776255cb52eecb,BRM5C-BRM5-20260731-08072-01,Hammond,IN,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,qual_collective_bargaining,qualitative_mechanism,qualitative_mechanism_claim_ready,mechanism_summary_candidate,none,strong,central,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_span_heading_or_bounded_context_anchor""]","[""primary_anchor:safety_combined_direct""]","[""Firefighters"", ""Police"", ""Police & Fire"", ""Police Officers""]",true,false,false,true,true,true,false,false,,,,"paid in accordance and as defined by the Hammond Personnel Policy, Salary Ordinance, Collective
Bargaining Agreement and/or Indiana Code.
",,"Ordinance 9687 (Police & Fire Salary Ordinance 2026) — SALARIES AND WAGES of Police Officers (effective January 1, 2026)","SECTION SIX: Overtime, holiday pay (Firefighters), specialty pay (Police Officers), certification pay","page=unavailable; section=SECTION SIX: Overtime, holiday pay (Firefighters), specialty pay (Police Officers), certification pay",,1519,1657,"[""BRMSPAN-20260802-959667646a20fa881290776c"", ""BRMSPAN-20260802-cb4d45548a5a864fdfc4a34b"", ""BRMSPAN-20260802-8b86ba6b28eaf1bdbb739584""]",side_relevance_reconciliation_lane_004,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-08072-01"", ""final"": ""https://gohammond.com/document_library/city_council_ordinances_and_resolutions/ordinances/2025/ordinance_9687.pdf"", ""original"": ""https://www.gohammond.com/document_library/city_council_ordinances_and_resolutions/ordinances/2025/ordinance_9687.pdf"", ""scout_target_id"": ""BRM5-20260731-08072""}",1bb573b1bcfd6b3c6fcf41db497cb040827cceee1e1657ec5d534d2ee712f10d,1bb573b1bcfd6b3c6fcf41db497cb040827cceee1e1657ec5d534d2ee712f10d,2026-08-03T04:28:15.040887+00:00
BRMSIDEREC-20260803-4c2e959e169bfd0fc063f2e1,BRMGRT-20260802-f4736c6c743971e777350ea7,BRMGRS-20260802-d323b93e675f4164e56b1563,BRMSPAN-20260802-dd517cc0e4015a2935d3b64e,RMSRD-20260802-11c39af48ecce0a51d02,RMSRD-20260802-11c39af48ecce0a51d02,BRM5C-BRM5-20260731-16502-01,Minneota,MN,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,qual_ordinance_or_council_adoption,qualitative_mechanism,weak_or_not_supported,exclude_or_write_off,none,weak,none,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:safety_combined_direct""]","[""Fire Department"", ""Police Department""]",true,false,false,true,false,false,false,false,,,,"(B) It is the intention of the City Council that, when adopting the Minneota City Code, all future
supplements are hereby adopted as if they had been in existence at the time this Code was enacted,
",,Minneota Basic Code (Ordinances 11-2024 PDF) — § 30.09 Compensation of Officers and Employees; § 31.28 Compensation (Volunteer Fire Department); Police Department section (compensation fixed by City Council),§ 10.19 ADOPTION OF STATUTES AND RULES AND SUPPLEMENTS BY REFERENCE.,page=unavailable; section=§ 10.19 ADOPTION OF STATUTES AND RULES AND SUPPLEMENTS BY REFERENCE.,,13865,14063,[],side_relevance_reconciliation_lane_004,tier_4_weak_reference_or_writeoff,"{""candidate_id"": ""BRM5C-BRM5-20260731-16502-01"", ""final"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""original"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-16502""}",1c5d3989c4e185dbb23b907fd43d2859a4b17869bc7ceced52c20334d4442e5d,1c5d3989c4e185dbb23b907fd43d2859a4b17869bc7ceced52c20334d4442e5d,2026-08-03T04:28:15.458452+00:00
BRMSIDEREC-20260803-d6894d5fc74ae42b546c91fa,BRMGRT-20260802-f4a42a4c5c2192c89857c537,BRMGRS-20260802-515ec18113e5ed07209c48e2,BRMSPAN-20260802-ed8bdfc66df6ba2f4de985ca,RMSRD-20260802-4d13c4a52d302c16a206,RMSRD-20260802-4d13c4a52d302c16a206,BRM5C-BRM5-20260731-08736-01,Sturgis,MI,Midwest,pdf,cba,cba_arbitration_factfinding_hint,qual_market_recruitment_retention_pressure,qualitative_mechanism,source_navigation_or_reference_only,exclude_or_write_off,none,none,none,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_span_heading_or_bounded_context_anchor""]","[""primary_anchor:safety_combined_direct"", ""broad_title_conflict_resolved_by_local_anchor""]","[""Police"", ""Police Officers"", ""Police/Fire""]",true,false,false,true,false,false,true,false,,,," Police/Fire Letters of Agreement for Hiring & Retention – Michael Hughes
",,City of Sturgis – Police Officers Labor Council – Letter of Agreement (LOA),,page=unavailable,,1110,1184,[],side_relevance_reconciliation_lane_005,tier_4_weak_reference_or_writeoff,"{""candidate_id"": ""BRM5C-BRM5-20260731-08736-01"", ""final"": ""https://egovlink.com/public_documents300/sturgis/published_documents/City%20Commission/Minutes%20and%20agendas/Commission%20Packets/2021/Commission%20Packet%20-%2009-20-2021.pdf"", ""original"": ""https://www.egovlink.com/public_documents300/sturgis/published_documents/City%20Commission/Minutes%20and%20agendas/Commission%20Packets/2021/Commission%20Packet%20-%2009-20-2021.pdf"", ""scout_target_id"": ""BRM5-20260731-08736""}",2cc5acc384da9a56b529ce417d8dbb0eb97544dec820df06e2f4a576ee66b623,2cc5acc384da9a56b529ce417d8dbb0eb97544dec820df06e2f4a576ee66b623,2026-08-03T04:36:15.350398+00:00
BRMSIDEREC-20260803-81f64bb6a79dea9d335fb6a3,BRMGRT-20260802-bb1ff5e975c8380588edfea6,BRMGRS-20260802-d323b93e675f4164e56b1563,BRMSPAN-20260802-7aff79c1a15feb9048f987f6,RMSRD-20260802-11c39af48ecce0a51d02,RMSRD-20260802-11c39af48ecce0a51d02,BRM5C-BRM5-20260731-16502-01,Minneota,MN,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,qual_market_recruitment_retention_pressure,qualitative_mechanism,weak_or_not_supported,exclude_or_write_off,none,weak,none,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:safety_combined_direct""]","[""Fire Department"", ""Police Department""]",true,false,false,true,false,false,false,false,,,,"the Mayor during the disability or absence of the Mayor from the city or, in case of a vacancy in the
",,Minneota Basic Code (Ordinances 11-2024 PDF) — § 30.09 Compensation of Officers and Employees; § 31.28 Compensation (Volunteer Fire Department); Police Department section (compensation fixed by City Council),,page=unavailable,,27458,27560,[],side_relevance_reconciliation_lane_005,tier_4_weak_reference_or_writeoff,"{""candidate_id"": ""BRM5C-BRM5-20260731-16502-01"", ""final"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""original"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-16502""}",15b87c0618ac018751abe7aedf9fd8c7368cf8631ea802a5b42be1e3e57db460,15b87c0618ac018751abe7aedf9fd8c7368cf8631ea802a5b42be1e3e57db460,2026-08-03T04:36:15.442973+00:00
BRMSIDEREC-20260803-702fe676d9e0f5b8e0cee90f,BRMGRT-20260802-7dcc81ecb85c9177dd604bc3,BRMGRS-20260802-d323b93e675f4164e56b1563,BRMSPAN-20260802-c2ab1fe09be6798c10eef09a,RMSRD-20260802-11c39af48ecce0a51d02,RMSRD-20260802-11c39af48ecce0a51d02,BRM5C-BRM5-20260731-16502-01,Minneota,MN,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,qual_other_pay_setting_mechanism,qualitative_mechanism,weak_or_not_supported,exclude_or_write_off,none,weak,none,none,unclear,safety_combined_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:safety_combined_direct""]","[""Fire Department"", ""Police Department""]",true,false,false,true,false,false,false,false,,,,"(O) Brewer off-sale intoxicating liquor license, with the approval of the Commissioner of Public
Safety, may be issued to a brewer that is a licensee under division (N) above or that produces fewer
",,Minneota Basic Code (Ordinances 11-2024 PDF) — § 30.09 Compensation of Officers and Employees; § 31.28 Compensation (Volunteer Fire Department); Police Department section (compensation fixed by City Council),,page=unavailable,,498692,498890,[],side_relevance_reconciliation_lane_005,tier_4_weak_reference_or_writeoff,"{""candidate_id"": ""BRM5C-BRM5-20260731-16502-01"", ""final"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""original"": ""https://minneota.com/Ordinances%2011-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-16502""}",9d43e8b571c2a129fba5bae0827870dfeea28699c9cd144889572b6a3cc7eafe,9d43e8b571c2a129fba5bae0827870dfeea28699c9cd144889572b6a3cc7eafe,2026-08-03T04:36:15.443381+00:00
