span_rating_id,span_id,source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,claim_readiness_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,side_relevance_rating,comparison_potential_rating,extraction_confidence_rating,source_context_quality_rating,downstream_use_bucket,reason_codes,concise_rating_rationale,input_safety_side_hint,input_comparison_potential_flag,input_confidence_score,page_number,section_heading,character_start_offset,character_end_offset,rating_lane_id,rating_status,quarantine_reason,source_locator_lineage,source_span_lineage_sha256,span_sha256,bounded_snippet_reference,span_extraction_lane_id,table_like_flag,currency_value_flag,percent_value_flag,date_or_effective_period_flag,position_or_unit_flag,span_extraction_reason_codes,canonical_ingestion_status,canonical_codification_status,side_relevance_relabeling_status,is_quantitative_direct_text_claim_ready,needs_quantitative_normalization,is_qualitative_mechanism_claim_ready,is_mixed_quant_qual_claim_ready,is_directional_hint_only,is_local_context_only,is_source_navigation_or_reference_only,is_weak_or_not_supported,is_quarantine_or_error,is_core_finding_candidate,is_supporting_example_candidate,is_mechanism_summary_candidate,is_quantitative_normalization_candidate,is_comparison_review_candidate,is_growth_continuity_candidate,is_manual_review_candidate,is_exclude_or_write_off,has_direct_quantitative_support,has_qualitative_mechanism_support,has_moderate_or_strong_mechanism,has_side_relevance_clear,has_side_relevance_unclear,has_comparison_potential,has_growth_continuity_potential,has_non_base_compensation_evidence,has_bargaining_or_dispute_evidence,needs_side_relevance_reconciliation,original_side_relevance_rating,final_side_relevance_rating,side_relevance_reconciliation_id,side_relevance_reconciliation_status,side_relevance_reconciliation_confidence,side_relevance_reconciliation_reason_codes
BRMGRT-20260802-0c28af2f55f9a96ef4ba9deb,BRMSPAN-20260802-d3013f36eff3b19409ce3228,BRMGRS-20260802-f66335c2d753263c268f0c26,RMSRD-20260802-383f86704a001d54952e,RMSRD-20260802-383f86704a001d54952e,BRM5C-BRM5-20260731-06177-01,Urbancrest,OH,Midwest,html,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,none,very_high,moderate,supporting_example_candidate,explicit_4_percent_wage_increase;effective_with_second_pay_period_of_january_2026,Explicitly authorizes a 4% wage increase with a specified effective pay period.,unclear,false,0.94,,,39367,39615,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06177-01"", ""final"": ""https://villageofurbancrestoh.us/minutes.htm"", ""original"": ""https://villageofurbancrestoh.us/minutes.htm"", ""scout_target_id"": ""BRM5-20260731-06177""}",10900ba6cbc3b6f3c7b5369b7f5e255e8c66be5d860cd44867ec0f139fe67ed3,10900ba6cbc3b6f3c7b5369b7f5e255e8c66be5d860cd44867ec0f139fe67ed3,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-d3013f36eff3b19409ce3228,span_extraction_lane_004,True,False,True,True,False,Q008,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,unclear,non_safety_direct,BRMSIDEREC-20260803-7b03917928edceae9e25d803,relabeled_from_unclear,high,"[""primary_anchor:non_safety_direct""]"
BRMGRT-20260802-e3b2911c809826c7be1a7bd0,BRMSPAN-20260802-2964a9153422bb6887a3f407,BRMGRS-20260802-0fa96c4f1e1cb9ae60ec66d2,RMSRD-20260802-f407392717370c156258,RMSRD-20260802-f407392717370c156258,BRM5C-BRM5-20260731-18692-01,Trenton,TX,South,pdf,agenda_packet_or_minutes,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,none,very_high,moderate,supporting_example_candidate,explicit_percent_value_present,Snippet explicitly states “31.72% increase” in the tax rate.,unclear,false,0.94,,,62828,62882,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18692-01"", ""final"": ""https://cityoftrentontx.org/uploads/9/9/9/0/9990741/minutes_2023_-2024__website_.pdf"", ""original"": ""https://www.cityoftrentontx.org/uploads/9/9/9/0/9990741/minutes_2023_-2024__website_.pdf"", ""scout_target_id"": ""BRM5-20260731-18692""}",f7e46275bd9e9e60e9f8af3f8e84a7835255706837c5cf1069f5677f9f713a9b,f7e46275bd9e9e60e9f8af3f8e84a7835255706837c5cf1069f5677f9f713a9b,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-2964a9153422bb6887a3f407,span_extraction_lane_004,True,False,True,False,False,Q008,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-7b711b84f6428dfcf148454b,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-bd040d8aea6d7efc0a449538,BRMSPAN-20260802-b110aec04215c743b7d25313,BRMGRS-20260802-0fa96c4f1e1cb9ae60ec66d2,RMSRD-20260802-f407392717370c156258,RMSRD-20260802-f407392717370c156258,BRM5C-BRM5-20260731-18692-01,Trenton,TX,South,pdf,agenda_packet_or_minutes,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,qual_cola_or_indexing_mechanism,qualitative_mechanism,directional_hint_only,none,weak,weak,unclear,none,moderate,weak,manual_review_candidate,mentions_informal_explanation_of_cpi_without_specific_indexing_1;no_explicit_cpi_value_or_rule,"Mentions explaining a CPI mix-up, but provides no explicit CPI/indexing rule or numeric CPI value in the snippet.",unclear,false,0.86,,,58892,58975,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18692-01"", ""final"": ""https://cityoftrentontx.org/uploads/9/9/9/0/9990741/minutes_2023_-2024__website_.pdf"", ""original"": ""https://www.cityoftrentontx.org/uploads/9/9/9/0/9990741/minutes_2023_-2024__website_.pdf"", ""scout_target_id"": ""BRM5-20260731-18692""}",1a4ba8fd18fecad9a11a48db0755b4d787c9f8164465b124456a8aeef9709189,1a4ba8fd18fecad9a11a48db0755b4d787c9f8164465b124456a8aeef9709189,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-b110aec04215c743b7d25313,span_extraction_lane_004,True,False,False,False,False,Q010,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-bdcfc2dafc4fa34f56756cd1,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-11ae0dc35ff12387f9d2948d,BRMSPAN-20260802-f15cc4ebf1083e566bded74e,BRMGRS-20260802-0fa96c4f1e1cb9ae60ec66d2,RMSRD-20260802-f407392717370c156258,RMSRD-20260802-f407392717370c156258,BRM5C-BRM5-20260731-18692-01,Trenton,TX,South,pdf,agenda_packet_or_minutes,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,quant_cpi_indexed_adjustment,quantitative_compensation,directional_hint_only,none,weak,weak,unclear,none,moderate,weak,manual_review_candidate,mentions_cpi_explanation_without_values_or_rule,Mentions CPI mix-up explanation but includes no explicit CPI/indexing mechanism details in the snippet.,unclear,false,0.84,,,58892,58975,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18692-01"", ""final"": ""https://cityoftrentontx.org/uploads/9/9/9/0/9990741/minutes_2023_-2024__website_.pdf"", ""original"": ""https://www.cityoftrentontx.org/uploads/9/9/9/0/9990741/minutes_2023_-2024__website_.pdf"", ""scout_target_id"": ""BRM5-20260731-18692""}",1a4ba8fd18fecad9a11a48db0755b4d787c9f8164465b124456a8aeef9709189,1a4ba8fd18fecad9a11a48db0755b4d787c9f8164465b124456a8aeef9709189,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-f15cc4ebf1083e566bded74e,span_extraction_lane_004,True,False,False,False,False,Q010,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-7ef4481d934f259462e826ba,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-b7737eff50b7f54ce4be6a52,BRMSPAN-20260802-2d26dffb1e255ea42f4fa15c,BRMGRS-20260802-49a400869f3c00af738f3b3b,RMSRD-20260802-2dad0853fc5aff92466e,RMSRD-20260802-2dad0853fc5aff92466e,BRM5C-BRM5-20260731-17681-01,Greenfield,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,qual_cola_or_indexing_mechanism,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,none,high,moderate,mechanism_summary_candidate,references_cpi_based_indexing;statesparty_relies_on_cpi_changes;no_rates_specified,"States reliance on Milwaukee Area Consumer Price Index changes, consistent with CPI-indexing as a negotiation/arbitration criterion.",unclear,false,0.86,,,10965,11049,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17681-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""scout_target_id"": ""BRM5-20260731-17681""}",4a31b28f16b2eb938f22613c7623c9bf92344a024b193cab07ffe995a71b9faf,4a31b28f16b2eb938f22613c7623c9bf92344a024b193cab07ffe995a71b9faf,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-2d26dffb1e255ea42f4fa15c,span_extraction_lane_004,True,False,False,False,False,Q010,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-7b6010e722b254bea41b806c,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-87661cf83d34e954e10c87f4,BRMSPAN-20260802-3c7cf737552c7af39d6ffa54,BRMGRS-20260802-49a400869f3c00af738f3b3b,RMSRD-20260802-2dad0853fc5aff92466e,RMSRD-20260802-2dad0853fc5aff92466e,BRM5C-BRM5-20260731-17681-01,Greenfield,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,quant_cpi_indexed_adjustment,quantitative_compensation,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,none,high,moderate,mechanism_summary_candidate,employer_cites_national_cpi;cpi_used_as_criterion_or_basis;no_values_given,"Indicates the Employer relies on the National Consumer Price Index, supporting a CPI-based adjustment/criterion mechanism.",unclear,false,0.84,,,11393,11453,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17681-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""scout_target_id"": ""BRM5-20260731-17681""}",9e34eb1836b32c8b9c12941dacd97016b93586f3ce2e404c2b4e26b3711f431f,9e34eb1836b32c8b9c12941dacd97016b93586f3ce2e404c2b4e26b3711f431f,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-3c7cf737552c7af39d6ffa54,span_extraction_lane_004,True,False,False,False,False,Q010,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-95c7c9df877495fbfaf2bea4,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-2f9fd785b492058efb21c7ff,BRMSPAN-20260802-5fe63801e99ca1707ca22819,BRMGRS-20260802-49a400869f3c00af738f3b3b,RMSRD-20260802-2dad0853fc5aff92466e,RMSRD-20260802-2dad0853fc5aff92466e,BRM5C-BRM5-20260731-17681-01,Greenfield,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,qual_cola_or_indexing_mechanism,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,none,high,moderate,mechanism_summary_candidate,cpi_reliance_statement;party_position_statement;no_quant_values,"Employer reliance on the National Consumer Price Index is stated, indicating CPI as a criterion/mechanism basis.",unclear,false,0.86,,,11393,11453,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17681-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""scout_target_id"": ""BRM5-20260731-17681""}",9e34eb1836b32c8b9c12941dacd97016b93586f3ce2e404c2b4e26b3711f431f,9e34eb1836b32c8b9c12941dacd97016b93586f3ce2e404c2b4e26b3711f431f,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-5fe63801e99ca1707ca22819,span_extraction_lane_004,True,False,False,False,False,Q010,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-baf03ee1a2f4ab5fbf95454e,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-e4fe161eacd26bbc11657000,BRMSPAN-20260802-94fa3b91c866381f3123cab4,BRMGRS-20260802-49a400869f3c00af738f3b3b,RMSRD-20260802-2dad0853fc5aff92466e,RMSRD-20260802-2dad0853fc5aff92466e,BRM5C-BRM5-20260731-17681-01,Greenfield,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,direct,weak,weak,police_direct,none,high,moderate,quantitative_normalization_candidate,explicit_percentage_value_7_percent_present;patrolmen_income_increase_language;fragmentary_after_threshold_statement,"Contains an explicit 7% threshold and a statement of patrolmen income increases exceeding it, but the rest of the claim is truncated.",police,false,0.94,,,14018,14083,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17681-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""scout_target_id"": ""BRM5-20260731-17681""}",6d2d53f32776233adfb2bbcb1c053f02649e2a84ed17903854e5f2955a9502d2,6d2d53f32776233adfb2bbcb1c053f02649e2a84ed17903854e5f2955a9502d2,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-94fa3b91c866381f3123cab4,span_extraction_lane_004,True,False,True,False,False,Q008,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,true,false,false,false,police_direct,police_direct,,not_required_original_label_preserved,original_rating_preserved,[]
BRMGRT-20260802-4af8022ccad4da846576398f,BRMSPAN-20260802-bd2d54098ef84ea3aa3dfbdb,BRMGRS-20260802-49a400869f3c00af738f3b3b,RMSRD-20260802-2dad0853fc5aff92466e,RMSRD-20260802-2dad0853fc5aff92466e,BRM5C-BRM5-20260731-17681-01,Greenfield,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,qual_cola_or_indexing_mechanism,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,none,high,moderate,mechanism_summary_candidate,mentions_consumer_price_index_changes;criterion_for_determination;no_rates_or_schedule,"References other criteria including consumer price index changes in 1976, supporting CPI-as-criterion mechanism.",unclear,false,0.86,,,10894,10964,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17681-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""scout_target_id"": ""BRM5-20260731-17681""}",cae5c2f1b0c32d9e3bf58014596f06993086890b16d0b3f0e524143e4b2de4b9,cae5c2f1b0c32d9e3bf58014596f06993086890b16d0b3f0e524143e4b2de4b9,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-bd2d54098ef84ea3aa3dfbdb,span_extraction_lane_004,True,False,False,False,False,Q010,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-844eb243d20905cb740dd817,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-a8ab9693c0b66c7195fb7a3d,BRMSPAN-20260802-bebc911ff50f6f0760bf14d6,BRMGRS-20260802-49a400869f3c00af738f3b3b,RMSRD-20260802-2dad0853fc5aff92466e,RMSRD-20260802-2dad0853fc5aff92466e,BRM5C-BRM5-20260731-17681-01,Greenfield,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,quant_cpi_indexed_adjustment,quantitative_compensation,quantitative_needs_normalization,weak,moderate,moderate,unclear,none,high,moderate,quantitative_normalization_candidate,cpi_changes_referenced_but_values_missing;quantitative_compensation_evidence_category_mismatch_with_snip;no_explicit_rates_or_indices_values,"Mentions reliance on CPI changes but provides no explicit index values/rates in the snippet, limiting direct quantitative use.",unclear,false,0.84,,,10965,11049,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17681-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""scout_target_id"": ""BRM5-20260731-17681""}",4a31b28f16b2eb938f22613c7623c9bf92344a024b193cab07ffe995a71b9faf,4a31b28f16b2eb938f22613c7623c9bf92344a024b193cab07ffe995a71b9faf,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-bebc911ff50f6f0760bf14d6,span_extraction_lane_004,True,False,False,False,False,Q010,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-809079d2cfe2e04ae9709e9e,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-462d059ad325e1296c75a17d,BRMSPAN-20260802-dd253ef656c690a59a3f136d,BRMGRS-20260802-49a400869f3c00af738f3b3b,RMSRD-20260802-2dad0853fc5aff92466e,RMSRD-20260802-2dad0853fc5aff92466e,BRM5C-BRM5-20260731-17681-01,Greenfield,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,quant_cpi_indexed_adjustment,quantitative_compensation,qualitative_mechanism_claim_ready,weak,moderate,moderate,unclear,none,high,moderate,mechanism_summary_candidate,consumer_price_index_changes_in_1976;quant_evidence_category_but_no_values;criterion_for_adjustment_or_determination,States criteria involving consumer price index changes in 1976; mechanism is described qualitatively even though no numbers appear.,unclear,false,0.84,,,10894,10964,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17681-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia15033.pdf"", ""scout_target_id"": ""BRM5-20260731-17681""}",cae5c2f1b0c32d9e3bf58014596f06993086890b16d0b3f0e524143e4b2de4b9,cae5c2f1b0c32d9e3bf58014596f06993086890b16d0b3f0e524143e4b2de4b9,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-dd253ef656c690a59a3f136d,span_extraction_lane_004,True,False,False,False,False,Q010,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-b0242a58a42d62175a9519a8,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-b9259463c264eea9eb1776c4,BRMSPAN-20260802-33bafd429dbb5fd0d90127c2,BRMGRS-20260802-38b188176b51057b1f5555d1,RMSRD-20260802-f24568243d6a2192296a,RMSRD-20260802-f24568243d6a2192296a,BRM5C-BRM5-20260731-17288-01,Marion,OH,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,weak,unclear,none,very_high,strong,core_finding_candidate,explicit_percent_wage_increase;explicit_effective_date,"States a specific percentage wage increase effective January 1, 2021.",unclear,false,0.94,,Section 17.1 Wages,72075,72159,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17288-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0945.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0945.pdf"", ""scout_target_id"": ""BRM5-20260731-17288""}",053d61a769f67ddfe6222c3a924801ab464194d8689d050d3d470bb80198e613,053d61a769f67ddfe6222c3a924801ab464194d8689d050d3d470bb80198e613,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-33bafd429dbb5fd0d90127c2,span_extraction_lane_001,True,False,True,True,True,Q008,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-99906b9f839022e55c5254dd,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-dd6a9903a155466ca912f06e,BRMSPAN-20260802-949fbfddef238f659d8ee379,BRMGRS-20260802-38b188176b51057b1f5555d1,RMSRD-20260802-f24568243d6a2192296a,RMSRD-20260802-f24568243d6a2192296a,BRM5C-BRM5-20260731-17288-01,Marion,OH,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,weak,unclear,none,very_high,moderate,supporting_example_candidate,explicit_percent_wage_increase_fragment,"States a 2.25% wage increase, though the effective date is not included in the span.",unclear,false,0.94,,Section 17.1 Wages,72237,72258,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17288-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0945.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0945.pdf"", ""scout_target_id"": ""BRM5-20260731-17288""}",a6a59940b1c4269155974c30fd22e9fbf9af43f3678a0ec90dc1bd0000bbccd7,a6a59940b1c4269155974c30fd22e9fbf9af43f3678a0ec90dc1bd0000bbccd7,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-949fbfddef238f659d8ee379,span_extraction_lane_001,True,False,True,False,False,Q008,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-6576c7c2fcae8ea0d957e8d2,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-f3f974e0ff895de4fdcfd244,BRMSPAN-20260802-9974a4a0b6e4569085ef4f9f,BRMGRS-20260802-38b188176b51057b1f5555d1,RMSRD-20260802-f24568243d6a2192296a,RMSRD-20260802-f24568243d6a2192296a,BRM5C-BRM5-20260731-17288-01,Marion,OH,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,weak,unclear,none,very_high,moderate,supporting_example_candidate,explicit_percent_wage_increase_fragment,Provides the text stating a 2.25% wage increase; date and broader context are not in the span.,unclear,false,0.94,,,72336,72357,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17288-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0945.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0945.pdf"", ""scout_target_id"": ""BRM5-20260731-17288""}",a6a59940b1c4269155974c30fd22e9fbf9af43f3678a0ec90dc1bd0000bbccd7,a6a59940b1c4269155974c30fd22e9fbf9af43f3678a0ec90dc1bd0000bbccd7,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-9974a4a0b6e4569085ef4f9f,span_extraction_lane_001,True,False,True,False,False,Q008,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-27474efdb18d60d11f21d49f,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
