span_rating_id,span_id,source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,claim_readiness_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,side_relevance_rating,comparison_potential_rating,extraction_confidence_rating,source_context_quality_rating,downstream_use_bucket,reason_codes,concise_rating_rationale,input_safety_side_hint,input_comparison_potential_flag,input_confidence_score,page_number,section_heading,character_start_offset,character_end_offset,rating_lane_id,rating_status,quarantine_reason,source_locator_lineage,source_span_lineage_sha256,span_sha256,bounded_snippet_reference,span_extraction_lane_id,table_like_flag,currency_value_flag,percent_value_flag,date_or_effective_period_flag,position_or_unit_flag,span_extraction_reason_codes,canonical_ingestion_status,canonical_codification_status,side_relevance_relabeling_status,is_quantitative_direct_text_claim_ready,needs_quantitative_normalization,is_qualitative_mechanism_claim_ready,is_mixed_quant_qual_claim_ready,is_directional_hint_only,is_local_context_only,is_source_navigation_or_reference_only,is_weak_or_not_supported,is_quarantine_or_error,is_core_finding_candidate,is_supporting_example_candidate,is_mechanism_summary_candidate,is_quantitative_normalization_candidate,is_comparison_review_candidate,is_growth_continuity_candidate,is_manual_review_candidate,is_exclude_or_write_off,has_direct_quantitative_support,has_qualitative_mechanism_support,has_moderate_or_strong_mechanism,has_side_relevance_clear,has_side_relevance_unclear,has_comparison_potential,has_growth_continuity_potential,has_non_base_compensation_evidence,has_bargaining_or_dispute_evidence,needs_side_relevance_reconciliation,original_side_relevance_rating,final_side_relevance_rating,side_relevance_reconciliation_id,side_relevance_reconciliation_status,side_relevance_reconciliation_confidence,side_relevance_reconciliation_reason_codes
BRMGRT-20260802-a1570dc0096071a4b8ec9da3,BRMSPAN-20260802-a6bed4a789cc3ad65097b8c0,BRMGRS-20260802-ef72e06df6f3d8d1220d52ad,RMSRD-20260802-8f66c375b648c8d0a665,RMSRD-20260802-8f66c375b648c8d0a665,BRM5C-BRM5-20260731-05053-01,Belle Plaine,MN,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_step_schedule_progression,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,police_direct,none,very_high,strong,core_finding_candidate,step_schedule_values_listed_for_sergeant_2026,Contains explicit step-by-step wage values for Sergeant for the stated year (including multiple step dollar amounts).,police,false,0.94,,WAGE SCHEDULE,43128,43260,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-05053-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/676ae6394e9a7e2c68a22004/1735059002659/ActiveContract+-+Belle+Plaine+PD+12-31-2027.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Belle-Plaine-PD-12-31-2027.pdf"", ""scout_target_id"": ""BRM5-20260731-05053""}",f17981da2359f5678d98aba17bf537927614edb9d7abbec146aecbade58f3e3d,f17981da2359f5678d98aba17bf537927614edb9d7abbec146aecbade58f3e3d,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-a6bed4a789cc3ad65097b8c0,span_extraction_lane_005,True,True,True,True,True,Q006,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,police_direct,police_direct,,not_required_original_label_preserved,original_rating_preserved,[]
BRMGRT-20260802-e0f3aaf8de4f68ab9f1ce4d1,BRMSPAN-20260802-c8b50826078d1f17b326137f,BRMGRS-20260802-ef72e06df6f3d8d1220d52ad,RMSRD-20260802-8f66c375b648c8d0a665,RMSRD-20260802-8f66c375b648c8d0a665,BRM5C-BRM5-20260731-05053-01,Belle Plaine,MN,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,none,very_high,strong,core_finding_candidate,explicit_dollar_rate_per_hour_for_standby,Provides an explicit standby pay rate: six dollars ($6.00) per hour.,unclear,false,0.94,,ARTICLE 14 - STANDBY,19768,19830,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-05053-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/676ae6394e9a7e2c68a22004/1735059002659/ActiveContract+-+Belle+Plaine+PD+12-31-2027.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Belle-Plaine-PD-12-31-2027.pdf"", ""scout_target_id"": ""BRM5-20260731-05053""}",92d828d9ac282d4c3c78b654576e1b52443f5090963d159ae7a356728b40e436,92d828d9ac282d4c3c78b654576e1b52443f5090963d159ae7a356728b40e436,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-c8b50826078d1f17b326137f,span_extraction_lane_005,True,True,False,False,False,Q001,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-7499f9c842404b668cebf0b0,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-2a474c6e53c3af8ae073affa,BRMSPAN-20260802-cafdc8f57256746094c276b9,BRMGRS-20260802-ef72e06df6f3d8d1220d52ad,RMSRD-20260802-8f66c375b648c8d0a665,RMSRD-20260802-8f66c375b648c8d0a665,BRM5C-BRM5-20260731-05053-01,Belle Plaine,MN,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_allowance_or_reimbursement,quantitative_compensation,weak_or_not_supported,none,weak,none,unclear,none,moderate,weak,exclude_or_write_off,section_heading_reference_without_stipend_amount_or_terms,Shows only the section/article headings (including “CELL PHONE STIPEND”) without any stipend amount or mechanism details.,unclear,false,0.84,,ARTICLE 22- EARNED SICK AND SAFE LEAVE ......................................................................... 14,4297,4416,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-05053-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/676ae6394e9a7e2c68a22004/1735059002659/ActiveContract+-+Belle+Plaine+PD+12-31-2027.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Belle-Plaine-PD-12-31-2027.pdf"", ""scout_target_id"": ""BRM5-20260731-05053""}",7e9beda58f0bd75aca8a5013cb13ebeaa337c57db01453cfe24c2a0f1cd1e229,7e9beda58f0bd75aca8a5013cb13ebeaa337c57db01453cfe24c2a0f1cd1e229,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-cafdc8f57256746094c276b9,span_extraction_lane_005,True,False,False,False,False,N006,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-02159f2d46fe95346064ab3d,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-48f11228be48dea4f22a5f66,BRMSPAN-20260802-cef19efba1de2a95e5c7cd51,BRMGRS-20260802-ef72e06df6f3d8d1220d52ad,RMSRD-20260802-8f66c375b648c8d0a665,RMSRD-20260802-8f66c375b648c8d0a665,BRM5C-BRM5-20260731-05053-01,Belle Plaine,MN,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_other_compensation_value,quantitative_compensation,qualitative_mechanism_claim_ready,none,direct,moderate,unclear,none,high,moderate,mechanism_summary_candidate,compensation_study_implemented_effective_date,"States that results of a compensation study were implemented effective January 1, 2023 (implementation mechanism/date).",unclear,false,0.84,,ARTICLE 17 - COMPENSATION,25894,25979,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-05053-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/676ae6394e9a7e2c68a22004/1735059002659/ActiveContract+-+Belle+Plaine+PD+12-31-2027.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Belle-Plaine-PD-12-31-2027.pdf"", ""scout_target_id"": ""BRM5-20260731-05053""}",3e050184a6407f436c390b972062a85475d71a68556f190cd78a97c1bba2b938,3e050184a6407f436c390b972062a85475d71a68556f190cd78a97c1bba2b938,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-cef19efba1de2a95e5c7cd51,span_extraction_lane_005,True,False,False,True,False,Q013,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-ae53cd92d73170865d2330b5,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-38ad8760f113b8eb7e6550d4,BRMSPAN-20260802-0f34d31c16c9c1ea14963799,BRMGRS-20260802-8d9b1eb310b502a59fe36d96,RMSRD-20260802-228b738d826fb162e722,RMSRD-20260802-228b738d826fb162e722,BRM5C-BRM5-20260731-02286-01,Hocking,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_direct_text_claim_ready,direct,moderate,central,unclear,none,high,moderate,core_finding_candidate,explicit_amount;explicit_longevity_trigger_time;pay_adjustment_to_base_wage_rate,"States a longevity-pay mechanism: after 3 years, $0.50 is added to the base wage rate.",unclear,false,0.86,,"Section 4 Longevity Pay5 At the conclusion of three (3) years of service, a",107769,107835,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02286-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""scout_target_id"": ""BRM5-20260731-02286""}",3ad2fceb4c24afec25ed3dd213f2d624b18a98ecf5e5061ae756a86578ed2383,3ad2fceb4c24afec25ed3dd213f2d624b18a98ecf5e5061ae756a86578ed2383,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-0f34d31c16c9c1ea14963799,span_extraction_lane_002,True,False,False,False,False,N001,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,true,false,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-82f7cefa14b91515b2853967,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-89e4e90326a08e8acbe852d9,BRMSPAN-20260802-15f683de7cfa55c055de2070,BRMGRS-20260802-8d9b1eb310b502a59fe36d96,RMSRD-20260802-228b738d826fb162e722,RMSRD-20260802-228b738d826fb162e722,BRM5C-BRM5-20260731-02286-01,Hocking,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_overtime_or_holiday_rate,quantitative_compensation,weak_or_not_supported,none,none,none,unclear,none,moderate,weak,exclude_or_write_off,header_fragment_no_rate_or_rule,"Only a section/table label for overtime/equalization; no pay rule, rate, or condition in the snippet.",unclear,false,0.84,,21 LEAVES AND LEAVES OF ABSENCE ................................................... 30,2468,2532,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02286-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""scout_target_id"": ""BRM5-20260731-02286""}",ea48fab57ee2e57dbdef92ca46073fcb2d55be5b596e10dc1e7ac718a02c7c48,ea48fab57ee2e57dbdef92ca46073fcb2d55be5b596e10dc1e7ac718a02c7c48,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-15f683de7cfa55c055de2070,span_extraction_lane_002,True,False,False,False,False,N005,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-566be79f30dbd31112edcb85,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-5d0aaf4cbe9b9fcfe453f243,BRMSPAN-20260802-22b8d2fbba114b99b9dba8cd,BRMGRS-20260802-8d9b1eb310b502a59fe36d96,RMSRD-20260802-228b738d826fb162e722,RMSRD-20260802-228b738d826fb162e722,BRM5C-BRM5-20260731-02286-01,Hocking,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_overtime_or_holiday_rate,quantitative_compensation,weak_or_not_supported,none,weak,none,unclear,none,moderate,weak,exclude_or_write_off,fragment_of_overtime_requirement_no_pay_terms,"Mentions necessity/amount/assignments for overtime, but does not provide an explicit pay rule or rate.",unclear,false,0.84,,,10182,10254,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02286-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""scout_target_id"": ""BRM5-20260731-02286""}",a1ff21381d993e825e3855ab2e1a6ee0bf812b9e3ec502965649cf676e4778d0,a1ff21381d993e825e3855ab2e1a6ee0bf812b9e3ec502965649cf676e4778d0,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-22b8d2fbba114b99b9dba8cd,span_extraction_lane_002,True,False,False,False,False,N005,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-e63c21a4e52615d219b9508a,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-fd67ea25aedd68f152376b8d,BRMSPAN-20260802-3c4fedb8f3feb765bafac443,BRMGRS-20260802-8d9b1eb310b502a59fe36d96,RMSRD-20260802-228b738d826fb162e722,RMSRD-20260802-228b738d826fb162e722,BRM5C-BRM5-20260731-02286-01,Hocking,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_retroactive_pay_or_lump_sum,quantitative_compensation,quantitative_direct_text_claim_ready,direct,weak,moderate,unclear,none,high,moderate,core_finding_candidate,explicit_lump_sum_amount;health_insurance_related_trigger_in_heading,"States an annual lump-sum payment amount of $1,000 tied to ceasing health insurance coverage (trigger text is partially in the heading).",unclear,false,0.84,,Section 24.4 If employees voluntarily cease health insurance coverage provided by,101982,102067,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02286-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""scout_target_id"": ""BRM5-20260731-02286""}",ea2c3b8d5fa6e0177fce24094156942ee10c8e4512d5386ece189725a5ecfb63,ea2c3b8d5fa6e0177fce24094156942ee10c8e4512d5386ece189725a5ecfb63,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-3c4fedb8f3feb765bafac443,span_extraction_lane_002,True,False,False,False,False,Q011,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,true,false,true,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-52076c41c608a20e7e11656b,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-9c98d8bda3b0192432b7b794,BRMSPAN-20260802-3cfa84677737311b436a0d63,BRMGRS-20260802-8d9b1eb310b502a59fe36d96,RMSRD-20260802-228b738d826fb162e722,RMSRD-20260802-228b738d826fb162e722,BRM5C-BRM5-20260731-02286-01,Hocking,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_direct_text_claim_ready,direct,moderate,central,unclear,none,high,moderate,core_finding_candidate,explicit_amount;explicit_longevity_trigger_time;pay_adjustment_to_base_wage_rate,"States a longevity-pay mechanism: after 3 years, $0.40 is added to the base wage rate.",unclear,false,0.86,,"Section 4 Longevity Pay5 At the conclusion of three (3) years of service, a",107593,107680,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02286-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""scout_target_id"": ""BRM5-20260731-02286""}",084bd07436a4add01ef35df1c5ab3fb8c573a6416249a5b1c06d6bf35d2b3a9f,084bd07436a4add01ef35df1c5ab3fb8c573a6416249a5b1c06d6bf35d2b3a9f,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-3cfa84677737311b436a0d63,span_extraction_lane_002,True,False,False,False,True,N001,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,true,false,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-91bd420b1cc7eaf6fb9d4e47,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-952f26c69e06805286c34beb,BRMSPAN-20260802-67171e5526b8b751faf439c0,BRMGRS-20260802-8d9b1eb310b502a59fe36d96,RMSRD-20260802-228b738d826fb162e722,RMSRD-20260802-228b738d826fb162e722,BRM5C-BRM5-20260731-02286-01,Hocking,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_direct_text_claim_ready,direct,weak,moderate,unclear,none,high,moderate,core_finding_candidate,explicit_lump_sum_amount;health_insurance_related_trigger_in_heading,"Repeats the $1,000 annual lump-sum payment tied to ceasing health insurance coverage (trigger context is partially in the heading).",unclear,false,0.86,,Section 24.4 If employees voluntarily cease health insurance coverage provided by,101982,102067,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02286-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""scout_target_id"": ""BRM5-20260731-02286""}",ea2c3b8d5fa6e0177fce24094156942ee10c8e4512d5386ece189725a5ecfb63,ea2c3b8d5fa6e0177fce24094156942ee10c8e4512d5386ece189725a5ecfb63,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-67171e5526b8b751faf439c0,span_extraction_lane_002,True,False,False,False,False,Q011,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,true,false,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-4420d02aa55a9c413f8309c8,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-fd68ea142441d4556e3e58b8,BRMSPAN-20260802-839b7f15200b7dd76350e6a7,BRMGRS-20260802-8d9b1eb310b502a59fe36d96,RMSRD-20260802-228b738d826fb162e722,RMSRD-20260802-228b738d826fb162e722,BRM5C-BRM5-20260731-02286-01,Hocking,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_other_compensation_value,quantitative_compensation,source_navigation_or_reference_only,none,weak,none,unclear,none,moderate,weak,manual_review_candidate,effective_credit_years_of_service_reference_without_detail,"Mentions dispatchers being credited with years of service effective 1-1-17, but the snippet does not include the credited years or how it affects pay.",unclear,false,0.84,,,59940,60041,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02286-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""scout_target_id"": ""BRM5-20260731-02286""}",88251472c53aa7418ea4e30d1b48f0319a5c9b8f13abe053be8ee22eecd3db58,88251472c53aa7418ea4e30d1b48f0319a5c9b8f13abe053be8ee22eecd3db58,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-839b7f15200b7dd76350e6a7,span_extraction_lane_002,True,False,False,True,False,Q013,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-88532cc32dfc5ebdeedc4313,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-cc721767c59c968900a01171,BRMSPAN-20260802-83b4c07e6b17ac9c1fcca316,BRMGRS-20260802-8d9b1eb310b502a59fe36d96,RMSRD-20260802-228b738d826fb162e722,RMSRD-20260802-228b738d826fb162e722,BRM5C-BRM5-20260731-02286-01,Hocking,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_longevity_or_service_pay,quantitative_compensation,weak_or_not_supported,none,weak,none,unclear,none,high,weak,exclude_or_write_off,longevity_pay_continuation_without_amount_in_snippet,This reads as 'rate as longevity pay' without the explicit longevity amount in the snippet.,unclear,false,0.84,,"Section 4 Longevity Pay5 At the conclusion of three (3) years of service, a",107503,107525,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02286-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""scout_target_id"": ""BRM5-20260731-02286""}",538df0a865e26b51543a937ad15d08aa5084f657826c772b4aea0d750131d62f,538df0a865e26b51543a937ad15d08aa5084f657826c772b4aea0d750131d62f,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-83b4c07e6b17ac9c1fcca316,span_extraction_lane_002,True,False,False,False,False,N001,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-5c1814019f7bdb1488c288be,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-63ab40d9b2ddef4026a8eb61,BRMSPAN-20260802-c0d970f0c0f48d4a2bcb86ec,BRMGRS-20260802-8d9b1eb310b502a59fe36d96,RMSRD-20260802-228b738d826fb162e722,RMSRD-20260802-228b738d826fb162e722,BRM5C-BRM5-20260731-02286-01,Hocking,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_longevity_or_service_pay,quantitative_compensation,quantitative_direct_text_claim_ready,direct,moderate,central,unclear,none,high,strong,core_finding_candidate,explicit_amount;longevity_pay_amount_added_to_base_wage_rate,States $0.50 added to the base wage rate as longevity pay (longevity trigger context is in the section heading snippet).,unclear,false,0.94,,"Section 4 Longevity Pay5 At the conclusion of three (3) years of service, a",107769,107835,gabriel_rating_lane_002,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02286-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf"", ""scout_target_id"": ""BRM5-20260731-02286""}",3ad2fceb4c24afec25ed3dd213f2d624b18a98ecf5e5061ae756a86578ed2383,3ad2fceb4c24afec25ed3dd213f2d624b18a98ecf5e5061ae756a86578ed2383,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-c0d970f0c0f48d4a2bcb86ec,span_extraction_lane_002,True,False,False,False,False,N001,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,true,false,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-56dab1b40e5afa6ed7250ccb,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
