span_rating_id,span_id,source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,claim_readiness_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,side_relevance_rating,comparison_potential_rating,extraction_confidence_rating,source_context_quality_rating,downstream_use_bucket,reason_codes,concise_rating_rationale,input_safety_side_hint,input_comparison_potential_flag,input_confidence_score,page_number,section_heading,character_start_offset,character_end_offset,rating_lane_id,rating_status,quarantine_reason,source_locator_lineage,source_span_lineage_sha256,span_sha256,bounded_snippet_reference,span_extraction_lane_id,table_like_flag,currency_value_flag,percent_value_flag,date_or_effective_period_flag,position_or_unit_flag,span_extraction_reason_codes,canonical_ingestion_status,canonical_codification_status,side_relevance_relabeling_status,is_quantitative_direct_text_claim_ready,needs_quantitative_normalization,is_qualitative_mechanism_claim_ready,is_mixed_quant_qual_claim_ready,is_directional_hint_only,is_local_context_only,is_source_navigation_or_reference_only,is_weak_or_not_supported,is_quarantine_or_error,is_core_finding_candidate,is_supporting_example_candidate,is_mechanism_summary_candidate,is_quantitative_normalization_candidate,is_comparison_review_candidate,is_growth_continuity_candidate,is_manual_review_candidate,is_exclude_or_write_off,has_direct_quantitative_support,has_qualitative_mechanism_support,has_moderate_or_strong_mechanism,has_side_relevance_clear,has_side_relevance_unclear,has_comparison_potential,has_growth_continuity_potential,has_non_base_compensation_evidence,has_bargaining_or_dispute_evidence,needs_side_relevance_reconciliation,original_side_relevance_rating,final_side_relevance_rating,side_relevance_reconciliation_id,side_relevance_reconciliation_status,side_relevance_reconciliation_confidence,side_relevance_reconciliation_reason_codes
BRMGRT-20260802-9196082a4721ba077389514c,BRMSPAN-20260802-258699563820cb3413d7c6fa,BRMGRS-20260802-858d8c115f325857c9b821c6,RMSRD-20260802-99f8d61eb7b388fbf1ca,RMSRD-20260802-99f8d61eb7b388fbf1ca,BRM5C-BRM5-20260731-06184-01,Wadsworth,OH,Midwest,pdf,wage_schedule,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,qual_collective_bargaining,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,explicit_cross_side_comparison_possible,high,moderate,comparison_review_candidate,explicit_cross_reference_to_other_public_private_employees;comparison_frame_unresolved_issues_relative_to_bargaining_unit,Describes a comparison approach between unresolved issues for bargaining unit employees and issues for other public/private employees (snippet truncated but comparison framing is explicit).,unclear,true,0.86,,,4858,5017,gabriel_rating_lane_003,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06184-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2021/21-MED-10-1339.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2021/21-MED-10-1339.pdf"", ""scout_target_id"": ""BRM5-20260731-06184""}",c075d0ccae2fd7bb70a6595a119fd04f75860499a5d1d34ace24066e55683867,c075d0ccae2fd7bb70a6595a119fd04f75860499a5d1d34ace24066e55683867,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-258699563820cb3413d7c6fa,span_extraction_lane_005,True,False,False,False,True,M019,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,true,true,false,false,true,true,unclear,police_direct,BRMSIDEREC-20260803-19c96aec14b2f9c505ab13f4,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-8b99ecf5e77775ea521fe7fc,BRMSPAN-20260802-8e6cd527fb497b153cceafd2,BRMGRS-20260802-eba6dc2e0f0f640ebf9f3d3f,RMSRD-20260802-2cc70d1c166ccc6b5f02,RMSRD-20260802-2cc70d1c166ccc6b5f02,BRM5C-BRM5-20260731-10141-02,Caledonia,WI,Midwest,pdf,arbitration_award,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,qual_comparability_or_parity_language,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,weak,police_direct,explicit_cross_side_comparison_possible,high,moderate,comparison_review_candidate,explicit_internal_comparability_between_fire_union_and_police_un;comparability_rationale_without_pay_amounts,"The snippet explicitly frames internal comparability between the fire union and the police union, enabling cross-side comparison review though without structured details here.",police,true,0.86,,,12606,12694,gabriel_rating_lane_003,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-10141-02"", ""final"": ""https://werc.wi.gov/interest_awards/37996-B.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/37996-B.pdf"", ""scout_target_id"": ""BRM5-20260731-10141""}",02b205ffcbf78c5e068e2203b4ed120adc7287751d2abebc343b8c44523d5f6c,02b205ffcbf78c5e068e2203b4ed120adc7287751d2abebc343b8c44523d5f6c,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-8e6cd527fb497b153cceafd2,span_extraction_lane_002,True,False,False,False,False,M004,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,true,false,false,false,false,police_direct,police_direct,,not_required_original_label_preserved,original_rating_preserved,[]
BRMGRT-20260802-7a0c05d046cb0a87364f9001,BRMSPAN-20260802-45410ee391e8424e4a8fba19,BRMGRS-20260802-7065cb4fbeaab4765744d04e,RMSRD-20260802-5883ea1e1780f3c3c736,RMSRD-20260802-5883ea1e1780f3c3c736,BRM5C-BRM5-20260731-02458-01,Waterville,OH,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,quant_longevity_or_service_pay,quantitative_compensation,qualitative_mechanism_claim_ready,none,moderate,weak,unclear,direct_comparison_ready,high,moderate,comparison_review_candidate,cross_party_statement_both_parties_similar_final_offers;scope_longevity_pay_only,"Cross-party comparison: both parties present similar final offers regarding longevity pay (claim-ready for similarity, not magnitude).",unclear,false,0.84,,,11198,11276,gabriel_rating_lane_004,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02458-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2011/11-MED-10-1598.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2011/11-MED-10-1598.pdf"", ""scout_target_id"": ""BRM5-20260731-02458""}",822bc869818ca3ef4011a769d7ee9655682183a12951359c2df34e6066535f4e,822bc869818ca3ef4011a769d7ee9655682183a12951359c2df34e6066535f4e,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-45410ee391e8424e4a8fba19,span_extraction_lane_001,True,False,False,False,False,N001,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-e9b8a1729b291176bab10194,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-d4c9eaf5fb6cc862ca09f30f,BRMSPAN-20260802-8083fd5da6d2f764a9418c3c,BRMGRS-20260802-7065cb4fbeaab4765744d04e,RMSRD-20260802-5883ea1e1780f3c3c736,RMSRD-20260802-5883ea1e1780f3c3c736,BRM5C-BRM5-20260731-02458-01,Waterville,OH,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,qual_non_base_compensation_mechanism,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,weak,unclear,direct_comparison_ready,high,moderate,comparison_review_candidate,duplicate_cross_party_similarity_statement_for_longevity_pay,Cross-party similarity statement (both parties’ final offers re: longevity pay) is directly usable as a comparison-context claim.,unclear,false,0.86,,,11198,11276,gabriel_rating_lane_004,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02458-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2011/11-MED-10-1598.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2011/11-MED-10-1598.pdf"", ""scout_target_id"": ""BRM5-20260731-02458""}",822bc869818ca3ef4011a769d7ee9655682183a12951359c2df34e6066535f4e,822bc869818ca3ef4011a769d7ee9655682183a12951359c2df34e6066535f4e,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-8083fd5da6d2f764a9418c3c,span_extraction_lane_001,True,False,False,False,False,N001,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-4e18d67fa29075207c0686d9,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-a78cab6cd4ceeb7f9431e734,BRMSPAN-20260802-e08558d4999ee3db6faacf43,BRMGRS-20260802-6d9df8f6a7e5930ad6e26a1f,RMSRD-20260802-206f99340457d1781a57,RMSRD-20260802-206f99340457d1781a57,BRM5C-BRM5-20260731-10227-01,Jefferson,WI,Midwest,pdf,arbitration_award,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_collective_bargaining,qualitative_mechanism,mixed_quant_qual_claim_ready,none,moderate,weak,unclear,named_position_possible,moderate,strong,comparison_review_candidate,employer_comparability_language_present;maintain_bargaining_unit_rank_language_present;comparison_potential_flag_set,Employer position links comparability/average to maintaining bargaining unit rank; comparison structure is hinted but not fully shown in snippet.,unclear,true,0.86,,EMPLOYER'S POSITION,5962,6037,gabriel_rating_lane_004,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-10227-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia27007.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia27007.pdf"", ""scout_target_id"": ""BRM5-20260731-10227""}",9494efa4f386ef2f82752285ff4938969fc5caddca6775874a180e0b057171d6,9494efa4f386ef2f82752285ff4938969fc5caddca6775874a180e0b057171d6,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-e08558d4999ee3db6faacf43,span_extraction_lane_004,True,False,False,False,True,M019,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false,true,true,unclear,police_direct,BRMSIDEREC-20260803-f8b3fc8b19332ca76a60b825,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-881be2ce85d99116bce09280,BRMSPAN-20260802-6b19d795cf79ca9c0374dbf3,BRMGRS-20260802-a3e1bf399109fb2fc10acd76,RMSRD-20260802-09c49ab97b5b08a662cb,RMSRD-20260802-09c49ab97b5b08a662cb,BRM5C-BRM5-20260731-14173-01,Ellicott,NY,Northeast,pdf,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,qual_comparability_or_parity_language,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,named_position_possible,high,moderate,mechanism_summary_candidate,parties_cited_comparable_communities;signals_comparability_framework_for_panel_evaluation,"Indicates that the parties used comparable communities as part of the panel’s evaluation framework, supporting a mechanism/comparability explanation.",unclear,true,0.86,,,5385,5449,gabriel_rating_lane_004,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14173-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia96-038-award-12-29-97.pdf"", ""original"": ""https://perb.ny.gov/town-ellicott-and-ellicott-police-civil-service-employees-association-local-1000-afscme-afl-cio"", ""scout_target_id"": ""BRM5-20260731-14173""}",25bb716f70fcbaa6f2fccc166d795c5e3c875ecda7042227fba3775bdbbdb6c5,25bb716f70fcbaa6f2fccc166d795c5e3c875ecda7042227fba3775bdbbdb6c5,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-6b19d795cf79ca9c0374dbf3,span_extraction_lane_001,True,False,False,False,False,M004,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,true,false,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-d205eda495b6e5cc92dfe284,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-3eb6eb8c9f56bb46b4c4d2cc,BRMSPAN-20260802-8ea11a4a58074470262e5e8c,BRMGRS-20260802-a3e1bf399109fb2fc10acd76,RMSRD-20260802-09c49ab97b5b08a662cb,RMSRD-20260802-09c49ab97b5b08a662cb,BRM5C-BRM5-20260731-14173-01,Ellicott,NY,Northeast,pdf,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,qual_comparability_or_parity_language,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,named_position_possible,high,moderate,mechanism_summary_candidate,explicit_reference_to_analogous_communities_issue;panel_evaluation_purpose_mentioned,"States that both parties argued the “Comparable Communities Issue” for the panel’s evaluation, supporting comparability mechanism content.",unclear,true,0.86,,,5007,5133,gabriel_rating_lane_004,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14173-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia96-038-award-12-29-97.pdf"", ""original"": ""https://perb.ny.gov/town-ellicott-and-ellicott-police-civil-service-employees-association-local-1000-afscme-afl-cio"", ""scout_target_id"": ""BRM5-20260731-14173""}",af10672d92a9a22d0b8f5a17ed8de62776b55b9136ddf2b79c996c411ee64476,af10672d92a9a22d0b8f5a17ed8de62776b55b9136ddf2b79c996c411ee64476,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-8ea11a4a58074470262e5e8c,span_extraction_lane_001,True,False,False,False,False,M004,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,true,false,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-ce751fca0b43e5359b6de353,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-d265f44a59c02a0d282a8d8f,BRMSPAN-20260802-b0e8ad9158122357593b4ce0,BRMGRS-20260802-a3e1bf399109fb2fc10acd76,RMSRD-20260802-09c49ab97b5b08a662cb,RMSRD-20260802-09c49ab97b5b08a662cb,BRM5C-BRM5-20260731-14173-01,Ellicott,NY,Northeast,pdf,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,qual_comparability_or_parity_language,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,explicit_cross_side_comparison_possible,high,moderate,comparison_review_candidate,references_employment_in_comparable_communities;comparability_basis_for_evaluation,"Mentions employment in comparable communities, indicating a comparability basis that could support structured cross-comparison review within the arbitration framework.",unclear,true,0.86,,,4286,4324,gabriel_rating_lane_004,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14173-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia96-038-award-12-29-97.pdf"", ""original"": ""https://perb.ny.gov/town-ellicott-and-ellicott-police-civil-service-employees-association-local-1000-afscme-afl-cio"", ""scout_target_id"": ""BRM5-20260731-14173""}",19790d9a13563e99bdf85a5340383e5614e181db05e967e644f5699e0ae45a99,19790d9a13563e99bdf85a5340383e5614e181db05e967e644f5699e0ae45a99,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-b0e8ad9158122357593b4ce0,span_extraction_lane_001,True,False,False,False,False,M004,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,true,true,false,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-09fd429b9cf02570351adb67,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-34a3c2126fff04e9e957527a,BRMSPAN-20260802-43cafd120f1a93c2189492fe,BRMGRS-20260802-0d0b4dcb09b738b51cc0e96b,RMSRD-20260802-469d28fb5640ba578945,RMSRD-20260802-469d28fb5640ba578945,BRM5C-BRM5-20260731-17210-02,Elyria,OH,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,quant_step_schedule_progression,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,police_direct,direct_comparison_ready,very_high,strong,core_finding_candidate,explicit_base_pay_rank_differential_amounts_and_percent;named_positions_and_steps_present,"Explicit Sergeant wage ($74,791.88) and 15.50% above Patrolman, Step A within a rank differential table.",police,false,0.94,,,101265,101343,gabriel_rating_lane_005,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17210-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0597.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0597.pdf"", ""scout_target_id"": ""BRM5-20260731-17210""}",e5fb8247817af77cd40cca35b5e303a52a5a436b531aecfdde0a115fbf57fb80,e5fb8247817af77cd40cca35b5e303a52a5a436b531aecfdde0a115fbf57fb80,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-43cafd120f1a93c2189492fe,span_extraction_lane_004,True,True,True,False,True,Q006,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,true,true,false,false,false,police_direct,police_direct,,not_required_original_label_preserved,original_rating_preserved,[]
BRMGRT-20260802-5b69aa9fb75f66657b4f07da,BRMSPAN-20260802-588492e3881f60156a2ad4a1,BRMGRS-20260802-0d0b4dcb09b738b51cc0e96b,RMSRD-20260802-469d28fb5640ba578945,RMSRD-20260802-469d28fb5640ba578945,BRM5C-BRM5-20260731-17210-02,Elyria,OH,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,quant_step_schedule_progression,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,police_direct,direct_comparison_ready,very_high,strong,core_finding_candidate,explicit_wage_amounts_and_percent_differentials_across_named_ran,"Provides Sergeant ($72,967.69) and Lieutenant ($84,095.26) with percent above the lower ranks/steps.",police,false,0.94,,,101099,101194,gabriel_rating_lane_005,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17210-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0597.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0597.pdf"", ""scout_target_id"": ""BRM5-20260731-17210""}",8d4306cccb657db3897253c277914ec15e5c13bda1a020b6404da677b05ed88c,8d4306cccb657db3897253c277914ec15e5c13bda1a020b6404da677b05ed88c,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-588492e3881f60156a2ad4a1,span_extraction_lane_004,True,True,True,False,True,Q006,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,true,true,false,false,false,police_direct,police_direct,,not_required_original_label_preserved,original_rating_preserved,[]
BRMGRT-20260802-5d5bbf7f2bc13ee8d46daf49,BRMSPAN-20260802-8d91d680a0347b80b88980fa,BRMGRS-20260802-0d0b4dcb09b738b51cc0e96b,RMSRD-20260802-469d28fb5640ba578945,RMSRD-20260802-469d28fb5640ba578945,BRM5C-BRM5-20260731-17210-02,Elyria,OH,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,quant_step_schedule_progression,quantitative_compensation,mixed_quant_qual_claim_ready,moderate,none,weak,police_direct,direct_comparison_ready,very_high,strong,comparison_review_candidate,explicit_effective_date;explicit_rank_differential_table_values_and_percent;explicit_constraint_pay_be_less_than_reflected_rank_differential,"Contains Effective September 1, 2021 and a rank differential entry (Sergeant $72,967.69, 15.50% above Patrolman, Step A) plus a pay constraint statement.",police,false,0.94,,APPENDIX E,100977,101150,gabriel_rating_lane_005,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17210-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0597.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0597.pdf"", ""scout_target_id"": ""BRM5-20260731-17210""}",9883e5000d204ddb477a9f67673a094bf75c98bfaae8dc932b0be045831a60e7,9883e5000d204ddb477a9f67673a094bf75c98bfaae8dc932b0be045831a60e7,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-8d91d680a0347b80b88980fa,span_extraction_lane_004,True,True,True,True,True,Q006,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,true,false,false,false,police_direct,police_direct,,not_required_original_label_preserved,original_rating_preserved,[]
BRMGRT-20260802-505bbd150afc844c889252de,BRMSPAN-20260802-9df3b16e6029358eb5eceabf,BRMGRS-20260802-68ab9c494ec1beca3800bd02,RMSRD-20260802-6efafcac094d6cbd13ed,RMSRD-20260802-6efafcac094d6cbd13ed,BRM5C-BRM5-20260731-17764-03,Plymouth,WI,Midwest,pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,qual_comparability_or_parity_language,qualitative_mechanism,mixed_quant_qual_claim_ready,none,moderate,moderate,unclear,named_position_possible,high,moderate,comparison_review_candidate,explicit_comparability_to_other_municipalities;positioning_language,Uses explicit comparative positioning language (“competitive… maintain a strong position relative to comparable municipalities”).,unclear,true,0.86,,,92808,92898,gabriel_rating_lane_005,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17764-03"", ""final"": ""https://plymouthwi.gov/AgendaCenter/ViewFile/Agenda/_03102026-309"", ""original"": ""https://www.plymouthwi.gov/AgendaCenter/ViewFile/Agenda/_03102026-309"", ""scout_target_id"": ""BRM5-20260731-17764""}",42d6b17c89e9df0f0636cdb5b8e9412827e9b2820b54bda21441fe541d8a76f5,42d6b17c89e9df0f0636cdb5b8e9412827e9b2820b54bda21441fe541d8a76f5,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-9df3b16e6029358eb5eceabf,span_extraction_lane_005,True,False,False,False,True,M004,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,true,true,false,false,false,true,unclear,fire_direct,BRMSIDEREC-20260803-53b57e85f58b48582399da8c,relabeled_from_unclear,high,"[""source_title_anchor:fire_direct""]"
