span_rating_id,source_rating_id,span_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,comparison_potential_rating,safety_side_hint,current_side_relevance_rating,span_text_snippet,bounded_context_snippet,page_number,section_heading,character_start_offset,character_end_offset,source_title,source_locator_lineage,source_level_rating_rationale,span_level_rating_rationale,reason_codes,input_confidence_score,extraction_confidence_rating,source_rating_confidence,neighboring_span_ids,source_level_evidence_flags,likely_role_or_unit_terms_detected,reconciliation_priority_tier,reconciliation_reason_codes,missing_metadata_flag,missing_metadata_fields,rating_lane_id,span_extraction_lane_id,packet_id,source_span_lineage_sha256,span_sha256,reconciliation_status,locked_lane_id,locked_queue_position
BRMGRT-20260802-24689024952c6a618707b02a,BRMGRS-20260802-ca700b3cf06fe0ca98565889,BRMSPAN-20260802-6a296c181e7b0a97fc16da27,RMSRD-20260802-7f191532d5cd67cc2bbe,RMSRD-20260802-7f191532d5cd67cc2bbe,BRM5C-BRM5-20260731-16107-01,Johnstown,MI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_salary_schedule_table,quantitative_compensation,directional_hint_only,supporting_example_candidate,none,weak,weak,none,unclear,unclear,"Resolution# 2026-03-02 offered by Powell to adopt the Salary Schedule for
",,,,1454,1528,"Johnstown Township March 25, 2026 Special Board Meeting & Public Hearing Minutes (FY 2026-2027 Budget; Salary Schedule Resolution# 2026-03-02)","{""candidate_id"": ""BRM5C-BRM5-20260731-16107-01"", ""final"": ""https://johnstowntwpmi.gov/wp-content/uploads/2026/04/2026-03-25-Spcl-Board-Meeting-and-Pub-Hearing-Minutes-PPROVED.pdf"", ""original"": ""https://johnstowntwpmi.gov/wp-content/uploads/2026/04/2026-03-25-Spcl-Board-Meeting-and-Pub-Hearing-Minutes-PPROVED.pdf"", ""scout_target_id"": ""BRM5-20260731-16107""}",Aggregated 3 schema-valid bounded span ratings; strongest claim bucket directional_hint_only and downstream use supporting_example_candidate.,Indicates a resolution to adopt the Salary Schedule but the snippet does not include the schedule’s numeric terms.,mentions_adoption_of_salary_schedule_without_rates;effective_period_reference_without_numeric_content,0.84,moderate,0.8400,"[""BRMSPAN-20260802-b5a5d12c33921129efd0fc9c"", ""BRMSPAN-20260802-300f4c82e28fe0dfc09866a6""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""false""}","[""unit_or_role""]",tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_005,span_extraction_lane_005,,72256bf631747cf77890e765a7c6326be109b0737269e1e6c829c9c829758e1c,72256bf631747cf77890e765a7c6326be109b0737269e1e6c829c9c829758e1c,queued_not_run,side_relevance_reconciliation_lane_004,4543
BRMGRT-20260802-a324b0cf33eec5597bb7dff0,BRMGRS-20260802-d89623e62301788abab83316,BRMSPAN-20260802-8b0aadef2f9e01b1c566ae24,RMSRD-20260802-95d35270592c0460ddf2,RMSRD-20260802-95d35270592c0460ddf2,BRM5C-BRM5-20260731-06877-04,Bradford,PA,Northeast,pdf,cba,cba_arbitration_factfinding_hint,quant_allowance_or_reimbursement,quantitative_compensation,directional_hint_only,supporting_example_candidate,none,weak,weak,none,unclear,unclear,"• Clothing / Equipment Allowance
",,,,933,966,2026 Police Officer Benefits and Salary (brief summation; references Police Department Collective Bargaining Agreement),"{""candidate_id"": ""BRM5C-BRM5-20260731-06877-04"", ""final"": ""https://bradfordpa.org/wp-content/uploads/2026/03/Police-pay-and-benefits-2026.pdf"", ""original"": ""https://bradfordpa.org/wp-content/uploads/2026/03/Police-pay-and-benefits-2026.pdf"", ""scout_target_id"": ""BRM5-20260731-06877""}",Aggregated 4 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,"This snippet repeats the “Clothing / Equipment Allowance” label without providing the allowance mechanism or terms, limiting it to a weak directional mention.",only_allowance_label_without_terms;no_mechanism_details_in_snippet,0.84,high,0.8750,"[""BRMSPAN-20260802-1bb443bd6c242974ef0856d5"", ""BRMSPAN-20260802-54ca55b908ffc776f162a5a2""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_005,span_extraction_lane_005,,c1e84aded8e78cde55639887c319405a9f5479d5d4c5bf1e86c836909d42ac63,c1e84aded8e78cde55639887c319405a9f5479d5d4c5bf1e86c836909d42ac63,queued_not_run,side_relevance_reconciliation_lane_004,4549
BRMGRT-20260802-1974d32fa821dae9bc5e69ba,BRMGRS-20260802-b3fbbbe674c498ebc6aa406e,BRMSPAN-20260802-f6586151907c4e00a85368f1,RMSRD-20260802-345faa6b093ae8868948,RMSRD-20260802-345faa6b093ae8868948,BRM5C-BRM5-20260731-18048-01,Tuscarora,NY,Northeast,pdf,cba,cba_arbitration_factfinding_hint,quant_retroactive_pay_or_lump_sum,quantitative_compensation,directional_hint_only,supporting_example_candidate,none,weak,weak,none,unclear,unclear,"coverage, he/she may o p t f o r a lump sum payment o f One Thousand D o l l a r s
",,,,43773,43856,"Agreement between Town of Tuscarora, New York and Teamsters Local Union No. 529","{""candidate_id"": ""BRM5C-BRM5-20260731-18048-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/11/90/61/119061361688446835892823603112271130576"", ""original"": ""https://ecommons.cornell.edu/bitstreams/9f2dee7d-6c43-4af2-a923-9ed98d3d091f/download"", ""scout_target_id"": ""BRM5-20260731-18048""}",Aggregated 18 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,"Fragment again references an option to take a lump sum payment of $1,000, but lacks the surrounding eligibility/implementation details.",mentions_lump_sum_option_and_amount_but_mechanism_or_eligibility;snippet_is_fragmentary_without_full_conditions,0.84,moderate,0.8622,"[""BRMSPAN-20260802-9efa14798b2462e36ec30896"", ""BRMSPAN-20260802-23f396c86f071fbd80657bba"", ""BRMSPAN-20260802-5c9832cfa25b1a5e79026b18"", ""BRMSPAN-20260802-89f58cf8906b33e54518a1dc""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_002,span_extraction_lane_004,,f39ad1e8b822dea75c501b80f4cffcdbe9208f35f85da907e248d0fe862ec1f8,f39ad1e8b822dea75c501b80f4cffcdbe9208f35f85da907e248d0fe862ec1f8,queued_not_run,side_relevance_reconciliation_lane_004,4555
BRMGRT-20260802-d7d76cd6bb6f8b5b0584db86,BRMGRS-20260802-f54091f29311a393062d7228,BRMSPAN-20260802-e783b4595b66700a6e1875c8,RMSRD-20260802-d35baec94a53a7510a8d,RMSRD-20260802-d35baec94a53a7510a8d,BRM5C-BRM5-20260731-02921-02,Barker,NY,Northeast,pdf,factfinding_report,cba_arbitration_factfinding_hint,qual_cola_or_indexing_mechanism,qualitative_mechanism,directional_hint_only,supporting_example_candidate,none,moderate,moderate,none,unclear,unclear,"The Town also cited the low consumer inflation rate (consumer price index) and the
",,,,4558,4641,"PERB Report and Recommendations (M2015-259): Town of Barker - and - International Brotherhood of Teamsters, Local 317","{""candidate_id"": ""BRM5C-BRM5-20260731-02921-02"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/05/m2015-259.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/05/m2015-259.pdf"", ""scout_target_id"": ""BRM5-20260731-02921""}",Aggregated 15 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,"Again cites low consumer inflation (CPI) as justification, but the snippet does not include numeric inflation information or concrete adjustment terms.",mentions_cpi_but_no_rate_value_in_snippet;duplicate_theme_of_inflation_citation,0.86,high,0.8693,"[""BRMSPAN-20260802-e2b24c088b14884701094cd9"", ""BRMSPAN-20260802-40ec3015e9db524b84f30c68"", ""BRMSPAN-20260802-79927cb309f68190010e7c2d"", ""BRMSPAN-20260802-c64c7f4e06e1c4eadd4464aa""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_003,span_extraction_lane_004,,991ff85af1b43dca4782c1626342d87923b3b6caefb96e14482ae27adf834125,991ff85af1b43dca4782c1626342d87923b3b6caefb96e14482ae27adf834125,queued_not_run,side_relevance_reconciliation_lane_004,4561
BRMGRT-20260802-d354d33508219a69e779ce3c,BRMGRS-20260802-d66558c4cc3e4c33f8d2b2c1,BRMSPAN-20260802-bd289379a0cece3abc5ec44e,RMSRD-20260802-53c41fb80668cf0c4495,RMSRD-20260802-53c41fb80668cf0c4495,BRM5C-BRM5-20260731-14593-01,Ontelaunee,PA,Northeast,pdf,factfinding_report,cba_arbitration_factfinding_hint,qual_mou_or_settlement,qualitative_mechanism,directional_hint_only,supporting_example_candidate,none,weak,moderate,none,unclear,unclear,"pursue settlement negotiations, and the hearing was rescheduled for January
",,,,1502,1578,"Berks County Fraternal Order of Police, Lodge No. 71 v. Borough of Leesport, Township of Maidencreek, Township of Ontelaunee (Northern Berks Regional Police Commission) — Proposed Decision and Order","{""candidate_id"": ""BRM5C-BRM5-20260731-14593-01"", ""final"": ""https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2020/documents/berks-co-fop-lodge-71-pf-c-19-35-e.pdf"", ""original"": ""https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2020/documents/berks-co-fop-lodge-71-pf-c-19-35-e.pdf"", ""scout_target_id"": ""BRM5-20260731-14593""}",Aggregated 8 schema-valid bounded span ratings; strongest claim bucket directional_hint_only and downstream use supporting_example_candidate.,"Indicates settlement negotiations and a rescheduled hearing, but the snippet is incomplete for a full arbitration/settlement mechanism claim.",mentions_settlement_negotiations;mentions_hearing_rescheduled_date_fragment;missing_specific_process_or_outcome_details,0.86,high,0.8600,"[""BRMSPAN-20260802-c25ad43548b5ed6f03bc050f"", ""BRMSPAN-20260802-707e86e7265b36cd13415a61"", ""BRMSPAN-20260802-4b6aa6641e0a403708a18934""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""true""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_001,,6464d47d23d5db2219d5142ae7561c42163264a2bfc4354fdd46a37cf9273855,6464d47d23d5db2219d5142ae7561c42163264a2bfc4354fdd46a37cf9273855,queued_not_run,side_relevance_reconciliation_lane_004,4567
BRMGRT-20260802-9b3592167afd97d4015639fa,BRMGRS-20260802-ba450347fc6a3badbd97aa8f,BRMSPAN-20260802-38716f93ebbdb0abcc7cebe2,RMSRD-20260802-d239f11e6160d382b115,RMSRD-20260802-d239f11e6160d382b115,BRM5C-BRM5-20260731-12864-01,Staples,MN,Midwest,pdf,personnel_policy,non_cba_or_unresolved_hint,quant_allowance_or_reimbursement,quantitative_compensation,directional_hint_only,supporting_example_candidate,none,weak,weak,none,unclear,unclear,"allowance judiciously, and all reimbursements shall be verified through
",,,,60652,60724,"City of Staples Personnel Policy (Personnel Policy) — Adopted December 26, 2023","{""candidate_id"": ""BRM5C-BRM5-20260731-12864-01"", ""final"": ""https://staples.govoffice.com/vertical/sites/%7B44315AD6-8633-4D56-A3F9-16DB9F1622FB%7D/uploads/2023.12.26_Agenda_-_Updated.pdf"", ""original"": ""https://staples.govoffice.com/vertical/sites/%7B44315AD6-8633-4D56-A3F9-16DB9F1622FB%7D/uploads/2023.12.26_Agenda_-_Updated.pdf"", ""scout_target_id"": ""BRM5-20260731-12864""}",Aggregated 22 schema-valid bounded span ratings; strongest claim bucket directional_hint_only and downstream use supporting_example_candidate.,"Refers to reimbursements being verified, but the snippet contains no explicit reimbursement/allowance amounts or schedule.",reimbursement_verification_language_but_no_rates_or_amounts_ines;quantitative_signal_flag_present_without_numeric_evidence_in_sn,0.84,moderate,0.8564,"[""BRMSPAN-20260802-ecd06aaef8de25f1e9358c6e"", ""BRMSPAN-20260802-2ec3a5d5273d6dbeb908d0ab"", ""BRMSPAN-20260802-53043383a965acfb0d744039""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_003,span_extraction_lane_002,,c8e18208f6b030c58b6833df3e6b2eebc30ce67774d8a31aff437563f9b6a072,c8e18208f6b030c58b6833df3e6b2eebc30ce67774d8a31aff437563f9b6a072,queued_not_run,side_relevance_reconciliation_lane_004,4573
BRMGRT-20260802-c4d86ca91dfdf9bf7aea8c5e,BRMGRS-20260802-46845c93fba73a700625831d,BRMSPAN-20260802-e423b8ea744cd6ca0801ea66,RMSRD-20260802-536349083aa2972c58ad,RMSRD-20260802-536349083aa2972c58ad,BRM5C-BRM5-20260731-03424-01,Smithfield,PA,Northeast,pdf,salary_ordinance,non_cba_or_unresolved_hint,qual_collective_bargaining,qualitative_mechanism,directional_hint_only,supporting_example_candidate,none,weak,weak,none,unclear,unclear," Regular Full-time per Collective Bargaining Agreement
",,,,4625,4680,2026.01.05 Reorganization Agenda (Approves 2026 Rates of Pay for Staff; Township audits set supervisor rate of pay),"{""candidate_id"": ""BRM5C-BRM5-20260731-03424-01"", ""final"": ""https://smithfieldtownship.com/wp-content/uploads/2026/01/2026.01.05-Reorg-Agenda.pdf"", ""original"": ""https://smithfieldtownship.com/wp-content/uploads/2026/01/2026.01.05-Reorg-Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-03424""}",Aggregated 8 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,References regular full-time per collective bargaining agreement but does not include specific pay-setting or adjustment mechanism details.,collective_bargaining_reference_only_without_rates_or_mechanism,0.86,moderate,0.8975,"[""BRMSPAN-20260802-e48626b7f1029f3bdf39fbf0"", ""BRMSPAN-20260802-cceef6a316f2768058c7b8a2"", ""BRMSPAN-20260802-75fdd1a2ace02d74ffc4cfe7"", ""BRMSPAN-20260802-c99632df68fbd995c045b4a9""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_003,span_extraction_lane_005,,d98580290b946bb9fa4f2da8d026edfc29a7bdb69c916588e892c9d08a94ebad,d98580290b946bb9fa4f2da8d026edfc29a7bdb69c916588e892c9d08a94ebad,queued_not_run,side_relevance_reconciliation_lane_004,4579
BRMGRT-20260802-b8225a99610c9bc668817134,BRMGRS-20260802-b6c343190742ad5e24a83b41,BRMSPAN-20260802-82a46283a5fdd390c285efcf,RMSRD-20260802-9c6a8889b3275eff23e1,RMSRD-20260802-9c6a8889b3275eff23e1,BRM5C-BRM5-20260731-17911-01,Corning,NY,Northeast,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,local_context_only,supporting_example_candidate,none,moderate,weak,none,unclear,unclear," PBA requested an increase in the annual clothing allowance.'
",,,,13686,13748,"In the Matter of the Arbitration between City of Corning and Crystal City Police Benevolent Association, Inc. — Opinion and Award (Case No. IA82-38; M82-240)","{""candidate_id"": ""BRM5C-BRM5-20260731-17911-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf"", ""scout_target_id"": ""BRM5-20260731-17911""}",Aggregated 23 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,Again shows PBA requested an increase in the annual clothing allowance without specifying an amount or awarded terms.,request;clothing_allowance,0.86,high,0.8817,"[""BRMSPAN-20260802-eea282d451646f95bf612de2"", ""BRMSPAN-20260802-33984001ef5e9df6d6aa50da""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_002,span_extraction_lane_002,,35b9f6ee74198e73667c13de11ce7499bbcd994be47d28b118434677c2b4637e,35b9f6ee74198e73667c13de11ce7499bbcd994be47d28b118434677c2b4637e,queued_not_run,side_relevance_reconciliation_lane_004,4585
BRMGRT-20260802-0207980b6337023aa970344b,BRMGRS-20260802-6a93a7eee66860d5cb70b20d,BRMSPAN-20260802-764d278891d94836a7975eec,RMSRD-20260802-fddf176dd41fbbef7cbd,RMSRD-20260802-fddf176dd41fbbef7cbd,BRM5C-BRM5-20260731-04329-01,Franklin,IN,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,local_context_only,supporting_example_candidate,weak,direct,moderate,none,unclear,unclear,"o Overtime compensation will be paid to nonexempt employees, with the
",,,,13098,13168,"City of Franklin, Indiana Budgetary Ordinance No. 24-22 (Schedule of Total Compensation) — 2025 Base Pay Rate Schedule (Police/merit police titles and base wages)","{""candidate_id"": ""BRM5C-BRM5-20260731-04329-01"", ""final"": ""https://franklin.in.gov/egov/documents/1733852781_74171.pdf"", ""original"": ""https://www.franklin.in.gov/egov/documents/1733852781_74171.pdf"", ""scout_target_id"": ""BRM5-20260731-04329""}",Aggregated 26 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use supporting_example_candidate.,"Indicates overtime compensation applies to nonexempt employees, but numeric overtime terms are not included.",overtime_comp_paid_to_nonexempt_only_partial_text;no_overtime_rate_or_schedule_shown,0.86,high,0.8838,"[""BRMSPAN-20260802-ac88790eb0659a371972346c"", ""BRMSPAN-20260802-24abe97df7ad1cb23b73bf28"", ""BRMSPAN-20260802-414165eb7254e83527ecdf6a"", ""BRMSPAN-20260802-964a8103e39937c92d15d4e7""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""true"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_003,span_extraction_lane_001,,93f9ba4f5b14f9bc1e0e9b71a446c7303e5c4cc5f5df2ae37463e693788736fa,93f9ba4f5b14f9bc1e0e9b71a446c7303e5c4cc5f5df2ae37463e693788736fa,queued_not_run,side_relevance_reconciliation_lane_004,4591
BRMGRT-20260802-44a6802c8684a572e5e571ea,BRMGRS-20260802-6a93a7eee66860d5cb70b20d,BRMSPAN-20260802-414165eb7254e83527ecdf6a,RMSRD-20260802-fddf176dd41fbbef7cbd,RMSRD-20260802-fddf176dd41fbbef7cbd,BRM5C-BRM5-20260731-04329-01,Franklin,IN,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_overtime_or_holiday_rate,quantitative_compensation,local_context_only,supporting_example_candidate,none,direct,weak,none,unclear,unclear,hours worked for purposes of performing overtime calculations.,,,,13554,13616,"City of Franklin, Indiana Budgetary Ordinance No. 24-22 (Schedule of Total Compensation) — 2025 Base Pay Rate Schedule (Police/merit police titles and base wages)","{""candidate_id"": ""BRM5C-BRM5-20260731-04329-01"", ""final"": ""https://franklin.in.gov/egov/documents/1733852781_74171.pdf"", ""original"": ""https://www.franklin.in.gov/egov/documents/1733852781_74171.pdf"", ""scout_target_id"": ""BRM5-20260731-04329""}",Aggregated 26 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use supporting_example_candidate.,"Defines that certain hours are used for overtime calculations, but no numeric pay terms are given.",defines_hours_worked_for_overtime_calculations;no_numeric_rate_provided,0.84,moderate,0.8838,"[""BRMSPAN-20260802-24abe97df7ad1cb23b73bf28"", ""BRMSPAN-20260802-764d278891d94836a7975eec"", ""BRMSPAN-20260802-964a8103e39937c92d15d4e7"", ""BRMSPAN-20260802-4a0201dd294eb35a43a55c78""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""true"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_003,span_extraction_lane_001,,e9b23896567b692d3fbfed184bad75f452baac6eea246f52d5d2a594eec2fd40,e9b23896567b692d3fbfed184bad75f452baac6eea246f52d5d2a594eec2fd40,queued_not_run,side_relevance_reconciliation_lane_004,4597
BRMGRT-20260802-a935395337dbc76f6adf8f34,BRMGRS-20260802-8979866a3aae9a795f4e2655,BRMSPAN-20260802-5abff898d018aa8b50b477aa,RMSRD-20260802-c5ee8855a5651bba7591,RMSRD-20260802-c5ee8855a5651bba7591,BRM5C-BRM5-20260731-00228-02,Fisher,IL,Midwest,pdf,cba,cba_arbitration_factfinding_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,local_context_only,supporting_example_candidate,none,moderate,weak,none,unclear,unclear," All overtime shall be approved by either the Mayor or the
",,,ARTICLE IV - COMPENSATION,6354,6413,CHAPTER 12 - EMPLOYEE POLICY (collective bargaining agreement exemption language),"{""candidate_id"": ""BRM5C-BRM5-20260731-00228-02"", ""final"": ""https://fisher.il.us/file/462/18%20-%20CHAPTER%2012%20-%20EMPLOYEE%20POLICY.pdf"", ""original"": ""https://fisher.il.us/file/462/18%20-%20CHAPTER%2012%20-%20EMPLOYEE%20POLICY.pdf"", ""scout_target_id"": ""BRM5-20260731-00228""}",Aggregated 14 schema-valid bounded span ratings; strongest claim bucket local_context_only and downstream use supporting_example_candidate.,"States overtime requires approval by the Mayor (or another approver not shown), but provides no overtime pay amounts.",overtime_approval_requirement_no_rate_given,0.86,high,0.8557,"[""BRMSPAN-20260802-0874df82b6f9580c34b1ed06"", ""BRMSPAN-20260802-157a41ca3a5bb6f99d758d9e"", ""BRMSPAN-20260802-26a82e0c3b3d4988195be7e9"", ""BRMSPAN-20260802-4d04b047e4281eb05aabeaf5""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_003,,30da2ca5f5bab17055176a93c6aeb22696e2f062818cebcdef238a9922f9b3fe,30da2ca5f5bab17055176a93c6aeb22696e2f062818cebcdef238a9922f9b3fe,queued_not_run,side_relevance_reconciliation_lane_004,4603
