span_rating_id,source_rating_id,span_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,comparison_potential_rating,safety_side_hint,current_side_relevance_rating,span_text_snippet,bounded_context_snippet,page_number,section_heading,character_start_offset,character_end_offset,source_title,source_locator_lineage,source_level_rating_rationale,span_level_rating_rationale,reason_codes,input_confidence_score,extraction_confidence_rating,source_rating_confidence,neighboring_span_ids,source_level_evidence_flags,likely_role_or_unit_terms_detected,reconciliation_priority_tier,reconciliation_reason_codes,missing_metadata_flag,missing_metadata_fields,rating_lane_id,span_extraction_lane_id,packet_id,source_span_lineage_sha256,span_sha256,reconciliation_status,locked_lane_id,locked_queue_position
BRMGRT-20260802-dc500593cd74173540bcee77,BRMGRS-20260802-9cdf745d825bdd32c3462fc6,BRMSPAN-20260802-eb18726e7adfed25195bee0d,RMSRD-20260802-63fcb79ad2e2d40107b9,RMSRD-20260802-63fcb79ad2e2d40107b9,BRM5C-BRM5-20260731-08544-01,Burt,MI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,moderate,none,unclear,unclear,"Clerk X $ 23,500.00 Annual Base - Gross Salary to be $32,000 effective 04/01/2019
",,,,331,413,"2023/2024 Burt Township Policy Salaries, Wages, Benefits, Fees (Fire Department / Firefighters hourly rates) — Effective April 1, 2023 (Approved March 8, 2023; includes 2023 COLA 8.7 note)","{""candidate_id"": ""BRM5C-BRM5-20260731-08544-01"", ""final"": ""https://burttownship.com/wp-content/uploads/2023/03/23-24-Policy-Sheet-Most-up-to-date.pdf"", ""original"": ""https://www.burttownship.com/wp-content/uploads/2023/03/23-24-Policy-Sheet-Most-up-to-date.pdf"", ""scout_target_id"": ""BRM5-20260731-08544""}",Aggregated 9 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,The span states an annual base/gross salary outcome effective 04/01/2019 (explicit amounts present).,annual_base_gross_salary_to_be_with_effective_date_in_snippet;explicit_amounts_and_effective_04_01_2019_present;effective_adjustment_language_present,0.94,very_high,0.8978,"[""BRMSPAN-20260802-4f9f24742120e74919480551"", ""BRMSPAN-20260802-8e05b9c389383342f1961006"", ""BRMSPAN-20260802-6e4aaec71a855a3d03af839b"", ""BRMSPAN-20260802-e13afd7f6dec4cb4dde7b0cf""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}","[""fire""]",tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_005,span_extraction_lane_004,,e34bd3b95013f16958600b385b785cf5c35dc5caa0e14a09411b802b853fa764,e34bd3b95013f16958600b385b785cf5c35dc5caa0e14a09411b802b853fa764,queued_not_run,side_relevance_reconciliation_lane_002,1909
BRMGRT-20260802-70b5325caf08ae358ddb3fa7,BRMGRS-20260802-38d539cafa950cb360503bb5,BRMSPAN-20260802-9cfb1c897e07e7f8829bbce0,RMSRD-20260802-140f03e590c2296ef4f5,RMSRD-20260802-140f03e590c2296ef4f5,BRM5C-BRM5-20260731-02402-03,Salem,OH,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,unclear," Effective July 1, 2017, the shoe and glove allowance of one hundred fifty ($150.00)
",,,,55994,56079,"Agreement between City of Salem, Ohio and Local #2701 AFSCME, Ohio Council 8 (Collective Bargaining Agreement)","{""candidate_id"": ""BRM5C-BRM5-20260731-02402-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-03-0211.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-03-0211.pdf"", ""scout_target_id"": ""BRM5-20260731-02402""}",Aggregated 24 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"Directly states shoe and glove allowance is $150 effective July 1, 2017.",explicit_effective_date_present;explicit_dollar_amount_present,0.94,very_high,0.8642,"[""BRMSPAN-20260802-77f326c43b4754b8d2bc7933"", ""BRMSPAN-20260802-407bbaf784c60b667d4c97e5"", ""BRMSPAN-20260802-c8902bb0b2be77b7974ad42a"", ""BRMSPAN-20260802-67b1452073678a42fc2919ca""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_002,span_extraction_lane_005,,a2fd3318fced027bb581f109c0c32bfd97a177025f0f711ed8d20b0469774468,a2fd3318fced027bb581f109c0c32bfd97a177025f0f711ed8d20b0469774468,queued_not_run,side_relevance_reconciliation_lane_002,1915
BRMGRT-20260802-6bd2a5118b94de560684551f,BRMGRS-20260802-e0a4097157bc9cf19763ae3d,BRMSPAN-20260802-a71880ec6537c7e926319a45,RMSRD-20260802-ec799b9613b10c7d6343,RMSRD-20260802-ec799b9613b10c7d6343,BRM5C-BRM5-20260731-07229-02,Washington,PA,Northeast,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,unclear," Motion to approve the hiring of Michael Moye, effective December 1st, at $19 per hour, and
",,,,2828,2920,"Regular Council Meeting Agenda (Dec 4, 2025) - City of Washington, PA","{""candidate_id"": ""BRM5C-BRM5-20260731-07229-02"", ""final"": ""https://washingtonpa.us/wp-content/uploads/2025/12/DECEMBER-4-2025-REGULAR-COUNCIL-MEETING-AGENDA-NL.pdf"", ""original"": ""https://washingtonpa.us/wp-content/uploads/2025/12/DECEMBER-4-2025-REGULAR-COUNCIL-MEETING-AGENDA-NL.pdf"", ""scout_target_id"": ""BRM5-20260731-07229""}",Aggregated 11 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,Directly states the hiring hourly rate ($19 per hour) and effective date (December 1st) in the motion.,explicit_hourly_rate_value_present;explicit_effective_date_present,0.94,very_high,0.8782,"[""BRMSPAN-20260802-1f75772f62e289949bdcda32"", ""BRMSPAN-20260802-173a1c4ca7da9ff61d731b94"", ""BRMSPAN-20260802-3a70947da6542ed378963e7b"", ""BRMSPAN-20260802-d53fc24ad66fc9905b5e4f3b""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_002,,300a76dd3c49c1ea2b1379f509afc24e868bb780c5b24fab75c1a4a2ff27448b,300a76dd3c49c1ea2b1379f509afc24e868bb780c5b24fab75c1a4a2ff27448b,queued_not_run,side_relevance_reconciliation_lane_002,1921
BRMGRT-20260802-47d76b54500b59e08b8452ed,BRMGRS-20260802-616d254742dff85b1a97b903,BRMSPAN-20260802-1f3d4c4cbe49ac51550a2631,RMSRD-20260802-94824d92a232f2fdc478,RMSRD-20260802-94824d92a232f2fdc478,BRM5C-BRM5-20260731-10462-01,Halcott,NY,Northeast,pdf,wage_schedule,cba_arbitration_factfinding_hint,quant_overtime_or_holiday_rate,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,weak,moderate,none,unclear,unclear,"3) That each fulltime highway employee in the Town of Halcott be paid time and a half for overtime after a 40/hr week.
",,,,8662,8781,2025 Town of Halcott Terms of Employment (starting wage schedule for Town Highway employees; adopted Organizational Meeting Jan 2025),"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",Aggregated 14 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,Same explicit overtime compensation rule is present (time and a half after a 40/hr week).,explicitlystatesovertimeafter40hours;explicittimeandahalfrate;duplicateovertimepaylanguagewithinpacket,0.84,high,0.8729,"[""BRMSPAN-20260802-a79299a84e745bdb96eb4f3a"", ""BRMSPAN-20260802-0ac4039a9fa0ee8c457c4483"", ""BRMSPAN-20260802-4fdb3a1438227f7bf8c1b0a3"", ""BRMSPAN-20260802-7cec51dea06a37ff9a74c363""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}","[""unit_or_role""]",tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_004,span_extraction_lane_004,,c4dde222071b8746c88658084fd8d3075cf9b80738bf08b12b6d96c400302831,c4dde222071b8746c88658084fd8d3075cf9b80738bf08b12b6d96c400302831,queued_not_run,side_relevance_reconciliation_lane_002,1927
BRMGRT-20260802-4c5a676abd65d68c017ad33e,BRMGRS-20260802-e5af1064a66ba555268b5575,BRMSPAN-20260802-92f39ccdf96996b7ba6cf477,RMSRD-20260802-d5c0500801fd0bc986fa,RMSRD-20260802-d5c0500801fd0bc986fa,BRM5C-BRM5-20260731-17322-01,Northfield Center,OH,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_overtime_or_holiday_rate,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,unclear,"emergencies: Overtime rate of 1.5 times regular rate is paid for the hours that a
",,,,33084,33166,2020 Northfield Center Township Organizational Resolution (agenda packet PDF includes operative wage schedule text),"{""candidate_id"": ""BRM5C-BRM5-20260731-17322-01"", ""final"": ""https://northfieldcenter.com/wp-content/uploads/2019/12/Agenda-Packet-Trustee-Special-Meeting-December-19-2019-1.pdf"", ""original"": ""https://northfieldcenter.com/wp-content/uploads/2019/12/Agenda-Packet-Trustee-Special-Meeting-December-19-2019-1.pdf"", ""scout_target_id"": ""BRM5-20260731-17322""}",Aggregated 21 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,Explicitly provides an overtime rule: “Overtime rate of 1.5 times regular rate … paid for the hours …”,explicit_overtime_multiplier,0.84,high,0.8714,"[""BRMSPAN-20260802-1f39d9b58b44cee1d4836df9"", ""BRMSPAN-20260802-4f6db485b181bd5b5893497a"", ""BRMSPAN-20260802-b61533b9f730645cf83897b0""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}","[""unit_or_role""]",tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_003,span_extraction_lane_003,,e55be3f5f8f0ef0d27337d1a00e520a7fe9e507dda22bea8b818b90a23c5ebc3,e55be3f5f8f0ef0d27337d1a00e520a7fe9e507dda22bea8b818b90a23c5ebc3,queued_not_run,side_relevance_reconciliation_lane_002,1933
BRMGRT-20260802-c7cdf65bfd7d24f869e22310,BRMGRS-20260802-ed55a230986c8e7d0e670d1e,BRMSPAN-20260802-006c3c5aad5f17ca3f927e7d,RMSRD-20260802-d17f55e25017b5763e14,RMSRD-20260802-d17f55e25017b5763e14,BRM5C-BRM5-20260731-08760-01,Whitewater,MI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,moderate,none,unclear,unclear,"GENERAL FUND: Salaries and wages increase by 3% based on the 2024 Consumer Price
",,,,3462,3543,Whitewater Township Special Board Meeting Packet (includes Graded Wage Scale 2025/2026 and Salary Schedule 2025/2026),"{""candidate_id"": ""BRM5C-BRM5-20260731-08760-01"", ""final"": ""https://whitewatertownshipmi.gov/uploads/2/1/9/6/21966412/special_board_meeting_packet__03.24.2025.pdf"", ""original"": ""https://www.whitewatertownshipmi.gov/uploads/2/1/9/6/21966412/special_board_meeting_packet__03.24.2025.pdf"", ""scout_target_id"": ""BRM5-20260731-08760""}",Aggregated 19 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,States a 3% salaries/wages increase based on the 2024 Consumer Price Index.,explicit_percent_value_present;explicit_cola_indexing_basis_present,0.94,very_high,0.8832,"[""BRMSPAN-20260802-8c02cc95635a0c551cff731d"", ""BRMSPAN-20260802-d9e33c06b479882bd3f68b3f"", ""BRMSPAN-20260802-2ab1f0180046f4c83d333156"", ""BRMSPAN-20260802-50bd9503afc2a90e3e6c8f13""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}","[""unit_or_role""]",tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_003,span_extraction_lane_001,,c1a37a449b9d15ea82619885cfe5ef9d73c40efce1adc95253961de611c86864,c1a37a449b9d15ea82619885cfe5ef9d73c40efce1adc95253961de611c86864,queued_not_run,side_relevance_reconciliation_lane_002,1939
BRMGRT-20260802-70b086d83ad27bf638875ebe,BRMGRS-20260802-d5278fab87fd90cb2f51bc8d,BRMSPAN-20260802-0ae43251710e4b02132a6cb0,RMSRD-20260802-9e4d875d7dcd14714b6f,RMSRD-20260802-9e4d875d7dcd14714b6f,BRM5C-BRM5-20260731-05378-01,Stewart,MN,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,moderate,none,unclear,unclear,"-Mayor Peirce stated that he did an 8% increase on the base of each grade and the
",,,,4852,4934,City of Stewart council minutes (contains Resolution 2025-14 wage increase / wage scale restructuring reference),"{""candidate_id"": ""BRM5C-BRM5-20260731-05378-01"", ""final"": ""https://cityofstewart.com/userfiles/file/01.13.25-meeting-minutes.pdf"", ""original"": ""https://www.cityofstewart.com/userfiles/file/01.13.25-meeting-minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-05378""}",Aggregated 3 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,"Mentions an explicit 8% increase applied to the base of each grade, which is directly claim-ready as a compensation amount/structure element.",explicit_percent_value_present;explicit_pay_structure_reference_to_each_grade_base;statement_is_claim_direct_about_amount_of_increase,0.94,very_high,0.9133,"[""BRMSPAN-20260802-eeee3b1e914af3ed9ac61e2e"", ""BRMSPAN-20260802-db91ed9ade31717d7fc16be2""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_005,span_extraction_lane_001,,62f48ac1338856b8eb52e1a1a0c0131275b2f7e68e3960d6a15f1b43d936b2b8,62f48ac1338856b8eb52e1a1a0c0131275b2f7e68e3960d6a15f1b43d936b2b8,queued_not_run,side_relevance_reconciliation_lane_002,1945
BRMGRT-20260802-2332e8abab2bf51e2e37bbde,BRMGRS-20260802-4a260b6223dfbbd83947e211,BRMSPAN-20260802-fdccec879b81a9fd148ef7b1,RMSRD-20260802-e70923b5e0ff0bc1ddce,RMSRD-20260802-e70923b5e0ff0bc1ddce,BRM5C-BRM5-20260731-13420-03,Berlin,OH,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,weak,central,none,unclear,unclear,"RESOLUTION APPROVE AND ADOPT A 3.5% WAGE INCREASE FOR ALL
",,,,43985,44043,2023 Organizational Meeting Minutes (Wage Schedule / Resolution Approve and Adopt a 3.5% Wage Increase for Township Personnel and Pay Rates),"{""candidate_id"": ""BRM5C-BRM5-20260731-13420-03"", ""final"": ""https://webgen1files1.revize.com/berlintwpoh/approved%202023%20ORGANIZATIONAL%20MEETING%2012-27-2022.pdf"", ""original"": ""https://webgen1files1.revize.com/berlintwpoh/approved%202023%20ORGANIZATIONAL%20MEETING%2012-27-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-13420""}",Aggregated 9 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,"Directly states a resolution to “approve and adopt a 3.5% wage increase for all,” making the percent increase adoption claim-ready and central as a pay-adjustment mechanism statement.",explicit_percent_wage_increase_present;explicit_approval_and_adoption_language_present,0.94,very_high,0.8689,"[""BRMSPAN-20260802-f2da5d20d116e557537812f9"", ""BRMSPAN-20260802-d422e7b5b51aad015afd4784"", ""BRMSPAN-20260802-51cc0ff8ce46e31f134b235c"", ""BRMSPAN-20260802-cfe7e78183ac3380cf4542b3""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}","[""unit_or_role""]",tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_005,,4ce5867f09169ccae663c432cab48ecb1e4b0e7e80149bb05a1de9fb662eb600,4ce5867f09169ccae663c432cab48ecb1e4b0e7e80149bb05a1de9fb662eb600,queued_not_run,side_relevance_reconciliation_lane_002,1951
BRMGRT-20260802-65d0b8e5cee18036cfb41d54,BRMGRS-20260802-0333a6a2f1b521fa29851bbc,BRMSPAN-20260802-efedc81775bfd7f298bce84e,RMSRD-20260802-e911d4c755fcdc553545,RMSRD-20260802-e911d4c755fcdc553545,BRM5C-BRM5-20260731-06012-02,Green,OH,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,unclear,"2nd year of the agreement 2.0% increase (effective 4/16/20)
",,,"Section 1. Wage Rates. Bargaining unit members wage rates are set forth in Appendix B,",90404,90464,"Collective Bargaining Agreement (AFSCME Local 2714 – Dispatchers) — Effective April 16, 2019 through April 15, 2022 (Wage Schedule in Appendix B)","{""candidate_id"": ""BRM5C-BRM5-20260731-06012-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-01-0025.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-01-0025.pdf"", ""scout_target_id"": ""BRM5-20260731-06012""}",Aggregated 19 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,Direct statement of a 2.0% increase effective 4/16/20 (2nd year).,explicit_percentage_increase_2_0;effective_date_specified,0.94,very_high,0.8758,"[""BRMSPAN-20260802-d2616abfe4a209aab7f2cd73"", ""BRMSPAN-20260802-32786cb787ea8bd4af0fce05"", ""BRMSPAN-20260802-64d1e58c9f084b6dd550d669"", ""BRMSPAN-20260802-47ec642ca69531c473caaeb6""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}","[""unit_or_role""]",tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_001,,d2dfd3dfe36e9a7f37f0d79db8ebd23b2d0020aa9f743b78e7f651ab638673b6,d2dfd3dfe36e9a7f37f0d79db8ebd23b2d0020aa9f743b78e7f651ab638673b6,queued_not_run,side_relevance_reconciliation_lane_002,1957
BRMGRT-20260802-e2f2535d25acfb138d3a77a9,BRMGRS-20260802-d5ee58839d567e3f84a47272,BRMSPAN-20260802-5f107b4cb405c307adeae86e,RMSRD-20260802-679d3f1a12b8d2002753,RMSRD-20260802-679d3f1a12b8d2002753,BRM5C-BRM5-20260731-13660-01,Union,OH,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,weak,weak,none,unclear,unclear,"such employees will receive a 3% wage increase.
",,,,32525,32573,"Collective Bargaining Agreement (City of Union, Ohio) — Fraternal Order of Police / Ohio Labor Council, Inc. (Appendix A: Wages of Non-Probationary Police Officers)","{""candidate_id"": ""BRM5C-BRM5-20260731-13660-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1190.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1190.pdf"", ""scout_target_id"": ""BRM5-20260731-13660""}",Aggregated 20 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,States that such employees “will receive a 3% wage increase.”,explicit_percent_in_wage_increase;clear_amount_given,0.94,high,0.8640,"[""BRMSPAN-20260802-a37ad1dc66559aa11fcd5426"", ""BRMSPAN-20260802-4a535393e307b74272200227"", ""BRMSPAN-20260802-e651df71150581cc06c10777"", ""BRMSPAN-20260802-5554d3ae67e108342e1f338b""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_002,span_extraction_lane_003,,da4e4a08dcbd11d22ff957fc316e234ea7e0b32c2f9eef87586098772f0a72d9,da4e4a08dcbd11d22ff957fc316e234ea7e0b32c2f9eef87586098772f0a72d9,queued_not_run,side_relevance_reconciliation_lane_002,1963
BRMGRT-20260802-3486f0aaa128481133cdc992,BRMGRS-20260802-24da22ccb46119f1021d6fd3,BRMSPAN-20260802-2ad59db2ba4bcc55cd3d4a48,RMSRD-20260802-6a2bcfe08cada86e59f4,RMSRD-20260802-6a2bcfe08cada86e59f4,BRM5C-BRM5-20260731-14396-01,Clymer,PA,Northeast,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,unclear,"(a) The Social Security Taxable Wage Base will increase by 2.7% compounded annually;
",,,,39514,39599,"CLYMER BOROUGH - 32-039-3 N.0513 GASB 68 Measurement Date of December 31, 2022 (Salary Scale appendix)","{""candidate_id"": ""BRM5C-BRM5-20260731-14396-01"", ""final"": ""https://pmrs.pa.gov/wp-content/uploads/2023/12/32-039-3-N.0513-Clymer-Borough-2022-GASB-68-Report.pdf"", ""original"": ""https://pmrs.pa.gov/wp-content/uploads/2023/12/32-039-3-N.0513-Clymer-Borough-2022-GASB-68-Report.pdf"", ""scout_target_id"": ""BRM5-20260731-14396""}",Aggregated 7 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,Explicitly states Social Security Taxable Wage Base increases by 2.7% compounded annually.,explicit_percent_value_compounded_annually;quantitative_signal_flag_true,0.94,very_high,0.9029,"[""BRMSPAN-20260802-cf4ac7ac68bc432bb8ba5cad"", ""BRMSPAN-20260802-5331f7618de85caab733fcd3"", ""BRMSPAN-20260802-049c98ca7dccca213a327f0f"", ""BRMSPAN-20260802-1a4ac882969a4f5d32be6a6d""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_002,span_extraction_lane_004,,ca2f80e5552ad585b3a0f2b3aee16aa77dff5e28247a72fbbd5e77c4772a1600,ca2f80e5552ad585b3a0f2b3aee16aa77dff5e28247a72fbbd5e77c4772a1600,queued_not_run,side_relevance_reconciliation_lane_002,1969
