search_target_id,lane_id,terminal_target_status,primary_call_completed,repair_call_used,candidate_count,failure_class,completed_at
EXTSEARCH-c63cf98d40163697f4c2bbff,external_search_lane_004,candidate_found,true,false,31,,2026-08-04T23:40:00.478302+00:00
EXTSEARCH-00c382624df179fb9661b2bf,external_search_lane_004,candidate_found,true,false,17,,2026-08-04T23:40:09.198121+00:00
EXTSEARCH-0da5ab6f7927956104745288,external_search_lane_004,candidate_found,true,false,34,,2026-08-04T23:40:16.471958+00:00
EXTSEARCH-160d4667a21f0b4f0a44cfe5,external_search_lane_004,candidate_found,true,false,20,,2026-08-04T23:40:24.755221+00:00
EXTSEARCH-b2ad926e1508b0cd12806138,external_search_lane_004,candidate_found,true,false,14,,2026-08-04T23:40:33.325519+00:00
EXTSEARCH-dd1d2aea3d25a19dc9110c80,external_search_lane_004,candidate_found,true,false,23,,2026-08-04T23:40:42.294623+00:00
EXTSEARCH-32e2537bdd2ebdb2f5302e06,external_search_lane_004,candidate_found,true,false,18,,2026-08-04T23:40:50.688568+00:00
EXTSEARCH-96abd7377a17df543eea206d,external_search_lane_004,candidate_found,true,false,29,,2026-08-04T23:40:57.016169+00:00
EXTSEARCH-873573022943cf31f45aadc2,external_search_lane_004,candidate_found,true,false,18,,2026-08-04T23:41:03.219262+00:00
EXTSEARCH-3d043505e559d717ebc52c60,external_search_lane_004,candidate_found,true,false,22,,2026-08-04T23:41:10.439377+00:00
EXTSEARCH-6f9ec8144af06a306bae65a8,external_search_lane_004,candidate_found,true,false,25,,2026-08-04T23:41:18.232721+00:00
EXTSEARCH-ff81cb92861431ba614837f8,external_search_lane_004,candidate_found,true,false,34,,2026-08-04T23:41:25.949303+00:00
EXTSEARCH-04a6cbdc0095be73f9d3419b,external_search_lane_004,candidate_found,true,false,21,,2026-08-04T23:41:32.495010+00:00
EXTSEARCH-a0d63d929f83761254e00ca2,external_search_lane_004,candidate_found,true,false,23,,2026-08-04T23:41:40.730728+00:00
EXTSEARCH-bb25e6e8a2fd2a44b9d64c67,external_search_lane_004,candidate_found,true,false,27,,2026-08-04T23:41:50.603483+00:00
EXTSEARCH-8fe22df4f806d09a5e891994,external_search_lane_004,candidate_found,true,false,28,,2026-08-04T23:41:59.817900+00:00
EXTSEARCH-b9457f6631c45e13156320b2,external_search_lane_004,candidate_found,true,false,26,,2026-08-04T23:42:07.884033+00:00
EXTSEARCH-2bad2ce1ed9cb68827b721f5,external_search_lane_004,candidate_found,true,false,28,,2026-08-04T23:42:14.391363+00:00
EXTSEARCH-416fb200f4122635bcffcbc8,external_search_lane_004,candidate_found,true,false,25,,2026-08-04T23:42:26.286067+00:00
EXTSEARCH-9184a56eebf02d324ffd50f9,external_search_lane_004,candidate_found,true,false,23,,2026-08-04T23:42:34.821249+00:00
EXTSEARCH-9c2a4b125562ad3b64f97d71,external_search_lane_004,candidate_found,true,false,30,,2026-08-04T23:42:41.879120+00:00
EXTSEARCH-ef397f14a728da08fc1e9562,external_search_lane_004,candidate_found,true,false,17,,2026-08-04T23:42:48.396624+00:00
EXTSEARCH-f0cf9e54379834318ac49164,external_search_lane_004,candidate_found,true,false,15,,2026-08-04T23:42:56.015020+00:00
EXTSEARCH-e0737bd236d224dab77712da,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:43:04.595097+00:00
EXTSEARCH-dbeb8e03138f363b9eb25978,external_search_lane_004,candidate_found,true,false,20,,2026-08-04T23:43:12.819813+00:00
EXTSEARCH-7c585af0e2347a02c0cec278,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:43:24.379113+00:00
EXTSEARCH-c5812b927c4f3559f710e0cb,external_search_lane_004,candidate_found,true,false,26,,2026-08-04T23:43:32.590296+00:00
EXTSEARCH-8dc67a40899e5e75576b1f72,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:43:41.546763+00:00
EXTSEARCH-47a63374719abb53f9dd95c5,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:43:49.267759+00:00
EXTSEARCH-7c2371b20c877750c0773efa,external_search_lane_004,candidate_found,true,false,9,,2026-08-04T23:43:56.694021+00:00
EXTSEARCH-fe408010336dac1f13d734dd,external_search_lane_004,candidate_found,true,false,25,,2026-08-04T23:44:04.236780+00:00
EXTSEARCH-cab30b9e80fd384ed76772c9,external_search_lane_004,candidate_found,true,false,10,,2026-08-04T23:44:11.918558+00:00
EXTSEARCH-55831adc3640cce91b5ff49a,external_search_lane_004,candidate_found,true,false,26,,2026-08-04T23:44:20.292101+00:00
EXTSEARCH-2e21b74fbefce7873a65faa6,external_search_lane_004,candidate_found,true,false,16,,2026-08-04T23:44:28.687789+00:00
EXTSEARCH-057e74e7ef4c838c1977c426,external_search_lane_004,candidate_found,true,false,18,,2026-08-04T23:44:38.020044+00:00
EXTSEARCH-cc8337fa63c49a09b9a035e0,external_search_lane_004,candidate_found,true,false,21,,2026-08-04T23:44:46.502420+00:00
EXTSEARCH-aa22733ac3ee85a3f57f0f10,external_search_lane_004,candidate_found,true,false,18,,2026-08-04T23:44:54.495206+00:00
EXTSEARCH-012dc5759f9f34b7d1f804a4,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:45:02.810252+00:00
EXTSEARCH-b20b8ac00cc367cf8ef6af09,external_search_lane_004,candidate_found,true,false,11,,2026-08-04T23:45:09.127516+00:00
EXTSEARCH-6ae67fe172627faa22d56ca7,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:45:18.446430+00:00
EXTSEARCH-9ce8f4dd626bd671cdf13d57,external_search_lane_004,candidate_found,true,false,30,,2026-08-04T23:45:25.526790+00:00
EXTSEARCH-4e096d5411f5554ddb4401ac,external_search_lane_004,candidate_found,true,false,25,,2026-08-04T23:45:36.680530+00:00
EXTSEARCH-3f82a61a830a848091534982,external_search_lane_004,candidate_found,true,false,26,,2026-08-04T23:45:45.148277+00:00
EXTSEARCH-f43ac46c8fb5dfcf097a3e24,external_search_lane_004,candidate_found,true,false,26,,2026-08-04T23:45:52.186024+00:00
EXTSEARCH-0cb3ed2556ed07e01f4c7a26,external_search_lane_004,candidate_found,true,false,22,,2026-08-04T23:46:00.112715+00:00
EXTSEARCH-34c85ad8bb01008b2325411e,external_search_lane_004,candidate_found,true,false,29,,2026-08-04T23:46:09.240346+00:00
EXTSEARCH-4c4f2c457226f90e7b8ba199,external_search_lane_004,candidate_found,true,false,21,,2026-08-04T23:46:15.879989+00:00
EXTSEARCH-65dfcf9a6d75a21e34d0f6fd,external_search_lane_004,candidate_found,true,false,20,,2026-08-04T23:46:25.853151+00:00
EXTSEARCH-b435b77538ca9735d2a095cd,external_search_lane_004,candidate_found,true,false,30,,2026-08-04T23:46:33.859996+00:00
EXTSEARCH-7db5fe283c5dc6efe2947951,external_search_lane_004,candidate_found,true,false,40,,2026-08-04T23:46:41.689030+00:00
EXTSEARCH-afb32f3ca8f6f4bc6332caf1,external_search_lane_004,candidate_found,true,false,25,,2026-08-04T23:46:53.084193+00:00
EXTSEARCH-9b80de28a71ca30c8034c32e,external_search_lane_004,candidate_found,true,false,33,,2026-08-04T23:47:00.797174+00:00
EXTSEARCH-1ecf63135ba8c13f96687359,external_search_lane_004,candidate_found,true,false,29,,2026-08-04T23:47:08.896137+00:00
EXTSEARCH-a39855451146dfbe8755739d,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:47:17.653888+00:00
EXTSEARCH-fb14d46df740ff8cc2827dc2,external_search_lane_004,candidate_found,true,false,2,,2026-08-04T23:47:24.710744+00:00
EXTSEARCH-7a6ccc764205fe98145b93fc,external_search_lane_004,candidate_found,true,false,28,,2026-08-04T23:47:32.399341+00:00
EXTSEARCH-729f727acac89aa6e6828597,external_search_lane_004,candidate_found,true,false,14,,2026-08-04T23:47:39.974635+00:00
EXTSEARCH-3b9f4e843a7d23e39191f74c,external_search_lane_004,candidate_found,true,false,22,,2026-08-04T23:47:48.027863+00:00
EXTSEARCH-dd494ebd56c6e0332acd2aca,external_search_lane_004,candidate_found,true,false,33,,2026-08-04T23:47:59.452099+00:00
EXTSEARCH-fe93a7871eab6f4aa2dabba6,external_search_lane_004,candidate_found,true,false,23,,2026-08-04T23:48:05.965582+00:00
EXTSEARCH-d36f4ac4863c8411b337fd81,external_search_lane_004,candidate_found,true,false,26,,2026-08-04T23:48:15.377282+00:00
EXTSEARCH-7d2eebf2242afa98651fffc7,external_search_lane_004,candidate_found,true,false,19,,2026-08-04T23:48:23.791692+00:00
EXTSEARCH-06755c2ddfa928c70f5c7e7f,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:48:32.200161+00:00
EXTSEARCH-97444d2eacbe328b91da858c,external_search_lane_004,candidate_found,true,false,34,,2026-08-04T23:48:43.840205+00:00
EXTSEARCH-d3e02166a25acd45682c0c54,external_search_lane_004,candidate_found,true,false,21,,2026-08-04T23:48:50.886657+00:00
EXTSEARCH-4af53dfb27d12e451a93622a,external_search_lane_004,candidate_found,true,false,32,,2026-08-04T23:48:57.244197+00:00
EXTSEARCH-f885ff206f7f2eaece2a6794,external_search_lane_004,candidate_found,true,false,12,,2026-08-04T23:49:08.096865+00:00
EXTSEARCH-19e127312cb9bb7f0522bc4d,external_search_lane_004,candidate_found,true,false,22,,2026-08-04T23:49:19.829216+00:00
EXTSEARCH-3d15f398a86272f3b34eb81c,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:49:28.200757+00:00
EXTSEARCH-6e09add5e03f054e41ae2582,external_search_lane_004,candidate_found,true,false,22,,2026-08-04T23:49:35.270003+00:00
EXTSEARCH-b33a9882bb1bddc8ae6a8984,external_search_lane_004,candidate_found,true,false,22,,2026-08-04T23:49:43.719445+00:00
EXTSEARCH-d06b3b76dad0ca2b2fc8a73c,external_search_lane_004,candidate_found,true,false,23,,2026-08-04T23:49:54.319231+00:00
EXTSEARCH-6d82efb8ac9df59041a8e81e,external_search_lane_004,candidate_found,true,false,20,,2026-08-04T23:50:01.615768+00:00
EXTSEARCH-68793fe10524516e780d4864,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:50:09.461628+00:00
EXTSEARCH-33ee7cb242bdc603e5a14ab4,external_search_lane_004,candidate_found,true,false,28,,2026-08-04T23:50:16.554331+00:00
EXTSEARCH-c5ee22af9a30a0e22ebe02cc,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:50:24.453607+00:00
EXTSEARCH-c0aa3759e413af51d6597f39,external_search_lane_004,candidate_found,true,false,13,,2026-08-04T23:50:31.445199+00:00
EXTSEARCH-a1dc85c5a3535484eb5baca5,external_search_lane_004,candidate_found,true,false,25,,2026-08-04T23:50:40.207661+00:00
EXTSEARCH-88420ec911541f89cc1b6b2b,external_search_lane_004,candidate_found,true,false,16,,2026-08-04T23:50:48.219146+00:00
EXTSEARCH-c16bf0eea3ed4e8eac6c1b98,external_search_lane_004,candidate_found,true,false,15,,2026-08-04T23:50:57.041571+00:00
EXTSEARCH-b7fa187782ca82b891322459,external_search_lane_004,candidate_found,true,false,19,,2026-08-04T23:51:06.621273+00:00
EXTSEARCH-bfff733132e73e6f41ca2603,external_search_lane_004,candidate_found,true,false,26,,2026-08-04T23:51:13.180482+00:00
EXTSEARCH-580a41d4b83258eeee86420c,external_search_lane_004,candidate_found,true,false,20,,2026-08-04T23:51:21.265032+00:00
EXTSEARCH-3a1fa91182568a009d3fa088,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:51:31.906088+00:00
EXTSEARCH-1dd6a85958039ce975983f90,external_search_lane_004,candidate_found,true,false,20,,2026-08-04T23:51:40.018683+00:00
EXTSEARCH-706882d4b7c420b16b24362a,external_search_lane_004,candidate_found,true,false,17,,2026-08-04T23:51:47.498657+00:00
EXTSEARCH-da5a46e163bfc6c8112105f1,external_search_lane_004,candidate_found,true,false,18,,2026-08-04T23:51:55.921016+00:00
EXTSEARCH-8c1a4edfe40d6fd52c659884,external_search_lane_004,candidate_found,true,false,29,,2026-08-04T23:52:03.921926+00:00
EXTSEARCH-1cadddca0aa5c3db7a3cbb9a,external_search_lane_004,candidate_found,true,false,18,,2026-08-04T23:52:12.687336+00:00
EXTSEARCH-98f49013231da09461cfc180,external_search_lane_004,candidate_found,true,false,17,,2026-08-04T23:52:19.635141+00:00
EXTSEARCH-7c77219c89c46eb4c906b3ad,external_search_lane_004,candidate_found,true,false,27,,2026-08-04T23:52:28.492164+00:00
EXTSEARCH-71e4afcffebfe5495c789d0a,external_search_lane_004,candidate_found,true,false,16,,2026-08-04T23:52:35.083078+00:00
EXTSEARCH-09d2e83a338665bd00a901f1,external_search_lane_004,candidate_found,true,false,18,,2026-08-04T23:52:43.594172+00:00
EXTSEARCH-45c792a25c9babad6e73c728,external_search_lane_004,candidate_found,true,false,22,,2026-08-04T23:52:51.434420+00:00
EXTSEARCH-cdabea3598b1f33e98bcae72,external_search_lane_004,candidate_found,true,false,21,,2026-08-04T23:52:58.031732+00:00
EXTSEARCH-11b69656e614efe0f40a9eae,external_search_lane_004,candidate_found,true,false,16,,2026-08-04T23:53:06.350013+00:00
EXTSEARCH-a33a93fc38c79a136d6ee666,external_search_lane_004,candidate_found,true,false,8,,2026-08-04T23:53:15.745039+00:00
EXTSEARCH-3e41b57338be13d6d9ee5150,external_search_lane_004,candidate_found,true,false,20,,2026-08-04T23:53:27.703991+00:00
EXTSEARCH-8f75b8bcbf6a23075ad1b26a,external_search_lane_004,candidate_found,true,false,23,,2026-08-04T23:53:37.824265+00:00
EXTSEARCH-d2afd9bffbe577d9d2c88b86,external_search_lane_004,candidate_found,true,false,25,,2026-08-04T23:53:44.929691+00:00
EXTSEARCH-df774904eb0e3a879dff626d,external_search_lane_004,candidate_found,true,false,19,,2026-08-04T23:53:53.491063+00:00
EXTSEARCH-487828d750bdc4ec8085f63c,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:54:04.297656+00:00
EXTSEARCH-7ddbd00ef71dd728b9105c42,external_search_lane_004,candidate_found,true,false,18,,2026-08-04T23:54:13.007837+00:00
EXTSEARCH-7f89e65f2fa3410b228f5117,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:54:20.981607+00:00
EXTSEARCH-4246858c00aaaafec54ee712,external_search_lane_004,candidate_found,true,false,27,,2026-08-04T23:54:28.916441+00:00
EXTSEARCH-abd12241855bf0e5b7736cb4,external_search_lane_004,candidate_found,true,false,21,,2026-08-04T23:54:38.023945+00:00
EXTSEARCH-70463986983a946f2e741416,external_search_lane_004,candidate_found,true,false,19,,2026-08-04T23:54:48.750628+00:00
EXTSEARCH-31cd07dbcb8aa1a643e98f39,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:54:57.246424+00:00
EXTSEARCH-8bc623c224239db3ec0c42a5,external_search_lane_004,candidate_found,true,false,22,,2026-08-04T23:55:04.424647+00:00
EXTSEARCH-362e768bcf6e5912140bb43e,external_search_lane_004,candidate_found,true,false,25,,2026-08-04T23:55:13.577501+00:00
EXTSEARCH-27f158c0a44fb4375a387916,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:55:20.635134+00:00
EXTSEARCH-4270a6d9f721e9045a812202,external_search_lane_004,candidate_found,true,false,18,,2026-08-04T23:55:28.576333+00:00
EXTSEARCH-2ab32724f93cc5197d35637a,external_search_lane_004,candidate_found,true,false,20,,2026-08-04T23:55:35.768744+00:00
EXTSEARCH-4dd7e91a52f8d7a5987c1e4c,external_search_lane_004,candidate_found,true,false,25,,2026-08-04T23:55:43.103774+00:00
EXTSEARCH-cbc45c094c1f6b46d391b568,external_search_lane_004,candidate_found,true,false,24,,2026-08-04T23:55:52.014580+00:00
EXTSEARCH-9a1c350515cadcb532f4e9e4,external_search_lane_004,candidate_found,true,false,13,,2026-08-04T23:55:59.588544+00:00
