tag_id,root_compensation_event_id,tag_family,tag,validation_basis,technical_lineage
TAG-bf7c59fb0fed17805ff0167e,ROOTCOMP-b486f061948be93581557e31,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-0e013f37fdbe835a8b23458e""]"
TAG-5c934c29c1dc46a846e745d2,ROOTCOMP-77a009d60f6be726a9525f32,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-07320828baa6abf5cfd3efa9"",""WCM-c0ad165933c29101fc894405""]"
TAG-ce5d8b6db109cde3a8229e2a,ROOTCOMP-e3d4b443772a6b6e877e7084,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-20abccf6c7a14b3dbb463b68""]"
TAG-a2a01fc878e69ad5b4ede86b,ROOTCOMP-509c255348bfda60c75cce3f,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-80314403698b5b3f7dc232c5""]"
TAG-a7bfa1cf35030907923d00a0,ROOTCOMP-4d65163d3dc538fb2d9ad50b,institutional_channel,budget_pay_plan_process,bounded event evidence and corrected compensation metadata,"[""WCM-23ba53c031304e252fa081a2""]"
TAG-70acf6e894ab4fcfef816c71,ROOTCOMP-4d65163d3dc538fb2d9ad50b,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-23ba53c031304e252fa081a2""]"
TAG-4217d5273285f17db52d9d55,ROOTCOMP-14ae680190ee0550ae9da63b,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-8b9dca1f560b14c6c07ba1c7""]"
TAG-f806b5d421bfa8cb09fb556b,ROOTCOMP-a971f405851350cd8cd686ce,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-312cafebb565647d7ea40665""]"
TAG-ed7475ad0e6d52aa75810c60,ROOTCOMP-f7c869e33ce2212cae287fd7,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-75ceeee2d18f3e77d6faa717""]"
TAG-fd85e61a01a91d8be9346eb8,ROOTCOMP-ceb4551cd1c7a3529346e5c1,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-86afc0ef22cd1f69745b3db0""]"
TAG-44dc2766b1c48199aa753724,ROOTCOMP-8280ebcc4caf526d373b4a05,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-2006495d0dd550a331c36c05"",""WCM-45db2e7cbc338d6c177ec776"",""WCM-88397c64b48e0f7f54da883c""]"
TAG-5befd0e285813d701e13c626,ROOTCOMP-d86b92376f2d0e2420ab799b,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-9c6f8a60031bd13607846b43""]"
TAG-ba7c0c9ddeb69fdce2e3c8e7,ROOTCOMP-13b7692570da921c139b20b2,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-5aadf2f72e5927f7cf88f59e""]"
TAG-5f3c6dcb184448372065e122,ROOTCOMP-f282dc2c99996d2f15ce2381,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-b46d0bfc102eae1c38ee54a3""]"
TAG-56662fa01f8fa331516a5fe8,ROOTCOMP-a13a0553d089c50fd963d4af,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-2dd539ce0076a55b4babda8b"",""WCM-3ec25684d90f21f15ae19910"",""WCM-64b3fc61178cb0045685350e""]"
TAG-8048d35b6a33dfe68df39a07,ROOTCOMP-996f0e23007d37af866f6dba,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-e44a3b0af7c49cbca324aa89""]"
TAG-65c66c18d59293f06b32a21c,ROOTCOMP-43dd7b93bce85f2b5f2b4e39,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-38a8df9887e02c635c1a2250""]"
TAG-e53ddee95331032ea400369b,ROOTCOMP-3d7b140f683fd69d39f731bf,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-0802ee6ad62132aae404965b"",""WCM-630aa9233d8991d444efb4db"",""WCM-807257f3277c4c36ddcd1367""]"
TAG-af195d860ec68e71f8dcbf31,ROOTCOMP-7b48378c862a1aec13fe6796,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-ed801424d59f7ce36bd3d7c8""]"
TAG-52ae3304c20239a4f1019954,ROOTCOMP-5f609578975c2a20f72f2d0c,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-f3a3bb542a70e55679a3df50""]"
TAG-5ee33f063d4c99e199ce7b52,ROOTCOMP-678cf9754dfe5e6ea83f8690,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-53cd67ab6bc393d0d6175c0b"",""WCM-93c36e5ad1963988f3aa21aa"",""WCM-da06bcd36d1e4334e2b1b915""]"
TAG-349a748e1546b860e87c96ac,ROOTCOMP-c7f61f8b689a6eb09ae7c638,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-813480c86ab2645fe4c2318e"",""WCM-816b92a7c393ee6e371c751d"",""WCM-97e5989ac13a0bfe1efa5820"",""WCM-e383ce45bb52151603dd6c2b""]"
TAG-598db015446068a76cfb27a5,ROOTCOMP-aa89db09d179849a9e4e74d6,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-96a5b5283a08c782dc68aafe""]"
TAG-3a4bcd09809bdc4074b87714,ROOTCOMP-f21faad7ba48bee4b7c54228,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-428cd75112f2052113786bec"",""WCM-d361b4af8a4b38591f187f1f""]"
TAG-3bf48ac564768d9b9ea5f7f2,ROOTCOMP-6113ec41a058ab071fc6ddc8,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-981175f0bfcab801e5c39cd0"",""WCM-aaa20c94dfa794f0dac36f15""]"
TAG-8fc17f3bad57cdb1ccdcce35,ROOTCOMP-06585b784716d718fa13e0bc,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-3673dfd39933da6cd44fa0ce"",""WCM-663bf494e33846a839fe35c5""]"
TAG-ae36b4d552d1908a84a6d570,ROOTCOMP-b50ed2067a846a02d61c5608,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-7dfa84ec2b8a75c1b1a2de7e""]"
TAG-c22ec002ace51ce648fcc814,ROOTCOMP-ac250e23c3fc676b6ee013e5,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-17100e100173cb11916d6db2"",""WCM-60e605355e19a02e7f737181""]"
TAG-49d35cb64ed246659135d9da,ROOTCOMP-f037a27bceee674c41aac00c,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-c7daee9b6b3be63a1e75ee5b"",""WCM-e16fa4e094fcc1dc49b2f968""]"
TAG-7f75cb3c1668de52fc463e43,ROOTCOMP-ee82caf72590329a53d9bfef,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-0d70c619ba777c79c993bbd4"",""WCM-3d250aec4c73f8ab3d5be5ac""]"
TAG-c960406d6497e24776238b24,ROOTCOMP-365d82ee056fa0874b205c9d,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-8827e22eb3ef2b36ae225784""]"
TAG-9d1f2246d30411ebecf66304,ROOTCOMP-2d90efbdddba8522ee347b53,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-713ef16a9d14d68efe23f6bf""]"
TAG-79f09d5e1883efebbd7cd0aa,ROOTCOMP-e22b462eca61c379b3e99691,institutional_channel,budget_pay_plan_process,bounded event evidence and corrected compensation metadata,"[""WCM-d78c972c16d74baad3f16daa""]"
TAG-603e5f0f205f8087a098f33a,ROOTCOMP-e22b462eca61c379b3e99691,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-d78c972c16d74baad3f16daa""]"
TAG-648cc46875593f2bd5bc7bbc,ROOTCOMP-010642f1c7d7f4ec79b844cb,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-d1a741beb958b8a310b9aae4""]"
TAG-5535a861085b86d62222c2fd,ROOTCOMP-d4251540f5c9c1c93e2eaffb,institutional_channel,settlement_or_mou,bounded event evidence and corrected compensation metadata,"[""WCM-4660f8b6ecb0a496aac1b35d""]"
TAG-f7534c274e6e66a2663defa3,ROOTCOMP-1895f15d36801d4e0f21f6e0,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-d4ab8ecfd8711e8461a53af4""]"
TAG-59272f87cfd612ec268bb8f2,ROOTCOMP-647f648f8ecd72a7f93fa921,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-16b5acb3e914f5ba714d52c7"",""WCM-5048f6a0c25ff412a901add4""]"
TAG-71857b564122510c3ce1c148,ROOTCOMP-d5372d0ff75524ff96da86a5,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-5087b3f6f36460ea2965d7b3""]"
TAG-fe6c13f20af1d2b266cc9d26,ROOTCOMP-08d707c4ce6c3052a80fb400,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-9c420cd1881287940b5297f2"",""WCM-c86d690bd3c6b1943adbdbab""]"
TAG-fb078af6bc7b08250e8c4bbc,ROOTCOMP-7f8ec2282377369884fe4d5d,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-22a8efaffbcfb846d2d86df9"",""WCM-b6e01cf2f6c8838d95186f30"",""WCM-e6e853d12fbf769ad3e435ae""]"
TAG-2d78b3a136ac976b582bd989,ROOTCOMP-10fab2197c69fecbbcaa0c42,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-15f81ee8cc185f7ed4c7efd9""]"
TAG-f6002d5c2bb7f28eba445ca3,ROOTCOMP-0302906b70d6b1d2bba29cc7,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-a6e6c44f5eefea41882431bd""]"
TAG-4be5c59455acfe7cfac5d4bc,ROOTCOMP-6eea590c08c4af3bfb842a41,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-3a157b7f31c9c3a98cc1c3f6"",""WCM-8d30fd905ca61f31537a2ee8"",""WCM-e92525cb63cd7faa5076c720""]"
TAG-f2e360c1cabe396099e421ef,ROOTCOMP-71fc4510e2ff114c68a82ce3,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-0e1549f09712b32e301a9dfb"",""WCM-da120d221cf5c5f2d2965470""]"
TAG-8eedb403aa4463be3e39a8b0,ROOTCOMP-5625b28fe3823dd416ec1bac,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-0f2d68ad2cfefcb002405a0c"",""WCM-e3ad430ff224c831f86516c9""]"
TAG-eee3474c20d03f4f18259bdf,ROOTCOMP-8ff9c66d61a76f749c424126,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-2ab7b241b3fb43daa482ae12""]"
TAG-daf855b7633bfd27ba521222,ROOTCOMP-759586009c64d550669c8f8b,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-768987956d4463e0c8bc2281""]"
TAG-c713e44a149d22843cb1f2e9,ROOTCOMP-c55722b3a6fbbfbb6bf0f607,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-3e161a83169a743c9ea7cd51""]"
TAG-d55d6198b01987c430e1b631,ROOTCOMP-7ca74f3e487be8b7176e2eff,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-f244146ae6a6235da24297aa""]"
TAG-dcae42981a52fb86486a02df,ROOTCOMP-9114e50085bb152ddd7d318e,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-930e3d044f8f76e4196b390b""]"
TAG-15c656403f461f45b41dcfe4,ROOTCOMP-99292aff06972e8df6d0edf5,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-35b208348b5cbb3f5761e550"",""WCM-8642e987abba6c69f362630d"",""WCM-bd87e810f5cdda873a5aad6b""]"
TAG-f8192f532ae5184892beacf7,ROOTCOMP-8eaf51f5ac368f0f83e35473,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-540f644c6222a8f72ecc752f""]"
TAG-1f6bf57563d318b972d487ea,ROOTCOMP-e1cce2e4cc078280f1141815,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-90ced93b315b8ff535ce6c0c""]"
TAG-c172caaf5fd137abbe69e3c7,ROOTCOMP-b830aedef8c79c31366acb76,institutional_channel,budget_pay_plan_process,bounded event evidence and corrected compensation metadata,"[""WCM-3927e8d3b6ce8efbbaaca824"",""WCM-b0fc90da805db3ee0dd59579""]"
TAG-19b083af4b90b947aeabcc38,ROOTCOMP-0fe4dbe37d66bd85358069bc,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-67b6ec0808007fc70ce1224d""]"
TAG-5a221248f9f4a292173c893f,ROOTCOMP-b25514e3897f9c276b0c773f,institutional_channel,budget_pay_plan_process,bounded event evidence and corrected compensation metadata,"[""WCM-faf57a47ccb8209ff0aff123""]"
TAG-cbb254f78fddb07d8e809c35,ROOTCOMP-477debf8e9c7cd6cdbd88206,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-a9d2ada822b336b70cb1e3f1""]"
TAG-4843d0ba5a2628837bdbfb2b,ROOTCOMP-ea2ba21531f5c1ef50335d20,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-25ff76a280a0052b5382fa2b""]"
TAG-471680fd581ccbc392523061,ROOTCOMP-1d977f4d794a4cead0799fc6,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-9de01962e314fdcfb6f38e50""]"
TAG-bfcc09a42a1ba8f56f6343b7,ROOTCOMP-98c342a92b0fe300043e5502,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-a0ef15a5d2431d5125625663"",""WCM-e757946bfc4f80b08ba7ecd5"",""WCM-f2db516e401954320dda3295""]"
TAG-0579cc092dafa8550baf75c5,ROOTCOMP-ca75d89b46c0ed5311f995c7,institutional_channel,budget_pay_plan_process,bounded event evidence and corrected compensation metadata,"[""WCM-d6293cd34c34b8d8d46cb2b8""]"
TAG-dee55a508dfad443085f3483,ROOTCOMP-ca75d89b46c0ed5311f995c7,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-d6293cd34c34b8d8d46cb2b8""]"
TAG-de7eae3c9ebf4fc58c9cc00e,ROOTCOMP-e436daf894cf91fe6a9006bb,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-241a24fde336f65177ee56d8"",""WCM-c851f0ef2d8eec30e8d75893""]"
TAG-ffeb38b5dfd67a10395fa092,ROOTCOMP-8ef3ae30ad55d64d224da752,institutional_channel,budget_pay_plan_process,bounded event evidence and corrected compensation metadata,"[""WCM-c4d9e4c7ccd1a7ba09486578""]"
TAG-ff1dcf3431f7df9d6c92afa4,ROOTCOMP-8ef3ae30ad55d64d224da752,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-c4d9e4c7ccd1a7ba09486578""]"
TAG-fde0c55290d9b647b58cf943,ROOTCOMP-0ef92b502abdb6256454c508,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-6c150a5f980083eea3d94cda""]"
TAG-276473f480e79ec1181bf81d,ROOTCOMP-0ef92b502abdb6256454c508,institutional_channel,settlement_or_mou,bounded event evidence and corrected compensation metadata,"[""WCM-6c150a5f980083eea3d94cda""]"
TAG-f60ffdedad16c4ed355f3dde,ROOTCOMP-a5260ce8159f7d5fadc2d149,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-78cd156531aae6edb8c85d20""]"
TAG-8ce6d4380888634ecc67abdf,ROOTCOMP-7756518a671ebc1a3a5bacc4,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-d219b21c7c746d1419448436""]"
TAG-137bb99d6911664ad331a589,ROOTCOMP-9ffa0328e5791e5628bd6afe,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-6627164e3dcbee3cb9861b74""]"
TAG-d192b948a293b4cd12aaedee,ROOTCOMP-335fd8dff1cadf74ddf9810c,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-9254c3062bba376885a7f7c1""]"
TAG-8cb089b18892000fa9b94166,ROOTCOMP-d8599a696a3df82a05cccbb1,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-96e54951ecdfe111043f59c1"",""WCM-a2f3f1fdc55789c4161f686f""]"
TAG-a86b3e57b69f321e5e5d6fde,ROOTCOMP-1108a7cc0322da20a24dafad,institutional_channel,ordinance_council_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-22606a16f110959d9bd3e3d9"",""WCM-6648e7d796a8ad16628e9607"",""WCM-88ff656d98983898894750be"",""WCM-b5b238f74e854c379942e1f7""]"
TAG-078ed71aef7badd626587c24,ROOTCOMP-de50eb2a90224be807dbfdd2,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-feb5efe5a5a6ab1b3b6bbc79""]"
TAG-042fac17cd4e2c9a765425e7,ROOTCOMP-e32a070c4f7888159973530b,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-c0907d268a0e915b4436bf04""]"
TAG-5a77e874306402123baeee69,ROOTCOMP-11fa77fc068d9ab6dd952e20,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-04c8179ba9ce85b8b086e9cc""]"
TAG-ce9a1df1759d08d163b371c6,ROOTCOMP-3b0e0bfefc882ddc98a9bd94,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-2b300c960e1cfac5daf51a6b""]"
TAG-6f51666d8341d82b9a993ece,ROOTCOMP-1805b8e6dbb496b1190a8153,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-37d41cf6fb63fe28eb87865a""]"
TAG-d03e71354122a6129131ca47,ROOTCOMP-4634a4838821badfe38584fe,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-f5a5598a76bf52773b07cc14""]"
TAG-63e34ba3027492daa7de9a78,ROOTCOMP-586ca7b84f063dd36b4075d8,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-387e18d28e48ad46d2258c44""]"
TAG-04598ebd0a80a7cc0c396280,ROOTCOMP-568542beaf2541239201fe7b,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-4a74e48768732e72f782598c"",""WCM-64d7b1268f30fa95b15e4626""]"
TAG-5dcca49b6708da86bd446a20,ROOTCOMP-156764fc857720910257c45e,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-58b65841df5415d5b57253fb""]"
TAG-4bfcb1d5170104c9c89aba87,ROOTCOMP-003681018491e0f80af17b77,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-227e0219aa036a6e6efd7d9f"",""WCM-479ab02c9949ebc6393ae90a"",""WCM-8945f8bc7d114decdf02b6d6""]"
TAG-b93ed5cb0b74b0366ea74e83,ROOTCOMP-0751b2d93ecc42c1b21eaa0d,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-aa7cbc4f4123fffc575bf430""]"
TAG-9f9928a075a0fc51e3fc0d97,ROOTCOMP-f51ccebf1572317a6ca95b5e,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-23891795f63764b893e27b34"",""WCM-65a7fe849bc48dd904e0f501""]"
TAG-81870228e43fd53394bcaa41,ROOTCOMP-365975f09e392f08b92b5af5,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-eb237140251482f1692fea5f""]"
TAG-548fd448f354de7d14cba958,ROOTCOMP-edd7bc214a65116ea0521b22,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-cef9f82f8cb303a649ab2ae9""]"
TAG-08369dfb351a7fa1b2738eaf,ROOTCOMP-c06f457c22f56f555bd20a1c,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-1ef118fa3917fd167fcdb04a"",""WCM-4de4073f5aa5a5651c6dfae4"",""WCM-aa2ad10b3c04b9f413552b1e""]"
TAG-70ebce57093ea51afa1e295a,ROOTCOMP-5927c2f74dd7d14580b451c4,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-8ae628b5db597e9dc8221513""]"
TAG-300c4b0faabd64e3a0a5bb3e,ROOTCOMP-baefca1a69947871639dc1ff,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-680cac03e6e4a43eb2a6d033"",""WCM-ae09106c4b50babbe7572ea6""]"
TAG-9a56cf951e9d5fb4db3aaacc,ROOTCOMP-b64ed7697ee120c797b79cd7,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-b2319ca749ef581824404a6d""]"
TAG-e44e210f308f90bd3cd461ea,ROOTCOMP-af1ec0547ecec7ed97c696b7,institutional_channel,none_identified,bounded event evidence and corrected compensation metadata,"[""WCM-00ec678def1c9ed0f809f416""]"
