tag_id,root_compensation_event_id,tag_family,tag,validation_basis,technical_lineage
TAG-0b084f6e087c02b81b987273,ROOTCOMP-ceb4551cd1c7a3529346e5c1,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-86afc0ef22cd1f69745b3db0""]"
TAG-4b010e3b93049b6837b2edc9,ROOTCOMP-8280ebcc4caf526d373b4a05,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-2006495d0dd550a331c36c05"",""WCM-45db2e7cbc338d6c177ec776"",""WCM-88397c64b48e0f7f54da883c""]"
TAG-fbb48ed4848714d4de25fd2a,ROOTCOMP-8280ebcc4caf526d373b4a05,timing_implementation,recurring,bounded event evidence and corrected compensation metadata,"[""WCM-2006495d0dd550a331c36c05"",""WCM-45db2e7cbc338d6c177ec776"",""WCM-88397c64b48e0f7f54da883c""]"
TAG-a27466a681703c4875c51c61,ROOTCOMP-8280ebcc4caf526d373b4a05,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-2006495d0dd550a331c36c05"",""WCM-45db2e7cbc338d6c177ec776"",""WCM-88397c64b48e0f7f54da883c""]"
TAG-e43cef19abfc66dc8e79da1d,ROOTCOMP-d86b92376f2d0e2420ab799b,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-9c6f8a60031bd13607846b43""]"
TAG-57e8fe978d55d9df65b32563,ROOTCOMP-d86b92376f2d0e2420ab799b,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-9c6f8a60031bd13607846b43""]"
TAG-f1672cc2eb421ab9b57da297,ROOTCOMP-13b7692570da921c139b20b2,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-5aadf2f72e5927f7cf88f59e""]"
TAG-fad15853fcc7507376357fa5,ROOTCOMP-13b7692570da921c139b20b2,timing_implementation,recurring,bounded event evidence and corrected compensation metadata,"[""WCM-5aadf2f72e5927f7cf88f59e""]"
TAG-017a4c4986c80fe46e9c42fb,ROOTCOMP-13b7692570da921c139b20b2,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-5aadf2f72e5927f7cf88f59e""]"
TAG-e04ec9b8828f970c1bbf38a3,ROOTCOMP-f282dc2c99996d2f15ce2381,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-b46d0bfc102eae1c38ee54a3""]"
TAG-f88398328d088bd5e522cd2c,ROOTCOMP-f282dc2c99996d2f15ce2381,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-b46d0bfc102eae1c38ee54a3""]"
TAG-ed4f2685e0b1683192103c53,ROOTCOMP-a13a0553d089c50fd963d4af,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-2dd539ce0076a55b4babda8b"",""WCM-3ec25684d90f21f15ae19910"",""WCM-64b3fc61178cb0045685350e""]"
TAG-41bf6d4bc4aa437cfa155664,ROOTCOMP-a13a0553d089c50fd963d4af,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-2dd539ce0076a55b4babda8b"",""WCM-3ec25684d90f21f15ae19910"",""WCM-64b3fc61178cb0045685350e""]"
TAG-e37b0237ad92c9d10884364c,ROOTCOMP-996f0e23007d37af866f6dba,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-e44a3b0af7c49cbca324aa89""]"
TAG-54116e6b839991276b91f33f,ROOTCOMP-996f0e23007d37af866f6dba,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-e44a3b0af7c49cbca324aa89""]"
TAG-5728cd1d94599acd929e273e,ROOTCOMP-43dd7b93bce85f2b5f2b4e39,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-38a8df9887e02c635c1a2250""]"
TAG-ee0002d80a375dcf187f83e3,ROOTCOMP-43dd7b93bce85f2b5f2b4e39,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-38a8df9887e02c635c1a2250""]"
TAG-a3e017c9c2ce99100c1f6c6b,ROOTCOMP-3d7b140f683fd69d39f731bf,timing_implementation,unclear,bounded event evidence and corrected compensation metadata,"[""WCM-0802ee6ad62132aae404965b"",""WCM-630aa9233d8991d444efb4db"",""WCM-807257f3277c4c36ddcd1367""]"
TAG-73ff47f4ee9356f761c6abfb,ROOTCOMP-7b48378c862a1aec13fe6796,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-ed801424d59f7ce36bd3d7c8""]"
TAG-0c90af371d3666e42397159e,ROOTCOMP-7b48378c862a1aec13fe6796,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-ed801424d59f7ce36bd3d7c8""]"
TAG-367a56e5cf7b5d0c3e59d19b,ROOTCOMP-5f609578975c2a20f72f2d0c,timing_implementation,ordinance_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-f3a3bb542a70e55679a3df50""]"
TAG-2b22be4751e6505b8bea4f06,ROOTCOMP-5f609578975c2a20f72f2d0c,timing_implementation,recurring,bounded event evidence and corrected compensation metadata,"[""WCM-f3a3bb542a70e55679a3df50""]"
TAG-d75f61d9751ae7b8fba55432,ROOTCOMP-678cf9754dfe5e6ea83f8690,timing_implementation,ordinance_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-53cd67ab6bc393d0d6175c0b"",""WCM-93c36e5ad1963988f3aa21aa"",""WCM-da06bcd36d1e4334e2b1b915""]"
TAG-52fe7572348a854339460f2a,ROOTCOMP-c7f61f8b689a6eb09ae7c638,timing_implementation,ordinance_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-813480c86ab2645fe4c2318e"",""WCM-816b92a7c393ee6e371c751d"",""WCM-97e5989ac13a0bfe1efa5820"",""WCM-e383ce45bb52151603dd6c2b""]"
TAG-e2bff0be717c291c9f6b946e,ROOTCOMP-c7f61f8b689a6eb09ae7c638,timing_implementation,recurring,bounded event evidence and corrected compensation metadata,"[""WCM-813480c86ab2645fe4c2318e"",""WCM-816b92a7c393ee6e371c751d"",""WCM-97e5989ac13a0bfe1efa5820"",""WCM-e383ce45bb52151603dd6c2b""]"
TAG-c3e9cdec625fc6103747bf98,ROOTCOMP-aa89db09d179849a9e4e74d6,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-96a5b5283a08c782dc68aafe""]"
TAG-778257af5fa1b0629dac920f,ROOTCOMP-aa89db09d179849a9e4e74d6,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-96a5b5283a08c782dc68aafe""]"
TAG-884c4215b356eb015447bb21,ROOTCOMP-f21faad7ba48bee4b7c54228,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-428cd75112f2052113786bec"",""WCM-d361b4af8a4b38591f187f1f""]"
TAG-52ca7fe46e12d98c721a45df,ROOTCOMP-f21faad7ba48bee4b7c54228,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-428cd75112f2052113786bec"",""WCM-d361b4af8a4b38591f187f1f""]"
TAG-3c07dbe6a94c761c603cabbf,ROOTCOMP-6113ec41a058ab071fc6ddc8,timing_implementation,recurring,bounded event evidence and corrected compensation metadata,"[""WCM-981175f0bfcab801e5c39cd0"",""WCM-aaa20c94dfa794f0dac36f15""]"
TAG-9b50251f5c42fbc1cec0059b,ROOTCOMP-06585b784716d718fa13e0bc,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-3673dfd39933da6cd44fa0ce"",""WCM-663bf494e33846a839fe35c5""]"
TAG-ad8a5ca65636ec05713bd929,ROOTCOMP-06585b784716d718fa13e0bc,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-3673dfd39933da6cd44fa0ce"",""WCM-663bf494e33846a839fe35c5""]"
TAG-b9e7f508fe8a90638a0d7298,ROOTCOMP-b50ed2067a846a02d61c5608,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-7dfa84ec2b8a75c1b1a2de7e""]"
TAG-98db08f1775dcae10fb506be,ROOTCOMP-b50ed2067a846a02d61c5608,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-7dfa84ec2b8a75c1b1a2de7e""]"
TAG-37f2de540de6c6554c058e0a,ROOTCOMP-ac250e23c3fc676b6ee013e5,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-17100e100173cb11916d6db2"",""WCM-60e605355e19a02e7f737181""]"
TAG-45dd281e828f23f6b49a7fc0,ROOTCOMP-ac250e23c3fc676b6ee013e5,timing_implementation,recurring,bounded event evidence and corrected compensation metadata,"[""WCM-17100e100173cb11916d6db2"",""WCM-60e605355e19a02e7f737181""]"
TAG-b13f22624e0e42ae68d7964c,ROOTCOMP-f037a27bceee674c41aac00c,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-c7daee9b6b3be63a1e75ee5b"",""WCM-e16fa4e094fcc1dc49b2f968""]"
TAG-ce51fd1bff5d30e10919e80e,ROOTCOMP-f037a27bceee674c41aac00c,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-c7daee9b6b3be63a1e75ee5b"",""WCM-e16fa4e094fcc1dc49b2f968""]"
TAG-ab36e467f9ab096bb4593862,ROOTCOMP-ee82caf72590329a53d9bfef,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-0d70c619ba777c79c993bbd4"",""WCM-3d250aec4c73f8ab3d5be5ac""]"
TAG-d542b387084583448b9a464e,ROOTCOMP-ee82caf72590329a53d9bfef,timing_implementation,recurring,bounded event evidence and corrected compensation metadata,"[""WCM-0d70c619ba777c79c993bbd4"",""WCM-3d250aec4c73f8ab3d5be5ac""]"
TAG-8cd930aa9d1fbae0e0272d6a,ROOTCOMP-ee82caf72590329a53d9bfef,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-0d70c619ba777c79c993bbd4"",""WCM-3d250aec4c73f8ab3d5be5ac""]"
TAG-5676c34649257ce4f2112f5a,ROOTCOMP-365d82ee056fa0874b205c9d,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-8827e22eb3ef2b36ae225784""]"
TAG-86f56308698a02711e59dee0,ROOTCOMP-365d82ee056fa0874b205c9d,timing_implementation,recurring,bounded event evidence and corrected compensation metadata,"[""WCM-8827e22eb3ef2b36ae225784""]"
TAG-60825f4bf2a843dbaaad270a,ROOTCOMP-2d90efbdddba8522ee347b53,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-713ef16a9d14d68efe23f6bf""]"
TAG-6aba99d942c72652800a13a2,ROOTCOMP-2d90efbdddba8522ee347b53,timing_implementation,recurring,bounded event evidence and corrected compensation metadata,"[""WCM-713ef16a9d14d68efe23f6bf""]"
TAG-c2550393b4888359f085581e,ROOTCOMP-2d90efbdddba8522ee347b53,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-713ef16a9d14d68efe23f6bf""]"
TAG-d693321935ce02e0066e6607,ROOTCOMP-e22b462eca61c379b3e99691,timing_implementation,budget_appropriation,bounded event evidence and corrected compensation metadata,"[""WCM-d78c972c16d74baad3f16daa""]"
TAG-4c395223c527b7d729380733,ROOTCOMP-e22b462eca61c379b3e99691,timing_implementation,recurring,bounded event evidence and corrected compensation metadata,"[""WCM-d78c972c16d74baad3f16daa""]"
TAG-d842ddcb77cffb73f482ed9d,ROOTCOMP-010642f1c7d7f4ec79b844cb,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-d1a741beb958b8a310b9aae4""]"
TAG-e050317907a11a2ecd680d74,ROOTCOMP-010642f1c7d7f4ec79b844cb,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-d1a741beb958b8a310b9aae4""]"
TAG-5f781d47be5800e40010630f,ROOTCOMP-d4251540f5c9c1c93e2eaffb,timing_implementation,ordinance_adoption,bounded event evidence and corrected compensation metadata,"[""WCM-4660f8b6ecb0a496aac1b35d""]"
TAG-3ee496f931e8d6eb652e8f68,ROOTCOMP-d4251540f5c9c1c93e2eaffb,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-4660f8b6ecb0a496aac1b35d""]"
TAG-f3f3a07028395294e1d9c7a7,ROOTCOMP-d4251540f5c9c1c93e2eaffb,timing_implementation,recurring,bounded event evidence and corrected compensation metadata,"[""WCM-4660f8b6ecb0a496aac1b35d""]"
TAG-64d2a21763b18c3078ed5b97,ROOTCOMP-1895f15d36801d4e0f21f6e0,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-d4ab8ecfd8711e8461a53af4""]"
TAG-526abe16a37f5770157ff929,ROOTCOMP-1895f15d36801d4e0f21f6e0,timing_implementation,retroactive,bounded event evidence and corrected compensation metadata,"[""WCM-d4ab8ecfd8711e8461a53af4""]"
TAG-833eee40a855d0a2a90e2c6a,ROOTCOMP-647f648f8ecd72a7f93fa921,timing_implementation,payroll_effective_date,bounded event evidence and corrected compensation metadata,"[""WCM-16b5acb3e914f5ba714d52c7"",""WCM-5048f6a0c25ff412a901add4""]"
