search_target_id,lane_id,terminal_target_status,primary_call_completed,repair_call_used,candidate_count,failure_class,completed_at
EXTSEARCH-779484d7f76b32a91001d134,external_search_lane_001,candidate_found,true,false,20,,2026-08-04T23:21:01.173287+00:00
EXTSEARCH-43c3bf758c21ee8be4d102e4,external_search_lane_001,candidate_found,true,false,23,,2026-08-04T23:21:08.088305+00:00
EXTSEARCH-8a2c80c4affe57f71128875f,external_search_lane_001,candidate_found,true,false,22,,2026-08-04T23:21:15.328442+00:00
EXTSEARCH-bded3da2138ba95bb0ee43b1,external_search_lane_001,candidate_found,true,false,24,,2026-08-04T23:21:24.188760+00:00
EXTSEARCH-c0be8f19efc08c1053c4df43,external_search_lane_001,candidate_found,true,false,16,,2026-08-04T23:21:33.133151+00:00
EXTSEARCH-a9b2f8bc39594139f40db36c,external_search_lane_001,candidate_found,true,false,23,,2026-08-04T23:21:41.487394+00:00
EXTSEARCH-dd147e00f5b1d9b45471c874,external_search_lane_001,candidate_found,true,false,25,,2026-08-04T23:21:49.204431+00:00
EXTSEARCH-fef719dfdc186d209718102a,external_search_lane_001,candidate_found,true,false,22,,2026-08-04T23:21:57.579928+00:00
EXTSEARCH-3d25b454d9badf132b3fd978,external_search_lane_001,candidate_found,true,false,28,,2026-08-04T23:22:05.360047+00:00
EXTSEARCH-b16355aa68ea3d3a6acbcdf1,external_search_lane_001,candidate_found,true,false,25,,2026-08-04T23:22:14.999381+00:00
EXTSEARCH-5c98e46327907f96d7f9c202,external_search_lane_001,candidate_found,true,false,25,,2026-08-04T23:22:23.836215+00:00
EXTSEARCH-138748a4836fa6665738fde8,external_search_lane_001,candidate_found,true,false,22,,2026-08-04T23:22:31.185692+00:00
EXTSEARCH-039ce7267228d4389961d024,external_search_lane_001,candidate_found,true,false,20,,2026-08-04T23:22:41.028604+00:00
EXTSEARCH-4a1af2511889c9c979d3cc48,external_search_lane_001,candidate_found,true,false,24,,2026-08-04T23:22:49.052484+00:00
EXTSEARCH-11195d3c5ecc43fde0cea985,external_search_lane_001,candidate_found,true,false,24,,2026-08-04T23:22:57.151256+00:00
EXTSEARCH-87f210656bfed638c5eb58d1,external_search_lane_001,candidate_found,true,false,19,,2026-08-04T23:23:04.575086+00:00
EXTSEARCH-79b8bf6d91bdba661452e482,external_search_lane_001,candidate_found,true,false,22,,2026-08-04T23:23:13.704762+00:00
EXTSEARCH-b573df613f1af9462a39bce3,external_search_lane_001,candidate_found,true,false,24,,2026-08-04T23:23:23.767629+00:00
EXTSEARCH-1d34deebcf7e0703711f1538,external_search_lane_001,candidate_found,true,false,24,,2026-08-04T23:23:32.285709+00:00
EXTSEARCH-7c40c1bcf531505b1b193fd8,external_search_lane_001,candidate_found,true,false,29,,2026-08-04T23:23:41.201267+00:00
EXTSEARCH-682fd7050729fdf18f7dfb34,external_search_lane_001,candidate_found,true,false,21,,2026-08-04T23:23:48.052261+00:00
EXTSEARCH-d615d200b8133fdf61127f2c,external_search_lane_001,candidate_found,true,false,27,,2026-08-04T23:23:55.413230+00:00
EXTSEARCH-e5e24d700df519b7581323b3,external_search_lane_001,candidate_found,true,false,25,,2026-08-04T23:24:04.293783+00:00
EXTSEARCH-55f404fca7e39681a5cf35c6,external_search_lane_001,candidate_found,true,false,7,,2026-08-04T23:24:13.512755+00:00
EXTSEARCH-b4c39a9c3069b34946926227,external_search_lane_001,candidate_found,true,false,21,,2026-08-04T23:24:20.529321+00:00
EXTSEARCH-dbb2577e09afb24f007d8e53,external_search_lane_001,candidate_found,true,false,22,,2026-08-04T23:24:27.206513+00:00
EXTSEARCH-9369d6174c3ca1c9d9da5459,external_search_lane_001,candidate_found,true,false,25,,2026-08-04T23:24:37.139927+00:00
EXTSEARCH-186954c586c9b39d2776741f,external_search_lane_001,candidate_found,true,false,33,,2026-08-04T23:24:47.553732+00:00
EXTSEARCH-709368c92a72bd446e2a87a6,external_search_lane_001,candidate_found,true,false,6,,2026-08-04T23:24:56.926716+00:00
EXTSEARCH-696235753e60ee29bac36651,external_search_lane_001,candidate_found,true,false,28,,2026-08-04T23:25:03.971935+00:00
EXTSEARCH-39ec22a271322ab71eac43d5,external_search_lane_001,candidate_found,true,false,28,,2026-08-04T23:25:13.352223+00:00
EXTSEARCH-22f3e568e9b9ac1cc52ad899,external_search_lane_001,candidate_found,true,false,14,,2026-08-04T23:25:21.409159+00:00
EXTSEARCH-0a91888d854519283f6383dd,external_search_lane_001,candidate_found,true,false,32,,2026-08-04T23:25:30.189123+00:00
EXTSEARCH-5ecf8b8b103edeaec2eeb5cd,external_search_lane_001,candidate_found,true,false,23,,2026-08-04T23:25:38.734829+00:00
EXTSEARCH-eae73fe919cf1467b04fd027,external_search_lane_001,candidate_found,true,false,28,,2026-08-04T23:25:48.924709+00:00
EXTSEARCH-35dc8b7b9ded50449231ffb5,external_search_lane_001,candidate_found,true,false,32,,2026-08-04T23:25:56.846157+00:00
EXTSEARCH-5e169f9d840edf793420b069,external_search_lane_001,candidate_found,true,false,29,,2026-08-04T23:26:05.922677+00:00
EXTSEARCH-3740a91fab28ec5772952864,external_search_lane_001,candidate_found,true,false,30,,2026-08-04T23:26:13.508656+00:00
EXTSEARCH-da9208de2862a9153bd62f5a,external_search_lane_001,candidate_found,true,false,32,,2026-08-04T23:26:21.078473+00:00
EXTSEARCH-e453d822496a4953b50e0c14,external_search_lane_001,candidate_found,true,false,27,,2026-08-04T23:26:29.021671+00:00
EXTSEARCH-58d8943b73e30e335e32ce10,external_search_lane_001,candidate_found,true,false,14,,2026-08-04T23:26:36.237441+00:00
EXTSEARCH-e1a627fafd2bbbab08a3a1bd,external_search_lane_001,candidate_found,true,false,19,,2026-08-04T23:26:42.967585+00:00
EXTSEARCH-1cdda90fe06326a6c8edfa20,external_search_lane_001,candidate_found,true,false,7,,2026-08-04T23:26:50.672003+00:00
EXTSEARCH-7b6d2566dd9e5d8928b30258,external_search_lane_001,candidate_found,true,false,7,,2026-08-04T23:27:00.299899+00:00
EXTSEARCH-48a9539705c37224dbe5894a,external_search_lane_001,candidate_found,true,false,30,,2026-08-04T23:27:10.730662+00:00
EXTSEARCH-ca19da32f2bcfd92e010b44f,external_search_lane_001,candidate_found,true,false,18,,2026-08-04T23:27:18.613860+00:00
EXTSEARCH-ad64df228ea6756fe785d0e3,external_search_lane_001,candidate_found,true,false,23,,2026-08-04T23:27:26.208545+00:00
EXTSEARCH-12dddb868de19b5423e7d57c,external_search_lane_001,candidate_found,true,false,21,,2026-08-04T23:27:32.610173+00:00
EXTSEARCH-105e5bb51c33f8b352f65796,external_search_lane_001,candidate_found,true,false,24,,2026-08-04T23:27:44.658478+00:00
EXTSEARCH-61d3ba2663019c0223d06bbe,external_search_lane_001,candidate_found,true,false,17,,2026-08-04T23:27:54.509609+00:00
EXTSEARCH-7deeadfa30c4f3bf47f02b1d,external_search_lane_001,candidate_found,true,false,18,,2026-08-04T23:28:01.414418+00:00
EXTSEARCH-81e341eb213b92617024a140,external_search_lane_001,candidate_found,true,false,33,,2026-08-04T23:28:08.300184+00:00
EXTSEARCH-731b7d2dd01b80ae9fdd4891,external_search_lane_001,candidate_found,true,false,23,,2026-08-04T23:28:14.261129+00:00
EXTSEARCH-f21583ffb51061c4685e96dc,external_search_lane_001,candidate_found,true,false,9,,2026-08-04T23:28:20.686256+00:00
EXTSEARCH-cb93546f96d50a4a0a7fc858,external_search_lane_001,candidate_found,true,false,26,,2026-08-04T23:28:29.382213+00:00
EXTSEARCH-d41f570153567c5a73a17a71,external_search_lane_001,candidate_found,true,false,30,,2026-08-04T23:28:37.889251+00:00
EXTSEARCH-584d113665c1de89d5a89d2b,external_search_lane_001,candidate_found,true,false,24,,2026-08-04T23:28:44.342027+00:00
EXTSEARCH-8e9b98fe6d831bd08a7ae178,external_search_lane_001,candidate_found,true,false,21,,2026-08-04T23:28:53.078197+00:00
EXTSEARCH-8df41c0ac7ca2d0bf3d334fc,external_search_lane_001,candidate_found,true,false,21,,2026-08-04T23:29:00.995571+00:00
EXTSEARCH-695a5d4f8ac83e8d27152e20,external_search_lane_001,candidate_found,true,false,24,,2026-08-04T23:29:09.098508+00:00
EXTSEARCH-c8b514244dda07244a116018,external_search_lane_001,candidate_found,true,false,23,,2026-08-04T23:29:16.698618+00:00
EXTSEARCH-ae394b54927191be8eb66e40,external_search_lane_001,candidate_found,true,false,22,,2026-08-04T23:29:24.574865+00:00
EXTSEARCH-218b59f0c187d2af71019780,external_search_lane_001,candidate_found,true,false,21,,2026-08-04T23:29:31.599776+00:00
EXTSEARCH-6bd69568b6ab49e522e0bd11,external_search_lane_001,candidate_found,true,false,26,,2026-08-04T23:29:39.860191+00:00
EXTSEARCH-f1c0b662753b6613992aa498,external_search_lane_001,candidate_found,true,false,20,,2026-08-04T23:29:46.087873+00:00
EXTSEARCH-dde7601eaa6b39be6c4a8e30,external_search_lane_001,candidate_found,true,false,22,,2026-08-04T23:29:55.208169+00:00
EXTSEARCH-cdcceacf6931eadcd8622cde,external_search_lane_001,candidate_found,true,false,22,,2026-08-04T23:30:03.790937+00:00
EXTSEARCH-7b10c4586ac34f1923a1cd1a,external_search_lane_001,candidate_found,true,false,18,,2026-08-04T23:30:14.144632+00:00
EXTSEARCH-5c4ec3f564815535012ccced,external_search_lane_001,candidate_found,true,false,22,,2026-08-04T23:30:22.236186+00:00
EXTSEARCH-a0fa5e988e920813195aa7eb,external_search_lane_001,candidate_found,true,false,24,,2026-08-04T23:30:29.807059+00:00
EXTSEARCH-1e718ca4c983f41612aca157,external_search_lane_001,candidate_found,true,false,22,,2026-08-04T23:30:40.055712+00:00
EXTSEARCH-41e5c3ea4c79395a33e4b6c5,external_search_lane_001,candidate_found,true,false,21,,2026-08-04T23:30:48.246837+00:00
EXTSEARCH-bf262c36f244e128899ad030,external_search_lane_001,candidate_found,true,false,9,,2026-08-04T23:30:55.027886+00:00
EXTSEARCH-704f85547530560d0909708c,external_search_lane_001,candidate_found,true,false,26,,2026-08-04T23:31:04.122192+00:00
EXTSEARCH-6c829b108c581f471eadfa58,external_search_lane_001,candidate_found,true,false,25,,2026-08-04T23:31:12.696915+00:00
EXTSEARCH-b2ffd34cdb1958a3feaf4a90,external_search_lane_001,candidate_found,true,false,27,,2026-08-04T23:31:21.681520+00:00
EXTSEARCH-f6b55fc65bd3a9027fff890e,external_search_lane_001,candidate_found,true,false,20,,2026-08-04T23:31:32.678131+00:00
EXTSEARCH-7a44c545fcd24f8151099e43,external_search_lane_001,candidate_found,true,false,29,,2026-08-04T23:31:40.547297+00:00
EXTSEARCH-6178638ff0ce21bbfe8220e6,external_search_lane_001,candidate_found,true,false,28,,2026-08-04T23:31:47.346690+00:00
EXTSEARCH-7cc507b29917555edc6e8f5d,external_search_lane_001,candidate_found,true,false,33,,2026-08-04T23:31:57.162931+00:00
EXTSEARCH-0f0c8c7d27a83b311eac287f,external_search_lane_001,candidate_found,true,false,18,,2026-08-04T23:32:07.072886+00:00
EXTSEARCH-4569e335e53b437a9f43f319,external_search_lane_001,candidate_found,true,false,20,,2026-08-04T23:32:13.545605+00:00
EXTSEARCH-8afd9e1173cf4b871067e7fa,external_search_lane_001,candidate_found,true,false,18,,2026-08-04T23:32:20.221446+00:00
EXTSEARCH-9a504ec4ca2ae715e7b832e4,external_search_lane_001,candidate_found,true,false,25,,2026-08-04T23:32:29.653292+00:00
EXTSEARCH-284fb4b35380921d61240c05,external_search_lane_001,candidate_found,true,false,15,,2026-08-04T23:32:36.233840+00:00
