administrative_source_type,candidate_domain,candidate_id,candidate_relevance_score,candidate_review_bucket,candidate_review_lane_id,candidate_snippet,candidate_title,candidate_url,canonicalized_url,department_scope,discovered_at,expected_claim_upgrade,external_data_family,lane_id,likely_file_type,likely_source_type,linked_candidate_ids,linked_mechanism_exposure_event_ids,linked_root_event_id,metadata_only_review,municipality,official_source_flag,period,primary_external_data_family,prior_compacted_target_id,query_version,raw_target_id,review_confidence,review_id,review_reason,reviewed_at,search_call_id,search_wave,search_wave_provenance,secondary_family_tags,side_scope,source_quality_score,state
other,www.canterburynh.gov,RESCAND-5d69fa0d39ac29df5af71a7a,unreviewed,medium_priority_verification_ready,candidate_review_lane_005,"### Live hosted web-search (metadata-only candidate discovery) **Target (municipality/period/side/event/missing field/source-family):** - Municipality: **Canterbury, NH** - Period: **2025** - Side: **police** - Event: **employee tenure / step placement / rank progression / promotion timing; incumbent & new-hire tier retroactivity implementation** - Missing field to fill: **promotion timing + step/rank progression details tied to incumbents vs new hires, including any retroactivity implementation",,https://www.canterburynh.gov/departments/administration/town-reports/,https://www.canterburynh.gov/departments/administration/town-reports,police,2026-08-05T03:02:50.363939+00:00,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome,tenure_and_progression,residual_search_lane_001,web,official_government_search_result,RESCAND-2cab6732232b8c4cc5fa59d7|RESCAND-4cdf52af98aaeefec3222b0b|RESCAND-5d69fa0d39ac29df5af71a7a|RESCAND-6c9ccc771fa0ba10b3c12803|RESCAND-daa297f24850661bc3a7bcd6,MECHEXP-21fc892d79f7752cde74afd7|MECHEXP-3bb1d4fec2be6e59f3f5fddc|MECHEXP-7d3ef5925312b1407107e789|MECHEXP-bb7ed6355ae6fc8b8f6e9b03|MECHEXP-dbb5bee9084816e6a9da8a74,ROOTCOMP-89f32871f7d3725275c28d2e,true,Canterbury,true,2025,tenure_and_progression,EXTSEARCH-298ac0c195c23cc44ebffdd6,wave2_event_specific_v1,EXTTARGET-3df79cab983154b0c60e416a|EXTTARGET-3e114e31519eaabbc0cf22e5|EXTTARGET-58ed4d33f1264665916d86fd|EXTTARGET-78b868c4634fb4f7783e5b03|EXTTARGET-8933188094bf9ffba6afb8b5,moderate,EXTREVIEW-c455228bfa0eed879b4d044e,official government locator; source type requires verification,2026-08-05T03:53:37.947023+00:00,RESCALL-89051e882fb06786fad3b76b,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,tenure_and_progression,police,official_domain_metadata,NH
other,www.canterburynh.gov,RESCAND-721daf2ffde738c8e5133a66,unreviewed,medium_priority_verification_ready,candidate_review_lane_005,"### Live hosted web-search (metadata-only candidate discovery) **Target (municipality/period/side/event/missing field/source-family):** - Municipality: **Canterbury, NH** - Period: **2025** - Side: **police** - Event: **employee tenure / step placement / rank progression / promotion timing; incumbent & new-hire tier retroactivity implementation** - Missing field to fill: **promotion timing + step/rank progression details tied to incumbents vs new hires, including any retroactivity implementation",,https://www.canterburynh.gov/departments/administration/town-meeting/,https://www.canterburynh.gov/departments/administration/town-meeting,police,2026-08-05T03:02:50.364218+00:00,distinguishes contractual progression from compositional or tenure differences | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators,tenure_and_progression,residual_search_lane_001,web,official_government_search_result,RESCAND-67dda1e1f0406d42b08f5168|RESCAND-721daf2ffde738c8e5133a66|RESCAND-fb8547afe72477e0e42b5fa7,MECHEXP-21fc892d79f7752cde74afd7|MECHEXP-3bb1d4fec2be6e59f3f5fddc|MECHEXP-7d3ef5925312b1407107e789|MECHEXP-bb7ed6355ae6fc8b8f6e9b03|MECHEXP-dbb5bee9084816e6a9da8a74,ROOTCOMP-89f32871f7d3725275c28d2e,true,Canterbury,true,2025,tenure_and_progression,EXTSEARCH-298ac0c195c23cc44ebffdd6,wave2_event_specific_v1,EXTTARGET-3df79cab983154b0c60e416a|EXTTARGET-58ed4d33f1264665916d86fd|EXTTARGET-8933188094bf9ffba6afb8b5,moderate,EXTREVIEW-bbbbba7c7304d21ebce29763,official government locator; source type requires verification,2026-08-05T03:53:37.947985+00:00,RESCALL-89051e882fb06786fad3b76b,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,tenure_and_progression,police,official_domain_metadata,NH
budget,www.concordnh.gov,RESCAND-9ea8b074ea366830df393cf5,unreviewed,high_priority_verification_ready,candidate_review_lane_005,"### Live hosted web-search (metadata-only candidate discovery) **Target (municipality/period/side/event/missing field/source-family):** - Municipality: **Canterbury, NH** - Period: **2025** - Side: **police** - Event: **employee tenure / step placement / rank progression / promotion timing; incumbent & new-hire tier retroactivity implementation** - Missing field to fill: **promotion timing + step/rank progression details tied to incumbents vs new hires, including any retroactivity implementation",,https://www.concordnh.gov/DocumentCenter/View/22037/FY25-Proposed-Budget-Appendix-B---Program-Change-Requests,https://www.concordnh.gov/DocumentCenter/View/22037/FY25-Proposed-Budget-Appendix-B---Program-Change-Requests,police,2026-08-05T03:02:50.364600+00:00,distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_001,web,official_government_search_result,RESCAND-9ea8b074ea366830df393cf5,MECHEXP-21fc892d79f7752cde74afd7|MECHEXP-3bb1d4fec2be6e59f3f5fddc|MECHEXP-7d3ef5925312b1407107e789|MECHEXP-bb7ed6355ae6fc8b8f6e9b03|MECHEXP-dbb5bee9084816e6a9da8a74,ROOTCOMP-89f32871f7d3725275c28d2e,true,Canterbury,true,2025,tenure_and_progression,EXTSEARCH-298ac0c195c23cc44ebffdd6,wave2_event_specific_v1,EXTTARGET-58ed4d33f1264665916d86fd,high,EXTREVIEW-208af97353fe52fe1da3e48b,official government locator with administrative document/data signal,2026-08-05T03:53:37.948724+00:00,RESCALL-89051e882fb06786fad3b76b,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,tenure_and_progression,police,official_domain_metadata,NH
media_or_context,www.canterburynh.gov,RESCAND-f8033fb66037ba075ba9e8cf,unreviewed,high_priority_verification_ready,candidate_review_lane_005,"### Live hosted web-search (metadata-only candidate discovery) **Target (municipality/period/side/event/missing field/source-family):** - Municipality: **Canterbury, NH** - Period: **2025** - Side: **police** - Event: **employee tenure / step placement / rank progression / promotion timing; incumbent & new-hire tier retroactivity implementation** - Missing field to fill: **promotion timing + step/rank progression details tied to incumbents vs new hires, including any retroactivity implementation",,https://www.canterburynh.gov/news/,https://www.canterburynh.gov/news,police,2026-08-05T03:02:50.364074+00:00,distinguishes contractual progression from compositional or tenure differences | tests vacancy and staffing-reduction mechanisms with denominators,tenure_and_progression,residual_search_lane_001,web,official_government_search_result,RESCAND-6f00c826f0b1923222dea0ee|RESCAND-f8033fb66037ba075ba9e8cf,MECHEXP-21fc892d79f7752cde74afd7|MECHEXP-3bb1d4fec2be6e59f3f5fddc|MECHEXP-7d3ef5925312b1407107e789|MECHEXP-bb7ed6355ae6fc8b8f6e9b03|MECHEXP-dbb5bee9084816e6a9da8a74,ROOTCOMP-89f32871f7d3725275c28d2e,true,Canterbury,true,2025,tenure_and_progression,EXTSEARCH-298ac0c195c23cc44ebffdd6,wave2_event_specific_v1,EXTTARGET-58ed4d33f1264665916d86fd|EXTTARGET-8933188094bf9ffba6afb8b5,high,EXTREVIEW-a12ed2cc988279078b95d356,official government locator with administrative document/data signal,2026-08-05T03:53:37.950377+00:00,RESCALL-89051e882fb06786fad3b76b,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,tenure_and_progression,police,official_domain_metadata,NH
other,dockets.alexandriava.gov,RESCAND-73577008464f8c2cf76365a8,unreviewed,high_priority_verification_ready,candidate_review_lane_005,"I ran live, hosted web search for **metadata-only candidate discovery** matching your target fields: - **Municipality:** “Alexandria” **NJ** (interpreted as *Alexandria Township, Hunterdon County, NJ*) - **Period:** **2026** - **Side:** unclear - **Event:** unclear - **Missing field:** unclear (but you referenced: **employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation**) - **Source-family target (from your prompt):** *munic",,https://dockets.alexandriava.gov/fy06/050906rm/di29.pdf,https://dockets.alexandriava.gov/fy06/050906rm/di29.pdf,unclear,2026-08-05T01:55:38.913804+00:00,distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_001,pdf,official_government_search_result,RESCAND-73577008464f8c2cf76365a8,MECHEXP-08748cd2b4fc74d7eb6f89e1|MECHEXP-1d3a81a86a31a6e1c85ca5cd|MECHEXP-1f86cbad0e5bbcdc6c4aea4c|MECHEXP-20e9b431dc088d696bdf1fd5|MECHEXP-3dbfd45e7a733a973e4f49a9|MECHEXP-54cdc01fb45329ed5c4d8b8b|MECHEXP-ae975c048762abbdb3c36298|MECHEXP-ec9d93886d421a464f3e8105|MECHEXP-f8dde320182cc5747a998d22|MECHEXP-fed3ad2e4c4c959c64afbe71,ROOTCOMP-41f218dfe6c2d8fdbbeb3412|ROOTCOMP-5fd17f62ee678c75a868c917,true,Alexandria,true,2026,tenure_and_progression,EXTSEARCH-4e2a5d47fbd44f8332540886,wave2_event_specific_v1,EXTTARGET-3eff332c07eec318bd151e40,high,EXTREVIEW-2d5654561d8cec4aeac385b7,official government locator with administrative document/data signal,2026-08-05T03:53:37.951799+00:00,RESCALL-33e395374a57f598c67dc877,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,tenure_and_progression,unclear,official_domain_metadata,NJ
contract_or_mou,www.lowerallowayscreek-nj.gov,RESCAND-ad669b3f2b570cd748dcb5ae,unreviewed,high_priority_verification_ready,candidate_review_lane_005,"## Metadata-only candidate discovery (live hosted web search; no URL verification/download) ### Interpreted target (based on your fields) - **Municipality:** “Alexandria” **in NJ** (appears to match *Alexandria Township, NJ* in the sources I found) ([alexandrianj.gov](https://www.alexandrianj.gov/forms-documents/forms/financial-documents/2025?utm_source=openai)) - **Period:** **2025** - **Side:** unclear - **Event:** unclear - **Missing field / constraints:** unclear employee tenure, step placem",,https://www.lowerallowayscreek-nj.gov/police-department/files/police-contract-20252029,https://www.lowerallowayscreek-nj.gov/police-department/files/police-contract-20252029,unclear,2026-08-05T02:09:04.868493+00:00,distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_003,web,official_government_search_result,RESCAND-ad669b3f2b570cd748dcb5ae,MECHEXP-2d47e492fc5d9b68b33f281b|MECHEXP-466d33451fc947b2c39b17d2|MECHEXP-e7a14c8cf5d157ebf1ed490d|MECHEXP-e80b7e17bf1f96e514ce19f8|MECHEXP-efb26ae253b4fe7f40ba6725,ROOTCOMP-ec5422bb8106be3198b27755,true,Alexandria,true,2025,tenure_and_progression,EXTSEARCH-8afd9e1173cf4b871067e7fa,wave2_event_specific_v1,EXTTARGET-382833f391296e8a888c3eb8,high,EXTREVIEW-cda7517bf1c33c768716f89d,official government locator with administrative document/data signal,2026-08-05T03:53:37.953003+00:00,RESCALL-50edfac72609e68de66670dd,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,tenure_and_progression,unclear,official_domain_metadata,NJ
other,www.nj.gov,RESCAND-fc249e55eb89e58c16caffc7,unreviewed,high_priority_verification_ready,candidate_review_lane_005,"I ran live, hosted web search for **metadata-only candidate discovery** matching your target fields: - **Municipality:** “Alexandria” **NJ** (interpreted as *Alexandria Township, Hunterdon County, NJ*) - **Period:** **2026** - **Side:** unclear - **Event:** unclear - **Missing field:** unclear (but you referenced: **employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation**) - **Source-family target (from your prompt):** *munic",,https://www.nj.gov/csc/about/publications/pdf/Compendium.pdf,https://www.nj.gov/csc/about/publications/pdf/Compendium.pdf,unclear,2026-08-05T01:55:38.913854+00:00,distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_001,pdf,official_government_search_result,RESCAND-7676cba71d8962c1c7ba3ca2|RESCAND-fc249e55eb89e58c16caffc7,MECHEXP-08748cd2b4fc74d7eb6f89e1|MECHEXP-1d3a81a86a31a6e1c85ca5cd|MECHEXP-1f86cbad0e5bbcdc6c4aea4c|MECHEXP-20e9b431dc088d696bdf1fd5|MECHEXP-2d47e492fc5d9b68b33f281b|MECHEXP-3dbfd45e7a733a973e4f49a9|MECHEXP-466d33451fc947b2c39b17d2|MECHEXP-54cdc01fb45329ed5c4d8b8b|MECHEXP-ae975c048762abbdb3c36298|MECHEXP-e7a14c8cf5d157ebf1ed490d|MECHEXP-e80b7e17bf1f96e514ce19f8|MECHEXP-ec9d93886d421a464f3e8105|MECHEXP-efb26ae253b4fe7f40ba6725|MECHEXP-f8dde320182cc5747a998d22|MECHEXP-fed3ad2e4c4c959c64afbe71,ROOTCOMP-41f218dfe6c2d8fdbbeb3412|ROOTCOMP-5fd17f62ee678c75a868c917|ROOTCOMP-ec5422bb8106be3198b27755,true,Alexandria,true,2026,tenure_and_progression,EXTSEARCH-4e2a5d47fbd44f8332540886,wave2_event_specific_v1,EXTTARGET-382833f391296e8a888c3eb8|EXTTARGET-3eff332c07eec318bd151e40,high,EXTREVIEW-75dbfbf7ddf632244e0b897a,official government locator with administrative document/data signal,2026-08-05T03:53:37.953789+00:00,RESCALL-33e395374a57f598c67dc877,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,tenure_and_progression,unclear,official_domain_metadata,NJ
pension_or_retirement_document,nj.gov,RESCAND-2a82d50196194553153b82d6,unreviewed,high_priority_verification_ready,candidate_review_lane_005,"I tried live, metadata-only candidate discovery for **Avon-by-the-Sea (NJ), 2021**, targeting **police employee tenure / step placement / rank progression / promotion timing / incumbent vs new-hire tier retroactivity implementation** using the specified municipality-period-side-event-missing-field-source-family plan (i.e., municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record), **without verifying or downloading candidate URLs**. ## Results ",,https://nj.gov/treasury/pensions/documents/board-agendas/pers/pers1021.pdf,https://nj.gov/treasury/pensions/documents/board-agendas/pers/pers1021.pdf,police,2026-08-05T02:39:26.527117+00:00,distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_005,pdf,official_government_search_result,RESCAND-2a82d50196194553153b82d6,MECHEXP-30aa0653ff2fcd7ee329b95e|MECHEXP-5e172304decd1c4b77cdcdca|MECHEXP-acf0f499f9c4f4de1e32f3d8|MECHEXP-bded4cebca6de4b8a8e02d17|MECHEXP-fde0a8dd1d2408ac17989561,ROOTCOMP-ee1e0fa515b7009784b23d1a,true,Avon-by-the-Sea,true,2021,multi_family_administrative_source,EXTSEARCH-3e41b57338be13d6d9ee5150,wave2_event_specific_v1,EXTTARGET-c5e9d104a6faf554059b91d6,high,EXTREVIEW-f41d7270a962b82375183154,official government locator with administrative document/data signal,2026-08-05T03:53:37.954946+00:00,RESCALL-246e840f59e43a3fc63eb9ae,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|tenure_and_progression,police,official_domain_metadata,NJ
other,nj.gov,RESCAND-9d1454665baba51af64d9921,unreviewed,high_priority_verification_ready,candidate_review_lane_005,"I tried live, metadata-only candidate discovery for **Avon-by-the-Sea (NJ), 2021**, targeting **police employee tenure / step placement / rank progression / promotion timing / incumbent vs new-hire tier retroactivity implementation** using the specified municipality-period-side-event-missing-field-source-family plan (i.e., municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record), **without verifying or downloading candidate URLs**. ## Results ",,https://nj.gov/njoem/plan/pdf/021314_dr4086_paysummary.pdf,https://nj.gov/njoem/plan/pdf/021314_dr4086_paysummary.pdf,police,2026-08-05T02:39:26.527406+00:00,distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_005,pdf,official_government_search_result,RESCAND-9d1454665baba51af64d9921,MECHEXP-30aa0653ff2fcd7ee329b95e|MECHEXP-5e172304decd1c4b77cdcdca|MECHEXP-acf0f499f9c4f4de1e32f3d8|MECHEXP-bded4cebca6de4b8a8e02d17|MECHEXP-fde0a8dd1d2408ac17989561,ROOTCOMP-ee1e0fa515b7009784b23d1a,true,Avon-by-the-Sea,true,2021,multi_family_administrative_source,EXTSEARCH-3e41b57338be13d6d9ee5150,wave2_event_specific_v1,EXTTARGET-c5e9d104a6faf554059b91d6,high,EXTREVIEW-37d78068676f55ee9b664f66,official government locator with administrative document/data signal,2026-08-05T03:53:37.955873+00:00,RESCALL-246e840f59e43a3fc63eb9ae,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings|tenure_and_progression,police,official_domain_metadata,NJ
other,www2.census.gov,RESCAND-1e2518a495f765e637ddb643,unreviewed,high_priority_verification_ready,candidate_review_lane_005,"Requested live hosted web search (metadata-only candidate discovery; **no URL verification and no candidate URL downloading**). ## Candidate targets (municipality/period/side/event/missing-field/source-family) ### Scope keys I used - Municipality: **Bedminster**, **NJ** (Township of Bedminster) - Period: **2019** - Side: **unclear** (searched both employer-side sources like budgets/admin records and personnel/HR-side sources like reports/“payroll”) - Event: **unclear** (searched for budget-adopt",,https://www2.census.gov/geo/pdfs/partnerships/psap/New_CDPs.pdf,https://www2.census.gov/geo/pdfs/partnerships/psap/New_CDPs.pdf,unclear,2026-08-05T02:38:53.730042+00:00,distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_003,pdf,official_government_search_result,RESCAND-1e2518a495f765e637ddb643,MECHEXP-32ba859e6b78c18acebed582|MECHEXP-4137ccfb0a355228f8653506|MECHEXP-5a27002688977dd98c2122ab|MECHEXP-6852a83100a75832796c57ff|MECHEXP-b62f3afba6505181d4955d41,ROOTCOMP-d83f5dd0408490e47210e804,true,Bedminster,true,2019,payroll_and_earnings,EXTSEARCH-dc1973b90ea6e9083713a708,wave2_event_specific_v1,EXTTARGET-148b0997b8a662b51f669b64,high,EXTREVIEW-1b61d58b3a76eb35708d163b,official government locator with administrative document/data signal,2026-08-05T03:53:37.957187+00:00,RESCALL-48b3a14c0415ed581cd9b86f,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,payroll_and_earnings|tenure_and_progression,unclear,official_domain_metadata,NJ
other,nj.gov,RESCAND-2608c14cfcc0faae12d9fedc,unreviewed,high_priority_verification_ready,candidate_review_lane_005,"### Candidate discovery (metadata-only) — Brooklawn, NJ (2024) Target fields you specified: **employee tenure, step placement, rank progression, promotion timing, incumbent vs new-hire tier, non-base compensation**, sourced from: **municipal payroll/open data, adopted budget, HR report, and Census/USDA official municipal administrative records**. After live hosted web search and **without verifying/downloading candidate URLs**, I can only support the following *metadata-level* findings for Brook",,https://nj.gov/treasury/revenue/rms/src/SRC%20Meeting%20Packet%20October%2017%202024.pdf,https://nj.gov/treasury/revenue/rms/src/SRC%20Meeting%20Packet%20October%2017%202024.pdf,unclear,2026-08-05T03:12:45.715666+00:00,distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_004,pdf,official_government_search_result,RESCAND-2608c14cfcc0faae12d9fedc,MECHEXP-63c5ed905018ca5e67d66dfc|MECHEXP-a776cff39be85b2fae84a4f9|MECHEXP-c4ab5fcf6d4fba9b42212e3e|MECHEXP-c93589bccfc089ac6680b1f8,ROOTCOMP-1c160ecf02b82931e0d62302,true,Brooklawn,true,2024,multi_family_administrative_source,EXTSEARCH-1e427c5b4b380068d0642b92,wave2_event_specific_v1,EXTTARGET-7d53dbdb564941510d42d5c1,high,EXTREVIEW-82d0680c76fda08fb06c3ad1,official government locator with administrative document/data signal,2026-08-05T03:53:37.966037+00:00,RESCALL-bba62b233e3b343da0aea56b,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,official_domain_metadata,NJ
other,www.camdencounty.com,RESCAND-71de2512af04f720c2f4b0e3,unreviewed,low_priority_verification_ready,candidate_review_lane_005,"### Candidate discovery (metadata-only) — Brooklawn, NJ (2024) Target fields you specified: **employee tenure, step placement, rank progression, promotion timing, incumbent vs new-hire tier, non-base compensation**, sourced from: **municipal payroll/open data, adopted budget, HR report, and Census/USDA official municipal administrative records**. After live hosted web search and **without verifying/downloading candidate URLs**, I can only support the following *metadata-level* findings for Brook",,https://www.camdencounty.com/wp-content/elections/general2024/Official_Candidates_List.pdf,https://www.camdencounty.com/wp-content/elections/general2024/Official_Candidates_List.pdf,unclear,2026-08-05T03:12:45.715564+00:00,distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_004,pdf,public_source_candidate_unconfirmed,RESCAND-71de2512af04f720c2f4b0e3,MECHEXP-63c5ed905018ca5e67d66dfc|MECHEXP-a776cff39be85b2fae84a4f9|MECHEXP-c4ab5fcf6d4fba9b42212e3e|MECHEXP-c93589bccfc089ac6680b1f8,ROOTCOMP-1c160ecf02b82931e0d62302,true,Brooklawn,unconfirmed,2024,multi_family_administrative_source,EXTSEARCH-1e427c5b4b380068d0642b92,wave2_event_specific_v1,EXTTARGET-7d53dbdb564941510d42d5c1,moderate,EXTREVIEW-1ba0b0b8460f7d79916a607d,document locator with plausible administrative source signal,2026-08-05T03:53:37.967243+00:00,RESCALL-bba62b233e3b343da0aea56b,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,unreviewed,NJ
ordinance_or_resolution,brooklawn-nj.com,RESCAND-c05512a1cd97c7fb8f868c8c,unreviewed,low_priority_verification_ready,candidate_review_lane_005,"### Candidate discovery (metadata-only) — Brooklawn, NJ (2024) Target fields you specified: **employee tenure, step placement, rank progression, promotion timing, incumbent vs new-hire tier, non-base compensation**, sourced from: **municipal payroll/open data, adopted budget, HR report, and Census/USDA official municipal administrative records**. After live hosted web search and **without verifying/downloading candidate URLs**, I can only support the following *metadata-level* findings for Brook",,https://brooklawn-nj.com/wp-content/uploads/2024/02/Ordinance-1-COLA-2024.pdf,https://brooklawn-nj.com/wp-content/uploads/2024/02/Ordinance-1-COLA-2024.pdf,unclear,2026-08-05T03:12:45.715742+00:00,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_004,pdf,public_source_candidate_unconfirmed,RESCAND-59c7c28a163610ab7d499843|RESCAND-c05512a1cd97c7fb8f868c8c,MECHEXP-63c5ed905018ca5e67d66dfc|MECHEXP-a776cff39be85b2fae84a4f9|MECHEXP-c4ab5fcf6d4fba9b42212e3e|MECHEXP-c93589bccfc089ac6680b1f8,ROOTCOMP-1c160ecf02b82931e0d62302,true,Brooklawn,unconfirmed,2024,multi_family_administrative_source,EXTSEARCH-1e427c5b4b380068d0642b92,wave2_event_specific_v1,EXTTARGET-6a9589041e42ec247d1354a6|EXTTARGET-7d53dbdb564941510d42d5c1,moderate,EXTREVIEW-f77e67b350f78aafbb25866f,document locator with plausible administrative source signal,2026-08-05T03:53:37.968804+00:00,RESCALL-bba62b233e3b343da0aea56b,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,unreviewed,NJ
other,d3n9y02raazwpg.cloudfront.net,RESCAND-1deb4033390acb3551cabcaa,unreviewed,low_priority_verification_ready,candidate_review_lane_005,"I can’t produce the “metadata-only candidate discovery” you asked for **in the specific way you specified** (i.e., candidate lists with fields like **unclear employee tenure, step placement, rank progression, promotion timing, incumbent/new-hire tier retroactivity implementation**) because the necessary HR/administrative record metadata for **Chatham, NJ (2026)** appears to be **not openly indexed/available** in the sources I could locate via live search results, and I also shouldn’t “invent” ca",,https://d3n9y02raazwpg.cloudfront.net/chathamborough/e8ac752c-d9be-11f0-bb28-005056a89546-21f92362-28af-4727-9270-fd5a12163dfa-1767707441.pdf,https://d3n9y02raazwpg.cloudfront.net/chathamborough/e8ac752c-d9be-11f0-bb28-005056a89546-21f92362-28af-4727-9270-fd5a12163dfa-1767707441.pdf,unclear,2026-08-05T03:28:24.608814+00:00,distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_003,pdf,public_source_candidate_unconfirmed,RESCAND-1deb4033390acb3551cabcaa,MECHEXP-4bd32f286c3ff58e2ce65e33|MECHEXP-5b3102f0ed8749c146f9bc78|MECHEXP-6a0f27851e4da371942aef4e|MECHEXP-d3fc4a493e1339689081555a|MECHEXP-f89a139ea15e4fcb4cf2d69a,ROOTCOMP-19522bb000fea0085e6214e7,true,Chatham,unconfirmed,2026,tenure_and_progression,EXTSEARCH-284fb4b35380921d61240c05,wave2_event_specific_v1,EXTTARGET-d2417c86e952edaf1174bc16,moderate,EXTREVIEW-e3af8d9a9f8c33ad43611f05,document locator with plausible administrative source signal,2026-08-05T03:53:37.970342+00:00,RESCALL-79a6b4c9258299e4e70aea6d,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,tenure_and_progression,unclear,unreviewed,NJ
other,chathamtownship.org,RESCAND-d8ef550aebc14a51b11d563c,unreviewed,low_priority_verification_ready,candidate_review_lane_005,"I can’t produce the “metadata-only candidate discovery” you asked for **in the specific way you specified** (i.e., candidate lists with fields like **unclear employee tenure, step placement, rank progression, promotion timing, incumbent/new-hire tier retroactivity implementation**) because the necessary HR/administrative record metadata for **Chatham, NJ (2026)** appears to be **not openly indexed/available** in the sources I could locate via live search results, and I also shouldn’t “invent” ca",,https://chathamtownship.org/wp-content/uploads/Meeting-Docs-1-27-2026.pdf,https://chathamtownship.org/wp-content/uploads/Meeting-Docs-1-27-2026.pdf,unclear,2026-08-05T03:28:24.608737+00:00,distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,residual_search_lane_003,pdf,public_source_candidate_unconfirmed,RESCAND-d8ef550aebc14a51b11d563c,MECHEXP-4bd32f286c3ff58e2ce65e33|MECHEXP-5b3102f0ed8749c146f9bc78|MECHEXP-6a0f27851e4da371942aef4e|MECHEXP-d3fc4a493e1339689081555a|MECHEXP-f89a139ea15e4fcb4cf2d69a,ROOTCOMP-19522bb000fea0085e6214e7,true,Chatham,unconfirmed,2026,tenure_and_progression,EXTSEARCH-284fb4b35380921d61240c05,wave2_event_specific_v1,EXTTARGET-d2417c86e952edaf1174bc16,moderate,EXTREVIEW-427b1d293e57dcf476f2754b,document locator with plausible administrative source signal,2026-08-05T03:53:37.973499+00:00,RESCALL-79a6b4c9258299e4e70aea6d,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,tenure_and_progression,unclear,unreviewed,NJ
