duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,canonical_wave,confidence
RESCAND-3d6dac00028a4451fe825dba,EXTCAND-4f63741bf5c43afdb5b6b00e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ee61381e12f4b54733e76ef1,RESCAND-cc2d49c94d29f9a8d4c07361,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b67fb29394f0315a0b6c53ef,RESCAND-63306650580b87c9efa43294,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4f0aaa43af447ac50fee2959,RESCAND-a6568a4dd19b3c334a9091e9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c2d3fb48dd3b1611482db8c4,RESCAND-277c9bedf86bb1f720ff717e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-813a851349bbe5db290043fc,EXTCAND-eff4f10013ad23aa53b313ce,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-80464a834bb871ce200650db,EXTCAND-528286fe95bd409feaa0759c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-60fa5b4dde5d58beff38c16c,EXTCAND-27f6f87f15155cd32eba9938,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9cc7626c9486d9f48d88f33f,RESCAND-d09c351d1d8a75d6929f5f97,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9185b0e5a65c3cead04bb87c,EXTCAND-d1ffe615d2c9209be2c018d1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-0aaabab24010167d50a24c06,EXTCAND-98dee32e2d26bc855c37c2be,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-b54d7c06885e9e7f76745d73,EXTCAND-7a8f0f17653ce1d2ee010d09,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-18984e14fcd8d04290fbe6a6,EXTCAND-c74bfd60860d329872403844,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9a365ac3688be24a517a2a6f,RESCAND-9a365ac3688be24a517a2a6f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-1a2ee9e09260b876215545db,EXTCAND-8895894e498855b639332568,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-88d3bd6ac9202e98ffa4b2a1,RESCAND-88d3bd6ac9202e98ffa4b2a1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7e6a8473f302959952f261bf,RESCAND-7e6a8473f302959952f261bf,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2e67a67b9ecd2de713ff206d,RESCAND-de8f3d4eac99375ba2cf8c74,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-dbbc994bbe974b0ec3fa3771,EXTCAND-aac67fad49cf478e02abf76f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-39ef3c1923d9f89e5730c2c4,EXTCAND-7523fbc8824846e503605f08,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-164cf1b7fe576c0180aacb65,EXTCAND-c8bfba84245ba8119ff0817a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7266aa4b9b9d8347b1c1d784,EXTCAND-35e0f8082b449db6b0219373,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-1a0a167a5535d36f48e199b9,EXTCAND-ae16f8e2d270b16771a64431,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-3ac132685bfff3a5ef7d7708,RESCAND-b6313c2e6aa5a0139c06f270,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-e5989edd5d4e27d3cc5d288d,EXTCAND-8fb9ca9323cc914b75f082ac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-fbe5367af6de0fc4c84e85bb,EXTCAND-868cc6bb6a11c0c7a538162c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-aa8962469f5a432a35fc3cdd,EXTCAND-c6d64718d0eb702d6b8d7938,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-04e543937c807c3df23bd682,RESCAND-8af2fd114269237ee9e75239,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9947b001dc71545130c200a4,RESCAND-dc3102354b29e40160b6a7fe,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-58c80f322ced49067f98e8a1,RESCAND-009888ab144e88e38e17d464,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3ac132685bfff3a5ef7d7708,RESCAND-b6313c2e6aa5a0139c06f270,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-164cf1b7fe576c0180aacb65,EXTCAND-c8bfba84245ba8119ff0817a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-cb0b0ec63105871914a36684,RESCAND-cb0b0ec63105871914a36684,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-e5989edd5d4e27d3cc5d288d,EXTCAND-8fb9ca9323cc914b75f082ac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7266aa4b9b9d8347b1c1d784,EXTCAND-35e0f8082b449db6b0219373,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-39ef3c1923d9f89e5730c2c4,EXTCAND-7523fbc8824846e503605f08,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ebd92045853a25f9b9b3d410,RESCAND-144cc521965b2d8fbbb51a19,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b291b3fb647ec99739280a8b,EXTCAND-82e6e6e6b39c04f87368aa52,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ce0b1d73034144ea21e023fb,RESCAND-8189cf4853d5bbcc8fdf7cb8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-0ea713fbe5573b737d091eb0,RESCAND-7eb6941b672721a753409513,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a7773ec39291fe9e873aaadc,EXTCAND-36446c0cc39de9582fb57e39,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-fc7b4c759afea223469dc485,RESCAND-4ca154f462765f57bbd9b864,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-18e0ee696ddd920787ef3f5f,EXTCAND-7a9e2b907cab4b3fd24202fc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-afba1603975d7387e4d132f7,RESCAND-1371cb77182761ebfb794de7,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f8b47f8f239839332ab3498a,RESCAND-f453483aceff90c79cb44557,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-1fe9488d48cd3432ba987fb8,EXTCAND-71474694cf344c888e3dcd70,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-af989e32aafddd38b9126bb8,RESCAND-1ef642c48be98a1328a2e76e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-bb98d7c9afdd98e1e0f3436e,RESCAND-243adf2e88e37782031ab4cf,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f2036c12b38e63010f5970d3,EXTCAND-8018c880ca63ed723a938d1d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-620405c21200aba1e8f6e675,RESCAND-1075924c924f56be9ed8debd,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-25084d6d94dc2835089b720e,EXTCAND-0e350e2cfb9403687dcbb726,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ebd92045853a25f9b9b3d410,RESCAND-144cc521965b2d8fbbb51a19,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b291b3fb647ec99739280a8b,EXTCAND-82e6e6e6b39c04f87368aa52,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-04662fa0bf1e0f4d4ad723e7,RESCAND-98b503082da932cdf8e59733,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9bf5bc1e96d88fbbbae9dbc6,RESCAND-3d2ee7f9e3e3d26563fe444d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4847c6c590dd65a85472b493,EXTCAND-7523fbc8824846e503605f08,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ee432ec26ad00243ce137cb7,EXTCAND-82e6e6e6b39c04f87368aa52,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-187638da940f24386d301896,EXTCAND-9dff9bd7d1cedf3c8c5fe39b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-08201724e2e2185473c66062,RESCAND-08201724e2e2185473c66062,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-be1bbf278d7e6de19f016c4d,RESCAND-7350c06223fbe5c8caed3bc1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7e3056b225d97d18972f5e2c,EXTCAND-9072d28bf9ee2c9f6ab88f97,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-fc974cf56350e2f76cc2b61c,RESCAND-f453483aceff90c79cb44557,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5d608d0bd56d687cd929a88a,EXTCAND-ab94f2205f328480227da50c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e52ab3fe05589366b95d192d,EXTCAND-b5e5d9e350da00e1a2b046bc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-09169e7d63ffaa280bc7af7a,RESCAND-7817b24d33f5bf465a74b1d0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-609d725bce5d474730254a24,RESCAND-609d725bce5d474730254a24,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-147dec695035c2b07c3e10aa,EXTCAND-ab7544117512fa9ae0b6bb29,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-769d36e5b7446d02989ac803,EXTCAND-8018c880ca63ed723a938d1d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f085d8cbaed8fa9c06beb5c6,EXTCAND-876e0513eacf84cb1396edff,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-601192733fba77dc78653b20,EXTCAND-34c0d3fc05d9198bf428fd4c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9328b19e30556263bb3d9963,RESCAND-d7fa7a7b30b419b740bae4ac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ee432ec26ad00243ce137cb7,EXTCAND-82e6e6e6b39c04f87368aa52,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-187638da940f24386d301896,EXTCAND-9dff9bd7d1cedf3c8c5fe39b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-fc974cf56350e2f76cc2b61c,RESCAND-f453483aceff90c79cb44557,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-00ab9342b7924c12018e8af5,RESCAND-3cf71f89c5359ba55fb77e3a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5c903e70c11c6d80b344b067,RESCAND-73839d5b5e2414b0da0d58fe,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2665d2d9b5b8a52c0978c3c4,EXTCAND-82e6e6e6b39c04f87368aa52,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-177a02b9da04e6eaca8cc337,RESCAND-0237690c4d8236fd15dbb38d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-762f03e2ce16ff906c422c6b,RESCAND-f453483aceff90c79cb44557,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4b4d4bbe1d23f9e18c52946f,RESCAND-2241bc61fe0f44a59b85b746,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3354381345f591e62de52ccf,RESCAND-87411fb36f68c146263126d1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-93cc5c25ae6836e8ae727dbc,RESCAND-d134731921c11561e465457f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ced404e9212dc328a52caab6,EXTCAND-65df757719d62f785e6f0559,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a1875751b26c109a98f11cf1,RESCAND-fd0d99de33441889c5ad7d2f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b0aca8ed0f42ceb39af3cbd9,RESCAND-d5eecb66d1b4977a5f40db62,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-428980e9b891de4187ed021a,RESCAND-0237e01d239cf04737c3a43a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-30d456d3b84e62b00ffeeca0,RESCAND-7eca5d7b2fea058d053f4ed2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2e9f7ffbb8b8f6e88f4fe43d,EXTCAND-7523fbc8824846e503605f08,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-d0433a9844873c3c1da8d9da,RESCAND-d0433a9844873c3c1da8d9da,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4bd3d9e7cb49da2533f25a6f,EXTCAND-e8d56e8c570f59a3034d1e75,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-d46bd58c03fa2c44f4d50dde,EXTCAND-021ce6a48ea09beeb46df1d8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-443e0bb3df364d5d3cbcf3e4,RESCAND-a34d3e445aa64fff6929096f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-92556458e1e6a206da2d950d,RESCAND-fc9d7f2632c228b43a5ff6c9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-fe39bd5da86ea37808e589bd,RESCAND-a906a3d7042bb96ca0a111b4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-59d3f70e18fc8cf7674e604d,EXTCAND-8d49d48ef4048331faf9ec6c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-00ab9342b7924c12018e8af5,RESCAND-3cf71f89c5359ba55fb77e3a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9e6089cbd8e29803d861dca3,RESCAND-9e6089cbd8e29803d861dca3,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2665d2d9b5b8a52c0978c3c4,EXTCAND-82e6e6e6b39c04f87368aa52,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-928ad6cef2c7d3f382a31e9a,RESCAND-acd53bfc8eb2afcab794a675,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ecf0f0b9b8a07181cf47c9a1,EXTCAND-35e0f8082b449db6b0219373,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-59ad7b07c7e70b443a6c3818,EXTCAND-0daa759b2ab2c318c311f27c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-cac8d1ec7de2d50406c458f6,EXTCAND-ae16f8e2d270b16771a64431,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-663625cf86a6622348688306,RESCAND-18ab074e8a45399dd327ecee,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7934dda6571c3d11d7a2f462,RESCAND-06d798534d346276c0829ad2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4d629f9f63dec81cb793b984,EXTCAND-39c95a775c0a847a0b7beec6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c8bc35a6dd7fd4bfeea6325d,EXTCAND-8fb9ca9323cc914b75f082ac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f848fe26a5ee027b8f2c0602,RESCAND-6e9dc4b9fa6861928a8b0eb0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-dfb558305f96630c4ec4590f,EXTCAND-dc87138b952680b241574a8c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-101cf1ad90a7d435275e61ad,RESCAND-8af2fd114269237ee9e75239,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-590a822318b9e8188741dae5,EXTCAND-868cc6bb6a11c0c7a538162c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-928ad6cef2c7d3f382a31e9a,RESCAND-acd53bfc8eb2afcab794a675,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7934dda6571c3d11d7a2f462,RESCAND-06d798534d346276c0829ad2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c8bc35a6dd7fd4bfeea6325d,EXTCAND-8fb9ca9323cc914b75f082ac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-2e8e4000b3b9c011e0c65a5a,RESCAND-153d17fb3139b13116ec69bd,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4f648f4b4cb3784b907fb656,RESCAND-144cc521965b2d8fbbb51a19,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5fef70ee5e3d665e5f3318ad,RESCAND-5fef70ee5e3d665e5f3318ad,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-80fb1d53ef0979db16262062,RESCAND-3cf71f89c5359ba55fb77e3a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-01d631db88f1d213f00f7e11,EXTCAND-82e6e6e6b39c04f87368aa52,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-b6ac18dc316235b7d96a93cf,EXTCAND-54a0ad2f731007eac4af007a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7e7ae19caf6b23ebad4a2cb8,EXTCAND-12795b40720f31c487296cf4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a808944e4636d16e830f2bf2,EXTCAND-62183aee6a3f526e279ef86a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c576bd4502d28185ab7d17c2,RESCAND-f453483aceff90c79cb44557,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a8970342e7598fabe3c8e1fd,RESCAND-6e9dc4b9fa6861928a8b0eb0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-cbc59b2bdb908045cf96f177,RESCAND-64961caa717ea552d0545baa,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-54b853101ef763d702f95097,RESCAND-eeb563d724b1608a3fd952df,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-203053803c6ce46e08bcac0d,EXTCAND-7a9e2b907cab4b3fd24202fc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-5c6d2f7b41a854d4457b6f45,EXTCAND-2b501e468e2172841efd004f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7bad95403668578c985184d8,EXTCAND-3ff979fec8cf9b95a290c7b1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-5973d95fcd01605b18a3f6d5,EXTCAND-8018c880ca63ed723a938d1d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-5bf54436213c2a2d940bf630,EXTCAND-71474694cf344c888e3dcd70,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ad514c95eac3c16e68a0639a,EXTCAND-946777d96886d254bfae6dc0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-107e00ef16f29ccce368857a,EXTCAND-0e350e2cfb9403687dcbb726,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
