duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,canonical_wave,confidence
RESCAND-7f73d337db51f73b11fe0f5e,EXTCAND-90d43143b0bd288333e4d8eb,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e41268ad9cfeff0891d7cff9,EXTCAND-2dde0fb59642173ca4be26ab,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-29e3498caa2dee2fdeb0c2dc,EXTCAND-b75ca1ddf12f8496f6637b40,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-69d917f6d8e3399b2449981f,EXTCAND-941c63e22248310329b2c057,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-0b069e8e8702bed85a25c24e,RESCAND-fc4f2aa507308c198f326982,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a39e5f487fa4e27f622e34e1,EXTCAND-ca18446ae3d793410e14294a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-62dbf74b9c309694c8afff20,RESCAND-8edc19442410ee1910aea642,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8ad500bbd5ca17011ab91086,EXTCAND-a97334b356bc5018e253bd5f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f630584d3e3bcfde044ddae4,RESCAND-6a2ff369e0ca262584009953,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-fbe0b5884931424f3b2bd467,RESCAND-1f529657c1471428283b8c4f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-43f78ba36d54ccb694311512,RESCAND-b0205b15f8aa367150823d50,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8f1b19737d0cb5c49f61320a,RESCAND-cd62e2d72e9b0969f8473cf8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-176a6f3647423f28de2d879e,EXTCAND-d81bd0731d8836c64568630f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-8fb78a61b9c13f74c05019f7,EXTCAND-83c27d1362c9837e0882107a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-1d2de055945750465f8de049,EXTCAND-19543a0fbc2b5bb32c75a045,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-b05c1ac78318ec1a5662e0b9,RESCAND-185d1ecc56fdd24034dee599,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-efd02781904079be172ffeb9,RESCAND-c5e481047add54d186bc4caa,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-25fe8d66fbd99889c0e4cff6,EXTCAND-cf3a806120bc1b4b64cb6dfd,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-6a9f04f1933388497561b9c6,RESCAND-b862f70785cea0c8f4c0e859,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3f9a7dcfa9278c0abd915ad1,RESCAND-09996f501be4ad84b3f514a5,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-00eeaf187410d5f9d84632b4,EXTCAND-875190402d9d7a36e6b20bfe,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-6da2e30b055448565dd19fd2,EXTCAND-f064a3dca506040199d01a97,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-176a6f3647423f28de2d879e,EXTCAND-d81bd0731d8836c64568630f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-1d2de055945750465f8de049,EXTCAND-19543a0fbc2b5bb32c75a045,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-25fe8d66fbd99889c0e4cff6,EXTCAND-cf3a806120bc1b4b64cb6dfd,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ca2bf1d6252acc6baacdd6de,RESCAND-ca2bf1d6252acc6baacdd6de,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8fb78a61b9c13f74c05019f7,EXTCAND-83c27d1362c9837e0882107a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ca8ddcae2f36e6a3c4462e40,RESCAND-069a010e866755e53d602ff4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ead0bb19a91efa7479894cb9,RESCAND-c792ac883a7db14da0151205,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8f42e412cd0070a754cec47e,RESCAND-39d97a03bd07698c4c817fcc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ead0bb19a91efa7479894cb9,RESCAND-c792ac883a7db14da0151205,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-aeaa2fc0ece409b48aaf3643,RESCAND-aeaa2fc0ece409b48aaf3643,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ca8ddcae2f36e6a3c4462e40,RESCAND-069a010e866755e53d602ff4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2051ca1bb8179ecb06b6d203,RESCAND-91ea232da0bb68a8f2196df9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-e6021462060d937afddc63da,EXTCAND-c58833af143eeda44e21f6c9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-67001ce8b3e3310f5bc27fe8,EXTCAND-67cc11447823fb4e73f65c74,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9a258940ef6ab98a1173ea1f,RESCAND-749e6b8d226e7350a7b133b0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-522e09ab43596579515b109c,EXTCAND-7dfa3e31a8c128813d4c814e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-98ba5c12822170bd084ba7a2,EXTCAND-5e9820ae1ac9d5c4ebf34400,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-d99bd0def0b704756daf9f2d,RESCAND-4827340685b2173ea2c2f6b8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9c4f2dcedaa013b5a790b144,RESCAND-960f3fb8f3e4d224ecabf6ec,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3778d73b2d73ca26e7effeb3,RESCAND-087eb292769598f99bd63f41,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f5a081c5deca3129e5171fb5,EXTCAND-876e0513eacf84cb1396edff,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ee98154f0149cb21fc9d4732,EXTCAND-febbe5c8c49255b3e024d101,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-599841bd2d85128a41162360,EXTCAND-ea386c7efb6b861ca62f6335,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-afd22da088bd48c70784cf3e,RESCAND-afd22da088bd48c70784cf3e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-522e09ab43596579515b109c,EXTCAND-7dfa3e31a8c128813d4c814e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e6021462060d937afddc63da,EXTCAND-c58833af143eeda44e21f6c9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-67001ce8b3e3310f5bc27fe8,EXTCAND-67cc11447823fb4e73f65c74,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-2051ca1bb8179ecb06b6d203,RESCAND-91ea232da0bb68a8f2196df9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c8784bab6686a5d1d198da47,EXTCAND-ea762edc4155aa556e14017a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-de0f55b2106d4da4171840be,EXTCAND-ebe4184c6e34fd9a0f4d9a9f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-8f422f07f12f0f9fb0f706ac,EXTCAND-c1aa21cc7d42f8b8082372be,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-026d7ec003e547c2dffda9e8,EXTCAND-e5613fc89f2f7374174aa04b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-72a9c4f022be6e010181cefe,EXTCAND-9d5e790a4c33905d1f329568,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9ec578a7be2846ad16c5c8bb,RESCAND-58fd0412f3062639cd29b10e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3f3f4a8b089c9ae13aae4212,RESCAND-3f5181a73a4d24e1a95a8e48,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ea9be3cd2556d672d2559a9b,RESCAND-95e14ad9b95a57f20be1670d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-60fe2131eacf22a605376e63,RESCAND-9ebeabe93839583444752726,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-eb61d73b3925128f2877f185,RESCAND-4bce1a7fcb89c28b233b64c1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-26d837a17820d7dd3beaa942,RESCAND-14eb82cd937da3d47d8b1716,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-57f2825e2e0bb7b953c55cfe,RESCAND-a22c945e47c828f0265d2e2e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-e3fb3f1d6f364e4e3c9a596f,RESCAND-7dec05d289f8fbe8f684cb6a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-bef75115c5e93cc021d579f1,EXTCAND-9072d28bf9ee2c9f6ab88f97,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7deb9aec844b78e99adbe3ec,EXTCAND-a28a9d7f20a99e12517c804a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-b610c2ec938172e7eb89919e,EXTCAND-ca18446ae3d793410e14294a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-2c48e5e5f600a19bd99105bf,EXTCAND-f515b5b08f168aedf4216b7e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-6ffb5486dce439a6e0a19e37,EXTCAND-0e350e2cfb9403687dcbb726,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-4442f58eb7a64b7723f9b268,EXTCAND-d214a4f81684702e453a41de,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ce778c0c4451cff467708f13,EXTCAND-2e9a43a0a612bd01599df90a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ba4818e23e002219687df4cb,EXTCAND-58ee1bb0718e5844335c202d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c92890c748ecf5a6bdba17bc,EXTCAND-8601886aa0dce9635be5f0e0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c8784bab6686a5d1d198da47,EXTCAND-ea762edc4155aa556e14017a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-026d7ec003e547c2dffda9e8,EXTCAND-e5613fc89f2f7374174aa04b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-de0f55b2106d4da4171840be,EXTCAND-ebe4184c6e34fd9a0f4d9a9f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-d0b755d94ec6d491cb1eb885,EXTCAND-ea762edc4155aa556e14017a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-188bb5b9c99cff8f15b7e4b6,EXTCAND-e5613fc89f2f7374174aa04b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-d58cda56129e4114d850e413,EXTCAND-ebe4184c6e34fd9a0f4d9a9f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-bd808483668f8cfcd7a5cb8b,RESCAND-cf8046febc7399feadacf349,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a6d76cfa77d5a5ceeb1ac564,RESCAND-5d1a0cee4f6e45cf9f2fde7e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2539ce575059e2ac25edb342,EXTCAND-c1aa21cc7d42f8b8082372be,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-54915a97405140f4e181ca6e,RESCAND-7fe6fab8989a6bafcdb22075,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-23b6c59401653ce20a6b3827,RESCAND-14eb82cd937da3d47d8b1716,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-776cec03e885038c874c8c29,EXTCAND-aec3d38b3f7f5baa7757fc76,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-bab5cbfe680d810078a2e6fc,RESCAND-25a1b2d53cc9f32a9d16c07c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-e23a2047986df0750c9d4c03,RESCAND-3f5181a73a4d24e1a95a8e48,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-90427ca3bfde423c14d9e8dd,EXTCAND-75f2fef4685f4f4b1f204b96,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f9c8690b7c331a8b4942b9da,RESCAND-3cf54a615f73e3e346179b87,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-1aadc99ce92fb192c5a710f4,EXTCAND-9d5e790a4c33905d1f329568,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a794c6dd2102c21f2fb14bc3,RESCAND-8eacaefd68cd5d39515791f2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9e3d1ca7d0b6dafff2680a73,RESCAND-53227416de3aa38e74fa34b9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2a53714304986b3776f11862,RESCAND-a3f007d8909f0c357688ca06,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-89b685bd2f4d0e4cb870f199,RESCAND-a7a057d57d3dcf75c18cdec0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a08bb7628b4e9a8f0449bb3e,EXTCAND-97df792fbe12311b0f354a2b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-6679fd9dcab516e21f1488fe,EXTCAND-a618ede488b80279b02f8211,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e37bd3f78325796315f49031,EXTCAND-b91d6084cf230ad8b82d5c1d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-4476a9d7b90e644d792d15d6,RESCAND-888234f79a82e977ca180c88,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
