combined_review_id,source_candidate_id,candidate_origin,original_scout_candidate_id,verification_row_id,lane_id,review_lane_id,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,candidate_quality_tier,verification_status,http_status_code,content_type_header,content_length_header,redirect_count,candidate_review_status,source_review_priority,employer_match_confidence,municipality_match_confidence,unit_or_occupation_confidence,period_or_cycle_confidence,source_family_review_confidence,official_source_confidence,non_cba_diversity_value,matched_safety_non_safety_opportunity_flag,source_review_reason,review_notes,verification_status_preserved,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
CBCR-20260728-00031,B4XPAR-20260727-000037,broad_4x1000_deduped,B4XPAR-20260727-000037,BCV-20260728-08554,verify_lane_004,review_lane_003,IA,Midwest,Winterset,Madison County (19121; primary),"City Council Resolution No. 2026-13 Approving The Tentative Collective Bargaining Agreement Between The City Of Winterset, Iowa And Teamsters Local 238",https://www.winterset.gov/AgendaCenter/ViewFile/Minutes/_03022026-350,https://winterset.gov/AgendaCenter/ViewFile/Minutes/_03022026-350,winterset.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,,pending_combined_review,verified_reachable,200,application/pdf,129797,0,source_review_ready_high,high,high,high,low,high,medium,high,high,false,reachable locator; deterministic metadata score=9; official=high; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-03247,B4XPAR-20260727-003530,broad_4x1000_deduped,B4XPAR-20260727-003530,BCV-20260728-05078,verify_lane_003,review_lane_003,IA,Midwest,Onawa,Monona County (19133; primary),City of Onawa and AFSCME Council 61 (public collective bargaining / impasse-type submission),https://eab.iowa.gov/media/382/download?inline=,https://eab.iowa.gov/media/382/download,eab.iowa.gov,arbitration_award,arbitration_award,high,strike_or_no_strike_constraint,pending_combined_review,verified_reachable,200,application/pdf,41608,0,source_review_ready_high,high,high,high,low,low,high,high,high,false,reachable locator; deterministic metadata score=9; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-01603,B4XPAR-20260727-001733,broad_4x1000_deduped,B4XPAR-20260727-001733,BCV-20260728-07419,verify_lane_004,review_lane_003,IA,Midwest,Webster City,Hamilton County (19079; primary),Council-approved 2024-25 pay plan (non-bargaining/non-union employees) + notes on police contract commencement (context only; not a non_safety binding wage setting document),https://www.freemanjournal.net/news/local-news/2024/05/city-employees-pay-and-benefits-plans-approved/,https://freemanjournal.net/news/local-news/2024/05/city-employees-pay-and-benefits-plans-approved,freemanjournal.net,budget_or_pay_plan,context_only,high,market_or_comparability_pressure;non_safety_constraint_signal,pending_combined_review,verified_reachable,200,text/html,not_reported,0,source_review_ready_medium,medium,medium,medium,high,high,medium,low,high,false,reachable locator; deterministic metadata score=6; official=low; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06711,BSSC-20260727-00288,broad_490_preserved_review_queue,BSSC-20260727-00288,BCV-20260728-04663,verify_lane_003,review_lane_003,IA,Midwest,Keokuk,,Keokuk Fire Department page (mentions association with IAFF Local 568; point of contact references “Fire Union”),https://cityofkeokuk.org/government/fire-department/,https://cityofkeokuk.org/government/fire-department,cityofkeokuk.org,cba,context_only,high,,low_candidate,verified_reachable,200,text/html,not_reported,0,source_review_ready_medium,medium,high,high,high,low,high,medium,low,false,reachable locator; deterministic metadata score=6; official=medium; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04847,B4XPAR-20260727-005279,broad_4x1000_deduped,B4XPAR-20260727-005279,BCV-20260728-06601,verify_lane_004,review_lane_003,IA,Midwest,Camanche,Clinton County (19045; primary),"Camanche Police & Fire Bargaining Unit - Final Agreement (JULY 1, 2025 TO JUNE 30, 2026)",https://www.camancheia.org/app/download/7127669207/public%2Bpacket%2B3-4-25.pdf,https://camancheia.org/app/download/7127669207/public%2Bpacket%2B3-4-25.pdf,camancheia.org,cba,cba,high,,pending_combined_review,unavailable_404_410,404,text/html,not_reported,0,defer_unreachable_or_unavailable,none,high,high,high,high,high,medium,low,false,committed verification metadata reports unavailable; excluded from source-review queue,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04849,B4XPAR-20260727-005282,broad_4x1000_deduped,B4XPAR-20260727-005282,BCV-20260728-02444,verify_lane_002,review_lane_003,IA,Midwest,Carter Lake,Pottawattamie County (19155; primary),"Collective Bargaining Agreement (City of Carter Lake, Iowa) and Carter Lake Peace Officers Association",https://cityofcarterlake.com/wp-content/uploads/2022/06/02_17_20_Council_Packet.pdf,https://cityofcarterlake.com/wp-content/uploads/2022/06/02_17_20_Council_Packet.pdf,cityofcarterlake.com,cba,cba,high,,pending_combined_review,verified_reachable,200,application/pdf,5096018,0,source_review_ready_medium,medium,high,high,medium,medium,high,medium,low,false,reachable locator; deterministic metadata score=7; official=medium; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04868,B4XPAR-20260727-005302,broad_4x1000_deduped,B4XPAR-20260727-005302,BCV-20260728-00418,verify_lane_001,review_lane_003,IA,Midwest,Nevada,Story County (19169; primary),"Council Packet (contains negotiated agreement text) — City of Nevada, Iowa vs. Public, Professional and Maintenance Employees, Local 2003 (IUPAT AFL-CIO)",https://cityofnevadaiowa.org/wp-content/uploads/2024/03/Council-Packet-3.25.24-Reg-Meeting.pdf,https://cityofnevadaiowa.org/wp-content/uploads/2024/03/Council-Packet-3.25.24-Reg-Meeting.pdf,cityofnevadaiowa.org,cba,cba,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,9127778,0,source_review_ready_high,high,high,high,high,high,high,medium,low,false,reachable locator; deterministic metadata score=8; official=medium; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-01572,B4XPAR-20260727-001697,broad_4x1000_deduped,B4XPAR-20260727-001697,BCV-20260728-07223,verify_lane_004,review_lane_003,IA,Midwest,Glenwood,Mills County (19129; primary),Iowa Employment Appeal Board - Public Collective Bargaining: Election Obligations & Results (listing for City of Glenwood / AFSCME Iowa Council 61),https://eab.iowa.gov/public-collective-bargaining/election-obligations-results,https://eab.iowa.gov/public-collective-bargaining/election-obligations-results,eab.iowa.gov,cba,index_page,high,,pending_combined_review,verified_reachable,200,text/html,not_reported,0,source_review_ready_high,high,high,high,medium,low,high,high,low,false,reachable locator; deterministic metadata score=8; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-03237,B4XPAR-20260727-003518,broad_4x1000_deduped,B4XPAR-20260727-003518,BCV-20260728-07222,verify_lane_004,review_lane_003,IA,Midwest,Humboldt,Humboldt County (19091; primary),"Amendment of Certification (City of Humboldt (Police), Teamsters Local Union #147) — Case No. 6953 / CEO 366",https://eab.iowa.gov/media/307/download?inline=,https://eab.iowa.gov/media/307/download,eab.iowa.gov,cba,index_page,high,,pending_combined_review,verified_reachable,200,application/pdf,65627,0,source_review_ready_high,high,high,high,high,low,high,high,low,false,reachable locator; deterministic metadata score=8; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-01570,B4XPAR-20260727-001695,broad_4x1000_deduped,B4XPAR-20260727-001695,BCV-20260728-05208,verify_lane_003,review_lane_003,IA,Midwest,Estherville,Emmet County (19063; primary),Estherville News (municipal council item text) — Police Labor Agreement (Tentative Agreement) ratification notice with 5-year period and effective date,https://epsilon.creativecirclecdn.com/estherville/files/20241223-151739-4f8-EsthervilleNews2024-12-26.pdf,https://epsilon.creativecirclecdn.com/estherville/files/20241223-151739-4f8-EsthervilleNews2024-12-26.pdf,epsilon.creativecirclecdn.com,cba,context_only,high,,pending_combined_review,verified_reachable,200,application/pdf,44954073,0,source_review_ready_medium,medium,high,high,high,medium,high,low,low,false,reachable locator; deterministic metadata score=6; official=low; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-03252,B4XPAR-20260727-003535,broad_4x1000_deduped,B4XPAR-20260727-003535,BCV-20260728-03842,verify_lane_002,review_lane_003,IA,Midwest,Rock Rapids,Lyon County (19119; primary),"City of Rock Rapids, Iowa — 2016 Code of Ordinances (includes police compensation section; council-adopted municipal ordinance text)",https://rockrapids.com/wp-content/uploads/2018/11/Code_ofOrdinances2016reduced.pdf,,rockrapids.com,cba,ordinance_or_policy,high,non_safety_constraint_signal,pending_combined_review,timeout,,not_reported,not_reported,,defer_blocked_or_timeout,none,high,high,high,high,high,low,low,false,committed verification metadata reports blocked transport/timeout; excluded from source-review queue,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-01564,B4XPAR-20260727-001688,broad_4x1000_deduped,B4XPAR-20260727-001688,BCV-20260728-06642,verify_lane_004,review_lane_003,IA,Midwest,Chariton,Lucas County (19117; primary),"Resolution for Union Employee Wages for Fiscal Year 2026 (Union employee wage rates effective July 1, 2025)",https://chariton.org/vertical/sites/%7BA4F234CD-49D2-453F-B834-D4566EC7BDE3%7D/uploads/Council_Packet_06162025_website.pdf,https://chariton.org/vertical/sites/%7BA4F234CD-49D2-453F-B834-D4566EC7BDE3%7D/uploads/Council_Packet_06162025_website.pdf,chariton.org,mou_or_memorandum,memorandum_or_settlement,medium,non_safety_constraint_signal;fiscal_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,1610102,0,source_review_ready_high,high,high,high,high,high,medium,medium,high,false,reachable locator; deterministic metadata score=8; official=medium; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-03226,B4XPAR-20260727-003503,broad_4x1000_deduped,B4XPAR-20260727-003503,BCV-20260728-07389,verify_lane_004,review_lane_003,IA,Midwest,Algona,Kossuth County (19109; primary),"City Council packet resolution approving AFSCME Council 61 Police & Dispatch bargaining unit MOU extension (2.5% wage increase effective July 1, 2021)",https://files.municipalone.com/algona-ia/CityCouncilPacket02-01-21085505012921PM1683.pdf,https://files.municipalone.com/algona-ia/CityCouncilPacket02-01-21085505012921PM1683.pdf,files.municipalone.com,mou_or_memorandum,memorandum_or_settlement,high,,pending_combined_review,verified_reachable,200,application/pdf,6937551,0,source_review_ready_medium,medium,medium,medium,high,high,medium,medium,high,false,reachable locator; deterministic metadata score=7; official=medium; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06707,BSSC-20260727-00284,broad_490_preserved_review_queue,BSSC-20260727-00284,,,review_lane_003,IA,Midwest,Grinnell,,"Code of Ordinances of the City of Grinnell, Iowa — Chapter 15.04 Compensation (municipal compensation provisions)",https://codelibrary.amlegal.com/codes/grinnell/latest/grinnell_ia/0-0-0-394,,codelibrary.amlegal.com,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,weak_or_needs_review,verification_not_run,,,,,deprioritize_for_now,none,high,high,medium,low,high,low,high,false,weak committed candidate metadata was intentionally not used as verification padding,weak_or_needs_review_not_used_as_queue_padding; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06720,BSSC-20260727-00297,broad_490_preserved_review_queue,BSSC-20260727-00297,BCV-20260728-02049,verify_lane_001,review_lane_003,IA,Midwest,Waverly,,Whole Code 05-22-25 (City of Waverly) — Municipal code consolidation PDF (personnel/code chapters may include compensation/classification policy),https://www.waverlyia.com/webres/File/City%20Administration/City%20Code%20Ordinances/Whole%20Code%2005-22-25.pdf,https://waverlyia.com/webres/File/City%20Administration/City%20Code%20Ordinances/Whole%20Code%2005-22-25.pdf,waverlyia.com,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,low_candidate,verified_reachable,200,application/pdf,5525981,0,source_review_ready_medium,medium,high,high,medium,low,high,low,high,false,reachable locator; deterministic metadata score=6; official=low; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04850,B4XPAR-20260727-005283,broad_4x1000_deduped,B4XPAR-20260727-005283,BCV-20260728-06730,verify_lane_004,review_lane_003,IA,Midwest,Carter Lake,Pottawattamie County (19155; primary),"Resolution Setting Salaries and Wages for Appointed Officers and Employees of the City of Carter Lake for Fiscal Year July 1, 2021 to June 30, 2022",https://cityofcarterlake.com/wp-content/uploads/2022/06/6_21_21_PacketCouncilMeeting.pdf,https://cityofcarterlake.com/wp-content/uploads/2022/06/6_21_21_PacketCouncilMeeting.pdf,cityofcarterlake.com,other_local_government_pay_policy,ordinance_or_policy,medium,fiscal_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,9144500,0,source_review_ready_high,high,high,high,high,high,high,medium,high,false,reachable locator; deterministic metadata score=9; official=medium; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04841,B4XPAR-20260727-005273,broad_4x1000_deduped,B4XPAR-20260727-005273,BCV-20260728-04829,verify_lane_003,review_lane_003,IA,Midwest,Adel,Dallas County (19049; primary),Employee Handbook (Updated 06.10.2025),https://cms3.revize.com/revize/adelia/City%20Documents/City%20Documents%20Page/2025%20City%20of%20Adel%20Employee%20Handbook%20%28Updated%2006.10.2025%29.pdf,https://cms3.revize.com/revize/adelia/City%20Documents/City%20Documents%20Page/2025%20City%20of%20Adel%20Employee%20Handbook%20%28Updated%2006.10.2025%29.pdf,cms3.revize.com,other_local_government_pay_policy,ordinance_or_policy,medium,,pending_combined_review,unavailable_404_410,404,not_reported,0,0,defer_unreachable_or_unavailable,none,medium,medium,high,high,high,low,high,false,committed verification metadata reports unavailable; excluded from source-review queue,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00024,B4XPAR-20260727-000027,broad_4x1000_deduped,B4XPAR-20260727-000027,BCV-20260728-04893,verify_lane_003,review_lane_003,IA,Midwest,Mitchellville,Polk County (19153; primary); Jasper County (19099),"City of Mitchellville Code of Ordinances, Chapter 21 City Administrator, Section 21.01 Appointment and Compensation",https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-549,https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-549,codelibrary.amlegal.com,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,pending_combined_review,unavailable_other_status,403,text/html,not_reported,0,defer_unreachable_or_unavailable,none,high,high,medium,low,high,low,high,false,committed verification metadata reports unavailable; excluded from source-review queue,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04864,B4XPAR-20260727-005298,broad_4x1000_deduped,B4XPAR-20260727-005298,BCV-20260728-03185,verify_lane_002,review_lane_003,IA,Midwest,Grundy Center,Grundy County (19075; primary),Code of Ordinances (Chapter 36 Reserve Peace Officers; includes Compensation section),https://grundycenter.com/wp-content/uploads/2025/11/Code-Grundy-Center-Ver-2025-07-July.pdf,https://grundycenter.com/wp-content/uploads/2025/11/Code-Grundy-Center-Ver-2025-07-July.pdf,grundycenter.com,other_local_government_pay_policy,ordinance_or_policy,medium,,pending_combined_review,verified_reachable,200,application/pdf,2404052,0,source_review_ready_medium,medium,high,high,medium,low,high,low,high,false,reachable locator; deterministic metadata score=7; official=low; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
