combined_review_id,source_candidate_id,candidate_origin,original_scout_candidate_id,verification_row_id,lane_id,review_lane_id,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,candidate_quality_tier,verification_status,http_status_code,content_type_header,content_length_header,redirect_count,candidate_review_status,source_review_priority,employer_match_confidence,municipality_match_confidence,unit_or_occupation_confidence,period_or_cycle_confidence,source_family_review_confidence,official_source_confidence,non_cba_diversity_value,matched_safety_non_safety_opportunity_flag,source_review_reason,review_notes,verification_status_preserved,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
CBCR-20260728-01601,B4XPAR-20260727-001731,broad_4x1000_deduped,B4XPAR-20260727-001731,BCV-20260728-02061,verify_lane_001,review_lane_001,IA,Midwest,Webster City,Hamilton County (19079; primary),Police Department Work Agreement for 2024-2027 and Approving the Execution of same by the City Manager (minutes/agenda packet containing police resolution; safety comparator only),https://webstercity.com/wp-content/uploads/2024/03/Final-Agenda-03-04-2024.pdf,https://webstercity.com/wp-content/uploads/2024/03/Final-Agenda-03-04-2024.pdf,webstercity.com,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,pending_combined_review,unavailable_404_410,404,text/html,not_reported,1,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06701,BSSC-20260727-00278,broad_490_preserved_review_queue,BSSC-20260727-00278,BCV-20260728-00975,verify_lane_001,review_lane_001,IA,Midwest,Fort Madison,,"Agreement Between City of Fort Madison, Iowa and Public Professional and Maintenance Employees Local 2003 International Union of Painters and Allied Trades (Police Department)",https://www.fortmadisonpd.com/_files/ugd/98ce47_1c9f250cc26e453fb7b52de4a29b2c3d.pdf,https://fortmadisonpd.com/_files/ugd/98ce47_1c9f250cc26e453fb7b52de4a29b2c3d.pdf,fortmadisonpd.com,arbitration_award,cba,high,strike_or_no_strike_constraint,medium_candidate,verified_reachable,200,application/pdf,732261,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04853,B4XPAR-20260727-005286,broad_4x1000_deduped,B4XPAR-20260727-005286,BCV-20260728-00301,verify_lane_001,review_lane_001,IA,Midwest,Cascade,Dubuque County (19061; primary); Jones County (19105),City of Cascade Iowa - City Ordinances (landing page),https://www.cityofcascade.org/vnews/display.v/SEC/City%20Government%7CCity%20Ordinances,https://cityofcascade.org/vnews/display.v/SEC/City%20Government%7CCity%20Ordinances,cityofcascade.org,budget_or_pay_plan,index_page,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,text/html,not_reported,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-01589,B4XPAR-20260727-001719,broad_4x1000_deduped,B4XPAR-20260727-001719,BCV-20260728-03891,verify_lane_002,review_lane_001,IA,Midwest,Shenandoah,Page County (19145; primary); Fremont County (19071),"MINUTES OF REGULAR COUNCIL MEETING JUNE 23, 2026",https://shenandoahiowa.net/wp-content/uploads/2026/06/2026-06-23-1.pdf,https://shenandoahiowa.net/wp-content/uploads/2026/06/2026-06-23-1.pdf,shenandoahiowa.net,budget_or_pay_plan,meeting_minutes,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,85582,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06702,BSSC-20260727-00279,broad_490_preserved_review_queue,BSSC-20260727-00279,BCV-20260728-05262,verify_lane_003,review_lane_001,IA,Midwest,Fort Madison,,"News Flash (Archived): Public Notice - Collective Bargaining Meeting, Fire Department (Fort Madison Fire Fighters Association, Local 607)",https://fortmadison-ia.com/CivicAlerts.aspx?AID=1938&ARC=2864,https://fortmadison-ia.com/404.aspx,fortmadison-ia.com,cba,context_only,high,,low_candidate,unavailable_404_410,404,text/html,88935,2,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00005,B4XPAR-20260727-000005,broad_4x1000_deduped,B4XPAR-20260727-000005,BCV-20260728-02324,verify_lane_002,review_lane_001,IA,Midwest,Carlisle,Warren County (19181; primary); Polk County (19153),"Carlisle City Council Meeting Packet (Apr 14, 2025) — Resolution updating Vacation Policy / Handbook (collective bargaining conflicts clause)",https://www.carlisleiowa.org/sites/g/files/vyhlif8086/f/agendas/april_14_2025_council_packet.pdf,https://carlisleiowa.org/sites/g/files/vyhlif8086/f/agendas/april_14_2025_council_packet.pdf,carlisleiowa.org,cba,ordinance_or_policy,high,non_safety_constraint_signal,pending_combined_review,unavailable_404_410,404,text/html,67060,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-03227,B4XPAR-20260727-003505,broad_4x1000_deduped,B4XPAR-20260727-003505,BCV-20260728-06734,verify_lane_004,review_lane_001,IA,Midwest,Charles City,Floyd County (19067; primary),"Agreement Between the City of Charles City, Iowa and Teamsters Local Union No. 238 (Public Works)",https://www.cityofcharlescity.org/AgendaCenter/ViewFile/Item/10737?fileID=6267,https://cityofcharlescity.org/AgendaCenter/ViewFile/Item/10737,cityofcharlescity.org,cba,cba,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,534845,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00015,B4XPAR-20260727-000018,broad_4x1000_deduped,B4XPAR-20260727-000018,BCV-20260728-00792,verify_lane_001,review_lane_001,IA,Midwest,Iowa Falls,Hardin County (19083; primary),"City of Iowa Falls and Iowa Falls Police Department Collective Bargaining Unit, Local No 1 — Order of Certification (CEO 1031)",https://eab.iowa.gov/media/316/download?inline=,https://eab.iowa.gov/media/316/download,eab.iowa.gov,cba,index_page,high,,pending_combined_review,verified_reachable,200,application/pdf,39938,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-01599,B4XPAR-20260727-001729,broad_4x1000_deduped,B4XPAR-20260727-001729,BCV-20260728-02937,verify_lane_002,review_lane_001,IA,Midwest,Vinton,Benton County (19011; primary),City of Vinton and IBEW Local 55,https://eab.iowa.gov/media/429/download?inline=,https://eab.iowa.gov/media/429/download,eab.iowa.gov,cba,cba,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,169584,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04858,B4XPAR-20260727-005291,broad_4x1000_deduped,B4XPAR-20260727-005291,BCV-20260728-00791,verify_lane_001,review_lane_001,IA,Midwest,Creston,Union County (19175; primary),City of Creston (Police) and Teamsters Local Union #147 (EAB public collective bargaining PDF),https://eab.iowa.gov/media/243/download?inline=,https://eab.iowa.gov/media/243/download,eab.iowa.gov,cba,blocked_or_unreadable,high,,pending_combined_review,verified_reachable,200,application/pdf,111691,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-01587,B4XPAR-20260727-001717,broad_4x1000_deduped,B4XPAR-20260727-001717,BCV-20260728-05922,verify_lane_003,review_lane_001,IA,Midwest,Polk City,Polk County (19153; primary),"Police Agreement 2021-2024 (Collective Bargaining Agreement) - CITY OF POLK CITY, IOWA Police Department and Teamsters Local 238",https://www.polkcityia.gov/sites/g/files/vyhlif5571/f/agendas/full_agenda_mar_8.pdf,https://polkcityia.gov/sites/g/files/vyhlif5571/f/agendas/full_agenda_mar_8.pdf,polkcityia.gov,cba,cba,high,,pending_combined_review,verified_reachable,200,application/pdf,15535510,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06696,BSSC-20260727-00272,broad_490_preserved_review_queue,BSSC-20260727-00272,,,review_lane_001,IA,Midwest,Bondurant,,Code of Ordinances (includes sections for police/emergencies and personnel-related ordinances),https://www.cityofbondurant.com/government/pages/code-ordinances,,cityofbondurant.com,civil_service_or_hr_pay_plan,ordinance_or_policy,high,,weak_or_needs_review,verification_not_run,,,,,pending_local_metadata_review,,,,,,,,,false,,weak_or_needs_review_not_used_as_queue_padding,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-01562,B4XPAR-20260727-001686,broad_4x1000_deduped,B4XPAR-20260727-001686,BCV-20260728-00793,verify_lane_001,review_lane_001,IA,Midwest,Bloomfield,Davis County (19051; primary),"CEO 956 (State of Iowa PERB) - City of Bloomfield, AFSCME/Iowa Council 61: Amendment of Bargaining Unit and Certification (Bargaining Unit Included/Excluded)",https://eab.iowa.gov/media/187/download?inline=,https://eab.iowa.gov/media/187/download,eab.iowa.gov,mou_or_memorandum,memorandum_or_settlement,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,119177,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06695,BSSC-20260727-00271,broad_490_preserved_review_queue,BSSC-20260727-00271,,,review_lane_001,IA,Midwest,Bondurant,,Comprehensive Compensation Philosophy & Policy,https://www.cityofbondurant.com/finance-department/files/compensation-philosophy-and-policy,,cityofbondurant.com,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,weak_or_needs_review,verification_not_run,,,,,pending_local_metadata_review,,,,,,,,,false,,weak_or_needs_review_not_used_as_queue_padding,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06714,BSSC-20260727-00291,broad_490_preserved_review_queue,BSSC-20260727-00291,BCV-20260728-01223,verify_lane_001,review_lane_001,IA,Midwest,Mount Pleasant,,"Code of Ordinances — Chapter 8 (Fire Prevention and Protection), § 8-18 (Compensation)",https://library.municode.com/IA/Mount_Pleasant/codes/Code_of_Ordinances?nodeId=CICO_CH8FIPRPR,https://library.municode.com/IA/Mount_Pleasant/codes/Code_of_Ordinances,library.municode.com,other_local_government_pay_policy,ordinance_or_policy,medium,,medium_candidate,verified_reachable,200,text/html,not_reported,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04848,B4XPAR-20260727-005281,broad_4x1000_deduped,B4XPAR-20260727-005281,BCV-20260728-04458,verify_lane_003,review_lane_001,IA,Midwest,Camanche,Clinton County (19045; primary),Resolution Correcting the Level of Compensation for Two Part Time Rosehill Cemetery Workers in the City of Camanche for FY 2026,https://www.camancheia.org/app/download/7127753005/public%2Bpacket%2B8-19-25.pdf,https://camancheia.org/app/download/7127753005/public%2Bpacket%2B8-19-25.pdf,camancheia.org,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal;fiscal_constraint_signal,pending_combined_review,unavailable_404_410,404,text/html,not_reported,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-03240,B4XPAR-20260727-003523,broad_4x1000_deduped,B4XPAR-20260727-003523,BCV-20260728-00374,verify_lane_001,review_lane_001,IA,Midwest,Jefferson,Greene County (19073; primary),"Handbook – Vacation, Sick and Comp Policies (includes sections labeled Police Department Employees and other employees) (City of Jefferson November 2018)",https://cityofjeffersoniowa.org/wp-content/uploads/2024/01/46-Handbook-vacation-sick-and-comp-policies-included.pdf,https://cityofjeffersoniowa.org/wp-content/uploads/2024/01/46-Handbook-vacation-sick-and-comp-policies-included.pdf,cityofjeffersoniowa.org,other_local_government_pay_policy,ordinance_or_policy,medium,,pending_combined_review,verified_reachable,200,application/pdf,644010,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00022,B4XPAR-20260727-000025,broad_4x1000_deduped,B4XPAR-20260727-000025,BCV-20260728-02751,verify_lane_002,review_lane_001,IA,Midwest,Mitchellville,Polk County (19153; primary); Jasper County (19099),"City of Mitchellville Code of Ordinances, Chapter 30 Police Department, Section 30.05 Compensation",https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-701,https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-701,codelibrary.amlegal.com,other_local_government_pay_policy,ordinance_or_policy,medium,strike_or_no_strike_constraint,pending_combined_review,unavailable_other_status,403,text/html,not_reported,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-01568,B4XPAR-20260727-001693,broad_4x1000_deduped,B4XPAR-20260727-001693,BCV-20260728-07226,verify_lane_004,review_lane_001,IA,Midwest,Eagle Grove,Wright County (19197; primary),RESOLUTION 2025-76 Authorizing Salaries and Wages for City of Eagle Grove Personnel,https://eaglegrove.gov/vertical/sites/%7B64A1095B-8B03-4661-9B9F-ADD124E544DC%7D/uploads/RESOLUTION_2025-76.pdf,https://eaglegrove.gov/vertical/sites/%7B64A1095B-8B03-4661-9B9F-ADD124E544DC%7D/uploads/RESOLUTION_2025-76.pdf,eaglegrove.gov,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,6412168,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00030,B4XPAR-20260727-000035,broad_4x1000_deduped,B4XPAR-20260727-000035,BCV-20260728-04258,verify_lane_002,review_lane_001,IA,Midwest,Wilton,Muscatine County (19139; primary); Cedar County (19031),RESOLUTION 06232025A - A RESOLUTION SETTING SALARIES & WAGES FOR FISCAL YEAR 2026,https://www.wiltoniowa.gov/media/5096,https://wiltoniowa.gov/media/5096,wiltoniowa.gov,other_local_government_pay_policy,ordinance_or_policy,medium,fiscal_constraint_signal,pending_combined_review,unavailable_other_status,403,text/html,not_reported,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04851,B4XPAR-20260727-005284,broad_4x1000_deduped,B4XPAR-20260727-005284,BCV-20260728-02446,verify_lane_002,review_lane_001,IA,Midwest,Cascade,Dubuque County (19061; primary); Jones County (19105),City of Cascade & Cascade Municipal Utilities Personnel Policy (appears as attachment within City Council Agenda and Packet),https://www.cityofcascade.org/vimages/shared/vnews/stories/6595b4735e60d/City%20Council%20Agenda%20and%20Packet%20August%2026%202024.pdf,https://cityofcascade.org/vimages/shared/vnews/stories/6595b4735e60d/City%20Council%20Agenda%20and%20Packet%20August%2026%202024.pdf,cityofcascade.org,personnel_policy,agenda_cover_sheet,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,3971719,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-01591,B4XPAR-20260727-001721,broad_4x1000_deduped,B4XPAR-20260727-001721,BCV-20260728-01748,verify_lane_001,review_lane_001,IA,Midwest,Shenandoah,Page County (19145; primary); Fremont County (19071),"MINUTES OF REGULAR COUNCIL MEETING JULY 25, 2023",https://shenandoahiowa.net/wp-content/uploads/2023/08/2023-07-25.pdf,https://shenandoahiowa.net/wp-content/uploads/2023/08/2023-07-25.pdf,shenandoahiowa.net,salary_ordinance,meeting_minutes,high,,pending_combined_review,verified_reachable,200,application/pdf,115848,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06716,BSSC-20260727-00293,broad_490_preserved_review_queue,BSSC-20260727-00293,,,review_lane_001,IA,Midwest,Pleasant Hill,,Updated union agreement between City of Pleasant Hill and Teamsters Local Union 238 (Police and Public Works/parks & building listed in resolution heading),https://www.pleasanthilliowa.org/AgendaCenter/ViewFile/Agenda/_05132025-1247,,pleasanthilliowa.org,unknown_or_needs_review,dead_or_unreachable,low,,weak_or_needs_review,verification_not_run,,,,,pending_local_metadata_review,,,,,,,,,false,,weak_or_needs_review_not_used_as_queue_padding,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00010,B4XPAR-20260727-000012,broad_4x1000_deduped,B4XPAR-20260727-000012,BCV-20260728-00794,verify_lane_001,review_lane_001,IA,Midwest,Eldridge,Scott County (19163; primary),"Order of Certification (City of Eldridge, Police Safety Bargaining Unit), CEO 862",https://eab.iowa.gov/media/278/download?inline=,https://eab.iowa.gov/media/278/download,eab.iowa.gov,unknown_or_needs_review,index_page,low,,pending_combined_review,verified_reachable,200,application/pdf,31855,0,pending_local_metadata_review,,,,,,,,,false,,,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
