combined_review_id,source_candidate_id,candidate_origin,original_scout_candidate_id,verification_row_id,lane_id,review_lane_id,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,candidate_quality_tier,verification_status,http_status_code,content_type_header,content_length_header,redirect_count,candidate_review_status,source_review_priority,employer_match_confidence,municipality_match_confidence,unit_or_occupation_confidence,period_or_cycle_confidence,source_family_review_confidence,official_source_confidence,non_cba_diversity_value,matched_safety_non_safety_opportunity_flag,source_review_reason,review_notes,verification_status_preserved,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
CBCR-20260728-00049,B4XPAR-20260727-000055,broad_4x1000_deduped,B4XPAR-20260727-000055,BCV-20260728-04146,verify_lane_002,review_lane_004,IL,Midwest,Crete,Will County (17197; primary); Cook County (17031),"AGREND A (PRESIDENT AND BOARD OF TRUSTEES MEETING) — January 9, 2012 (executive session: salary schedules)",https://www.villageofcrete.org/wp-content/uploads/bsk-pdf-manager/2019/05/01-09-2012-agenda-corrected.pdf,https://villageofcrete.org/wp-content/uploads/bsk-pdf-manager/2019/05/01-09-2012-agenda-corrected.pdf,villageofcrete.org,wage_schedule,agenda_cover_sheet,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,38895,0,source_review_ready_high,high,high,high,medium,high,high,medium,high,false,reachable locator; deterministic metadata score=9; official=medium; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00050,B4XPAR-20260727-000056,broad_4x1000_deduped,B4XPAR-20260727-000056,BCV-20260728-06288,verify_lane_003,review_lane_004,IL,Midwest,Crete,Will County (17197; primary); Cook County (17031),"MINUTES (PRESIDENT & BOARD OF TRUSTEES) — May 24, 2010",https://www.villageofcrete.org/wp-content/uploads/bsk-pdf-manager/2019/05/05-24-2010-minutes.pdf,https://villageofcrete.org/wp-content/uploads/bsk-pdf-manager/2019/05/05-24-2010-minutes.pdf,villageofcrete.org,agenda_packet_or_minutes,meeting_minutes,high,,pending_combined_review,verified_reachable,200,application/pdf,49114,0,source_review_ready_high,high,high,high,low,high,medium,medium,high,false,reachable locator; deterministic metadata score=8; official=medium; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00054,B4XPAR-20260727-000060,broad_4x1000_deduped,B4XPAR-20260727-000060,BCV-20260728-01021,verify_lane_001,review_lane_003,IL,Midwest,Godfrey,Madison County (17119; primary),Streets/Public Works Department page (mentions union employees; Teamsters Local Union No. 525),https://godfreyil.org/village-township-departments/streets-public-works/,https://godfreyil.org/village-township-departments/streets-public-works,godfreyil.org,wage_schedule,context_only,high,,pending_combined_review,verified_reachable,200,text/html,not_reported,0,source_review_ready_high,high,high,high,high,low,high,medium,high,false,reachable locator; deterministic metadata score=8; official=medium; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00061,B4XPAR-20260727-000067,broad_4x1000_deduped,B4XPAR-20260727-000067,BCV-20260728-02542,verify_lane_002,review_lane_001,IL,Midwest,Macomb,McDonough County (17109; primary),FINAL BUDGET 2024-2025 — Salary Matrix 2024-2025,https://cityofmacomb.com/wp-content/uploads/2024/03/FINAL-BUDGET-2024-2025-2-1.pdf,https://cityofmacomb.com/wp-content/uploads/2024/03/FINAL-BUDGET-2024-2025-2-1.pdf,cityofmacomb.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,1408447,0,source_review_ready_high,high,high,high,medium,high,medium,medium,high,false,reachable locator; deterministic metadata score=8; official=medium; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00065,B4XPAR-20260727-000071,broad_4x1000_deduped,B4XPAR-20260727-000071,BCV-20260728-07878,verify_lane_004,review_lane_001,IL,Midwest,Mount Vernon,Jefferson County (17081; primary),"City of Mt. Vernon, Illinois and IAFF Local 738 — Fire Department Collective Bargaining Agreement (May 1, 2022 through April 30, 2026) [PDF]",https://www.mtvernon.com/media/tdtioygx/local-738-2022-2026-contract.pdf,https://mtvernon.com/media/tdtioygx/local-738-2022-2026-contract.pdf,mtvernon.com,wage_schedule,cba,high,,pending_combined_review,verified_reachable,200,application/pdf,544460,0,source_review_ready_high,high,high,medium,high,high,high,low,high,false,reachable locator; deterministic metadata score=8; official=low; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00067,B4XPAR-20260727-000073,broad_4x1000_deduped,B4XPAR-20260727-000073,BCV-20260728-08165,verify_lane_004,review_lane_001,IL,Midwest,Palos Hills,Cook County (17031; primary),Agreement by and between the City of Palos Hills (Public Works/Park) and SEIU Local 73 (Public Works CBA) — 2019-2022,https://seiu73.org/wp-content/uploads/2020/07/City-of-Palos-Hills-PW-CBA-2019-2022.pdf,https://seiu73.org/wp-content/uploads/2020/07/City-of-Palos-Hills-PW-CBA-2019-2022.pdf,seiu73.org,cba,cba,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,1305236,0,source_review_ready_high,high,high,high,high,high,high,medium,low,false,reachable locator; deterministic metadata score=8; official=medium; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00069,B4XPAR-20260727-000075,broad_4x1000_deduped,B4XPAR-20260727-000075,BCV-20260728-08039,verify_lane_004,review_lane_002,IL,Midwest,Peru,LaSalle County (17099; primary); Bureau County (17011),IL Fraternal Order of Police (FOP) Contract 05-01-24 to 04-30-27,https://www.peru.il.us/government/forms-and-documents/transparent-peru/wages-and-salaries/collective-bargaining-agreements/6732-il-fraternal-order-of-police-fop-contract-05-01-24-to-04-30-27/file,https://peru.il.us/government/forms-and-documents/transparent-peru/wages-and-salaries/collective-bargaining-agreements/6732-il-fraternal-order-of-police-fop-contract-05-01-24-to-04-30-27/file,peru.il.us,cba,cba,high,,pending_combined_review,verified_reachable,200,application/pdf,not_reported,0,source_review_ready_high,high,high,high,high,medium,high,high,low,false,reachable locator; deterministic metadata score=8; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00070,B4XPAR-20260727-000076,broad_4x1000_deduped,B4XPAR-20260727-000076,BCV-20260728-01609,verify_lane_001,review_lane_004,IL,Midwest,Peru,LaSalle County (17099; primary); Bureau County (17011),Fire Fighters Local 4751 MOA 04-24-23,https://www.peru.il.us/government/forms-and-documents/transparent-peru/wages-and-salaries/collective-bargaining-agreements/6734-fire-fighters-local-4751-moa-04-24-23/file,https://peru.il.us/government/forms-and-documents/transparent-peru/wages-and-salaries/collective-bargaining-agreements/6734-fire-fighters-local-4751-moa-04-24-23/file,peru.il.us,mou_or_memorandum,memorandum_or_settlement,high,,pending_combined_review,verified_reachable,200,application/pdf,not_reported,0,source_review_ready_high,high,high,high,high,low,medium,high,high,false,reachable locator; deterministic metadata score=8; official=high; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00071,B4XPAR-20260727-000077,broad_4x1000_deduped,B4XPAR-20260727-000077,BCV-20260728-03753,verify_lane_002,review_lane_003,IL,Midwest,Peru,LaSalle County (17099; primary); Bureau County (17011),Public Works-Local 150 05-20-24 to 04-30-27,https://www.peru.il.us/government/forms-and-documents/transparent-peru/wages-and-salaries/collective-bargaining-agreements/6730-public-works-local-150-05-20-24/file,https://peru.il.us/government/forms-and-documents/transparent-peru/wages-and-salaries/collective-bargaining-agreements/6730-public-works-local-150-05-20-24/file,peru.il.us,cba,cba,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,not_reported,0,source_review_ready_high,high,high,high,high,low,high,high,low,false,reachable locator; deterministic metadata score=8; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00077,B4XPAR-20260727-000083,broad_4x1000_deduped,B4XPAR-20260727-000083,BCV-20260728-01650,verify_lane_001,review_lane_002,IL,Midwest,Prospect Heights,Cook County (17031; primary),O-23-08 Amending the Pay Plan (Pay Plan Ordinance) - City of Prospect Heights,https://prospect-heights.il.us/AgendaCenter/ViewFile/Agenda/_04242023-1320,https://prospect-heights.il.us/AgendaCenter/ViewFile/Agenda/_04242023-1320,prospect-heights.il.us,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal;fiscal_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,1870846,0,source_review_ready_high,high,high,high,medium,medium,medium,high,high,false,reachable locator; deterministic metadata score=8; official=high; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00078,B4XPAR-20260727-000084,broad_4x1000_deduped,B4XPAR-20260727-000084,BCV-20260728-05937,verify_lane_003,review_lane_003,IL,Midwest,Prospect Heights,Cook County (17031; primary),"Ordinance #O-22-19 amending Title 1, Chapter 7 - Compensation of Officers, Employee Salaries and Pay Plan (effective May 1, 2023 for elected official compensation structure)",https://www.prospect-heights.il.us/AgendaCenter/ViewFile/Agenda/_07112022-1234,https://prospect-heights.il.us/AgendaCenter/ViewFile/Agenda/_07112022-1234,prospect-heights.il.us,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,977051,0,source_review_ready_high,high,high,high,high,high,medium,high,high,false,reachable locator; deterministic metadata score=9; official=high; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00082,B4XPAR-20260727-000088,broad_4x1000_deduped,B4XPAR-20260727-000088,BCV-20260728-01107,verify_lane_001,review_lane_002,IL,Midwest,Shorewood,Will County (17197; primary),"Illinois Labor Relations Board Interest Arbitration Opinion and Award (Village of Shorewood - Illinois FOP Labor Council), Case No. S-MA-07-199",https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/s-ma-07-199.pdf,https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/s-ma-07-199.pdf,ilrb.illinois.gov,arbitration_award,arbitration_award,high,strike_or_no_strike_constraint,pending_combined_review,verified_reachable,200,application/pdf,2101313,0,source_review_ready_high,high,high,high,low,low,high,high,high,false,reachable locator; deterministic metadata score=9; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00084,B4XPAR-20260727-000090,broad_4x1000_deduped,B4XPAR-20260727-000090,BCV-20260728-08271,verify_lane_004,review_lane_003,IL,Midwest,Swansea,St. Clair County (17163; primary),Village of Swansea: Total Employee Compensation Package - All Full-Time Employees - FY2027,https://www.swanseail.org/ArchiveCenter/ViewFile/Item/2979,https://swanseail.org/ArchiveCenter/ViewFile/Item/2979,swanseail.org,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,104548,0,source_review_ready_high,high,high,high,high,low,high,medium,high,false,reachable locator; deterministic metadata score=8; official=medium; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00086,B4XPAR-20260727-000094,broad_4x1000_deduped,B4XPAR-20260727-000094,BCV-20260728-04098,verify_lane_002,review_lane_002,IL,Midwest,Troy,Madison County (17119; primary),"Agenda Center (Troy, IL) — agendas/minutes/downloads landing page",https://troyil.us/AgendaCenter,https://troyil.us/AgendaCenter,troyil.us,agenda_packet_or_minutes,index_page,high,,pending_combined_review,verified_reachable,200,text/html,54671,0,source_review_ready_high,high,high,high,low,low,medium,high,high,false,reachable locator; deterministic metadata score=8; official=high; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00087,B4XPAR-20260727-000095,broad_4x1000_deduped,B4XPAR-20260727-000095,BCV-20260728-04545,verify_lane_003,review_lane_002,IL,Midwest,Washington,Tazewell County (17179; primary),"COLLECTIVE BARGAINING AGREEMENT between the City of Washington, Illinois and Laborers' International Union of North America Local 231",https://www.ci.washington.il.us/egov/documents/1665413377_88691.pdf,https://ci.washington.il.us/egov/documents/1665413377_88691.pdf,ci.washington.il.us,cba,cba,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,1246399,0,source_review_ready_high,high,high,high,high,medium,high,high,low,false,reachable locator; deterministic metadata score=8; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00088,B4XPAR-20260727-000096,broad_4x1000_deduped,B4XPAR-20260727-000096,BCV-20260728-00258,verify_lane_001,review_lane_003,IL,Midwest,Washington,Tazewell County (17179; primary),FY25-26 Total Compensation Package per Public Act 97-0609,https://www.ci.washington.il.us/egov/apps/document/center.egov?id=3383&view=item,https://ci.washington.il.us/egov/documents/1747168935_96512.pdf,ci.washington.il.us,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal,pending_combined_review,verified_reachable_redirected,200,application/pdf,189104,1,source_review_ready_high,high,high,high,medium,low,high,high,high,false,reachable locator; deterministic metadata score=9; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00089,B4XPAR-20260727-000097,broad_4x1000_deduped,B4XPAR-20260727-000097,BCV-20260728-02402,verify_lane_002,review_lane_004,IL,Midwest,Washington,Tazewell County (17179; primary),City Council Meeting Minutes (resolution approving police collective bargaining agreement with Policemen’s Benevolent Labor Committee from 5/1/23 through 4/30/26),https://www.ci.washington.il.us/egov/documents/1703871147_96874.pdf,https://ci.washington.il.us/egov/documents/1703871147_96874.pdf,ci.washington.il.us,agenda_packet_or_minutes,meeting_minutes,high,,pending_combined_review,verified_reachable,200,application/pdf,281916,0,source_review_ready_high,high,high,high,high,medium,medium,high,high,false,reachable locator; deterministic metadata score=8; official=high; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00090,B4XPAR-20260727-000098,broad_4x1000_deduped,B4XPAR-20260727-000098,BCV-20260728-02083,verify_lane_001,review_lane_003,IL,Midwest,Westchester,Cook County (17031; primary),"COLLECTIVE BARGAINING AGREEMENT (Metropolitan Alliance of Police, Westchester Sergeants Chapter #504)",https://www.westchester-il.gov/static/documents/contracts/Police-Sergeants-2024-2027.pdf,https://westchester-il.gov/static/documents/contracts/Police-Sergeants-2024-2027.pdf,westchester-il.gov,cba,cba,high,,pending_combined_review,verified_reachable,200,application/pdf,1999658,0,source_review_ready_high,high,high,high,high,medium,high,high,low,false,reachable locator; deterministic metadata score=8; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00091,B4XPAR-20260727-000099,broad_4x1000_deduped,B4XPAR-20260727-000099,BCV-20260728-06369,verify_lane_003,review_lane_004,IL,Midwest,Westchester,Cook County (17031; primary),AGREEMENT BETWEEN VILLAGE OF WESTCHESTER AND (Fire Dept collective bargaining agreement) 2024-2027,https://www.westchester-il.gov/static/documents/contracts/Fire-Dept-2024-2027.pdf,https://westchester-il.gov/static/documents/contracts/Fire-Dept-2024-2027.pdf,westchester-il.gov,cba,cba,high,,pending_combined_review,verified_reachable,200,application/pdf,10573459,0,source_review_ready_high,high,high,high,high,high,high,high,low,false,reachable locator; deterministic metadata score=9; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00092,B4XPAR-20260727-000100,broad_4x1000_deduped,B4XPAR-20260727-000100,BCV-20260728-04227,verify_lane_002,review_lane_001,IL,Midwest,Westchester,Cook County (17031; primary),"AGREEMENT BETWEEN THE VILLAGE OF WESTCHESTER AND METROPOLITAN ALLIANCE OF POLICE, WESTCHESTER POLICE CIVILIAN CHAPTER 765",https://www.westchester-il.gov/static/documents/contracts/Police-Civilians-2025-2028.pdf,https://westchester-il.gov/static/documents/contracts/Police-Civilians-2025-2028.pdf,westchester-il.gov,cba,cba,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,2848454,0,source_review_ready_high,high,high,high,high,medium,high,high,low,false,reachable locator; deterministic metadata score=8; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00093,B4XPAR-20260727-000101,broad_4x1000_deduped,B4XPAR-20260727-000101,BCV-20260728-08513,verify_lane_004,review_lane_002,IL,Midwest,Westchester,Cook County (17031; primary),AGREEMENT BETWEEN VILLAGE OF WESTCHESTER AND PW TEAMSTERS (Public Works) 2023-2026,https://www.westchester-il.gov/static/documents/contracts/PW-Teamsters-2023-2026.pdf,https://westchester-il.gov/static/documents/contracts/PW-Teamsters-2023-2026.pdf,westchester-il.gov,cba,cba,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,4248566,0,source_review_ready_high,high,high,high,high,high,high,high,low,false,reachable locator; deterministic metadata score=9; official=high; source_family=high,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
