combined_review_id,source_candidate_id,candidate_origin,original_scout_candidate_id,verification_row_id,lane_id,review_lane_id,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,candidate_quality_tier,verification_status,http_status_code,content_type_header,content_length_header,redirect_count,candidate_review_status,source_review_priority,employer_match_confidence,municipality_match_confidence,unit_or_occupation_confidence,period_or_cycle_confidence,source_family_review_confidence,official_source_confidence,non_cba_diversity_value,matched_safety_non_safety_opportunity_flag,source_review_reason,review_notes,verification_status_preserved,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
CBCR-20260728-06517,BSSC-20260727-00089,broad_490_preserved_review_queue,BSSC-20260727-00089,,,review_lane_001,AZ,West,Apache Junction,,,,,,wage_schedule,unknown,high,strike_or_no_strike_constraint;non_safety_constraint_signal,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,medium,medium,medium,low,high,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06538,BSSC-20260727-00110,broad_490_preserved_review_queue,BSSC-20260727-00110,,,review_lane_003,AZ,West,Sierra Vista,,,,,,unknown_or_needs_review,unknown,low,strike_or_no_strike_constraint,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,medium,medium,low,low,low,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06539,BSSC-20260727-00111,broad_490_preserved_review_queue,BSSC-20260727-00111,,,review_lane_004,AZ,West,Sierra Vista,,,,,,unknown_or_needs_review,unknown,low,strike_or_no_strike_constraint,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,medium,medium,low,low,low,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06650,BSSC-20260727-00226,broad_490_preserved_review_queue,BSSC-20260727-00226,BCV-20260728-03299,verify_lane_002,review_lane_003,FL,South,Key Biscayne,,"Council meeting minutes indicating ratification of 2020-2023 Collective Bargaining Agreement for Village's General Employees (International Union of Police Associations, AFL-CIO) and other bargaining units",https://keybiscayne.granicus.com/MinutesViewer.php?clip_id=510&doc_id=cdab5a13-2853-11ec-88a7-0050569183fa&view_id=1,https://keybiscayne.granicus.com/DocumentViewer.php,keybiscayne.granicus.com,agenda_packet_or_minutes,context_only,high,non_safety_constraint_signal,low_candidate,duplicate_locator_skipped,200,application/pdf,932743,1,exclude_duplicate_or_prior_seen,none,high,high,high,high,medium,low,high,false,final canonical locator duplicates another reviewed candidate,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06735,BSSC-20260727-00314,broad_490_preserved_review_queue,BSSC-20260727-00314,,,review_lane_004,ID,West,Jerome,,,,,,unknown_or_needs_review,unknown,low,strike_or_no_strike_constraint;non_safety_constraint_signal,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,medium,medium,low,low,low,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06742,BSSC-20260727-00323,broad_490_preserved_review_queue,BSSC-20260727-00323,,,review_lane_004,ID,West,Sandpoint,,No qualifying Sandpoint ID police (sworn) municipal labor agreement / CBA / executed wage MOA / arbitration award located in accessible public sources during this scout run,,,,mou_or_memorandum,unknown,high,strike_or_no_strike_constraint,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,high,high,high,medium,medium,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06743,BSSC-20260727-00324,broad_490_preserved_review_queue,BSSC-20260727-00324,,,review_lane_001,ID,West,Sandpoint,,No qualifying Sandpoint ID non-safety/general municipal employee wage-setting labor agreement (CBA/MOU/wage plan) located in accessible public sources during this scout run,,,,mou_or_memorandum,unknown,high,non_safety_constraint_signal,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,high,high,high,medium,medium,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06774,BSSC-20260727-00371,broad_490_preserved_review_queue,BSSC-20260727-00371,,,review_lane_001,KS,Midwest,Arkansas City,,,,,,cba,unknown,high,strike_or_no_strike_constraint,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,medium,medium,medium,low,high,low,low,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06775,BSSC-20260727-00372,broad_490_preserved_review_queue,BSSC-20260727-00372,,,review_lane_002,KS,Midwest,Arkansas City,,,,,,cba,unknown,high,strike_or_no_strike_constraint,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,medium,medium,medium,low,high,low,low,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06778,BSSC-20260727-00376,broad_490_preserved_review_queue,BSSC-20260727-00376,BCV-20260728-05320,verify_lane_003,review_lane_002,KS,Midwest,Great Bend,,"Employee Handbook (City of Great Bend, Kansas) (personnel policies; plan of evaluation and compensation reference)",https://www.greatbendks.gov/DocumentCenter/View/3596,https://greatbendks.gov/DocumentCenter/View/3596,greatbendks.gov,personnel_policy,ordinance_or_policy,high,,low_candidate,duplicate_locator_skipped,200,text/html,0,0,exclude_duplicate_or_prior_seen,none,high,high,high,low,high,high,high,false,final canonical locator duplicates another reviewed candidate,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06893,BSSC-20260727-00496,broad_490_preserved_review_queue,BSSC-20260727-00496,,,review_lane_002,MD,South,Glenarden,,"No qualifying Glenarden, MD police/fire/non-safety collective bargaining agreements, MOUs/settlements, arbitration/factfinding awards, or enacted salary/wage ordinance/pay plan documents were found from the executed search results provided.",,,,budget_or_pay_plan,unknown,high,strike_or_no_strike_constraint;non_safety_constraint_signal,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,high,high,high,medium,medium,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-06907,BSSC-20260727-00513,broad_490_preserved_review_queue,BSSC-20260727-00513,,,review_lane_004,ME,Northeast,Gorham,,,,,,unknown_or_needs_review,unknown,low,non_safety_constraint_signal,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,medium,medium,low,low,low,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-07210,BSSC-20260727-00834,broad_490_preserved_review_queue,BSSC-20260727-00834,,,review_lane_001,NV,West,Carlin,,,,,,unknown_or_needs_review,unknown,low,,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,medium,medium,low,low,low,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-07275,BSSC-20260727-00907,broad_490_preserved_review_queue,BSSC-20260727-00907,,,review_lane_001,OK,South,Ardmore,,,,,,unknown_or_needs_review,insufficient_source,low,non_safety_constraint_signal,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,medium,medium,low,low,low,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-07325,BSSC-20260727-00957,broad_490_preserved_review_queue,BSSC-20260727-00957,,,review_lane_001,PA,Northeast,Bensalem,,No qualifying Bensalem municipal non-safety labor agreement / police vs. non-safety wage plan / wage schedule source found in current scan,,,,wage_schedule,unknown,high,non_safety_constraint_signal,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,high,high,high,medium,high,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-07326,BSSC-20260727-00958,broad_490_preserved_review_queue,BSSC-20260727-00958,,,review_lane_004,PA,Northeast,Bensalem,,No qualifying Bensalem municipal fire CBA/MOU/award source found in current scan,,,,mou_or_memorandum,unknown,high,strike_or_no_strike_constraint,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,high,high,high,low,medium,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-07582,BSSC-20260727-01229,broad_490_preserved_review_queue,BSSC-20260727-01229,,,review_lane_001,WI,Midwest,Grand Chute,,,,,,unknown_or_needs_review,unknown,low,,weak_or_needs_review,invalid_locator,,,,,exclude_insufficient_locator,none,medium,medium,low,low,low,low,high,false,committed queue lineage reports invalid or unsupported locator,invalid_or_unsupported_locator; local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-07943,TS4L-374b754932487bcf21af,targeted_prior_unrouted,,BCV-20260728-06377,verify_lane_003,review_lane_003,CA,West,Westminster,,"AgendaViewer (references Memorandum of Understanding (MOU) terms between City and WMEA for the period July 1, 2020–June 30, 2023)",https://westminsterca.granicus.com/AgendaViewer.php?clip_id=624&view_id=2,https://westminsterca.granicus.com/DocumentViewer.php,westminsterca.granicus.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,not_recorded,non_safety_constraint_signal,verification_ready_low,duplicate_locator_skipped,200,application/pdf,335973,1,exclude_duplicate_or_prior_seen,none,high,high,medium,high,medium,low,medium,false,final canonical locator duplicates another reviewed candidate,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-08575,TS4L-a571f628113a41311ace,targeted_prior_unrouted,,BCV-20260728-08122,verify_lane_004,review_lane_001,NC,South,Roanoke Rapids,,Roanoke Rapids FY 2019-2020 Budget Ordinance (includes Roanoke Rapids Salary Schedule),https://www.roanokerapidsnc.com/budget-and-fee-schedule.html?download=981%3Afy-2019-2020-budget-ordinance,https://roanokerapidsnc.gov/budget-and-fee-schedule.html,roanokerapidsnc.com,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,not_recorded,market_or_comparability_pressure,verification_ready_low,duplicate_locator_skipped,200,application/pdf,not_reported,1,exclude_duplicate_or_prior_seen,none,high,high,medium,high,medium,low,medium,false,final canonical locator duplicates another reviewed candidate,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
