extraction_result_id,canonical_payload_id,candidate_id,linkage_basis
EXTEXTRACT-626020198e9900069ca2cf31,EXTPAYLOAD-89c2d6c6d1474926d88a1413,RESCAND-f8962b600a8ce5f602189e07,readiness_preserved_lineage
EXTEXTRACT-0f58871af2a80041dd22acab,EXTPAYLOAD-89c7e7f82089e9ece3581302,RESCAND-d5bb2c5512fb40f1efae7714,readiness_preserved_lineage
EXTEXTRACT-474b319dd3fe2521eb219a1f,EXTPAYLOAD-89cadc34a80f963001b74da2,RESCAND-967ceec504a1eef3b08477fd,readiness_preserved_lineage
EXTEXTRACT-b8bd34c45fd0b04d08a13a38,EXTPAYLOAD-89d1d9182fb15e2d43f62700,RESCAND-9ada6bc4c9937accf515738d,readiness_preserved_lineage
EXTEXTRACT-ff3070ae773f2ba663d51b05,EXTPAYLOAD-89e0165ae831deb83d2b86ef,RESCAND-bfed7151fc0b4d185f6033f0,readiness_preserved_lineage
EXTEXTRACT-36871367b965b8852d9047c1,EXTPAYLOAD-89e1ac815f788c31a3a0d745,RESCAND-d53a809a8f360b9434678768,readiness_preserved_lineage
EXTEXTRACT-d93495f530ea80db2ebaf31b,EXTPAYLOAD-89e634a60ebfa249dc2f41dd,EXTCAND-ee6bb356e0aa2d833497edfc,readiness_preserved_lineage
EXTEXTRACT-fbb8a293e2ba8d3faf0e08aa,EXTPAYLOAD-89e766087bbe794a8460f714,RESCAND-1ba45c9465e68d365f95c71b,readiness_preserved_lineage
EXTEXTRACT-fbb8a293e2ba8d3faf0e08aa,EXTPAYLOAD-89e766087bbe794a8460f714,RESCAND-363889c445d650bbd14b9e23,readiness_preserved_lineage
EXTEXTRACT-23d84807953d1dca75ed4771,EXTPAYLOAD-89e86082b06df780f2c7cabd,RESCAND-b01f701d903ae5679005fa77,readiness_preserved_lineage
EXTEXTRACT-b7cbb7e04bdd7f0540cf2846,EXTPAYLOAD-89e86d10c47e12fe38f2d74b,EXTCAND-a7a35d6c45cd52987f269361,readiness_preserved_lineage
EXTEXTRACT-dc5c7d3215200b1b3ca1a277,EXTPAYLOAD-89e8721a283efe897d40cce1,RESCAND-4b6b16889bae0a2bd0f640f1,readiness_preserved_lineage
EXTEXTRACT-89ecd7f4eb37eb39fe06fef8,EXTPAYLOAD-89ea0186c941826326997cbd,EXTCAND-291f2836736e64ee209d25a0,readiness_preserved_lineage
EXTEXTRACT-2fb41514942004aa0e21e7cc,EXTPAYLOAD-8a02fdb451ecade08dbe28aa,EXTCAND-efc453cb868dd688fd296d1a,readiness_preserved_lineage
EXTEXTRACT-a5bd9de617132e1c0061cadb,EXTPAYLOAD-8a04414c6e32c59b71ba3347,EXTCAND-406e010aeb12a36f566808fb,readiness_preserved_lineage
EXTEXTRACT-d78b9b370f18446583a475ba,EXTPAYLOAD-8a0753e20f8c712fe81f4932,RESCAND-52c6d0ebd09fe1174e0ae6a6,readiness_preserved_lineage
EXTEXTRACT-44f68ed96a8c3bfb0724033b,EXTPAYLOAD-8a0769b8914f81511b88ad76,RESCAND-884bdac8111e0e456928e3ab,readiness_preserved_lineage
EXTEXTRACT-da23ca73e748c17aa75b87c0,EXTPAYLOAD-8a0e256bc9e6943351d3ef02,RESCAND-516c502a624d58b3ebe86b84,readiness_preserved_lineage
EXTEXTRACT-63cf93fd81d28f893c29d68c,EXTPAYLOAD-8a1415d6f8f2a4a41c54c848,RESCAND-5ea5498e795199105bab789b,readiness_preserved_lineage
EXTEXTRACT-63cf93fd81d28f893c29d68c,EXTPAYLOAD-8a1415d6f8f2a4a41c54c848,RESCAND-8be5234e4bc6b77a3e7bb25c,readiness_preserved_lineage
EXTEXTRACT-2ee6ae459795abb48a56d64f,EXTPAYLOAD-8a16f4c0b44710a13dc96d6d,EXTCAND-3e83d734e3a6860a439b6c96,readiness_preserved_lineage
EXTEXTRACT-7b599b4965adff392d10da91,EXTPAYLOAD-8a2345a20a7d427872c51db3,EXTCAND-9900b65b2ac5e001517c7ba5,readiness_preserved_lineage
EXTEXTRACT-516c7ce19c76c5319110334c,EXTPAYLOAD-8a25bfe7ef3387974a96d096,EXTCAND-074b235b7fe81b4b2f242c40,readiness_preserved_lineage
EXTEXTRACT-d2d936d945af762633f9546b,EXTPAYLOAD-8a262a5e38ed96f858cdeb21,EXTCAND-6f6d28b386cc39b05ba45221,readiness_preserved_lineage
EXTEXTRACT-5efbc46376080f7a11da60c4,EXTPAYLOAD-8a2a7e93855790a41f39d240,EXTCAND-6f7d06c98a4f978ed68222a8,readiness_preserved_lineage
EXTEXTRACT-c6ccdc7e401bfbd2cd377c00,EXTPAYLOAD-8a2ea62228afeccc7d9f6907,RESCAND-65b9b3f0bca2b707f2688245,readiness_preserved_lineage
EXTEXTRACT-2be31896d7d49f56acd08c27,EXTPAYLOAD-8a322121e947b9b6a30dd378,EXTCAND-1977d3dc1cfcbd9d97c7f1b8,readiness_preserved_lineage
EXTEXTRACT-837a52eda89edb9cf6f3e2c6,EXTPAYLOAD-8a33fe7a1819be3c5f4836da,RESCAND-ab57d968466c46d8d7578048,readiness_preserved_lineage
EXTEXTRACT-a9b9041a20904f6893f7da68,EXTPAYLOAD-8a34baafbeb6c2609396ab35,RESCAND-4f25f27f7d6e1c025cf2513a,readiness_preserved_lineage
EXTEXTRACT-9bd9829d128ee1f5699bd406,EXTPAYLOAD-8a38067b289d57c3d50b09a2,EXTCAND-50d2fce2fadbcc4253582dc6,readiness_preserved_lineage
EXTEXTRACT-3e197ffc8744e6177e23158e,EXTPAYLOAD-8a3b95772b81bf23e17308c7,RESCAND-4b46a3880b5f8c70d36e95f1,readiness_preserved_lineage
EXTEXTRACT-4ae173b190c0557d5a7f73bc,EXTPAYLOAD-8a3d5f16f7295a2b288f5257,RESCAND-28d5c1e6b06f4c70b294ef1d,readiness_preserved_lineage
EXTEXTRACT-7bf7d51c6f465b69c2ce2053,EXTPAYLOAD-8a435a8001fa9154fc5ce916,EXTCAND-b112a1db9138691cec55d7d3,readiness_preserved_lineage
EXTEXTRACT-27b576b1a3ea3af68413e4fe,EXTPAYLOAD-8a4397ad085108cfa08969de,EXTCAND-21cafc4055ac5700eea1b043,readiness_preserved_lineage
EXTEXTRACT-4ee80af7d35c3b1639154281,EXTPAYLOAD-8a49b710d8b9bba30bf0b3c4,RESCAND-197dd685780495716663e211,readiness_preserved_lineage
EXTEXTRACT-c188d4e75e2aac960cab6383,EXTPAYLOAD-8a51afd380ef77ff02ecb1d6,RESCAND-cb4dfbe3e9c0784458a1f24d,readiness_preserved_lineage
EXTEXTRACT-3dc3d3c8eaf0d36aa4c67ce9,EXTPAYLOAD-8a5487b91cce6e10d797b451,RESCAND-23be1fc4981a6c0c5f9364be,readiness_preserved_lineage
EXTEXTRACT-3fff82e84f9e91fe8d1b7db6,EXTPAYLOAD-8a558b563771c8bfe0cd1e23,RESCAND-d0ce90f90d5e2aed71ab4bce,readiness_preserved_lineage
EXTEXTRACT-a28b5ff56471afa1c5a088eb,EXTPAYLOAD-8a5902984d9a9e6754de3b96,EXTCAND-0e088b58804f3b738569fa4c,readiness_preserved_lineage
EXTEXTRACT-c5b2ac998c2c3a2eee51154b,EXTPAYLOAD-8a5a8dfa022bf85ce063fe14,EXTCAND-5bcb0cd679bf786bb23a8fb6,readiness_preserved_lineage
EXTEXTRACT-1e156b35e9e200a53ebc5a7f,EXTPAYLOAD-8a5af6589c3b5790dbf31b49,EXTCAND-0f2f8ad7ae305ccc31f523a0,readiness_preserved_lineage
EXTEXTRACT-f791f78f0f38c6e00f0c8577,EXTPAYLOAD-8a5b77bde05c05535a7a41f1,RESCAND-48863d74c554ab5a9b5fe60b,readiness_preserved_lineage
EXTEXTRACT-b025669cdf1f365a537eda5a,EXTPAYLOAD-8a5efcb26e2a229dc198e0ba,RESCAND-6d4c3841ff7847be94a90b6c,readiness_preserved_lineage
EXTEXTRACT-1507fdd7c0126027bceceef8,EXTPAYLOAD-8a665437ca2c71de2e883e70,EXTCAND-9724dedd13e9897e9be01682,readiness_preserved_lineage
EXTEXTRACT-7cf40738d2bb431b17beb5c2,EXTPAYLOAD-8a6894167ee8a9a239bd0033,EXTCAND-124b35f23d3916f38e8f7b1b,readiness_preserved_lineage
EXTEXTRACT-206be509e95ad13a58f9d986,EXTPAYLOAD-8a68cdf51ab8d075fba82351,EXTCAND-160cf1a694e94cd187979332,readiness_preserved_lineage
EXTEXTRACT-445c60e6ea0ef0fe0c50b612,EXTPAYLOAD-8a6948381d99398308bbdfe6,RESCAND-79140b69ea9ce3864bbac590,readiness_preserved_lineage
EXTEXTRACT-b0cd57e60424713d59a73255,EXTPAYLOAD-8a757bd055d3c145c35ea4aa,EXTCAND-c3caf4f766ad123582ab684f,readiness_preserved_lineage
EXTEXTRACT-1ff4bbe509a8b8fb7333f919,EXTPAYLOAD-8a761cf56ed3969592577498,EXTCAND-fa6dd739fdd7f29f221f70ae,readiness_preserved_lineage
EXTEXTRACT-0d9c16ac53e006a8daa883f3,EXTPAYLOAD-8a76250090bb6f29aa1b5b50,RESCAND-6915361c10973a0e23f234a5,readiness_preserved_lineage
EXTEXTRACT-0aeaa240f4707f51635e5535,EXTPAYLOAD-8a8131d021bf6a904eb8c309,RESCAND-7220d4cac606919ef008cb12,readiness_preserved_lineage
EXTEXTRACT-2e43515534892e68dca68f2d,EXTPAYLOAD-8a815dbf203e9c094817ed63,EXTCAND-605263c9b2cfb4c93b74f224,readiness_preserved_lineage
EXTEXTRACT-6a8014fac422170e88c4479d,EXTPAYLOAD-8a8629f384da10ea9af60a89,RESCAND-6fdb2a17b17ee91daff94347,readiness_preserved_lineage
EXTEXTRACT-15d3ab604c910f74e24bc319,EXTPAYLOAD-8a8afd04453e413ace1503a3,RESCAND-c75ef75994c66a38b56e8e3f,readiness_preserved_lineage
EXTEXTRACT-9a7bd32b62ba91c871256023,EXTPAYLOAD-8a9023e5ce1cc42f12626119,EXTCAND-9c289b0f2e15d0875d660b2b,readiness_preserved_lineage
EXTEXTRACT-0868b8ae866607abb44d77f0,EXTPAYLOAD-8a90c782b3808022cad8f3c1,EXTCAND-735a686209a605fb22e0f7c1,readiness_preserved_lineage
EXTEXTRACT-0868b8ae866607abb44d77f0,EXTPAYLOAD-8a90c782b3808022cad8f3c1,RESCAND-0176baf2a82738b3f0312f51,readiness_preserved_lineage
EXTEXTRACT-46801af611df24f5687c3a6b,EXTPAYLOAD-8a9753ec6ec4d3325de1cf3a,RESCAND-885d213647c6d102d02b22c2,readiness_preserved_lineage
EXTEXTRACT-14b1eabe499fa5185374128c,EXTPAYLOAD-8a98a38f69fd8ea6fed477e9,RESCAND-d29107b85e22e8da1031f1ad,readiness_preserved_lineage
EXTEXTRACT-0cd328fe1c484678a1c2a74e,EXTPAYLOAD-8a9a0f26dceb87d751283305,RESCAND-391f6f2040b13cc1fa7e2625,readiness_preserved_lineage
EXTEXTRACT-a445a5f3ea6e651a0e36aa19,EXTPAYLOAD-8aa44aa0818db0776ada9f85,EXTCAND-847c52adb08fbad81599f90b,readiness_preserved_lineage
EXTEXTRACT-5f83ea9eba6abd26d5da9f4d,EXTPAYLOAD-8aa4dde36fd5f593166568f5,EXTCAND-cc37144580567079161be507,readiness_preserved_lineage
EXTEXTRACT-827d99951f467c9598075f45,EXTPAYLOAD-8aa5b2d62ca555a56fdb6224,EXTCAND-77fc19faaf22863dd0f3cb18,readiness_preserved_lineage
EXTEXTRACT-a4afcb99f6b231ed31ad2ea9,EXTPAYLOAD-8aa8d816173d0a7acb272970,RESCAND-2b601397a033adc6a374739a,readiness_preserved_lineage
EXTEXTRACT-90fa28d0fd2793f2b9301045,EXTPAYLOAD-8aa95998c68826b7f2a67bb4,RESCAND-3497bd19d068fb98edd78547,readiness_preserved_lineage
EXTEXTRACT-8864d6d52eafa8c402b0552e,EXTPAYLOAD-8aac558ce98ad56e7e68dbf8,RESCAND-c296b8e44162898c4b2bfb23,readiness_preserved_lineage
EXTEXTRACT-d2e9bec2497c11424a7ce195,EXTPAYLOAD-8aae7735479f249d33b38b38,EXTCAND-79f45e2602a8731d4f06aaba,readiness_preserved_lineage
EXTEXTRACT-82514fb00a06308cfa9fa0ed,EXTPAYLOAD-8abf0595b3ad792baab052cf,RESCAND-5c70a9712ce527010c0e486d,readiness_preserved_lineage
EXTEXTRACT-f247aaf319663113c1cbfd09,EXTPAYLOAD-8ac42b721963e2f901aab993,EXTCAND-d4740354f3d57788d485ea75,readiness_preserved_lineage
EXTEXTRACT-03340c2a6ae3bd7a77537d90,EXTPAYLOAD-8ac6817399ee3a08b28b063f,EXTCAND-d47bf52c0b33430ed5042372,readiness_preserved_lineage
EXTEXTRACT-dd6c10f699d5ff7760022841,EXTPAYLOAD-8acf4c339d97221b0a2206b0,EXTCAND-92ea9bef73db0ee2faf5b0b2,readiness_preserved_lineage
EXTEXTRACT-7a3f16fd5d9e20581aa5bdcb,EXTPAYLOAD-8ad15d87b845388d7f471037,RESCAND-148341b6a4bda07c8123fe83,readiness_preserved_lineage
EXTEXTRACT-506b37644d08d1faa841d006,EXTPAYLOAD-8ad849e2c9142471552e24bb,RESCAND-bf2c79d48d3215456047ba30,readiness_preserved_lineage
EXTEXTRACT-b342c3e9d4364bf2ca4c0c99,EXTPAYLOAD-8ad9c4d6ac2f2468cd7596fd,EXTCAND-461b0d4a19bdeb8f9f6684e5,readiness_preserved_lineage
EXTEXTRACT-cea5904f94293ae2b8ca3508,EXTPAYLOAD-8add8909dfa255c40f96b574,RESCAND-84f73304d2145f8830a3785b,readiness_preserved_lineage
EXTEXTRACT-334b23904abf1a738a12a5db,EXTPAYLOAD-8ae9e80590d2fd41345f82b8,RESCAND-2f00c4508bb0b0dc60e29802,readiness_preserved_lineage
EXTEXTRACT-e44c2ee4f3ee73b42cd6e4fe,EXTPAYLOAD-8aeb097d611a76db0c757843,RESCAND-fb857d583d7144f7d638b681,readiness_preserved_lineage
EXTEXTRACT-1e9cefd9a667d134e201e35d,EXTPAYLOAD-8b04b5114e9384d8d9c7410a,EXTCAND-274092f0d66bcf822df39309,readiness_preserved_lineage
EXTEXTRACT-d551a18826bb89774d4c1b6c,EXTPAYLOAD-8b0956675f2cb3005e6527e8,EXTCAND-38563871b6308d559616a0e5,readiness_preserved_lineage
EXTEXTRACT-b07aa9e767f32990fd56e5ed,EXTPAYLOAD-8b0c5967e1032634678cbc9a,EXTCAND-4c67a93d129a8c09f930965d,readiness_preserved_lineage
EXTEXTRACT-e5e61b83a127839c43517aff,EXTPAYLOAD-8b15a48717ff9a47b3cf3ba8,EXTCAND-4333f58494e69782922bc9fa,readiness_preserved_lineage
EXTEXTRACT-5c40e0fdc71ae43a014bb8a1,EXTPAYLOAD-8b15b695ba8f14e222a9228d,RESCAND-f70584094cd13ea08eaea5b9,readiness_preserved_lineage
EXTEXTRACT-241ab888b94ebc639ce57ad9,EXTPAYLOAD-8b1a235d4bec7a89f4a8b519,EXTCAND-b00672e3013b859ae667a175,readiness_preserved_lineage
EXTEXTRACT-349947d68000d228eaefa35e,EXTPAYLOAD-8b1bc43f0fec3324b24cdc91,RESCAND-3de7f34acae1ecaecd0de0ad,readiness_preserved_lineage
EXTEXTRACT-349947d68000d228eaefa35e,EXTPAYLOAD-8b1bc43f0fec3324b24cdc91,RESCAND-fda6f62b926bcf1f26e8d1aa,readiness_preserved_lineage
EXTEXTRACT-c9cb8035464152721e5eac2d,EXTPAYLOAD-8b1cf77abe201c40cd09165c,EXTCAND-40a02d79cf4fd897a590cd4d,readiness_preserved_lineage
EXTEXTRACT-672796795f999e718d0c35c4,EXTPAYLOAD-8b21cb0690d2cc251536cbb7,EXTCAND-ab3213034e8446555dfe8844,readiness_preserved_lineage
EXTEXTRACT-770aa1217ba05c80ee01ec3c,EXTPAYLOAD-8b25e18010bd8510e0a58ccb,EXTCAND-ec0b1f936f563a761f0d7bc4,readiness_preserved_lineage
EXTEXTRACT-7abf15e57777611cac12d957,EXTPAYLOAD-8b269cb3b73dd46b09ed9429,EXTCAND-636eca394c92d99a8893acab,readiness_preserved_lineage
EXTEXTRACT-80089f87ba1bef7cba28f843,EXTPAYLOAD-8b2d2b77c467b41c34ecde75,RESCAND-96a8d5294468607359909c1c,readiness_preserved_lineage
EXTEXTRACT-a148d9bebdb3a0999f553b6a,EXTPAYLOAD-8b3134a89920b35f05b033fa,RESCAND-25517556571ea42fcec047c0,readiness_preserved_lineage
EXTEXTRACT-d64992504740ea18ba44ddde,EXTPAYLOAD-8b330f0090a561d0864f0f9d,EXTCAND-3b088c65788c51b2a9afabbd,readiness_preserved_lineage
EXTEXTRACT-ad042cc9aba55e4fecf90e65,EXTPAYLOAD-8b35e97e0b9e93b6d8f54ac8,EXTCAND-d8291ee787e8121b5f19994c,readiness_preserved_lineage
EXTEXTRACT-7ae514f6f50de894ca483535,EXTPAYLOAD-8b372aa24159be7de8746500,RESCAND-84ff33fb8a739715d6eaf645,readiness_preserved_lineage
EXTEXTRACT-787597ef17c0ecc333a982f4,EXTPAYLOAD-8b3d399d3b1bfc3a7ad71508,RESCAND-a3ec2526035ca769bea699a9,readiness_preserved_lineage
EXTEXTRACT-386c0e33fed93d38e05aff1b,EXTPAYLOAD-8b40ea831671edb1b87ea16a,EXTCAND-557fb4f48c86cbd781b6046d,readiness_preserved_lineage
EXTEXTRACT-b3085b9f1a3917a0b6373f6a,EXTPAYLOAD-8b5115d53d3a7a31e0688a2b,EXTCAND-78633136b463eea4cb1f330b,readiness_preserved_lineage
EXTEXTRACT-da6fc5fffc797bba6cb1ea3b,EXTPAYLOAD-8b577c00c682ed7d96e53b59,RESCAND-7bbd78e0e25e103f3b41868a,readiness_preserved_lineage
EXTEXTRACT-283c2463cf3fdd3468e6ad17,EXTPAYLOAD-8b5bb9a6311b0fdb177c8020,RESCAND-56e3fa03b55bcd1d067cf976,readiness_preserved_lineage
EXTEXTRACT-cbd83250784a406d11658332,EXTPAYLOAD-8b617d6279bbfaa78e0bda76,RESCAND-1c64b4bd44a915aee066252a,readiness_preserved_lineage
EXTEXTRACT-5dea8d36927280e81d670db2,EXTPAYLOAD-8b61aad60c67fe77febe3789,EXTCAND-7168d2b0a0fb63cfa471a913,readiness_preserved_lineage
EXTEXTRACT-e0165cefb6aacf126c621284,EXTPAYLOAD-8b6b666fe5d707ec1fadd5c4,EXTCAND-58cc1d38739b64f7a0877813,readiness_preserved_lineage
EXTEXTRACT-9607d4c2f6512588d678720a,EXTPAYLOAD-8b6c1679cbcd76b53ac7916b,EXTCAND-a1c356ee32da14e2dc344d31,readiness_preserved_lineage
EXTEXTRACT-4a05c1738b38acd72928d54b,EXTPAYLOAD-8b6da1cba7411f544a00185a,EXTCAND-4b626c8974cb0cea1ad1709a,readiness_preserved_lineage
EXTEXTRACT-a1bf5b1e6ab251915608041b,EXTPAYLOAD-8b7008f706afe79e258b62df,RESCAND-e15a213a83cca7452646c453,readiness_preserved_lineage
EXTEXTRACT-bbc2ccef4b2129efa43908a0,EXTPAYLOAD-8b72d3784daf842a068ae020,EXTCAND-9e26f0f8151035030c58b5b5,readiness_preserved_lineage
EXTEXTRACT-37ef1adf7d087d97253deb09,EXTPAYLOAD-8b7a94205d9a492cff371a30,RESCAND-35acc2d137edad32ed103049,readiness_preserved_lineage
EXTEXTRACT-2765c34a9b10b19650b4a539,EXTPAYLOAD-8b7a9f9ae8e5e65a98732891,RESCAND-8ea0fc6faa1c513eb15ad057,readiness_preserved_lineage
EXTEXTRACT-19e94036e7c6809860f44a9e,EXTPAYLOAD-8b86ca73a5a0fdb66e0cbc4a,RESCAND-0a9d2d866a84676009c00056,readiness_preserved_lineage
EXTEXTRACT-4854e6c45d6384c7b6782b86,EXTPAYLOAD-8b8d07390bdd9a9af650ad7e,EXTCAND-fd2f4fa7d8f6934742a4dbad,readiness_preserved_lineage
EXTEXTRACT-ce0bcda3ee5b3f916830cf1e,EXTPAYLOAD-8b8f96b002deda303ee5ee60,RESCAND-aa788445a42a8ce738b7e51b,readiness_preserved_lineage
EXTEXTRACT-e2e5866471936ea03e32291c,EXTPAYLOAD-8b8f981cc9ef60c10600f11c,EXTCAND-6632b14691d55efccd770dc6,readiness_preserved_lineage
EXTEXTRACT-54dd831c76079dd5a999970c,EXTPAYLOAD-8b906532be51a1daf84386ff,RESCAND-d2de824833e9981ad8edcee6,readiness_preserved_lineage
EXTEXTRACT-b27cd151b8b1da447e227d35,EXTPAYLOAD-8b96bb0657acf1dae8ffd21c,RESCAND-ac5ab7722611e010e2166b5d,readiness_preserved_lineage
EXTEXTRACT-41a8a029754781209474ca3c,EXTPAYLOAD-8ba7832a5242407c15346c48,RESCAND-9d3478de56c6724b510d6301,readiness_preserved_lineage
EXTEXTRACT-e32ce890dc1ee0348a81b192,EXTPAYLOAD-8bab79d0f33deba6b6937f1d,RESCAND-05d8ea2371c4412473aa87d3,readiness_preserved_lineage
EXTEXTRACT-ae3665e3de5e383b0a64c152,EXTPAYLOAD-8bb33d27e48c6876cb6f8f46,RESCAND-a748f3bc9032be2961a9601c,readiness_preserved_lineage
EXTEXTRACT-1ed3780c62e9090c854bb6e7,EXTPAYLOAD-8bbad2730b9d286acd8c9add,EXTCAND-205857f0e45a6fc3419007dd,readiness_preserved_lineage
EXTEXTRACT-0cb118b34c2068c975bf1c5c,EXTPAYLOAD-8bbb9bb5206ea501649f30cd,EXTCAND-7dd2675f9a3681f6e1d23dfa,readiness_preserved_lineage
EXTEXTRACT-75195b165d465ed16d600d09,EXTPAYLOAD-8bc26b3a760b76bfa6792000,EXTCAND-5e18d4de1ca910bef8406196,readiness_preserved_lineage
EXTEXTRACT-c42bb95cbb812028b21a2fe4,EXTPAYLOAD-8bc3114929eeeb8f40432c0b,RESCAND-f26b23f283ea72bd98994b2b,readiness_preserved_lineage
EXTEXTRACT-ac17764703ee6a0ad981c8c4,EXTPAYLOAD-8bc5608a9077726afae0cc11,RESCAND-e015d0f4637d53c78bd9d159,readiness_preserved_lineage
EXTEXTRACT-27519c9a878a45d9b245904f,EXTPAYLOAD-8bc757e99a033599cb2fdee4,EXTCAND-caab48035ad5f1039d9b2f12,readiness_preserved_lineage
EXTEXTRACT-749b7fe04305236615e1306f,EXTPAYLOAD-8bca04e2c15ece71dee53c59,RESCAND-1ba3243fd5d51b45c701f291,readiness_preserved_lineage
EXTEXTRACT-f783bd1f84acb8a8c75ce830,EXTPAYLOAD-8bce4cde9e877a072956fcf5,EXTCAND-43a3f0fe96b7fdeeaf23407f,readiness_preserved_lineage
EXTEXTRACT-76147976b6c0f50ca2f64688,EXTPAYLOAD-8bddf2b4318e6b587a27cfc9,RESCAND-323bbff5b04a474aedb676a7,readiness_preserved_lineage
EXTEXTRACT-0d9920cdaa201fd23bd4317c,EXTPAYLOAD-8bde21165b911782b80f5f5b,EXTCAND-314f4415a90f739949bb5cc2,readiness_preserved_lineage
EXTEXTRACT-683fef5dc56483f445a659d7,EXTPAYLOAD-8be07a5aaaa09158bea44134,RESCAND-3d23fcc43190d0474fd769f5,readiness_preserved_lineage
EXTEXTRACT-a9510ca870bf03101468a5e4,EXTPAYLOAD-8be31e75c252b3891b5dcf68,RESCAND-a2cd9439b8e599672532e8e3,readiness_preserved_lineage
EXTEXTRACT-49e3b2fdefb98169f84d5704,EXTPAYLOAD-8be3b4906559873ad65c3010,EXTCAND-57d4b2b6f74bd063cb28a58d,readiness_preserved_lineage
EXTEXTRACT-81085896cb3c2d6a4ea508ca,EXTPAYLOAD-8be5760a64d4c65a6b2c23f6,RESCAND-52c473e481aa481fa138706c,readiness_preserved_lineage
EXTEXTRACT-fdfee7151d009d73d7a0eeb9,EXTPAYLOAD-8be87c09b2d9d48e60161863,EXTCAND-19588bea9c79038ada3d351f,readiness_preserved_lineage
EXTEXTRACT-b6fd39c7409fb40ed2203cc6,EXTPAYLOAD-8beace9f773c6671dfcc6739,RESCAND-63c9f9367ce1ab8b88e42777,readiness_preserved_lineage
