artifact_id,extraction_result_id,canonical_payload_id,source_SHA_256,artifact_kind,output_local_path,output_codec,output_SHA_256,output_byte_size
EXTART-7a16a0c59fbfbf5a0996a2f7,EXTEXTRACT-025aab17950d39443fb83572,EXTPAYLOAD-000842740a46817d53deae4c,2e9feec2fcf77581902e9769f558840bb62f3a04f0d9a0421d0775d505e8d97e,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2e/EXTPAYLOAD-000842740a46817d53deae4c.pages.jsonl.gz,gzip,a32a79437aa77ab4609df6a57a8ec20b89071ced775400af375f8d9ec5fe540f,262
EXTART-5b90880f55fbea25828c4b2b,EXTEXTRACT-20c6369ed212a89f2e481e50,EXTPAYLOAD-001335100368c5fa28d271eb,fcf9193252ae5495aed02119dc8bef6de418384ef99c3f23f090dbe6431aff6d,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.embedded_structured.jsonl.gz,gzip,e6db126a1a24f5c9952340579f444cc6dd6b3ef3da24e7807eb1b212dbac0fd0,278
EXTART-c16ebd16ec11adba30110dbc,EXTEXTRACT-20c6369ed212a89f2e481e50,EXTPAYLOAD-001335100368c5fa28d271eb,fcf9193252ae5495aed02119dc8bef6de418384ef99c3f23f090dbe6431aff6d,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.tables.jsonl.gz,gzip,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20
EXTART-7dac2b0572450448dfb82d80,EXTEXTRACT-20c6369ed212a89f2e481e50,EXTPAYLOAD-001335100368c5fa28d271eb,fcf9193252ae5495aed02119dc8bef6de418384ef99c3f23f090dbe6431aff6d,full_html_visible_text,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.visible_text.txt.gz,gzip,a78f24ea745d4daee306d5e9baa3fa5da557c62c37ea08c0fc5fea4e4aafa6a5,701
EXTART-766f9da6eee1de896a58d787,EXTEXTRACT-20c6369ed212a89f2e481e50,EXTPAYLOAD-001335100368c5fa28d271eb,fcf9193252ae5495aed02119dc8bef6de418384ef99c3f23f090dbe6431aff6d,html_extraction_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.index.json,json,2455d4e89020be56d97b7a72a03d9badef844de49c68ddc964e62b931a669cf2,1353
EXTART-bf501c76a5a0c0acb1048e87,EXTEXTRACT-20c6369ed212a89f2e481e50,EXTPAYLOAD-001335100368c5fa28d271eb,fcf9193252ae5495aed02119dc8bef6de418384ef99c3f23f090dbe6431aff6d,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.sections.jsonl.gz,gzip,05bda190ac4f213805312eb235a9e4ce890a87ab2c105f8e5c746f6e52a40578,1253
EXTART-0140f45492c0e108782fd324,EXTEXTRACT-57d60e767f29a0478efd8fde,EXTPAYLOAD-001a1204ca212b6b85f43ef5,ab7a50361484f6851226b41a9fc50aa27a2fbd6696d735cdc983a678a69d1899,full_pdf_text,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ab/EXTPAYLOAD-001a1204ca212b6b85f43ef5.txt.gz,gzip,b9c018e7138b01239957a3ec6b3319e3fe43e34a07d1fcf5dd77edbd32c79fb0,20076
EXTART-9e2d9767982b89661b3abc40,EXTEXTRACT-57d60e767f29a0478efd8fde,EXTPAYLOAD-001a1204ca212b6b85f43ef5,ab7a50361484f6851226b41a9fc50aa27a2fbd6696d735cdc983a678a69d1899,pdf_extraction_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ab/EXTPAYLOAD-001a1204ca212b6b85f43ef5.index.json,json,59d3dabd4092b8882a803e9365828865b54516ed32d8e8e030779cd1f3186d9e,858
EXTART-b5469c6490b27007149d47b7,EXTEXTRACT-57d60e767f29a0478efd8fde,EXTPAYLOAD-001a1204ca212b6b85f43ef5,ab7a50361484f6851226b41a9fc50aa27a2fbd6696d735cdc983a678a69d1899,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ab/EXTPAYLOAD-001a1204ca212b6b85f43ef5.pages.jsonl.gz,gzip,de5e9e58d7f971b363e959b5918a233369f698c4d0c6c1552540d6329bb3cf6a,773
EXTART-ce60cbcd32593575f91b1346,EXTEXTRACT-d8d07af740a5205341649923,EXTPAYLOAD-001ba8bdc409337d8c467913,47e463ffa35c44071cb9a7807fd1d80b1e7c0d9ed697ac78aec28913d0af0ca6,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-001ba8bdc409337d8c467913.embedded_structured.jsonl.gz,gzip,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20
EXTART-91dfa97c0b24a8f1ba6c8899,EXTEXTRACT-d8d07af740a5205341649923,EXTPAYLOAD-001ba8bdc409337d8c467913,47e463ffa35c44071cb9a7807fd1d80b1e7c0d9ed697ac78aec28913d0af0ca6,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-001ba8bdc409337d8c467913.tables.jsonl.gz,gzip,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20
EXTART-2e5892a084b8537d511a9bf1,EXTEXTRACT-d8d07af740a5205341649923,EXTPAYLOAD-001ba8bdc409337d8c467913,47e463ffa35c44071cb9a7807fd1d80b1e7c0d9ed697ac78aec28913d0af0ca6,full_html_visible_text,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-001ba8bdc409337d8c467913.visible_text.txt.gz,gzip,60ee79d88bc315c8771f348bc55de6474f80b1b3c7bb7dc2d95917a04bed2b22,3230
EXTART-18bb7a2bd4eaccffdea65f13,EXTEXTRACT-d8d07af740a5205341649923,EXTPAYLOAD-001ba8bdc409337d8c467913,47e463ffa35c44071cb9a7807fd1d80b1e7c0d9ed697ac78aec28913d0af0ca6,html_extraction_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-001ba8bdc409337d8c467913.index.json,json,e80c5a7af8fc46c3b69ee8366427ca2315175ae09147394265b6d7dfdb77e56f,1354
EXTART-077ac4d71e4da5473cba2021,EXTEXTRACT-d8d07af740a5205341649923,EXTPAYLOAD-001ba8bdc409337d8c467913,47e463ffa35c44071cb9a7807fd1d80b1e7c0d9ed697ac78aec28913d0af0ca6,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-001ba8bdc409337d8c467913.sections.jsonl.gz,gzip,5fa3c9ef799153566bcfe0795b43263b4ae501566e657201257d278e13caaf39,1051
EXTART-83ee912306001871dc38153e,EXTEXTRACT-a8969f8fb6139841ce3e007b,EXTPAYLOAD-001f6312d3c142563e4044fd,d01e44ca1b30e12ad456a02ee62ee0ea0d8d9b1ddbb4c4ca45728270aeb51bf2,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-001f6312d3c142563e4044fd.embedded_structured.jsonl.gz,gzip,c55a7b9cd8af73fd1d9718d3ed5c187a706bd10382bd2fc7b10dbd17f03f6078,581
EXTART-4da2c55180af452cd8e900de,EXTEXTRACT-a8969f8fb6139841ce3e007b,EXTPAYLOAD-001f6312d3c142563e4044fd,d01e44ca1b30e12ad456a02ee62ee0ea0d8d9b1ddbb4c4ca45728270aeb51bf2,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-001f6312d3c142563e4044fd.tables.jsonl.gz,gzip,4b4859c2e5ab6065774c7c3ca4de6f37de2718af76f8e9b95d8b96696d6bc65c,341
EXTART-5e505352c86a9b1c9e59879d,EXTEXTRACT-a8969f8fb6139841ce3e007b,EXTPAYLOAD-001f6312d3c142563e4044fd,d01e44ca1b30e12ad456a02ee62ee0ea0d8d9b1ddbb4c4ca45728270aeb51bf2,full_html_visible_text,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-001f6312d3c142563e4044fd.visible_text.txt.gz,gzip,8d2b52d65366a5a05153a5df98fbe923e6f634cbac568e0b4cdbf1ab9dac30a9,1992
EXTART-86f19715fddb538cfc8277e5,EXTEXTRACT-a8969f8fb6139841ce3e007b,EXTPAYLOAD-001f6312d3c142563e4044fd,d01e44ca1b30e12ad456a02ee62ee0ea0d8d9b1ddbb4c4ca45728270aeb51bf2,html_extraction_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-001f6312d3c142563e4044fd.index.json,json,34457ae52e04ce793745ba60838871ad9a3d731cf715ea74b92d5d9ff3caa3bf,1354
EXTART-b387abb5f9f2a7be8962e410,EXTEXTRACT-a8969f8fb6139841ce3e007b,EXTPAYLOAD-001f6312d3c142563e4044fd,d01e44ca1b30e12ad456a02ee62ee0ea0d8d9b1ddbb4c4ca45728270aeb51bf2,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-001f6312d3c142563e4044fd.sections.jsonl.gz,gzip,1cd928bf332a1812f366147136e9329ceb400d7d658e27efd737cc3a9b9b0214,2013
EXTART-27edf0f86011969333f23b39,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTPAYLOAD-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,full_pdf_text,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,gzip,0bf8f3a2b49a7cc7d63496e9490a4f2bab31a3be00a3767a142c836d81df6851,12736
EXTART-7948e176e4a1ac9c926dae6c,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTPAYLOAD-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,pdf_extraction_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.index.json,json,c2b96ce0bef1d7e6bc18262210b9bc899e6405115769ed7befd9a5f1a678d2a5,858
EXTART-3e7bb4df4df3323ba65789b6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTPAYLOAD-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.pages.jsonl.gz,gzip,6ee615414de6fc1787b2a21b69336f2148092b885f0f72f92e5d4913b1850c30,537
EXTART-112c8721a4e4bca21e3f278b,EXTEXTRACT-d326090dec67be9abb127ec1,EXTPAYLOAD-00437bb92546727dc37ba255,97d3079bb5d1ee4b42f36c01d6d917231fe2a020634742bfb114be7ffb37324e,full_pdf_text,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/97/EXTPAYLOAD-00437bb92546727dc37ba255.txt.gz,gzip,19261ff67f945e623da7f605895d249759334c0fc303d01bfc55fae3f52e420a,136863
EXTART-73e51e269e83bfccde5623a7,EXTEXTRACT-d326090dec67be9abb127ec1,EXTPAYLOAD-00437bb92546727dc37ba255,97d3079bb5d1ee4b42f36c01d6d917231fe2a020634742bfb114be7ffb37324e,pdf_extraction_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/97/EXTPAYLOAD-00437bb92546727dc37ba255.index.json,json,604f4d38d83e525d6cae887f97cbecbbca7ea51d2e3bfef21700adb7f95039b6,862
EXTART-719048c8cbb87ceaa50cb0fa,EXTEXTRACT-d326090dec67be9abb127ec1,EXTPAYLOAD-00437bb92546727dc37ba255,97d3079bb5d1ee4b42f36c01d6d917231fe2a020634742bfb114be7ffb37324e,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/97/EXTPAYLOAD-00437bb92546727dc37ba255.pages.jsonl.gz,gzip,6ea77f4ae7bcedb58fb33dbf7f02316a296c4ddbefbf40f60659ffa8b4e649f6,3043
EXTART-6f53f4c84c47f594dd6255ec,EXTEXTRACT-79f991abd8d13ba5a0fd97ea,EXTPAYLOAD-00452fdbe1df698e6d99e5fb,ca72b92ed16d9b3efd26be99bd7a7602331c45f07a067bbf211407f986b00a2e,full_pdf_text,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ca/EXTPAYLOAD-00452fdbe1df698e6d99e5fb.txt.gz,gzip,c2b86edf2f99feb048876994ad7425929ee055af1a0f056b0eeef4f3410ea915,6946
EXTART-e95843f88bfba9e8cba6ce5b,EXTEXTRACT-79f991abd8d13ba5a0fd97ea,EXTPAYLOAD-00452fdbe1df698e6d99e5fb,ca72b92ed16d9b3efd26be99bd7a7602331c45f07a067bbf211407f986b00a2e,pdf_extraction_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ca/EXTPAYLOAD-00452fdbe1df698e6d99e5fb.index.json,json,3d963f9e8810f17aad5c4b7ae3f297a31cf4fcd5a5d703b2316e4903c5c32769,858
EXTART-b074c4d5935f0968477285fc,EXTEXTRACT-79f991abd8d13ba5a0fd97ea,EXTPAYLOAD-00452fdbe1df698e6d99e5fb,ca72b92ed16d9b3efd26be99bd7a7602331c45f07a067bbf211407f986b00a2e,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ca/EXTPAYLOAD-00452fdbe1df698e6d99e5fb.pages.jsonl.gz,gzip,a6b6b45e61c94b3bc515a32f70ecd137e26a33c13c1c6ab748a88ba81e063131,386
EXTART-c92defffeab9d0c21a80ffac,EXTEXTRACT-8b10b85b441e04b829d7e26d,EXTPAYLOAD-0048c78471b3515ec2731089,7ee8a56406d2d52f6a61a2cc59b9b6ce2153f2732f0021ce9df039d8834e71e6,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-0048c78471b3515ec2731089.embedded_structured.jsonl.gz,gzip,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20
EXTART-5c024c96ca4be0ab7178e58d,EXTEXTRACT-8b10b85b441e04b829d7e26d,EXTPAYLOAD-0048c78471b3515ec2731089,7ee8a56406d2d52f6a61a2cc59b9b6ce2153f2732f0021ce9df039d8834e71e6,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-0048c78471b3515ec2731089.tables.jsonl.gz,gzip,422a97b9eeb4ce2bdc7d31e668f4426c1c13fa036b44d40c9ce6ddce6f107af3,3001
EXTART-a057a736c3e7487f5b8d4967,EXTEXTRACT-8b10b85b441e04b829d7e26d,EXTPAYLOAD-0048c78471b3515ec2731089,7ee8a56406d2d52f6a61a2cc59b9b6ce2153f2732f0021ce9df039d8834e71e6,full_html_visible_text,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-0048c78471b3515ec2731089.visible_text.txt.gz,gzip,596096c8521a171845612729aedb42885e00d989c06e26933455c47dfdbb8358,2861
EXTART-33770e3536d201c3c54798ef,EXTEXTRACT-8b10b85b441e04b829d7e26d,EXTPAYLOAD-0048c78471b3515ec2731089,7ee8a56406d2d52f6a61a2cc59b9b6ce2153f2732f0021ce9df039d8834e71e6,html_extraction_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-0048c78471b3515ec2731089.index.json,json,0e19aa4bf5800dc22a8c1456f99ad8cc407c09ecd8faeab32e2f88b1a666d034,1357
EXTART-001d4e7bf54a4037e9e0901c,EXTEXTRACT-8b10b85b441e04b829d7e26d,EXTPAYLOAD-0048c78471b3515ec2731089,7ee8a56406d2d52f6a61a2cc59b9b6ce2153f2732f0021ce9df039d8834e71e6,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-0048c78471b3515ec2731089.sections.jsonl.gz,gzip,11ff97d01635de242e686dc20a58599bc75c0d39dcd2ec270f990cad8a0911ab,5547
EXTART-78b409dcc53231609b7b1499,EXTEXTRACT-27dfb6d89cd4c84bd11014d2,EXTPAYLOAD-0052b8a8e93a2c8f1f47cdf1,789df34f5ce00d2df2eab96126fe9d3c457be788a6e1c780e72399952008d28a,full_pdf_text,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78/EXTPAYLOAD-0052b8a8e93a2c8f1f47cdf1.txt.gz,gzip,f2449f2daeeea56ed8c845c5f2cbfe53e920e5ac4772a9bf1f3de812ef172c1e,12204
EXTART-8d5e0ec64bf74b1e11f68d99,EXTEXTRACT-27dfb6d89cd4c84bd11014d2,EXTPAYLOAD-0052b8a8e93a2c8f1f47cdf1,789df34f5ce00d2df2eab96126fe9d3c457be788a6e1c780e72399952008d28a,pdf_extraction_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78/EXTPAYLOAD-0052b8a8e93a2c8f1f47cdf1.index.json,json,ff24af4e33620803e29af527193e975e74d9bd3e1feb044564bb24d5fe22dbf6,854
EXTART-e0e5f2ea59c6c06b3397d020,EXTEXTRACT-27dfb6d89cd4c84bd11014d2,EXTPAYLOAD-0052b8a8e93a2c8f1f47cdf1,789df34f5ce00d2df2eab96126fe9d3c457be788a6e1c780e72399952008d28a,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78/EXTPAYLOAD-0052b8a8e93a2c8f1f47cdf1.pages.jsonl.gz,gzip,818277e7711f112318e903a4135a96e3360c156193a6ec5ce852b15b10a799ff,294
EXTART-baf19ce598b61fc85949840c,EXTEXTRACT-e7d6b30f9829f80cb2c76096,EXTPAYLOAD-00577fa21ff20d5b617e10e7,ced5e7a83c6de56413c18ce210755ebef86c7111a18e2c2d1005577d474a6c82,full_pdf_text,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ce/EXTPAYLOAD-00577fa21ff20d5b617e10e7.txt.gz,gzip,14445bc8a9c51412be3d2ea7a64a66b3f2ebbdb0c125cc9d114cbb7be1d09ee6,7229
EXTART-78f3370906feb9b37afde4ff,EXTEXTRACT-e7d6b30f9829f80cb2c76096,EXTPAYLOAD-00577fa21ff20d5b617e10e7,ced5e7a83c6de56413c18ce210755ebef86c7111a18e2c2d1005577d474a6c82,pdf_extraction_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ce/EXTPAYLOAD-00577fa21ff20d5b617e10e7.index.json,json,62c796788a6f7bc37c1f3d607c26d232e8c7ec7286a6be04a1cccc3cd932340b,857
EXTART-130c49eb574c5df6326a1d9d,EXTEXTRACT-e7d6b30f9829f80cb2c76096,EXTPAYLOAD-00577fa21ff20d5b617e10e7,ced5e7a83c6de56413c18ce210755ebef86c7111a18e2c2d1005577d474a6c82,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ce/EXTPAYLOAD-00577fa21ff20d5b617e10e7.pages.jsonl.gz,gzip,1a9ac4d9b9191124a6efbe0df3ff351902f06f77f28f59a7a6a720364476a3f9,558
EXTART-3465feb185f9c103dbd06091,EXTEXTRACT-1f76adb868a68932733b9e02,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,full_pdf_text,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,gzip,18a81efa50362122b9bf2e805def8cc2586667dec1e279b2352053e520761e03,21525
EXTART-cbb1c9794788189d42b92e35,EXTEXTRACT-1f76adb868a68932733b9e02,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,pdf_extraction_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.index.json,json,f411f8dad087769974187d2dc3f29e1cd5943e84e3486b5f0e71d4a985d52427,858
EXTART-c3a4a08d89029a41dec2356c,EXTEXTRACT-1f76adb868a68932733b9e02,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.pages.jsonl.gz,gzip,9cd377f563916e7355095d2b8cc3386c9ebc9c64127868f515428e7d8688ac5f,582
EXTART-7728128498f5b8e016da51d5,EXTEXTRACT-9649138832fbcaf7842b168b,EXTPAYLOAD-00695731fb429c889ad66e00,7d9ddf4a7e40acfba5e95ead1b09cd5daa9d2fcd3ad5ed2838e441af55570ad5,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7d/EXTPAYLOAD-00695731fb429c889ad66e00.embedded_structured.jsonl.gz,gzip,21c962b914172ac8a80d5728c6300b58388663537fbd8e99af9395e17e0ac337,495
