MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids,retained_source_ids,duplicate_source_ids,prior_reuse_source_ids,candidate_ids,search_wave_provenance,municipality_names,states,periods,side_scopes,department_scopes,primary_source_family,root_event_ids,mechanism_event_ids,claim_ids,extraction_lane_id,extraction_lane_sequence
text/html,6b04544966a054ae7690d36dcac2ab74cc7dd423a2e9afa9ac1a5d0ac72b87f0,ordinance_or_resolution,0,23766,1,EXTPAYLOAD-6ae389508e9a7750ff03b3f1,EXTSOURCE-6ae389508e9a7750ff03b3f1,1,EXTREADYQ-82550932bdd2d0fdbd169644,2,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":23766,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":45,""navigation_density"":0.264706,""payload_bytes"":23766,""row_element_count"":0,""script_count"":14,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1129}",,5,upgrades_implementation_confirmation|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T18:54:42.434787+00:00,0.000822,EXTCAND-b0139009c61aae953b4f34e8,,MECHEXP-0f3376615b52a1fe9ff7c7ae|MECHEXP-1c78f46b0bbf9988c236928f|MECHEXP-5055036a48928e606e43a1f7|MECHEXP-7350b08408c7eb0541442248,ROOTCOMP-082b14a882e37fc48f438e4e,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6b04544966a054ae7690d36dcac2ab74cc7dd423a2e9afa9ac1a5d0ac72b87f0.html,Mosinee,False,ordinances,current_30_gib_store,undated,html_text_extraction_queue,,readiness_lane_001,750,substantive_visible_html_text,EXTREADINESS-da588fe4dcef60f539e22d7d,html_text_ready,high,,,all_units,implementation_confirmation,official_administrative_summary,WI,,EXTSOURCE-6ae389508e9a7750ff03b3f1,,,EXTCAND-b0139009c61aae953b4f34e8,external_search_wave_001_compacted,Mosinee,WI,undated,all_units,all_units,implementation_confirmation,ROOTCOMP-082b14a882e37fc48f438e4e,MECHEXP-0f3376615b52a1fe9ff7c7ae|MECHEXP-1c78f46b0bbf9988c236928f|MECHEXP-5055036a48928e606e43a1f7|MECHEXP-7350b08408c7eb0541442248,,extraction_lane_003,702
text/html; charset=utf-8,095d59a02ea17620d9aaf102226d790fe6701e77d4c430766845ce145d5442af,payroll_roster,0,159903,1,EXTPAYLOAD-6af3ae3f80cf80895e8e0c1b,EXTSOURCE-6af3ae3f80cf80895e8e0c1b,1,EXTREADYQ-60329b5ba7bb9dfc302f3f58,6,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":159903,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":423,""navigation_density"":0.090134,""payload_bytes"":159903,""row_element_count"":394,""script_count"":4,""structured_data_script_count"":0,""table_count"":20,""valid_html_structure"":true,""visible_text_characters"":36383}",,12,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:42.441052+00:00,0.005874,EXTCAND-c1028c0d455aef8e519bbe4c,,MECHEXP-45727bc4c62068c97953c1db|MECHEXP-5b4cccac7f365c5a86679c8e|MECHEXP-6d4dd8f63273704a2d1ff4e7|MECHEXP-6d9cd9ba9b585a1997836b17|MECHEXP-8fdabc568bf8a74ee22d1c02|MECHEXP-99033a28fde8d0a62586b7b2|MECHEXP-b2e2571ed370c3a2f91b9d7f|MECHEXP-e9edeb44726cf503445c2146|MECHEXP-eda2f8c1a9f50549d8702658,ROOTCOMP-2733665c83acdee25927a313|ROOTCOMP-866802ea39c52c427f861afb|ROOTCOMP-98d2cefe154ae53f6f92ecea,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/095d59a02ea17620d9aaf102226d790fe6701e77d4c430766845ce145d5442af.html,Monroe,False,lists,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_001,751,html_table_structure_present,EXTREADINESS-f7605bfdb5c7aea30fe2b387,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount,fire,multi_family_administrative_source,official_administrative_summary,OH,,EXTSOURCE-6af3ae3f80cf80895e8e0c1b,,,EXTCAND-c1028c0d455aef8e519bbe4c,external_search_wave_001_compacted,Monroe,OH,2025,fire,fire,multi_family_administrative_source,ROOTCOMP-2733665c83acdee25927a313|ROOTCOMP-866802ea39c52c427f861afb|ROOTCOMP-98d2cefe154ae53f6f92ecea,MECHEXP-45727bc4c62068c97953c1db|MECHEXP-5b4cccac7f365c5a86679c8e|MECHEXP-6d4dd8f63273704a2d1ff4e7|MECHEXP-6d9cd9ba9b585a1997836b17|MECHEXP-8fdabc568bf8a74ee22d1c02|MECHEXP-99033a28fde8d0a62586b7b2|MECHEXP-b2e2571ed370c3a2f91b9d7f|MECHEXP-e9edeb44726cf503445c2146|MECHEXP-eda2f8c1a9f50549d8702658,,extraction_lane_003,703
text/html; charset=UTF-8,3275a6a993b7aacb0d2fef0a769eeba27f8e2d6129a7ae7eef78ac3416298e0b,payroll_roster,0,155351,1,EXTPAYLOAD-6b5af0c2dd9ac42a6fae71b2,EXTSOURCE-6b5af0c2dd9ac42a6fae71b2,1,EXTREADYQ-bfe0923e2e195cef63593d72,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":155351,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":121,""navigation_density"":0.118744,""payload_bytes"":155351,""row_element_count"":16,""script_count"":38,""structured_data_script_count"":2,""table_count"":4,""valid_html_structure"":true,""visible_text_characters"":7566}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:42.446696+00:00,0.002409,EXTCAND-ebecce70036a2021da6ba8d5,,MECHEXP-119251853cecdfcfde29865e|MECHEXP-4d2b0b2048abb1e8b938b690|MECHEXP-666dac00e325c61066428459|MECHEXP-6a8e94ea91e0c0672b92bb2d|MECHEXP-6c09ca1232b4b69a4fe1c16f|MECHEXP-ba6ccee87e15f29605ae1eef|MECHEXP-edee0e4d414c60c0eeb5aa2b,ROOTCOMP-9af385c48dc515204187d133|ROOTCOMP-9b125ad72d63193c8cddd3f0,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3275a6a993b7aacb0d2fef0a769eeba27f8e2d6129a7ae7eef78ac3416298e0b.html,Farmville,False,fringe-benefits-fy-2021-2022,current_30_gib_store,2021,html_table_candidate_queue,,readiness_lane_001,754,structured_data_or_dataset_signal,EXTREADINESS-6241722017f2051f6b86b2af,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,NC,,EXTSOURCE-6b5af0c2dd9ac42a6fae71b2,,,EXTCAND-ebecce70036a2021da6ba8d5,external_search_wave_001_compacted,Farmville,NC,2021,all_units,all_units,multi_family_administrative_source,ROOTCOMP-9af385c48dc515204187d133|ROOTCOMP-9b125ad72d63193c8cddd3f0,MECHEXP-119251853cecdfcfde29865e|MECHEXP-4d2b0b2048abb1e8b938b690|MECHEXP-666dac00e325c61066428459|MECHEXP-6a8e94ea91e0c0672b92bb2d|MECHEXP-6c09ca1232b4b69a4fe1c16f|MECHEXP-ba6ccee87e15f29605ae1eef|MECHEXP-edee0e4d414c60c0eeb5aa2b,,extraction_lane_003,704
text/html; charset=utf-8,f5d024a1fa6beda44f3219ebf773c150f2a30bb548ae1e1bf99fb4a89864ebcf,payroll_roster,0,96514,1,EXTPAYLOAD-6b7c05305c1b00398f37f308,EXTSOURCE-6b7c05305c1b00398f37f308,1,EXTREADYQ-8338e236332687d462d453df,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":96514,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":61,""navigation_density"":0.171831,""payload_bytes"":96514,""row_element_count"":0,""script_count"":44,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2629}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:43.382513+00:00,0.002011,EXTCAND-c5ab632ad06b9cf01a457a43,,MECHEXP-7d892252e941cfbcbc507c3f|MECHEXP-94ef39675bbb64e1a9c54f06|MECHEXP-96b96c3bb2feb61423855f85|MECHEXP-9b6018865e61159cd1f7752a,ROOTCOMP-c961543568970df60065f6e4,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f5d024a1fa6beda44f3219ebf773c150f2a30bb548ae1e1bf99fb4a89864ebcf.html,Darien,False,Human-Resources,current_30_gib_store,undated,html_text_extraction_queue,,readiness_lane_002,759,substantive_visible_html_text,EXTREADINESS-ffae4a4d7889b46e49dc02b1,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount,police,recruitment_and_retention,official_administrative_summary,WI,,EXTSOURCE-6b7c05305c1b00398f37f308,,,EXTCAND-c5ab632ad06b9cf01a457a43,external_search_wave_001_compacted,Darien,WI,undated,police,police,recruitment_and_retention,ROOTCOMP-c961543568970df60065f6e4,MECHEXP-7d892252e941cfbcbc507c3f|MECHEXP-94ef39675bbb64e1a9c54f06|MECHEXP-96b96c3bb2feb61423855f85|MECHEXP-9b6018865e61159cd1f7752a,,extraction_lane_003,705
text/html; charset=utf-8,e639202401bd7bfee78b901a4af666147372222848e01775c2054cc32c861ef5,benefits_document,0,170817,1,EXTPAYLOAD-6b905ed842d5b46bd29220a8,EXTSOURCE-6b905ed842d5b46bd29220a8,1,EXTREADYQ-74df2ef358f2593c5ddf841f,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":170817,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":5,""link_count"":81,""navigation_density"":0.126761,""payload_bytes"":170817,""row_element_count"":0,""script_count"":59,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":4239}",,14,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:03:42.753982+00:00,0.002653,RESCAND-d3118afd869fa5914526c74f,,MECHEXP-0c82148d7953db9565a18833|MECHEXP-132909b46b4844e64644a77d|MECHEXP-7a764aff6d6121b5aae90349|MECHEXP-9c54e3fb0e142b7e4473a5eb|MECHEXP-a3d6a16bc9f24d63c30d0fcc|MECHEXP-a737c5595fbec274aa740084|MECHEXP-c9c839982ad7dfd28f8ca45a|MECHEXP-d550a4364ae28fe65a185b67|MECHEXP-d8768206ab9dd92c4bf37d7a|MECHEXP-f4a555c9eff7fe9eb60857dc|MECHEXP-f4c5adf91a32a19474af7c40,ROOTCOMP-051066c77514a95be30ac9cb|ROOTCOMP-1f1be2bb27e4a1c011103bd9|ROOTCOMP-5630f60ff105f108c13dfc3a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e639202401bd7bfee78b901a4af666147372222848e01775c2054cc32c861ef5.html,Blooming Prairie,False,jobs.aspx,current_30_gib_store,2026,html_text_extraction_queue,,readiness_lane_004,760,substantive_visible_html_text,EXTREADINESS-342c91056b73feb896736c2c,html_text_ready,high,,implementation_confirmation,unclear,benefits_and_total_compensation,official_administrative_summary,MN,,EXTSOURCE-6b905ed842d5b46bd29220a8,,,RESCAND-d3118afd869fa5914526c74f,external_search_wave_002_exhaustive_residual,Blooming Prairie,MN,2026,unclear,unclear,benefits_and_total_compensation,ROOTCOMP-051066c77514a95be30ac9cb|ROOTCOMP-1f1be2bb27e4a1c011103bd9|ROOTCOMP-5630f60ff105f108c13dfc3a,MECHEXP-0c82148d7953db9565a18833|MECHEXP-132909b46b4844e64644a77d|MECHEXP-7a764aff6d6121b5aae90349|MECHEXP-9c54e3fb0e142b7e4473a5eb|MECHEXP-a3d6a16bc9f24d63c30d0fcc|MECHEXP-a737c5595fbec274aa740084|MECHEXP-c9c839982ad7dfd28f8ca45a|MECHEXP-d550a4364ae28fe65a185b67|MECHEXP-d8768206ab9dd92c4bf37d7a|MECHEXP-f4a555c9eff7fe9eb60857dc|MECHEXP-f4c5adf91a32a19474af7c40,,extraction_lane_003,706
text/html;charset=utf-8,64d1e043bf4b44133f706d9df372bfe3e2068ac815f64956d6fc13a127f89959,ordinance_or_resolution,0,173534,1,EXTPAYLOAD-6c025779076a69184ed3bfec,EXTSOURCE-6c025779076a69184ed3bfec,1,EXTREADYQ-4283b0eb850cead592c877a0,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":173534,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":105,""navigation_density"":0.254237,""payload_bytes"":173534,""row_element_count"":0,""script_count"":27,""structured_data_script_count"":2,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2840}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:43.218710+00:00,0.003808,RESCAND-1f23e41e1bfc2d74719f4e21,,MECHEXP-22a220a728fb8642e8efedda|MECHEXP-9901b0dd8fb2ee4382cef415|MECHEXP-cd37e6cdcafccf9b2bf28ad1|MECHEXP-d54df36ba5a25ae904b78d99,ROOTCOMP-566dd54168967470cf0b58ce,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/64d1e043bf4b44133f706d9df372bfe3e2068ac815f64956d6fc13a127f89959.html,Avoca,False,budgets,current_30_gib_store,undated-source-BRMGRS-20260802-53e1dbd8f0755d69d5937c50,html_table_candidate_queue,,readiness_lane_005,758,structured_data_or_dataset_signal,EXTREADINESS-5a283d9eb06f5fe865158e30,html_structured_data_candidate,high,table_candidate,payroll_and_earnings|staffing_and_headcount,unclear,implementation_confirmation,official_administrative_summary,NY,,EXTSOURCE-6c025779076a69184ed3bfec,,,RESCAND-1f23e41e1bfc2d74719f4e21,external_search_wave_002_exhaustive_residual,Avoca,NY,undated-source-BRMGRS-20260802-53e1dbd8f0755d69d5937c50,unclear,unclear,implementation_confirmation,ROOTCOMP-566dd54168967470cf0b58ce,MECHEXP-22a220a728fb8642e8efedda|MECHEXP-9901b0dd8fb2ee4382cef415|MECHEXP-cd37e6cdcafccf9b2bf28ad1|MECHEXP-d54df36ba5a25ae904b78d99,,extraction_lane_003,707
text/html; charset=utf-8,6910ca07e0f40c2e246cbc225e931a49f0531637b87f4eeaed4c145b155e17a1,payroll_roster,0,115191,1,EXTPAYLOAD-6c02cc823fa50289ce825c5c,EXTSOURCE-6c02cc823fa50289ce825c5c,1,EXTREADYQ-24454a3abb98289998dbb384,6,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":115191,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":116,""navigation_density"":0.075867,""payload_bytes"":115191,""row_element_count"":80,""script_count"":17,""structured_data_script_count"":1,""table_count"":4,""valid_html_structure"":true,""visible_text_characters"":10127}",,7,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:42.766540+00:00,0.002434,EXTCAND-eea97f2d181de7da8028aa7e,,MECHEXP-27dbc10df04e8d40e0e183f4|MECHEXP-4c79eed5b0b70d06c60fb692|MECHEXP-8ddf7de6cff6c2c616f67759|MECHEXP-9af42d1394a7d4cfbb9a01b0|MECHEXP-bc9017144a9212a99026452e|MECHEXP-db7e7783ea1cd7c4b8e6a1d1,ROOTCOMP-a90ed003877991283f7a07af,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6910ca07e0f40c2e246cbc225e931a49f0531637b87f4eeaed4c145b155e17a1.html,Putnam,False,LFE046224,current_30_gib_store,2022,html_table_candidate_queue,,readiness_lane_004,763,structured_data_or_dataset_signal,EXTREADINESS-1297623e04047803b0e35768,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,contextual_controls,official_administrative_summary,MI,,EXTSOURCE-6c02cc823fa50289ce825c5c,,,EXTCAND-eea97f2d181de7da8028aa7e,external_search_wave_001_compacted,Putnam,MI,2022,fire,fire,contextual_controls,ROOTCOMP-a90ed003877991283f7a07af,MECHEXP-27dbc10df04e8d40e0e183f4|MECHEXP-4c79eed5b0b70d06c60fb692|MECHEXP-8ddf7de6cff6c2c616f67759|MECHEXP-9af42d1394a7d4cfbb9a01b0|MECHEXP-bc9017144a9212a99026452e|MECHEXP-db7e7783ea1cd7c4b8e6a1d1,,extraction_lane_003,708
text/html; charset=UTF-8,64b5a75f5fe32b7831c0cc0e0d64e00eb94033eeaeb968b7ab8186c6d8ec972c,payroll_roster,0,94003,1,EXTPAYLOAD-6c04ee53a7f2bee3c49dff28,EXTSOURCE-6c04ee53a7f2bee3c49dff28,1,EXTREADYQ-03e5251a45a00fe982763b77,5,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":94003,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":50,""navigation_density"":0.071531,""payload_bytes"":94003,""row_element_count"":0,""script_count"":28,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":4164}",,12,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:43.221619+00:00,0.002289,RESCAND-414bb56f821a0dce37842897,,MECHEXP-1518828e57b604e8dd089fc0|MECHEXP-28f755abbe5245d85225518d|MECHEXP-29b6fb0498d43f55b45695b6|MECHEXP-308b8472247137bacf08caff|MECHEXP-77eccc9a11166fd1ca994261|MECHEXP-809ded7d1df5e030b71d8019|MECHEXP-9aa6064a4931c9fcad677e8c|MECHEXP-b1d1d5ed22884cfb3eedce08|MECHEXP-db55edc901bd1012d87bdc02,ROOTCOMP-217886081e86300a9c435339|ROOTCOMP-c52c516342745f5ffbe562c3|ROOTCOMP-d33544474155d0d46359bf6f,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/64b5a75f5fe32b7831c0cc0e0d64e00eb94033eeaeb968b7ab8186c6d8ec972c.html,Alfred,False,,current_30_gib_store,undated-source-B4X2500LIVE-20260729-008894,html_text_extraction_queue,,readiness_lane_005,759,substantive_visible_html_text,EXTREADINESS-c478df2966ce2b3c40ed952f,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,police,multi_family_administrative_source,official_administrative_summary,NY,,EXTSOURCE-6c04ee53a7f2bee3c49dff28,,,RESCAND-414bb56f821a0dce37842897,external_search_wave_002_exhaustive_residual,Alfred,NY,undated-source-B4X2500LIVE-20260729-008894,police,police,multi_family_administrative_source,ROOTCOMP-217886081e86300a9c435339|ROOTCOMP-c52c516342745f5ffbe562c3|ROOTCOMP-d33544474155d0d46359bf6f,MECHEXP-1518828e57b604e8dd089fc0|MECHEXP-28f755abbe5245d85225518d|MECHEXP-29b6fb0498d43f55b45695b6|MECHEXP-308b8472247137bacf08caff|MECHEXP-77eccc9a11166fd1ca994261|MECHEXP-809ded7d1df5e030b71d8019|MECHEXP-9aa6064a4931c9fcad677e8c|MECHEXP-b1d1d5ed22884cfb3eedce08|MECHEXP-db55edc901bd1012d87bdc02,,extraction_lane_003,709
text/html; charset=UTF-8,9a6522df9977fc997c9f1a5fc031d0f65ab49c6414902f9ab6d310de8db0245d,payroll_roster,0,151040,1,EXTPAYLOAD-6c3af8d57e38abea947b0748,EXTSOURCE-6c3af8d57e38abea947b0748,1,EXTREADYQ-03c7a5b534137025711a945c,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":151040,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":294,""navigation_density"":0.146341,""payload_bytes"":151040,""row_element_count"":0,""script_count"":10,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":17348}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:43.388337+00:00,0.003122,EXTCAND-05e0b3a83fdfffe81a205573,,MECHEXP-0f2820ceb21f3933f7877017|MECHEXP-0feb393f83e325966ea43437|MECHEXP-12ec4820485bcbbe85333b6e|MECHEXP-308bf67568d5e09ffe52073c,ROOTCOMP-1f8b6d480dd0d148d621925a,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9a6522df9977fc997c9f1a5fc031d0f65ab49c6414902f9ab6d310de8db0245d.html,Saugerties,False,contacts,current_30_gib_store,undated,html_text_extraction_queue,,readiness_lane_002,761,substantive_visible_html_text,EXTREADINESS-f77244afc892884e0a6a518e,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,multi_family_administrative_source,official_administrative_summary,NY,,EXTSOURCE-6c3af8d57e38abea947b0748,,,EXTCAND-05e0b3a83fdfffe81a205573,external_search_wave_001_compacted,Saugerties,NY,undated,all_units,all_units,multi_family_administrative_source,ROOTCOMP-1f8b6d480dd0d148d621925a,MECHEXP-0f2820ceb21f3933f7877017|MECHEXP-0feb393f83e325966ea43437|MECHEXP-12ec4820485bcbbe85333b6e|MECHEXP-308bf67568d5e09ffe52073c,,extraction_lane_003,710
text/html,037bebbb3842e73f9385fa63fa88e36c0490dd2b310521f0103422cff62edeb6,payroll_roster,0,122086,1,EXTPAYLOAD-6c7aaad8258ceb24a64573a7,EXTSOURCE-6c7aaad8258ceb24a64573a7,1,EXTREADYQ-abef1a121236820a8289d9c7,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":122086,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":632,""navigation_density"":0.256911,""payload_bytes"":122086,""row_element_count"":0,""script_count"":30,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":17059}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:54:42.467594+00:00,0.003356,RESCAND-4c76dc786c8f55ee84c7e1fd,,MECHEXP-23ff761f78e35a6b7a7e49ee|MECHEXP-2ac802c4741af0f216b5aaf5|MECHEXP-645bb89ca1ca4585fea06669|MECHEXP-b89fa1c3a7004ac60b82af57,ROOTCOMP-3ca6154fa81bbacda5226800,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/037bebbb3842e73f9385fa63fa88e36c0490dd2b310521f0103422cff62edeb6.html,Brooklawn,False,local-dynamics,current_30_gib_store,2022,html_text_extraction_queue,,readiness_lane_001,761,substantive_visible_html_text,EXTREADINESS-80079e5ecde1b7ce76fd6801,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,unclear,contextual_controls,official_administrative_summary,NJ,,EXTSOURCE-6c7aaad8258ceb24a64573a7,,,RESCAND-4c76dc786c8f55ee84c7e1fd,external_search_wave_002_exhaustive_residual,Brooklawn,NJ,2022,unclear,unclear,contextual_controls,ROOTCOMP-3ca6154fa81bbacda5226800,MECHEXP-23ff761f78e35a6b7a7e49ee|MECHEXP-2ac802c4741af0f216b5aaf5|MECHEXP-645bb89ca1ca4585fea06669|MECHEXP-b89fa1c3a7004ac60b82af57,,extraction_lane_003,711
text/html; charset=UTF-8,31a48f5881abf07e344bed1d28f2d7fc080bd1b7763138477e9923d329f097ec,pension_or_retirement_document,0,48075,1,EXTPAYLOAD-6c7ab9634d5e77800e80aab7,EXTSOURCE-6c7ab9634d5e77800e80aab7,1,EXTREADYQ-bdc5ebe205f9f5d355c33d50,1,,mixed,html,False,"{""bounded_inspection"":false,""bytes_inspected"":48075,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":64,""navigation_density"":0.168421,""payload_bytes"":48075,""row_element_count"":0,""script_count"":23,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2494}",,5,upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:00:42.900433+00:00,0.001228,RESCAND-596caed59f7c2f64ba3ffd2d,,MECHEXP-0f58d61332bf5909804cce53|MECHEXP-29ef03eb1dbd0310dd92c1e8|MECHEXP-4ef95623a5ddc3e60802bae3|MECHEXP-e9c8d3214e9248ec21c5cbad,ROOTCOMP-ab1bd13b8d59a11f749796d6,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/31a48f5881abf07e344bed1d28f2d7fc080bd1b7763138477e9923d329f097ec.html,Brighton,False,new-brighton-borough-police-pension-plan-beaver-county-reduced-period-engagement-period-ended-december-31-2024,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_003,761,structured_data_or_dataset_signal,EXTREADINESS-f624118f43eb9b14d2b482eb,html_structured_data_candidate,high,table_candidate,,mixed,benefits_and_total_compensation,official_administrative_summary,PA,,EXTSOURCE-6c7ab9634d5e77800e80aab7,,,RESCAND-596caed59f7c2f64ba3ffd2d,external_search_wave_002_exhaustive_residual,Brighton,PA,2024,mixed,mixed,benefits_and_total_compensation,ROOTCOMP-ab1bd13b8d59a11f749796d6,MECHEXP-0f58d61332bf5909804cce53|MECHEXP-29ef03eb1dbd0310dd92c1e8|MECHEXP-4ef95623a5ddc3e60802bae3|MECHEXP-e9c8d3214e9248ec21c5cbad,,extraction_lane_003,712
