MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids,retained_source_ids,duplicate_source_ids,prior_reuse_source_ids,candidate_ids,search_wave_provenance,municipality_names,states,periods,side_scopes,department_scopes,primary_source_family,root_event_ids,mechanism_event_ids,claim_ids,extraction_lane_id,extraction_lane_sequence
text/html; charset=utf-8,535a8df003dca88eebd4f9f5f239637e9be8fa428f768d87b0ca5488e9a316b7,payroll_roster,0,26511,1,EXTPAYLOAD-8b2d2b77c467b41c34ecde75,EXTSOURCE-8b2d2b77c467b41c34ecde75,1,EXTREADYQ-6bd90bbae735245ec5857aa7,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":26511,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":70,""navigation_density"":0.330189,""payload_bytes"":26511,""row_element_count"":0,""script_count"":30,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1541}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:44.370624+00:00,0.000913,RESCAND-96a8d5294468607359909c1c,,MECHEXP-6a39042dd8c1494ce4b090d7|MECHEXP-6abe05465202aae80e890c7e|MECHEXP-7e6d31690de171859436476b|MECHEXP-7ed9a9038dca8ab5f9fccb5e|MECHEXP-b506f302a7d9a423bcf23003,ROOTCOMP-2c1e07ff504246415d981b37,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/535a8df003dca88eebd4f9f5f239637e9be8fa428f768d87b0ca5488e9a316b7.html,Concordia,False,local-government-forms-and-reports,current_30_gib_store,2024,html_text_extraction_queue,,readiness_lane_005,975,substantive_visible_html_text,EXTREADINESS-9065aacb3e800710824395c7,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,multi_family_administrative_source,official_administrative_summary,MO,,EXTSOURCE-8b2d2b77c467b41c34ecde75,,,RESCAND-96a8d5294468607359909c1c,external_search_wave_002_exhaustive_residual,Concordia,MO,2024,unclear,unclear,multi_family_administrative_source,ROOTCOMP-2c1e07ff504246415d981b37,MECHEXP-6a39042dd8c1494ce4b090d7|MECHEXP-6abe05465202aae80e890c7e|MECHEXP-7e6d31690de171859436476b|MECHEXP-7ed9a9038dca8ab5f9fccb5e|MECHEXP-b506f302a7d9a423bcf23003,,extraction_lane_002,948
text/html; charset=utf-8,70ec7a471dfe718c7ce9bd75c883cc74000e9e60ba682acbd48a0b2fc4327d5c,payroll_roster,0,37767,1,EXTPAYLOAD-8b5115d53d3a7a31e0688a2b,EXTSOURCE-8b5115d53d3a7a31e0688a2b,1,EXTREADYQ-e2faafbd51e86dcccb01b4e8,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":37767,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":62,""navigation_density"":0.03792,""payload_bytes"":37767,""row_element_count"":0,""script_count"":23,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":9834}",,8,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:00:44.139964+00:00,0.001404,EXTCAND-78633136b463eea4cb1f330b,,MECHEXP-182c60d5096c9bfaa7a2f001|MECHEXP-3fbcb75efb9cc3b9f597d46d|MECHEXP-5d518f139783eac7a0b319c0|MECHEXP-7a7ca332aa7afb692c706f6e|MECHEXP-a5efd717baf753b972a38a4c|MECHEXP-dca88391365ce9d58d58bd1e|MECHEXP-f6ccc6014c686206f0dd24c9,ROOTCOMP-fba36f55e95143699331fb71,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/70ec7a471dfe718c7ce9bd75c883cc74000e9e60ba682acbd48a0b2fc4327d5c.html,Elburn,False,Ill-Admin-Code-tit-80-SS-310.80,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_003,978,structured_data_or_dataset_signal,EXTREADINESS-84c27ee8f4ac9bcdbba18b6f,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,IL,EXTVERSION-32caa488e731e10dc4225eb4|EXTVERSION-c226b8b0f4b0d6f7da3f250e,EXTSOURCE-8b5115d53d3a7a31e0688a2b,,,EXTCAND-78633136b463eea4cb1f330b,external_search_wave_001_compacted,Elburn,IL,2025,police,police,multi_family_administrative_source,ROOTCOMP-fba36f55e95143699331fb71,MECHEXP-182c60d5096c9bfaa7a2f001|MECHEXP-3fbcb75efb9cc3b9f597d46d|MECHEXP-5d518f139783eac7a0b319c0|MECHEXP-7a7ca332aa7afb692c706f6e|MECHEXP-a5efd717baf753b972a38a4c|MECHEXP-dca88391365ce9d58d58bd1e|MECHEXP-f6ccc6014c686206f0dd24c9,,extraction_lane_002,949
text/html,efb15b322c2eb676ac8318440afdc27350f34a9c350393b11b83926cd69da7ff,payroll_roster,0,97452,1,EXTPAYLOAD-8b6da1cba7411f544a00185a,EXTSOURCE-8b6da1cba7411f544a00185a,1,EXTREADYQ-85a9151379294a3529d010d7,5,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":97452,""diagnostic_text_persisted"":false,""encoding"":""windows-1252"",""form_count"":0,""link_count"":0,""navigation_density"":0.0,""payload_bytes"":97452,""row_element_count"":0,""script_count"":1,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":49171}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:54:43.361908+00:00,0.002383,EXTCAND-4b626c8974cb0cea1ad1709a,,MECHEXP-038570e46344acf34f2f549f|MECHEXP-2ec3885f9ae9fd3d1f952db4|MECHEXP-940a85240379774f1bf94b37|MECHEXP-a459d174d01bbb6497948284|MECHEXP-ad317d09d6dc41404b6bdb8a,ROOTCOMP-dbafe8645f0d936690f5eceb,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/efb15b322c2eb676ac8318440afdc27350f34a9c350393b11b83926cd69da7ff.html,Bloom,False,20111108prec.htm,current_30_gib_store,2021,html_text_extraction_queue,,readiness_lane_001,980,substantive_visible_html_text,EXTREADINESS-c449b34dc3b957e00d50f61d,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,fire,multi_family_administrative_source,official_administrative_summary,OH,,EXTSOURCE-8b6da1cba7411f544a00185a,,,EXTCAND-4b626c8974cb0cea1ad1709a,external_search_wave_001_compacted,Bloom,OH,2021,fire,fire,multi_family_administrative_source,ROOTCOMP-dbafe8645f0d936690f5eceb,MECHEXP-038570e46344acf34f2f549f|MECHEXP-2ec3885f9ae9fd3d1f952db4|MECHEXP-940a85240379774f1bf94b37|MECHEXP-a459d174d01bbb6497948284|MECHEXP-ad317d09d6dc41404b6bdb8a,,extraction_lane_002,950
text/html; charset=utf-8,0e15b00820c99d9ecc7af00449d33e5ab3bd77339d104c1f5f2e864411a57feb,payroll_roster,0,131110,1,EXTPAYLOAD-8b72d3784daf842a068ae020,EXTSOURCE-8b72d3784daf842a068ae020,1,EXTREADYQ-44f9212759f920cd4cbacefe,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":131110,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":22,""navigation_density"":0.134146,""payload_bytes"":131110,""row_element_count"":0,""script_count"":20,""structured_data_script_count"":3,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1090}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:44.380499+00:00,0.001333,EXTCAND-9e26f0f8151035030c58b5b5,,MECHEXP-12787d7974fedee1876f3b27|MECHEXP-1f2cd790ef73b60b8f961514|MECHEXP-61bc264e78efa43b37fec0c8|MECHEXP-84580b8bf9e29e0a445e40e8,ROOTCOMP-c030935fad99d83e70a791fd,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0e15b00820c99d9ecc7af00449d33e5ab3bd77339d104c1f5f2e864411a57feb.html,Harrietstown,False,81063,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_005,978,structured_data_or_dataset_signal,EXTREADINESS-c997d9bac4854e5d12caff62,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,NY,,EXTSOURCE-8b72d3784daf842a068ae020,,,EXTCAND-9e26f0f8151035030c58b5b5,external_search_wave_001_compacted,Harrietstown,NY,2024,all_units,all_units,multi_family_administrative_source,ROOTCOMP-c030935fad99d83e70a791fd,MECHEXP-12787d7974fedee1876f3b27|MECHEXP-1f2cd790ef73b60b8f961514|MECHEXP-61bc264e78efa43b37fec0c8|MECHEXP-84580b8bf9e29e0a445e40e8,,extraction_lane_002,951
text/html; charset=utf-8,572e06692d4077d88e25405ae194155126efa721df8ea98318328f58f04fe1d3,budget,0,122310,1,EXTPAYLOAD-8b7a94205d9a492cff371a30,EXTSOURCE-8b7a94205d9a492cff371a30,1,EXTREADYQ-31564fa3759ce9397c68bcb3,4,,non_safety,html,False,"{""bounded_inspection"":false,""bytes_inspected"":122310,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":4,""link_count"":94,""navigation_density"":0.216092,""payload_bytes"":122310,""row_element_count"":39,""script_count"":49,""structured_data_script_count"":0,""table_count"":39,""valid_html_structure"":true,""visible_text_characters"":2507}",,13,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:03:44.368005+00:00,0.00236,RESCAND-35acc2d137edad32ed103049,,MECHEXP-0de7db8923d8874ca696fdc0|MECHEXP-229786eea8e8963f6c2ab106|MECHEXP-48d1fecbacea2be40045747a|MECHEXP-48f9fd598c56e9fe6d9689c6|MECHEXP-5f2810bfbc970a393f215a56|MECHEXP-7e08f2dc7f4d8101aeba33e1|MECHEXP-8162408e9f8adc0d0063938c|MECHEXP-b6a1fc1d44be1c1ce86793c3|MECHEXP-c384b30a6daad05ec8c54488|MECHEXP-d2e952fed5f5e61383517cd2|MECHEXP-d7878606accd6ca9ac801979,ROOTCOMP-d5a944ff035ab0d84ce00e61|ROOTCOMP-d890e272ce75e618346789b6,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/572e06692d4077d88e25405ae194155126efa721df8ea98318328f58f04fe1d3.html,Colona,False,Archive.aspx,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_004,985,html_table_structure_present,EXTREADINESS-056629f85c37a2633ab92dba,html_table_candidate_ready,high,table_candidate,implementation_confirmation,non_safety,payroll_and_earnings,official_administrative_summary,IL,,EXTSOURCE-8b7a94205d9a492cff371a30,,,RESCAND-35acc2d137edad32ed103049,external_search_wave_002_exhaustive_residual,Colona,IL,2025,non_safety,non_safety,payroll_and_earnings,ROOTCOMP-d5a944ff035ab0d84ce00e61|ROOTCOMP-d890e272ce75e618346789b6,MECHEXP-0de7db8923d8874ca696fdc0|MECHEXP-229786eea8e8963f6c2ab106|MECHEXP-48d1fecbacea2be40045747a|MECHEXP-48f9fd598c56e9fe6d9689c6|MECHEXP-5f2810bfbc970a393f215a56|MECHEXP-7e08f2dc7f4d8101aeba33e1|MECHEXP-8162408e9f8adc0d0063938c|MECHEXP-b6a1fc1d44be1c1ce86793c3|MECHEXP-c384b30a6daad05ec8c54488|MECHEXP-d2e952fed5f5e61383517cd2|MECHEXP-d7878606accd6ca9ac801979,,extraction_lane_002,952
text/html; charset=utf-8,5f701789138d305abacfc30231a95f68032650155e69f236614ba902ccd1b965,ordinance_or_resolution,0,100550,1,EXTPAYLOAD-8bbad2730b9d286acd8c9add,EXTSOURCE-8bbad2730b9d286acd8c9add,1,EXTREADYQ-6192a7bb45d876c51623bc94,6,,non_safety,html,False,"{""bounded_inspection"":false,""bytes_inspected"":100550,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":4,""link_count"":54,""navigation_density"":0.152975,""payload_bytes"":100550,""row_element_count"":15,""script_count"":50,""structured_data_script_count"":0,""table_count"":15,""valid_html_structure"":true,""visible_text_characters"":2191}",,7,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:43.364167+00:00,0.001923,EXTCAND-205857f0e45a6fc3419007dd,,MECHEXP-43fa181ace1d32003a11d425|MECHEXP-5586fca55c43824d2ffd106c|MECHEXP-9673054e61e9400428090ccf|MECHEXP-c17b8a1d08d8ffa084673bb0|MECHEXP-e2d3a4e55e056a81f5bc66f9|MECHEXP-f923fc5d6e5c1f89681ed1f2,ROOTCOMP-e28342653b4ffa3548378738,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5f701789138d305abacfc30231a95f68032650155e69f236614ba902ccd1b965.html,Mocksville,False,Archive.aspx,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_001,981,html_table_structure_present,EXTREADINESS-704a3a84c84c89c32ace10b4,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,non_safety,implementation_confirmation,official_administrative_summary,NC,,EXTSOURCE-8bbad2730b9d286acd8c9add,,,EXTCAND-205857f0e45a6fc3419007dd,external_search_wave_001_compacted,Mocksville,NC,2024,non_safety,non_safety,implementation_confirmation,ROOTCOMP-e28342653b4ffa3548378738,MECHEXP-43fa181ace1d32003a11d425|MECHEXP-5586fca55c43824d2ffd106c|MECHEXP-9673054e61e9400428090ccf|MECHEXP-c17b8a1d08d8ffa084673bb0|MECHEXP-e2d3a4e55e056a81f5bc66f9|MECHEXP-f923fc5d6e5c1f89681ed1f2,,extraction_lane_002,953
text/html;charset=UTF-8,24905dd72394a02d5763a94bf5d4925d87b6adeb829e30abe40d8f48ffbf6dd4,salary_schedule,0,29879,1,EXTPAYLOAD-8bce4cde9e877a072956fcf5,EXTSOURCE-8bce4cde9e877a072956fcf5,1,EXTREADYQ-8c3724b3f3245bdd33c8780c,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":29879,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":75,""navigation_density"":0.060096,""payload_bytes"":29879,""row_element_count"":0,""script_count"":11,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":8477}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:44.382256+00:00,0.001284,EXTCAND-43a3f0fe96b7fdeeaf23407f,,MECHEXP-07fdb7ce89ce7a57f3ead4cc|MECHEXP-297a636ccf1647f6a3f32080|MECHEXP-46e423cbbea9f27cb22782ea|MECHEXP-6578f045d775388521eb3d05|MECHEXP-ff7efbeedc1996d074aa17a1,ROOTCOMP-e7745fc0df6879e4509dcbf5,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/24905dd72394a02d5763a94bf5d4925d87b6adeb829e30abe40d8f48ffbf6dd4.html,Wellsville,False,vacancyDetailsView.cfm,current_30_gib_store,2015,html_text_extraction_queue,,readiness_lane_005,979,substantive_visible_html_text,EXTREADINESS-505f711f2fabf55bae256876,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|staffing_and_headcount,police,multi_family_administrative_source,official_administrative_summary,NY,EXTVERSION-38fd0e412234d4b1cf1a0fd4,EXTSOURCE-8bce4cde9e877a072956fcf5,,,EXTCAND-43a3f0fe96b7fdeeaf23407f,external_search_wave_001_compacted,Wellsville,NY,2015,police,police,multi_family_administrative_source,ROOTCOMP-e7745fc0df6879e4509dcbf5,MECHEXP-07fdb7ce89ce7a57f3ead4cc|MECHEXP-297a636ccf1647f6a3f32080|MECHEXP-46e423cbbea9f27cb22782ea|MECHEXP-6578f045d775388521eb3d05|MECHEXP-ff7efbeedc1996d074aa17a1,,extraction_lane_002,954
text/html; charset=utf-8,3287963525bdf3b407aac9e54be2e56af753d77abfeae772d91f57d5e28b5e25,payroll_roster,0,97670,1,EXTPAYLOAD-8bfbcd51ed96d462ba1c1c21,EXTSOURCE-8bfbcd51ed96d462ba1c1c21,1,EXTREADYQ-60edc17e73bc7b6a9b58ebfe,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":97670,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":243,""navigation_density"":0.291717,""payload_bytes"":97670,""row_element_count"":0,""script_count"":35,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":5969}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:00:44.157707+00:00,0.002392,RESCAND-4125dea37a52dcbdf40a7d47,,MECHEXP-1d18f861ab95897d6507967d|MECHEXP-2af5ee42b1ee515661efb39c|MECHEXP-7a799fefb30950d6b3770e07|MECHEXP-ab700f378f74232929f1fce7,ROOTCOMP-f6a5356e1966b7ce1b190a17,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3287963525bdf3b407aac9e54be2e56af753d77abfeae772d91f57d5e28b5e25.html,Alban,False,2022-23-School-District-Health-Care-Benefits-Report.aspx,current_30_gib_store,2022,html_text_extraction_queue,,readiness_lane_003,984,substantive_visible_html_text,EXTREADINESS-224e898a86e659c9e253c13b,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,multi_family_administrative_source,official_administrative_summary,WI,EXTVERSION-ff5abc0f2783e3cc4d18cdb0,EXTSOURCE-8bfbcd51ed96d462ba1c1c21,,,RESCAND-4125dea37a52dcbdf40a7d47,external_search_wave_002_exhaustive_residual,Alban,WI,2022,unclear,unclear,multi_family_administrative_source,ROOTCOMP-f6a5356e1966b7ce1b190a17,MECHEXP-1d18f861ab95897d6507967d|MECHEXP-2af5ee42b1ee515661efb39c|MECHEXP-7a799fefb30950d6b3770e07|MECHEXP-ab700f378f74232929f1fce7,,extraction_lane_002,955
text/html; charset=utf-8,25cfb93d9e2ce9f88fc64fe708e3da66858456918f79fce6307316d8d76d0f7e,payroll_roster,0,48032,1,EXTPAYLOAD-8c05090882fbd6d1df2cdd95,EXTSOURCE-8c05090882fbd6d1df2cdd95,1,EXTREADYQ-1b9bd082772e40ddb56598bf,5,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":48032,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":51,""navigation_density"":0.124694,""payload_bytes"":48032,""row_element_count"":83,""script_count"":6,""structured_data_script_count"":0,""table_count"":40,""valid_html_structure"":true,""visible_text_characters"":2888}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:03:44.375078+00:00,0.001072,RESCAND-61dd720447c65bfc33637228,,MECHEXP-4c682ad950086243c7d390c4|MECHEXP-6aaa559b6856e5c4a30bf118|MECHEXP-b248ec46040dfa9580d15c85|MECHEXP-c83c61673cffaafe525d9fed|MECHEXP-fd90255a51576d5a6909c5fa,ROOTCOMP-cb056d020a3319fd77927354,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/25cfb93d9e2ce9f88fc64fe708e3da66858456918f79fce6307316d8d76d0f7e.html,Camillus,False,default.aspx,current_30_gib_store,undated-source-B4X2500LIVE-20260729-008907,html_table_candidate_queue,,readiness_lane_004,989,html_table_structure_present,EXTREADINESS-086bd3f804636e2a9f6ba5d3,html_table_candidate_ready,high,table_candidate,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,police,multi_family_administrative_source,official_administrative_summary,NY,,EXTSOURCE-8c05090882fbd6d1df2cdd95,,,RESCAND-61dd720447c65bfc33637228,external_search_wave_002_exhaustive_residual,Camillus,NY,undated-source-B4X2500LIVE-20260729-008907,police,police,multi_family_administrative_source,ROOTCOMP-cb056d020a3319fd77927354,MECHEXP-4c682ad950086243c7d390c4|MECHEXP-6aaa559b6856e5c4a30bf118|MECHEXP-b248ec46040dfa9580d15c85|MECHEXP-c83c61673cffaafe525d9fed|MECHEXP-fd90255a51576d5a6909c5fa,,extraction_lane_002,956
text/html; charset=utf-8,016a9a6b123e5f8d243ba13cd874ae50db241e9118e445bf27bcf2613cf5447f,payroll_roster,0,96897,1,EXTPAYLOAD-8c13590598c5e0d7a43b8f70,EXTSOURCE-8c13590598c5e0d7a43b8f70,1,EXTREADYQ-cade1e39c012cbedc034b3dc,6,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":96897,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":54,""navigation_density"":0.310345,""payload_bytes"":96897,""row_element_count"":0,""script_count"":43,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1305}",,7,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:44.388687+00:00,0.001776,EXTCAND-7a63f3f4d31e7304fdd143ee,,MECHEXP-02d6510d8b22e7329e51a9d3|MECHEXP-2564bf7d7bda848093b35814|MECHEXP-5476ec2b471e69c70ee487e1|MECHEXP-555b4f8d07010a829899e64a|MECHEXP-fa742606c530e6d94c33b7a5|MECHEXP-fbf102bd93128aef8bc33f74,ROOTCOMP-5f8a75a4e5ac3ee350b71c3f,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/016a9a6b123e5f8d243ba13cd874ae50db241e9118e445bf27bcf2613cf5447f.html,Ogunquit,False,Budget-Information-Services,current_30_gib_store,2017,html_text_extraction_queue,,readiness_lane_005,982,substantive_visible_html_text,EXTREADINESS-143dd05cfce4d36d14e79c21,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,multi_family_administrative_source,official_administrative_summary,ME,,EXTSOURCE-8c13590598c5e0d7a43b8f70,,,EXTCAND-7a63f3f4d31e7304fdd143ee,external_search_wave_001_compacted,Ogunquit,ME,2017,fire,fire,multi_family_administrative_source,ROOTCOMP-5f8a75a4e5ac3ee350b71c3f,MECHEXP-02d6510d8b22e7329e51a9d3|MECHEXP-2564bf7d7bda848093b35814|MECHEXP-5476ec2b471e69c70ee487e1|MECHEXP-555b4f8d07010a829899e64a|MECHEXP-fa742606c530e6d94c33b7a5|MECHEXP-fbf102bd93128aef8bc33f74,,extraction_lane_002,957
text/html; charset=UTF-8,1a9dc19a105a758bbd923192e3d67807390a451960b2e8c4e85d8ccde8d17521,payroll_roster,0,344972,1,EXTPAYLOAD-8c18258f7a159c40bc23b8e8,EXTSOURCE-8c18258f7a159c40bc23b8e8,1,EXTREADYQ-2087acf7aff0f0eeef2cddaf,5,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":344972,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":830,""navigation_density"":0.332932,""payload_bytes"":344972,""row_element_count"":0,""script_count"":33,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":18281}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:44.393861+00:00,0.00476,EXTCAND-2800ea872c3162043f0fa961,,MECHEXP-1926e6e244b23012336110b0|MECHEXP-5c2565e02fdb96fa9ec06d7c|MECHEXP-834c58a669496eb9b4b4c569|MECHEXP-8cc07d17d310e19a1261790f|MECHEXP-cf56b8fb003b2a9189fa0f36|MECHEXP-df582044fb919d65fd350245|MECHEXP-e40f0ae03163fc239eaab11c,ROOTCOMP-673a3f41cfcc3381f2467c06|ROOTCOMP-9a939db09e2281b648089f2e,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1a9dc19a105a758bbd923192e3d67807390a451960b2e8c4e85d8ccde8d17521.html,Greenport,False,board-of-trustees,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_005,983,structured_data_or_dataset_signal,EXTREADINESS-478158e8a8652b1401d67105,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,police,multi_family_administrative_source,official_administrative_summary,NY,,EXTSOURCE-8c18258f7a159c40bc23b8e8,,,EXTCAND-2800ea872c3162043f0fa961,external_search_wave_001_compacted,Greenport,NY,2024,police,police,multi_family_administrative_source,ROOTCOMP-673a3f41cfcc3381f2467c06|ROOTCOMP-9a939db09e2281b648089f2e,MECHEXP-1926e6e244b23012336110b0|MECHEXP-5c2565e02fdb96fa9ec06d7c|MECHEXP-834c58a669496eb9b4b4c569|MECHEXP-8cc07d17d310e19a1261790f|MECHEXP-cf56b8fb003b2a9189fa0f36|MECHEXP-df582044fb919d65fd350245|MECHEXP-e40f0ae03163fc239eaab11c,,extraction_lane_002,958
