extraction_result_id,canonical_payload_id,candidate_id,linkage_basis
EXTEXTRACT-8f6061cb0fc5cb3712957908,EXTPAYLOAD-46bc257a5336629e3db5c19b,RESCAND-544160b0b54b2658f6305caf,readiness_preserved_lineage
EXTEXTRACT-1eb191864a1648a53dcb9cfb,EXTPAYLOAD-46bd410642e33bb425bb8aaf,RESCAND-1e99f906208f71b77031991d,readiness_preserved_lineage
EXTEXTRACT-007f381615da3bc0bf84fe84,EXTPAYLOAD-46bddf88b8f4891da5a0c415,EXTCAND-6efd072693ca1214277964d0,readiness_preserved_lineage
EXTEXTRACT-c828dfbefe7660764f9afdea,EXTPAYLOAD-46cfab283a077a1751944ccb,EXTCAND-710cdb6d777ac0f91a49c4fb,readiness_preserved_lineage
EXTEXTRACT-1edbd4f9ffcb759cf2cc324f,EXTPAYLOAD-46d7db4d65b4e2ab9bfdf63c,EXTCAND-564d54f8a054ebcc3e4df5b4,readiness_preserved_lineage
EXTEXTRACT-dea94038fe5a06deddc56636,EXTPAYLOAD-46d848ed7d6295fd9542b4c2,RESCAND-9c5d92a501a480d90423a545,readiness_preserved_lineage
EXTEXTRACT-d0ac5b8ae662c4a672340ebe,EXTPAYLOAD-46d8e7bf7e1dd7a134dcc3a1,EXTCAND-57d30d38616272286940ca23,readiness_preserved_lineage
EXTEXTRACT-9cf60782a1975929874b8a64,EXTPAYLOAD-46d96914949f42174318d1be,RESCAND-d12e6dd63b3c948f796b893b,readiness_preserved_lineage
EXTEXTRACT-9cf60782a1975929874b8a64,EXTPAYLOAD-46d96914949f42174318d1be,RESCAND-d88a37029b5025ff911ea4f4,readiness_preserved_lineage
EXTEXTRACT-7809a2135d49ccb31dd64ab1,EXTPAYLOAD-46e0caa8967240c4b535d868,RESCAND-9487b6871c0327fd75a75d3a,readiness_preserved_lineage
EXTEXTRACT-917a16e29d1289679dc52150,EXTPAYLOAD-46e144dcb1d000cd279e4912,RESCAND-f01b56bde537f96cc19b6e6a,readiness_preserved_lineage
EXTEXTRACT-b0da30650c45a32ebd4a2735,EXTPAYLOAD-46e2ce1f8050d78ff5f5bab6,RESCAND-28d4a9676f0a7993553e046b,readiness_preserved_lineage
EXTEXTRACT-b380bb527b1e154b88978a04,EXTPAYLOAD-46e9003f6566d0e764dd479c,RESCAND-0661460701b5ecc2719b7dfe,readiness_preserved_lineage
EXTEXTRACT-052b4a2a9f2d0f4993cd3a6c,EXTPAYLOAD-46eb79ac219a47efb8ec065d,EXTCAND-882bf5ae101ce69c84f200c2,readiness_preserved_lineage
EXTEXTRACT-54a1e5ce4b38f708665c91cd,EXTPAYLOAD-46f08b8cf32a7293f18740cf,EXTCAND-7c557f3d1997a9559e91f8ad,readiness_preserved_lineage
EXTEXTRACT-62f336a4120a289664e6b6cd,EXTPAYLOAD-46f1dd1e5a96203c6c78d428,EXTCAND-71e9f44204ea79d89327609f,readiness_preserved_lineage
EXTEXTRACT-1fe1203a32f20faad041de65,EXTPAYLOAD-46f503da2d83e861cbae60bb,EXTCAND-09abb9e0611ae9855ea5dbf3,readiness_preserved_lineage
EXTEXTRACT-799d8ec3488c1bc3d5b2d027,EXTPAYLOAD-46f5905e513e788e7ee0b192,RESCAND-eef251f57d49f41c41afb607,readiness_preserved_lineage
EXTEXTRACT-241ca29e2abc5cd4988d2215,EXTPAYLOAD-46ffaf3bd739492504e2cb68,EXTCAND-43292cf5126c6228a2ba6226,readiness_preserved_lineage
EXTEXTRACT-d54df87529bf06ac758db5b7,EXTPAYLOAD-47012de1584672dbfc97e57f,EXTCAND-27c0687cbf66b981e5aa4b18,readiness_preserved_lineage
EXTEXTRACT-411aebb81b322a818c067fb1,EXTPAYLOAD-47052cefcb002da964d1cd98,EXTCAND-c4c00ef2e14b987ae08719f2,readiness_preserved_lineage
EXTEXTRACT-62cdcccec273c8635b872495,EXTPAYLOAD-47080350b3183a82c417d6ac,RESCAND-a6b553d3fd02c398f3369def,readiness_preserved_lineage
EXTEXTRACT-1487531e00123b79cac5bdbd,EXTPAYLOAD-470964b8db81b7d94667da8b,EXTCAND-b5c65c02eb95612c5c9f047e,readiness_preserved_lineage
EXTEXTRACT-e1840b802ef476c2922e2c9c,EXTPAYLOAD-4711a079a0f747116d17a184,RESCAND-e92fe9d36b9790d7f4832c12,readiness_preserved_lineage
EXTEXTRACT-2ed903276d0075e6aae764e9,EXTPAYLOAD-471314046f3cc086a9aa7f49,EXTCAND-30f41a58e8ee87baa8df9dcb,readiness_preserved_lineage
EXTEXTRACT-331984f96f6f605eaa3b6973,EXTPAYLOAD-4713a6162cec9418d0d88f8b,RESCAND-5ed34c3f858bf9d7b30f285a,readiness_preserved_lineage
EXTEXTRACT-5774b8030b869062db11dea4,EXTPAYLOAD-471605b10ac88e62ec936a41,RESCAND-1da9430c10ca2593a06de192,readiness_preserved_lineage
EXTEXTRACT-b7fdbfb02419f8d63ba8a005,EXTPAYLOAD-471784f8309dcc19f37547e0,EXTCAND-a766f2dee1b450f57659303f,readiness_preserved_lineage
EXTEXTRACT-838a4571994951bfaee3b6b6,EXTPAYLOAD-471e0d0bae97780a5993fda4,EXTCAND-bbe25fc65f6ed7cf9a2af3ed,readiness_preserved_lineage
EXTEXTRACT-3e9a60f71f34c3a5c368b495,EXTPAYLOAD-47240cca460a3bb0cac1cf0c,RESCAND-775f5e31d117eb0c0bdd5ac8,readiness_preserved_lineage
EXTEXTRACT-3e9a60f71f34c3a5c368b495,EXTPAYLOAD-47240cca460a3bb0cac1cf0c,RESCAND-fc7ec3710a6b3f13a37e2da4,readiness_preserved_lineage
EXTEXTRACT-3df40fbc6dbf17a595ca6bce,EXTPAYLOAD-47242cee7a8fcf40b4922219,EXTCAND-1e5f6fa391148ab6fed62e9d,readiness_preserved_lineage
EXTEXTRACT-13ad7fe4347a63878e694530,EXTPAYLOAD-4726737358947538ebec9462,EXTCAND-511a1739c8c58812c34c6353,readiness_preserved_lineage
EXTEXTRACT-e6bb4bae450ed1d66ac6705b,EXTPAYLOAD-4727c058b6f8498a08696e9d,RESCAND-466c0b963ca5722e0d92284c,readiness_preserved_lineage
EXTEXTRACT-85396607e363839b0d196ca7,EXTPAYLOAD-472e9372fd0cf6aceabf9fe4,EXTCAND-d16bf221c0f275815ab73eb0,readiness_preserved_lineage
EXTEXTRACT-2aae69306930e642b660519f,EXTPAYLOAD-472fa4659a13d713b9d3cd48,EXTCAND-b7602b8d7ff78eacd3f62757,readiness_preserved_lineage
EXTEXTRACT-ebd24171cdebe9b564cfa952,EXTPAYLOAD-4739d53e89c40b05c5891715,EXTCAND-e8ca45719f7abca923a891d5,readiness_preserved_lineage
EXTEXTRACT-9f53d8843eddf443e9855214,EXTPAYLOAD-473b1fca99ea51edb2933bd6,RESCAND-3905b42c472c496d176950a3,readiness_preserved_lineage
EXTEXTRACT-e56fbeddace58dc5c9fd6187,EXTPAYLOAD-474357a8d1b53f7c7af7b682,RESCAND-f6cbd264641fd1a735543ecb,readiness_preserved_lineage
EXTEXTRACT-1dbe2fc74ba73ce1be5b47be,EXTPAYLOAD-474b92d93f4c84259e46eb9c,EXTCAND-4347b748f98882ac6102a6a0,readiness_preserved_lineage
EXTEXTRACT-9dd10a67496367f80ed2f244,EXTPAYLOAD-47587170fede93956a192662,EXTCAND-b8555478d7b761e518c5dc00,readiness_preserved_lineage
EXTEXTRACT-15a1791973ec2466cd7eb052,EXTPAYLOAD-476ae6a1e3d42a6eeac25b76,EXTCAND-d728519995289c1ca909c2c4,readiness_preserved_lineage
EXTEXTRACT-cb0ac8accb68c49c8426a09b,EXTPAYLOAD-4770a83fd91023ea9acb86f8,RESCAND-07f2ab03a978df911cae01a6,readiness_preserved_lineage
EXTEXTRACT-929c07958fb9b5ea9f592523,EXTPAYLOAD-4772c385e4f47125aff49eb6,EXTCAND-a27b54b060748e5ec4148582,readiness_preserved_lineage
EXTEXTRACT-14e085f58ad6f33ea7d4e6ee,EXTPAYLOAD-4776a24676fb7d69bcfec59c,RESCAND-6af3927825063ee53541978e,readiness_preserved_lineage
EXTEXTRACT-24c28d338033db9e53fd9fe7,EXTPAYLOAD-4782f31af9625154b934c829,EXTCAND-1637067c50e903940965c6b2,readiness_preserved_lineage
EXTEXTRACT-e852d501f11fc5c90a822f83,EXTPAYLOAD-479303e0861a0e95a8fbc0ac,EXTCAND-3aa899a73c33f864afd6406e,readiness_preserved_lineage
EXTEXTRACT-1219001458f74a638b05ff6f,EXTPAYLOAD-479670a2a939492db9b88206,RESCAND-d64a248f81a18c0cc76c8be3,readiness_preserved_lineage
EXTEXTRACT-91c28fd0b57de75a53714fbe,EXTPAYLOAD-479a928feb39b72d4367cf3b,RESCAND-d3c7b63f74dbc570f6400055,readiness_preserved_lineage
EXTEXTRACT-cdc683cc049b5aa437c7c520,EXTPAYLOAD-479c8bfc1a07ab315686c199,RESCAND-583ef85640f88713bd2412c9,readiness_preserved_lineage
EXTEXTRACT-d82015ed8c716c5a42563d59,EXTPAYLOAD-47a01799492828346dc41b1b,RESCAND-1be93990311da2f4bc2853d2,readiness_preserved_lineage
EXTEXTRACT-fefe6234660462af8518893c,EXTPAYLOAD-47b6445569a74ef73cad67d3,EXTCAND-91d58abba2602c000198931f,readiness_preserved_lineage
EXTEXTRACT-cbae661371cf9e001fb1ef9d,EXTPAYLOAD-47bf8c406c7104777e7d534d,EXTCAND-794f57e4f960ad3ba3de3e40,readiness_preserved_lineage
EXTEXTRACT-29733c0b7924e36366469fab,EXTPAYLOAD-47c22ce7c8270a967200fae8,RESCAND-daab3b6b44929ae760b47fe8,readiness_preserved_lineage
EXTEXTRACT-d4e5f36f0052711bf1b10301,EXTPAYLOAD-47c8ca5dab7db3faaddf1718,EXTCAND-43d2dd3447bb9e28af049273,readiness_preserved_lineage
EXTEXTRACT-890a29651a821b88990253aa,EXTPAYLOAD-47cbaf507cb11d59b39e4347,EXTCAND-bde5eebe99310e145a190348,readiness_preserved_lineage
EXTEXTRACT-26b98d0b14e6ade215bc5a12,EXTPAYLOAD-47d228a4ec3a625f45696d59,EXTCAND-cb7fabd35708e593f7444c4b,readiness_preserved_lineage
EXTEXTRACT-a4c952616adb8565bbc3c33a,EXTPAYLOAD-47d68f00d726de408ba0eb7e,EXTCAND-c7579a860624e53603a4d501,readiness_preserved_lineage
EXTEXTRACT-b278fa59de0188b5a9ac8307,EXTPAYLOAD-47d737292ac0276877c87a9d,RESCAND-0309b0e90ce171a0882d7eb2,readiness_preserved_lineage
EXTEXTRACT-354323a791de77fe06fdfb7c,EXTPAYLOAD-47d808ae2c48ff4c0ac77f2c,EXTCAND-ce2731a948e3ecfeea8df9ed,readiness_preserved_lineage
EXTEXTRACT-592c521111c97d49458b8965,EXTPAYLOAD-47d80ccb9c61e1add90e7b0e,EXTCAND-83fbbafd7b9ed31a211a3062,readiness_preserved_lineage
EXTEXTRACT-db99504e773556c7d74e61e1,EXTPAYLOAD-47d90ead79d318f901fd69fc,EXTCAND-c2555c206d82788b86e24c02,readiness_preserved_lineage
EXTEXTRACT-ab62efd875b7bbb7931ad2ef,EXTPAYLOAD-47db7cabcf74cb2074fe497c,EXTCAND-739c0293059ea4844ec0f412,readiness_preserved_lineage
EXTEXTRACT-4b71959a72d34fd08617f4bf,EXTPAYLOAD-47de78c2a6cfb019d9652526,EXTCAND-07e1b441388fb213f01da5b7,readiness_preserved_lineage
EXTEXTRACT-ca982af4b99e759339d25102,EXTPAYLOAD-47e1780afb2b4ddf342848b8,EXTCAND-235a150411e3d78ed0e0a25a,readiness_preserved_lineage
EXTEXTRACT-ca982af4b99e759339d25102,EXTPAYLOAD-47e1780afb2b4ddf342848b8,EXTCAND-d3e341816fa7a73c0d8d1b76,readiness_preserved_lineage
EXTEXTRACT-6101400cb6adaa7a402dacf1,EXTPAYLOAD-47e401575b87407599fadd62,RESCAND-5d0e3c25f42e76141f050e49,readiness_preserved_lineage
EXTEXTRACT-eca03bd88b727404481b14d2,EXTPAYLOAD-47e8e2a7530da4d83ab75a18,EXTCAND-88baa09e9a012a393aa34458,readiness_preserved_lineage
EXTEXTRACT-bd133443e4faf716dbd3bdfc,EXTPAYLOAD-47eaa2241472d4317e07f363,EXTCAND-0c180d254bd4786ae5f45001,readiness_preserved_lineage
EXTEXTRACT-5cf2709b5de5069cca724529,EXTPAYLOAD-47ec49cac516504f7b9e14a3,RESCAND-55811418ba955ccc4d6143f8,readiness_preserved_lineage
EXTEXTRACT-ba5d35d88b43e60d3d1bcaf7,EXTPAYLOAD-47f4ae0a4cd74283c015da9a,EXTCAND-51b97d43e90034c18a81d6b8,readiness_preserved_lineage
EXTEXTRACT-cf10b93da927b5d76ec71427,EXTPAYLOAD-47f59546bd903e0724cc6a0d,RESCAND-6f6635e2e4ea146d01ff26a4,readiness_preserved_lineage
EXTEXTRACT-00f3964443a6e8dd3c07705f,EXTPAYLOAD-47fc53db1775bccf248c24b1,RESCAND-5e85439466f5db82be1c28f6,readiness_preserved_lineage
EXTEXTRACT-d162c1655fd23476c361c5b7,EXTPAYLOAD-4800112015d90ea238f48142,EXTCAND-e4da36cc4cca5cf6d6399d23,readiness_preserved_lineage
EXTEXTRACT-02e37474e0997f781807f791,EXTPAYLOAD-48030bc58ccc440eb6fa7298,RESCAND-352d63f97eead838bb5e0d47,readiness_preserved_lineage
EXTEXTRACT-cc2e7c1ff2959d2246c30100,EXTPAYLOAD-48088bba6b7738fccba629c2,RESCAND-6493e94f21437fe15f00675f,readiness_preserved_lineage
EXTEXTRACT-cfd3ea9294add4379728c222,EXTPAYLOAD-4808ef87baf2c9de3880900f,EXTCAND-e3eb10605908ac93a426e8fc,readiness_preserved_lineage
EXTEXTRACT-1c04731e63c9db06846480aa,EXTPAYLOAD-4811682e7c7825aec4f10a1b,EXTCAND-26a0a186437ca224816378f3,readiness_preserved_lineage
EXTEXTRACT-1c04731e63c9db06846480aa,EXTPAYLOAD-4811682e7c7825aec4f10a1b,EXTCAND-4e861dfefa7a0690c62c428f,readiness_preserved_lineage
EXTEXTRACT-1c04731e63c9db06846480aa,EXTPAYLOAD-4811682e7c7825aec4f10a1b,EXTCAND-d4202ac471ab7107dd74c13b,readiness_preserved_lineage
EXTEXTRACT-b033a330ab2343571e1b1226,EXTPAYLOAD-4813eea7e4096139f287d3e2,RESCAND-8869cbc6f83a41ba32a443c8,readiness_preserved_lineage
EXTEXTRACT-b79b570df8798727a35955d5,EXTPAYLOAD-481669f8ece086bd6c13a845,RESCAND-adc687a8f17caf240a637ba6,readiness_preserved_lineage
EXTEXTRACT-eecae1a836d44a2209843c41,EXTPAYLOAD-4819e7c3c78360f77aec0f33,RESCAND-3d6d5bdd79e76bd5f49739e7,readiness_preserved_lineage
EXTEXTRACT-d1f879f9ca9466a2652fdd94,EXTPAYLOAD-481aa14c253b2c16c01ff42d,EXTCAND-bb538f2e930e0375a629ba55,readiness_preserved_lineage
EXTEXTRACT-bc11f6026f4d2fb008d4a13d,EXTPAYLOAD-481b3215f88a7a527e6ac99e,EXTCAND-97a486099b8b0b44ca587eb4,readiness_preserved_lineage
EXTEXTRACT-bfd584a5f0ea6c94579b53ea,EXTPAYLOAD-481d2b842d22c1801a603f85,EXTCAND-b0dab6b56f0e9bb4a6b3d9ee,readiness_preserved_lineage
EXTEXTRACT-3f77d7b86a380d1a77bdf64f,EXTPAYLOAD-481d329d04b3534c4d81ab79,RESCAND-22284fbb23878877d5ff4f60,readiness_preserved_lineage
EXTEXTRACT-3f77d7b86a380d1a77bdf64f,EXTPAYLOAD-481d329d04b3534c4d81ab79,RESCAND-edf7faa9836ad4e46bf18bad,readiness_preserved_lineage
EXTEXTRACT-996afd1a8be58f4068f7b5c7,EXTPAYLOAD-4821185f8e4acb8ff79311f4,EXTCAND-18e8f0c2a6fa16bb1fdfdca5,readiness_preserved_lineage
EXTEXTRACT-d5cb46ba72c826f18cf6a2d8,EXTPAYLOAD-482add2d2ca505f3614cf86c,RESCAND-b804f1eabb1fdf3ff89c100b,readiness_preserved_lineage
EXTEXTRACT-e6563b332d22a8363ae8af8a,EXTPAYLOAD-482dd87b69c863be4561fc40,RESCAND-8754990453db156b0a9905e0,readiness_preserved_lineage
EXTEXTRACT-5e825ce4cb30abb1d71704e0,EXTPAYLOAD-4832e89b881317f7335c087b,RESCAND-80cdec7e226f1d2c79458633,readiness_preserved_lineage
EXTEXTRACT-eb987276bf2b525cd60ddcda,EXTPAYLOAD-483807e22960e700e25e3d9b,RESCAND-eb2dfb6c88f50158b818c692,readiness_preserved_lineage
EXTEXTRACT-6e1480437ed028126535acfa,EXTPAYLOAD-483bf4a712a5db3fe6f59e26,RESCAND-6701147cf6c98eee486a1ded,readiness_preserved_lineage
EXTEXTRACT-4020dd7616946522e1b14259,EXTPAYLOAD-483e5ba78563586541f0a988,EXTCAND-d8882873df53691338289214,readiness_preserved_lineage
EXTEXTRACT-d1c20aa59c6a89a7298f1100,EXTPAYLOAD-48414d397668595c80393d7f,EXTCAND-9736dc0129955422e4a330b2,readiness_preserved_lineage
EXTEXTRACT-79a0f259cd6d8b5cc88b4f3c,EXTPAYLOAD-484449e9f9bd35f71792983a,RESCAND-cfafa236ad06d5ca8c331c40,readiness_preserved_lineage
EXTEXTRACT-b2854d863f7af284379e701b,EXTPAYLOAD-484ba0dccff1ddc61826908d,EXTCAND-ba85399873cc71bbc6718622,readiness_preserved_lineage
EXTEXTRACT-d16c205f35e0def2a529696b,EXTPAYLOAD-485d5867e4c28426d308f334,EXTCAND-49d5168b5beba201ea31df51,readiness_preserved_lineage
EXTEXTRACT-e6143866d47b4081fb2493cc,EXTPAYLOAD-48627c944e3dc0839288f2b3,RESCAND-7add928ed0e9aa6be478bc3b,readiness_preserved_lineage
EXTEXTRACT-61449d05ccbf77f3ae458a8d,EXTPAYLOAD-4867ba73c4f062f76a1467b6,EXTCAND-7c94b332bab3faa58dece92c,readiness_preserved_lineage
EXTEXTRACT-27db375168eccfdffc99c088,EXTPAYLOAD-4878089dd324477f1ef074f6,RESCAND-c6d0beded201416090f432ed,readiness_preserved_lineage
EXTEXTRACT-ef241cc86d336435f7a676e4,EXTPAYLOAD-48860f08444a6a26302ae630,RESCAND-33e9631adb184f2ecb894a6c,readiness_preserved_lineage
EXTEXTRACT-88a992544ffb8934b2490d63,EXTPAYLOAD-489077f8a631f82a512a683c,RESCAND-bf592e549432df5b55495e11,readiness_preserved_lineage
EXTEXTRACT-8d56f315c47901bd53db99c9,EXTPAYLOAD-4893c1f1b31a059469ad8d1a,RESCAND-0dcd2703d0cabe07feca5394,readiness_preserved_lineage
EXTEXTRACT-fcfae338e47f2ae510221579,EXTPAYLOAD-4897fb60a8ecd834b2587a9a,RESCAND-72209ad5b56a481ae518cc87,readiness_preserved_lineage
EXTEXTRACT-c9a8b6453361422b70c1d665,EXTPAYLOAD-489f37dc8d306b01aba384dc,EXTCAND-f9b88c1c091bc00c457714f3,readiness_preserved_lineage
EXTEXTRACT-361e8442f37f5c9fe444f44d,EXTPAYLOAD-48a4f1132165be72b7658b38,RESCAND-fa13d979ba5ca98e4daa29d0,readiness_preserved_lineage
EXTEXTRACT-0bdd7e2fc0e36014191a8a81,EXTPAYLOAD-48a6507cae98aac8b1115518,EXTCAND-d8ed62663057cc5f8c55025b,readiness_preserved_lineage
EXTEXTRACT-4d8a11ab417a7cf6963be27c,EXTPAYLOAD-48a79851b0fb5e3bce0c468c,RESCAND-624800901284b00d783b42db,readiness_preserved_lineage
EXTEXTRACT-910d71c77ddcf2ceffe3e930,EXTPAYLOAD-48b896d4c715d12804fa2906,RESCAND-ca8fce293f5c2742809e2df0,readiness_preserved_lineage
EXTEXTRACT-86a3fc632b255fab4e5eb105,EXTPAYLOAD-48bb76cc2b3074b77632d108,RESCAND-5e40b446cc92374ca4eecb28,readiness_preserved_lineage
EXTEXTRACT-4adf0914de3a1ec8c262f3d2,EXTPAYLOAD-48c0dc54a09376d643fa3a35,EXTCAND-fbc5f3429cfae4d799974a0d,readiness_preserved_lineage
EXTEXTRACT-076e2b662ae33e0be7bb1f09,EXTPAYLOAD-48c29436eea6a00daa7afc0a,RESCAND-28bcf9ef5fe0956720375d1b,readiness_preserved_lineage
EXTEXTRACT-31e2d9387ba113151944b6e0,EXTPAYLOAD-48c566e2dcd55a337fa19afc,RESCAND-1b75df6262ad6712df6e5b21,readiness_preserved_lineage
EXTEXTRACT-f7090c520eb4fdd8c3c80d4f,EXTPAYLOAD-48cdb324d333badb300d5572,RESCAND-90f7a2cd545c06bde03a19b7,readiness_preserved_lineage
EXTEXTRACT-e4e436719d6bbd05ddc5d3df,EXTPAYLOAD-48cdbb4ddde5c7f0af0e6cdc,EXTCAND-fe0ab735654bc99c59dd9b1d,readiness_preserved_lineage
EXTEXTRACT-0f25562470294b18fc52a820,EXTPAYLOAD-48ce960d1c44c138e44cc48f,EXTCAND-bc1eccc9535b47b345c1ffad,readiness_preserved_lineage
EXTEXTRACT-03526a22dbb44edcaedc9161,EXTPAYLOAD-48d091f60feb668af3ceb3aa,EXTCAND-f3dd84a96368dc5f8030896e,readiness_preserved_lineage
EXTEXTRACT-238a4f0caa209a9eb9b68edc,EXTPAYLOAD-48d541b310de934195366d09,EXTCAND-4c4b772cd6ab3902f8fe842c,readiness_preserved_lineage
EXTEXTRACT-2d8f7bf6a6205f55a94ab231,EXTPAYLOAD-48d924b7362ccd32227b2a18,EXTCAND-eca64af335f4aa7f3d5acff1,readiness_preserved_lineage
EXTEXTRACT-61555bf6d20dfe579ee1c5de,EXTPAYLOAD-48db5894635e05619f01993b,RESCAND-abff94839ad367e61b693886,readiness_preserved_lineage
EXTEXTRACT-e38b7c63da9d57d47e50141e,EXTPAYLOAD-48e6e8fc7d849d337e7a7ef7,EXTCAND-f8c5a1b2522980e2439614b9,readiness_preserved_lineage
EXTEXTRACT-c53acb7654d0a08b5ad50b0c,EXTPAYLOAD-48e8e52e5c4d2c083844d05c,RESCAND-eea8da6b55fe07c7399aab3e,readiness_preserved_lineage
EXTEXTRACT-e95af1365bdc74af5cd22d56,EXTPAYLOAD-48e9ee513d015ac0827d4633,EXTCAND-d522b3213ef584d600e1a817,readiness_preserved_lineage
EXTEXTRACT-456e130441abd3b9a5ffbf6f,EXTPAYLOAD-48edfc42a819e701df546bee,EXTCAND-c19ab27b11829baa9a4664a9,readiness_preserved_lineage
EXTEXTRACT-f69b36be01aad0fc8eab0e2f,EXTPAYLOAD-48ef4bf8d5d2a29b5bb3aa86,EXTCAND-80ecd8be8337204a718b6e36,readiness_preserved_lineage
EXTEXTRACT-07d132bd8107c2919afec713,EXTPAYLOAD-48f65f54d8fac41bac3720b3,RESCAND-577a20ae1d936262a44f4624,readiness_preserved_lineage
