canonical_source_record_id,canonical_payload_id,extraction_result_id,primary_terminal_status,modality_status,artifact_count,artifact_bytes,character_count,page_count,table_count,structured_record_count,candidate_ids,root_event_ids,mechanism_event_ids,claim_ids,municipality,state,period,side_scope,department_scope,source_family,administrative_source_type,extraction_priority,propagation_basis
EXTREADYQ-e1c7ffe730b79ad4b917b448,EXTPAYLOAD-8f06ce7f3a6e2ce446e1e3a2,EXTEXTRACT-e95fb63b4a8e1b69bf589c5a,extracted_text_and_structured_ok,html_text_tables_and_structured_extracted_ok,5,152232,283994,0,3,2,EXTCAND-8fb59f3b6309ab07cf0fed38,ROOTCOMP-0ddc534eee38177726f803b8|ROOTCOMP-f016dd6f77849e5e0b6bca70,MECHEXP-1662be92d6e8b20854fcff3e|MECHEXP-23d95b2c154ae81805a60cd3|MECHEXP-57256bd121501149ec828486|MECHEXP-5c7272fe9544b15f2d0e14a7|MECHEXP-ac048c0c2513e19d6ee32a25|MECHEXP-b999803ff209a5ec02eea471|MECHEXP-ca83802160f33e3477ac5eec|MECHEXP-dbff303712f3398f96f15c68,,Dover,OH,2016,fire|side_independent,fire|side_independent,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-804ea98b8393d241bbbaf221,EXTPAYLOAD-8f093a070ba00bbc0c766dbe,EXTEXTRACT-085337c57c0d0ded1ba1534e,extracted_text_ok,pdf_extracted_ok,3,1648,908,1,0,0,EXTCAND-0bfeb9b7de981ac3aae95d7a,ROOTCOMP-33e611beb821c6658117c366,MECHEXP-426f1c00520b2c3651d4c260|MECHEXP-5279eb7c832046e45ee85ac8|MECHEXP-56e6b534d874bb92d82108a2|MECHEXP-cc1cdfbf4275797043edde58|MECHEXP-f85813429e2abcde9a6383de,,Eaton,NH,2024,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-5ffba41040c31caee947208e,EXTPAYLOAD-8f15138798ef83afa3b578a0,EXTEXTRACT-e3c81962822567ebcfd768ad,extracted_text_ok,pdf_extracted_ok,3,17431,47972,18,0,0,EXTCAND-1235a44b00dbcd710c347e08,ROOTCOMP-b79ce41d0a556d53f1730e45,MECHEXP-1bd12024cbda839fb1271093|MECHEXP-52e323d2b01a0bcd79d5e289|MECHEXP-622aa06b8bd3579a910a420c|MECHEXP-6f4caa10c9126e4de3ea4387|MECHEXP-a530c6ee603ba2d3ae3c27fa,,Stedman,NC,2014,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-4356cc31bbb428b40e4b94a5,EXTPAYLOAD-8f176f9557f9cdb8bd03ea36,EXTEXTRACT-0b5c97306a6c4e8d1cb1d052,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,4947,4952,0,0,1,EXTCAND-999eb9ce9ddfd42c88a68eca,ROOTCOMP-28c19dc1a4b3c390d7dba7ad,MECHEXP-1c20c7b60a5e725cc623fc09|MECHEXP-75febbca3e7a2365e692322d|MECHEXP-894963ba38983305d265b7f8|MECHEXP-aa8f25c85ee4eaf8c8332853,,Crow Wing,MN,undated,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-fa45d6eb1b275b59d15b287c,EXTPAYLOAD-8f179f4e90d92cc15c7c3187,EXTEXTRACT-b7a731098e990a2b5ac18a9e,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,8446,9562,0,1,0,RESCAND-fb5ad7a1f2420ba14c318eb4,ROOTCOMP-4bf8e0842357958edb258979,MECHEXP-1ca82045a0c45aa7aaadfa90|MECHEXP-240f50ca2b25f6513ce7d64d|MECHEXP-5ac83264c596e7b931751ab7|MECHEXP-8df093a88d817e99ff0a8b8d|MECHEXP-ef0d4a3d3d7dca7591b55353,,Brundidge,AL,2025,unclear,unclear,implementation_confirmation,salary_schedule,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-db367d2b775edd5f757670a8,EXTPAYLOAD-8f18e1e74009732356987ff6,EXTEXTRACT-f0e5e734557fc46bffa6cd4c,extracted_text_ok,pdf_extracted_ok,3,62165,242699,103,0,0,RESCAND-b04507c6fad63262027d10c1,ROOTCOMP-385b99708d146e9456c543df,MECHEXP-3ac7671bc942bfee27d065b6|MECHEXP-5d523068f6ab4619024bc52e|MECHEXP-ae8f0df93e3bdcf7395630fa|MECHEXP-c12ed7837521232c65e5789a|MECHEXP-e69df115992b9ee8c44938f5,,Canfield,OH,2025,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-e037350cd746bc3a5d4efb19,EXTPAYLOAD-8f190db942fcde9c1f0b95fb,EXTEXTRACT-bfe5fdd69159fe327b324dd2,extracted_text_ok,pdf_extracted_ok,3,183835,581688,340,0,0,EXTCAND-264deb3b814e8f8a6adb2d9d,ROOTCOMP-b7c25c65b0c574b51ebb1332,MECHEXP-0d2d6d742fe6546dcca7c6b0|MECHEXP-3044e5dda425d94b56e55909|MECHEXP-9a615f8f4153dbd4f6e11e06|MECHEXP-a34099969d6c44a6cc6291c1|MECHEXP-ad9b8fd84e7100f5ef5f68b9|MECHEXP-b5594b7f85f647e6cbb05f73,,Meridian charter,MI,2020,fire,fire,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-f6b1722ffcd43e38ccaf8a70,EXTPAYLOAD-8f21d06caf9f331a15fa74be,EXTEXTRACT-005274446a9073d62b5376bb,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,6612,5513,0,3,0,RESCAND-94918df2b64f90f2d2afe4a7,ROOTCOMP-3b0e0bfefc882ddc98a9bd94,MECHEXP-235fde2ea22f2edbf09d57ce|MECHEXP-57ded26d4b114b869e2b24a5|MECHEXP-9beed056dbe5d09c61b3076c|MECHEXP-9d3359c08d5ec743b63f2e5d|MECHEXP-e11702044e66b9aac21dc635|MECHEXP-ed0c40de01837f97fad29c01|MECHEXP-ff637209c7f71f8762f3b24f,,Andover,CT,2024,unclear,unclear,benefits_and_total_compensation,pension_or_retirement_document,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-12f8c2feff236cf38859475c,EXTPAYLOAD-8f220a63e24b235326420883,EXTEXTRACT-8525741a8423c9068d1b2f6c,extracted_text_ok,html_text_extracted_ok,5,4401,3701,0,0,0,RESCAND-4e320242ffc698b3753685db,ROOTCOMP-6ec7d2e0b8f8ad5b11bd3e7e,MECHEXP-24a21baeaf1d06f52bd4fd97|MECHEXP-3d09c970abb4438a6a219ccd|MECHEXP-46f1b0b852f5b05c9bf1c512|MECHEXP-c1007c49dad782232eeb287f|MECHEXP-d30fa1ecadac5322190984a1,,Atlantic Beach,NC,2025,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-5c0e50dace902e12659cdb9f,EXTPAYLOAD-8f2624a75b161a188e5ab72a,EXTEXTRACT-b3501a19d8ade467cc571b13,extracted_text_ok,pdf_extracted_ok,3,6762,16215,9,0,0,EXTCAND-61c3d4a20dc76dcbf21c8de2,ROOTCOMP-1c84f05d1b5242ea12131434,MECHEXP-190081af8ea38c57783f9e43|MECHEXP-4e3ef8fd29903a18353655ca|MECHEXP-ae3ed59f5233d882d5434b8a|MECHEXP-ea6748f21fb7e85489d503d3,,Troy,IN,undated,side_independent,side_independent,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-8e036560b1d077878e9b9f01,EXTPAYLOAD-8f27aa4f91031d8f7ee66e78,EXTEXTRACT-4bf470094d247f25d6e01913,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,3392,1503,0,1,0,RESCAND-a23c23000749a3536fc310fa,ROOTCOMP-9b5145c0820afbd2a6937977,MECHEXP-31f6def17ecd14723db05dc8|MECHEXP-38a2606384a092909555fcef|MECHEXP-583d73754bbe31622d7b4bb2|MECHEXP-5a16b9850ebb5ccaf764cd74|MECHEXP-b25821eaa68820e0adf8a7f9,,Bedford,KY,2021,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-d6bf570be2e44366d12e8872,EXTPAYLOAD-8f2eaa947d931448158cf8ca,EXTEXTRACT-bed5cb5244f93914becabc51,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,12089,19392,0,5,0,EXTCAND-6b8123d230c64b4e01446910,ROOTCOMP-67901a4769cc496a778acb60|ROOTCOMP-ae6bb549e09f2b90b2a81869|ROOTCOMP-db53a535d0c480a2bdcfeb20|ROOTCOMP-fc47a8df0cb758c955b7da42,MECHEXP-0582221dff363cc236d5e14b|MECHEXP-1fd67473200d15ca7f2db680|MECHEXP-266e20fb0c737d6c68698508|MECHEXP-277abf3068485e4aa6847c51|MECHEXP-3379b6759ccf46d9b801301f|MECHEXP-3b1349ba874b342b5f21e68e|MECHEXP-4afb001e64e91cea6115e756|MECHEXP-5c999845e8ed7a1890d6a37b|MECHEXP-698b1cabb898c867ceca6094|MECHEXP-6dcbf1b4693560333ed84fb4|MECHEXP-964ddaab06e37b10a8be1d3e|MECHEXP-ac65788179f49357a8f5c23f|MECHEXP-b49a9ca4d4d4ba92697b9dc9|MECHEXP-bb5e82d824aeb52ee412b5e2|MECHEXP-dad6c046f53566eabf375520|MECHEXP-e57c76206a76b9ba3a08debe|MECHEXP-f45b7c37217b457c3b431b3c|MECHEXP-f5420f74f8538fb9f68e2eaf|MECHEXP-fd14e1c10f71562a7ed4a812,,Copley,OH,2020,fire|police,fire|police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-33db9b632e59ff6f1912477d,EXTPAYLOAD-8f31f7ae75b06753352160f5,EXTEXTRACT-3a8368eb4034d83992b9d71d,extracted_text_ok,pdf_extracted_ok,3,76768,154841,8,0,0,EXTCAND-5ccc2043240d90a772cb1128,ROOTCOMP-10a30055dd72e49b516120ab|ROOTCOMP-3f26e9ed9ae16378bea4f9cd,MECHEXP-62afb2a8e6e92f4c6a569553|MECHEXP-8b17f9773f15cf4ad10e0200|MECHEXP-92b60f70fdff3219a0709617|MECHEXP-ac3994e0ce8665a872e71113|MECHEXP-c35979c77913f900e0ffa38b|MECHEXP-fd50f6234a08b937199a4df2|MECHEXP-fd7a1eeb64c57f2393e61d34|MECHEXP-fe9a6c7f81044725dbb35749,,Marion,OH,2017,fire,fire,multi_family_administrative_source,staffing_table,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-b5a39fd0610698d735f571b6,EXTPAYLOAD-8f32792e02eeb47c1ac613ec,EXTEXTRACT-43724bf9c220239efd5ba1a5,extracted_text_ok,pdf_extracted_ok,3,76710,269319,121,0,0,EXTCAND-f4b30dcc81906434219df869,ROOTCOMP-2ab52ef19b7028738520203c,MECHEXP-05706811b5faa5c0ac9f258d|MECHEXP-4ceb1914ed89cd8634cdda58|MECHEXP-74d2e62601b9e15b44a2785e|MECHEXP-8af0f4e919802fdbe32928d8,,Harrisville,PA,2025,side_independent,side_independent,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-6d08d66b7338725c4865b4b7,EXTPAYLOAD-8f39fa46011048dd095d2bcd,EXTEXTRACT-7d4d947edbe508b6ad4e22df,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,3942,2377,0,0,1,EXTCAND-f3173f8c2ae5211652085651,ROOTCOMP-f2352352e18f18991f29be2c,MECHEXP-3b0de84f1aa3b2f0e9716b7c|MECHEXP-545ac6e7073f13a2386c2fe6|MECHEXP-6b4be79cce20e5d4edcd8a44|MECHEXP-a1d265862b8ab16dbb9f2720|MECHEXP-c8c731f4557979e2a8e593f4|MECHEXP-f5b48e8e16c4fde392cc1e2d,,Mullen,NE,2021,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-36e0cc8c8107ee20e4cf0806,EXTPAYLOAD-8f3a3450cd82d4bbc5a58ec9,EXTEXTRACT-b60a0d8d9ab8aa35840dedc0,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,7071,9801,0,0,1,EXTCAND-4d63b92d7462b711f7b84676,ROOTCOMP-204b446134bf9cb11c02cc43,MECHEXP-08e53eb23d95267e1ab78f47|MECHEXP-2e4c409a1d96343f52e92733|MECHEXP-493d38f9abfcc1b88510fefd|MECHEXP-be58e228c3ea413488ac2034|MECHEXP-f7223ea2530fa1887d308f9f,,Egegik,AK,undated,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-b4fca638f7618f0d7ac5730e,EXTPAYLOAD-8f3c00a8e7e4e26698cf44f9,EXTEXTRACT-157fe7e1681c6c7a71601ada,extracted_low_yield_usable,html_low_text_extracted,5,1826,206,0,0,0,EXTCAND-5aada2bb344b3fcc6793f160,ROOTCOMP-145414d1ef4591e2fed1f4ba,MECHEXP-86fc2fc2c6c712661943682d|MECHEXP-8ffe2a035d93bfb28f69b6a9|MECHEXP-bfa8e8673cb938ae06fc8100|MECHEXP-c0108740f1e265cc634fa6b2|MECHEXP-c7426994c33c6648f086b639,,Osakis,MN,2023,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-4f778c79640bce0c83eebed8,EXTPAYLOAD-8f3e9e9e9846c35684fc6fd5,EXTEXTRACT-238159bb7141b6f580a363c5,extracted_text_ok,html_text_extracted_ok,5,9174,16425,0,0,0,EXTCAND-4655c8c5137fefe22b82e6e6,ROOTCOMP-40b77ecd930658466476ef8e|ROOTCOMP-93bb9303eb8c74b24bf2f4ab,MECHEXP-3dc6d91d33d0cb53219a5c92|MECHEXP-3e3cf25a9727f5a4faa344f3|MECHEXP-525f0cb5f04a805a03c20ca6|MECHEXP-848a8dc0fe13756a7b4bcdb2|MECHEXP-89e3c222f4d030c9bfd9ea3a|MECHEXP-aa1dde17198904b9ddfa0da4|MECHEXP-ddf6cb34bb82a4dab4587cbe|MECHEXP-f1095f5cf10c2446e16d4e37,,Belle,SD,2021,police|side_independent,police|side_independent,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-c9d50adfc028bc927b8a3294,EXTPAYLOAD-8f50c4210309f75f1754068e,EXTEXTRACT-3547a121507119a07177b678,extracted_text_and_structured_ok,html_text_tables_and_structured_extracted_ok,5,23205,36740,0,1,1,EXTCAND-45066d5cbd9592e35a63fe4e,ROOTCOMP-862f8fafd95046802615a84c,MECHEXP-127d5103c8e5b154a799213e|MECHEXP-19a2a6f1cd7fd283778f1bdb|MECHEXP-1b81d1f34e0f7bca129112a0|MECHEXP-508428220ef81f7246316246|MECHEXP-715eb9b84393ceb67912bfe8,,Leoni,MI,undated,fire,fire,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-57b2855f2175bd8f2720f813,EXTPAYLOAD-8f61578e5316bbaecc7e1688,EXTEXTRACT-f438990a8058502dbc8afea3,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,8483,9581,0,1,0,EXTCAND-a989cd71ebea5f892d8a30e3,ROOTCOMP-8579bd70344616ba47d5c4e0,MECHEXP-0ba6a8983c276bfb8908588c|MECHEXP-101bd534cc5c032f56643e2c|MECHEXP-518cc8bdcc6e37a9642f1d92|MECHEXP-52f7441fea9485127c276616|MECHEXP-6768addc89d27cd6a020f77c|MECHEXP-c80541c599524599275878d7,,Stevenson,AL,undated,side_independent,side_independent,implementation_confirmation,salary_schedule,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-b96ef567a1d6cc919d5448ac,EXTPAYLOAD-8f623f78e465f8bd1ba2dbfc,EXTEXTRACT-48c0737ecdf7abc9bfca5209,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,3869,2115,0,12,0,EXTCAND-3ed4fd8556e13b063e81bad0,ROOTCOMP-458a4f0261bc4a21490ac2f6,MECHEXP-36a63f949a5edd885bcf8796|MECHEXP-6c7954a20ec983aaaf01960e|MECHEXP-861a902559ff93821cf3693e|MECHEXP-8ea6335aac4fd018add4e041,,Richland,PA,2018,side_independent,side_independent,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-1b8979593c52dd6546e870d3,EXTPAYLOAD-8f67622f5e8bd7bae75f8dc2,EXTEXTRACT-b677d9787996b623134efd3b,extracted_text_and_structured_ok,html_text_tables_and_structured_extracted_ok,5,8129,10212,0,2,1,RESCAND-a459b6c66835e485c094e91b,ROOTCOMP-62b96ad7c5052c0bb85fead8|ROOTCOMP-a4ac54d78711ececb43c03ab,MECHEXP-01b2ef28d2bb833af0f7b9ee|MECHEXP-574cd93acf6ef9e1f5562794|MECHEXP-6df78a2f186b0ea7e6673a9f|MECHEXP-88ab0b44d62837b94024e8d0|MECHEXP-9428e66823a564ded6e98047|MECHEXP-9bc8ca01a189a0d448975852|MECHEXP-adcb9c5590968382d0a39a88|MECHEXP-b68d5a203d166e30d9f7c59e|MECHEXP-be7c4a04f060ae1fa5d0e781|MECHEXP-ee5715e2316dba737e9746db|MECHEXP-fe875f15dbf348ac5162b1f6,,Bruceton,TN,undated-source-B4X2500LIVE-20260729-007127,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-5f3718c056c07828fe329c0e,EXTPAYLOAD-8f69243a5a10d34bcfadaf6e,EXTEXTRACT-661df5058c5821390b25c230,extracted_text_ok,pdf_extracted_ok,3,20925,54233,31,0,0,EXTCAND-84352b17bed947a8dd8c0aa2,ROOTCOMP-211a332ca37cb331e78bfb0b,MECHEXP-0bf7181361ee7b1f5ed6f89d|MECHEXP-687ce449a4b94062ca775eeb|MECHEXP-73288a4f4f21d9ab7555410d|MECHEXP-a300b982fc87bdc046abc427|MECHEXP-d966fe91043e3d76a281bb79,,Onondaga,NY,2024,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
