bytes,lane_id,ledger,pointer,row_count,sha256,shard_id,filter_field,filter_value,filtered_row_count_total
5028138,normalization_lane_002,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/normalized_values/normalized_values_shard_0005.jsonl.gz,25000,b94a80313d6c75dc03c1010c889833c724b06006451816197f74e17174fc490b,normalized_values_shard_0005,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5192432,normalization_lane_002,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/normalized_values/normalized_values_shard_0006.jsonl.gz,25000,255d66c7371b3b1e8785d2287db1965775bb95bc611c147d6f5da3918acf6a29,normalized_values_shard_0006,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5177109,normalization_lane_002,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/normalized_values/normalized_values_shard_0007.jsonl.gz,25000,f656481874d050de8d996d50877953fc3451ee1debf9f1f54c8968a8cdf9fc8b,normalized_values_shard_0007,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5300538,normalization_lane_002,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/normalized_values/normalized_values_shard_0008.jsonl.gz,25000,e90ba72a2ea28bde053743e8972196d0f0879f5def0f69ece46311d16974bdf4,normalized_values_shard_0008,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5385551,normalization_lane_002,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/normalized_values/normalized_values_shard_0009.jsonl.gz,25000,e99734d3e3cf0bbe326085a64c4551ef29de60dc2ac9839a5c9c854c73ad894c,normalized_values_shard_0009,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5268044,normalization_lane_002,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/normalized_values/normalized_values_shard_0010.jsonl.gz,25000,3af53248b3542827799ba172addfc1b54d3d31d0ce5cbfb0f0a777af96dde671,normalized_values_shard_0010,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5091720,normalization_lane_002,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/normalized_values/normalized_values_shard_0011.jsonl.gz,25000,685434d1de56db892ffe5e7e05639427ecd909480ef60cd55e81bb13a284dbad,normalized_values_shard_0011,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5086481,normalization_lane_002,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/normalized_values/normalized_values_shard_0012.jsonl.gz,25000,f277fdf5364650a40a6228fab5a7740a4a0eb8d591b0fa79c7f19cecb4a69d16,normalized_values_shard_0012,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5310229,normalization_lane_002,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/normalized_values/normalized_values_shard_0013.jsonl.gz,25000,af67ede013184786e5236e5d790dce7da081f3fde61b57ddeb4349297f9709bb,normalized_values_shard_0013,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5362153,normalization_lane_002,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/normalized_values/normalized_values_shard_0014.jsonl.gz,25000,074326c90ec2dc7f026b81359285fedcae1b82755dc79eb3fd74c6096f04aacd,normalized_values_shard_0014,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
56488,normalization_lane_002,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/normalized_values/normalized_values_shard_0015.jsonl.gz,237,06aa8f3b8dfe2d290ea268e55403d21e8b8462f4da46659177bc43ee85124d85,normalized_values_shard_0015,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5430230,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0000.jsonl.gz,25000,edf93fb680f17d2f3b93fdc68ee137aa976e8473fec203988dcc86b34cfa3f45,normalized_values_shard_0000,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5309353,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0001.jsonl.gz,25000,4e83341a0132825304ff7395de5923ce008ad7428a3335273d9c6a61b7d8a233,normalized_values_shard_0001,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5403173,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0002.jsonl.gz,25000,8dcbb26bcba3039e29cfbe9464e74ac08f5fc85174cedcc0b765b29a2c40360c,normalized_values_shard_0002,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5288882,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0003.jsonl.gz,25000,3426d34558ce103c8c9957a166d8ec3654bd388d7b40e695777df9c44ad4c4a2,normalized_values_shard_0003,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5319771,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0004.jsonl.gz,25000,186db630b948da65d87a9270ae0dd283cd310e216634be2d14dfed303c40edbd,normalized_values_shard_0004,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5028027,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0005.jsonl.gz,25000,64763fe99a465940aa11c00d1d5e71a71ea3398a8425b801e347983ead00d64a,normalized_values_shard_0005,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5192556,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0006.jsonl.gz,25000,0b58096b4b2259f8da2612235f2a9a6c1a721eb05994a01fccc3bff14ad4b5e6,normalized_values_shard_0006,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5166805,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0007.jsonl.gz,25000,d741767687b93e44721e0a94715614faad2928a5feac223723a3760b7ca8d30a,normalized_values_shard_0007,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5297883,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0008.jsonl.gz,25000,46728c80b3b1dae0883fa25d32ef94204307c89f463e389cc74c97bf1721c772,normalized_values_shard_0008,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5383184,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0009.jsonl.gz,25000,33c081a5989d022ac0d124ca313a453b0a117860d19462f3d1ed71f6c9caefd7,normalized_values_shard_0009,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5267820,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0010.jsonl.gz,25000,5734dc448f66ccd4db39e413ae245c3ee01449d756f6c7944b8b2d830a05be9f,normalized_values_shard_0010,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5097499,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0011.jsonl.gz,25000,4ea09eeafb7a7f3d35989b54f7ebdf16bb2956b907a3e48a96370b5b1341ae58,normalized_values_shard_0011,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5101867,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0012.jsonl.gz,25000,22e260c745aa9c298d4e750d2f8a9159616e70f14e3fe1a560254925b467a158,normalized_values_shard_0012,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5311007,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0013.jsonl.gz,25000,eba2c5f3fb3a8da816926c7c5d04ecd334f5f53712205bce2bde1b286d6754eb,normalized_values_shard_0013,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5361813,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0014.jsonl.gz,25000,c4c3865f1e9f339d55680e365a61ce55c8b389c01c0c2d6f6a103c4ecf030e38,normalized_values_shard_0014,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
55743,normalization_lane_003,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/normalized_values/normalized_values_shard_0015.jsonl.gz,237,346fea63079184d0f3c778ac780b52f0aeaa5f12d2f91dc395818902a6d2db38,normalized_values_shard_0015,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5438049,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0000.jsonl.gz,25000,f044054810ce26b030924cb570da3fa9aa6e04dc2c52e3e9c9ec515da4ea1e1d,normalized_values_shard_0000,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5316246,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0001.jsonl.gz,25000,eb2354b0c0cc321e5a20a10871d27f66df3374628e8e2e57cb833da1df9db1e3,normalized_values_shard_0001,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5406261,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0002.jsonl.gz,25000,fd8a35fce6901e9aff0584a48fcb32c954f6e8089ffc9034b5f25a90c2872885,normalized_values_shard_0002,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5289646,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0003.jsonl.gz,25000,c798be1fb5feaf2b4b346a837e4874a299e3e52036114130ef8d52af1cfd5d18,normalized_values_shard_0003,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5322558,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0004.jsonl.gz,25000,07d4de8fafe55120d4bd15ea48f954b55940a246df26b239c7c9ad918282787a,normalized_values_shard_0004,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5027253,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0005.jsonl.gz,25000,f87c1d9e7ea407bafe72eac01622a40b6f76e327ed88d71f220d61572d42941d,normalized_values_shard_0005,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5182449,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0006.jsonl.gz,25000,40ba861e842ad9f596836d1dcbd0b1b482ddf1be252779d1f380758935ce89d2,normalized_values_shard_0006,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5172459,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0007.jsonl.gz,25000,7911d30dedc914819e71367584302f451bc1a97e89a9c879a2fa9d2676be4f54,normalized_values_shard_0007,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5291912,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0008.jsonl.gz,25000,cd40d947bcffb70433a17703309c60a89414de038ac68300b84016cdb08b7003,normalized_values_shard_0008,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5377616,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0009.jsonl.gz,25000,11c21495d8409a188941a8201bfc464d68f77432ae638456f961095854ee91f0,normalized_values_shard_0009,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5273165,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0010.jsonl.gz,25000,1d1512a5ecfa832526351b7c0fc7f35b436c830df9082ffbda73fcaef17842a5,normalized_values_shard_0010,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5101542,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0011.jsonl.gz,25000,9182c3012dfc0d075dbdff5a1a25e0a0cc182d9361a9edd1c1ebb7249121b791,normalized_values_shard_0011,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5089602,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0012.jsonl.gz,25000,fdd70be9bb993cac65531e7d633e8015571d0ca9871f24b348fd1270ca4fe2a0,normalized_values_shard_0012,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5312498,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0013.jsonl.gz,25000,961eaf90945df62de9be5be5c966a1193fa4b000b8a6e0352dc8f69c299e254b,normalized_values_shard_0013,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5368032,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0014.jsonl.gz,25000,c21eda31bacb28d449f55871b323b84134f2923aab6b4b4fca2dcc771d62c7ce,normalized_values_shard_0014,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
55368,normalization_lane_004,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/normalized_values/normalized_values_shard_0015.jsonl.gz,236,0f5be3a07150251d3188a12e92ffef7920ae568658bc0021bff4889b3f7e0271,normalized_values_shard_0015,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5434626,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0000.jsonl.gz,25000,6b3d64087c428b6b71edd9d0aefec3e16479303617a03e06c5f4ffa4397d190d,normalized_values_shard_0000,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5308679,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0001.jsonl.gz,25000,bafc4c6b4aff56b848e2f5d68b0309d78652a3530c530915690c5170f228b7ad,normalized_values_shard_0001,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5399978,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0002.jsonl.gz,25000,c3647d657ffb20ddff4bb0ea7a7dcb55e9f5dc86737319114fdbd19da947a778,normalized_values_shard_0002,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5287714,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0003.jsonl.gz,25000,43a840b62b18fdc15b8864eae9e86af7adfe08912f79fdd91cd98441126c3205,normalized_values_shard_0003,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
