bytes,lane_id,ledger,pointer,row_count,sha256,shard_id,filter_field,filter_value,filtered_row_count_total
1972216,normalization_lane_001,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_001/hold_records/hold_records_shard_0010.jsonl.gz,25000,6a17290322b9521e874c73328e2f3288e809dd6987bd550f0e25775581208771,hold_records_shard_0010,terminal_normalization_status,normalized_identity_hold,244
1983094,normalization_lane_001,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_001/hold_records/hold_records_shard_0011.jsonl.gz,25000,9631e4b5ecfcbdb2e8cb7842bb92ef0a0ca8dc5b1bf2e0ac1c6d5ab4e3934fcc,hold_records_shard_0011,terminal_normalization_status,normalized_identity_hold,244
507844,normalization_lane_001,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_001/hold_records/hold_records_shard_0012.jsonl.gz,6436,44528107057dc66416f5b001ee1233e2383d85fa257e5245b3aee7d1d03062ef,hold_records_shard_0012,terminal_normalization_status,normalized_identity_hold,244
2014882,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0000.jsonl.gz,25000,0b5c6e77833fb50b70760a16738b5cefbd47c2a549a7430a7b1497ec0ae52b32,hold_records_shard_0000,terminal_normalization_status,normalized_identity_hold,244
1987765,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0001.jsonl.gz,25000,b97b49661b84a11198f3af400a23768f823d8c41e62c27a5980cb6e00d944777,hold_records_shard_0001,terminal_normalization_status,normalized_identity_hold,244
2006650,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0002.jsonl.gz,25000,5bebdac710181f15d3523ec01573bc8130715d06d37755d03544ff432184537a,hold_records_shard_0002,terminal_normalization_status,normalized_identity_hold,244
1991460,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0003.jsonl.gz,25000,1ccb032f0e296bdbf00b8e6a4334de496a39becc1fe5d3e6894cef8a070c0154,hold_records_shard_0003,terminal_normalization_status,normalized_identity_hold,244
1942693,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0004.jsonl.gz,25000,39c7388677099a97bf697ace8c2e1f679a1c44d23ccab726f8164a3cb6f399ce,hold_records_shard_0004,terminal_normalization_status,normalized_identity_hold,244
2003675,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0005.jsonl.gz,25000,a45805acc0fc0bdc78a2478838bcfa624a428531a9055999dd7ffc786aaf7dcf,hold_records_shard_0005,terminal_normalization_status,normalized_identity_hold,244
1983594,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0006.jsonl.gz,25000,93990162fa5e6196f13ab0eb65f80a1ea1d9808b285f3c301d877db77b7a2a94,hold_records_shard_0006,terminal_normalization_status,normalized_identity_hold,244
1966592,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0007.jsonl.gz,25000,655aed9f00e57bd8104bc421b1df56bdcd32c8342fde1321d8435fa1eb6256e2,hold_records_shard_0007,terminal_normalization_status,normalized_identity_hold,244
1946585,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0008.jsonl.gz,25000,7f3aadce7a16792882e6f17c76c31d9830db2e94021692d731df50ef082a5c3e,hold_records_shard_0008,terminal_normalization_status,normalized_identity_hold,244
1960731,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0009.jsonl.gz,25000,10c53ac535dc95afd8a914bee48563b43de702637ab1002315464ce2281b23f8,hold_records_shard_0009,terminal_normalization_status,normalized_identity_hold,244
1973247,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0010.jsonl.gz,25000,05e61ac57cdeacf43987a9b7a379d5c94ec377da6421bcea8f1a9dc04fd7aff9,hold_records_shard_0010,terminal_normalization_status,normalized_identity_hold,244
1982054,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0011.jsonl.gz,25000,a424675e8c5d34190fdf3429f81fdcbd0b6f5bdac54b2ff1a0adcab325c9ac3b,hold_records_shard_0011,terminal_normalization_status,normalized_identity_hold,244
517992,normalization_lane_002,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_002/hold_records/hold_records_shard_0012.jsonl.gz,6554,fd8f0b4d4b8f22d4332465af6b694929bc8f16a5527883e8b582d0dbabb4e8ad,hold_records_shard_0012,terminal_normalization_status,normalized_identity_hold,244
2015033,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0000.jsonl.gz,25000,a14c65d2e09f126c443016e5e119813f99bf205049b8cfba4c6cc1599f741773,hold_records_shard_0000,terminal_normalization_status,normalized_identity_hold,244
1986829,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0001.jsonl.gz,25000,c7800ca19b7d59d3e367cf42c93d6296211d8a9e34f4bac1501dda8ba438933f,hold_records_shard_0001,terminal_normalization_status,normalized_identity_hold,244
2007346,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0002.jsonl.gz,25000,083461a2a656c32ff27c4148e327f46f456490ce8adc6047dc80c8dc05492d85,hold_records_shard_0002,terminal_normalization_status,normalized_identity_hold,244
1990019,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0003.jsonl.gz,25000,a347db43077d4e02f390e8fd223e700f90c7f4373edd7427d42941ac9ae9177f,hold_records_shard_0003,terminal_normalization_status,normalized_identity_hold,244
1943123,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0004.jsonl.gz,25000,9ead826c24176bc4c5331ac2a03e9965f5957d423297dd0ce8cbe90e8810fcf0,hold_records_shard_0004,terminal_normalization_status,normalized_identity_hold,244
2003072,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0005.jsonl.gz,25000,cbd10cb2b12f108b1dc75993487ff0f2f941a5a5446491d304240ac9ab5bfe73,hold_records_shard_0005,terminal_normalization_status,normalized_identity_hold,244
1984550,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0006.jsonl.gz,25000,7aac55adc4dd73359aabf27e73596a0860c7987d8508bb1a97b4779a9e2171c5,hold_records_shard_0006,terminal_normalization_status,normalized_identity_hold,244
1966157,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0007.jsonl.gz,25000,0f655db2474cb28da871c6fdcf6f2ed108e158a77d73f96795dece80f93bdb35,hold_records_shard_0007,terminal_normalization_status,normalized_identity_hold,244
1946008,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0008.jsonl.gz,25000,9984b18f138cd023d67eddf11f3e2a911350be777e15a89f1f43ac0578971d17,hold_records_shard_0008,terminal_normalization_status,normalized_identity_hold,244
1961005,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0009.jsonl.gz,25000,b7922f645bf277be5356d1d3c5275566e84f77f9ed6f26af41a8817cda72cf57,hold_records_shard_0009,terminal_normalization_status,normalized_identity_hold,244
1973940,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0010.jsonl.gz,25000,fc19f1fe46352aac9f25f975b719be0d62f6011ff9506dc3c22e8baf9a39e889,hold_records_shard_0010,terminal_normalization_status,normalized_identity_hold,244
1982719,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0011.jsonl.gz,25000,fccf8c90fd2d720f10a719fab2271f6f1d9570397a21bf7c4f5d6895f0564e30,hold_records_shard_0011,terminal_normalization_status,normalized_identity_hold,244
512427,normalization_lane_003,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_003/hold_records/hold_records_shard_0012.jsonl.gz,6486,577a90593a6c2a9d91e7adaedee49038082763a3fd4e4da597db6008d3458207,hold_records_shard_0012,terminal_normalization_status,normalized_identity_hold,244
2016239,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0000.jsonl.gz,25000,2dbb124e964b3e5ba656e1656a173b5c657d520e0942dcbc4c57cdb1ec25f470,hold_records_shard_0000,terminal_normalization_status,normalized_identity_hold,244
1985531,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0001.jsonl.gz,25000,893ee49c074ff21c6abd8108c7da5c9f0a2b36a3a071915816af06c6affa2979,hold_records_shard_0001,terminal_normalization_status,normalized_identity_hold,244
2008548,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0002.jsonl.gz,25000,21dad3ce3c94ceab7aacc92ab58e89529793d03a0257a708f5f1a3934ca37768,hold_records_shard_0002,terminal_normalization_status,normalized_identity_hold,244
1990552,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0003.jsonl.gz,25000,d05090c67d5d9cb90c1c1c83441c7b28241a7e6bd57a4ddb2000739de61f0ecb,hold_records_shard_0003,terminal_normalization_status,normalized_identity_hold,244
1943664,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0004.jsonl.gz,25000,bd288353a12a7d1b81e2cd2d2d817ff1285bdfd3009ae6d40162bf2469ec830f,hold_records_shard_0004,terminal_normalization_status,normalized_identity_hold,244
2004828,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0005.jsonl.gz,25000,223c943c3fd44899c7c820a95d34e0f7813086727c41082b9f925f0c2f2fe6c4,hold_records_shard_0005,terminal_normalization_status,normalized_identity_hold,244
1982306,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0006.jsonl.gz,25000,a08dfe614c23557d284b62d7e232c4fd376afd7e3fa59cd1f1c2889926fc7ccb,hold_records_shard_0006,terminal_normalization_status,normalized_identity_hold,244
1965135,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0007.jsonl.gz,25000,fa66c6a9f32bc868fe62cb71ec5817acb23f081c5422b0b1c49ce016fde08d3f,hold_records_shard_0007,terminal_normalization_status,normalized_identity_hold,244
1946956,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0008.jsonl.gz,25000,4e264a60210fbb5bb3d35ed139771ffe440000fef8f9a785cf9d477b3feb164c,hold_records_shard_0008,terminal_normalization_status,normalized_identity_hold,244
1962510,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0009.jsonl.gz,25000,37b83500678048736f74f878562a68e52f8bb9f9adb5ff5f1a5ccf171c4d3029,hold_records_shard_0009,terminal_normalization_status,normalized_identity_hold,244
1973542,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0010.jsonl.gz,25000,4975d0d2c72d992e60d846136940f958a94a21bb410831268ab3989f03d018bd,hold_records_shard_0010,terminal_normalization_status,normalized_identity_hold,244
1983996,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0011.jsonl.gz,25000,dcb2c49ee406e7f2ecea2397ec4768b4ab7deec94102f9f5298bc4b018203bf1,hold_records_shard_0011,terminal_normalization_status,normalized_identity_hold,244
522696,normalization_lane_004,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_004/hold_records/hold_records_shard_0012.jsonl.gz,6615,c5bb0f780cb5085b94edd48455e1347ed6e419c82a4305b1c5ceafd6b59d001c,hold_records_shard_0012,terminal_normalization_status,normalized_identity_hold,244
2014317,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0000.jsonl.gz,25000,e610ad2eb73976c388ec958c9f0dfd1f556b2b5e915057f39b321660a3878efd,hold_records_shard_0000,terminal_normalization_status,normalized_identity_hold,244
1985458,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0001.jsonl.gz,25000,60fc3b8133053799f602c7d6b7e00d4a6755abeb85fd06284e3ac245341f9547,hold_records_shard_0001,terminal_normalization_status,normalized_identity_hold,244
2007036,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0002.jsonl.gz,25000,2d3bc310d7136940751764a4f3be5052e571209c3a850e91d386108810892262,hold_records_shard_0002,terminal_normalization_status,normalized_identity_hold,244
1987283,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0003.jsonl.gz,25000,effda3f43edd14c978c5712a1b5b268e698ac4ed49aee5f3371c72f29573958f,hold_records_shard_0003,terminal_normalization_status,normalized_identity_hold,244
1943192,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0004.jsonl.gz,25000,4f79c8abcc72bfdbdc42eac2717d8339aeb27336c1da70f7b6d9b1262b9f3990,hold_records_shard_0004,terminal_normalization_status,normalized_identity_hold,244
2003287,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0005.jsonl.gz,25000,beecd330b3c1c0e6f1bc90c98b6c7b5fe47db4c6fe422f690fa24aa9410a95d3,hold_records_shard_0005,terminal_normalization_status,normalized_identity_hold,244
1983765,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0006.jsonl.gz,25000,4544d01fa2ec7eee20c757831d95eee70029563c456d18fcabd5810c23a43300,hold_records_shard_0006,terminal_normalization_status,normalized_identity_hold,244
1966085,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0007.jsonl.gz,25000,d1632e87578f6d724df14d2e860dfd7ca8f73435ed18984aa7b1589e7e1c118c,hold_records_shard_0007,terminal_normalization_status,normalized_identity_hold,244
1946537,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0008.jsonl.gz,25000,3dce0801a58cf05f55dfbb5ed527fdb1aa2314d996708944e4fc5cbae1e61e12,hold_records_shard_0008,terminal_normalization_status,normalized_identity_hold,244
1963820,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0009.jsonl.gz,25000,7cfc1551a696e98464a707ccb193c85a7d057c5d848c41016b6a380fab9947de,hold_records_shard_0009,terminal_normalization_status,normalized_identity_hold,244
1972916,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0010.jsonl.gz,25000,e08c1ba1f8daa60be6efe8c5bd9f1d0f9e0b0d91978dbccbeeb779fcd8b320e5,hold_records_shard_0010,terminal_normalization_status,normalized_identity_hold,244
1984412,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0011.jsonl.gz,25000,8fc4e318e2706c67a30187b092b3e986bdd03d803462bd5caa9f5a5d94d35743,hold_records_shard_0011,terminal_normalization_status,normalized_identity_hold,244
498459,normalization_lane_005,hold_records,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/hold_records/hold_records_shard_0012.jsonl.gz,6318,da00161711aeaf8e67f78893f2cb6eee82b168a35bf427ac114502eb02656a42,hold_records_shard_0012,terminal_normalization_status,normalized_identity_hold,244
