retained_source_id,source_review_id,claim_id,claim_upgrade_tag,linkage_basis
EXTSOURCE-a7215c3e93bfe1da2eb798ce,EXTSRCREV-c4751a9028ffbbeb0cf3f8eb,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-a7215c3e93bfe1da2eb798ce,EXTSRCREV-c4751a9028ffbbeb0cf3f8eb,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-a7215c3e93bfe1da2eb798ce,EXTSRCREV-c4751a9028ffbbeb0cf3f8eb,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-a7215c3e93bfe1da2eb798ce,EXTSRCREV-c4751a9028ffbbeb0cf3f8eb,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-e2b04e68783863131ee56f1a,EXTSRCREV-257cb4b2e4a28cc65030f8c9,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-e2b04e68783863131ee56f1a,EXTSRCREV-257cb4b2e4a28cc65030f8c9,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-e2b04e68783863131ee56f1a,EXTSRCREV-257cb4b2e4a28cc65030f8c9,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-e2b04e68783863131ee56f1a,EXTSRCREV-257cb4b2e4a28cc65030f8c9,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-e2b04e68783863131ee56f1a,EXTSRCREV-257cb4b2e4a28cc65030f8c9,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-e2b04e68783863131ee56f1a,EXTSRCREV-257cb4b2e4a28cc65030f8c9,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-c3fbbc3aec173662d246e777,EXTSRCREV-f3a8932ac256c277eeddb303,,no_material_upgrade,candidate expected-claim-upgrade lineage
EXTSOURCE-7f44d6984aad677e8ed4c7f0,EXTSRCREV-737f9b0e787f6c355c00352d,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-7f44d6984aad677e8ed4c7f0,EXTSRCREV-737f9b0e787f6c355c00352d,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-7f44d6984aad677e8ed4c7f0,EXTSRCREV-737f9b0e787f6c355c00352d,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-7f44d6984aad677e8ed4c7f0,EXTSRCREV-737f9b0e787f6c355c00352d,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-7f44d6984aad677e8ed4c7f0,EXTSRCREV-737f9b0e787f6c355c00352d,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-7f44d6984aad677e8ed4c7f0,EXTSRCREV-737f9b0e787f6c355c00352d,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-37ffbfcfad44801eb1d21645,EXTSRCREV-2b694d52fb60601fc7cc5b05,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-37ffbfcfad44801eb1d21645,EXTSRCREV-2b694d52fb60601fc7cc5b05,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-37ffbfcfad44801eb1d21645,EXTSRCREV-2b694d52fb60601fc7cc5b05,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-37ffbfcfad44801eb1d21645,EXTSRCREV-2b694d52fb60601fc7cc5b05,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-8756b65bf8faee36718e72a3,EXTSRCREV-9b293a7d2ab7e0e766b74a2d,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-8756b65bf8faee36718e72a3,EXTSRCREV-9b293a7d2ab7e0e766b74a2d,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-8756b65bf8faee36718e72a3,EXTSRCREV-9b293a7d2ab7e0e766b74a2d,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-8756b65bf8faee36718e72a3,EXTSRCREV-9b293a7d2ab7e0e766b74a2d,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-8756b65bf8faee36718e72a3,EXTSRCREV-9b293a7d2ab7e0e766b74a2d,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-8756b65bf8faee36718e72a3,EXTSRCREV-9b293a7d2ab7e0e766b74a2d,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-b2d7709df15077fbb7a39aaa,EXTSRCREV-73b6d8e7e323865e10fa7fbc,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-b2d7709df15077fbb7a39aaa,EXTSRCREV-73b6d8e7e323865e10fa7fbc,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-b2d7709df15077fbb7a39aaa,EXTSRCREV-73b6d8e7e323865e10fa7fbc,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-b2d7709df15077fbb7a39aaa,EXTSRCREV-73b6d8e7e323865e10fa7fbc,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-b2d7709df15077fbb7a39aaa,EXTSRCREV-73b6d8e7e323865e10fa7fbc,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-eeb4204dfa56d16a10c86003,EXTSRCREV-d4d7535a83519bf8a2a7b545,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-eeb4204dfa56d16a10c86003,EXTSRCREV-d4d7535a83519bf8a2a7b545,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-eeb4204dfa56d16a10c86003,EXTSRCREV-d4d7535a83519bf8a2a7b545,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-eeb4204dfa56d16a10c86003,EXTSRCREV-d4d7535a83519bf8a2a7b545,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-eeb4204dfa56d16a10c86003,EXTSRCREV-d4d7535a83519bf8a2a7b545,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-eeb4204dfa56d16a10c86003,EXTSRCREV-d4d7535a83519bf8a2a7b545,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-12d54dd53d93351ef5d2646a,EXTSRCREV-d3810d015e2ba390216fe902,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-12d54dd53d93351ef5d2646a,EXTSRCREV-d3810d015e2ba390216fe902,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-805dc4250c6e688bae5c7789,EXTSRCREV-84d37d54dcf574b5f69368c7,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-805dc4250c6e688bae5c7789,EXTSRCREV-84d37d54dcf574b5f69368c7,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-805dc4250c6e688bae5c7789,EXTSRCREV-84d37d54dcf574b5f69368c7,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-805dc4250c6e688bae5c7789,EXTSRCREV-84d37d54dcf574b5f69368c7,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-805dc4250c6e688bae5c7789,EXTSRCREV-84d37d54dcf574b5f69368c7,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-8bab79d0f33deba6b6937f1d,EXTSRCREV-f29902593e82a140b2bba3af,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-8bab79d0f33deba6b6937f1d,EXTSRCREV-f29902593e82a140b2bba3af,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-8bab79d0f33deba6b6937f1d,EXTSRCREV-f29902593e82a140b2bba3af,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-8bab79d0f33deba6b6937f1d,EXTSRCREV-f29902593e82a140b2bba3af,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-8bab79d0f33deba6b6937f1d,EXTSRCREV-f29902593e82a140b2bba3af,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-6193c453a813a43c50ff9b19,EXTSRCREV-68cf7fa0b51df294f150aa45,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-6193c453a813a43c50ff9b19,EXTSRCREV-68cf7fa0b51df294f150aa45,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-6193c453a813a43c50ff9b19,EXTSRCREV-68cf7fa0b51df294f150aa45,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-6193c453a813a43c50ff9b19,EXTSRCREV-68cf7fa0b51df294f150aa45,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-6193c453a813a43c50ff9b19,EXTSRCREV-68cf7fa0b51df294f150aa45,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-6193c453a813a43c50ff9b19,EXTSRCREV-68cf7fa0b51df294f150aa45,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-ab5e2cffcc362b2f2781e2c1,EXTSRCREV-12c0dfccd32967a7b07d7171,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-ab5e2cffcc362b2f2781e2c1,EXTSRCREV-12c0dfccd32967a7b07d7171,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-ab5e2cffcc362b2f2781e2c1,EXTSRCREV-12c0dfccd32967a7b07d7171,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-ab5e2cffcc362b2f2781e2c1,EXTSRCREV-12c0dfccd32967a7b07d7171,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-f3933b046f51692803af6f36,EXTSRCREV-1757c1a437a82d6599f4d1f8,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-f3933b046f51692803af6f36,EXTSRCREV-1757c1a437a82d6599f4d1f8,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-f3933b046f51692803af6f36,EXTSRCREV-1757c1a437a82d6599f4d1f8,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-f3933b046f51692803af6f36,EXTSRCREV-1757c1a437a82d6599f4d1f8,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-1b45fa45cd48a3eb00fa7f04,EXTSRCREV-0658cb6a3410136273f4e74f,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-1b45fa45cd48a3eb00fa7f04,EXTSRCREV-0658cb6a3410136273f4e74f,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-1b45fa45cd48a3eb00fa7f04,EXTSRCREV-0658cb6a3410136273f4e74f,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-1b45fa45cd48a3eb00fa7f04,EXTSRCREV-0658cb6a3410136273f4e74f,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-57941dd6c3ed8666d8ee4fae,EXTSRCREV-ed675a2282d23f4ebcf81392,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-57941dd6c3ed8666d8ee4fae,EXTSRCREV-ed675a2282d23f4ebcf81392,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-57941dd6c3ed8666d8ee4fae,EXTSRCREV-ed675a2282d23f4ebcf81392,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-57941dd6c3ed8666d8ee4fae,EXTSRCREV-ed675a2282d23f4ebcf81392,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-57941dd6c3ed8666d8ee4fae,EXTSRCREV-ed675a2282d23f4ebcf81392,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-16d1deac7b4579d61a06fb5e,EXTSRCREV-9480ccfbe78b908b689d2553,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-16d1deac7b4579d61a06fb5e,EXTSRCREV-9480ccfbe78b908b689d2553,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-16d1deac7b4579d61a06fb5e,EXTSRCREV-9480ccfbe78b908b689d2553,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-16d1deac7b4579d61a06fb5e,EXTSRCREV-9480ccfbe78b908b689d2553,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-16d1deac7b4579d61a06fb5e,EXTSRCREV-9480ccfbe78b908b689d2553,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-16d1deac7b4579d61a06fb5e,EXTSRCREV-9480ccfbe78b908b689d2553,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-4087b0b3405fee3be2270252,EXTSRCREV-85058d29443bad5dff5461e2,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-4087b0b3405fee3be2270252,EXTSRCREV-85058d29443bad5dff5461e2,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-4087b0b3405fee3be2270252,EXTSRCREV-85058d29443bad5dff5461e2,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-4087b0b3405fee3be2270252,EXTSRCREV-85058d29443bad5dff5461e2,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-4087b0b3405fee3be2270252,EXTSRCREV-85058d29443bad5dff5461e2,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-4087b0b3405fee3be2270252,EXTSRCREV-85058d29443bad5dff5461e2,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-e453dc47e6089b79babafdaa,EXTSRCREV-78e32c8e522f255a29875ed7,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-e453dc47e6089b79babafdaa,EXTSRCREV-78e32c8e522f255a29875ed7,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-e453dc47e6089b79babafdaa,EXTSRCREV-78e32c8e522f255a29875ed7,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-e453dc47e6089b79babafdaa,EXTSRCREV-78e32c8e522f255a29875ed7,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-095a3809d9e285ad9ba4017d,EXTSRCREV-96cb401033c3f3b27ce01f6e,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-095a3809d9e285ad9ba4017d,EXTSRCREV-96cb401033c3f3b27ce01f6e,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-095a3809d9e285ad9ba4017d,EXTSRCREV-96cb401033c3f3b27ce01f6e,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-305fdb4d2c2f7d140cab8719,EXTSRCREV-a5869ee38defd6f52af8c53a,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-305fdb4d2c2f7d140cab8719,EXTSRCREV-a5869ee38defd6f52af8c53a,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-305fdb4d2c2f7d140cab8719,EXTSRCREV-a5869ee38defd6f52af8c53a,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-305fdb4d2c2f7d140cab8719,EXTSRCREV-a5869ee38defd6f52af8c53a,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-305fdb4d2c2f7d140cab8719,EXTSRCREV-a5869ee38defd6f52af8c53a,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-305fdb4d2c2f7d140cab8719,EXTSRCREV-a5869ee38defd6f52af8c53a,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-9dce6cf581302fc5674a90c0,EXTSRCREV-7eb33804308e122b9555aef9,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-9dce6cf581302fc5674a90c0,EXTSRCREV-7eb33804308e122b9555aef9,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-9dce6cf581302fc5674a90c0,EXTSRCREV-7eb33804308e122b9555aef9,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-9dce6cf581302fc5674a90c0,EXTSRCREV-7eb33804308e122b9555aef9,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-fdc0fa0e18804ac00e50b7d8,EXTSRCREV-a3fff8f36d20d2c4d42cbab9,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-fdc0fa0e18804ac00e50b7d8,EXTSRCREV-a3fff8f36d20d2c4d42cbab9,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-9238d403379510f4e40f36ca,EXTSRCREV-519a66a8266c1c6e79158681,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-9238d403379510f4e40f36ca,EXTSRCREV-519a66a8266c1c6e79158681,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-9238d403379510f4e40f36ca,EXTSRCREV-519a66a8266c1c6e79158681,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-eb92148c1a552979d199699b,EXTSRCREV-a7266e68f24d95f71f0fa3a1,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-eb92148c1a552979d199699b,EXTSRCREV-a7266e68f24d95f71f0fa3a1,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-eb92148c1a552979d199699b,EXTSRCREV-a7266e68f24d95f71f0fa3a1,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
