MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state,candidate_title,candidate_snippet,original_requested_urls,expected_claim_upgrade_tags
text/html,,bounded shell/metadata review,0,,{},0,https://www.michigan.gov/treasury/local/lafd/letters/numbered-letter-2021-02,EXTLOC-4e5173f33e26ca63b4b3d56f,,unclear,unknown,502,unclear,https://www.michigan.gov/treasury/local/lafd/letters/numbered-letter-2021-02,high,0,0,False,RESCAND-4c7b7ba582e95bd25af13122,,MECHEXP-1fe48050a940fb158c42b734|MECHEXP-3105b966bb6bb89d36301f83|MECHEXP-6536d9e827ecb4434975117c|MECHEXP-9403eaf8206c6a17750e733a|MECHEXP-fe0c3f968b43b8b9beb8d83e,ROOTCOMP-fc686ac516251539471853a0,external_search_wave_002_exhaustive_residual,,www.michigan.gov,Buchanan,0,true,numbered-letter-2021-02,2021,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:24:43.381234+00:00,1,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,unclear,EXTSRCREV-01800282bb7022804cf09d32,source_review_lane_002,4651,transient HTTP 502 after bounded retry,download_timeout_retry_exhausted,MI,,"Candidate discovery (metadata-only; no URL verification/download). Your target string: **“Buchanan” “MI” “2021”** + fields for **pension contributions, health-cost shares, leave, premium eligibility & take-up, minimum-staffing overtime effects, retroactivity_implementation**; sources restricted to **municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record**. ## Matching hosted documents (candidate metadata) 1) **Buchanan, MI — Financial Reports",https://www.michigan.gov/treasury/local/lafd/letters/numbered-letter-2021-02,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://ecode360.com/10023786,EXTLOC-4e57b1a5c0327b87b019b501,,all_units,unknown,429,unclear,https://ecode360.com/10023786,low,0,0,False,EXTCAND-312b0a655c89b67d40ed7f11,,MECHEXP-005f28ddea5088c4d2843f7e|MECHEXP-56156bdf7569d9dbac6ccf94|MECHEXP-82aad94aebf1002317a547a5|MECHEXP-8eeaa19d5d3fe989f68a5cd8|MECHEXP-aec9cbd7cc5acaf10f35c665|MECHEXP-c2e207917f4213360c29992b,ROOTCOMP-c24348ce2f30e021f492b2ff,external_search_wave_001_compacted,,ecode360.com,Delran,0,false,10023786,2022,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:36:05.671426+00:00,1,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|tenure_and_progression,all_units,unclear,EXTSRCREV-c8e55b86b0c198c62bd807b4,source_review_lane_003,9381,transient HTTP 429 after bounded retry,download_timeout_retry_exhausted,NJ,,"Based on live search for **Delran, NJ (2022)** items tied to **payroll / salaries / overtime / budget authorizations / positions / staffing / hiring & retention / turnover / salary step schedules / ordinances/resolutions / compensation/pension/health contributions**, the most likely *official or primary administrative source types* you should target are: 1) **Township Council “Salary Ordinances” a",https://ecode360.com/10023786,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison
,,bounded shell/metadata review,0,,{},0,https://middletownsprings.vt.gov/selectboard/,EXTLOC-4f48b70c5455a5235f08013e,,all_units,unknown,,unclear,,high,0,0,False,EXTCAND-9fbaa68156fdef7efd5ea9f7,,MECHEXP-0f0f2af10988769781c6a1ee|MECHEXP-2c2195739f16cce25d092e85|MECHEXP-73249341e8892802923230b1|MECHEXP-76c33c2539c97d336c2a57d1|MECHEXP-be3e14c3b27db35f5cb381f8,ROOTCOMP-7bc4bdef8c37f48bd9f025fd,external_search_wave_001_compacted,,middletownsprings.vt.gov,Middletown Springs,0,true,selectboard,2020,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:04:37.187533+00:00,1,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,unclear,EXTSRCREV-a284069e7d5aee62f8cc951c,source_review_lane_002,296,ConnectError after bounded retry,download_timeout_retry_exhausted,VT,,"Concise summary of likely **official / primary administrative source types** for a metadata-only discovery query targeting **Town of Middletown Springs, VT (year 2020)** payroll-related fields (salaries, overtime, earnings, authorized positions, vacancies, staffing, recruitment/retention/turnover, pay steps/schedules, ordinances/resolutions, pay plans, pension + health contributions, compensation ",https://middletownsprings.vt.gov/selectboard/,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://ecode360.com/10877836,EXTLOC-500bd024470faf8c60f9b78e,,police,unknown,429,unclear,https://ecode360.com/10877836,low,0,0,False,EXTCAND-f2b4cd9ecd5b0e91dd7a7bce,,MECHEXP-2d220dd7dcd136e206cbda6d|MECHEXP-333c242e310aa349bd91aa0d|MECHEXP-33e7226a7f829d2f60635c98|MECHEXP-9f775245fdf2ecb8614850bd|MECHEXP-c6dce657f0c5faee3d8fe356|MECHEXP-f64dd3025cc98e4e986bc456,ROOTCOMP-f4aee033bc6dd5d1ac8f2648,external_search_wave_001_compacted,,ecode360.com,North Greenbush,0,false,10877836,undated,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:36:10.535562+00:00,1,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,unclear,EXTSRCREV-a2f6cc37e2a1b8c9763c8655,source_review_lane_003,9388,transient HTTP 429 after bounded retry,download_timeout_retry_exhausted,NY,,"Likely *official / primary public administrative source types* for “North Greenbush, NY” municipal payroll/compensation + authorized staffing + benefits + vacancies/turnover + pay-step schedules are: 1) **Town administrative / finance web pages & downloadable PDFs (North Greenbush)** - **Annual budget** and **final adopted budget** documents (include line-item “salaries & wages,” overtime, and ben",https://ecode360.com/10877836,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=utf-8,,bounded shell/metadata review,0,,{},0,https://www.cityofbayvillage.gov/CivicAlerts.asp?AID=202&ARC=633,EXTLOC-50368c16ac56761e8257a2d5,,police,unknown,404,unclear,https://www.cityofbayvillage.gov/404.aspx?nid=-404&badlink=/Home/Error?arcId=633,low,0,0,False,RESCAND-0300d01ce2430d7d500d6c99,,MECHEXP-0c90f267d4acfa6079f34a29|MECHEXP-1e67c9561b433905a80f1509|MECHEXP-2c64f1bd660666eef3ed3b93|MECHEXP-4cbc2d41353b7b5225ae40c3|MECHEXP-5602dde65ac8ed66ee66cfa7|MECHEXP-560db09b7273c2c0839ceaca|MECHEXP-5fd3299d0a5bdbc4eaa0a0fc|MECHEXP-70fcaafadf928f044437ff52|MECHEXP-88274e4d1390ccb14208bcb3|MECHEXP-aa8e8aef6eec16a3baa8d3cc|MECHEXP-b5f9c89c9d2319c4e1587b51|MECHEXP-ba151ab0ce32a2d8761d816c|MECHEXP-c5e31e313441c8c36aece9e8|MECHEXP-db32ffebf799878a44a762a0|MECHEXP-efbbf26292b3ad094c3988d5|MECHEXP-f7c9327bc67295c0044eb58d,ROOTCOMP-5da4bc1d071f700be51ce2e2|ROOTCOMP-928a9c1c8abf53fba44b9993|ROOTCOMP-fc787a13e86a836f219c5e0f|ROOTCOMP-fec73e68a97093b208046813,external_search_wave_002_exhaustive_residual,,www.cityofbayvillage.gov,Bay,0,false,404.aspx,2021,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:59:27.008704+00:00,0,implementation_confirmation,police,unclear,EXTSRCREV-59b120f0daff300610aa7483,source_review_lane_005,7993,download returned 404,unavailable_on_download,OH,,"```json { ""query_constraints"": { ""municipality"": ""Bay (Bay Village) OH"", ""period"": ""2021"", ""side"": [""police""], ""event_types"": [ ""payroll-effective date"", ""ordinance adoption"", ""budget appropriation"", ""contract ratification"", ""payment confirmation"" ], ""missing_fields"": { ""non_base_compensation"": true, ""municipal_payroll_or_open_data"": true, ""adopted_budget"": true, ""hr_report"": true, ""census_usda_official_municipal_administrative_record"": true }, ""source_family_target"": [ ""municipal payroll/open d",https://cityofbayvillage.com/CivicAlerts.asp?AID=202&ARC=633,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
,,bounded shell/metadata review,0,,{},0,https://www.bloomfield.org/about-bhs/strategic-plan,EXTLOC-50d5939883cd359013dd45f8,,unclear,unknown,,unclear,,low,0,0,False,RESCAND-f1b3c550bcbcae5f7d757827,,MECHEXP-1fa26339aed625134027f50d|MECHEXP-5b1d64c63e891a65b4736bb5|MECHEXP-839da38aa66f7311a1179097|MECHEXP-a8f30910a4f6352d0046dd3d,ROOTCOMP-cba9b8f2107d2eebcb528fdd,external_search_wave_002_exhaustive_residual,,www.bloomfield.org,Bloomfield Hills,0,false,strategic-plan,undated-source-B4X2500LIVE-20260729-005354,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T18:01:38.987306+00:00,1,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,unclear,EXTSRCREV-325c00b1e8d930b267d9634f,source_review_lane_005,8172,ConnectError after bounded retry,download_timeout_retry_exhausted,MI,,"## Candidate discovery (metadata-only; no URL verification/download) **Municipality/period/side/event target (per your fields):** - Municipality: **Bloomfield Hills, MI** - Period: **undated** (event timestamp embedded in your ID: **20260729-005354**) - Side: **unclear** - Event: **unclear** - Missing fields: **authorized positions, filled positions, vacancy rate, layoffs, attrition** - Source-family target: **municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal",https://www.bloomfield.org/about-bhs/strategic-plan,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,"https://en.wikipedia.org/wiki/Clear_Lake_(Marshall_County,_South_Dakota",EXTLOC-5138f327eee940b2b5df8763,,unclear,unknown,404,unclear,"https://en.wikipedia.org/wiki/Clear_Lake_(Marshall_County,_South_Dakota",low,0,0,False,RESCAND-7b59534367d9d5d93336533b,,MECHEXP-293e481a959276772de03ae7|MECHEXP-5562c32cb9cf6fbeffa7bddc|MECHEXP-6b6dec70bc803ebf97ce2766|MECHEXP-a30ac101a9c50dcbb4726a05,ROOTCOMP-d400ac3c3c0f7ae49823903a,external_search_wave_002_exhaustive_residual,,en.wikipedia.org,Clear Lake,0,false,"Clear_Lake_(Marshall_County,_South_Dakota",2023,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T18:07:40.695706+00:00,0,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,unclear,EXTSRCREV-0f652e54e9c5a0a1461cb3fe,source_review_lane_005,9557,download returned 404,unavailable_on_download,SD,,"I can’t reliably produce the metadata-only candidate discovery you’re asking for because the “Clear Lake, SD” target is **ambiguous** and the live results I found during discovery are **not consistently about the South Dakota municipality’s 2023 HR/budget/layoff/attrition/vacancy data**. What I found (relevant to your metadata-only pattern, but **does not yet satisfy** “authorized positions, filled positions, vacancy rate, layoffs, attrition” from **municipal payroll/open data, adopted budget, H",https://en.wikipedia.org/wiki/Clear_Lake_%28Marshall_County%2C_South_Dakota%29,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
text/html; charset=utf-8,,bounded shell/metadata review,0,,{},0,https://violet.oh.us/CivicAlerts.asp?AID=76&ARC=172,EXTLOC-535f03b7a23b951bbae084d6,,fire,unknown,404,unclear,https://violet.oh.us/404.aspx?nid=-404&badlink=/Home/Error?arcId=172,high,0,0,False,RESCAND-4845dd7700651b6348ef9b00,,MECHEXP-0be73cf5228fcdf8a7c30673|MECHEXP-21281a47de755614df29c086|MECHEXP-3559904de8eb726b15e50e16|MECHEXP-5841e9345891371301dd4810|MECHEXP-a70f8f7bfeed753c6ceaa380|MECHEXP-e2928fa17b11bf8f2d1cc5ce|MECHEXP-fb7367b75a74b39a268a9e5a,ROOTCOMP-306165af75983f9797739fa3|ROOTCOMP-3135f9a1615d2cc479d4ff41,external_search_wave_002_exhaustive_residual,,violet.oh.us,Brookfield,0,true,404.aspx,2024,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:29:30.799425+00:00,0,implementation_confirmation|payroll_and_earnings|tenure_and_progression,fire,unclear,EXTSRCREV-bc361672f6ff656be7375da6,source_review_lane_005,422,download returned 404,unavailable_on_download,OH,,"I couldn’t complete the requested **candidate discovery** for **“Brookfield, OH (2024)” fire department employee tenure/step placement/rank progression/promotion timing** from **municipal payroll/open data, adopted budget, HR reports, and official administrative records** because the search results I found **do not surface any Brookfield, Ohio HR/payroll/open-data tables or 2024 personnel HR/payroll/pay-scale records** that would allow identification of **incumbent vs new-hire tiers** and **retr",https://violet.oh.us/CivicAlerts.asp?AID=76&ARC=172,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
text/html; charset=utf-8,,bounded shell/metadata review,0,,{},0,https://www.porthurontownship.org/government/downtown-development-authority-(dda,EXTLOC-554296cfaf05607b5747032a,,non_safety,unknown,404,unclear,https://www.porthurontownship.org/government/downtown-development-authority-(dda,low,0,0,False,EXTCAND-1cc6f437dc67e984c24a2788,,MECHEXP-144596f56e30fccaa7b469d3|MECHEXP-54d3929b276126d6921e31af|MECHEXP-6bc48c030aef4c3ff3cf84e9|MECHEXP-c8da98a483266a2287c374f9|MECHEXP-d789c991ad0fc04a1444ebef,ROOTCOMP-b9eae5f857a24d2d7e7e32f1,external_search_wave_001_compacted,,www.porthurontownship.org,Port Huron charter,0,false,downtown-development-authority-(dda,undated,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:28:55.702049+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,non_safety,unclear,EXTSRCREV-c65bc7d88c8d6c9ad5ee9367,source_review_lane_003,6842,download returned 404,unavailable_on_download,MI,,Below are **likely official/primary administrative source types** you should target for metadata-only discovery around **“Port Huron charter (MI) / municipal payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study.”** (These are the kinds of rep,https://www.porthurontownship.org/government/downtown-development-authority-%28dda%29,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html,,bounded shell/metadata review,0,,{},0,https://www.cityofprincetonwi.com/?SEC=B2B4839F-1CCA-49FB-B814-AD3C83470B62,EXTLOC-55cdc3d92a57a3fd2d11e617,,all_units,unknown,404,unclear,https://www.cityofprincetonwi.com/?SEC=B2B4839F-1CCA-49FB-B814-AD3C83470B62,low,0,0,False,EXTCAND-e84d77fe471c255118c985f3,,MECHEXP-244caf463052e16feee805ca|MECHEXP-2d251aaa531c6b6bb2be2c20|MECHEXP-5af1f08988c779a8a79de437|MECHEXP-d131167376c4413defd0d106,ROOTCOMP-d5c6dd67d844c7f46e5c8aaa,external_search_wave_001_compacted,,www.cityofprincetonwi.com,Princeton,0,false,,undated,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:45:27.386809+00:00,0,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,unclear,EXTSRCREV-f2b4214ff630c50521587047,source_review_lane_004,7347,download returned 404,unavailable_on_download,WI,,"Likely **official/primary public administrative source types** for metadata-only discovery of “Princeton, WI municipal payroll/salaries/earnings/overtime/pay plan/authorized positions/vacancies/staffing recruitment retention turnover”: 1. **City of Princeton official “Municipal Budget” web pages + attached budget documents** - Budget overviews and downloadable budget books that typically contain *",https://www.cityofprincetonwi.com/?SEC=B2B4839F-1CCA-49FB-B814-AD3C83470B62,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis
,,bounded shell/metadata review,0,,{},0,https://gis.hamilton-oh.gov/webdocs/Dept%20CSP/Employment%20Agreements/FOP---Rank-and-File-.pdf,EXTLOC-567fee12d88adc84365125b3,,fire,unknown,,unclear,,high,0,0,False,EXTCAND-23448c25b4b0e9471c2c78d2,,MECHEXP-2eb7d55db75617dabed27f3d|MECHEXP-6ef82e91f2080397a467b358|MECHEXP-7c0f248d7207c6b84d31be0e|MECHEXP-83bbe935daac4b0527f6d943|MECHEXP-d1a508b910daeb61eb109e6a|MECHEXP-e2165c3cd9b5008aff43bfa3|MECHEXP-f5debc0ffce86cf76d46d602,ROOTCOMP-490ef904c8eff20350abbaa0,external_search_wave_001_compacted,,gis.hamilton-oh.gov,Hamilton,0,true,FOP---Rank-and-File-.pdf,2021,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:36:09.723890+00:00,1,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,unclear,EXTSRCREV-9ca82e9ba2ec96ca0ec4b6f4,source_review_lane_005,2087,ConnectTimeout after bounded retry,download_timeout_retry_exhausted,OH,,"Likely relevant **official / primary administrative source types** for “Hamilton, OH (2021) payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study” metadata targets: - **City of Hamilton (Ohio) Council legislation (Ordinances / Resolutions)** -",https://gis.hamilton-oh.gov/webdocs/Dept%20CSP/Employment%20Agreements/FOP---Rank-and-File-.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
,,bounded shell/metadata review,0,,{},0,https://projects.nj.com/paycheck/towns/essex_fells_borough-essex/,EXTLOC-56d97ed895d1f8372a931fd2,,all_units,unknown,,unclear,,low,0,0,False,EXTCAND-9ee26152be2e1afb32ec5df7,,MECHEXP-001194c9e2f51cf75ab51dcb|MECHEXP-40d463bc3495c0bcb6543240|MECHEXP-5b70232e8a2260a173ae3cf7|MECHEXP-b2937b7d928a701e4f153345|MECHEXP-d185794c296cb4ba5d3ee44a,ROOTCOMP-07b9e58c5f7a31f3831942bb,external_search_wave_001_compacted,,projects.nj.com,Essex Fells,0,false,essex_fells_borough-essex,2024,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:42:15.525858+00:00,1,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,unclear,EXTSRCREV-95121b0cf60432b041839121,source_review_lane_002,8102,ReadTimeout after bounded retry,download_timeout_retry_exhausted,NJ,,"Likely **official / primary administrative source types** for “Essex Fells, NJ (2024)” targeting payroll/salaries/OT, authorized positions, vacancies/staffing, recruitment/retention/turnover, salary step schedules, ordinance/resolution pay plans, and pension/health contributions: - **Borough Council “Pay Ordinance” / “Salary Ordinance” texts (and amendments)** - Ordinances titled like *“fixing the",https://projects.nj.com/paycheck/towns/essex_fells_borough-essex,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
,,bounded shell/metadata review,0,,{},0,https://www.ohprs.org/ohprs/retirementBenefits.jsp,EXTLOC-573340178ddbdc367dfc9cc6,,police,unknown,,unclear,,low,0,0,False,RESCAND-1a8dc8fed542d1105e2fa3ff,,MECHEXP-afba8eeeb302d1d2cc0551a4|MECHEXP-b08d8f132ed3cbdff68f3c13|MECHEXP-b9e926c60ea036466cf821e0|MECHEXP-c8327053bf198a89232eca7d,ROOTCOMP-c0871e5871b2ce626fc29a17,external_search_wave_002_exhaustive_residual,,www.ohprs.org,Bay,0,false,retirementBenefits.jsp,2022,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:38:54.630161+00:00,1,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,police,unclear,EXTSRCREV-05e3180428b847430e297a2b,source_review_lane_002,6767,ConnectTimeout after bounded retry,download_timeout_retry_exhausted,OH,,"Below are **metadata-only candidate discovery** hits matching your target pattern as closely as possible: **Municipality: “Bay” in OH → likely Bay Village, OH; Period: 2022; Side: municipal/employer; Event/area: police pension contributions + payroll/benefits (health-cost shares, leave, eligibility, staffing/overtime effects); Missing fields: none provided explicitly → I list what each candidate likely contains; Source-family target: municipal administrative record / adopted budget / HR report /",https://www.ohprs.org/ohprs/retirementBenefits.jsp,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison
text/html; charset=utf-8,,bounded shell/metadata review,0,,{},0,https://www.chagrinfallsoh.gov/CivicAlerts.asp?AID=132&ARC=213,EXTLOC-5874f2ff282666ae3558f4ec,,unclear,unknown,404,unclear,https://www.chagrinfallsoh.gov/404.aspx?nid=-404&badlink=/Home/Error?arcId=213,high,0,0,False,RESCAND-afe934bf8006d56737402a38,,MECHEXP-19657ebf2e1b5a35001e7bf5|MECHEXP-29c17c3f8746c8d65a5d0fac|MECHEXP-d5f210829e3a9494b323077e|MECHEXP-dade337c3ae7ca5a66f7d1f7,ROOTCOMP-6c6f1c6848851293847d2ef7,external_search_wave_002_exhaustive_residual,,www.chagrinfallsoh.gov,Chagrin Falls,0,true,404.aspx,2025,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:25:46.356744+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,unclear,EXTSRCREV-6e7cc8236a85d7d95d76dc10,source_review_lane_004,2682,download returned 404,unavailable_on_download,OH,,"## Metadata-only candidate discovery (no URL verification/download) **Municipality:** Chagrin Falls (Village), **OH** **Period:** **2025** **Side:** municipal employer / payroll & HR budget side **Event / target fields (missing/unclear requested):** pension contributions; health-cost shares; leave policies; premium eligibility & take-up; minimum-staffing + overtime effects; budget/pay plan; municipal payroll/open-data; adopted budget; HR report; Census/USDA official municipal administrative reco",https://www.chagrinfallsoh.gov/CivicAlerts.asp?AID=132&ARC=213,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison
text/html; charset=utf-8,,bounded shell/metadata review,0,,{},0,https://cranberrybusinesshub.org/CivicAlerts.asp?AID=5507&ARC=10464,EXTLOC-598d8946082287cd922ebd25,,all_units,unknown,404,unclear,https://cranberrybusinesshub.org/404.aspx?nid=-404&badlink=/Home/Error?arcId=10464,low,0,0,False,EXTCAND-eb836705914c2b907016c0a9,,MECHEXP-031eef10619aa3e5287bb906|MECHEXP-1b899ee35bd7a0d2fec79052|MECHEXP-7719e1c9291d2e1a4762b167|MECHEXP-cf7b943fbf8bdf8339aed239,ROOTCOMP-3d9fc91a8bcf68fe64042ac2,external_search_wave_001_compacted,,cranberrybusinesshub.org,Cranberry,0,false,404.aspx,2021,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:44:37.442752+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,unclear,EXTSRCREV-c6438b7c8813a67d9c9efa93,source_review_lane_004,6774,download returned 404,unavailable_on_download,PA,,"Here are the most likely **official / primary public administrative source types** you should target for **Cranberry Township (Cranberry), PA, for 2021** payroll/salary/overtime/budget staffing & compensation metadata discovery (including vacancies, recruitment, retention/turnover, and pension/health contributions). ## Likely primary source types (administrative) 1. **Adopted/Proposed 2021 Townshi",https://cranberrybusinesshub.org/CivicAlerts.asp?AID=5507&ARC=10464,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
,,bounded shell/metadata review,0,,{},0,https://www.andoverconnecticut.org/sites/g/files/vyhlif5346/f/agendas/1.27.21_board_of_finance_-_regular_meeting_packet.pdf,EXTLOC-5a73964b1879b2c79a7d5adc,,unclear,unknown,,unclear,,low,0,0,False,RESCAND-6ff95f8fc85ce3efbef9b711,,MECHEXP-235fde2ea22f2edbf09d57ce|MECHEXP-57ded26d4b114b869e2b24a5|MECHEXP-9beed056dbe5d09c61b3076c|MECHEXP-9d3359c08d5ec743b63f2e5d|MECHEXP-e11702044e66b9aac21dc635|MECHEXP-ed0c40de01837f97fad29c01|MECHEXP-ff637209c7f71f8762f3b24f,ROOTCOMP-3b0e0bfefc882ddc98a9bd94,external_search_wave_002_exhaustive_residual,,www.andoverconnecticut.org,Andover,0,false,1.27.21_board_of_finance_-_regular_meeting_packet.pdf,2024,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T18:01:40.892409+00:00,1,implementation_confirmation,unclear,unclear,EXTSRCREV-a9c92ad7d5ae5e315953a60f,source_review_lane_005,8169,ConnectError after bounded retry,download_timeout_retry_exhausted,CT,,"I attempted live hosted web search for **metadata-only candidate discovery** for **Andover, CT, 2024** focused on these missing fields: **unclear/actual wages paid, total earnings, overtime, premiums, retroactive payments + retroactivity_implementation**, using targets like **municipal payroll/open data, adopted budget, HR report, and Census/USDA official municipal administrative records**. ## Candidate source leads (do NOT verify/download) ### 1) Municipal payroll / employee pay records (CT sta",https://www.andoverconnecticut.org/sites/g/files/vyhlif5346/f/agendas/1.27.21_board_of_finance_-_regular_meeting_packet.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
,,bounded shell/metadata review,0,,{},0,https://cms3.revize.com/revize/chattahoocheehillsga/ChattahoocheeHillsFY2023BudgetReport.pdf,EXTLOC-5aeecb957584196a66b4fa3a,,unclear,unknown,404,unclear,https://cms3.revize.com/revize/chattahoocheehillsga/ChattahoocheeHillsFY2023BudgetReport.pdf,high,0,0,False,RESCAND-fff79b888edd5075ccdc73b7,,MECHEXP-23a3c1384c96a61aa1478c16|MECHEXP-67af477ede64914f2c32eb21|MECHEXP-7c0daf8ca20b4ea187bdc180|MECHEXP-909c284f3c622de4a4665018|MECHEXP-c112a4aea99b89b7b4510b73,ROOTCOMP-cfd7515849c5c7d5111c31a6,external_search_wave_002_exhaustive_residual,,cms3.revize.com,Chattahoochee Hills,0,true,ChattahoocheeHillsFY2023BudgetReport.pdf,2022,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:10:02.773483+00:00,0,implementation_confirmation,unclear,unclear,EXTSRCREV-c74d375eb3082e9ad936a9c1,source_review_lane_002,2465,download returned 404,unavailable_on_download,GA,,"Candidate discovery (metadata-only) for **“Chattahoochee Hills”, GA, 2022** targeting fields like **unclear actual wages paid / total earnings / overtime / premiums / retroactive payments**, from **municipal payroll / open data**, **adopted budget**, **HR report**, and **official municipal administrative records**. ## Municipality/period/side/event/missing-field/source-family target - **Municipality (municipal):** City of **Chattahoochee Hills, GA** - **Period (2022):** fiscal year **FY2022** (t",https://chatthillsga.us/Chattahoochee%20Hills%20FY2023%20Budget%20Report.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
