MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state
text/html; charset=utf-8,cc1c1aeb86bbde773dd03dce9942d0ed8133bdfd7f5878f74e60332ed2fc7cd5,retained prior type,0,"Search by Address Unit Look-Up Budget Corrections Fiscal Schools About What are Alerts? Unit Details Select Budget Year: 2027 2026 2025 2024 2023 2022 2021 2020 2019 2018 2017 2016 2015 WHEATFIELD CIVIL TOWN, Jasper County Unit Code: 0693 - Unit Type: 3 - City/Town Unit has not submitted the 2027 Budget Notice. Additional Gateway Reports Submitted by this Unit Plan ID Year File Name Description Type of Plan Date Submitted Submitter Download No records to display. Additional Appropriations Notices Public Hearing Date File Uploaded Date No Records Found WHEATFIELD CIVIL TOWN has property tax lev","{""bounded_link_count"": 21, ""bounded_visible_character_count"": 2296, ""html_title"": """"}",24254,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=1928,EXTLOC-1677405b17f4051ace71a696,,all_units,html,200,payroll_roster,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=1928,high,0,0,False,EXTCAND-e2b5d2db19ab7b899a74d844,,MECHEXP-1d638f033c1950a6d9d160f1|MECHEXP-74b503f99442bce09758492c|MECHEXP-781cac23ed593abfdbd2e681|MECHEXP-ba9ec5f9b5773676e78b9c41|MECHEXP-e8f481969a81aa1473655590,ROOTCOMP-6ce7fa6e96551e31d1d8e61f,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cc1c1aeb86bbde773dd03dce9942d0ed8133bdfd7f5878f74e60332ed2fc7cd5.html,budgetnotices.in.gov,Wheatfield,0,true,Unit_View.aspx,2024,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-b191b7c62fae4d8e16c9a6e3,2026-08-05T17:15:55.380386+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,official_administrative_summary,EXTSRCREV-4b2867d16582969d29e498fb,source_review_lane_003,1500,bounded HTML shell contains plausible administrative source signal,retained_html,IN
text/html; charset=utf-8,bc6823750e4781c5adb2d90ab3e72e2c6b95a003cce3a0d6540105e0b7a3719a,retained prior type,0,"Finance | Calimesa, CA Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In --> Discover Calimesa Your Government Departments Doing Business How Do I... Search Business Licenses Community Grant Program Home Departments Finance Finance Purchase Order Terms and Conditions The Finance Department is responsible for the preparation, distribution, and management of all City and Successor Agency funds. Staff is responsible for preparation of financial status reports and monitoring of the City Investment portfolio. Additional d","{""bounded_link_count"": 61, ""bounded_visible_character_count"": 8237, ""html_title"": ""Finance | Calimesa, CA""}",98987,https://calimesa.gov/167/Finance,EXTLOC-79acc5bd02bc926c82adb535,,non_safety,html,200,payroll_roster,https://calimesa.gov/167/Finance,high,0,0,False,RESCAND-b8d19b7e39ab5e0b678701ae,,MECHEXP-01f5f6cb0b271357dda37a9f|MECHEXP-3a028dfe84b88251781d8f89|MECHEXP-40e02ea50fa7c6deee74ec29|MECHEXP-41b13561b8ed0d2e6a2bb03f|MECHEXP-9988a440d6360ee6be06d6b1|MECHEXP-b06f106b0b30222890a74a31|MECHEXP-cc07a33e614084c30463d727|MECHEXP-edd846c54994504bac3c6af6,ROOTCOMP-8a61462ed69c965f853fbfce|ROOTCOMP-ffb9af7ddbb8361ca4a58b1a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bc6823750e4781c5adb2d90ab3e72e2c6b95a003cce3a0d6540105e0b7a3719a.html,calimesa.gov,Calamus,0,true,Finance,2024,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-65cce2e9c6399edaf935646d,2026-08-05T17:15:56.021401+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,non_safety,official_administrative_summary,EXTSRCREV-f6d1697dc377746c5140d4de,source_review_lane_003,1501,bounded HTML shell contains plausible administrative source signal,retained_html,IA
text/html,37bc895bbd44995a7198c69d8ea7d3b7346ccb09dfad6e756947bc0f9ee68535,retained prior type,0,"85(R) HB 3158 - Engrossed version - Actuarial Impact Statement LEGISLATIVE BUDGET BOARD Austin, Texas ACTUARIAL IMPACT STATEMENT 85TH LEGISLATIVE REGULAR SESSION May 12, 2017 TO: Honorable Joan Huffman, Chair, Senate Committee on State Affairs FROM: Ursula Parks, Director, Legislative Budget Board IN RE: HB3158 by Flynn (Relating to the retirement systems for and the provision of other benefits to police and fire fighters in certain municipalities; creating a criminal offense.), As Engrossed The following information was supplied by Agency 338 - Pension Review Board: HB 3158, as engrossed, wou","{""bounded_link_count"": 0, ""bounded_visible_character_count"": 36044, ""html_title"": ""85(R) HB 3158 - Engrossed version - Actuarial Impact Statement""}",206353,https://capitol.texas.gov/tlodocs/85R/impactstmts/html/HB03158EA.htm,EXTLOC-2bf64af5c6a369fdae7f436f,,unclear,html,200,payroll_roster,https://capitol.texas.gov/tlodocs/85R/impactstmts/html/HB03158EA.htm,high,0,0,False,RESCAND-3b6709d39a5af34c3b72af96,,MECHEXP-7054a0aff6bb506f78e7e68e|MECHEXP-a6a0c597bbf5133ba1dfde16|MECHEXP-b4fc71df602eeaef72e4c7c0|MECHEXP-b5b853c4992975168b604d65,ROOTCOMP-a1aa229a5c12f85884e631fd,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/37bc895bbd44995a7198c69d8ea7d3b7346ccb09dfad6e756947bc0f9ee68535.html,capitol.texas.gov,Avery,0,true,HB03158EA.htm,2017,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-f897eecdda834b910db572a5,2026-08-05T17:15:55.588239+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,official_administrative_summary,EXTSRCREV-4a99927ae37caa6ca57a93fb,source_review_lane_003,1502,bounded HTML shell contains plausible administrative source signal,retained_html,TX
text/html; charset=utf-8,fbd42951e0729620ed6b34cca88dda962abdeb6c832feb88f0f4a03bb86173b3,retained prior type,0,"Jobs • Center Line, MI • CivicEngage Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Home Page Government Departments Residents Business Services Search Home Jobs Job Opportunities Use the Government Jobs tab to search through your municipality's employment opportunities. Subscribe to job posting notifications to be automatically alerted of the latest career opportunities by clicking on the Notify Me® button. RSS Notify Me® Search Jobs by: Select a Category Filter by category All Categories City Hall (0) Department","{""bounded_link_count"": 88, ""bounded_visible_character_count"": 14408, ""html_title"": ""Jobs • Center Line, MI • CivicEngage""}",194847,https://centerline.gov/Jobs.aspx,EXTLOC-a2f1e7b70fe669f50e1580fe,,unclear,html,200,payroll_roster,https://centerline.gov/Jobs.aspx,high,0,0,False,RESCAND-577a20ae1d936262a44f4624,,MECHEXP-3e8d3af2bcc46442aa99f66c|MECHEXP-889ed8025b4eba3ce6e66efe|MECHEXP-b24706279b1a06173fed18c0|MECHEXP-c46c8035169ebd297c559984,ROOTCOMP-cc9bdbd431a0d6bba6d20b28,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fbd42951e0729620ed6b34cca88dda962abdeb6c832feb88f0f4a03bb86173b3.html,centerline.gov,Center Line,0,true,Jobs.aspx,undated-source-CBSRD-20260728-866a717685765606272b,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-48f65f54d8fac41bac3720b3,2026-08-05T17:15:56.277188+00:00,0,implementation_confirmation,unclear,official_administrative_summary,EXTSRCREV-843fb501deb73fc11865a7e8,source_review_lane_003,1503,bounded HTML shell contains plausible administrative source signal,retained_html,MI
text/html; charset=UTF-8,c4d07eb3526bd05d5db9fc2381264d7e247856775a824e4404259125f9f3e3f8,retained prior type,0,"Agency Skip to Content Home Filer Resources Citizen Resources Reports & Data Publications Contact Us Complete a Filing Campaign finance filings Registration Campaign finance report Public subsidy agreement Affidavit of contributions Termination Lobbying filings Registration Lobbyist reports Principal's report Government official filings Public officials Local officials Relief association reporting Electioneering commiunications Disclosure form Disclosure Publications Calendars 2020 disclosure calendar for Constitutional office candidates --> 2022 disclosure calendar for house, senate, and dist","{""bounded_link_count"": 240, ""bounded_visible_character_count"": 17044, ""html_title"": ""Agency""}",48301,https://cfb.mn.gov/reports-and-data/officials-financial-disclosure/agency/80403006,EXTLOC-1cd386da36deec751b2b61b2,,unclear,html,200,contract_or_mou,https://cfb.mn.gov/reports-and-data/officials-financial-disclosure/agency/80403006,high,0,0,False,RESCAND-b5e86e4873b73a4eac05a1bb,,MECHEXP-027eab439e704d1ddbb31c1d|MECHEXP-3467b2d9412becfa8bdae043|MECHEXP-4491c7bc31747edb23ee7d63|MECHEXP-5fce9a6aec97f15929688740|MECHEXP-67a22aef1316f1983ad92d53|MECHEXP-8d45fce2657c8cabc8b0d2c7|MECHEXP-914f8622bdd3b8f99dd0ed4a|MECHEXP-bb45c1fbe82f04168c726542|MECHEXP-df8ca8e00a318da0f5dfe910,ROOTCOMP-4b0d4cde888bccb30a193906|ROOTCOMP-5a250f6c6086ed0175709efd|ROOTCOMP-834a238660aa7b68240f46e2,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4d07eb3526bd05d5db9fc2381264d7e247856775a824e4404259125f9f3e3f8.html,cfb.mn.gov,Benson,0,true,80403006,2024,benefits_and_total_compensation,contract_or_mou,html_text_candidate,1,EXTSOURCE-23ceaa5637767a123e0acbcf,2026-08-05T17:15:56.092563+00:00,0,,unclear,official_administrative_summary,EXTSRCREV-9c7ceaad8a0c0587d7c1dd8b,source_review_lane_003,1504,bounded HTML shell contains plausible administrative source signal,retained_html,MN
application/pdf,c3bc70fbb4d9824513cce5498414f1fbbc478d9e392f6717694c87d5a80c40f7,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",803680,"https://champaigncountyil.gov/CountyBoard/BudgetsNew/2024Budget/Prelim/4%20-%20Legislative%20Budget%20Hearing%20-%20August%2030,%202023.pdf",EXTLOC-657320a41b4b22c299fb3cb5,,unclear,pdf,200,payroll_roster,"https://champaigncountyil.gov/CountyBoard/BudgetsNew/2024Budget/Prelim/4%20-%20Legislative%20Budget%20Hearing%20-%20August%2030,%202023.pdf",high,0,0,False,RESCAND-67264e479c2f26ee75672343,,MECHEXP-1056b510222d35021e335455|MECHEXP-2405a1befdd417472ef5f6f9|MECHEXP-9959b8be0ada26aa239e9548|MECHEXP-bb5e02c679a91592dd63ea8c|MECHEXP-c9e357a159bf8ade1918d1c6,ROOTCOMP-beb85ac7fb032e49ae21c99e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c3bc70fbb4d9824513cce5498414f1fbbc478d9e392f6717694c87d5a80c40f7.pdf,champaigncountyil.gov,Camargo,0,true,"4 - Legislative Budget Hearing - August 30, 2023.pdf",undated-source-BRMGRS-20260802-3091efa7884845e6e848001f,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-8067e0660bad068fd3f53d84,2026-08-05T17:15:55.953465+00:00,0,implementation_confirmation,unclear,direct_official_administrative_record,EXTSRCREV-cab93a264ff5481fdefaf626,source_review_lane_003,1505,supported source format and plausible administrative metadata,retained_pdf,IL
application/pdf,88aabd7ce105a70029f2b71e3c3cb62b010201b9816592dc217fe78fe25e6977,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",2282378,https://charlestonwv.gov/sites/default/files/documents/2024-06/FY%202025%20City%20of%20Charleston%20-%20Municpal%20Budget%20-%20Approved.pdf,EXTLOC-413619611b18ded19775909a,,all_units,pdf,200,payroll_roster,https://charlestonwv.gov/sites/default/files/documents/2024-06/FY%202025%20City%20of%20Charleston%20-%20Municpal%20Budget%20-%20Approved.pdf,high,0,0,False,EXTCAND-fc209a4b0cba66dd569b4ec4,,MECHEXP-07b89e20bfa663a796e011f4|MECHEXP-13e680d0fe096693699a934e|MECHEXP-1c81a2ac39652d4d5135b5bb|MECHEXP-8b893df5c39eeaea61544430|MECHEXP-ee08d5445b9e2cef1d92f266,ROOTCOMP-873dc744994848c7a245c105,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/88aabd7ce105a70029f2b71e3c3cb62b010201b9816592dc217fe78fe25e6977.pdf,charlestonwv.gov,Bonduel,0,true,FY 2025 City of Charleston - Municpal Budget - Approved.pdf,undated,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-1dbdf4f2788be4fd2d8022a4,2026-08-05T17:15:56.288967+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,direct_official_administrative_record,EXTSRCREV-63f55098c71518285f4eb758,source_review_lane_003,1506,supported source format and plausible administrative metadata,retained_pdf,WI
application/pdf,a5074b5725966e4e5b65db55502fb6d839c2435f7fb6b0405c42546c73547b68,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",18526378,https://chautauquacountyny.gov/sites/default/files/inline-files/2025%20Adopted%20Budget%20Book.pdf,EXTLOC-3eccbb4781b7b0f82c6d1174,,unclear,pdf,200,payroll_roster,https://chautauquacountyny.gov/sites/default/files/inline-files/2025%20Adopted%20Budget%20Book.pdf,high,0,0,False,RESCAND-ecb3f4a5b1cacbbeb66468a2,,MECHEXP-19fad36004f17cfb3ba8c44a|MECHEXP-46075d0b787dbae6510790c7|MECHEXP-a6671a33f8a2c4e4afa52094|MECHEXP-d1b3256ca5cd759af05c4e51,ROOTCOMP-e022f6e9a0270078589928ad,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a5074b5725966e4e5b65db55502fb6d839c2435f7fb6b0405c42546c73547b68.pdf,chautauquacountyny.gov,Cochecton,0,true,2025 Adopted Budget Book.pdf,undated-source-BRMGRS-20260802-d9d0334dbcf430895f6619eb,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-192a5df4951a157a57158850,2026-08-05T17:15:58.058358+00:00,0,implementation_confirmation,unclear,direct_official_administrative_record,EXTSRCREV-5ba1adc1f38be4047f5a438a,source_review_lane_003,1507,supported source format and plausible administrative metadata,retained_pdf,NY
application/pdf,0ad4a625be98a6fdd52df6ca3882b8103c03233986806a88a6960da9bb39ee3d,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.4""}",134913,https://chittenango.gov/wp-content/uploads/2025/04/Application-and-Rules-and-Regs-2025.pdf,EXTLOC-2bc2e9244fb82fb317cc7aed,,non_safety,pdf,200,payroll_roster,https://chittenango.gov/wp-content/uploads/2025/04/Application-and-Rules-and-Regs-2025.pdf,high,0,0,False,RESCAND-50ef15758957ed1e9a7f8506,,MECHEXP-10e669d83f17677f0422f2dd|MECHEXP-45ab16b26c357a3e1a65a3fc|MECHEXP-51aa396432d693ac23e2ecb1|MECHEXP-5ef9c548897b7137cc2a6dd7|MECHEXP-714726101da29f67a6da259e|MECHEXP-ae515596e78d36afa2274943|MECHEXP-cc5363f8fabcd94bacc4030c|MECHEXP-ebf14c724a3fd96850a6e2f8,ROOTCOMP-2e73669ab0ed1c50cb3d1aee|ROOTCOMP-9012b2c3d1408dec34c1a121|ROOTCOMP-f823a04bb4c0a3599f2214d4,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0ad4a625be98a6fdd52df6ca3882b8103c03233986806a88a6960da9bb39ee3d.pdf,chittenango.gov,Chittenango,0,true,Application-and-Rules-and-Regs-2025.pdf,undated-source-B4X2500LIVE-20260729-006401,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-e599c49a96f21cdca1ccfebf,2026-08-05T17:15:56.357105+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,non_safety,direct_official_administrative_record,EXTSRCREV-53a64295a319f7edaad80ef9,source_review_lane_003,1508,supported source format and plausible administrative metadata,retained_pdf,NY
application/pdf,9822610ae064ecec26eca110b567b0140d57967324a33701d8c96fb79d950c1f,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",5127808,https://ci.becker.mn.us/AgendaCenter/ViewFile/Agenda/_01062026-521,EXTLOC-6c01fa10d59204fcf65fe52c,inline;filename=01 06 2026 City Council Agenda Packet - UPDATED.pdf,police,pdf,200,payroll_roster,https://ci.becker.mn.us/AgendaCenter/ViewFile/Agenda/_01062026-521,high,0,0,False,EXTCAND-7f788d2ae494d5730084bc00,,MECHEXP-2a4d8a74475d157503fb5f8d|MECHEXP-4f7917813227c733cc96ecc1|MECHEXP-5a75ffb090c2c5d7de213dad|MECHEXP-ab448850e7ca4f3f7868fe6f|MECHEXP-fe77b6248e9d5f47fcdeaac6,ROOTCOMP-e0938bad1ebc692125010ba9,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9822610ae064ecec26eca110b567b0140d57967324a33701d8c96fb79d950c1f.pdf,ci.becker.mn.us,Sherburn,0,true,_01062026-521,2026,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-d642dd18e8687015df10bdd6,2026-08-05T17:15:59.133144+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,direct_official_administrative_record,EXTSRCREV-6b98df22f7949ba5e5eced03,source_review_lane_003,1509,supported source format and plausible administrative metadata,retained_pdf,MN
text/html; charset=utf-8,a23cd72ea830359c7f5ae5bd2fa1e1fef794346d273fd8066154b0ec8c6a249e,retained prior type,0,"Calendar • Bay Village, OH • CivicEngage Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search Government Departments Community Services How Do I Home Calendar A A Calendar View All Calendars is the default. Choose Select a Calendar to view a specific calendar. Subscribe to calendar notifications by clicking on the Notify Me® button, and you will automatically be alerted about the latest events in our community. List Week Month Find a Facility Notify Me® Print Subscribe to iCalendar Search Calendars by: Start Date","{""bounded_link_count"": 86, ""bounded_visible_character_count"": 12713, ""html_title"": ""Calendar • Bay Village, OH • CivicEngage""}",133837,https://cityofbayvillage.gov/calendar.aspx?CID=0&month=3&view=list&year=2026,EXTLOC-6e24315b04a180b2db5219eb,,police,html,200,pension_or_retirement_document,https://cityofbayvillage.gov/calendar.aspx?CID=0&month=3&view=list&year=2026,high,0,0,False,RESCAND-789b34c6212d4e3078a043cb,,MECHEXP-0c90f267d4acfa6079f34a29|MECHEXP-1e67c9561b433905a80f1509|MECHEXP-2c64f1bd660666eef3ed3b93|MECHEXP-4cbc2d41353b7b5225ae40c3|MECHEXP-5602dde65ac8ed66ee66cfa7|MECHEXP-560db09b7273c2c0839ceaca|MECHEXP-5fd3299d0a5bdbc4eaa0a0fc|MECHEXP-70fcaafadf928f044437ff52|MECHEXP-88274e4d1390ccb14208bcb3|MECHEXP-aa8e8aef6eec16a3baa8d3cc|MECHEXP-b5f9c89c9d2319c4e1587b51|MECHEXP-ba151ab0ce32a2d8761d816c|MECHEXP-c5e31e313441c8c36aece9e8|MECHEXP-db32ffebf799878a44a762a0|MECHEXP-efbbf26292b3ad094c3988d5|MECHEXP-f7c9327bc67295c0044eb58d,ROOTCOMP-5da4bc1d071f700be51ce2e2|ROOTCOMP-928a9c1c8abf53fba44b9993|ROOTCOMP-fc787a13e86a836f219c5e0f|ROOTCOMP-fec73e68a97093b208046813,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a23cd72ea830359c7f5ae5bd2fa1e1fef794346d273fd8066154b0ec8c6a249e.html,cityofbayvillage.gov,Bay,0,true,calendar.aspx,2021,implementation_confirmation,pension_or_retirement_document,html_text_candidate,1,EXTSOURCE-83cf4b289b80d0b1adc05340,2026-08-05T17:15:56.977096+00:00,0,benefits_and_total_compensation,police,official_administrative_summary,EXTSRCREV-44a77446dd9e64d1242f97c3,source_review_lane_003,1510,bounded HTML shell contains plausible administrative source signal,retained_html,OH
text/html,498a9e177b3e77b15630e53d9c0d5220559b0eb01c6a83a42024bfc5838470ce,retained prior type,0,"View and Pay Utility Bills online - Benson, Minnesota Skip to main content search menu Search Home Government Mayor and Council Council Agendas and Minutes Administration Boards and Commissions Budgets City Attorney City Charter and Code of Ordinances City Hall Election Staff Directory Employment Opportunities Human Resources AFSCME Union Contract LELS Union Contract Personnel Policies City Audits Community About Benson History of Benson Maps and Directions Helpful Links Benson Area Chamber of Commerce Benson Hockey Association Benson Public Library Benson Public Schools Community Education Go","{""bounded_link_count"": 167, ""bounded_visible_character_count"": 6429, ""html_title"": ""View and Pay Utility Bills online - Benson, Minnesota""}",31274,https://cityofbensonmn.gov/pay,EXTLOC-14857930b7025f07431827b6,,unclear,html,200,payroll_roster,https://cityofbensonmn.gov/pay,high,0,0,False,RESCAND-9b7880f2f0b763bbca0fe9bb,,MECHEXP-1bbb57ecd8548cc7e4bde3a1|MECHEXP-1feead0a9b9694ad335e4dc1|MECHEXP-351802ae8269977a64d0c897|MECHEXP-4c6ae41447c73bc060556bd1|MECHEXP-55eaecd143b9a7f3eea6fe5c|MECHEXP-5f94088ae4a9be6c7dd2ef75|MECHEXP-6d0150ed3870b900f7de065e|MECHEXP-75aa04e5996a5462055335d9|MECHEXP-7bf85d0f74efb22f78278381|MECHEXP-c5d9cc4c7330ec3f243f26fb|MECHEXP-f4ac48004c3a7d2756d72574,ROOTCOMP-6e764eb3589688fa39360326|ROOTCOMP-c593d48dae3d674cb5d8ee77,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/498a9e177b3e77b15630e53d9c0d5220559b0eb01c6a83a42024bfc5838470ce.html,cityofbensonmn.gov,Benson,0,true,pay,2025,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-03a05c56b0a51c6c5efe9046,2026-08-05T17:15:56.597482+00:00,0,implementation_confirmation,unclear,official_administrative_summary,EXTSRCREV-32a3c144d6a7eeeff3f81ac9,source_review_lane_003,1511,bounded HTML shell contains plausible administrative source signal,retained_html,MN
application/pdf,c4a01748014f6c579edaeb12e0a3fccce06a677c2f7fbe8898d9cd715414d7e8,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.4""}",3422108,https://cityofkewauneewi.gov/wp-content/uploads/2023/12/12-11-23.pdf,EXTLOC-6df2275479a0c707b957cb7f,,non_safety,pdf,200,payroll_roster,https://cityofkewauneewi.gov/wp-content/uploads/2023/12/12-11-23.pdf,high,0,0,False,EXTCAND-836a9f75411c3c586f99f9df,,MECHEXP-3c1b97521116d0ce8fef123d|MECHEXP-52a09faf205aa9ad0b037af3|MECHEXP-55bc1e7766f6e7e1b77867c8|MECHEXP-6ba3950442f892de38aa1259|MECHEXP-a1ed7a0df141273dff6152c7|MECHEXP-b9d47a72f3194447ff5875ad|MECHEXP-eb1d0ad06821b83aa2204bc6,ROOTCOMP-b149e7d1f447d22e63ab0ea3|ROOTCOMP-df2f40dd1eafa2f56a0ab2b8,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c4a01748014f6c579edaeb12e0a3fccce06a677c2f7fbe8898d9cd715414d7e8.pdf,cityofkewauneewi.gov,Kewaunee,0,true,12-11-23.pdf,undated,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-75db3b1c3466f37da37a1c98,2026-08-05T17:15:56.690695+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,non_safety,direct_official_administrative_record,EXTSRCREV-751639cd1d37395298eee362,source_review_lane_003,1512,supported source format and plausible administrative metadata,retained_pdf,WI
text/html,,bounded shell/metadata review,0,,{},0,https://cms7files.revize.com/geneseecountymi/Document_Center/Department/FiscalServices/PurchasingDepartment/CurrentBids/proposal.building_grounds.gc_courthouse_resource_center_records_room_remodel.ITB24.378.pdf,EXTLOC-9a4b89cd2839e06b737885cf,,all_units,unknown,404,unclear,https://cms7files.revize.com/geneseecountymi/Document_Center/Department/FiscalServices/PurchasingDepartment/CurrentBids/proposal.building_grounds.gc_courthouse_resource_center_records_room_remodel.ITB24.378.pdf,high,0,0,False,EXTCAND-dd35dbd96cdc22adf9ad09c3,,MECHEXP-052db9d1783910ea3d7ed9a0|MECHEXP-13315861c142f05eecbb18b0|MECHEXP-216f6ed5e219e14e5ee41bfc|MECHEXP-4fd89ee3770f0725c4782e84|MECHEXP-f617f30bbdc1e5a13dec0d11,ROOTCOMP-420acab51387b707f60d8f7b,external_search_wave_001_compacted,,cms7files.revize.com,Reading,0,true,proposal.building_grounds.gc_courthouse_resource_center_records_room_remodel.ITB24.378.pdf,2024,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:15:56.705787+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,unclear,EXTSRCREV-c6e4cf863457b1d07596185b,source_review_lane_003,1513,download returned 404,unavailable_on_download,MI
