attempt,bytes_received,canonical_locator_id,completed_at,content_disposition,content_type,declared_content_length,final_url,full_body_staged,http_status,request_id,request_url,retry,source_review_id,source_review_lane_id,started_at
1,33411,EXTLOC-c5e73e48f7b6e033b6503916,2026-08-05T17:46:39.471693+00:00,,text/html; charset=UTF-8,19827,https://validate.perfdrive.com/f30af4f43db4e2976dd4354af45c33aa/?ssa=9eb4df0f-8ad4-480a-9704-da6082adeb2b&ssb=42963275666&ssc=https%3A%2F%2Fnumerique.banq.qc.ca%2Fpatrimoine%2Fdetails%2F52327%2F3441112&ssi=bcb8b7c2-dpl6-4dd1-9162-fcf142a45794&ssk=botmanager_support%40radware.com&ssm=73658218507447437287736510140156&ssn=3ed00c4cf8c5bd7762dd8e6699717f77da1a97b0b8da-3c74-407c-b9c012&sso=01a55b12-cf01f364d443906d2b839cf09448642ee8f9a5864bfc2814&ssp=66196766351785908659178595717707216&ssq=72237944360627310063443087034221912986798&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier%2F3.0%28metadata-onlyacademicverification%29&ssx=eyJfX3V6bWYiOiI3ZjkwMDA5N2IwYjhkYS0zYzc0LTQwN2MtYmIxMi1jZjAxZjM2NGQ0NDMxLTE3ODU5NDMwODc3ODg1MTg0MjctMDAyNWRhMWIyMDgzNmYxNjkzNDI4IiwicmQiOiJiYW5xLnFjLmNhIiwidXpteCI6IjdmOTAwMGI0OGE3MGMzLTc0NDctNDM3Yi1hYzc1LTUwNTQ3ZWI2ZjQ5YjEtMTc4NTk0MzA4Nzc4ODUxODQyNy0yZTZjZGNlZWU2OGJjY2Y2MjgifQ%3D%3D,False,200,EXTDLREQ-abb223b6a743e74f7dc347f5,https://validate.perfdrive.com/f30af4f43db4e2976dd4354af45c33aa/?ssa=9eb4df0f-8ad4-480a-9704-da6082adeb2b&ssb=42963275666&ssc=https%3A%2F%2Fnumerique.banq.qc.ca%2Fpatrimoine%2Fdetails%2F52327%2F3441112&ssi=bcb8b7c2-dpl6-4dd1-9162-fcf142a45794&ssk=botmanager_support%40radware.com&ssm=73658218507447437287736510140156&ssn=3ed00c4cf8c5bd7762dd8e6699717f77da1a97b0b8da-3c74-407c-b9c012&sso=01a55b12-cf01f364d443906d2b839cf09448642ee8f9a5864bfc2814&ssp=66196766351785908659178595717707216&ssq=72237944360627310063443087034221912986798&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier%2F3.0%28metadata-onlyacademicverification%29&ssx=eyJfX3V6bWYiOiI3ZjkwMDA5N2IwYjhkYS0zYzc0LTQwN2MtYmIxMi1jZjAxZjM2NGQ0NDMxLTE3ODU5NDMwODc3ODg1MTg0MjctMDAyNWRhMWIyMDgzNmYxNjkzNDI4IiwicmQiOiJiYW5xLnFjLmNhIiwidXpteCI6IjdmOTAwMGI0OGE3MGMzLTc0NDctNDM3Yi1hYzc1LTUwNTQ3ZWI2ZjQ5YjEtMTc4NTk0MzA4Nzc4ODUxODQyNy0yZTZjZGNlZWU2OGJjY2Y2MjgifQ%3D%3D,False,EXTSRCREV-c8b4df5d1d181d03c7c51bc9,source_review_lane_004,2026-08-05T17:46:39.257296+00:00
1,606329,EXTLOC-946ef28a61af7baa534e04da,2026-08-05T17:46:39.495722+00:00,,text/html; charset=UTF-8,0,https://www.alaiedontwp.com/map,False,200,EXTDLREQ-e2e8f5511341311ce8b02bc4,https://www.alaiedontwp.com/map,False,EXTSRCREV-27e3a078657bebe01df5c29e,source_review_lane_004,2026-08-05T17:46:39.294924+00:00
1,1146,EXTLOC-c423ec767c4688de337c4a6b,2026-08-05T17:46:39.575632+00:00,,text/html,425,https://www.arcgis.com/home/item.html?id=6c6faebe000944b8902a1d7dd9d7e41c,False,200,EXTDLREQ-a67a5bb430c391d71fe363ee,https://www.arcgis.com/home/item.html?id=6c6faebe000944b8902a1d7dd9d7e41c,False,EXTSRCREV-03774ac9bd57267af56c1070,source_review_lane_004,2026-08-05T17:46:39.472563+00:00
1,142366,EXTLOC-664f6bde5ad6aca4079f71e4,2026-08-05T17:46:39.607381+00:00,,text/html; charset=UTF-8,0,https://www.bainbridgereview.com/2026/06/11/6-positions-cut-in-bisds-technology-department/,False,200,EXTDLREQ-bdfb24797199e14f4fea669b,https://www.bainbridgereview.com/2026/06/11/6-positions-cut-in-bisds-technology-department/,False,EXTSRCREV-b986ac08f4b387c4482ac128,source_review_lane_004,2026-08-05T17:46:39.497976+00:00
1,6416304,EXTLOC-2128e2857eb30f8050e3b480,2026-08-05T17:46:39.723231+00:00,,application/pdf,0,https://swagit-attachments.granicus.com/archive/agendas/197028/original/4-25%20AtlanticBeachCC.pdf,False,200,EXTDLREQ-d74b2040236a1389692006bc,https://swagit-attachments.granicus.com/archive/agendas/197028/original/4-25%20AtlanticBeachCC.pdf,False,EXTSRCREV-989f4e4e05382f90f1c53e02,source_review_lane_004,2026-08-05T17:46:39.078988+00:00
1,369886,EXTLOC-dac53fb548877811d790d2d9,2026-08-05T17:46:39.821046+00:00,,text/html; charset=UTF-8,0,https://www.bethanywv.org/news-and-events,False,200,EXTDLREQ-b9f9c890e58a631df4f4cf55,https://www.bethanywv.org/news-and-events,False,EXTSRCREV-5b8f5318afbb0fb6433e550b,source_review_lane_004,2026-08-05T17:46:39.608598+00:00
1,37703,EXTLOC-2acce4c178b493e704e05581,2026-08-05T17:46:39.911767+00:00,,text/html; charset=utf-8,0,https://www.applitrack.com/sd88/onlineapp/default.aspx?all=1,False,200,EXTDLREQ-d5176a93cf675101c2c31040,https://www.applitrack.com/sd88/onlineapp/default.aspx?all=1,False,EXTSRCREV-c76541429fa1b8fc9e05d6aa,source_review_lane_004,2026-08-05T17:46:39.412263+00:00
1,0,EXTLOC-fab01c84bb89b42a76f2608c,2026-08-05T17:46:39.920937+00:00,,text/html; charset=UTF-8,0,https://www.brimfieldma.org/select-board/pages/job-opportunities,False,403,EXTDLREQ-d4bdfc0ec849891e80894a24,https://www.brimfieldma.org/select-board/pages/job-opportunities,False,EXTSRCREV-eadce393b4b61f4bcf65a3c7,source_review_lane_004,2026-08-05T17:46:39.823121+00:00
1,5846549,EXTLOC-7536def019cf108544876996,2026-08-05T17:46:39.950537+00:00,,application/pdf,5846549,https://public.destinyhosted.com/hubermindocs/2025/WORKS/20250107_4943/217_Council%20Work%20Session%20Minutes%20-%20010725.pdf,False,200,EXTDLREQ-b5f0ef005cba5d960de25c57,https://public.destinyhosted.com/hubermindocs/2025/WORKS/20250107_4943/217_Council%20Work%20Session%20Minutes%20-%20010725.pdf,False,EXTSRCREV-983deac806f0e3c323e12e68,source_review_lane_004,2026-08-05T17:46:38.882971+00:00
1,77279,EXTLOC-4df3e81677e48d4c0d880a12,2026-08-05T17:46:40.054457+00:00,,text/html; charset=UTF-8,18611,https://townofcochectonny.org/boards-meetings/town-board/,False,200,EXTDLREQ-3b2a696aa6bfc09ba05ee0c5,https://townofcochectonny.org/boards-meetings/town-board/,False,EXTSRCREV-3202683029468aee5dc37deb,source_review_lane_004,2026-08-05T17:46:39.246897+00:00
1,99864,EXTLOC-8f1b4647644f5c9b8c494c18,2026-08-05T17:46:40.076262+00:00,,text/html; charset=UTF-8,0,https://www.city-data.com/forum/sitemap/f/f-63-p-48.html,False,200,EXTDLREQ-c812bacee7e9cbe4c22e154b,https://www.city-data.com/forum/sitemap/f/f-63-p-48.html,False,EXTSRCREV-fb434d605d652f5931ff41bf,source_review_lane_004,2026-08-05T17:46:39.951897+00:00
1,242048,EXTLOC-711e61cde6e09bee45de3189,2026-08-05T17:46:40.296392+00:00,,application/pdf,242048,https://www.bazettatwp.org/wp-content/uploads/2022/10/September-2022-Appropriation-Status.pdf,False,200,EXTDLREQ-98860f76f77db56515dff2fe,https://www.bazettatwp.org/wp-content/uploads/2022/10/September-2022-Appropriation-Status.pdf,False,EXTSRCREV-708fcef0e42bcc6b4c0b1f70,source_review_lane_004,2026-08-05T17:46:39.576323+00:00
1,49359,EXTLOC-2a823bf56cee98ae40d37ef9,2026-08-05T17:46:40.457846+00:00,,text/html,49359,https://www.brewsterohio.com/?SEC=B4E940EB-EDF3-4BA5-BB1F-ECD982EEF765,False,200,EXTDLREQ-045e99f8c71f1e7283480715,https://www.brewsterohio.com/?SEC=B4E940EB-EDF3-4BA5-BB1F-ECD982EEF765,False,EXTSRCREV-bbf230fbd359f67b92c6c1f8,source_review_lane_004,2026-08-05T17:46:39.724151+00:00
1,1208523,EXTLOC-cadd0cd2e3c8ddbbbe602696,2026-08-05T17:46:40.623107+00:00,,application/pdf,1208523,https://www.butlerborough.com/documents/WebsiteCopyOfBudget.pdf,False,200,EXTDLREQ-8b7afa3be86fc2330e72e8a2,https://www.butlerborough.com/documents/WebsiteCopyOfBudget.pdf,False,EXTSRCREV-b1abb020d17821d061aac5d1,source_review_lane_004,2026-08-05T17:46:39.912701+00:00
1,83914,EXTLOC-496e043af9c0fdbebfe39cc1,2026-08-05T17:46:40.663584+00:00,,text/html; charset=utf-8,0,https://www.cityofalgonac.org/ElectionsInformation,False,200,EXTDLREQ-44e2cae97d988e9b24dcd52a,https://www.cityofalgonac.org/ElectionsInformation,False,EXTSRCREV-685fb7b7381398d389f640fb,source_review_lane_004,2026-08-05T17:46:40.055662+00:00
1,30325,EXTLOC-cecd577c4f9581b741a733aa,2026-08-05T17:46:41.046867+00:00,,text/html,30325,https://www.cityofprincetonwi.com/index.asp?DE=D5A43A42-E1AC-43E9-BD23-C197B4BF1592&SEC=F86CF62C-D239-45C8-8DC3-D757F61908AA&Type=B_BASIC,False,200,EXTDLREQ-3d051b0b8454c8a6c8732edc,https://www.cityofprincetonwi.com/index.asp?DE=D5A43A42-E1AC-43E9-BD23-C197B4BF1592&SEC=F86CF62C-D239-45C8-8DC3-D757F61908AA&Type=B_BASIC,False,EXTSRCREV-4b2b91cf5d937a5a7a5dcb69,source_review_lane_004,2026-08-05T17:46:40.665479+00:00
1,8239086,EXTLOC-ba362f965a334f347ab77dd0,2026-08-05T17:46:41.349002+00:00,,application/pdf,8239086,https://www.cityofbuellton.com/files/City%20Council%20-%20Packets/03-26-26.pdf,False,200,EXTDLREQ-15e34f08ee6c4e3185e18491,https://www.cityofbuellton.com/files/City%20Council%20-%20Packets/03-26-26.pdf,False,EXTSRCREV-8e46e2e8325b7cd7fff3ee19,source_review_lane_004,2026-08-05T17:46:40.297312+00:00
1,3431703,EXTLOC-6690371dc3b9896bd0a184dc,2026-08-05T17:46:41.390516+00:00,,application/pdf,3431703,https://www.cityofcrosby.com/vertical/sites/%7B21369B1E-BDE3-49AF-B806-A73777724DC7%7D/uploads/07-28-2025_Council_Packet.pdf,False,200,EXTDLREQ-63fb3cc112dc62d0b409859f,https://www.cityofcrosby.com/vertical/sites/%7B21369B1E-BDE3-49AF-B806-A73777724DC7%7D/uploads/07-28-2025_Council_Packet.pdf,False,EXTSRCREV-0cfc52d607f2b33cee2b41fe,source_review_lane_004,2026-08-05T17:46:40.459259+00:00
1,31903,EXTLOC-a8830e278f9de410c48d1862,2026-08-05T17:46:41.398718+00:00,,text/html,31903,https://www.cityoftomahawkwi.com/index.asp?SEC=BD022898-7A98-491A-8D75-4627F5428CF8,False,200,EXTDLREQ-273044f11dd94587e976b42d,https://www.cityoftomahawkwi.com/index.asp?SEC=BD022898-7A98-491A-8D75-4627F5428CF8,False,EXTSRCREV-f900d7c2eb6d5a2a354c274d,source_review_lane_004,2026-08-05T17:46:41.048252+00:00
1,730785,EXTLOC-f7868c05d02057a8e38df8d5,2026-08-05T17:46:41.596630+00:00,,application/pdf,730785,https://www.glencoemn.org/wp-content/uploads/2022/08/2021-City-of-Glencoe-Audit.pdf,False,200,EXTDLREQ-13a464ddf7210b68ecda88e4,https://www.glencoemn.org/wp-content/uploads/2022/08/2021-City-of-Glencoe-Audit.pdf,False,EXTSRCREV-6cf61810d976006951a3f66c,source_review_lane_004,2026-08-05T17:46:41.391678+00:00
1,139902,EXTLOC-f569c18ec62e508717dddfb5,2026-08-05T17:46:42.146280+00:00,,text/html; charset=UTF-8,0,https://medinaoh.org/city-hall/city-council/clerk-of-council/2024-ordinances-and-resolutions-jan-june/,False,200,EXTDLREQ-369023d029a3609055df7140,https://medinaoh.org/city-hall/city-council/clerk-of-council/2024-ordinances-and-resolutions-jan-june/,False,EXTSRCREV-440230082dbe177c9aa617e2,source_review_lane_004,2026-08-05T17:46:38.581889+00:00
1,74221,EXTLOC-e1a2edae97b4f3af63b38ad9,2026-08-05T17:46:42.324093+00:00,,text/html; charset=UTF-8,0,https://www.cityofeufaulaok.com/departments/code-enforcement-permits/,False,200,EXTDLREQ-e2f6b55464c4d5cdf6defce3,https://www.cityofeufaulaok.com/departments/code-enforcement-permits/,False,EXTSRCREV-678964ec1251b9713bb68ad3,source_review_lane_004,2026-08-05T17:46:40.624124+00:00
1,22818,EXTLOC-d53a17aa0dc23353c8d4e283,2026-08-05T17:46:42.441003+00:00,,text/html; charset=utf-8,0,https://www.nhaschools.com/schools/metro-charter-academy/en/transparency-reports,False,200,EXTDLREQ-b7e01f4517307b2721022f92,https://www.nhaschools.com/schools/metro-charter-academy/en/transparency-reports,False,EXTSRCREV-57d3a5d487db65d4374d014e,source_review_lane_004,2026-08-05T17:46:42.148844+00:00
1,116785,EXTLOC-c6bddf538839701000e336db,2026-08-05T17:46:42.552507+00:00,,text/html; charset=utf-8,0,https://www.noticeregistry.com/ohio/notice/public-hearing-port-clinton-279797,False,200,EXTDLREQ-3ea700d11019f3bebc24736f,https://www.noticeregistry.com/ohio/notice/public-hearing-port-clinton-279797,False,EXTSRCREV-841196ebc24f6b1062eca795,source_review_lane_004,2026-08-05T17:46:42.325427+00:00
1,151393,EXTLOC-587b52165d7e0926b93bafe2,2026-08-05T17:46:42.601505+00:00,,text/html; charset=UTF-8,0,https://www.neilsberg.com/insights/york-charter-township-mi-income-by-gender/,False,200,EXTDLREQ-226137749e97fdf84d48d4f4,https://www.neilsberg.com/insights/york-charter-township-mi-income-by-gender/,False,EXTSRCREV-8e63e2f92b53f33b5cfd86a9,source_review_lane_004,2026-08-05T17:46:41.599481+00:00
1,68177,EXTLOC-70199fa2880937eddcedcd8e,2026-08-05T17:46:42.652756+00:00,,text/html; charset=UTF-8,11115,https://www.onetonline.org/link/localwages/43-3051.00?st=NY,False,200,EXTDLREQ-7f13010d8f02b5a34e318932,https://www.onetonline.org/link/localwages/43-3051.00?st=NY,False,EXTSRCREV-11bca6661da495bf4cd75015,source_review_lane_004,2026-08-05T17:46:42.442055+00:00
1,527323,EXTLOC-b425e1371eeb736ae6b68137,2026-08-05T17:46:42.716316+00:00,inline;filename*=UTF-8''2023%20Budget%20Message%20-%20Final%205.4.pdf,application/pdf;charset=utf-8,0,https://www.lambertvillenj.org/forms-documents/forms/financial-documents/2023-1/1446-2023-budget-message/file,False,200,EXTDLREQ-e89947cdda73410da9eab176,https://www.lambertvillenj.org/forms-documents/forms/financial-documents/2023-1/1446-2023-budget-message/file,False,EXTSRCREV-c8efa1b6fa8017369d95df75,source_review_lane_004,2026-08-05T17:46:41.399689+00:00
1,361279,EXTLOC-a0ff667a0346cd939952d80e,2026-08-05T17:46:42.751068+00:00,,text/html,0,https://www.senate.mn/committees/selected_committee_bill_list.html?cmte_id=1007&ls=94,False,200,EXTDLREQ-0dcfb5b7339af5d77cc59a91,https://www.senate.mn/committees/selected_committee_bill_list.html?cmte_id=1007&ls=94,False,EXTSRCREV-1590d9909f5ec612419b6db2,source_review_lane_004,2026-08-05T17:46:42.553893+00:00
1,0,EXTLOC-b0dc75687441c373c516bf5d,2026-08-05T17:46:42.903234+00:00,,text/html,1245,https://www.townofcortlandtny.gov/documents/compt/Town_of_Cortlandt_Final_FS_2023.pdf,False,404,EXTDLREQ-43c83f5d59aa815a0be05a59,https://www.townofcortlandtny.gov/documents/compt/Town_of_Cortlandt_Final_FS_2023.pdf,False,EXTSRCREV-ba63e8aae5a7fc9fe6dc241a,source_review_lane_004,2026-08-05T17:46:42.754955+00:00
1,17699739,EXTLOC-5cf6bd7b7b718bf8c37e7cb0,2026-08-05T17:46:43.162692+00:00,,application/pdf,17699739,https://www.cityofallegan.org/City%20Council%2005-08-2023%20Packet.pdf,False,200,EXTDLREQ-ba7dc8327dce8435bdef7cce,https://www.cityofallegan.org/City%20Council%2005-08-2023%20Packet.pdf,False,EXTSRCREV-09eaf9b42fadee749ac76d0f,source_review_lane_004,2026-08-05T17:46:40.078178+00:00
1,51599,EXTLOC-552266d11c702be6734218f7,2026-08-05T17:46:43.248815+00:00,,text/html,51599,https://www.townofchebeagueisland.org/selectmen,False,200,EXTDLREQ-dbf32ada84247f551cfd0bfd,https://www.townofchebeagueisland.org/selectmen,False,EXTSRCREV-2ac5221b072893becec415c6,source_review_lane_004,2026-08-05T17:46:42.717118+00:00
1,121420,EXTLOC-506a1ed23defaf306fc79e11,2026-08-05T17:46:43.511912+00:00,,text/html; charset=UTF-8,29214,https://www.tribtoday.com/news/local-news/2026/01/bazetta-places-levy-renewals-on-ballot/,False,200,EXTDLREQ-9cf893048b4d1a0cbe78d30f,https://www.tribtoday.com/news/local-news/2026/01/bazetta-places-levy-renewals-on-ballot/,False,EXTSRCREV-b01eb2a0d9c3654f5e1bd9bd,source_review_lane_004,2026-08-05T17:46:43.164683+00:00
1,67884,EXTLOC-707e7782b83c5a20dcfb6307,2026-08-05T17:46:43.551366+00:00,,text/html; charset=UTF-8,0,https://www.townofpittsfordny.gov/news/proposed-2026-town-budget-keeps-tax-rate-flat-public-hearing-11-05-2025,False,200,EXTDLREQ-d4f37721351e6d198439c29d,https://www.townofpittsfordny.gov/news/proposed-2026-town-budget-keeps-tax-rate-flat-public-hearing-11-05-2025,False,EXTSRCREV-31426c5c60a75e598d5efabe,source_review_lane_004,2026-08-05T17:46:42.904141+00:00
1,98002,EXTLOC-e548c0d6d228b9da14be8eed,2026-08-05T17:46:43.716900+00:00,,text/html; charset=UTF-8,0,https://www.signalhire.com/companies/bucyrus-blades,False,200,EXTDLREQ-cb561bf3f43d529b7f6f5f33,https://www.signalhire.com/companies/bucyrus-blades,False,EXTSRCREV-3071bfe3c2e3ed42dd990185,source_review_lane_004,2026-08-05T17:46:42.603664+00:00
1,945835,EXTLOC-7fcaf5cc32ef46ff2e1eae22,2026-08-05T17:46:43.951617+00:00,,application/pdf,945835,https://www.townofatlanticbeachsc.com/upload/page/0136/docs/2020/10052020M.pdf,False,200,EXTDLREQ-c601588b94b668f7b0dbc44f,https://www.townofatlanticbeachsc.com/upload/page/0136/docs/2020/10052020M.pdf,False,EXTSRCREV-78f35af38f93b017c14ed445,source_review_lane_004,2026-08-05T17:46:42.654369+00:00
1,93684,EXTLOC-8f7fe2f10ca07c60b6826620,2026-08-05T17:46:44.080359+00:00,,text/html; charset=utf-8,50105,https://a2gov.legistar.com/LegislationDetail.aspx?GUID=F23679AB-7E91-4483-A38D-1026AFA45D8D&ID=6291489,False,200,EXTDLREQ-93443ce0ce6af58460b19d48,https://a2gov.legistar.com/LegislationDetail.aspx?GUID=F23679AB-7E91-4483-A38D-1026AFA45D8D&ID=6291489,False,EXTSRCREV-b4e7153aaf0c35916bf53f7d,source_review_lane_004,2026-08-05T17:46:43.553325+00:00
1,150986,EXTLOC-8fe383680255ec96cf6f1548,2026-08-05T17:46:44.129772+00:00,,text/html; charset=UTF-8,25612,https://clearlakesd.com/agendas/,False,200,EXTDLREQ-a7fda7c38d95d2b14b02e78d,https://clearlakesd.com/agendas/,False,EXTSRCREV-4bf786c1fc03566032283c04,source_review_lane_004,2026-08-05T17:46:37.555585+00:00
1,489594,EXTLOC-dd290511d3ab3315aea64854,2026-08-05T17:46:44.327484+00:00,,text/html; charset=utf-8,0,https://www.worthington.org/Archive.aspx?AMID=46,False,200,EXTDLREQ-4aa2d759902e7f8daa09bd78,https://www.worthington.org/Archive.aspx?AMID=46,False,EXTSRCREV-c862dc7367c84e257eb838c1,source_review_lane_004,2026-08-05T17:46:43.513811+00:00
1,78842,EXTLOC-834a0dc852fd385f5a40e11a,2026-08-05T17:46:44.522781+00:00,,text/html; charset=UTF-8,0,https://anyflip.com/ggbtk/nwka/basic/51-72,False,200,EXTDLREQ-1f3eb984106deb3ad087296e,https://anyflip.com/ggbtk/nwka/basic/51-72,False,EXTSRCREV-09ae371d6d77692a162accc3,source_review_lane_004,2026-08-05T17:46:43.718316+00:00
1,32874,EXTLOC-4027be6f4912746d5ec9901b,2026-08-05T17:46:44.691461+00:00,,text/html; charset=UTF-8,0,https://atlanticbeach-nc.com/departments/administrative-services/,False,200,EXTDLREQ-b7bd00190ace51bc33cdf108,https://atlanticbeach-nc.com/departments/administrative-services/,False,EXTSRCREV-f65b6c3528eefd870effb747,source_review_lane_004,2026-08-05T17:46:43.952643+00:00
1,1648191,EXTLOC-8c46a77017b1529ac08ca547,2026-08-05T17:46:44.717187+00:00,,application/pdf,1648191,https://www.chebeague.org/cischool/2025/CISC%20Agenda%20and%20Materials%2002_04_2025.pdf,False,200,EXTDLREQ-9fe36a2c55c1fe5f2c1248c9,https://www.chebeague.org/cischool/2025/CISC%20Agenda%20and%20Materials%2002_04_2025.pdf,False,EXTSRCREV-d85cae71ecfbd561848ecf23,source_review_lane_004,2026-08-05T17:46:39.921535+00:00
1,4570244,EXTLOC-efcd2c1fd7d5722fb1ec0f5b,2026-08-05T17:46:44.844838+00:00,,application/pdf,4570244,https://www.urbanaohio.com/uploads/1/2/4/6/124631710/2024-12-03_regular_mtg_packet.pdf,False,200,EXTDLREQ-c8528ea317ca4d404d663645,https://www.urbanaohio.com/uploads/1/2/4/6/124631710/2024-12-03_regular_mtg_packet.pdf,False,EXTSRCREV-cdaa4e167328e85fa9dcfe35,source_review_lane_004,2026-08-05T17:46:43.250368+00:00
1,405816,EXTLOC-74a1602213842d69af802244,2026-08-05T17:46:44.952548+00:00,,application/pdf,405816,https://berlintwp.com/wp-content/uploads/2025/04/2025-Berlin-Township-User-Friendly-Budget.pdf,False,200,EXTDLREQ-b94ec8954758b470b4fe8517,https://berlintwp.com/wp-content/uploads/2025/04/2025-Berlin-Township-User-Friendly-Budget.pdf,False,EXTSRCREV-6ef07c8ecf273050a9dde982,source_review_lane_004,2026-08-05T17:46:44.131556+00:00
1,167667,EXTLOC-ba4ca001a96769530d489041,2026-08-05T17:46:45.179018+00:00,,text/html; charset=UTF-8,0,https://catawbaislandtownship.com/minutes-december-27th-2022/,False,200,EXTDLREQ-77fa1251eb5b7a412c4431bf,https://catawbaislandtownship.com/minutes-december-27th-2022/,False,EXTSRCREV-5bd2a6c31bd18cedfe6685da,source_review_lane_004,2026-08-05T17:46:44.692464+00:00
