MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state,candidate_title,candidate_snippet,original_requested_urls,expected_claim_upgrade_tags
application/pdf,05bbfd455c6d145000b14d790016a645518c74e8712515d65811c54a1f4e1618,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",67200693,https://www.portlavaca.gov/DocumentCenter/View/942/2024-to-2025-Annual-Budget-PDF,EXTLOC-14b4fc4b425887482af18131,inline;filename=2024%20to%202025%20Annual%20Budget%20%28PDF%29.pdf,all_units,pdf,200,payroll_roster,https://www.portlavaca.gov/DocumentCenter/View/942/2024-to-2025-Annual-Budget-PDF,high,0,0,False,EXTCAND-3d3fbb8a7616c94a09c4e506,,MECHEXP-0c9ab9e7b9ebac1e748fbfcf|MECHEXP-499f38ee09175e59ab4f0d2e|MECHEXP-a4bf94189de53427fc4e7d9d|MECHEXP-fa1e970e71271641acb5294b|MECHEXP-ffa51a8e3f6584b39c7069d0,ROOTCOMP-096a04d78a6fce79c4827dae,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/05bbfd455c6d145000b14d790016a645518c74e8712515d65811c54a1f4e1618.pdf,www.portlavaca.gov,Port Lavaca,0,true,2024-to-2025-Annual-Budget-PDF,2021,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-1662665f87bdd86f6c71ed7d,2026-08-05T17:23:30.319384+00:00,0,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,direct_official_administrative_record,EXTSRCREV-5ced1909ac0977dff2ca6567,source_review_lane_004,1363,supported source format and plausible administrative metadata,retained_pdf,TX,,"Likely **official/primary administrative source types** for metadata-only discovery of Port Lavaca (TX) “2021” payroll/salaries/compensation items (overtime, authorized positions, vacancies, staffing/recruitment/retention/turnover, salary step schedules, pay plans, pension + health contributions, and related compensation studies) are: - **City Council agenda packets / meeting minutes & attachments",https://www.portlavaca.gov/DocumentCenter/View/942/2024-to-2025-Annual-Budget-PDF,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=utf-8,30fd71970d101e1f81c236cca88bc545c0594550baacba934343828118379e7f,retained prior type,0,"Town Of Camillus, New York. Phone: (315) 488-1335 Skip to main content You are here : Home > Government Offices > Police Reform Departments Boards & Committees Police Reform Municipal Code/Town Laws Budgets & Finance Comprehensive Plan Maps Local/State/Federal Government Election Information SPDES Stormwater Program Videos Manure Storage Facility Police Reform In accordance with Governor Cuomo's Executive Order, all municipalities with police departments must participate in the New York State Police Reform and Reinvention Collaborative. We are forming a diverse committee of community stakehold","{""bounded_link_count"": 41, ""bounded_visible_character_count"": 5624, ""html_title"": ""Town Of Camillus, New York. Phone: (315) 488-1335""}",43509,https://www.townofcamillus.gov/default.aspx?PageID=1010,EXTLOC-14b5710396660385c1b1a66b,,police,html,200,payroll_roster,https://www.townofcamillus.gov/default.aspx?PageID=1010,high,0,0,False,RESCAND-7c0bd25124311698ba201f15,,MECHEXP-4c682ad950086243c7d390c4|MECHEXP-6aaa559b6856e5c4a30bf118|MECHEXP-b248ec46040dfa9580d15c85|MECHEXP-c83c61673cffaafe525d9fed|MECHEXP-fd90255a51576d5a6909c5fa,ROOTCOMP-cb056d020a3319fd77927354,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/30fd71970d101e1f81c236cca88bc545c0594550baacba934343828118379e7f.html,www.townofcamillus.gov,Camillus,0,true,default.aspx,undated-source-B4X2500LIVE-20260729-008907,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-d70f6c940c54b69bb194f19a,2026-08-05T17:22:22.399698+00:00,0,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,police,official_administrative_summary,EXTSRCREV-ca1b902f34ab4d2a20b11f44,source_review_lane_004,869,bounded HTML shell contains plausible administrative source signal,retained_html,NY,,"{ ""target"": { ""municipality"": ""Camillus, NY"", ""period"": ""undated"", ""side"": ""source-only metadata discovery"", ""event"": ""missing"", ""missing_field"": ""police authorized positions / filled positions / vacancy rate / layoffs / attrition / compensation linkage / HR report linkage (all specific metrics requested by your target schema are not fully discoverable from metadata-only search hits returned so far)"", ""source-family"": [ ""municipal payroll/open data"", ""adopted budget"", ""HR report"", ""Census/USDA o",https://www.townofcamillus.gov/default.aspx?PageID=1010,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
text/html; charset=UTF-8,08c70fd2020efd8fe5fd51d813be869b89e0fbfed66f27f58cb5758d8c020093,bounded shell/title/filename rule,0,"Town of Ticonderoga | Essex County, New York Skip to content 518.585.6677 132 Montcalm Street, Ticonderoga, NY 12883 Mailing Address: PO Box 471 Ticonderoga, NY 12883 Search for: Home Departments Ambulance District Assessor Budget and Finance Code Enforcement/Safety Officer and Building Inspection Dog Control Fire Department Police Department Highway Department Municipal Court Municipal Facility Evaluation Parks & Recreation Town Clerk/Tax Collector Town Board Town Supervisor Transfer Station Water and Waste-Water Youth Commission Planning & Zoning Board Ordinances/Laws Meetings/Minutes Forms/","{""bounded_link_count"": 124, ""bounded_visible_character_count"": 15088, ""html_title"": ""Town of Ticonderoga | Essex County, New York""}",143570,https://townofticonderoga.gov/,EXTLOC-14b5fde37644e2dcff5884e2,,police,html,200,ordinance_or_resolution,https://townofticonderoga.gov/,high,0,0,False,EXTCAND-724a8b44c73992737d7235b4,,MECHEXP-02423c18c8e1e344e326f8f9|MECHEXP-25dd82103818d9de2aa9b7dc|MECHEXP-c1988034c1e6dc0dd924ada1|MECHEXP-dbb3b08ec0c7659dac16047b,ROOTCOMP-51bdabbefbff403745f66e30,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08c70fd2020efd8fe5fd51d813be869b89e0fbfed66f27f58cb5758d8c020093.html,townofticonderoga.gov,Ticonderoga,0,true,,2025,implementation_confirmation,payroll_roster,html_text_candidate,1,EXTSOURCE-e7353227386464f981aa8e6d,2026-08-05T17:07:45.218753+00:00,0,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,official_administrative_summary,EXTSRCREV-a46baf217fa47475356e0f7c,source_review_lane_002,1165,bounded HTML shell contains plausible administrative source signal,retained_html,NY,,"Likely **official / primary administrative source types** for metadata-only discovery of **“Ticonderoga, NY” (2025) payroll/salaries/overtime/authorized positions/pay plan/vacancies/staffing recruitment retention/turnover/step schedule/budget-authorizing ordinances & resolutions/pension & health contributions/compensation studies**: - **Town of Ticonderoga official governing documents (2025)** - *",https://townofticonderoga.gov/,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
application/pdf,258c826a17a9eeaab72fcf8527d9c5175d2a6264b55ab463ef69e142a27827a4,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",3859981,https://www.tippecanoe.in.gov/ArchiveCenter/ViewFile/Item/411,EXTLOC-14ba04e28812b9bc8f4384e9,inline;filename=Budget Book_07.21.23.pdf,police,pdf,200,payroll_roster,https://www.tippecanoe.in.gov/ArchiveCenter/ViewFile/Item/411,high,0,0,False,RESCAND-f614dadacd48602dab8b47f3,,MECHEXP-041e9b04e4daf7899ad37a75|MECHEXP-4576ec8faba56f7928ab84f9|MECHEXP-4b5f1fd6390b86dbaba4679a|MECHEXP-78d74d94d972c159f4ff2bcc|MECHEXP-b44c2e11575b8617591fb85c,ROOTCOMP-c97f4558a049ee75f74b2847,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/258c826a17a9eeaab72fcf8527d9c5175d2a6264b55ab463ef69e142a27827a4.pdf,www.tippecanoe.in.gov,Corydon,0,true,411,2022,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-435520280b5cdef3d99586f8,2026-08-05T16:58:02.852689+00:00,0,,police,direct_official_administrative_record,EXTSRCREV-0f6868637ea68ae83d59b0fc,source_review_lane_001,799,supported source format and plausible administrative metadata,retained_pdf,IN,,"I ran live web discovery for **“Corydon” + “IN” + “2022” + police employment/tenure/step/rank/promotion/retroactivity**, constrained to **metadata-only candidate discovery** (no verification or downloading of candidate URLs). ## Candidate municipal-record sources found (metadata only) ### 1) Municipal administrative records / payroll & compensation policy - **Town of Corydon site (possible HR/payroll/administration document center)** - Candidate: “Home - Town of Corydon” (documents hub) ([townof",https://www.tippecanoe.in.gov/ArchiveCenter/ViewFile/Item/411,upgrades_growth_analysis|upgrades_local_wage_comparison
application/pdf,4d347e1e56781fb63e88e02a6a8b2177a2fb5a0454d4cf482d3796250bff222f,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.5""}",1374552,https://www2.census.gov/geo/pvs/bas/bas25maps/st13_ga/incplace/p1315552_chattahoochee_hills/BAS25P11300015552.pdf,EXTLOC-14c670df6f58d2b6a0aa8398,,unclear,pdf,200,payroll_roster,https://www2.census.gov/geo/pvs/bas/bas25maps/st13_ga/incplace/p1315552_chattahoochee_hills/BAS25P11300015552.pdf,high,0,0,False,RESCAND-a8d322bd50d4b83737e0bd55,,MECHEXP-23a3c1384c96a61aa1478c16|MECHEXP-67af477ede64914f2c32eb21|MECHEXP-7c0daf8ca20b4ea187bdc180|MECHEXP-909c284f3c622de4a4665018|MECHEXP-c112a4aea99b89b7b4510b73,ROOTCOMP-cfd7515849c5c7d5111c31a6,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d347e1e56781fb63e88e02a6a8b2177a2fb5a0454d4cf482d3796250bff222f.pdf,www2.census.gov,Chattahoochee Hills,0,true,BAS25P11300015552.pdf,2022,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-d3bc000a29fcdc947be19d6c,2026-08-05T17:09:20.416225+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,direct_official_administrative_record,EXTSRCREV-0420bd4d27b549bf4cfd2e91,source_review_lane_002,2043,supported source format and plausible administrative metadata,retained_pdf,GA,,"Below are **metadata-only candidate discoveries** for the target municipality/period/side/event/missing-field/source-family you specified, without verifying or downloading candidate URLs. ## Municipality + period + side targets - **Municipality:** Chattahoochee Hills, **GA** (City) - **Period:** **2022** - **Side:** municipal **payroll / adopted budget / HR-report / administrative record** - **Event:** **unclear pension contributions, health-cost shares, leave, premium eligibility & take-up, min",https://www2.census.gov/geo/pvs/bas/bas25maps/st13_ga/incplace/p1315552_chattahoochee_hills/BAS25P11300015552.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison
text/html; charset=utf-8,43760f9dce9ec95e262af2460194d0985f27d9fa8a2021b27aafe2e690269bac,retained prior type,0,Labor Market Information Center - 2024 QCEW Annual Report --> skip to Main Navigation skip to Main Content skip to Footer Contact Us Upcoming Events News Publications Join Our Team Marcia Hultman Cabinet Secretary Font Size: A A A Find a Form A Abstracter Licensing Accountancy Licensing Application (general) template for businesses (Microsoft Word) Appraiser Certification Appraisal Management Company Registration Architect Registration Athletic Competition B Banking Barbers and Barber Shops C Chartered Bank Claim of Unpaid Wages Consumer Complaints Cosmetology Licensing D Discrimination Compla,"{""bounded_link_count"": 257, ""bounded_visible_character_count"": 32979, ""html_title"": ""Labor Market Information Center - 2024 QCEW Annual Report""}",69633,https://dlr.sd.gov/lmic/qcew2024_2_summary.aspx,EXTLOC-14d312388649690a17a86634,,police,html,200,payroll_roster,https://dlr.sd.gov/lmic/qcew2024_2_summary.aspx,high,0,0,False,RESCAND-e8ad114892177c560d4eb327,,MECHEXP-05941744d1656a0208cf7ef7|MECHEXP-1379baa2583c3085f890a9c7|MECHEXP-59f8f46183f9f6db1dda5c2d|MECHEXP-7632b7313cbf55e23940a56d,ROOTCOMP-785bbf155cb52bae461fd593,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/43760f9dce9ec95e262af2460194d0985f27d9fa8a2021b27aafe2e690269bac.html,dlr.sd.gov,Centerville,0,true,qcew2024_2_summary.aspx,2024,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-ad76cd1bd00d88d60b3456d7,2026-08-05T17:22:47.148577+00:00,0,,police,official_administrative_summary,EXTSRCREV-4b97f678f03405732df315f3,source_review_lane_004,1026,bounded HTML shell contains plausible administrative source signal,retained_html,SD,,"I can’t uniquely satisfy your target because **“Centerville” + “SD” + 2024** is ambiguous: there are multiple “Centerville” municipalities and multiple “SD” meanings (e.g., **South Dakota** vs. a state abbreviation vs. “school district” vs. “sanitary district”), and **“police actual wages paid, total earnings, overtime, premiums, retroactive payments”** typically comes from *payroll/case-level HR exports* that are only available for some jurisdictions (and usually require municipality-specific k",https://dlr.sd.gov/lmic/qcew2024_2_summary.aspx,upgrades_growth_analysis|upgrades_local_wage_comparison
text/html; charset=utf-8,87cb74a7b5d19b2804c848795727949aa2054e2041e029a961570ce871251dc5,bounded shell/title/filename rule,0,"Forms and Documents | Troy, OH - Official Website Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Government Departments Community Partnerships Doing Business I Want To… Connect With Us! Search Home Government Forms and Documents Forms and Documents City Council Rules for Procedure Codified Ordinance Topic Search Human Resources Employment Application Social Media Use Policy Union Agreement: Police Officers Union Agreement: Police Sergeants Union Agreement: Police Captains Union Agreement: Fire Union Agreement: AFS","{""bounded_link_count"": 208, ""bounded_visible_character_count"": 12660, ""html_title"": ""Forms and Documents | Troy, OH - Official Website""}",140998,https://troyohio.gov/358/Forms-and-Documents,EXTLOC-14d9ee308065cd8909b65555,,all_units,html,200,ordinance_or_resolution,https://troyohio.gov/358/Forms-and-Documents,high,0,0,False,EXTCAND-158763dca7215d9096d360d8,,MECHEXP-0de3d60b5c7def81219eb505|MECHEXP-4014edde7c7aead0fa47046a|MECHEXP-4551caf654276eaaa7ef1992|MECHEXP-721ce151cf6f2595fedb6d7d,ROOTCOMP-fa2f60c68bc3bcce34e28d3c,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/87cb74a7b5d19b2804c848795727949aa2054e2041e029a961570ce871251dc5.html,troyohio.gov,Union,0,true,Forms-and-Documents,2015,implementation_confirmation,payroll_roster,html_text_candidate,1,EXTSOURCE-8e6c7cd99a81f337174698fb,2026-08-05T17:13:09.573906+00:00,0,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,official_administrative_summary,EXTSRCREV-285933b06ec2494d6d6bd24b,source_review_lane_003,470,bounded HTML shell contains plausible administrative source signal,retained_html,OH,,"For the metadata-only target **“Union, OH” (likely the city) + 2015 payroll/salaries/overtime + budget/authorized positions + vacancies/staffing/recruitment/retention/turnover + salary step schedule + ordinance/resolution/pay plan + pension/health contribution/compensation study** the most relevant *official/primary* administrative source types (that typically contain this exact mix of fields) are",https://troyohio.gov/358/Forms-and-Documents,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=UTF-8,e769097c9e9f1abcfbb623604277ce5fa6e1ae43e7e422aa942ca737ae593d89,retained prior type,0,"Tabelas Salariais | Prefeitura de Toledo Pular para o conteúdo principal Município Serviços Notícias Agenda Secretarias Portais Apply Acessibilidade Portal da Transparência Ouvidoria Carta de Serviços ao Usuário FAQ LGPD Acesso a Informação Tabelas Salariais Home Serviços Servidor Recursos Humanos Tabelas Salariais Publicado por luis.percicoti , Qui, 04/08/2022 10:56 | Modificado: Sex, 15/05/2026 09:33 Arquivos Anexo Tamanho Tabela Salarial Março/2026- QUADRO GERAL 203.57 KB Tabela Salarial Março/2026- MAGISTÉRIO 89.16 KB Tabela Salarial Março/2026- GUARDA MUNICIPAL 73.74 KB Tabela Salarial Ma","{""bounded_link_count"": 101, ""bounded_visible_character_count"": 12449, ""html_title"": ""Tabelas Salariais | Prefeitura de Toledo""}",59791,https://www.toledo.pr.gov.br/servicos/servidor/recursos_humanos/tabelas_salariais,EXTLOC-14e00bfd85ee3e80ef36896c,,all_units,html,200,payroll_roster,https://www.toledo.pr.gov.br/servicos/servidor/recursos_humanos/tabelas_salariais,high,0,0,False,EXTCAND-037ce1f7d1f41c54ec979cf8,,MECHEXP-0c6a1356a8350827006c37b0|MECHEXP-465f32b12e26563a8593fefe|MECHEXP-73b07c502648739583fc5bd0|MECHEXP-9c5a0c77bfad8c9e730efb58|MECHEXP-e705825005db77f07b0370bc|MECHEXP-fa588140c84567ea2f87ab3e,ROOTCOMP-9c18f9ba7839d475e88112e8|ROOTCOMP-e408d4dccdc6d2a7c06daefa,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e769097c9e9f1abcfbb623604277ce5fa6e1ae43e7e422aa942ca737ae593d89.html,www.toledo.pr.gov.br,Toledo,0,true,tabelas_salariais,undated,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-4d8c24ada5b36d20c7e453a1,2026-08-05T16:58:01.909600+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,official_administrative_summary,EXTSRCREV-0d309d902bbb33409912908f,source_review_lane_001,800,bounded HTML shell contains plausible administrative source signal,retained_html,OH,,"Likely **official / primary administrative source types** for a metadata-only discovery target about **City of Toledo (OH) municipal payroll**, including **salaries/earnings/overtime**, **authorized positions**, **vacancies**, **staffing recruitment/retention/turnover**, **salary steps/schedules**, **ordinances/resolutions**, **pay plans**, and **pension/health contributions/compensation studies**",https://www.toledo.pr.gov.br/servicos/servidor/recursos_humanos/tabelas_salariais,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=utf-8,4272fede7c039923a5e08c4ef70b1b6326cc582eedf364c2362be51dc0fb08c5,bounded shell/title/filename rule,0,"Cleveland City Council Completes Budget Reconciliation and Second Reading | Cleveland City Council Skip to main content By browsing our website, you consent to our privacy policy and the use of website cookies. I Agree Cleveland City Council Toggle navigation Accessibility Find My Ward Council Council Members Committees Leadership Clerk of Council Staff Legislation & Laws Legislative Process City Record Legislation & Calendar Charter & Codified Ordinances Resources How Do I... Accessibility Council Archivist Contact News & Media Press Releases Events E-Newsletter Sign-up 2026 Budget Hearings M","{""bounded_link_count"": 65, ""bounded_visible_character_count"": 13485, ""html_title"": ""Cleveland City Council Completes Budget Reconciliation and Second Reading | Cleveland City Council""}",42061,https://www.clevelandcitycouncil.gov/cleveland-city-council-completes-budget-reconciliation-and-second-reading,EXTLOC-14e0d717e2fe52017529b842,,police,html,200,ordinance_or_resolution,https://www.clevelandcitycouncil.gov/cleveland-city-council-completes-budget-reconciliation-and-second-reading,high,0,0,False,RESCAND-755f6d26fd71fc324bfdf725,,MECHEXP-169fcb8daa2e1347f98b6d09|MECHEXP-303327d53637787aab51aaa1|MECHEXP-36954f8ca6394fbe4613d743|MECHEXP-3eac0850388a1085d1441a9f|MECHEXP-40102b077cbbc270c9554c9b|MECHEXP-54868e4a83d81f26950a8ec7|MECHEXP-75d480295baf9ae38fcd453d|MECHEXP-811381f3c9edaca24c1ccaa7|MECHEXP-b6d3750ae42519e1182bff87|MECHEXP-bf36f40b630b8ea545545d0c|MECHEXP-e70dc57f7b1d335927778948|MECHEXP-f9057615f169a87b2c2ece0d|MECHEXP-f910fec3df0298e61774e9f0,ROOTCOMP-03adf49cd6997d7ffed16a65|ROOTCOMP-0c29f25eb557599dc8404af4|ROOTCOMP-770d51ad8c1aaf260fab0163|ROOTCOMP-f94cbd8cba5fdbbbc8f95398,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4272fede7c039923a5e08c4ef70b1b6326cc582eedf364c2362be51dc0fb08c5.html,www.clevelandcitycouncil.gov,Brunswick Hills,0,true,cleveland-city-council-completes-budget-reconciliation-and-second-reading,2024,implementation_confirmation,payroll_roster,html_text_candidate,1,EXTSOURCE-5a9c957a2056230bf656f500,2026-08-05T17:16:18.479537+00:00,0,payroll_and_earnings|staffing_and_headcount,police,official_administrative_summary,EXTSRCREV-839650de0842dd7a8f426e15,source_review_lane_003,1698,bounded HTML shell contains plausible administrative source signal,retained_html,OH,,I’m not able to complete your requested *metadata-only candidate discovery* for **“Brunswick Hills” (OH) — 2024 — police — authorized positions / filled positions / vacancy rate / layoffs / attrition — non-base compensation — municipal payroll/open data — adopted budget — HR report — Census/USDA administrative record** because I can’t reliably disambiguate **which Brunswick** you mean (there are at least two relevant Ohio municipalities with “Brunswick”/“Brunswick Hills” naming): 1) **Brunswick ,https://www.clevelandcitycouncil.gov/cleveland-city-council-completes-budget-reconciliation-and-second-reading,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
application/pdf,856ca709b28a6c6bbc13ef405d2472c1b308a985e27dfceb023e724c1207f809,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",678555,https://www.cohassetma.gov/DocumentCenter/View/11599/15---Boston-Mutual---Cohasset-Basic-Life-and-AD-and-D-New-Hire-Kit-2024,EXTLOC-14e11abde4129cf89c3ba925,inline;filename=15%20%20%20Boston%20Mutual%20-%20Cohasset%20Basic%20Life%20and%20AD%20and%20D%20New%20Hire%20Kit%202024.pdf,police,pdf,200,payroll_roster,https://www.cohassetma.gov/DocumentCenter/View/11599/15---Boston-Mutual---Cohasset-Basic-Life-and-AD-and-D-New-Hire-Kit-2024,high,0,0,False,RESCAND-a6c18e8de98c3aecaf68be48,,MECHEXP-04bd21559872af7193b7ca26|MECHEXP-1fcf03efad371a04442a7ca8|MECHEXP-2ce379d8e780c2a122cdf82d|MECHEXP-36cf6bbc78972b8c6455c6e3|MECHEXP-5a2393c69d29611ace1ad0cb|MECHEXP-60ebd05f8163c9371afe4939|MECHEXP-665098d92813e331b8d2b4e5|MECHEXP-f49a44f0fc966475368e3861,ROOTCOMP-a3bd736deb6f4f567ca04181|ROOTCOMP-bccf67bcad76c5f9ec62e8d0,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/856ca709b28a6c6bbc13ef405d2472c1b308a985e27dfceb023e724c1207f809.pdf,www.cohassetma.gov,Cohasset,0,true,15---Boston-Mutual---Cohasset-Basic-Life-and-AD-and-D-New-Hire-Kit-2024,2022,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-595abe4e428d653492bccdd9,2026-08-05T17:25:26.267909+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,police,direct_official_administrative_record,EXTSRCREV-e9fd6e462fc37c56f5d34611,source_review_lane_004,2392,supported source format and plausible administrative metadata,retained_pdf,MA,,"I found **metadata-only candidate pages/docs** (no candidate URL verification/download). These match your target family: **Cohasset (MA), period=2022, side=police, event=police pension + health-cost shares + leave/premium eligibility/take-up + overtime/minimum-staffing retroactivity + municipal payroll/adopted budget/HR report + Census/USDA administrative-record family**—but I’m only listing candidates discovered via live search. ## Cohasset, MA — 2022 — police pension, health-cost shares, premi",https://www.cohassetma.gov/DocumentCenter/View/11599/15---Boston-Mutual---Cohasset-Basic-Life-and-AD-and-D-New-Hire-Kit-2024,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison
text/html; charset=UTF-8,d381bfb8a90332709e30305a1d8b6e74a30b4a81f0550162243a10b9ff5f3da8,retained prior type,0,"HRAR-3.01 - Recruitment Processes | Portland.gov Skip to main content important alert danger Heat and smoke advisories through Wednesday The combination of heat and smoke can be very dangerous. Help your neighbors be informed and safe when it's hot and smoke is in the air . informational alert information Portland and the federal government Learn about our sanctuary city status, efforts to block federal overreach: Portland.gov/Federal Search Search Search search close Menu General information Advisory groups Groups, boards, and commissions. Bureaus and offices City departments. Calendar of eve","{""bounded_link_count"": 44, ""bounded_visible_character_count"": 24760, ""html_title"": ""HRAR-3.01 - Recruitment Processes | Portland.gov""}",73917,https://www.portland.gov/policies/human-resources-administrative-rules/employment/hrar-301-recruitment-processes,EXTLOC-14e29df7a9f2b110c9701ab2,,side_independent,html,200,payroll_roster,https://www.portland.gov/policies/human-resources-administrative-rules/employment/hrar-301-recruitment-processes,high,0,0,False,EXTCAND-d380d10d7c71d856f527310d,,MECHEXP-061c19da727a431750e98fc1|MECHEXP-10102531c5d39ae764855240|MECHEXP-8920f8879cba390ba400b16e|MECHEXP-92a9279f8a4d4831648930f4|MECHEXP-b853e3454c73363afa427fca,ROOTCOMP-b70caa773421853a4f711def,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d381bfb8a90332709e30305a1d8b6e74a30b4a81f0550162243a10b9ff5f3da8.html,www.portland.gov,Portland,0,true,hrar-301-recruitment-processes,2024,recruitment_and_retention,payroll_roster,html_text_candidate,1,EXTSOURCE-cc479421e382f1d12215c5dd,2026-08-05T17:25:13.039851+00:00,0,,side_independent,official_administrative_summary,EXTSRCREV-b763598660b84151289acc06,source_review_lane_004,2244,bounded HTML shell contains plausible administrative source signal,retained_html,NY,,"## Likely “official / primary public administrative source” types for your metadata-only discovery target (Portland, NY; year 2024 payroll/comp/OT/budget/positions) Because “Portland” and “NY” can be ambiguous (there is a **Portland, Maine** with extensive public HR/payroll/compensation administration; “Portland, NY” may not have the same municipal-government footprint), the most reliable source c",https://www.portland.gov/policies/human-resources-administrative-rules/employment/hrar-301-recruitment-processes,upgrades_growth_analysis|upgrades_local_wage_comparison
