MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state
text/html; charset=utf-8,,bounded shell/metadata review,0,,{},0,https://www.copley.oh.us/CivicAlerts.asp?AID=126&ARC=254,EXTLOC-432413fe86ccbf3a0b24ab1c,,police,unknown,404,unclear,https://www.copley.oh.us/404.aspx?nid=-404&badlink=/Home/Error?arcId=254,high,0,0,False,RESCAND-dd9e49d5a61578fdc5f043e4,,MECHEXP-0582221dff363cc236d5e14b|MECHEXP-1fd67473200d15ca7f2db680|MECHEXP-266e20fb0c737d6c68698508|MECHEXP-277abf3068485e4aa6847c51|MECHEXP-3379b6759ccf46d9b801301f|MECHEXP-3b1349ba874b342b5f21e68e|MECHEXP-4afb001e64e91cea6115e756|MECHEXP-5c999845e8ed7a1890d6a37b|MECHEXP-698b1cabb898c867ceca6094|MECHEXP-6dcbf1b4693560333ed84fb4|MECHEXP-964ddaab06e37b10a8be1d3e|MECHEXP-ac65788179f49357a8f5c23f|MECHEXP-b49a9ca4d4d4ba92697b9dc9|MECHEXP-bb5e82d824aeb52ee412b5e2|MECHEXP-dad6c046f53566eabf375520|MECHEXP-e57c76206a76b9ba3a08debe|MECHEXP-f45b7c37217b457c3b431b3c|MECHEXP-f5420f74f8538fb9f68e2eaf|MECHEXP-fd14e1c10f71562a7ed4a812,ROOTCOMP-67901a4769cc496a778acb60|ROOTCOMP-ae6bb549e09f2b90b2a81869|ROOTCOMP-db53a535d0c480a2bdcfeb20|ROOTCOMP-fc47a8df0cb758c955b7da42,external_search_wave_002_exhaustive_residual,,www.copley.oh.us,Copley,0,true,404.aspx,2020,unclear,ordinance_or_resolution,manual_review_candidate,1,,2026-08-05T17:24:03.879332+00:00,0,,police,unclear,EXTSRCREV-24727854a77376b8f8712fdd,source_review_lane_004,1666,download returned 404,unavailable_on_download,OH
application/pdf,dc52057ad01658330150ef17f60a2f946f8629dff7c15ed1092a97b5a0cced1e,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",2596624,"https://www.courts.michigan.gov/4a2f8e/siteassets/case-documents/briefs/msc/2023-2024/166329,166333/166329_56_02_ae_apx.pdf",EXTLOC-2ea8239a878032dbe34ef102,,police,pdf,200,payroll_roster,"https://www.courts.michigan.gov/4a2f8e/siteassets/case-documents/briefs/msc/2023-2024/166329,166333/166329_56_02_ae_apx.pdf",high,0,0,False,RESCAND-54c56ea6457b2b08f92634c3,,MECHEXP-1f55baa9fbcacd00a677dbc7|MECHEXP-6a6c07d83bf382db68d43587|MECHEXP-792949196570bc814f38801d|MECHEXP-a1aba3fd1bbf65f675b93d52|MECHEXP-ae2a3f50519b4f65c9e6f565|MECHEXP-d189b5801c0145f9889f2b4b|MECHEXP-f5a069660daecbce2ccc8972,ROOTCOMP-42022e29e283ec382dd248bc|ROOTCOMP-b5c7f0bb096b9dbbfbd420f8,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dc52057ad01658330150ef17f60a2f946f8629dff7c15ed1092a97b5a0cced1e.pdf,www.courts.michigan.gov,Brownstown charter,0,true,166329_56_02_ae_apx.pdf,undated-source-B4X2500LIVE-20260729-005363,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-dd71a6f5f5ea9f54c3843057,2026-08-05T17:24:03.961012+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,police,direct_official_administrative_record,EXTSRCREV-067d4c6f9ce80073e27b3436,source_review_lane_004,1667,supported source format and plausible administrative metadata,retained_pdf,MI
application/pdf,b0c063ac753b95d4eda8213e9807eb95c273c9035c0efeda6333a1afaf8205ce,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",10850186,https://www.cumberlandcountync.gov/docs/default-source/county-manager-documents/budget/adopted-budget/previous-adopted-budgets/fiscal-year-2025-adopted-budget.pdf?sfvrsn=ced3a0da_8,EXTLOC-2ed7de53b33b1c617eb87f9d,inline; filename=fiscal-year-2025-adopted-budget.pdf,side_independent,pdf,200,payroll_roster,https://www.cumberlandcountync.gov/docs/default-source/county-manager-documents/budget/adopted-budget/previous-adopted-budgets/fiscal-year-2025-adopted-budget.pdf?sfvrsn=ced3a0da_8,high,0,0,False,EXTCAND-0724fd0061cd3a4ce42ded55,,MECHEXP-72ca4c89816bb58970d9ab4b|MECHEXP-e1fa85a3f2c805e6f612ab7e|MECHEXP-e64964f02e3b2b277f245253|MECHEXP-e6a52911866ee0ab10d9de0a,ROOTCOMP-8e0b9289bd04e3b69c511c60,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b0c063ac753b95d4eda8213e9807eb95c273c9035c0efeda6333a1afaf8205ce.pdf,www.cumberlandcountync.gov,Elwood,0,true,fiscal-year-2025-adopted-budget.pdf,2021,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-81a301884c36d43b21c88791,2026-08-05T17:24:04.666982+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,direct_official_administrative_record,EXTSRCREV-ab4af4e677eccc7d72a1c97f,source_review_lane_004,1668,supported source format and plausible administrative metadata,retained_pdf,IL
text/html; charset=utf-8,db6f87f6213f83884f5f852e83de1a9b02239d2d11b2bf83f7e2179c55f93ef4,retained prior type,0,"Annual Reports | Decatur, IL Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Government Departments Community Business How Do I... Search Home Government Annual Reports Annual Reports The City of Decatur publishes an Annual Report to highlight services and activities completed each year by our dedicated team. Inside the report is a message from the Mayor, letter from the City Manager, a financial snapshot, and highlights from seven City departments including Economic & Community Development, Decatur Fire Department","{""bounded_link_count"": 91, ""bounded_visible_character_count"": 8976, ""html_title"": ""Annual Reports | Decatur, IL""}",112779,https://www.decaturil.gov/600/Annual-Reports,EXTLOC-ce3067fcf44f688d8cb772d7,,police,html,200,payroll_roster,https://www.decaturil.gov/600/Annual-Reports,high,0,0,False,RESCAND-8cb69a274d142d6d8318bf7c,,MECHEXP-069da9114ae7d5b6d266d62a|MECHEXP-52965e678ff2222a3d145a8a|MECHEXP-837d37ea6b1d83aed0ca52ef|MECHEXP-b190da1df256937d3adf5c5e|MECHEXP-fdfe015ff7820731dd279c0c,ROOTCOMP-77b88e5b29a88a6ee39e9637,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/db6f87f6213f83884f5f852e83de1a9b02239d2d11b2bf83f7e2179c55f93ef4.html,www.decaturil.gov,Casey,0,true,Annual-Reports,2024,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-c1d76f45ab90fc95f1e04e4a,2026-08-05T17:24:04.494751+00:00,0,staffing_and_headcount,police,official_administrative_summary,EXTSRCREV-8ec9f72c2210a4ce88af270b,source_review_lane_004,1669,bounded HTML shell contains plausible administrative source signal,retained_html,IL
application/pdf,ec083bd303577c95a023e0218a41fb18bc5008ffba0e0c385c0a55f911d7040c,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",261204,https://www.delhi.oh.us/AgendaCenter/ViewFile/Minutes/_01312024-216,EXTLOC-8ba3c8c5e20cbb1b86c6012a,inline;filename=,police,pdf,200,payroll_roster,https://www.delhi.oh.us/AgendaCenter/ViewFile/Minutes/_01312024-216,high,0,0,False,EXTCAND-0b3157cc6a5664ff7cf37120,,MECHEXP-241f6103e953476b9d55f74d|MECHEXP-54c4437520e17f1254aadcf6|MECHEXP-57a2eea1342f88052eac1ba6|MECHEXP-6fbff2f192e65afaab5cf89a|MECHEXP-7e7d5dd8b442fcf587aa4e27|MECHEXP-942af039e43d3296a2a3b570|MECHEXP-9745cbcf022f21ae0dc2b9ae|MECHEXP-977081b67c173188b5ce340c|MECHEXP-a3ec18c43c574fc7d76216c9|MECHEXP-ab7a9b7d1cdfae72eaec6f8c|MECHEXP-b05327a0301048f5ed42cd76|MECHEXP-e96567ab9acd718128985ea6,ROOTCOMP-30b755749f912907b859da27|ROOTCOMP-7b2a90de9dd639db96516969|ROOTCOMP-a95aacf3258883bf5391e081,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ec083bd303577c95a023e0218a41fb18bc5008ffba0e0c385c0a55f911d7040c.pdf,www.delhi.oh.us,Delhi,0,true,_01312024-216,2020,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-8d3a0779e0bb1d9da2e7c193,2026-08-05T17:24:04.171714+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,direct_official_administrative_record,EXTSRCREV-cefb86d9dfcc08c463b78807,source_review_lane_004,1670,supported source format and plausible administrative metadata,retained_pdf,OH
text/html; charset=UTF-8,2c71654686a48fcc2064df74fd32ad61c3dfa94d310bef321e60f3e813095976,retained prior type,0,"Carteret County | NC DEQ Skip to main content FRAUD ALERT Be aware of multiple fraudulent text scams requesting payment for NCDMV fees, fines or tolls. NCDMV will NEVER request payment by text. Please report it as spam and delete. Learn More The Raleigh Regional Office will relocate to 4407 Reedy Creek Road in Raleigh effective 9/1. Our mailing address (1628 Mail Service Center) and phone numbers will remain the same. Previous Pause Play Next An official website of the State of North Carolina An official website of NC How you know State Government websites value user privacy. To learn more, vi","{""bounded_link_count"": 156, ""bounded_visible_character_count"": 21150, ""html_title"": ""Carteret County | NC DEQ""}",83728,https://www.deq.nc.gov/about/divisions/division-coastal-management/coastal-management-land-use-planning/certified-lups/carteret-county,EXTLOC-835b22b493592d1fef3e3415,,unclear,html,200,payroll_roster,https://www.deq.nc.gov/about/divisions/division-coastal-management/coastal-management-land-use-planning/certified-lups/carteret-county,high,0,0,False,RESCAND-13807db87b2e3a8acdd5a7c1,,MECHEXP-24a21baeaf1d06f52bd4fd97|MECHEXP-3d09c970abb4438a6a219ccd|MECHEXP-46f1b0b852f5b05c9bf1c512|MECHEXP-c1007c49dad782232eeb287f|MECHEXP-d30fa1ecadac5322190984a1,ROOTCOMP-6ec7d2e0b8f8ad5b11bd3e7e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2c71654686a48fcc2064df74fd32ad61c3dfa94d310bef321e60f3e813095976.html,www.deq.nc.gov,Atlantic Beach,0,true,carteret-county,2025,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-e700b5e1735a9a8cc3af0bde,2026-08-05T17:24:04.685611+00:00,0,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,official_administrative_summary,EXTSRCREV-08c356e281b4297b1258aa02,source_review_lane_004,1671,bounded HTML shell contains plausible administrative source signal,retained_html,NC
application/pdf,6c3bab69dd08a1035cf629e19399d9997adb291a961bd0e2d3dac791199040f3,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.5""}",11742386,https://www.dewitttownship.gov/AgendaCenter/ViewFile/Agenda/_04272026-582?packet=true,EXTLOC-3eda30a834fd9b865109e516,inline;filename=04272026Plus.pdf,non_safety,pdf,200,pension_or_retirement_document,https://www.dewitttownship.gov/AgendaCenter/ViewFile/Agenda/_04272026-582?packet=true,high,0,0,False,RESCAND-ab643092886682622563aecb,,MECHEXP-10f4ec1b762ef65f1551a8a2|MECHEXP-2a1bfe297fc5829855d1c5b0|MECHEXP-2a50b4b60b684cea7023c6eb|MECHEXP-2b5da0808868e9717c9cb997|MECHEXP-3756afb24eca50cb2f6653fc|MECHEXP-5d7a2097ed4c7cde6ba4b98a|MECHEXP-5e1e3981a9402b5833ba7035|MECHEXP-64153d49b465edc2144bf4d3|MECHEXP-68a991ffc5fe0e60081085e8|MECHEXP-79de8f2c36b8260ea6a59dcc|MECHEXP-86661c109ab99c3c4d21c228|MECHEXP-95266e7de88f08821ff24560|MECHEXP-9fc83832b22f3fe4a5c03b14|MECHEXP-a9153295941546685be98268|MECHEXP-b9786d094e99c889ed387281|MECHEXP-b9e334a96d07e5b48fcdc3bd|MECHEXP-be06d0f85c048b53c3b29499|MECHEXP-cd216deebddfb3279b16907b|MECHEXP-e617177353145324f95b8e75|MECHEXP-f159c5b5e00c21caf832d503|MECHEXP-f2210fbaf4e308a23451fcae|MECHEXP-f8f925727e326f4accceb2d4,ROOTCOMP-293f731a6a5cccc6192d7b64|ROOTCOMP-5529395141ddc32cfebff5bb|ROOTCOMP-758ee478d16dece219ba50ae|ROOTCOMP-bfd6a979abc8ab1f98307b54|ROOTCOMP-c1c2bd9c90ac3a73982f690a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6c3bab69dd08a1035cf629e19399d9997adb291a961bd0e2d3dac791199040f3.pdf,www.dewitttownship.gov,Bloomfield charter,0,true,_04272026-582,2026,benefits_and_total_compensation,pension_or_retirement_document,parse_text_pdf_candidate,1,EXTSOURCE-afded8b8221e2f9ad25fa2b9,2026-08-05T17:24:07.149869+00:00,0,,non_safety,direct_official_administrative_record,EXTSRCREV-eb0027c98559142c40f6135f,source_review_lane_004,1672,supported source format and plausible administrative metadata,retained_pdf,MI
text/html; charset=utf-8,6c161b95eee53d3fbdb3c6864438918182b9f85b4ea94d3bf8a4fc2fe4858e58,retained prior type,0,38. Optional Pay Adjustments - Louisiana Division of Administration --> --> Home --> --> Division Offices Office of the Commissioner Biography Executive Staff Office Closures Strategic Plans R.S. 49:966K Annual Rulemaking Report Criminal Justice Priority Funding Program Office of State ADA Coordinator Agency Forms Archives Office of Broadband Development and Connectivity Office of Community Development Office of Facility Planning and Control Staff Directory Capital Outlay Project Administration: Non-State Project Administration: State Selection Boards Real Estate Leasing Statewide Facility Man,"{""bounded_link_count"": 392, ""bounded_visible_character_count"": 89124, ""html_title"": ""38. Optional Pay Adjustments - Louisiana Division of Administration""}",149100,https://www.doa.louisiana.gov/doa/hr/policies/doa-personnel-policies/38-optional-pay-adjustments/,EXTLOC-f02406d71fed16893f371a76,,all_units,html,200,payroll_roster,https://www.doa.louisiana.gov/doa/hr/policies/doa-personnel-policies/38-optional-pay-adjustments/,high,0,0,False,EXTCAND-316da4db62974a0b66076ea0,,MECHEXP-6169b86f96fa689690920e7b|MECHEXP-7247de7fe5dfb88198268bd3|MECHEXP-a0fd4df36b05079d89ca5318|MECHEXP-be39bebf7eaa2053f9ab9bac|MECHEXP-dc4d17622eb597fbb04fc31c,ROOTCOMP-61e8762cc0787f0e12625313,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6c161b95eee53d3fbdb3c6864438918182b9f85b4ea94d3bf8a4fc2fe4858e58.html,www.doa.louisiana.gov,Doyline,0,true,38-optional-pay-adjustments,2024,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-7b4ff8fecb63e059d5d8ee86,2026-08-05T17:24:04.830492+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,official_administrative_summary,EXTSRCREV-505958a40d067cafb21f56f9,source_review_lane_004,1673,bounded HTML shell contains plausible administrative source signal,retained_html,LA
application/pdf,a86b646b9af1cb949b39f79dbbf45d9b01b138819c824d454e1c9d86bd1dcb4c,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",1151249,https://www.dol.gov/sites/dolgov/files/general/budget/2025/FY2025BIB.pdf,EXTLOC-3e47e8872411019dc0ffdd5d,,unclear,pdf,200,payroll_roster,https://www.dol.gov/sites/dolgov/files/general/budget/2025/FY2025BIB.pdf,high,0,0,False,RESCAND-fed6ff3b604cef64969c1e27,,MECHEXP-019f098118b8490019da530a|MECHEXP-126ea3f6e7122824432781b4|MECHEXP-18e2cda9b0a9a4efb46d8360|MECHEXP-2ed5ae587ef1435e373e5b47|MECHEXP-3bbc2cfff79bcfe16769420d,ROOTCOMP-0a3a1a1ad0a09f995461ee95,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a86b646b9af1cb949b39f79dbbf45d9b01b138819c824d454e1c9d86bd1dcb4c.pdf,www.dol.gov,Brule,0,true,FY2025BIB.pdf,2025,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-f4d94e0c132948ba89dada29,2026-08-05T17:24:05.293615+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,direct_official_administrative_record,EXTSRCREV-93a5c22985faf6fc1603d431,source_review_lane_004,1674,supported source format and plausible administrative metadata,retained_pdf,NE
text/html; charset=utf-8,9db14b34a1aaecc9fa43626ac4f512346472ddd92df0c6fd551e787b001ea396,retained prior type,0,"Dos Palos California - Employment Monday - Friday 8am - 4:30pm (209) 392-2174 (8am - 4pm) 2174 Blossom Street Dos Palos, CA 93620 Hours, Location, & Contact Monday - Friday 8am - 4:30pm (209) 392-2174 (8am - 4pm) 2174 Blossom Street Dos Palos, CA 93620 Home Government City Business City Council City Planning Commission Disclosures Employment Financial Documents Meeting Documents News & Announcements Projects Zoning and General Plan Mapping Departments Administration Community Development Building Division Planning Division Police Public Works Recreation Utilities Board & Commission Meetings Re","{""bounded_link_count"": 131, ""bounded_visible_character_count"": 5937, ""html_title"": ""Dos Palos California - Employment""}",115200,https://www.dospalos.gov/government/employment,EXTLOC-4f5a6adf41f82dd16384d6a2,,police,html,200,payroll_roster,https://www.dospalos.gov/government/employment,high,0,0,False,EXTCAND-b692e2d34374d1dcacd0c0aa,,MECHEXP-1ae71f302582073ec0ff365a|MECHEXP-2662110473fa2bdc44c43b2b|MECHEXP-656225b5f37eccd725a1d31c|MECHEXP-7fef14a03382dc20dfb39416|MECHEXP-f0b8929f1503aceb76295f25,ROOTCOMP-b50ed2067a846a02d61c5608,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9db14b34a1aaecc9fa43626ac4f512346472ddd92df0c6fd551e787b001ea396.html,www.dospalos.gov,Dos Palos,0,true,employment,2025,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-0b3850f811b0aa6b92013787,2026-08-05T17:24:06.300139+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,official_administrative_summary,EXTSRCREV-c7c205eb5aebb2d6feaf5b59,source_review_lane_004,1675,bounded HTML shell contains plausible administrative source signal,retained_html,CA
application/pdf,40836fdb87a24082b2c50fbf5827857c8739faf393bcbad3b80e319064739b6c,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.3""}",194799,https://www.dot.ny.gov/portal/page/portal/divisions/policy-and-strategy/darb/dai-unit/ttss/repository/albany.pdf,EXTLOC-3268e3614bb683167b1c395d,,unclear,pdf,200,payroll_roster,https://www.dot.ny.gov/portal/page/portal/divisions/policy-and-strategy/darb/dai-unit/ttss/repository/albany.pdf,high,0,0,False,RESCAND-47d4c62b848bad99744a39d4,,MECHEXP-2bbbbba4e4632664c79e41dc|MECHEXP-41d5f809ea7a953fcd4e35b8|MECHEXP-5dcf050f604223e2c7f65369|MECHEXP-60ab09b2d5bb324f27a95fec|MECHEXP-af471c5abcd371834e29ea99,ROOTCOMP-ca6fdaf5a6d9c00a155882f5,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40836fdb87a24082b2c50fbf5827857c8739faf393bcbad3b80e319064739b6c.pdf,www.dot.ny.gov,Altamont,0,true,albany.pdf,2022,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-bae826f0484f7898c663dcaf,2026-08-05T17:24:05.542984+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,unclear,direct_official_administrative_record,EXTSRCREV-afd821416812bba16b476fad,source_review_lane_004,1676,supported source format and plausible administrative metadata,retained_pdf,NY
application/pdf,79a799bf0d644a164d32fc21ade5f3dd2501b6e847726905e801732f9020d622,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",559970,https://www.ellsworthmaine.gov/wp-content/uploads/2016/06/Chapter-34-Updated-7.21.2025.pdf,EXTLOC-a3ee6975ef59de3b834af399,,police,pdf,200,payroll_roster,https://www.ellsworthmaine.gov/wp-content/uploads/2016/06/Chapter-34-Updated-7.21.2025.pdf,high,0,0,False,EXTCAND-31a3ed9ad2eb47d5daee45ac,,MECHEXP-24f7900126ef585766c95a8e|MECHEXP-8a66f6adc712bd99883150d2|MECHEXP-c35d6e4e802c964abb9e8e03|MECHEXP-d634f9bee41a5e174b53d5c9,ROOTCOMP-8800a6ba81922bb437c502b7,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/79a799bf0d644a164d32fc21ade5f3dd2501b6e847726905e801732f9020d622.pdf,www.ellsworthmaine.gov,Ellsworth,0,true,Chapter-34-Updated-7.21.2025.pdf,undated,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-571d2bbc150d3bef145f9953,2026-08-05T17:24:05.441255+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,direct_official_administrative_record,EXTSRCREV-fc111f8c382d02a487a11d3e,source_review_lane_004,1677,supported source format and plausible administrative metadata,retained_pdf,WI
text/html; charset=utf-8,d313d388cab9dd356cf5238b7c152cf9f58d783855ebdccc5cd91d6b14c779ed,retained prior type,0,"Resolutions - Page 5 | Fairbanks, Alaska skip to main content UNOFFICIAL Candidate Filing List - October 6 City Election Click here for the most up-to-date candidate filing list Official Website of Fairbanks, Alaska Mindy O'Neall, Mayor Search Menu How Do I? Apply For Boards and Commissions Building Permit Business License or Renewal Employment License or Permit Storefront Improvement Program Street Eatery Contact City Council City Mayor City Staff Make a Payment Garbage Bill General Bill Report City Code Violation Crime Illegal Encampment Road Maintenance Issue Vehicle Collision Submit Public","{""bounded_link_count"": 506, ""bounded_visible_character_count"": 67629, ""html_title"": ""Resolutions - Page 5 | Fairbanks, Alaska""}",239198,https://www.fairbanks.gov/resolutions/items/p/5/l/100,EXTLOC-a05797d98127598d3c82eb92,,unclear,html,200,payroll_roster,https://www.fairbanks.gov/resolutions/items/p/5/l/100,high,0,0,False,RESCAND-20723a31dd2c805b751d548f,,MECHEXP-32ea23f76b5fdf4586679be7|MECHEXP-7b2ff3db59ec8cf445842d72|MECHEXP-b3c7dbc711453c2cc24310f2|MECHEXP-e379ce5259210cc34d913048,ROOTCOMP-e76ba8adc52be1515bc9c465,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d313d388cab9dd356cf5238b7c152cf9f58d783855ebdccc5cd91d6b14c779ed.html,www.fairbanks.gov,Cold Bay,0,true,100,2015,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-1104a0e11f65012613f0800d,2026-08-05T17:24:06.055426+00:00,0,implementation_confirmation,unclear,official_administrative_summary,EXTSRCREV-4864f997824faa9b4e47232e,source_review_lane_004,1678,bounded HTML shell contains plausible administrative source signal,retained_html,AK
application/pdf,ff9a19be1cd4d23c8ae7b923d4c08a69b133ed03364f1180ceda211b0f25e4a3,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",9437940,https://www.fairfaxcounty.gov/budget/sites/budget/files/assets/documents/fy2016/adopted/volume1.pdf,EXTLOC-1d012025e285f7788f8dfa54,,unclear,pdf,200,payroll_roster,https://www.fairfaxcounty.gov/budget/sites/budget/files/assets/documents/fy2016/adopted/volume1.pdf,high,0,0,False,RESCAND-08430afcda6dfacc0b626c37,,MECHEXP-0a8ed5f7cf3d15e95a409ea1|MECHEXP-0f3fd523a18b627f179d674d|MECHEXP-9b679291498aa1554a81e090|MECHEXP-9f96a87a3942e2a9d46f8812,ROOTCOMP-7e85b340751045ebc9b91c10,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ff9a19be1cd4d23c8ae7b923d4c08a69b133ed03364f1180ceda211b0f25e4a3.pdf,www.fairfaxcounty.gov,Catawissa,0,true,volume1.pdf,2016,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-7cbacf6b7463031d4609abd5,2026-08-05T17:24:06.271400+00:00,0,implementation_confirmation,unclear,direct_official_administrative_record,EXTSRCREV-201f49442de8793e669de11e,source_review_lane_004,1679,supported source format and plausible administrative metadata,retained_pdf,PA
application/pdf,d28ac9bbd5bafc0f5efa1ba12e5f702411ccd07cc6bfdf679cd9cb4776d835f1,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",25136400,https://www.fayettevillenc.gov/files/sharedassets/main/v/1/finance/documents/budget-and-evaluation/fy-2022-2023-budget-process/fy-202223-adopted-budget.pdf,EXTLOC-9e67b08c11b5e1662aab024d,,all_units,pdf,200,payroll_roster,https://www.fayettevillenc.gov/files/sharedassets/main/v/1/finance/documents/budget-and-evaluation/fy-2022-2023-budget-process/fy-202223-adopted-budget.pdf,high,0,0,False,EXTCAND-9cbfa9f662821d9aba9a4fe5,,MECHEXP-423137edf60768faef56891e|MECHEXP-52eaae2c29273569511a9634|MECHEXP-772a605c88673f389bb96d5e|MECHEXP-884822f3e2c047e685b45542|MECHEXP-ce169c2c4d5e0193d15f68af,ROOTCOMP-98b1eda04e1a076a0e19bba4,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d28ac9bbd5bafc0f5efa1ba12e5f702411ccd07cc6bfdf679cd9cb4776d835f1.pdf,www.fayettevillenc.gov,Belville,0,true,fy-202223-adopted-budget.pdf,2022,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-e1e8bc7689abd1a7924b2d1e,2026-08-05T17:24:09.531166+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,direct_official_administrative_record,EXTSRCREV-2325d7065362882757c7e050,source_review_lane_004,1680,supported source format and plausible administrative metadata,retained_pdf,NC
