MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state
text/html; charset=utf-8,e229461dde0605cbbdc8fca646cc9e7e98d1143f8a0adba45d72c7997d15d83d,retained prior type,0,"City's Annual Budget | Newburgh, NY Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search Government Departments How Do I... Home Departments Finance / Comptroller City's Annual Budget City's Annual Budget In the City of Newburgh, the City Manager proposes an annual budget to the City Council. After review, modifications, and a final review, the City Council passes a resolution adopting the budget. 2026 Council Adopted Budget – Digital Budget Book – Hosted by ClearGov (Weblink) 2026 Council Adopted Budget Transpar","{""bounded_link_count"": 45, ""bounded_visible_character_count"": 5978, ""html_title"": ""City's Annual Budget | Newburgh, NY""}",81849,https://cityofnewburgh-ny.gov/184/Citys-Annual-Budget,EXTLOC-f94c5f36255067cf1091cdee,,unclear,html,200,budget,https://cityofnewburgh-ny.gov/184/Citys-Annual-Budget,high,0,0,False,RESCAND-f209b500247686eaba38d496,,MECHEXP-00eb158769f6bec8766a70d7|MECHEXP-125bcf4b7c419ca3a069416f|MECHEXP-b85b19870e22e63173b0f2ea|MECHEXP-d641a1b1a88790fc3e290e65|MECHEXP-dc5563b40da8dae04161c41e,ROOTCOMP-df40493e0bc73db684791008,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e229461dde0605cbbdc8fca646cc9e7e98d1143f8a0adba45d72c7997d15d83d.html,cityofnewburgh-ny.gov,Carmel,0,true,Citys-Annual-Budget,2026,multi_family_administrative_source,budget,html_text_candidate,1,EXTSOURCE-566221c5950bb688a8bd4a79,2026-08-05T17:31:48.618559+00:00,0,implementation_confirmation|recruitment_and_retention|staffing_and_headcount,unclear,official_administrative_summary,EXTSRCREV-245e2cceb4e4e39dd404efee,source_review_lane_005,981,duplicate exact payload,duplicate_exact_payload,NY
text/html; charset=utf-8,44b02c700b679947194effb71b89804b0d531084584d782eae9244be3c9070eb,retained prior type,0,"Finance | Clearlake, CA - Official Website Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Government Services Community I Want To Search Administrative Services Apply for a Job Volunteer Waiver Link Homestead Program Employee Assistance Program Election 2026 CA Form 700 - Statements of Economic Interests Have A Question? Get answers here! Community Development Planning Department Land Use/Zoning Planning Commission Commercial Cannabis Maps Public Review Documents Building Department Building Permit Inspections 202","{""bounded_link_count"": 203, ""bounded_visible_character_count"": 16046, ""html_title"": ""Finance | Clearlake, CA - Official Website""}",142438,https://clearlake.ca.us/175/Finance,EXTLOC-9e29d2ddd506821d39f08b7c,,unclear,html,200,payroll_roster,https://clearlake.ca.us/175/Finance,high,0,0,False,RESCAND-f32b65021b82d64c57882dde,,MECHEXP-293e481a959276772de03ae7|MECHEXP-5562c32cb9cf6fbeffa7bddc|MECHEXP-6b6dec70bc803ebf97ce2766|MECHEXP-a30ac101a9c50dcbb4726a05,ROOTCOMP-d400ac3c3c0f7ae49823903a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44b02c700b679947194effb71b89804b0d531084584d782eae9244be3c9070eb.html,clearlake.ca.us,Clear Lake,0,true,Finance,2023,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-985f6f590bbd5c9dbdac0282,2026-08-05T17:31:49.074081+00:00,0,,unclear,official_administrative_summary,EXTSRCREV-6f800ad0945fe5dea5dfa22c,source_review_lane_005,983,duplicate exact payload,duplicate_exact_payload,SD
text/html; charset=utf-8,ce62ee9edc00565bc42692b18950977a7bf632958c3cbad6f03ea09cf71f8482,retained prior type,0,"Finance | Clear Lake Shores, TX - Official Website Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Government City Services Business Community About Us I WANT TO... Search Home City Services Finance Finance This page contains the primary financial documents created for each fiscal year (October 1 through September 30). The budget serves as a financial plan for the City, a policy tool for City Council, an operational guide for staff, and a means of communication with the public. Click on the image to download FY 26 ","{""bounded_link_count"": 60, ""bounded_visible_character_count"": 7503, ""html_title"": ""Finance | Clear Lake Shores, TX - Official Website""}",103374,https://clearlakeshores-tx.gov/281/Finance,EXTLOC-5caee41a4c0de0b5a567dba6,,unclear,html,200,payroll_roster,https://clearlakeshores-tx.gov/281/Finance,high,0,0,False,RESCAND-e3817b5b5eede206714d53e4,,MECHEXP-293e481a959276772de03ae7|MECHEXP-5562c32cb9cf6fbeffa7bddc|MECHEXP-6b6dec70bc803ebf97ce2766|MECHEXP-a30ac101a9c50dcbb4726a05,ROOTCOMP-d400ac3c3c0f7ae49823903a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ce62ee9edc00565bc42692b18950977a7bf632958c3cbad6f03ea09cf71f8482.html,clearlakeshores-tx.gov,Clear Lake,0,true,Finance,2023,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-1c18be86e9a2cad6f5c24c55,2026-08-05T17:31:49.263138+00:00,0,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,official_administrative_summary,EXTSRCREV-014a045af98c5c4a87b172ac,source_review_lane_005,984,duplicate exact payload,duplicate_exact_payload,SD
application/pdf,3eb7fab8b67f9edf2acc54f2b988b90ae3786e688543cb12df20e736af4864c7,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",2944192,https://dwd.wisconsin.gov/dwd/pdf/2025-2027-budget-request.pdf,EXTLOC-2939748ea0a6541d969e772e,,all_units,pdf,200,payroll_roster,https://dwd.wisconsin.gov/dwd/pdf/2025-2027-budget-request.pdf,high,0,0,False,EXTCAND-bccda4d2cc18925f761cbf9e,,MECHEXP-37ccf6c30e8567ec274bb118|MECHEXP-bbc401272ebc8e7a000561a3|MECHEXP-c5dc1e26512c9566df6ddad9|MECHEXP-dc18be7ce1bc54240f5d1581|MECHEXP-e5a1c2040b17344a6c0543ef|MECHEXP-fbfa2e8b9342632191bd2ca0,ROOTCOMP-55808f2e31441301d5b9a9d1|ROOTCOMP-ded1259c48c4434da685c22b,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3eb7fab8b67f9edf2acc54f2b988b90ae3786e688543cb12df20e736af4864c7.pdf,dwd.wisconsin.gov,Osceola,0,true,2025-2027-budget-request.pdf,undated,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-7e4c5544b8ad027345a30490,2026-08-05T17:31:53.610410+00:00,0,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,direct_official_administrative_record,EXTSRCREV-e80b4f9a24572000eaab0e00,source_review_lane_005,1022,duplicate exact payload,duplicate_exact_payload,WI
application/pdf,056f56f23c544d000eb90d9fb7abc59a1339e82f62ab518bcbe559c8019f0a33,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",12014824,https://home4.nyc.gov/assets/omb/downloads/pdf/adopt25/erc6-25.pdf,EXTLOC-5b47a1e11c4d6b943883404b,,all_units,pdf,200,payroll_roster,https://home4.nyc.gov/assets/omb/downloads/pdf/adopt25/erc6-25.pdf,high,0,0,False,EXTCAND-313e6bbac7a5c52cef5e3fca,,MECHEXP-00eb158769f6bec8766a70d7|MECHEXP-125bcf4b7c419ca3a069416f|MECHEXP-b85b19870e22e63173b0f2ea|MECHEXP-d641a1b1a88790fc3e290e65|MECHEXP-dc5563b40da8dae04161c41e,ROOTCOMP-df40493e0bc73db684791008,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/056f56f23c544d000eb90d9fb7abc59a1339e82f62ab518bcbe559c8019f0a33.pdf,home4.nyc.gov,Carmel,0,true,erc6-25.pdf,2026,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-e03d77617a710e28b09e0091,2026-08-05T17:32:00.955108+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,direct_official_administrative_record,EXTSRCREV-8b93fbeab15196371d3dc759,source_review_lane_005,1055,duplicate exact payload,duplicate_exact_payload,NY
application/pdf,2ec62c681e3b14b7a82b0c20e38b30d0a2ca63783ab3cb8b75186187db113a7d,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.5""}",183353,https://littleforkmn.gov/documents/515/ORDINANCE_119_Establishing_Salaries_of_Mayor_and_Council.pdf,EXTLOC-b9835796328c60ad8eb0abc1,,side_independent,pdf,200,payroll_roster,https://littleforkmn.gov/documents/515/ORDINANCE_119_Establishing_Salaries_of_Mayor_and_Council.pdf,high,0,0,False,EXTCAND-2f2b1b86fafb19ce4295c8ce,,MECHEXP-1726b85a38f4b064b6c7d956|MECHEXP-230e67e4496b7681cc6ff0af|MECHEXP-643e2a294e23c0a5bdd50128|MECHEXP-f032d316adcaf630e683bc9f,ROOTCOMP-c80d743e5caa62123a685b10,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-23c43ae15f7c74218737.pdf,littleforkmn.gov,Bigfork,0,true,ORDINANCE_119_Establishing_Salaries_of_Mayor_and_Council.pdf,undated,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,B4X2500SRD-20260730-23c43ae15f7c74218737,2026-08-05T17:32:02.395736+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,side_independent,direct_official_administrative_record,EXTSRCREV-fe6537302656254d996ad295,source_review_lane_005,1071,duplicate known retained source,duplicate_known_retained_source,MN
text/html; charset=utf-8,e45676028fc4e2b87927834fa8e6e0dc2aeb3c8b58b7d9069b8b0ac238602387,retained prior type,0,"Comptroller’s Office | New Castle, NY Skip to Main Content NOTICE Route 117 Culvert Replacement Project Summer 2026 Detours Read On... Follow us on Instagram @townofnewcastle Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Living Here Doing Business Government Departments Get Connected Home Departments Comptroller’s Office Comptroller’s Office Notice Employee Health Coverage Notification IMPORTANT HEALTH COVERAGE TAX DOCUMENTS Read on... /CivicAlerts.aspx Duties The Comptroller's Office manages the day-to-day financial operations of th","{""bounded_link_count"": 69, ""bounded_visible_character_count"": 9024, ""html_title"": ""Comptroller’s Office | New Castle, NY""}",88145,https://mynewcastleny.gov/159/Comptrollers-Office,EXTLOC-475f238d2fe78a3146998804,,unclear,html,200,staffing_table,https://mynewcastleny.gov/159/Comptrollers-Office,high,0,0,False,RESCAND-8d877b1ad5b8efc7cdf3f1d3,,MECHEXP-194aeebdcaad8a1ab292f5c0|MECHEXP-41ee4b9dc0114f31f082cd09|MECHEXP-5099ddad9a5c26f0c040768a|MECHEXP-52136bcf07febb29e2c3498e|MECHEXP-ae85fd30a4e8350934d4059e,ROOTCOMP-24bccea93286836a5be0e4cf,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e45676028fc4e2b87927834fa8e6e0dc2aeb3c8b58b7d9069b8b0ac238602387.html,mynewcastleny.gov,Arcade,0,true,Comptrollers-Office,undated-source-B4X2500LIVE-20260729-001408,staffing_and_headcount,staffing_table,html_text_candidate,1,EXTSOURCE-13292a4dbf565c0a606040cd,2026-08-05T17:32:04.426008+00:00,0,,unclear,official_administrative_summary,EXTSRCREV-d482b5f27f3adf40f0509eb4,source_review_lane_005,1089,duplicate exact payload,duplicate_exact_payload,NY
application/pdf,bb5c98f2a8bb9d553b10a1c6c70235d6809f42a458367344d4abcc85446d087e,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.5""}",15115,https://pitcairnborough.us/images/pdf/2026/ordinances/2024%20SALARY%20ORDINANCE%20for%202025%201055.pdf,EXTLOC-3f83fd8234d2da9efc2d7907,,all_units,pdf,200,payroll_roster,https://pitcairnborough.us/images/pdf/2026/ordinances/2024%20SALARY%20ORDINANCE%20for%202025%201055.pdf,high,0,0,False,EXTCAND-f7bd40294d0e70416a89b68a,,MECHEXP-33a423a5c225cc01c235d30f|MECHEXP-459dbcae36c86dbe0b912992|MECHEXP-4b9443ef657d7c734da3faeb|MECHEXP-5fecd3222145fb58960d9769|MECHEXP-ae11b37be8b12d96f263846d|MECHEXP-b7f5d16c2de62751bd6098b0|MECHEXP-cb7a44b8739fa35cc4b95031|MECHEXP-e0f49817994e41b8601f9fe0,ROOTCOMP-ac7f028551df90e4ec829f32,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-d8c91d56a41f444bd208.pdf,pitcairnborough.us,Pitcairn,0,true,2024 SALARY ORDINANCE for 2025 1055.pdf,2025,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,B4X2500SRD-20260730-d8c91d56a41f444bd208,2026-08-05T17:32:06.319080+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,direct_official_administrative_record,EXTSRCREV-08d83c1569235318ea8512d9,source_review_lane_005,1110,duplicate known retained source,duplicate_known_retained_source,PA
text/html; charset=utf-8,104e38be410b0a24880b621553d2a9cd5a5c63faabcd8c7cac1ad07cdaccf10b,retained prior type,0,"Information about Spreadsheet Format Skip to page navigation An official website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official government organization in the United States. Secure .gov websites use HTTPS A lock ( Lock A locked padlock ) or https:// means you’ve safely connected to the .gov website. Share sensitive information only on official, secure websites. Menu Search all of OPM Submit Sections About Toggle submenu Our Agency Who We Are Our Work Mission & History Careers at OPM Doing Business with OP","{""bounded_link_count"": 505, ""bounded_visible_character_count"": 27655, ""html_title"": ""Information about Spreadsheet Format""}",109207,https://piv.opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/information-about-spreadsheet-format/,EXTLOC-23c6c6bf466558a1dd943b6e,,unclear,html,200,payroll_roster,https://piv.opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/information-about-spreadsheet-format/,high,0,0,False,RESCAND-c0cabd8f6dd4231f0c402854,,MECHEXP-04d702a72ef10b3a278ed56a|MECHEXP-28f48a6c89028d89dda1a175|MECHEXP-5412f079d20a1a5b715c4ff8|MECHEXP-afa0d60d0cddbe7c2f07057e|MECHEXP-c42f55c18781e5f085d96d56|MECHEXP-e13b055f3b259803eb61a1e5|MECHEXP-eb2590e71d49eb0aadca0ce5|MECHEXP-f53f4c0eb860e24764ca1ffd,ROOTCOMP-cc9919d30ca4d1b847b715f3|ROOTCOMP-f08edbe1813352285d6529b3,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/104e38be410b0a24880b621553d2a9cd5a5c63faabcd8c7cac1ad07cdaccf10b.html,piv.opm.gov,Bay,0,true,information-about-spreadsheet-format,2023,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-65d6776af286e07114aef0c3,2026-08-05T17:32:07.665661+00:00,0,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,official_administrative_summary,EXTSRCREV-dfe260105d00c2966fc0fe16,source_review_lane_005,1111,duplicate exact payload,duplicate_exact_payload,OH
application/pdf,51a738c1b43bcb2b9602ffbc9f2984ba74eb459ebf02a46f2b2e36fdb172f0f8,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",369478,https://stephentown.gov/wp-content/uploads/2026/01/January-5-2026-ORGANIZATIONAL_MEETING.pdf,EXTLOC-bd3c0f1d2aa3a4e8a275ca04,,all_units,pdf,200,payroll_roster,https://stephentown.gov/wp-content/uploads/2026/01/January-5-2026-ORGANIZATIONAL_MEETING.pdf,high,0,0,False,EXTCAND-776edbec64915c146687e13d,,MECHEXP-0f2820ceb21f3933f7877017|MECHEXP-0feb393f83e325966ea43437|MECHEXP-12ec4820485bcbbe85333b6e|MECHEXP-308bf67568d5e09ffe52073c,ROOTCOMP-1f8b6d480dd0d148d621925a,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-2e6068c6aacae543879d.pdf,stephentown.gov,Saugerties,0,true,January-5-2026-ORGANIZATIONAL_MEETING.pdf,undated,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,RMSRD-20260802-2e6068c6aacae543879d,2026-08-05T17:32:08.508341+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,direct_official_administrative_record,EXTSRCREV-00981bcd699b4fca7b468887,source_review_lane_005,1129,duplicate known retained source,duplicate_known_retained_source,NY
text/html; charset=utf-8,a9d40763b0f95bcd5084c82dab0114021b10341645b34c311265e2c5e4a31471,retained prior type,0,"Human Resources | Southampton, NY - Official Website Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Government Town Services Community Info How Do I Translate Page Site Tools Home My Account Printer Friendly Email Page Contact Us RSS Site Map Translate Page Notifications Documents Search Home Government Departments Human Resources Human Resources Human Resources is responsible for the administration of personnel matters, providing information, assistance, and updates to approximately 500 active employees, 400 part","{""bounded_link_count"": 72, ""bounded_visible_character_count"": 9191, ""html_title"": ""Human Resources | Southampton, NY - Official Website""}",97941,https://southamptontownny.gov/humanservices,EXTLOC-2c7890dd2060d0682a418cc0,,police,html,200,payroll_roster,https://southamptontownny.gov/humanservices,high,0,0,False,EXTCAND-32cb0c2cbed7ef4e64e8eb73,,MECHEXP-33f66a9cfc435a5c7517d1a2|MECHEXP-3d9ed2ff73697692914c6022|MECHEXP-77e78855a063602bd7fdf59a|MECHEXP-8b18d920501bbdfdcb2c82e0|MECHEXP-b3b6455b3000ca10fb302451,ROOTCOMP-30d13a9b71f85afc9793dde1,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9d40763b0f95bcd5084c82dab0114021b10341645b34c311265e2c5e4a31471.html,southamptontownny.gov,Southampton,0,true,humanservices,2023,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-23341be60bc17222668db029,2026-08-05T17:32:08.903815+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,official_administrative_summary,EXTSRCREV-079641eeaf07dc395ace1992,source_review_lane_005,1128,duplicate exact payload,duplicate_exact_payload,NY
application/pdf,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",3283583,https://webserver.springfield.il.us/departments/OBM/Documents/Budget/FY27%20PROPOSED%20Budget.pdf,EXTLOC-1d762e40934b79f22e68a468,,police,pdf,200,payroll_roster,https://webserver.springfield.il.us/departments/OBM/Documents/Budget/FY27%20PROPOSED%20Budget.pdf,high,0,0,False,EXTCAND-b868ef7b5e1abfd46609affd,,MECHEXP-2573fada4267c89a6b58e35b|MECHEXP-301f4bcc5f85e910ce9f46d6|MECHEXP-3db7551b4634c88142e70314|MECHEXP-41709235d10edc1e13d75014|MECHEXP-5c0c2ec742263fee86c06f5d|MECHEXP-5cc2da6d78eb67972613eec0|MECHEXP-6ee2ee32b32f3ad91be1a857|MECHEXP-8f8644b95188c92235eaef39|MECHEXP-98d3371328e214714ac443fd|MECHEXP-9c4933ae7bbe75feb309a8cd|MECHEXP-e47e013359d4456716d44b66|MECHEXP-f69cc2a28e48afd168ec2531|MECHEXP-fdaf2b055771edfa8ed16a50,ROOTCOMP-2d558caeeac1c94d37806fa2|ROOTCOMP-f72824b6e50f7b2add3921e5|ROOTCOMP-fe5f05512e211eee4c35a7bb,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900.pdf,webserver.springfield.il.us,Springfield,0,true,FY27 PROPOSED Budget.pdf,2024,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-387acb5be08a85914d997c60,2026-08-05T17:32:11.628601+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,direct_official_administrative_record,EXTSRCREV-a08b396463375fb1e66ed0f0,source_review_lane_005,1158,duplicate exact payload,duplicate_exact_payload,OH
text/html; charset=utf-8,c86ca006dc03dfbe15ccf972b1a5ea828a35de50cabe55925bade9320066b77f,retained prior type,0,"Police Department | Amsterdam, NY Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Government Residents Business How Do I... Search Police Department Our Mission The mission of the Amsterdam Police Department is to protect and serve the citizens of Amsterdam with dignity, honor and respect. The Amsterdam Police Department will perform this mission in partnership with the community it serves. The Police Department will foster and promote all aspects of public safety. All members of the Police Department have been emp","{""bounded_link_count"": 57, ""bounded_visible_character_count"": 15100, ""html_title"": ""Police Department | Amsterdam, NY""}",111752,https://www.amsterdamny.gov/184/Police-Department,EXTLOC-1c2ec921fbfc9f183ad6b22a,,police,html,200,payroll_roster,https://www.amsterdamny.gov/184/Police-Department,high,0,0,False,RESCAND-26b39b587680256e5996ae3f,,MECHEXP-03f09635e6e0a62ffeca2eb2|MECHEXP-0de5f72eb1f1811bbe667b69|MECHEXP-40abfaabc0257e73c207ecbb|MECHEXP-586655b8fbdb768efc5fae6e|MECHEXP-67d07711867aecc7c9011521|MECHEXP-6ec061468b92d38346856563|MECHEXP-c3045ccdd24bec8dae2df139|MECHEXP-dca1fd88c0c27a16270eecc6|MECHEXP-e6f426483368ea895be6023d,ROOTCOMP-30d038a3a748c0609825fca0|ROOTCOMP-3e2916f42abeb07f56562528,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c86ca006dc03dfbe15ccf972b1a5ea828a35de50cabe55925bade9320066b77f.html,www.amsterdamny.gov,Amsterdam,0,true,Police-Department,2024,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-beee1463231a527f506c4075,2026-08-05T17:32:13.265677+00:00,0,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,police,official_administrative_summary,EXTSRCREV-528fcedf0e376650221fa48e,source_review_lane_005,1171,duplicate exact payload,duplicate_exact_payload,NY
application/pdf,78e6ea3490884d710e306ce5db6d54513d27ee86cdd25d4e3407c430c1e8bece,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",3994789,https://www.andoverma.us/ArchiveCenter/ViewFile/Item/130,EXTLOC-1535ead14d7ed7fc061e2a0f,inline;filename=Annual Town Report (PDF).pdf,unclear,pdf,200,payroll_roster,https://www.andoverma.us/ArchiveCenter/ViewFile/Item/130,high,0,0,False,RESCAND-1b118ddeab999b4c7bd10b3d,,MECHEXP-6ce2b52cce4fc4989f06e173|MECHEXP-801daa9c59b7733c7468c94c|MECHEXP-9802d862b54be7ad3760aabf|MECHEXP-995375780c20e3b6f2051b08|MECHEXP-acf27b79fd870fb322981162,ROOTCOMP-11fa77fc068d9ab6dd952e20,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78e6ea3490884d710e306ce5db6d54513d27ee86cdd25d4e3407c430c1e8bece.pdf,www.andoverma.us,Andover,0,true,130,2015,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-aca27b3c4dc455791a6a2b3e,2026-08-05T17:32:13.677082+00:00,0,tenure_and_progression,unclear,direct_official_administrative_record,EXTSRCREV-9836e302f3c832c40238c69e,source_review_lane_005,1173,duplicate exact payload,duplicate_exact_payload,CT
application/pdf,4625428b08971efbd06396c4f0d7610b7e601c180cd29db3d7e6bf2d9427f8ba,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",736349,https://www.biscayneparkfl.gov/vertical/sites/%7BD1E17BCD-1E01-4F7D-84CD-7CACF5F8DDEE%7D/uploads/VOBP_Police_Application_Revised_09_25_2017.pdf,EXTLOC-32267725938c1cb2f51acd28,,police,pdf,200,pension_or_retirement_document,https://www.biscayneparkfl.gov/vertical/sites/%7BD1E17BCD-1E01-4F7D-84CD-7CACF5F8DDEE%7D/uploads/VOBP_Police_Application_Revised_09_25_2017.pdf,high,0,0,False,RESCAND-06c6504b16679e025d41af56,,MECHEXP-4186a69317f78a896836d78e|MECHEXP-4c4bdb59928cd6bca6de3622|MECHEXP-830451f5aeebec0b241f068f|MECHEXP-ba6611e04682a3a55f8fc914|MECHEXP-d624846dd60eb218d5056453,ROOTCOMP-f38b13102a07cce326db092a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4625428b08971efbd06396c4f0d7610b7e601c180cd29db3d7e6bf2d9427f8ba.pdf,www.biscayneparkfl.gov,Biscayne Park,0,true,VOBP_Police_Application_Revised_09_25_2017.pdf,2014,implementation_confirmation,pension_or_retirement_document,parse_text_pdf_candidate,1,EXTSOURCE-4b75f1bf49bfec8eef740634,2026-08-05T17:32:16.263964+00:00,0,benefits_and_total_compensation,police,direct_official_administrative_record,EXTSRCREV-3caec5fecef6bd130fee7d86,source_review_lane_005,1190,duplicate exact payload,duplicate_exact_payload,FL
