verification_row_id,source_candidate_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,canonical_locator_before_verification,source_domain,source_family_hint,document_type_hint,candidate_quality_tier,possible_mechanism_hints,prior_seen_locator_flag,prior_verification_status,verification_status,http_status_code,redirect_count,final_canonical_locator,content_type_header,content_length_header,transport_error_type,verification_attempt_count,verification_started_at,verification_completed_at,worker_id,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
BCV-20260728-00965,B4XPAR-20260727-003165,broad_4x1000_deduped,verify_lane_001,965,AZ,West,Florence,Pinal County (04021; primary),"Town of Florence Fiscal Year 25/26 Classification & Compensation Plan (Pay Ranges Scale) - Effective July 1, 2025 (amended part-time scale effective Jan 1, 2026) (Police Chief listed)",https://www.florenceaz.gov/wp-content/uploads/2025/08/January-6-2026-Agenda-Packet-Updated-Post-Meeting-Corrections.pdf,https://florenceaz.gov/wp-content/uploads/2025/08/January-6-2026-Agenda-Packet-Updated-Post-Meeting-Corrections.pdf,florenceaz.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal;fiscal_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:08:20Z,2026-07-28T14:08:23Z,worker_verify_lane_001,verify_lane_001-checkpoint-00711,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-01252,B4XPAR-20260727-003239,broad_4x1000_deduped,verify_lane_001,1252,CA,West,Lindsay,Tulare County (06107; primary),Memorandum of Understanding — The City of Lindsay & Lindsay Police Officers' Association (LPOA),https://www.lindsay.ca.us/sites/default/files/fileattachments/human_resources/page/5411/2025-07-22_lpoa_mou.pdf,https://lindsay.ca.us/sites/default/files/fileattachments/human_resources/page/5411/2025-07-22_lpoa_mou.pdf,lindsay.ca.us,mou_or_memorandum,cba,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:08:32Z,2026-07-28T14:08:34Z,worker_verify_lane_001,verify_lane_001-checkpoint-00726,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-01675,B4XPAR-20260727-003346,broad_4x1000_deduped,verify_lane_001,1675,NM,West,Eagle Nest,Colfax County (35007; primary),STATE OF NEW MEXICO - Reports.saonm.org: Village of Eagle Nest - FY2015 (Schedule of Findings and Responses; payroll vs board-approved salary schedule mismatch finding),https://reports.saonm.org/media/audits/6055_Village_of_Eagle_Nest_FY2015.pdf,https://reports.saonm.org/media/audits/6055_Village_of_Eagle_Nest_FY2015.pdf,reports.saonm.org,wage_schedule,insufficient_source,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:08:59Z,2026-07-28T14:09:13Z,worker_verify_lane_001,verify_lane_001-checkpoint-00749,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-01524,B4XPAR-20260727-003420,broad_4x1000_deduped,verify_lane_001,1524,UT,West,Oakley,Summit County (49043; primary),Resolution 2023-04: Elected Officials’ Wages (Mayor & City Council),https://www.oakleyut.gov/sites/default/files/fileattachments/city_council/page/17664/resolution_2023-04_elected_officials_wage_increase.pdf,https://oakleyut.gov/sites/default/files/fileattachments/city_council/page/17664/resolution_2023-04_elected_officials_wage_increase.pdf,oakleyut.gov,cba,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:09:19Z,2026-07-28T14:09:22Z,worker_verify_lane_001,verify_lane_001-checkpoint-00765,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00433,B4XPAR-20260727-003678,broad_4x1000_deduped,verify_lane_001,433,KS,Midwest,Paola,Miami County (20121; primary),Employee Manual (05-14-2025): Chapter 4 Classification and Compensation references the City's Position Classification Pay Plan (“Pay Plan”),https://cityofpaola.com/DocumentCenter/View/126/Employee-Manual-05-14-2025?bidId=,https://cityofpaola.com/DocumentCenter/View/126/Employee-Manual-05-14-2025,cityofpaola.com,budget_or_pay_plan,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:10:03Z,2026-07-28T14:10:06Z,worker_verify_lane_001,verify_lane_001-checkpoint-00820,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-02121,B4XPAR-20260727-003772,broad_4x1000_deduped,verify_lane_001,2121,MN,Midwest,Windom,Cottonwood County (27033; primary),City Council Packet (includes executed Memorandum of Agreement for a bargaining unit wage/compensation adjustment; IBEW Local 949),https://windom-mn.com/wp-content/uploads/2025/05/City-Council-Packet-5-20-2025.pdf,https://windom-mn.com/wp-content/uploads/2025/05/City-Council-Packet-5-20-2025.pdf,windom-mn.com,mou_or_memorandum,memorandum_or_settlement,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:10:22Z,2026-07-28T14:10:24Z,worker_verify_lane_001,verify_lane_001-checkpoint-00843,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-01726,B4XPAR-20260727-004358,broad_4x1000_deduped,verify_lane_001,1726,PA,Northeast,Latrobe,Westmoreland County (42129; primary),"Latrobe City Council Special Voting Meeting & Agenda Meeting (Dec. 23, 2024) — motion to approve police contract with FOP (listing item only)",https://savvycitizenapp.com/e/19694,https://savvycitizenapp.com/e/19694,savvycitizenapp.com,agenda_packet_or_minutes,agenda_cover_sheet,pending_combined_review,,false,,verification_error,,,,not_reported,not_reported,TooManyRedirects,2,2026-07-28T14:12:08Z,2026-07-28T14:12:10Z,worker_verify_lane_001,verify_lane_001-checkpoint-00979,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-02053,B4XPAR-20260727-004494,broad_4x1000_deduped,verify_lane_001,2053,FL,South,Dade City,Pasco County (12101; primary),"AGREEMENT between CITY OF DADE CITY and WEST CENTRAL FLORIDA POLICE BENEVOLENT ASSOCIATION, INC. — OCTOBER 1, 2017 THRU SEPTEMBER 30, 2020",https://wcfpba.org/contracts/dade_city.pdf,https://wcfpba.org/contracts/dade_city.pdf,wcfpba.org,cba,cba,pending_combined_review,,false,,timeout,,,,not_reported,not_reported,ConnectTimeout,2,2026-07-28T14:12:39Z,2026-07-28T14:12:56Z,worker_verify_lane_001,verify_lane_001-checkpoint-01012,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-01155,B4XPAR-20260727-005054,broad_4x1000_deduped,verify_lane_001,1155,ID,West,Ketchum,Blaine County (16013; primary),Employee Personnel Handbook amendment (Resolution/Ordinance document labeled 12-009) — employee handbook amendment PDF (wage/classification-related sections referenced),https://www.ketchumidaho.org/sites/default/files/fileattachments/ordinance/35951/12-009_employee_handbook_amendment.pdf,https://ketchumidaho.org/sites/default/files/fileattachments/ordinance/35951/12-009_employee_handbook_amendment.pdf,ketchumidaho.org,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:14:38Z,2026-07-28T14:14:39Z,worker_verify_lane_001,verify_lane_001-checkpoint-01130,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-01273,B4XPAR-20260727-005134,broad_4x1000_deduped,verify_lane_001,1273,OR,West,Lowell,Lane County (41039; primary),ATTACHMENT 1: FY 2019-20 CITY OF LOWELL PAY SCALE (Monthly/Yearly/Hourly Pay Scale Amounts),https://www.lowelloregon.gov/sites/default/files/fileattachments/city_council/meeting/packets/6471/packet.pdf,https://lowelloregon.gov/sites/default/files/fileattachments/city_council/meeting/packets/6471/packet.pdf,lowelloregon.gov,wage_schedule,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:14:52Z,2026-07-28T14:14:53Z,worker_verify_lane_001,verify_lane_001-checkpoint-01146,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00353,B4XPAR-20260727-005509,broad_4x1000_deduped,verify_lane_001,353,MN,Midwest,Grand Rapids,Itasca County (27061; primary),"City Council Agenda (Apr 27, 2015) — Memorandum of Understanding (Law Enforcement Labor Services, Inc., Local 239) for Police Department Patrol Officer Bargaining Unit",https://cityofgrandrapidsmn.com/sites/default/files/fileattachments/city_council/meeting/6751/citycouncil_agenda_2015-04-27_0.pdf,https://cityofgrandrapidsmn.com/sites/default/files/fileattachments/city_council/meeting/6751/citycouncil_agenda_2015-04-27_0.pdf,cityofgrandrapidsmn.com,mou_or_memorandum,memorandum_or_settlement,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:16:05Z,2026-07-28T14:16:06Z,worker_verify_lane_001,verify_lane_001-checkpoint-01234,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-01714,B4XPAR-20260727-006424,broad_4x1000_deduped,verify_lane_001,1714,MS,South,Saltillo,Lee County (28081; primary),"May 2, 2023 Board Meeting Minutes (Minute Book / Board Minutes; includes RE: pay requests and payment authorizations)",https://www.saltilloms.org/wp-content/uploads/2023/07/May-22023-Board-Meeting.pdf,https://saltilloms.org/wp-content/uploads/2023/07/May-22023-Board-Meeting.pdf,saltilloms.org,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:19:00Z,2026-07-28T14:19:07Z,worker_verify_lane_001,verify_lane_001-checkpoint-01456,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00447,B4XPAR-20260727-006647,broad_4x1000_deduped,verify_lane_001,447,WV,South,Ravenswood,Jackson County (54035; primary),Ravenswood City Council - Regular Meeting (Agenda): Amended Ordinance – Regarding Police Compensation (First Reading),https://www.cityofravenswood.com/sites/default/files/fileattachments/city_council/meeting/2681/city_council_agenda_7-21-2020_-_regular_meeting.pdf,https://cityofravenswood.com/sites/default/files/fileattachments/city_council/meeting/2681/city_council_agenda_7-21-2020_-_regular_meeting.pdf,cityofravenswood.com,wage_schedule,agenda_cover_sheet,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:20:02Z,2026-07-28T14:20:06Z,worker_verify_lane_001,verify_lane_001-checkpoint-01507,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00962,B4XPAR-20260727-006727,broad_4x1000_deduped,verify_lane_001,962,CA,West,Firebaugh,Fresno County (06019; primary),Resolution No. 25-26 (Miscellaneous Employees’ Association MOU) - Exhibit A: Memorandum of Understanding between the City of Firebaugh and the Firebaugh Miscellaneous Employees’ Association,https://firebaugh.org/wp-content/uploads/2026/04/Res.-No.-25-26-FMEA-Employees-MOU-Final.pdf,https://firebaugh.org/wp-content/uploads/2026/04/Res.-No.-25-26-FMEA-Employees-MOU-Final.pdf,firebaugh.org,wage_schedule,memorandum_or_settlement,pending_combined_review,,false,,timeout,,,,not_reported,not_reported,ConnectTimeout,2,2026-07-28T14:20:15Z,2026-07-28T14:20:32Z,worker_verify_lane_001,verify_lane_001-checkpoint-01527,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-01928,B4XPAR-20260727-006750,broad_4x1000_deduped,verify_lane_001,1928,CA,West,Paradise,Butte County (06007; primary),Town of Paradise & Paradise Police Officers Association MOU (Resolution No. 2025-38),https://www.townofparadise.com/sites/default/files/fileattachments/human_resources/page/39501/res_2025-_38_ppoa_mou.pdf,https://townofparadise.com/sites/default/files/fileattachments/human_resources/page/39501/res_2025-_38_ppoa_mou.pdf,townofparadise.com,mou_or_memorandum,memorandum_or_settlement,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:20:32Z,2026-07-28T14:20:35Z,worker_verify_lane_001,verify_lane_001-checkpoint-01534,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-01962,BSSC-20260727-00022,broad_490_preserved_review_queue,verify_lane_001,1962,AK,West,Unalaska,,Agreement between Unalaska Career Firefighters/International Association of Firefighters Local 5315 and City of Unalaska (Fire & Emergency Medical Services non-temporary employees),https://www.unalaska.gov/sites/default/files/fileattachments/Mayor%20and%20City%20Council/page/10360/28_cba_with_iaff.pdf,https://unalaska.gov/sites/default/files/fileattachments/Mayor%20and%20City%20Council/page/10360/28_cba_with_iaff.pdf,unalaska.gov,arbitration_award,cba,high_candidate,strike_or_no_strike_constraint;non_safety_constraint_signal,false,,blocked_transport,520,0,https://unalaska.gov/sites/default/files/fileattachments/Mayor%20and%20City%20Council/page/10360/28_cba_with_iaff.pdf,text/html,7372,head_http_520,2,2026-07-28T14:21:36Z,2026-07-28T14:21:39Z,worker_verify_lane_001,verify_lane_001-checkpoint-01600,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00401,BSSC-20260727-00429,broad_490_preserved_review_queue,verify_lane_001,401,LA,South,Mandeville,,"Ordinances listing (including Personnel Policies updates) - Mandeville, LA",https://www.cityofmandeville.com/ordinances,https://cityofmandeville.com/ordinances,cityofmandeville.com,personnel_policy,index_page,low_candidate,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:22:36Z,2026-07-28T14:22:37Z,worker_verify_lane_001,verify_lane_001-checkpoint-01667,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00502,BSSC-20260727-00435,broad_490_preserved_review_queue,verify_lane_001,502,LA,South,Zachary,,Municipal Civil Service Rules (Chapter VIII PAY PLAN) - City of Zachary,https://cityofzachary.thinkx.net/city-hall/human-resources/municipal-civil-service-rules/,https://cityofzachary.thinkx.net/city-hall/human-resources/municipal-civil-service-rules,cityofzachary.thinkx.net,civil_service_or_hr_pay_plan,ordinance_or_policy,low_candidate,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:22:36Z,2026-07-28T14:22:37Z,worker_verify_lane_001,verify_lane_001-checkpoint-01668,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00047,BSSC-20260727-00669,broad_490_preserved_review_queue,verify_lane_001,47,NC,South,Garner,,Town of Garner Town Council Meeting Agenda Form: Personnel Policy Amendment - Starting Salaries (2010.4),https://apps.garnernc.gov/TownCouncil/10-03-2022.pdf,https://apps.garnernc.gov/TownCouncil/10-03-2022.pdf,apps.garnernc.gov,budget_or_pay_plan,agenda_cover_sheet,low_candidate,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:23:15Z,2026-07-28T14:23:30Z,worker_verify_lane_001,verify_lane_001-checkpoint-01709,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00929,BSSC-20260727-00737,broad_490_preserved_review_queue,verify_lane_001,929,NH,Northeast,Exeter,,"Exeter Police Association Collective Bargaining Agreement (CBA) — July 1, 2022 through July 1, 2026",https://www.exeternh.gov/sites/default/files/fileattachments/human_resources/page/13581/exeter_police_association_cba_2022-2026.pdf,https://exeternh.gov/sites/default/files/fileattachments/human_resources/page/13581/exeter_police_association_cba_2022-2026.pdf,exeternh.gov,budget_or_pay_plan,cba,high_candidate,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:23:30Z,2026-07-28T14:23:34Z,worker_verify_lane_001,verify_lane_001-checkpoint-01718,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-01097,BSSC-20260727-00751,broad_490_preserved_review_queue,verify_lane_001,1097,NH,Northeast,Hudson,,"Agreement between the Town of Hudson, New Hampshire and the Professional Fire Fighters of Hudson, IAFF Local #3 154",https://www.hudsonnh.gov/sites/default/files/fileattachments/administration/page/5551/2024-2027.pdf,https://hudsonnh.gov/sites/default/files/fileattachments/administration/page/5551/2024-2027.pdf,hudsonnh.gov,wage_schedule,cba,high_candidate,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:23:37Z,2026-07-28T14:23:39Z,worker_verify_lane_001,verify_lane_001-checkpoint-01721,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
