span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_status,span_status_reason,span_record_count,mechanism_family,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,documentary_claim_support,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
SRCSPAN378-38269a9de77c5534420e,TXT378-38269a9de77c5534420e,RS556-99be9ed29103158f4a4b,TS4L-c26de928c4ed31af2909,lane_1,tier_c,verification_ready_low,https://resources.finalsite.net/images/v1758033032/mooreschoolscom/ffv5pq9w7wwgve2xj9qr/MPSTeachersContract.pdf,Moore Public Schools 2025-2026 Negotiated Contract & Procedural Agreement — PDF,Moore,OK,South,non_safety_comparator,Certified teachers/professional personnel (public-school bargaining unit),Education Association of Moore (TEAM) bargaining unit (certified professional personnel; excluding certain admin roles),2025-2026 (negotiated contract and procedural agreement),2025-07-01,2026-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-38269a9de77c5534420e.txt,a0ac417bead4e76587e237eea2cc56719f755250e8ded14b69e8f7fde658b0ac,088f619bc536d26d10b2dd99887d2663007edddb882ecc223e74360b6eac67ab,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"REIMBURSEMENT FOR USE OF PERSONAL AUTOMOBILE
Each Member of the Bargaining Unit required by assignment to travel from building to building during the school
day shall be paid for the use of a personal automobile. Compensation shall be calculated on the current prevailing
IRS per mile rate.
Any assignments requiring mileage reimbursement must have prior authorization of the respective Assistant
Superintendent and administrator whose budget is affected. Claims should be compiled and submitted at the end
of each academic quarter. (2000, 2001, 2002)",89745,90296,41830e3a87f4e873bb2d5a9da6d0911914ae78d741974779e448833fd225b3bc,"25.00
$16.67
$12.50
Hourly
$19.25
$9.63
$6.42
$4.81
Note: Not to exceed one (1) full class. (2000, 2001, 2007, 2009, 2010, 2018, 2019, 2021, 2022, 2023)

8.02

","

8.03

PAYROLL DEDUCTIONS
In addition to those deductions required by state and federal law, each Member of the Bargaining Unit may, upon
written authorization",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-7b031e6090f037da24a3,TXT378-7b031e6090f037da24a3,RS556-9da5ba2c3a8491b81bb8,TS4L-746769361cef3ebb7683,lane_1,tier_c,verification_ready_medium,https://www.hobbsnm.gov/files/public_meetings/city_commission/2024/December%202%2C%202024%20-%20Full%20Packet.pdf,"City of Hobbs City Commission — December 2, 2024 Full Packet (includes a CBA term reference extending to June 30, 2027)",Hobbs,NM,West,non_safety_comparator,non_safety_comparator,,"July 1, 2022 through June 30, 2027 (as referenced within the packet)",2022-07-01,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-7b031e6090f037da24a3.txt,6298b09506dbb409092c8f3e7fc1833bff49457397af61bab5f1746503e13f80,92235fc94b260edfcfcd953240147efaeae09b858e2948f72a93517e31303796,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"DEPT OF ORIGIN: City Clerk
DATE SUBMITTED: 11/19/2024
SUBMITTED BY:
Jan Fletcher, City Clerk
Summary:
Minutes of the regular Commission meeting held on November 18, 2024.
Fiscal Impact:
N/A
Attachments:
November 18 2024 - Minutes
Recommendation:
Motion to approve the minutes.
Approved By:
Jan Fletcher, City Clerk
Manny Gomez, City Manager",3433,3773,aa61e56ff5e4c23a43c63167ad4d1639aab46addae158758062b1d92a0488e21,"ible format is needed.

CITY OF HOBBS
STAFF SUMMARY FORM
MEETING DATE:
December 2, 2024
SUBJECT:

Minutes of the November 18, 2024, Regular Commission Meeting

","

Minutes of the regular meeting of the Hobbs City Commission held on Monday,
November 18, 2024, in the City Commission Chamber, 200 East Broadway, 1st Floor
An",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-4cfdb73f0d873ad39fcb,TXT378-4cfdb73f0d873ad39fcb,RS556-9fa8711d8082fc9a2258,TS4L-82bb898950b98e447a0d,lane_1,tier_c,verification_ready_medium,https://www.sdea.org/sites/sdea/files/2024-09/hot-springs-classified-24.25-agreement.pdf,Hot Springs Classified 24.25 Agreement (SDEA-hosted PDF),Hot Springs,AR,South,non_safety_comparator,K-12 classified staff (non-safety municipal comparator unit),Hot Springs Classified (bargaining/association agreement),"2024-2025 (""24.25"" in title/locator)",2024-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4cfdb73f0d873ad39fcb.txt,4c435249fa38452ff036fa3bff5bda531b43421716c2c8d701ba8ef7d62e9708,0eab5e5763cbd1e114f6665632dbc232190e2755115c59ee386aeed4ad46904f,span_extracted,one_or_more_exact_documentary_mechanism_spans_extracted,2,non_safety_constraint_signal,"A) All new employees covered by this Agreement shall be paid in accordance to the salary schedule adopted
by the Board of Education as set out in Appendix A.
B) Current Hot Springs classified staff shall receive a $0.75 per hour pay increase effective June 11, 2024 to
June 10, 2024, except for persons who had reached the Salary cap. Salary increases are retroactive. In
addition, the hiring schedule will be increased by $0.25 per hour. In addition, the Salary Cap will be
increased by $1.05 for all caps. A $.60 (60 cents per hour) differential payment will be given to employees
working evening shifts. Employees meeting the salary. cap shall receive a one-time $200.00 increase to
their salary.
Section 3",62061,62770,fd29055d987696fd1e817d342812888ad1177414b0346f8bca98d45b25c2820b,"is unable to report for work, the employee's
supervisor may prepare and sign the leave request and/or time card for said employee.
Section 2

Salary Schedule:

","

Assignments to Different Classification:

If an employee is involuntarily or temporarily assigned to work at least 2 consecutive days or shifts in a
different",NONSAFETY_PAY_CAP,pay_or_budget_cap,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-3720c63337fed5c3717d,TXT378-3720c63337fed5c3717d,RS556-a453c4ad600d0c183695,TS4L-1fa0df5acd3f57e78df3,lane_1,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-04-0419.pdf,"SERB MOU/Agreement PDF: City of Brookville, Ohio and Ohio Patrolmen's Benevolent Association (file dated 07/25/2022)",Brookville,OH,Midwest,non_safety_comparator,Police patrol officers (bargaining unit context referenced in lead metadata),Brookville Bargaining Unit (Ohio Patrolmen's Benevolent Association),Document dated 07/25/2022; effective/term dates not confirmed in lead metadata,2022-01-01,2022-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-3720c63337fed5c3717d.txt,5e3751cd1d119b9da084862663053b588785db5cf78ad79d0414ab4958495a2b,b3b7869922e4df2284dd8542cbeb89efb956e7ee80ff87bd7fe87c19986a1797,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,non_safety_constraint_signal,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-cf36eb4019ad8572e8bf,TXT378-cf36eb4019ad8572e8bf,RS556-a54d16738225ae0ecc04,TS4L-2ce3bd0126525bebf59c,lane_1,tier_c,verification_ready_medium,https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int25933.pdf,"Edgerton Education Support Staff, INT/ARB-4975, Decision No. 25933-A (WERC) (PDF)",Edgerton,WI,Midwest,non_safety_comparator,education support staff,Edgerton Education Support Staff / Edgerton School District,"Contract term stated in document (run from July 1, 1988 through June 30, 1999).",1988-07-01,1999-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-cf36eb4019ad8572e8bf.txt,2ac6bbff1ca74fcf39624247e86fa252d4ffd3a9ea25d6f8315774b6a7723963,a94d3d7015ea3545a5cf5275f1b78124797fb3cc5e2010b7c36beeb50621fc4b,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,non_safety_constraint_signal,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-8a9248018b96b4c2eb1d,TXT378-8a9248018b96b4c2eb1d,RS556-a86c54925f8c92ebea4f,TS4L-f17855c0a061b570dff8,lane_1,tier_c,verification_ready_medium,https://statereference-attachments-production.nyc3.digitaloceanspaces.com/a3/f9/a3f9e43c89b5309adb93b64831a7afbd69f3a5f3b4d3accbba5d8e93ea815173,AGREEMENT — TOWN OF ARLINGTON SCHOOL COMMITTEE (PDF attachment; filename indicates AFSCME Local 680 (Sch. Bus Operators) 7-1-18 to 6-30-21),Arlington,MA,Northeast,non_safety_comparator,School Bus Operators (AFSCME Local 680 indicated by filename),AFSCME Local 680 (School Bus Operators) (as inferred from filename),"July 1, 2018 — June 30, 2021",2018-07-01,2021-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8a9248018b96b4c2eb1d.txt,6e5de7210763657367e0fabdd6d8751d6cd7a3fc42d4e519eb8384799032040b,a3f9e43c89b5309adb93b64831a7afbd69f3a5f3b4d3accbba5d8e93ea815173,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,non_safety_constraint_signal,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-c803d7434e162c5e06ef,TXT378-c803d7434e162c5e06ef,RS556-ab92837eb21349211dd9,TS4L-029313105c05da88a886,lane_1,tier_c,verification_ready_low,https://werc.wi.gov/grievance_awards/6401.pdf,"BEFORE THE ARBITRATOR - General Teamsters Union, Local 662 & School District of New Richmond, New Richmond, Wisconsin (WERC grievance award MA-11555, Case 50 No. 60182) (PDF)",New Richmond,WI,Midwest,non_safety_comparator,School district bargaining unit (teamsters; likely non-safety staff such as custodial/clerical/transport-related depending on unit terms),"General Teamsters Union, Local 662 (affiliated/represented in arbitration proceedings)",unclear,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-c803d7434e162c5e06ef.txt,4ed4de2f2194da7b2335bde982dad503cb493e4e2a57dace56fc2a5a7056579d,987657005d6e587dc14f5beb8d741ed88885312fb7eb987f52dde01b35fae717,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"Page 7
MA-11555
The District permitted the Grievant to return to work. He continued to experience knee
problems, however, and his last shift of work occurred on March 22, 2000.
The Grievant underwent a second surgical procedure on his knee that necessitated an
extended rehabilitation. In a letter to the Grievant dated May 18, 2000, Brian Johnston, the
District’s Director of Fiscal & Building Operations informed the Grievant that his continuing
absence from work “is being considered an approved leave under the federal and state Family
and Medical Leave Act.”
In a letter to the Grievant dated December 20, 2000, Johnston addressed the Grievant’s
“Medical Leave/Employment Status” thus:
...
The District’s records indicate that your eighth month of continued leave
occurred on or about November 23, 2000. As of this date, the Dis",10760,11593,6fc9ee1b6d7e4912364e8b5d0ff8d5e1e698acd3833e80060030d4ce754e0c6d," lbs
10 lbs
N
C
O
F
O
O
N
N
RARE
O
C
O
O
F
O

F= Frequently

C=Constantly

Match?
No
Yes
Yes
Yes
Yes
Yes
Yes
No
Yes
No
Yes
Yes
Yes
Yes
Yes
No
No
Yes
No
No
Yes

","trict has not
received nor acted upon a request from you for a leave of absence. It is the
District’s understanding that your absence will exceed the one-year l",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-288bb9705061a512decc,TXT378-288bb9705061a512decc,RS556-ad5d124632c8049e8418,TS4L-8580d57be2bf623c3238,lane_1,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-11-1552.pdf,"Master Contract — Groveport Madison Local Board of Education and Groveport Madison Local Education Association (GMLEA), July 1, 2022 through June 30, 2024 (CERTIFICATED SALARY SCHEDULE 2023–2024 shown)",Groveport,OH,Midwest,non_safety_comparator,Certificated school district staff (teacher/instructional unit as implied by GMLEA master contract structure and certificated salary schedule),Groveport Madison Local Education Association (GMLEA),"July 1, 2022 through June 30, 2024",2022-07-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-288bb9705061a512decc.txt,f491a632b52f6584b18f731f28715a72b2741be0f85293ec6ac4fb45ddac7bf4,8ca6626e6fcf29f0e9f9115f68a9a9b85ae11fd546129a59b3c094a7422bfb27,span_extracted,one_or_more_exact_documentary_mechanism_spans_extracted,2,non_safety_constraint_signal,"Unit members affected by step freezes will receive their steps back and reinstated to their
natural progression.",61125,61237,694e326e3d5090a6e16ed9074f1861b408c8cdf6dfa636fcbdd388cb46900a47,".

The parties agree that the base salary, BA-0, using the index schedule in Section (A) will
increase as follows:
2022-2023 = 4.0%
2023-2024 = 3.0%
19

2.
C.

","

QUALIFICATIONS
Employment in the Groveport Madison Local School District as a unit member requires:

D.

1.

A valid educator license as approved by the Ohio ",NONSAFETY_PAY_FREEZE,pay_freeze,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-7f88ebdbd57265ac4a6e,TXT378-7f88ebdbd57265ac4a6e,RS556-af58646a6ed182a19eed,TS4L-8bb6a332cb536a14f2ad,lane_1,tier_c,verification_ready_medium,https://meetings.boardbook.org/Documents/DownloadPDF/e3b19309-bae3-4d25-af11-e4e2b6c38c98?org=1589,"Approval of Agreement with Eden Prairie Education Association (EPEA) — board synopsis referencing “effective July 1, 2023 through June 30, 2025”",Eden Prairie,MN,Midwest,non_safety_comparator,Licensed staff represented by EPEA,Eden Prairie Education Association (EPEA),"Effective July 1, 2023 through June 30, 2025",2023-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-7f88ebdbd57265ac4a6e.txt,8da0cca0d3d7d0c6271b4dccf7ce6a3544fc5ae8cf40d6c813ff8d1628d31665,b795821482744a330b52f8e55017e7db5ed472af6d97488c398373b33de8300b,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,non_safety_constraint_signal,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-0570797a0122470c0ccd,TXT378-0570797a0122470c0ccd,RS556-b0aaf45e0acc2143466e,TS4L-1912acc0162402646dd3,lane_1,tier_c,verification_ready_medium,https://cms.cityoftacoma.org/CBA/Collective_Bargaining_Agreements/JLC_2015_2016_Final_signed.pdf,2015-2016 Collective Bargaining Agreement (Tacoma Joint Labor Committee) - Final signed (PDF),Tacoma,WA,West,non_safety_comparator,City of Tacoma represented employees (Joint Labor Committee; non-public-safety comparator lead),Joint Labor Committee of Tacoma (JLC) - member unions (common terms),"January 1, 2015 to December 31, 2016",2015-01-01,2016-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0570797a0122470c0ccd.txt,79173435b36111dceb189bab4c393f043bd39af1e90fe2432ee0f135f9a8c87c,5fa5a9d3f3bbafd6c30c5cd4933b3ebec589419fea1bfe2599f109627a7593b6,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"6.13.2 Wellness Funds. The City will budget $441,000 during 2015 and $431,000
during 2016 to support the development and maintenance of an effective Citywide Wellness Program. The City will fund these amounts using the Health Care
Flex Account. Expenditures of such funds will be reviewed and approved by the
Wellness Committee.",32102,32430,8093173478c1a1c3c3d3cef9bb52db0f1560a5d1d915910821752112346f93e6,"ly.

d. Review experience reports monthly.

11

e. Develop and mutually execute an education and outreach program
addressing the costs/benefits of a HDHP/HSA.

","

6.13.3 Participation. To receive the benefits associated with participating during each
year of the Agreement, employees must do the following:
a)

2015 Incen",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-5b6412969084997581be,TXT378-5b6412969084997581be,RS556-b3c4af8adeed29a0cece,TS4L-3efe5bded118698e91ea,lane_1,tier_c,verification_ready_medium,https://www.northplattene.gov/AgendaCenter/ViewFile/Agenda/_09172024-224,"North Platte City Council Agenda — Sept 17, 2024 (agenda item for CBA term Oct 1, 2024–Sep 30, 2027)",North Platte,NE,Midwest,non_safety_comparator,Public Service Union — Nebraska Public Employees Local 251 (non-safety comparator lead),Public Service Union — Nebraska Public Employees Local 251,"Oct 1, 2024 through Sep 30, 2027 (term stated in agenda)",2024-10-01,2027-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-5b6412969084997581be.txt,4b1de77302ab0df11b6938262ad0e82b574c197938ea91804d098e6b31c27ed5,8c8bb1b7bee5bc549057ee6f1d5b95294091ef603ccd4772f830f279834cb7d1,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"Adopt the Resolution setting User Fees for fiscal year 2024-2025. (Pages 72-95) (Angela Gilbert, City Clerk)",3697,3805,3a7c0a2ff2748e6b1716942cb1dfd38f8fb6582b7510691b4c615f6446fbeedc,"coln County for
Maintenance of Roads and authorize the Mayor to execute the documents for the City. (Pages 66-71) (Steve
Mentzer, Public Service Director)

6.

","

7.

Adopt the Resolution approving claims and authorizing the issuance of one warrant to Myers Construction, Inc.
in the amount of $3,021.12, one warrant to L",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-231ccdc0498d4d8562fc,TXT378-231ccdc0498d4d8562fc,RS556-b62eede5552059640a20,TS4L-15f87c90310db48bb036,lane_1,tier_c,verification_ready_medium,https://www.chestercity.com/wp-content/uploads/2020/08/ChesterReceiverRecoveryPlan_FINAL_20200820.pdf,"Chester Receiver Recovery Plan (Chester, PA) — FRP/Recovery Plan PDF (includes bargaining-unit expirations and referenced union CBAs)",Chester,PA,Northeast,non_safety_comparator,City employees (union bargaining units referenced; non-safety units may be included depending on listing),Fraternal Order of Police (FOP) and Firefighters Local 1400 referenced; other bargaining units may be listed in the plan,"Recovery plan document (published/dated 2020-08-20) referencing prior/expiring agreements (e.g., FOP/Firefighters expire 12/31/2016 as noted in the document excerpt)",,2016-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-231ccdc0498d4d8562fc.txt,39295077bd9c040864a12cd60e10db7d443d4f8910210a87f57c1b7ee7a314f1,8ecba4340cd0f86a0e4b940c4a9cd3e2c958ad0ca4a7db3a76c6c2ccbbd9f890,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"gations to its employee pension plans, and very marginal investments in the
infrastructure that Chester residents and businesses use every day.
On April 13, 2020, following the onset of the novel coronavirus COVID‐19, Governor Thomas Wolf declared
a Fiscal Emergency in Chester. According to Act 47, the Governor may declare a fiscal emergency when a
municipality is insolvent or projected to be insolvent within 180 days or when that municipality is unable
to ensure the continued provision of vital and necessary services, such as police patrol, fire suppression
and public works functions. The pandemic has had a deeply negative impact on Chester’s fiscal condition,
cutting City government’s largest re",923,1629,fafb286e5b2b488cd123097d87afa02c49dba2f4ee593fbee9d9b31d1010e286,"communities have successfully exited
oversight or made progress toward doing so, Chester continues to struggle with multi‐million dollar
deficits, past due obli","venues and halting critical services.
I was nominated by the Secretary of the Department of Community and Economic Development (DCED)
Dennis M. Davin on June 1,",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-bba6b884ac772f090c00,TXT378-bba6b884ac772f090c00,RS556-b65698aa95c2c51d8a12,TS4L-a66bb1878a5774b3d8e4,lane_1,tier_c,verification_ready_medium,https://cms5.revize.com/revize/greenfield/Document_Center/Department/Human%20Resource/Collective%20Bargaining%20Agreements/CBA%20SSEA%20FINAL%20W%20SIGNATURES%202024-2026%20FY25-FY26.pdf,"CBA SSEA FINAL W/ SIGNATURES 2024-2026 FY25-FY26 (City of Greenfield, WI) — collective bargaining agreement",Greenfield,WI,Midwest,non_safety_comparator,SSEA (exact job classification not confirmed in scout-stage view),SSEA (bargaining unit / association referenced by document title),2024-2026 (FY25-FY26 referenced in filename),unknown (FY25-FY26 i,unknown (FY25-FY26 i,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-bba6b884ac772f090c00.txt,a2dbd50f79cb154503e1c0c9a9c039837b89da23ff91c37a0c548851d4660d5f,9218df5e5324516573ef452e7ceabc42483413d5b7c96741ae6cf891d3ad191c,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"Employees may use up to ten (10) days (75 hours) of sick leave each fiscal year for
illness in the immediate family, as supported by reasonable evidence satisfactory to the
City. Immediate family is defined as spouse, children, parents, step-parents, member of
the immediate household residing with the employee or individual for whom the
employee has acted as parent or legal guardian.",32101,32487,1fbfb7646581282a4a498b8304457dda7c516867b498845b70f9de8c5b584a13,"redited on the first day of the following month. Eligible parttime employees will accrue the pro-rata amount. Sick leave may be accumulated without
limit.

B.

","

8

C.

Sick Leave will be granted to any employee known to be ill, or injured and unable to
work, as supported by reasonable evidence satisfactory to the City",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN378-68e2eb7dbbd5615c72a4,TXT378-68e2eb7dbbd5615c72a4,RS556-b753a943023bc1ab549b,TS4L-afaa849a40f088f705be,lane_1,tier_c,verification_ready_low,https://fairviewborough.com/government/meeting-documents/2024-mayor-council-meeting-documents/2024-minutes-mayor-council/225-08-20-2024-mayor-council-meeting-minutes/file,"Fairview Borough NJ Council Minutes (Aug 20, 2024) — approves White Collar employees Memorandum of Understanding for Jan 1, 2024–Dec 31, 2026",Fairview,NJ,Northeast,non_safety_comparator,White Collar employees,White Collar employees,"Memorandum of Understanding term: January 1, 2024 through December 31, 2026 (as referenced as attached to the resolution)",2024-01-01,2026-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-68e2eb7dbbd5615c72a4.txt,b53d11277ec6248b907fbea9f1dd6007c230b1073ab39ceac183fdedbe2da21c,df474a9132752b6f0aa3213b992ae58544487bc87da9b457036be48dc3280771,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"WHEREAS, the Borough Council has applied for funding to the Governor’s Council on
Alcoholism and Drug Abuse through the County of Bergen.
NOW, THEREFORE, BE IT RESOLVED, by the Mayor and Council of the Borough of
Fairview, County of Bergen, State of New Jersey hereby recognizes the following: 1. The Borough
Council does hereby authorize submission of a strategic plan for the Fairview Municipal Alliance grant
for the fiscal year 2025 in the amount of
DEDR $4,507.18
CASH MATCH $1,126.80
IN-KIND $3,380.39
TOTAL ALLIANCE BUDGET (add A+B+C) $9,014.37
2. The Borough Council acknowledges the terms and conditions for administering the Municipal
Alliance grant, including the administrative compliance and audit requirements.",5620,6344,8f0f5e78bdeb2cb7346ad855b3b14b4f9b8c9d04906d57eacb7280f6db401849,"rther recognizes that it is incumbent upon not only public officials
but upon the entire community to take action to prevent such abuses in our community; and

","

*R-24-146 AUTHORIZATION TO HIRE CROSSING GUARD
WHEREAS, the Borough of Fairview is in need of Crossing Guards to supplement the Police
Department; and
WHEREAS",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
