span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_status,span_status_reason,span_record_count,mechanism_family,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,documentary_claim_support,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
SPAN378-877eafeccb76d7a9248a3f1e,TXT378-88f43ac3860861eb0f7a,RS556-3c1af260b48940b1adfc,TS4L-61fa8c42d7b67e446075,lane_2,tier_c,verification_ready_medium,https://hanoverparkillinois.org/ArchiveCenter/ViewFile/Item/591,COLLECTIVE BARGAINING AGREEMENT — Village of Hanover Park and SEIU Local 73 (part-time firefighters) — ViewFile Item 591,Hanover,IL,Midwest,safety_and_non_safety_bargaining_units,fire (part-time firefighters),SEIU Local 73 (part-time paid-on-call firefighters / fire bargaining unit as labeled in agreement),2022-2025 (per hosted agreement title block),2022,2025,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-88f43ac3860861eb0f7a.txt,f9df218afafc6f5b40fba8f2e05700c8924223099ce948914ad10588753344b3,9cccaa08daa6b49c45d4a479750b4451accade054f99ac1a002f76eb89fdf259,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"s shall attempt to agree upon an arbitrator within ten (10) days after receipt of
the notice of referral. In the event the parties are unable to agree upon the arbitrator within said
ten (10) day period, the parties shall joi~tly request the Federal Mediation and Conciliation
Service or the American Arbitration Association to submit a panel of five (5) arbitrators. Each
party retains the right to reject one panel in its entirety and request that a new panel be submitted.
Both the Village and the Union shall have the right to strike two (2) names from the panel. The
party requesting arbitration shall strike the first two names; the other party shall then strike two
names. The person remaining shall be the arbitrator.",26291,27016,584a1af6b6b3cfa3faa469ab22ad3981da9a71318d34902d07571cfb0d53d3d8,"vance
to arbitration, as described below, within fifteen (15) days of receipt of the Village's written
answer as provided to the Union at Step 3:
(a)
The partie","

(b)
The arbitrator shall be notified of his/her selection and shall be requested to set a time and
place for the hearing, subject to the availability of Union",STRIKE_SUBSTITUTE,dispute_resolution_substitute,medium,moderate,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-12554327a199b5ab9ca1c74d,TXT378-88f43ac3860861eb0f7a,RS556-3c1af260b48940b1adfc,TS4L-61fa8c42d7b67e446075,lane_2,tier_c,verification_ready_medium,https://hanoverparkillinois.org/ArchiveCenter/ViewFile/Item/591,COLLECTIVE BARGAINING AGREEMENT — Village of Hanover Park and SEIU Local 73 (part-time firefighters) — ViewFile Item 591,Hanover,IL,Midwest,safety_and_non_safety_bargaining_units,fire (part-time firefighters),SEIU Local 73 (part-time paid-on-call firefighters / fire bargaining unit as labeled in agreement),2022-2025 (per hosted agreement title block),2022,2025,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-88f43ac3860861eb0f7a.txt,f9df218afafc6f5b40fba8f2e05700c8924223099ce948914ad10588753344b3,9cccaa08daa6b49c45d4a479750b4451accade054f99ac1a002f76eb89fdf259,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"hall be the sole and exclusive means for discussing and processing items subject to the
grievance procedure.

{00754121.00CX v. l )

15

ARTICLE VIII
NO STRIKE-NO LOCKOUT
Section 1.

No Strike. Neither the Union nor any officers, agents or employees covered by

this Agreement will instigate, promote, sponsor, engage in, or condone any strike, sympathy
strike, slowdown~ sitdowrt, concerted stoppage of work, concerted refusal to perform overtime,
concerted, abnormal and unapproved enforcement procedures or policies or work to the rule
situation, mass resignations, mass absenteeism, picketing (with respect to wages, hours or terms
and conditions of emplo",30830,31489,e4edc2cd414bd6cd5f2c90ef992deb279cdf05878fce4ec414516549d0da8fd0,"unless and
until the Village has agreed thereto in writing.
Section 7.

Exclusivity of Grievance Procedure. The grievance procedure set forth in this

Article s","yment) or any other intentional interruption or disruption of the
operations of the Village, regardless of the reason for so doing. Any or all employees who
vio",STRIKE_NO_STRIKE,no_strike_clause,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-58946efe38f48825b5a130aa,TXT378-88f43ac3860861eb0f7a,RS556-3c1af260b48940b1adfc,TS4L-61fa8c42d7b67e446075,lane_2,tier_c,verification_ready_medium,https://hanoverparkillinois.org/ArchiveCenter/ViewFile/Item/591,COLLECTIVE BARGAINING AGREEMENT — Village of Hanover Park and SEIU Local 73 (part-time firefighters) — ViewFile Item 591,Hanover,IL,Midwest,safety_and_non_safety_bargaining_units,fire (part-time firefighters),SEIU Local 73 (part-time paid-on-call firefighters / fire bargaining unit as labeled in agreement),2022-2025 (per hosted agreement title block),2022,2025,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-88f43ac3860861eb0f7a.txt,f9df218afafc6f5b40fba8f2e05700c8924223099ce948914ad10588753344b3,9cccaa08daa6b49c45d4a479750b4451accade054f99ac1a002f76eb89fdf259,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"e sole and exclusive means for discussing and processing items subject to the
grievance procedure.

{00754121.00CX v. l )

15

ARTICLE VIII
NO STRIKE-NO LOCKOUT
Section 1.

No Strike. Neither the Union nor any officers, agents or employees covered by

this Agreement will instigate, promote, sponsor, engage in, or condone any strike, sympathy
strike, slowdown~ sitdowrt, concerted stoppage of work, concerted refusal to perform overtime,
concerted, abnormal and unapproved enforcement procedures or policies or work to the rule
situation, mass resignations, mass absenteeism, picketing (with respect to wages, hours or terms
and conditions of employment) or a",30840,31500,653844039ed1e889f5c299d6cfa3bf49c38c6b12836348f562d91f85a93faa55,"
until the Village has agreed thereto in writing.
Section 7.

Exclusivity of Grievance Procedure. The grievance procedure set forth in this

Article shall be th","ny other intentional interruption or disruption of the
operations of the Village, regardless of the reason for so doing. Any or all employees who
violate any of",STRIKE_LOCKOUT,lockout_restriction,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-7be7fb702df42f7fb6f301c4,TXT378-88f43ac3860861eb0f7a,RS556-3c1af260b48940b1adfc,TS4L-61fa8c42d7b67e446075,lane_2,tier_c,verification_ready_medium,https://hanoverparkillinois.org/ArchiveCenter/ViewFile/Item/591,COLLECTIVE BARGAINING AGREEMENT — Village of Hanover Park and SEIU Local 73 (part-time firefighters) — ViewFile Item 591,Hanover,IL,Midwest,safety_and_non_safety_bargaining_units,fire (part-time firefighters),SEIU Local 73 (part-time paid-on-call firefighters / fire bargaining unit as labeled in agreement),2022-2025 (per hosted agreement title block),2022,2025,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-88f43ac3860861eb0f7a.txt,f9df218afafc6f5b40fba8f2e05700c8924223099ce948914ad10588753344b3,9cccaa08daa6b49c45d4a479750b4451accade054f99ac1a002f76eb89fdf259,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"ans for discussing and processing items subject to the
grievance procedure.

{00754121.00CX v. l )

15

ARTICLE VIII
NO STRIKE-NO LOCKOUT
Section 1.

No Strike. Neither the Union nor any officers, agents or employees covered by

this Agreement will instigate, promote, sponsor, engage in, or condone any strike, sympathy
strike, slowdown~ sitdowrt, concerted stoppage of work, concerted refusal to perform overtime,
concerted, abnormal and unapproved enforcement procedures or policies or work to the rule
situation, mass resignations, mass absenteeism, picketing (with respect to wages, hours or terms
and conditions of employment) or any other intentional i",30863,31522,5c0dddc7e76ffcd7ef3644a719f3ae076b9e5a0587937862d969178997b28981,"agreed thereto in writing.
Section 7.

Exclusivity of Grievance Procedure. The grievance procedure set forth in this

Article shall be the sole and exclusive me","nterruption or disruption of the
operations of the Village, regardless of the reason for so doing. Any or all employees who
violate any of the provisions of thi",STRIKE_NO_STRIKE,no_strike_clause,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-f110768961ddf3becc0a2c03,TXT378-e0e0c251ed4661c2f57b,RS556-3e7a308af62b0c66e678,TS4L-3d658f09d33d25ffc2ec,lane_2,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-06-0808.pdf,"Collective Bargaining Agreement — City of Franklin, Ohio & Local 3742, International Association of Fire Fighters (IAFF) (Fire & EMS)",Franklin,OH,Midwest,safety_and_non_safety_bargaining_units,Public safety (fire/EMS),IAFF Local 3742 — Firefighter/EMT or Paramedic (and ranks incl. Lieutenant/Captain as defined),Not fully confirmed from snippet alone (SERB contract PDF; target window is 2014-2024).,2021-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e0e0c251ed4661c2f57b.txt,6479b718f89ab1ef8b744e5cb287fffc1991440fb1def3d041659a5b1ddf324f,e84efc8854f27d8a46d5d7c29142d81ee0ab3a2ce88a10c329db1bc644d554e5,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"bargaining unit employee shall engage in any strike,
sit down, cessation, stoppage or refusal to perform work, including any intermittent strike.
Section 34.02. Prohibitions on Union and Union Officers and Agents: The Union, its officers and agents
shall not in any way authorize, assist, encourage, or participate in any strike, sit down, cessation, stoppage
or refusal to perform work, including intermittent strike activity.
Section 34.03. Union’s Duties: In addition to any other liability, remedy, or right provided by applicable
law or statute, should a strike, sit down, cessation, stoppage or refusal to perform work occur, the Union,
within twenty-four (24) hours of a request by the employer, shall:
26 of 41",90483,91201,6e4bafa133c103a28386d1d5a6a3d144f5d5c158afb510e5fbeb3b78e78c78fe,"ch space. This section, however, is subject to Article 3(NonDiscrimination).
ARTICLE 34
STRIKES AND LOCKOUTS
Section 34.01. Prohibitions on Union Employees: No ","

A.

Publicly disavow such actions by employees;

B.

Advise employer in writing that such actions by employees has not been caused or sanctioned by the
Union;",STRIKE_PROHIBITION,strike_right_or_prohibition,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-50cec1e5ba8db547a7bbddc5,TXT378-52d94a1a44f35df5f115,RS556-3ec7e016a8465b142104,TS4L-dbe8fa9089712456c5d5,lane_2,tier_c,verification_ready_medium,https://www.bullheadcityaz.gov/media/bunjp3ai/mou-fopoa-executed-agreement-2024.pdf,"City of Bullhead City and Bullhead City Fraternal Order of Police Officers Association — Memorandum of Understanding (Executed Agreement) (July 1, 2024–June 30, 2027; revised Oct. 1, 2024)",Bullhead City,AZ,West,safety_and_non_safety_bargaining_units,Police (sworn) / Police Employee Unit,Bullhead City Fraternal Order of Police Officers Association (FOPOA),"July 1, 2024–June 30, 2027",2024-07-01,2027-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-52d94a1a44f35df5f115.txt,066c722695bf1c4b93d5dff9ed0eaecbc083be37a57b6f5e764c88088e6326e0,c11c42e17b2c7eda0c8b1793ad82f453b8f0208bf1168a130d058654d30645ec,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,No Strike or Slowdown ..................................................................................... - 19 -,5122,5236,eb2ec087a0dab0120704c8837d104823bf477c126944a610383118f4a66a4da3,"................... - 19 -

Article 36.

Labor/Management Committee ...................................................................... - 19 -

Article 37.

","

Article 38.

Public Safety Bill of Rights .............................................................................. - 20 -

Article 39.

Negotiation Proc",STRIKE_NO_STRIKE,no_strike_clause,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-f7b4a3d60dc82161e1ef10ff,TXT378-52d94a1a44f35df5f115,RS556-3ec7e016a8465b142104,TS4L-dbe8fa9089712456c5d5,lane_2,tier_c,verification_ready_medium,https://www.bullheadcityaz.gov/media/bunjp3ai/mou-fopoa-executed-agreement-2024.pdf,"City of Bullhead City and Bullhead City Fraternal Order of Police Officers Association — Memorandum of Understanding (Executed Agreement) (July 1, 2024–June 30, 2027; revised Oct. 1, 2024)",Bullhead City,AZ,West,safety_and_non_safety_bargaining_units,Police (sworn) / Police Employee Unit,Bullhead City Fraternal Order of Police Officers Association (FOPOA),"July 1, 2024–June 30, 2027",2024-07-01,2027-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-52d94a1a44f35df5f115.txt,066c722695bf1c4b93d5dff9ed0eaecbc083be37a57b6f5e764c88088e6326e0,c11c42e17b2c7eda0c8b1793ad82f453b8f0208bf1168a130d058654d30645ec,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"The arbitrator will be selected from a list o f seven (7) arbitrators requested fro m the Federal Mediation and
Conc iliation Service (FMCS). The Associati on shall request a list of ar bitrators wi th no special requiremen ts
from the FMCS a nd shall be responsible for the completion of the re la ted paperwork. Upo n receipt of the
list, the moving party to the arbitratio n shall strike the first name from the list. T he parties shall alternately
strike na mes un til there is one na me re maining tha t shall be arbi trator.
T he arbitrator shall conduct the hearing as soon as possible.",56846,57439,e916c6100e5b7d1e471a394ca2390f9a4ee30a17bd7fe92dfb88be1923279946,"arbitratio n within ten ( 10) days of receipt of the City Manager' s decision not to
accept the committee recommendation.

G. Arbitratio n

- 17 -

I.

2.

H.

","

3.

The arbitrator's decision sha ll be in writing and shall include th e dec ision, the rationale and, if appropria te,
relie f.

4.

The arbi trator shall n",STRIKE_SUBSTITUTE,dispute_resolution_substitute,medium,moderate,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-da87217b9df31947cd90311a,TXT378-52d94a1a44f35df5f115,RS556-3ec7e016a8465b142104,TS4L-dbe8fa9089712456c5d5,lane_2,tier_c,verification_ready_medium,https://www.bullheadcityaz.gov/media/bunjp3ai/mou-fopoa-executed-agreement-2024.pdf,"City of Bullhead City and Bullhead City Fraternal Order of Police Officers Association — Memorandum of Understanding (Executed Agreement) (July 1, 2024–June 30, 2027; revised Oct. 1, 2024)",Bullhead City,AZ,West,safety_and_non_safety_bargaining_units,Police (sworn) / Police Employee Unit,Bullhead City Fraternal Order of Police Officers Association (FOPOA),"July 1, 2024–June 30, 2027",2024-07-01,2027-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-52d94a1a44f35df5f115.txt,066c722695bf1c4b93d5dff9ed0eaecbc083be37a57b6f5e764c88088e6326e0,c11c42e17b2c7eda0c8b1793ad82f453b8f0208bf1168a130d058654d30645ec,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"to change
the provisio ns of the MOU.

D. Add iti onal parties may participate in the meetings by the mutual agreeme nt of the parties.

Article 37.

No Strike or Slowdown

A. Strikes against the City are illegal under the laws of Arizona. T he Associatio n and the employees in this
desig nated empl oyee g roup w ill not encourage, support, instigate, threaten o r participate in a strike or slowdown
or a ny other work disruption.
B. The Associatio n and the City shall subscribe to the princ iple that differences will be resolved by peaceful and
appropriate means without interruptio n o f work. The Association w ill not authorize, institute, aid, co nd",61611,62270,1528b50e2ea4be5c0c039ee62c67fc4ed9f902a29f6a183c67dec920f45b760f," authori zed for the purpose of these meetings.

C.

The parties w ill di scuss issues that are mutually agreed upon; however, the committee is no t authorized ","o ne,
threaten or e ngage in a slo wdown, work sto ppage or strike. The employer fo r any reason shall no t autho ri ze,
institute, aid, or pro mote any locko u",STRIKE_NO_STRIKE,no_strike_clause,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-9102fe021d831feb2e7e713c,TXT378-52d94a1a44f35df5f115,RS556-3ec7e016a8465b142104,TS4L-dbe8fa9089712456c5d5,lane_2,tier_c,verification_ready_medium,https://www.bullheadcityaz.gov/media/bunjp3ai/mou-fopoa-executed-agreement-2024.pdf,"City of Bullhead City and Bullhead City Fraternal Order of Police Officers Association — Memorandum of Understanding (Executed Agreement) (July 1, 2024–June 30, 2027; revised Oct. 1, 2024)",Bullhead City,AZ,West,safety_and_non_safety_bargaining_units,Police (sworn) / Police Employee Unit,Bullhead City Fraternal Order of Police Officers Association (FOPOA),"July 1, 2024–June 30, 2027",2024-07-01,2027-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-52d94a1a44f35df5f115.txt,066c722695bf1c4b93d5dff9ed0eaecbc083be37a57b6f5e764c88088e6326e0,c11c42e17b2c7eda0c8b1793ad82f453b8f0208bf1168a130d058654d30645ec,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"provisio ns of the MOU.

D. Add iti onal parties may participate in the meetings by the mutual agreeme nt of the parties.

Article 37.

No Strike or Slowdown

A. Strikes against the City are illegal under the laws of Arizona. T he Associatio n and the employees in this
desig nated empl oyee g roup w ill not encourage, support, instigate, threaten o r participate in a strike or slowdown
or a ny other work disruption.
B. The Associatio n and the City shall subscribe to the princ iple that differences will be resolved by peaceful and
appropriate means without interruptio n o f work. The Association w ill not authorize, institute, aid, co ndo ne,
threat",61625,62282,8647e3a638d3093e9f2c89d4c2fd022db1868bbae44cf9850f3941c2e913ba8f,"or the purpose of these meetings.

C.

The parties w ill di scuss issues that are mutually agreed upon; however, the committee is no t authorized to change
the ","en or e ngage in a slo wdown, work sto ppage or strike. The employer fo r any reason shall no t autho ri ze,
institute, aid, or pro mote any locko ut of employe",STRIKE_SLOWDOWN,slowdown_sickout_restriction,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-40a9f104b171aa0bfe53880a,TXT378-52d94a1a44f35df5f115,RS556-3ec7e016a8465b142104,TS4L-dbe8fa9089712456c5d5,lane_2,tier_c,verification_ready_medium,https://www.bullheadcityaz.gov/media/bunjp3ai/mou-fopoa-executed-agreement-2024.pdf,"City of Bullhead City and Bullhead City Fraternal Order of Police Officers Association — Memorandum of Understanding (Executed Agreement) (July 1, 2024–June 30, 2027; revised Oct. 1, 2024)",Bullhead City,AZ,West,safety_and_non_safety_bargaining_units,Police (sworn) / Police Employee Unit,Bullhead City Fraternal Order of Police Officers Association (FOPOA),"July 1, 2024–June 30, 2027",2024-07-01,2027-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-52d94a1a44f35df5f115.txt,066c722695bf1c4b93d5dff9ed0eaecbc083be37a57b6f5e764c88088e6326e0,c11c42e17b2c7eda0c8b1793ad82f453b8f0208bf1168a130d058654d30645ec,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"A. Strikes against the City are illegal under the laws of Arizona. T he Associatio n and the employees in this
desig nated empl oyee g roup w ill not encourage, support, instigate, threaten o r participate in a strike or slowdown
or a ny other work disruption.
B. The Associatio n and the City shall subscribe to the princ iple that differences will be resolved by peaceful and
appropriate means without interruptio n o f work. The Association w ill not authorize, institute, aid, co ndo ne,
threaten or e ngage in a slo wdown, work sto ppage or strike. The employer fo r any reason shall no t autho ri ze,
institute, aid, or pro mote any locko ut of employees covered by this MOU.
C.",61784,62468,8dbb55407bd54bab543e18b1faeb965638833d3b937fe53d5d017b9f9c01aca9," provisio ns of the MOU.

D. Add iti onal parties may participate in the meetings by the mutual agreeme nt of the parties.

Article 37.

No Strike or Slowdown

","

In the event any e mployees covered by this MO U, indi vidua lly or collectively, violate the prov isio ns of the artic le
and the Associatio n fails to e xer",STRIKE_SLOWDOWN,slowdown_sickout_restriction,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-4a2af2088efb40cb1b17eb14,TXT378-5c03d9cc6335ec5b2457,RS556-606236c213a29d0f9153,TS4L-d64f97b3ed4367347a9d,lane_2,tier_c,verification_ready_low,https://municipalfinance.ri.gov/sites/g/files/xkgbur546/files/documents/contracts/NorthProvidence_Police.pdf,North Providence Police (DDC NO. 00012459) — Collective Bargaining Agreement (municipalfinance.ri.gov),North Providence,RI,Northeast,safety_and_non_safety_bargaining_units,Police (safety),"Fraternal Order of Police, Lodge 13",CBA term not fully stated in search snippet; embedded within the PDF contract.,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-5c03d9cc6335ec5b2457.txt,b49e5c36ce3159db657f7947205fb4c0c1d76d6501ce896be7481aa01175d140,1028c7e0419984e8b0d935575fcfe5a24cb51b91b67d3600917007ede6da21fd,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"civilian personnel to perfonn those tasks, duties or assigmnents which are associated with and
recognized as being part of the police profession.
Section 3. Right to Strike Prohibited
All employees subject to the terms of this agreement shall have no right to engage in any
work stoppage, slowdown or strike against the Town, and Title 28 Chapter 9.2 Section 12 of the
General Laws of Rhode Island, as amended, is hereby incorporated by reference into this
agreement and made a part hereof.
Section 4. Dues and Assessments
Employees shall have the right to join or refrain from joining Lodge 13.
Any employee who chooses not to join Lodge 13, and who is covered by tenns of this
agreement, shall however, be required to pay to Lodge 13 a",19522,20259,d9d9f303fe7eee1db762144757ff5a7fd1eaa534bcbcabd055c4c6ccb0fa4d8f,"ever, it shall be deemed to be in violation of the spirit and provisions
set fo1ih in this agreement and subject to the grievance procedure, the hiring of

r/

","n amount of money equal to the
initiation fee unifonnly required for membership in Lodge 13 and a monthly fair share service
fee equal to the monthly dues charg",STRIKE_STOPPAGE,work_stoppage_restriction,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-4c774c23fcdc2dbe4053319c,TXT378-5c03d9cc6335ec5b2457,RS556-606236c213a29d0f9153,TS4L-d64f97b3ed4367347a9d,lane_2,tier_c,verification_ready_low,https://municipalfinance.ri.gov/sites/g/files/xkgbur546/files/documents/contracts/NorthProvidence_Police.pdf,North Providence Police (DDC NO. 00012459) — Collective Bargaining Agreement (municipalfinance.ri.gov),North Providence,RI,Northeast,safety_and_non_safety_bargaining_units,Police (safety),"Fraternal Order of Police, Lodge 13",CBA term not fully stated in search snippet; embedded within the PDF contract.,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-5c03d9cc6335ec5b2457.txt,b49e5c36ce3159db657f7947205fb4c0c1d76d6501ce896be7481aa01175d140,1028c7e0419984e8b0d935575fcfe5a24cb51b91b67d3600917007ede6da21fd,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"civilian personnel to perfonn those tasks, duties or assigmnents which are associated with and
recognized as being part of the police profession.
Section 3. Right to Strike Prohibited
All employees subject to the terms of this agreement shall have no right to engage in any
work stoppage, slowdown or strike against the Town, and Title 28 Chapter 9.2 Section 12 of the
General Laws of Rhode Island, as amended, is hereby incorporated by reference into this
agreement and made a part hereof.
Section 4. Dues and Assessments
Employees shall have the right to join or refrain from joining Lodge 13.
Any employee who chooses not to join Lodge 13, and who is covered by tenns of this
agreement, shall however, be required to pay to Lodge 13 an amount o",19522,20269,e35540ec3111348b3cef41fd291eb437c4003db447a35f31c78d6c3fa54dff2e,"ever, it shall be deemed to be in violation of the spirit and provisions
set fo1ih in this agreement and subject to the grievance procedure, the hiring of

r/

","f money equal to the
initiation fee unifonnly required for membership in Lodge 13 and a monthly fair share service
fee equal to the monthly dues charged members",STRIKE_SLOWDOWN,slowdown_sickout_restriction,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
