extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,source_review_download_status,download_status,local_retained_path,readiness_status,readiness_reason,content_type_hint,file_extension,file_size_bytes,file_sha256,page_count,html_text_readiness_hint,file_integrity_status,extraction_status,extraction_reason,extracted_text_path,extracted_text_sha256,extracted_text_size_bytes,extracted_char_count,extracted_non_whitespace_char_count,extracted_page_count,page_count_metadata,extraction_method,bounded_input_or_output_truncated,ocr_used,pdf_rendering_used,model_api_used,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
TXT378-336133b6129de555e343,RS556-de4fc361909802ba9315,TS4L-2ccd244d025dee4872f6,lane_1,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-02-1696.pdf,"SERB Contract PDF: Agreement between the Brookville School Employees’ Association and the Brookville Board of Education (July 1, 2020 through June 30, 2023)",Brookville,OH,Midwest,non_safety_comparator,School employees (bargaining unit not further specified in lead metadata),Brookville School Employees’ Association,"July 1, 2020 through June 30, 2023 (overlaps Jan 1, 2021 through June 30, 2022)",2021-01-01,2022-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_expected_period,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-de4fc361909802ba9315.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,1335927,42ad65b7330409a9810caf065e9b8d0eac8e02036aaf27c567fd88b137dd0333,52,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-336133b6129de555e343.txt,4dc8339ad6d08d6477270374ebfbf6c85a506b14ed09f862d555f8943493be57,79887,79602,66554,52,52,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-e63a4ab144503d4e2b40,RS556-e3d686b4033c3260e79d,TS4L-0004eda460008d8c0843,lane_1,tier_c,verification_ready_medium,https://www.optouttoday.com/wp-content/uploads/2018/05/afscme_contract_albany_15-18.pdf,AFSCME Contract (Albany) 15-18 (CEA-ratified agreement PDF copy),Albany,NY,Northeast,non_safety_comparator,AFSCME-represented municipal employees (non-police/non-fire unit implied by AFSCME common use; exact unit details not confirmed here),AFSCME (Council/local not confirmed from lead snippet only),2015-2018 (overlaps expected 2016-2022 successor window partially),2016,2018,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same-city (City of Albany, NY)",Overlaps expected period (2016-2022) for years 2016-2018 only,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e3d686b4033c3260e79d.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,4140325,1e8bc69cc02db394d679c597430f41dae85b9356fcc7cdef0802e42c18118f15,60,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e63a4ab144503d4e2b40.txt,528ab2f5c89a3719e4574883938d98886454156a52f3fd96f040f61fd09fedbc,150763,150651,125983,60,60,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-82ef2c0cc7db95b576e8,RS556-e84f40f74057a77edbc6,TS4L-f7d5997308756e59e0e6,lane_1,tier_c,verification_ready_low,https://werc.wi.gov/interest_awards/int31687.pdf,In the Matter of the Final and Binding Interest Arbitration of a Dispute Between Beaver Dam City Employees Union AFSCME Local 157 and City of Beaver Dam (Decision No. 31687-A),Beaver Dam,WI,Midwest,non_safety_comparator,"Department of Public Works, Parks & Recreation, Wastewater Treatment Utility, City Hall, Engineering Department, and non-professional Library employees (excluded categories noted in decision)","Beaver Dam City Employees Union, AFSCME Local 157","Successor collective bargaining agreement covering negotiations after the prior agreement expired Dec. 31, 2004; successor bargaining described as 2005-06",2005,2006,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_lead,unclear,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e84f40f74057a77edbc6.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,82719,75933ad258772a129e8e691214e2aa6aeaafab2bc0c625080f24e401766ad8b4,24,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-82ef2c0cc7db95b576e8.txt,10a31ca0d1963caac4e8e331a48409709adef367ccfef03779fa7acbd6f7f45a,66900,66470,55173,24,24,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-28c0d55842eda2a48793,RS556-ec1a1a4b0a67404cc922,TS4L-9b6a7230733050ceab01,lane_1,tier_c,verification_ready_medium,https://www.clevelandohio.gov/sites/clevelandohio/files/hr/cba/2025-2028%20507%20Seasonal%20CBA.pdf,City of Cleveland (OH) – Collective Bargaining Agreement (2025-2028) – 507 Seasonal CBA (PDF),Cleveland,OH,Midwest,non_safety_comparator,non_safety_comparator,507 (Seasonal),2025-2028,2025-04-01,2028-03-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same municipality (Cleveland, OH)",overlaps expected period (2025-2028),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ec1a1a4b0a67404cc922.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,1726837,b5c0601c3d99e557fbac13f28a3460cbfda9320b28cd9c35f850db7a85158d84,48,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-28c0d55842eda2a48793.txt,53044dda57392b6287f3b3847f4b1ab5ff21896d2476965c4ff60b2183037397,93847,93844,81203,48,48,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-6caae83d7c15f40cdec7,RS556-ef13f01c6217bd469f69,TS4L-4c0cc09ece894fcc631c,lane_1,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-08-0723.pdf,"Bucyrus & AFSCME, Local 1728 - 2023-25 CBA - TENTATIVE- 12.22.2022",Bucyrus,OH,Midwest,non_safety_comparator,"AFSCME-represented municipal employees (non-safety roles, inferred by union-type vs police safety units)",AFSCME Local 1728 bargaining unit (name not extracted),2023-25 (tentative; overlaps 2024),2024-01-01,2025-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (Bucyrus, OH) inferred from document title","partial overlap with expected period (covers 2024-2025, not 2026)",verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ef13f01c6217bd469f69.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,6792480,5564674dbd83c51df7e0b319fe4d48512520c193aa6f8dbf3c378cf2683aa480,50,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6caae83d7c15f40cdec7.txt,e1bcff3a19687b8384171af2eabb97bcef91237192251bf653fdf4179bc262a1,131456,131401,109103,50,50,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-585b6c0d656a13a69ab2,RS556-efe63c962e406b1b8801,TS4L-061275e55166380a5524,lane_1,tier_c,verification_ready_medium,https://lackawannany.gov/wp-content/uploads/2018/03/2013-CM.pdf,Lackawanna City Council meeting materials (2013 CM) — includes “Non Bargaining Unit Veto” referencing Chapter 36-19: Wage Schedule and Classification,Lackawanna,NY,Northeast,non_safety_comparator,Non-bargaining-unit employees (non-safety comparator group),Non-Bargaining-Unit Employees (referenced via Chapter 36-19),2013 City Council communications referencing Chapter 36-19 wage schedule/classification (context around non-bargaining-unit wage schedule changes),2009-08-01,2017-07-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (Lackawanna, NY)",inferred overlap with 8/1/2009–7/31/2017 as a mid-cycle amendment/context lead,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-efe63c962e406b1b8801.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,1251639,da97a92e113eef20c697455708c473e50ae4fd4164beab91d60cefb114e9ac01,146,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-585b6c0d656a13a69ab2.txt,9914366111be80c4c3191f8d59611662eaa71652580df76f23f843e1029f8a5f,274202,273544,229160,146,146,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-fe15096791933169822d,RS556-f37e655d663470bb4938,TS4L-c7b2fff2356470d61f7b,lane_1,tier_c,verification_ready_low,https://palmbayfl.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3332&ItemID=2100,"Agreement between City of Palm Bay, Florida and FOP (Fraternal Order of Police Florida State Lodge) — FOP Police Lieutenant’s Unit 10/1/21 - 09/30/24",Palm Bay,FL,South,non_safety_comparator,Police (FOP),Fraternal Order of Police (FOP) — Police Lieutenant’s Unit,10/1/21 - 09/30/24,2018-10-01,2024-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,overlaps_expected_period_(2018-2024),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-f37e655d663470bb4938.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,612193,96dfd8c043fb106e898ae5b207742e29ebede405a919c0ec1cc794a99b8182a4,71,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-fe15096791933169822d.txt,954424911b924e560842db99ccae79c3935ce40df0170035a72fc6c5729c09bc,168910,168230,139915,71,71,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-9a6c7203680f43d50efe,RS556-f4bf6cb1c9b5297bb544,TS4L-8aa7fe920c90c171f6c4,lane_1,tier_c,verification_ready_medium,https://netl.doe.gov/sites/default/files/site-support/Attachment%20C-3%20Pittsburgh%20PA%20Wage%20Determination.pdf,Attachment C-3 Pittsburgh PA Wage Determination (NETL/DOE PDF),Pittsburgh,PA,Northeast,non_safety_comparator,"union-represented roles with a wage schedule (e.g., labor categories listed in wage determination)",not explicitly identified in search snippet (wage determination references an agreement article but bargaining-unit name not captured here),"wage determination includes dated effective wage amounts (e.g., effective Feb 1, 2016; Feb 1, 2017; Feb 1, 2018 shown in snippet)",2016-02-01 (from sni,2018-02-01 (from sni,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same_city_match (Pittsburgh, PA) by document title/location",overlaps_expected_period (2014-2024; shown years 2016-2018 within window),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-f4bf6cb1c9b5297bb544.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,698303,99c1eb22616153f73d78536f4d5902a9764631976d2aca4301ba0e70f484eb40,27,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-9a6c7203680f43d50efe.txt,3cd188ba08d6f2021af89f1cc9e29c059bab82635786a60c4c1f2cbc11a188ed,63962,63841,53357,27,27,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-8902029d8ef8a2b3c5e6,RS556-f4f688a5a4f753ec9679,TS4L-f64992999c70bd8bf23c,lane_1,tier_c,verification_ready_low,https://d3n9y02raazwpg.cloudfront.net/cityofallen/78ae61c3-bc65-11ee-8fe8-0050569183fa-fb5124fc-752c-4ab2-82c2-b94dbf49ecf3-1729288516.pdf,"City of Allen, Texas — City Council Regular Meeting Agenda PDF (mentions Oct 1, 2024 through Sep 30, 2028)",Allen,TX,South,non_safety_comparator,Non-safety (municipal employment/pay related item referenced in agenda context),,"October 1, 2024 through September 30, 2028 (as indicated in search snippet)",2024-10-01,2028-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same-city,exact_overlap_possible,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-f4f688a5a4f753ec9679.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,1929406,6042e65f4fbc3edad5bceb89cf5bbed526168c2c28be343b153d1a3e3ee3aade,89,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8902029d8ef8a2b3c5e6.txt,6e2c95c6fbe818d6e0dc56f75dbf20540476aa30bb449a86fb6f5517a2383307,199922,198278,166502,89,89,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-d128d7c5eb49e3fb9d4e,RS556-fb0b3a65dcb158dac287,TS4L-c316c2bc49da98c2c91f,lane_1,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-03-0238.pdf,"Master Agreement Contract — Willard Board of Education and Willard Education Association — effective July 1, 2017 through June 30, 2020",Willard,OH,Midwest,non_safety_comparator,education (bargaining unit teachers/education employees; exact scope not extracted),Willard Education Association,"Effective July 1, 2017 through June 30, 2020",2017-07-01,2020-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Willard, OH indicated",Overlaps target period during 2019-07-01 to 2020-06-30,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-fb0b3a65dcb158dac287.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,740609,edd9ff88d7a5b6df34613de66acd2752ba4f47da88fec4dee8b35e9977aade9b,79,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-d128d7c5eb49e3fb9d4e.txt,b403eff5eeb80c86b389ae87353d12a622130db33938a2ea199258dc3a2ea0f5,164707,164323,138534,79,79,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-fdceae202142ad2a3d05,RS556-fcfc118a958a15d7273b,TS4L-b51db7dd9dc83c620dc4,lane_1,tier_c,verification_ready_medium,https://ggcity.org/sites/default/files/salary-schedule-2018.pdf,Salary Schedule 2018 — City of Garden Grove (Resolution-linked salary/pay rates),Garden Grove,CA,West,non_safety_comparator,Non-safety (civilian) general city job classifications covered by salary schedule,Citywide salary ranges/schedule (non-safety comparator reference),"2018 (effective March 14, 2018 per document header)",2018,2018,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Garden Grove (yes, city-hosted)",Overlaps expected period (2018-2022) via 2018 schedule,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-fcfc118a958a15d7273b.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,1423795,b610f6db41d51ef1f46182b81c732760744dab3d1b4d9420470b9c124c91e64c,60,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-fdceae202142ad2a3d05.txt,9e4a0174e3b87fa409d0650ed4f4cac9cd745a15c9d3d2b98138f8b997372a5f,57432,57430,46307,60,60,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-d3854aa3638478ca544c,RS556-ff25607a2538788da5a5,TS4L-beb917d84ead6976356d,lane_1,tier_c,verification_ready_medium,https://cms5.revize.com/revize/cityofmenasha/Agendas%20-%20Minutes/Personnel%20Committee/2019/Personnel%20Packet%203-4-19.pdf,"CITY OF MENASHA — Personnel Committee Personnel Packet 3-4-19 (includes “Tentative Agreement between City of Menasha and Menasha Professional Policy Union, January 1, 2019 – December 31, 2020”)",Menasha,WI,Midwest,non_safety_comparator,non_safety_comparator,Menasha Professional Policy Union,"January 1, 2019 – December 31, 2020",2019-01-01,2020-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Menasha, WI (same-city candidate lead)",Overlaps 1/1/2019–12/31/2020,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ff25607a2538788da5a5.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,2348944,7ab52404f7c1ed72d7332df69c7bfd192c4b883591d4af294fabe3460e9abfce,11,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-d3854aa3638478ca544c.txt,a245c3c8968650941b931b7ac872504280a63ebc66e927e406ceceea2cfaa3bb,7573,7547,6324,11,11,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-b4a397e7fb74430e4277,RS556-03448d3461bd9485384d,TS4L-3cf16f6fd1fb9aeeb02d,lane_2,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2019/19-MED-10-1139.pdf,"MOU/Addendum (SERB/Ohio Public Sector) — Delhi Township Fire Department / International Association of Firefighters, Local 3389 (Addendum PDF)",Delhi,OH,Midwest,safety_and_non_safety_bargaining_units,Firefighters / Public Safety (IAFF),"International Association of Firefighters, Local 3389 (Delhi Township)","MOU dated and effective December 18, 2019; referenced as attached to parties’ CBA (PDF hosted under 19-MED-10-1139 addendums)",,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same_city_inferred_from_party_name_(""Delhi Township"")",unknown,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-03448d3461bd9485384d.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,223737,364036fe21295bfb6d8a0b09950addd5edfd03599b31a11600ad5085a5ce0c18,2,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b4a397e7fb74430e4277.txt,e49c30916fc86cf686521c7ec849691db83864b5b4dabdc35e1dbd2a05e186b7,3712,3704,3089,2,2,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-667b1075961ce19de3ec,RS556-07e4bcb36aaa07ac2638,TS4L-522da8adaa9096e6c603,lane_2,tier_c,verification_ready_medium,https://www.nj.gov/perc/documents/2017.08.10%20GC%20Report.pdf,"PERC General Counsel Report (Aug. 10, 2017) referencing County of Atlantic and Township of Bridgewater / PBA Local 174 (dynamic status quo; expired-to-successor CNA hiatus)",Bridgewater,NJ,Northeast,safety_and_non_safety_bargaining_units,police (PBA Local 174),PBA Local 174,2017-08-10 GC report (references litigation involving expired vs successor collective negotiations agreement hiatus),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same city (Township of Bridgewater referenced),overlaps 2014-2024 window via referenced proceedings and outcomes (reported in 2017),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-07e4bcb36aaa07ac2638.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,136274,350be47c7b5747bff3e17a62962c14f93773eb05ffbede89f7f9e0e9c7212e1f,5,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-667b1075961ce19de3ec.txt,680915c4d8da84ed04f32a89cb2f6d54f6251302a7995cbf896f0fcbe19ed767,11250,11213,9436,5,5,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-af7137adb82a925f1d54,RS556-0ad9c12c0e9ef7444d05,TS4L-11ddad3bce7c4878ddf5,lane_2,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-CON-01-0793.pdf,"Collective Bargaining Agreement (SERB) — Norwich Township (Fire Fighters, Local 1723) — contract file 22-CON-01-0793",Norwich,OH,Midwest,safety_and_non_safety_bargaining_units,Firefighters (IAFF Local 1723),Norwich Township Fire Fighters — International Association of Fire Fighters (IAFF) Local No. 1723,"January 1, 2022 through December 31, 2024 (per document header visible in locator snippet)",2022-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,likely_match_township_norwich_oh,overlaps_2014_2024_target_window,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-0ad9c12c0e9ef7444d05.pdf,parse_text_layer_later,bounded_first_pages_show_machine_readable_text_layer,application/pdf,.pdf,3979691,e068c85e845ca0fdba1534a0064a1f60be83916fe2494077d00e48695cf17571,63,not_applicable,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-af7137adb82a925f1d54.txt,4699661754d13fc13ff43630ec6b3297d0e509d580a63a1d2569dd9c302fb605,161295,161272,134273,63,63,pdftotext_local_non_ocr,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
