triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at
TRI-b234fe80c28e5b1cdeb7,NSCQ-NV-20260720-0005,VER-cfa03116953f898855e4,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_208734,208734,NV,North Las Vegas,CITY OF NORTH LAS VEGAS,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/City%20of%20North%20Las%20Vegas%20and%20the%20NLV%20Police%20Officers%20Association.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/City%20of%20North%20Las%20Vegas%20and%20the%20NLV%20Police%20Officers%20Association.pdf,"Agreement Between the City of North Las Vegas, Nevada and the North Las Vegas Police Officers Association (2021-2024)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/City%20of%20North%20Las%20Vegas%20and%20the%20NLV%20Police%20Officers%20Association.pdf,high_priority_later_verify,high,lane_2,URL-42ecfbaa80cfb0ded77d,1,canonical_representative,state_labor_board,police,,3.090909,yes,likely_official,21,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-9cadf2cd7d089f39792b,NSCQ-NV-20260720-0009,VER-6da2bf2d4ca6647a7611,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_169993,169993,NV,Reno,CITY OF RENO,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/RPSAE%202019%20to%202022%20Sgt%20CBA.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/RPSAE%202019%20to%202022%20Sgt%20CBA.pdf,Agreement Between the City of Reno and the Reno Police Supervisory and Administrative Employees Association Covering Supervisory Employees (RPSAE - Sergeants) (Contract term shown on document),cba,scheduled,reachable_pdf_or_document,application/pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/RPSAE%202019%20to%202022%20Sgt%20CBA.pdf,high_priority_later_verify,high,lane_1,URL-930a1431c2acb6d141ac,1,canonical_representative,state_labor_board,police,,3.090909,yes,likely_official,23,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-c14116275e910cdeb257,NSCQ-NV-20260720-0012,VER-7a44ddd62907b22f4536,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_169993,169993,NV,Reno,CITY OF RENO,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/IAFF%20Local%20731%202024-2025%20CBA%281%29.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/IAFF%20Local%20731%202024-2025%20CBA%281%29.pdf,Agreement Between the City of Reno and the Reno Fire Fighters Local 731 International Association of Firefighters (IAFF Local 731),cba,scheduled,reachable_pdf_or_document,application/pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/IAFF%20Local%20731%202024-2025%20CBA%281%29.pdf,high_priority_later_verify,high,lane_1,URL-c5ad9493c8522b75637b,1,canonical_representative,state_labor_board,fire,,3.090909,yes,likely_official,25,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-14a8b861bc62400e68fb,NSCQ-NV-20260720-0021,VER-359d21c9c145e15fd76c,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_130692,130692,NV,Elko,CITY OF ELKO,https://cms4files.revize.com/elko/10-22-2019.pdf,https://cms4files.revize.com/elko/10-22-2019.pdf,"Collective Bargaining Agreement (July 1, 2019 through June 30, 2022) — City of Elko and Elko Police Officers Protective Association (Nevada Association of Public Safety Officers, Communications Workers of America, AFL-CIO, Local 9110, Sergeants Unit)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://cms4files.revize.com/elko/10-22-2019.pdf,high_priority_later_verify,high,lane_1,URL-11bdb7891953cf6003ac,1,canonical_representative,city,police,,3.090909,yes,likely_official,27,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-e45b275ea6bab6ab2f0a,NSCQ-NV-20260720-0024,VER-5b814c16139b9914cad8,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_108907,108907,NV,Mesquite,CITY OF MESQUITE,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/City%20of%20Mesquite%20MPOA%20CBA%202019-2022%20.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/City%20of%20Mesquite%20MPOA%20CBA%202019-2022%20.pdf,Mesquite Police Officers Association - Collective Bargaining Agreement 2019-2022,cba,scheduled,reachable_pdf_or_document,application/pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/City%20of%20Mesquite%20MPOA%20CBA%202019-2022%20.pdf,high_priority_later_verify,high,lane_1,URL-490fe573d7ff131d99bf,1,canonical_representative,state_labor_board,police,,3.090909,yes,likely_official,29,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-1537645f688532c9f59d,NSCQ-NV-20260720-0026,VER-225aefc7f9a3635eb9c7,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_108907,108907,NV,Mesquite,CITY OF MESQUITE,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Mesquite%20Non%20supervisor%20July%201%2C%202022%20-%20June%2030%2C%202025.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Mesquite%20Non%20supervisor%20July%201%2C%202022%20-%20June%2030%2C%202025.pdf,"Labor Agreement (Non-Supervisory Bargaining Unit) — City of Mesquite and General Sales Drivers, Delivery Drivers, and Helpers & Representing the Public Sector Teamsters Local Union No. 14",cba,scheduled,reachable_pdf_or_document,application/pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Mesquite%20Non%20supervisor%20July%201%2C%202022%20-%20June%2030%2C%202025.pdf,high_priority_later_verify,high,lane_3,URL-9ddf0f58e3700ab8014c,1,canonical_representative,state_labor_board,non_safety,,3.090909,yes,likely_official,31,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-efd7798b4f7caa3e94ba,NSCQ-NV-20260720-0028,VER-095347b5efe207a6f8d1,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_130690,130690,NV,Fallon,CITY OF FALLON,https://www.fallonnevada.gov/wp-content/uploads/2021/12/Op-Egnineers-City-of-Fallon-Proposed-Agreement-7-21_6-24.pdf,https://www.fallonnevada.gov/wp-content/uploads/2021/12/Op-Egnineers-City-of-Fallon-Proposed-Agreement-7-21_6-24.pdf,"Agreement Between City of Fallon and Operating Engineers Local Union No. 3 (Duration: July 1, 2021–June 30, 2024) (Includes Schedule A classifications and wage/pay provisions)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.fallonnevada.gov/wp-content/uploads/2021/12/Op-Egnineers-City-of-Fallon-Proposed-Agreement-7-21_6-24.pdf,high_priority_later_verify,high,lane_1,URL-aa73a671661f889db6e5,1,canonical_representative,city,non_safety,,3.090909,yes,likely_official,33,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-b754db3ccc2654d6177b,NSCQ-HI-20260720-0002,VER-9b21dcc57b4f254c297e,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_183701,183701,HI,Honolulu,CITY AND COUNTY OF HONOLULU,https://dhrd.hawaii.gov/wp-content/uploads/2023/04/HFFA-2021-2025.pdf,https://dhrd.hawaii.gov/wp-content/uploads/2023/04/HFFA-2021-2025.pdf,2021 – 2025 HFFA Collective Bargaining Agreement (CBA) (Bargaining Unit 11; includes fire fighters),cba,scheduled,reachable_pdf_or_document,application/pdf,https://dhrd.hawaii.gov/wp-content/uploads/2023/04/HFFA-2021-2025.pdf,high_priority_later_verify,high,lane_2,URL-da2cb8715a21a625e74b,1,canonical_representative,state_labor_board,fire,,3.0,yes,likely_official,35,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-31162a09d14a2748ce3d,NSCQ-NH-20260720-0001,VER-93e0cb4d0a1f336d81d8,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_170001,170001,NH,Manchester,CITY OF MANCHESTER,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/MPPA7_1_22-6_30_26.pdf?ver=2024-11-07-124950-423,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/MPPA7_1_22-6_30_26.pdf?ver=2024-11-07-124950-423,"Agreement between the City of Manchester, NH and the Manchester Police Patrolman's Association (MPPA) — July 1, 2022 to June 30, 2026",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/MPPA7_1_22-6_30_26.pdf?ver=2024-11-07-124950-423,high_priority_later_verify,high,lane_1,URL-dfd654a29c70d4de6ac1,1,canonical_representative,city,police,,2.846154,yes,likely_official,37,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-4afd962398372863e85a,NSCQ-NH-20260720-0003,VER-1ba26bceb255223c79d3,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_170001,170001,NH,Manchester,CITY OF MANCHESTER,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/IAFF7_1_22-6_30_25.pdf?ver=2024-11-07-124905-517,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/IAFF7_1_22-6_30_25.pdf?ver=2024-11-07-124905-517,"Agreement between the City of Manchester, NH and the International Association of Fire Fighters (IAFF) — July 1, 2022 to June 30, 2025",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/IAFF7_1_22-6_30_25.pdf?ver=2024-11-07-124905-517,high_priority_later_verify,high,lane_3,URL-dfce16ab6e1979fa118e,1,canonical_representative,city,fire,,2.846154,yes,likely_official,39,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-f58de831e3881c938f85,NSCQ-NH-20260720-0014,VER-9b0ffd76a4d2d457209e,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_202148,202148,NH,Dover,CITY OF DOVER,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/DPA%20CBA%202021.07.01%20-%202024.06.30.pdf,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/DPA%20CBA%202021.07.01%20-%202024.06.30.pdf,"Collective Bargaining Agreement (CITY OF DOVER, NEW HAMPSHIRE AND DOVER POLICE ASSOCIATION)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/DPA%20CBA%202021.07.01%20-%202024.06.30.pdf,high_priority_later_verify,high,lane_3,URL-06bb478ee1ef460d27c4,1,canonical_representative,city,police,,2.846154,yes,likely_official,41,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-89a3591ecde28ed8ef10,NSCQ-NH-20260720-0016,VER-72f99902d51324774c12,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_202148,202148,NH,Dover,CITY OF DOVER,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/IAFF%20CBA%202021.07.01%20-%202024.06.30.pdf,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/IAFF%20CBA%202021.07.01%20-%202024.06.30.pdf,"Collective Bargaining Agreement (CITY OF DOVER, NEW HAMPSHIRE AND INTERNATIONAL ASSOCIATION OF FIREFIGHTERS LOCAL #1312 - IAFF)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/IAFF%20CBA%202021.07.01%20-%202024.06.30.pdf,high_priority_later_verify,high,lane_2,URL-f6cb2a07746ea7bcccb3,1,canonical_representative,city,fire,,2.846154,yes,likely_official,43,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
