triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at
TRI-c475be4b8e53e7805ede,NSCQ-NV-20260720-0007,VER-3c521bec9a563de67437,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_208734,208734,NV,North Las Vegas,CITY OF NORTH LAS VEGAS,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/City%20of%20North%20Las%20Vegas%20and%20NLV%20Fire%20Fighters%20IAFF%20Local%201607%20%28NS%29.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/City%20of%20North%20Las%20Vegas%20and%20NLV%20Fire%20Fighters%20IAFF%20Local%201607%20%28NS%29.pdf,Agreement Between the City of North Las Vegas and the International Association of Fire Fighters Local 1607 (Non-Supervisory) (July 1st 2015 through June 30th 2017),cba,scheduled,reachable_pdf_or_document,application/pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/City%20of%20North%20Las%20Vegas%20and%20NLV%20Fire%20Fighters%20IAFF%20Local%201607%20%28NS%29.pdf,high_priority_later_verify,high,lane_3,URL-5b38fab4a47e85ae59ee,1,canonical_representative,state_labor_board,fire,,3.090909,yes,likely_official,22,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-dbc0cba444c9b90edc41,NSCQ-NV-20260720-0011,VER-b504846d2b82c1cb953d,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_169993,169993,NV,Reno,CITY OF RENO,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Reno%20and%20Non-Supervisory%20Employees.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Reno%20and%20Non-Supervisory%20Employees.pdf,Labor Agreement (City of Reno and International Union of Operating Engineers Stationary Local #39) (Non-Supervisory Unit),cba,scheduled,reachable_pdf_or_document,application/pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Reno%20and%20Non-Supervisory%20Employees.pdf,high_priority_later_verify,high,lane_3,URL-7e150eea8cda007f0e38,1,canonical_representative,state_labor_board,non_safety,,3.090909,yes,likely_official,24,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-f0a4517ad4065c8cef5f,NSCQ-NV-20260720-0013,VER-bc643469868b20bc229b,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_108910,108910,NV,Sparks,CITY OF SPARKS,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/SPPA%20Non-Supervisory%202023-2025.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/SPPA%20Non-Supervisory%202023-2025.pdf,CONTRACT between the CITY OF SPARKS and the SPARKS POLICE PROTECTIVE ASSOCIATION (Covering Non-Supervisory Employees) (SPPA FY24 - FY25),cba,scheduled,reachable_pdf_or_document,application/pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/SPPA%20Non-Supervisory%202023-2025.pdf,high_priority_later_verify,high,lane_2,URL-a36cb6fb0a655b7a2ebe,1,canonical_representative,state_labor_board,police,,3.090909,yes,likely_official,26,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-63349b18ecf65043a8e2,NSCQ-NV-20260720-0022,VER-5119face5fc5e55da2c0,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_130692,130692,NV,Elko,CITY OF ELKO,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/IAFF%202423%20Elko%20FF%20Association%281%29.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/IAFF%202423%20Elko%20FF%20Association%281%29.pdf,"Agreement (July 1, 2016 through June 30, 2018) — City of Elko and Elko Fire Fighters Association Local No. 2423 (IAFF)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/IAFF%202423%20Elko%20FF%20Association%281%29.pdf,high_priority_later_verify,high,lane_2,URL-5cd0a7eb439247941229,1,canonical_representative,state_labor_board,fire,,3.090909,yes,likely_official,28,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-37b0cfff3af71d8a7e71,NSCQ-NV-20260720-0025,VER-59e671b43b25385f1173,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_108907,108907,NV,Mesquite,CITY OF MESQUITE,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/City%20of%20Mesquite%20Teamsters%2014%20Firefighter%20CBA.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/City%20of%20Mesquite%20Teamsters%2014%20Firefighter%20CBA.pdf,"Collective Bargaining Agreement (Firefighter Bargaining Unit) — City of Mesquite and General Sales Drivers, Delivery Drivers & Helpers & Public Sector, Teamsters Local Union No. 14",cba,scheduled,reachable_pdf_or_document,application/pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/City%20of%20Mesquite%20Teamsters%2014%20Firefighter%20CBA.pdf,high_priority_later_verify,high,lane_2,URL-c533ced836f75aea44da,1,canonical_representative,state_labor_board,fire,,3.090909,yes,likely_official,30,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-70764b8ca57e70caba28,NSCQ-NV-20260720-0027,VER-cc343adc0e8433c9771a,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_130690,130690,NV,Fallon,CITY OF FALLON,https://www.fallonnevada.gov/wp-content/uploads/2021/12/Fallon-Peace-Off-City-of-Fallon-Proposed-Agreement-7-21_6-24.pdf,https://www.fallonnevada.gov/wp-content/uploads/2021/12/Fallon-Peace-Off-City-of-Fallon-Proposed-Agreement-7-21_6-24.pdf,"Memorandum of Understanding Between the City of Fallon and the Fallon Peace Officers Association (Police) (Duration: July 1, 2021–June 30, 2024)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.fallonnevada.gov/wp-content/uploads/2021/12/Fallon-Peace-Off-City-of-Fallon-Proposed-Agreement-7-21_6-24.pdf,high_priority_later_verify,high,lane_3,URL-5dadcb1adf751610f1fd,1,canonical_representative,city,police,,3.090909,yes,likely_official,32,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-f34973d5f60d64fdffb3,NSCQ-NV-20260720-0034,VER-838f76cc7ff70033fd52,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_169991,169991,NV,Winnemucca,CITY OF WINNEMUCCA,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Winnemucca%20and%20WCEA.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Winnemucca%20and%20WCEA.pdf,CITY OF WINNEMUCCA AND WINNEMUCCA CITY EMPLOYEES ASSOCIATION AGREEMENT (2024-2026),cba,scheduled,reachable_pdf_or_document,application/pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Winnemucca%20and%20WCEA.pdf,high_priority_later_verify,high,lane_3,URL-762febc3a4ff5ee729b5,1,canonical_representative,state_labor_board,non_safety,,3.090909,yes,likely_official,34,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-cc3603ce0e1826d8ced5,NSCQ-HI-20260720-0003,VER-be5c87a8c1e97d470d4d,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_183701,183701,HI,Honolulu,CITY AND COUNTY OF HONOLULU,https://dhrd.hawaii.gov/wp-content/uploads/2023/09/BU-01-CBA-July-1-2021-June-30-2025-2nd-Edition-1.pdf,https://dhrd.hawaii.gov/wp-content/uploads/2023/09/BU-01-CBA-July-1-2021-June-30-2025-2nd-Edition-1.pdf,"UNIT 1 AGREEMENT — July 1, 2021 to June 30, 2025",cba,scheduled,reachable_pdf_or_document,application/pdf,https://dhrd.hawaii.gov/wp-content/uploads/2023/09/BU-01-CBA-July-1-2021-June-30-2025-2nd-Edition-1.pdf,high_priority_later_verify,high,lane_3,URL-76724ad3e897608d0668,1,canonical_representative,state_labor_board,non_safety,,3.0,yes,likely_official,36,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-9ed4233958f6f78da4e8,NSCQ-NH-20260720-0002,VER-8da27beb0331f4a3c5a7,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_170001,170001,NH,Manchester,CITY OF MANCHESTER,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/MAPS7_1_22-6_30_26.pdf?ver=2024-11-07-124930-157,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/MAPS7_1_22-6_30_26.pdf?ver=2024-11-07-124930-157,"Agreement between the City of Manchester, NH and the Manchester Association of Police Supervisors (MAPS) — July 1, 2022 to June 30, 2026",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/MAPS7_1_22-6_30_26.pdf?ver=2024-11-07-124930-157,high_priority_later_verify,high,lane_2,URL-c9166a6362775dbc331d,1,canonical_representative,city,police,,2.846154,yes,likely_official,38,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-d7a3d21c6284d9f44fa4,NSCQ-NH-20260720-0004,VER-198d0291d62e95144ab8,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_170001,170001,NH,Manchester,CITY OF MANCHESTER,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/AFSCMEMaster7_1_22-6_30_25.pdf?ver=2024-11-07-124745-173,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/AFSCMEMaster7_1_22-6_30_25.pdf?ver=2024-11-07-124745-173,"Collective Bargaining Agreement between the City of Manchester and AFSCME Council 93, Local 298 — Highway, Parks & EPD — July 1, 2022 to June 30, 2025",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/AFSCMEMaster7_1_22-6_30_25.pdf?ver=2024-11-07-124745-173,high_priority_later_verify,high,lane_1,URL-e05aa79da4f5553078d3,1,canonical_representative,city,non_safety,,2.846154,yes,likely_official,40,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-addbe71be818743cf988,NSCQ-NH-20260720-0015,VER-51c6513b8f4ff14c8175,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_202148,202148,NH,Dover,CITY OF DOVER,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/DPA%20CBA%20July%201%202014%20-%20June%2030%202017.pdf,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/DPA%20CBA%20July%201%202014%20-%20June%2030%202017.pdf,"DPA CBA July 1, 2014 - June 30, 2017",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/DPA%20CBA%20July%201%202014%20-%20June%2030%202017.pdf,high_priority_later_verify,high,lane_1,URL-b05601fad92db759de03,1,canonical_representative,city,police,,2.846154,yes,likely_official,42,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-81b6599e1394dabf96f8,NSCQ-NH-20260720-0017,VER-9d1094d722fd04e0a2ec,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_202148,202148,NH,Dover,CITY OF DOVER,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/IAFF%20Local%201312%20Collective%20Bargaining%20Agreement%20-%2007.01.2017%20to%2006.30.2021.pdf,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/IAFF%20Local%201312%20Collective%20Bargaining%20Agreement%20-%2007.01.2017%20to%2006.30.2021.pdf,IAFF Local 1312 Collective Bargaining Agreement - 07.01.2017 to 06.30.2021,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/IAFF%20Local%201312%20Collective%20Bargaining%20Agreement%20-%2007.01.2017%20to%2006.30.2021.pdf,high_priority_later_verify,high,lane_3,URL-504a184e6cbff666c709,1,canonical_representative,city,fire,,2.846154,yes,likely_official,44,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
