text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_page_count,text_layer_status,text_table_detection_pilot_id,text_table_detection_lane_id,pilot_selection_rank,page_count_bin,artifact_byte_size_bin,sample_selection_reason
ttd_80b3a13a7f061ddae8ac727d,pr_4148b1fee6584055675c209f,sr_d560b97c3cb03145d803d389,NSCQ-WA-20260720-0214,TRI-237e6f87b2008004f66f,VER-5d1b47d20fade3230c7b,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WA,Burlington,CITY OF BURLINGTON,fire,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0478_sr_d560b97c3cb03145d803d389.pdf,547e6a1d1528162598fbeba2ba8c001d202c594225bc3e4ba47f33e8bf9d3bc7,1897073,application/pdf,52,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,120,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_ed7a647b2199c3d9dca6a092,pr_14c7a8e620c9d29a2fb152a3,sr_a7e1de777ac8369111c110dd,NSCQ-AZ-20260720-0005,TRI-5045aaba82f16647ccfb,VER-cc8580a925602528e8c4,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,AZ,Mesa,CITY OF MESA,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0496_sr_a7e1de777ac8369111c110dd.pdf,fb4c986a9153478f208b74a38aa9dba155421203c15f92238ad0bc72b5e7ffcf,5379454,application/pdf,25,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,121,11_to_25,very_large_gt_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_1cea8fd78c68e4136483a5c7,pr_7041ff092a907cc2ec8d7efb,sr_d73c9a81583ea67b229040c7,NSCQ-AL-20260720-0010,TRI-8f0c7c48e91442b1ca6d,VER-532a0b5b4b1c09cb8a79,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,AL,Vestavia Hills,CITY OF VESTAVIA HILLS,non_safety,wage_schedule_or_compensation_plan,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0487_sr_d73c9a81583ea67b229040c7.pdf,afb062bc13ca4ccd8492e2c4267f5f01cf29de6f8d608e2ce79b5bc0bb56c5df,244980,application/pdf,6,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,122,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_ae9c291f2a6bdb215b7e30d0,pr_16fbf130f068de3b35595e6a,sr_eca1933ebdf473335e8bac58,NSCQ-GA-20260720-0007,TRI-f69c83d6b8d6cf81bb86,VER-ff6335ffdc2c110fcab3,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,GA,Sandy Springs,CITY OF SANDY SPRINGS,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0490_sr_eca1933ebdf473335e8bac58.pdf,d90d076e8c984c8f0b5313c7fd88c2c5ce17ee4dce5afe9da3dd9b422b94bf84,56781,application/pdf,7,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,123,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_cbbe595051eaf6baa961b7fd,pr_64a83105307a6389be7f4f21,sr_40322db1cd615a2939187ba4,NSCQ-KY-20260720-0008,TRI-a5d9301248083ca36955,VER-4d6ffc2200d5dbf2c768,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,KY,Georgetown,CITY OF GEORGETOWN,non_safety,ordinance_or_policy,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0467_sr_40322db1cd615a2939187ba4.pdf,d78157000227342e415bbb284bf80c1e1b72696e830662030e1ab339956e9c0b,313271,application/pdf,6,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,124,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_d18613b1c5b7a951755bd3f8,pr_6621e817facedf93e46caff7,sr_7dbc51c5f8a21beb1f0f6721,NSCQ-MS-20260720-0012,TRI-55afe6b2cf102902bd87,VER-b5bcbd435d527b425106,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MS,Pascagoula,CITY OF PASCAGOULA,non_safety,wage_schedule_or_compensation_plan,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0474_sr_7dbc51c5f8a21beb1f0f6721.pdf,abb6e10396e3ed423a4d8ddef4c2d86957d1b51c7a43f51cf4f5643061711fc9,196345,application/pdf,7,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,125,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_fb3a28e64feaf406241cd8b9,pr_24226649df31a0cfd2a9438a,sr_81d26028c822f5c1b871f554,NSCQ-NH-20260720-0026,TRI-95b3717b883ab164e2b8,VER-86000b50687ef48c25ad,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,NH,Laconia,CITY OF LACONIA,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0472_sr_81d26028c822f5c1b871f554.pdf,89de7cc84d1fc1201fe01ef00320881ea627c8736c0b3cfaecd6c666dc0bc38c,9842,application/pdf,2,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,126,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_cd8ad987bc09143ab0ec7a26,pr_4ff5c5c89360c6b76f568039,sr_7973a2e53a643e308c61ae3d,NSCQ-NM-20260720-0027,TRI-a7416c8aa6c7141c4537,VER-8db8040da2180cc9e9ad,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,NM,Gallup,CITY OF GALLUP,non_safety,memorandum_or_settlement,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0468_sr_7973a2e53a643e308c61ae3d.pdf,d8089aaea33b71699c6b055dd12cda3dd248c733ff6f4a4fd0f0a507cb58c78e,576946,application/pdf,8,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,127,1_to_10,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_63d50d17c131b01bfb446476,pr_3ce8ecce3b927b004e15d5b2,sr_160acb0f72f4b335e609317f,NSCQ-VA-20260720-0023,TRI-56f494e85606b7e4137a,VER-969b2ce6b560abe344f4,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,VA,Petersburg,CITY OF PETERSBURG,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0488_sr_160acb0f72f4b335e609317f.pdf,36942041d9b472dabd36daf1951b78486b0a101bd5c80b752cf811e0854addbd,136147,application/pdf,3,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,128,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_bf0d166c2a307a47f86807a4,pr_075443b10a58698665c35030,sr_35a8ee638e09d68fe5777fe9,NSCQ-NJ-20260720-0078,TRI-84be47954de220768ef2,VER-a58f03193f8fb5e25426,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,NJ,Hammonton,TOWN OF HAMMONTON,non_safety,ordinance_or_policy,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0494_sr_35a8ee638e09d68fe5777fe9.pdf,405a73f0009efff6afd9f1a5430157af4e37b785d54fb9b82138edcffd3195a7,374071,application/pdf,48,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,129,26_to_50,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_cb8feb6eb8c772add570dfbd,pr_63d4cd5ae4952f47ee4c7e3e,sr_7e2e05a20d98374ddf9bdbb1,NSCQ-MO-20260720-0004,TRI-146b4b2b4e77e472d325,VER-2b069e652e526540d4b3,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MO,Independence,CITY OF INDEPENDENCE,non_safety,memorandum_or_settlement,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0483_sr_7e2e05a20d98374ddf9bdbb1.pdf,323284e2cd394c127ebc11b4714ff0e6c880d3a2b5d1a41c17a0b6a5bb191e9a,1334048,application/pdf,68,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,130,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_ed43bb2d46fa24bf720810de,pr_d854efbfd8f48148a19895e8,sr_712e2a1fea2bb05eedf9d072,NSCQ-UT-20260720-0003,TRI-417246d22f669e395856,VER-8f4dbc4c5d5c8629ad98,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,UT,Salt Lake City,CITY OF SALT LAKE CITY,non_safety,memorandum_or_settlement,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0495_sr_712e2a1fea2bb05eedf9d072.pdf,83adf06dbbcd0baeb4e0e18daf8eb51b4507b6b8c533a9038625f1dbeedb4dc7,894796,application/pdf,84,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,131,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
