text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_page_count,text_layer_status,text_table_detection_pilot_id,text_table_detection_lane_id,pilot_selection_rank,page_count_bin,artifact_byte_size_bin,sample_selection_reason
ttd_cd08744f8ea1091683512b23,pr_1c93d1125d385e618a51da72,sr_a8ca480ee4ae2f19540ea9c4,NSCQ-IN-20260720-0008,TRI-577b511d90c67162eac1,VER-952b6d0414a0d8760021,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IN,Carmel,CITY OF CARMEL,fire,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0465_sr_a8ca480ee4ae2f19540ea9c4.pdf,5933f48d9031af4f52627896e2201d5ac06eb94c648439d09201c43b047f6997,139077,application/pdf,11,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,14,11_to_25,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_f501dbf3e571ecd03c1606fc,pr_89e691087a988e961274ba4b,sr_fe93ab5d7c7911c062d11d69,NSCQ-NY-20260720-0107,TRI-da55f90aa5509f32f211,VER-98d505256a3a1a2dcf68,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,NY,Batavia,CITY OF BATAVIA,fire,arbitration_award,p2,official_state_repository,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0477_sr_fe93ab5d7c7911c062d11d69.pdf,5f9cf4fa110e107cb1696c2110c028c9a1030e237f8be2290b1741576b90ff5d,184187,application/pdf,20,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,15,11_to_25,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_03ce02f2eb62fb932cc30c38,pr_1431475d7d8c71970b16c692,sr_66f1bcfc906b687ba2b5f6b1,NSCQ-AK-20260720-0005,TRI-ea0c45fb36707f775668,VER-4a1fbac1b71fd7324c8d,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,AK,Fairbanks,CITY OF FAIRBANKS,fire,memorandum_or_settlement,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0473_sr_66f1bcfc906b687ba2b5f6b1.pdf,46c1e7b4a56098753b7dc4ef91022ad8e2b1d75c13c57e7f91d4b394431b4862,2988151,application/pdf,10,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,16,1_to_10,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_973f34844e884d79efe73b6b,pr_dc288b2f7069a9624aba2e17,sr_5f0368a2840df9c86be0eb1f,NSCQ-MA-20260720-0044,TRI-e9abc703c3c32ca2e6a0,VER-869e1bfedbb7eff7b9ca,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MA,New Bedford,CITY OF NEW BEDFORD,fire,memorandum_or_settlement,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0479_sr_5f0368a2840df9c86be0eb1f.pdf,4e2305023ff6780fc98c1494528fec5aaa76e02656a7746976c3a04bc4651b81,2456438,application/pdf,8,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,17,1_to_10,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_57c3833dfee65837d5a653ee,pr_44113f80a07022384f54a814,sr_0f22987e1039f88dbc9835c6,NSCQ-NC-20260720-0002,TRI-a0fc861ec0790d52dcfe,VER-72bb91d26fa2ba46d067,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,NC,Winston-Salem,CITY OF WINSTON-SALEM,fire,wage_schedule_or_compensation_plan,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0486_sr_0f22987e1039f88dbc9835c6.pdf,c9bd2623c01528e72b13e8a593131d6dca046aec57e2d6190892304173d61da9,23493,application/pdf,1,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,18,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_ba607df5fd86fb97b02d0e8d,pr_0d10632ef442bead610a12ce,sr_9ef5847a5c33cc40d13e8424,NSCQ-CO-20260720-0006,TRI-e1f24a4f2593dda22ee1,VER-9a73737d8c6bd9e6ff17,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CO,Thornton,CITY OF THORNTON,fire,cba,p2,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0382_sr_9ef5847a5c33cc40d13e8424.pdf,9a867bf43d113b94bac5a13b240a29ea97b8d4232676dfa4528cdc52f6ca8c7a,2237931,application/pdf,42,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,19,26_to_50,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_ca8d94322f12d32f2aec7cd7,pr_ef0cd7c729a97c7bc1fd7239,sr_e6da312a434d00bf5dcdb67b,NSCQ-GA-20260720-0001,TRI-e3baef3bc4c05e5b8aeb,VER-878d04700b8244da1278,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,GA,Atlanta,CITY OF ATLANTA,fire,cba,p2,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0375_sr_e6da312a434d00bf5dcdb67b.pdf,b430790f92505ee9aaafa2725f6721b964d7951c9df96388f619d62cf5652846,5465181,application/pdf,60,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,20,51_to_100,very_large_gt_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_40b312e5c208350516581030,pr_421f07f55e34d5b89398de11,sr_9ec53adb32987049315cad68,NSCQ-MI-20260720-0004,TRI-296dab7659a42cd7562f,VER-5714c5c651b4d5798e30,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,Lansing,CITY OF LANSING,fire,cba,p2,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0427_sr_9ec53adb32987049315cad68.pdf,0ce155272e3df3f7e5731150fb535eeafed245004e99f4abd3c826f2c8f50080,370542,application/pdf,140,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,21,over_100,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_87643bcf820ae2866c90b7c3,pr_93c103e12cf4a8e7a0ef0906,sr_44be66e4afe92d3adbfdde29,NSCQ-KY-20260720-0017,TRI-46098aa7673df2b3940a,VER-8b871dc904fce1e50123,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,KY,Jeffersontown,CITY OF JEFFERSONTOWN,non_safety,ordinance_or_policy,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0499_sr_44be66e4afe92d3adbfdde29.pdf,c8392501abb472c214177cde6ee3975e156d378e669d21518c758f5b1b4a8bd6,583042,application/pdf,12,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,22,11_to_25,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_64588bc61c908c78a00ed9c6,pr_868ed246c64ce4c5c1c8e735,sr_8685c843b921e528f02463ba,NSCQ-AL-20260720-0007,TRI-5689d8c34eb7ded065f3,VER-0c92ba99c02bf461bbae,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,AL,Tuscaloosa,CITY OF TUSCALOOSA,non_safety,wage_schedule_or_compensation_plan,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0471_sr_8685c843b921e528f02463ba.pdf,bdc1deaf2d1f9d065e62815228c74edf2b46698fb714372d641f7ad8be63e0b3,182299,application/pdf,1,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,23,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_bf6c066b5171735a8a0da79d,pr_0dfcd8ea30c0d6f761ef2f7e,sr_32786611fb6285f4b9d0ad9d,NSCQ-IN-20260720-0031,TRI-c1900aa9e10ed5bf7435,VER-1cd929ae3f89d974ec29,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IN,Lawrence,CITY OF LAWRENCE,non_safety,ordinance_or_policy,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0481_sr_32786611fb6285f4b9d0ad9d.pdf,ac65a15d0bdae6b43e01759f2224177997ae6e1aacc7ed632fcab1abb5af0adb,219916,application/pdf,3,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,24,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_0b68f0a09bd30613fe58947f,pr_925ef127018903f46fdb5f1c,sr_851f74f89b041d028c440a15,NSCQ-LA-20260720-0005,TRI-032d25e697b51e62c23a,VER-a69ae6970ee5521e2fd3,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,non_safety,ordinance_or_policy,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0500_sr_851f74f89b041d028c440a15.pdf,c0e9aadfbbbd44e9db11be0bdbcb22506bcb17f7f7721c7bd2def0df5f84f07b,135110,application/pdf,3,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,25,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_7f7f8022095011fc503700ae,pr_c9bff97dd79338da1191f9e2,sr_012768cc36d0233f0b1abdd6,NSCQ-ND-20260720-0001,TRI-d83b905e966e81ea8f5f,VER-de14a1586b0d967b949b,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,ND,Fargo,CITY OF FARGO,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0488_sr_012768cc36d0233f0b1abdd6.pdf,843bbf8524ecd5c09f0233e16d5ccf07217c18c32b7ab31ad0ff84b8cf111900,289222,application/pdf,4,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,26,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_fff44daaa30571680d448204,pr_6e5d2264b58c4cbd26324ad0,sr_22e73466b00237ddb44ed21f,NSCQ-NH-20260720-0010,TRI-6087154f3c545082f05b,VER-3a1f3e40cdf4260be7ec,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,NH,Concord,CITY OF CONCORD,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0488_sr_22e73466b00237ddb44ed21f.pdf,4ea312701848d20f265ef48a2af15d1088d8cc5c18cc27c459637017d963cdcf,141951,application/pdf,2,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,27,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_c2c9a5c1062cb31d2a16b05c,pr_8d54364b6501efa7dfdce3f6,sr_d2b5f23b0d751a6da8e0a946,NSCQ-PA-20260720-0100,TRI-e39675bae67ebefd9710,VER-b6bed8e7e645b0951a35,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,PA,Middletown,BOROUGH OF MIDDLETOWN,non_safety,ordinance_or_policy,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0496_sr_d2b5f23b0d751a6da8e0a946.pdf,66538ffc937ed140b29ccd2a6781a92da40554ff71e0d2da003f1746cd9384ba,419193,application/pdf,5,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,28,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_43d9b2ca42b2f08756438ebd,pr_2f53cff6a1c6aa572ba4a72b,sr_26bfc55d01df6ea7b51672b8,NSCQ-WY-20260720-0013,TRI-e41906ae6a4ad2ec4c06,VER-cfadd71befdd261c3414,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WY,Rawlins,CITY OF RAWLINS,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0486_sr_26bfc55d01df6ea7b51672b8.pdf,3f486c83a5de03ee0760f1482cd2cef5cfdf88ede6aaa8bcd5bb5bca6b8b57cb,1759789,application/pdf,4,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,29,1_to_10,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_8907414637f1ac128d13d106,pr_6fa5417ef7e7727031fecae4,sr_89c242d47c5db20e7e11cc87,NSCQ-AR-20260720-0014,TRI-a583076888b781e42e3a,VER-72e359268d7b11aed332,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,AR,Russellville,CITY OF RUSSELLVILLE,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0487_sr_89c242d47c5db20e7e11cc87.pdf,5c235776a730132ef8a9e51d60e20e66d78beb515a643e7065b24b7cc87f1dd3,639206,application/pdf,62,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,30,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_88d87b15e8d539b31b5e2411,pr_26401ffbf2c19ed9a42f1248,sr_710af0ea4068fac7e2b7f3c0,NSCQ-MT-20260720-0043,TRI-7933ccba5e8734b72b80,VER-efa3698e92851425b581,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MT,Whitefish,CITY OF WHITEFISH,non_safety,ordinance_or_policy,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0500_sr_710af0ea4068fac7e2b7f3c0.pdf,ecc2efd18223431443231157ae2f35820a6a194813309c86628cc19dba932ed4,3895384,application/pdf,72,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,31,51_to_100,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
