candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-a350a367348c4e54b42a,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.willingboronj.gov/home/showpublisheddocument/5156/638640024925570000,COLLECTIVE BARGAINING AGREEMENT (Law Enforcement Supervisors Association and Township of Willingboro),Willingboro,NJ,Northeast,safety_and_non_safety_bargaining_units,Police supervisors (sergeants/lieutenants/captains) — LESA,Law Enforcement Supervisors Association (LESA),"January 1, 2024 - December 31, 2028",2024-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_target_window_(starts_2024),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:06Z,HEAD only; attempts=1; elapsed_seconds=0.109; identity_score=0; final_locator_hash=bd83aba861e8556a9416; no body or raw headers retained.
TS4L-d302202909f103145580,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://websterny.gov/DocumentCenter/View/11040/1000-Club-Union-Contract,"THE WEBSTER 1000 CLUB COLLECTIVE BARGAINING AGREEMENT (Town of Webster) — January 1, 2024 to December 31, 2026",Webster,NY,Northeast,safety_and_non_safety_bargaining_units,"Police (police officers; excluding Chief of Police and Police Captain, per agreement recognition language)",Webster 1000 Club (Police PBA),"January 1, 2024 – December 31, 2026",2024-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same city (Webster, NY) — high expected alignment",Overlaps target window at least in 2024 (target: 2014-2024),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:06Z,HEAD only; attempts=1; elapsed_seconds=0.184; identity_score=0; final_locator_hash=e8ca2acffa27415fc2e5; no body or raw headers retained.
TS4L-e47e5d714099d20f8f66,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://wellesleyma.gov/DocumentCenter/View/45507/Police-Patrol-Association-July-1-2023,"Town of Wellesley — Collective Bargaining Agreement: Police Patrol Association (July 1, 2023)",Wellesley,MA,Northeast,safety_and_non_safety_bargaining_units,Police (public safety),Police Patrol Association,"July 1, 2023 (term end not extracted; verify within document if needed)",2023-07-01,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,"overlaps_target_window (starts 2023, includes 2023-2024)",unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:06Z,HEAD only; attempts=1; elapsed_seconds=0.184; identity_score=0; final_locator_hash=3f5cd8ba0f7a6d266045; no body or raw headers retained.
TS4L-e8c52902988bb952d414,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.wakefieldma.gov/DocumentCenter/View/449/Supervisory-and-Professional---FY18-to-FY20-CBAs-FY21-to-FY26-PDF?bidId=,"Supervisory and Professional - FY18 to FY20 CBAs, FY21 to FY26 (Collective Bargaining Agreement) — Town of Wakefield, MA",Wakefield,MA,Northeast,safety_and_non_safety_bargaining_units,Supervisory & Professional Employees (non-safety),Supervisory and Professional Employees Association (Wakefield),FY18 to FY20 CBAs; FY21 to FY26,2021-07-01,2026-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_2014_2024_window,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:06Z,HEAD only; attempts=1; elapsed_seconds=0.153; identity_score=0; final_locator_hash=98c87a4adfc39b729961; no body or raw headers retained.
TS4L-f6b30d1083bc1dfab26f,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.nj.gov/perc/documents/NJ_PERC_Synopses_2014.03.27.pdf,NJ PERC Synopses (27 March 2014) — Township of South Brunswick (P.E.R.C. NO. 2014-67) arbitration restraint synopsis context,South Brunswick,NJ,Northeast,safety_and_non_safety_bargaining_units,unknown_within_synopsis,,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,yes_same_municipality,likely_overlapping_2014_2024,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:06Z,HEAD only; attempts=1; elapsed_seconds=0.076; identity_score=0; final_locator_hash=671346ab9ee038dddfbf; no body or raw headers retained.
TS4L-5a7f3ba4733f2f8fd3aa,lane_2,tier_c,verification_ready_low,111,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://ecode360.com/LA0472/document/236000530.pdf,eCode360 PDF: TOWNSHIP OF LACEY (minutes/resolution text referencing authorization for a contract with the PBA local),Lacey,NJ,Northeast,safety_and_non_safety_bargaining_units,police (PBA),,referenced resolution dated in 2015 (per excerpted lines; exact CBA period not confirmed here),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_found (Township of Lacey),overlap_uncertain (2014-2024 window not verified from the excerpt here),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:08Z,HEAD only; attempts=1; elapsed_seconds=0.088; identity_score=0; final_locator_hash=7f8de7e6963b11cd037b; no body or raw headers retained.
TS4L-90a7c71651e4e5b52257,lane_2,tier_c,verification_ready_medium,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.umtownship.org/wp-content/uploads/2023/06/06-08-2023_BOS_Business_Packet.pdf,"Upper Merion Township Board of Supervisors - BOS Business Packet (June 8, 2023)",Upper Merion,PA,Northeast,safety_and_non_safety_bargaining_units,Police,Police of Upper Merion Township (MOU amending current Police CBA referenced),Contract years 2023 through 2027 (Police CBA amendment via MOU referenced),2023,2027,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Exact city match (Upper Merion Township, PA).",Overlaps expected 2014-2024 window via 2023-2024 portion.,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:08Z,HEAD only; attempts=1; elapsed_seconds=0.152; identity_score=0; final_locator_hash=ffc023caf65fd010a9f7; no body or raw headers retained.
TS4L-ac2af3d76a0aca49e0ab,lane_2,tier_c,verification_ready_medium,110,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.antioch.il.gov/download/Approved%20Resolutions/2021/Resolution-No.-20-57-Ratifying-the-Renewal-and-Extension-of-the-Collective-bargaining-Agreement-with-the-Fraternal-Order-of-Police-1_27_2021.pdf,"Resolution No. 20-57 — Ratifying the Renewal and Extension of the Collective Bargaining Agreement with the FOP (Memorandum of Understanding) (Village of Antioch, IL)",Antioch,IL,Midwest,safety_and_non_safety_bargaining_units,Police (sworn full-time peace officers),Illinois Fraternal Order of Police Labor Council (FOP),2020–2024,2020,2024,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_2014_2024,unavailable,head_http_403,,,,,,,head_http_403,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:08Z,HEAD only; attempts=1; elapsed_seconds=0.169; identity_score=0; final_locator_hash=d9ac0f5dbf85c279bd4b; no body or raw headers retained.
TS4L-ad13cfcc4290e44bb978,lane_2,tier_c,verification_ready_medium,110,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://elrb.illinois.gov/content/dam/soi/en/web/elrb/documents/minutes-July-2015.pdf,Illinois Educational Labor Relations Board — Meeting Minutes (July 2015) including Bremen Community High School District 228 / Melanie Gengo,Bremen,IL,Midwest,safety_and_non_safety_bargaining_units,educational employee (union-related dispute; individual case reference),Bremen Community High School District 228 (unit implied by IELRB docket reference to employee/charge),2015 meeting minutes referencing Bremen District 228 matter (exact bargaining cycle not visible from snippet),2015,2015,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same municipality name match (Bremen Community High School District 228 in Bremen, IL)",within broader historical window but outside 2014-2024 only if interpreting strict years; included because it is the only additional Bremen-specific IELRB minute locator found,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:08Z,HEAD only; attempts=1; elapsed_seconds=0.468; identity_score=0; final_locator_hash=bea3bac46ac4161d6927; no body or raw headers retained.
TS4L-07cc564030df0497a505,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.newtown-ct.gov/human-resources/pages/collective-bargaining-agreements,Collective Bargaining Agreements | Newtown CT (Human Resources) — (includes public safety unit contracts),Newtown,CT,Northeast,safety_and_non_safety_bargaining_units,"Public safety (e.g., police and other town safety-related bargaining groups, where listed)",Unspecified on landing page (likely includes police/finder-of-public-safety contracts listed on-page),"Includes entries covering at least 2024–2028 (e.g., “Final Police Department Contract 2024-28”)",2024,2028,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_target_window_partially_(2024-2024),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:08Z,HEAD only; attempts=1; elapsed_seconds=0.18; identity_score=0; final_locator_hash=5688a1d637bed6668f08; no body or raw headers retained.
TS4L-1203ca4368f14eaf6a90,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.easthartfordct.gov/human-resources/files/teamsters-cba-2019-2022,Emergency Dispatchers (Teamsters Local #671) — Working Agreement 2019–2022 (hosted CBA landing/PDF source),East Hartford,CT,Northeast,safety_and_non_safety_bargaining_units,Emergency Dispatchers (public safety communications),Teamsters Local #671 (Telecommunicators) — Emergency Dispatchers,"July 1, 2019 through June 30, 2022",2019-07-01,2022-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_east_hartford_ct,overlaps_target_window_2014_2024,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:08Z,HEAD only; attempts=1; elapsed_seconds=0.119; identity_score=0; final_locator_hash=0390a23318cf5410a554; no body or raw headers retained.
TS4L-4ed332cf1b6f2b86f8e7,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.manheimtownship.org/DocumentCenter/View/10356/2024-Audit-Report---Township-of-Manheim-,Township of Manheim (PA) 2024 Audit Report — commitments note referencing police CBA and firefighters agreement,Manheim,PA,Northeast,safety_and_non_safety_bargaining_units,police (sworn/uniformed) and firefighters,Manheim Township Police Benevolent Association; Manheim Township Professional Firefighters Association Local #5423,Police CBA effective 1/1/2023–12/31/2025; Firefighters agreement effective 9/23/2024–12/31/2027 (as described in the audit report),2023-01-01,2025-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_2014_2024_target_window,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:12Z,HEAD only; attempts=1; elapsed_seconds=0.201; identity_score=0; final_locator_hash=53b75d9c646e52db8afe; no body or raw headers retained.
TS4L-565f31cfceea66fef544,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.falmouthma.gov/DocumentCenter/View/21734/Fire-Union---July-1-2022---June-30-2025,"Fire Union — July 1, 2022 — June 30, 2025 (Falmouth Firefighters Local 1397, IAFF) — Memorandum of Agreement / CBA supplement",Falmouth,MA,Northeast,safety_and_non_safety_bargaining_units,Fire (Public Safety),"Falmouth Firefighters Local 1397, IAFF","July 1, 2021–June 30, 2022 and July 1, 2022–June 30, 2025 (includes FY23–FY25 coverage spanning 2014–2024 target window)",2022-07-01,2025-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match,overlaps_2014_2024,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:12Z,HEAD only; attempts=1; elapsed_seconds=0.206; identity_score=0; final_locator_hash=ca27204740838a50fb90; no body or raw headers retained.
TS4L-77ebb0fa10a11f332095,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.newtown-ct.gov/board-education/pages/board-education-agreements-and-administrative-contracts,Board of Education Agreements and Administrative Contracts | Newtown CT (includes paraeducators and related contracts),Newtown,CT,Northeast,safety_and_non_safety_bargaining_units,"Non-safety education support staff (e.g., paraeducators); potentially other bargaining groups listed on the same page",Paraeducators (explicitly mentioned); other bargaining/admin groups may be listed on the page,Paraeducators contract: 7-1-22 to 6-30-25 (explicitly shown on the page snippet),2022-07-01,2025-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_target_window_(2022-2024),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:12Z,HEAD only; attempts=1; elapsed_seconds=0.068; identity_score=0; final_locator_hash=f73521007e2be850641c; no body or raw headers retained.
TS4L-cb17725da7fe698a987b,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.townofglenville.gov/town-board/minutes/town-board-minutes-30,"Town Board Minutes PDF (includes Org. Mtg 1/2/2019 section) — Resolution approving CSEA Highway Department Unit MOA (Jan 1, 2019–Dec 31, 2023)",Glenville,NY,Northeast,safety_and_non_safety_bargaining_units,Public Works / Highway Department (CSEA),CSEA Highway Department Unit (formerly Glenville Highway Department Employees Association),"Jan 1, 2019 through Dec 31, 2023",2019-01-01,2023-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlaps_2014_2024,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:12Z,HEAD only; attempts=1; elapsed_seconds=0.109; identity_score=0; final_locator_hash=1f19f1ea04a23078b9ce; no body or raw headers retained.
