verification_id,candidate_queue_row_id,candidate_queue_stable_key,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,candidate_title,candidate_source_type,candidate_priority,candidate_status_before_verification,triage_bucket,duplicate_source_group_id,duplicate_group_size,duplicate_group_role,near_duplicate_candidate_key,population,state_candidate_rows_per_covered,unit_type_scouted,source_owner_type,scout_confidence,triage_score,source_wave,verification_stage
VER-54709d9d4475fed60378,NSCQ-NV-20260720-0018,NSCQ-NV-20260720-0018,cog_2025_213325,213325,NV,Fernley,CITY OF FERNLEY,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Fernley%20and%20Local%201245%281%29.pdf,"City of Fernley and Local 1245 (1) — IBEW, AFL-CIO City Employees (agreement)",cba,high,scheduled,high_priority_later_verify,URL-4ecf94ac1a8654e680ca,1,primary,KEY-de817a52fe9f85f708df,24744,3.090909,non_safety,state_labor_board,medium,80,POST-PI-PARALLEL-ROUND2-3X150-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-59e671b43b25385f1173,NSCQ-NV-20260720-0025,NSCQ-NV-20260720-0025,cog_2025_108907,108907,NV,Mesquite,CITY OF MESQUITE,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/City%20of%20Mesquite%20Teamsters%2014%20Firefighter%20CBA.pdf,"Collective Bargaining Agreement (Firefighter Bargaining Unit) — City of Mesquite and General Sales Drivers, Delivery Drivers & Helpers & Public Sector, Teamsters Local Union No. 14",cba,high,scheduled,high_priority_later_verify,URL-c533ced836f75aea44da,1,primary,KEY-d01b9d2560916be33e3c,22786,3.090909,fire,state_labor_board,medium,100,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-5119face5fc5e55da2c0,NSCQ-NV-20260720-0022,NSCQ-NV-20260720-0022,cog_2025_130692,130692,NV,Elko,CITY OF ELKO,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/IAFF%202423%20Elko%20FF%20Association%281%29.pdf,"Agreement (July 1, 2016 through June 30, 2018) — City of Elko and Elko Fire Fighters Association Local No. 2423 (IAFF)",cba,high,scheduled,high_priority_later_verify,URL-5cd0a7eb439247941229,1,primary,KEY-aff6567d26a2ee7fa096,20785,3.090909,fire,state_labor_board,high,100,POST-PI-PARALLEL-ROUND2-3X150-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-23b88297ee11f875c8cf,NSCQ-NV-20260720-0029,NSCQ-NV-20260720-0029,cog_2025_130690,130690,NV,Fallon,CITY OF FALLON,https://mccmeetings.blob.core.usgovcloudapi.net/fallonnv-pubu/MEET-Packet-a809ee9a2a244018a9e5562719188cc3.pdf,City Council Meeting Packet (Agenda) — City of Fallon Pay Schedule table for City employees / operating engineer unit (includes non-safety classifications; Pay Schedule shown for 2024–2025),wage_schedule_or_compensation_plan,high,scheduled,high_priority_later_verify,URL-4f5b5411ae4c23aa96b5,1,primary,KEY-0419d6ec2d9187ee08ed,9577,3.090909,non_safety,city,low,80,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-9b21dcc57b4f254c297e,NSCQ-HI-20260720-0002,NSCQ-HI-20260720-0002,cog_2025_183701,183701,HI,Honolulu,CITY AND COUNTY OF HONOLULU,https://dhrd.hawaii.gov/wp-content/uploads/2023/04/HFFA-2021-2025.pdf,2021 – 2025 HFFA Collective Bargaining Agreement (CBA) (Bargaining Unit 11; includes fire fighters),cba,high,scheduled,high_priority_later_verify,URL-da2cb8715a21a625e74b,1,primary,KEY-7836a764fcb5455599e8,989408,3.0,fire,state_labor_board,medium,91,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-8da27beb0331f4a3c5a7,NSCQ-NH-20260720-0002,NSCQ-NH-20260720-0002,cog_2025_170001,170001,NH,Manchester,CITY OF MANCHESTER,https://www.manchesternh.gov/Portals/2/Departments/human_resources/Union%20Contracts/MAPS7_1_22-6_30_26.pdf?ver=2024-11-07-124930-157,"Agreement between the City of Manchester, NH and the Manchester Association of Police Supervisors (MAPS) — July 1, 2022 to June 30, 2026",cba,high,scheduled,high_priority_later_verify,URL-c9166a6362775dbc331d,1,primary,KEY-2a25dcc9990b5299330c,115474,2.846154,police,city,high,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-1f4f41e294af55f2bb9b,NSCQ-NH-20260720-0005,NSCQ-NH-20260720-0005,cog_2025_108944,108944,NH,Nashua,CITY OF NASHUA,https://www.nashuanh.gov/ArchiveCenter/ViewFile/Item/7059,"Collective Bargaining Agreement — Nashua Police Patrolman's Association (July 1, 2022 — June 30, 2026)",cba,high,scheduled,high_priority_later_verify,URL-a92471499e307fe07f43,1,primary,KEY-7499f87be6833fa220ce,91003,2.846154,police,city,medium,77,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-fb2e6028d3ca20722fb9,NSCQ-NH-20260720-0013,NSCQ-NH-20260720-0013,cog_2025_170003,170003,NH,Rochester,CITY OF ROCHESTER,https://www.nh.gov/pelrb/collective/documents/rochester_pw.pdf,"COLLECTIVE BARGAINING AGREEMENT (CITY OF ROCHESTER, NH AND AFSCME LOCAL 863)",cba,high,scheduled,high_priority_later_verify,URL-2f37062c4f73bf9ae0e9,1,primary,KEY-aafb19ed8f1a69a4b52e,33519,2.846154,non_safety,state_labor_board,low,92,POST-PI-PARALLEL-ROUND2-3X150-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-72f99902d51324774c12,NSCQ-NH-20260720-0016,NSCQ-NH-20260720-0016,cog_2025_202148,202148,NH,Dover,CITY OF DOVER,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/IAFF%20CBA%202021.07.01%20-%202024.06.30.pdf,"Collective Bargaining Agreement (CITY OF DOVER, NEW HAMPSHIRE AND INTERNATIONAL ASSOCIATION OF FIREFIGHTERS LOCAL #1312 - IAFF)",cba,high,scheduled,high_priority_later_verify,URL-f6cb2a07746ea7bcccb3,1,primary,KEY-c112d9e4b8fb459b75f5,33485,2.846154,fire,city,high,100,POST-PI-PARALLEL-ROUND2-3X150-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-78f3d8eb608cd9c4e78f,NSCQ-NH-20260720-0019,NSCQ-NH-20260720-0019,cog_2025_202148,202148,NH,Dover,CITY OF DOVER,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/AFSCME-CBA-2021.07.01-2024.06.30-as-of-1.2024.pdf,AFSCME-CBA-2021.07.01-2024.06.30 (as of 1.2024),cba,high,scheduled,high_priority_later_verify,URL-902a08f872a2e9cc4ede,1,primary,KEY-932bb7157367aea97e39,33485,2.846154,non_safety,city,medium,97,POST-PI-PARALLEL-ROUND2-3X150-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-1b4987d9be7ca85c2a58,NSCQ-NH-20260720-0032,NSCQ-NH-20260720-0032,cog_2025_130732,130732,NH,Berlin,CITY OF BERLIN,https://www.berlinnh.gov/DocumentCenter/View/645/Police-AFLCIO-Local-3657-08-18-2025-to-06-30-2028-PDF,Police AFLCIO Local 3657 08-18-2025 to 06-30-2028,cba,high,scheduled,high_priority_later_verify,URL-d2faa88edabcbcbdf193,1,primary,KEY-06111bd54c3d9c660aa5,9459,2.846154,police,city,medium,72,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-449f2142bbe5ebfa21b5,NSCQ-MA-20260720-0007,NSCQ-MA-20260720-0007,ma_worcester,106079,MA,Worcester,CITY OF WORCESTER,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-504-arbitration-decision-2021.pdf,Local 504 JLMC Arbitration Decision - 2021,factfinding,high,scheduled,high_priority_later_verify,URL-31e51cac844c04e5ed14,1,primary,KEY-8622f9cd324963cb545f,207621,2.683333,police,city,medium,82,NWMS-2026-07-16-01,candidate_lead_planned_not_verified
VER-6b930b4219444fb386b1,NSCQ-MA-20260720-0027,NSCQ-MA-20260720-0027,cog_2025_106061,106061,MA,Springfield,CITY OF SPRINGFIELD,https://www.springfield-ma.gov/hr/fileadmin/Personnel/public/Union_Contracts/IAFF_648_2016-2017.pdf,IAFF_648_2016-2017.pdf,cba,high,scheduled,high_priority_later_verify,URL-6072edfe482a39f613e5,1,primary,KEY-a6e84d92cd7a503f9124,153672,2.683333,fire,city,low,96,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-606560cc72c45ec620a9,NSCQ-MA-20260720-0030,NSCQ-MA-20260720-0030,cog_2025_106061,106061,MA,Springfield,CITY OF SPRINGFIELD,https://www.springfield-ma.gov/hr/fileadmin/Personnel/public/Union_Contracts/AFSCME_1596A_2016-2017.pdf,AFSCME_1596A_2016-2017.pdf,cba,high,scheduled,high_priority_later_verify,URL-2decdad075aa93d92d08,1,primary,KEY-3d076f62b2e07039f0c2,153672,2.683333,non_safety,city,medium,100,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-588064db905a1db4031c,NSCQ-MA-20260720-0035,NSCQ-MA-20260720-0035,cog_2025_166448,166448,MA,Cambridge,CITY OF CAMBRIDGE,https://www.cambridgema.gov/publications/documents/c/collectivebargainingagreements/firefighterslocal30,"Agreement between CITY OF CAMBRIDGE and Local #30, I.A.F.F. - AFL-CIO - CLC",cba,high,scheduled,high_priority_later_verify,URL-6206004f6273070c7876,1,primary,KEY-f7c2f3f3055caa4b806f,118214,2.683333,fire,city,medium,97,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-4fbb9f6b968c6ccd9e34,NSCQ-MA-20260720-0039,NSCQ-MA-20260720-0039,cog_2025_106055,106055,MA,Lynn,CITY OF LYNN,https://www.mass.gov/doc/jlm-15-4461-city-of-lynn-and-international-association-of-firefighters-afl-cio-clc-local-739/download,"JLM-15-4461 City of Lynn and International Association of Firefighters, AFL-CIO, CLC, Local 739 (JLMC Interest Arbitration Award)",arbitration_award,high,scheduled,high_priority_later_verify,URL-20c7d5078632f24b30e5,1,primary,KEY-20c3470c8b187f152890,101241,2.683333,fire,state_labor_board,medium,91,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-0e78d488db89ba4f275d,NSCQ-MA-20260720-0047,NSCQ-MA-20260720-0047,cog_2025_193465,193465,MA,Haverhill,CITY OF HAVERHILL,https://www.haverhillma.gov/media/nw2ldmmu/police-moa-fy-23-24-25.pdf,Memorandum of Agreement Between the Haverhill Police Patrolmen's Association and the City of Haverhill (Off-the-Record unless and until approved and ratified),memorandum_or_settlement,high,scheduled,high_priority_later_verify,URL-df2abd8d659babcfa9e7,1,primary,KEY-f97b52e1b784eb7628a8,67415,2.683333,police,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-1a0b7647d86adf5a7a5e,NSCQ-MA-20260720-0050,NSCQ-MA-20260720-0050,cog_2025_166450,166450,MA,Malden,CITY OF MALDEN,https://www.cityofmalden.org/DocumentCenter/View/10821/Patrolman-CBA-712018-630-2021,Patrolman CBA 7.1.2018-6.30.2021,cba,high,scheduled,high_priority_later_verify,URL-29e229d17fa973eb1394,1,primary,KEY-76933a1886b36b43abbf,65133,2.683333,police,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-166c42bf5e0aef60b46f,NSCQ-MA-20260720-0064,NSCQ-MA-20260720-0064,cog_2025_128102,128102,MA,Taunton,CITY OF TAUNTON,https://www.taunton-ma.gov/DocumentCenter/View/5302/FULLY-EXECUTED-CBA---TAUNTON-LIBRARY-EMPLOYEES---JULY-1-2024---JUNE-30-2027,"CBA - Taunton Library Employees (landing page indicates July 1, 2024 to June 30, 2027)",cba,high,scheduled,high_priority_later_verify,URL-dda17f8031fd9fbaaa75,1,primary,KEY-9dd9fe06574b2f1e2d99,60412,2.683333,non_safety,city,medium,81,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-552bb8dd74e2b81db665,NSCQ-MA-20260720-0068,NSCQ-MA-20260720-0068,cog_2025_185819,185819,MA,Medford,CITY OF MEDFORD,https://www.medfordma.org/fs/resource-manager/view/7929fe87-967d-43e4-8504-0f28f1b99de7,DPW Ratified Full Contract — Teamsters Local Union No. 25 and City of Medford (Department of Public Works),cba,high,scheduled,high_priority_later_verify,URL-3cc42c35a801aa590933,1,primary,KEY-ba1006a6169085d9ff43,58744,2.683333,non_safety,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-e135143119e04dd84eaa,NSCQ-MA-20260720-0061,NSCQ-MA-20260720-0061,cog_2025_166446,166446,MA,Chicopee,CITY OF CHICOPEE,https://www.chicopeema.gov/DocumentCenter/View/14763/UFCW-1459-Administration-Eff-712022---6302025,"UFCW 1459 - Administration Agreement (Effective July 1, 2022 – June 30, 2025)",cba,high,scheduled,high_priority_later_verify,URL-05b06e702db64baab0f9,1,primary,KEY-255082afec7c98466f5c,54838,2.683333,non_safety,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-06c3ec7c381f47b22eaf,NSCQ-MA-20260720-0099,NSCQ-MA-20260720-0099,cog_2025_190439,190439,MA,Attleboro,CITY OF ATTLEBORO,https://www.cityofattleboro.us/DocumentCenter/View/9342/AFA-FY24-26,"Agreement between City of Attleboro and Attleboro Fire Fighters, Local #848, I.A.F.F. — FY24-FY26",cba,high,scheduled,high_priority_later_verify,URL-ca1e57dd9e7bcfac50c4,1,primary,KEY-fd030b3709259c921dd2,46654,2.683333,fire,city,high,100,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-7cd4a4cc55f8a1667005,NSCQ-MA-20260720-0093,NSCQ-MA-20260720-0093,cog_2025_166444,166444,MA,Salem,CITY OF SALEM,https://www.salemma.gov/DocumentCenter/View/1683/Agreement-between-the-City-of-Salem-and-the-Salem-Fire-Fighters---July-1-2021-through-June-30-2024-PDF,"Agreement between the City of Salem and the Salem Fire Fighters - July 1, 2021 through June 30, 2024",cba,high,scheduled,high_priority_later_verify,URL-60558070c526cb952341,1,primary,KEY-7f2bf254604d65869a09,44744,2.683333,fire,city,medium,91,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-1706185a02b7631c0cf0,NSCQ-MA-20260720-0075,NSCQ-MA-20260720-0075,cog_2025_193466,193466,MA,Leominster,CITY OF LEOMINSTER,https://leominster-ma.gov/DocumentCenter/View/3843/Leominster-Fire-Fighters-Union-Contract-2024-2027,"Collective Bargaining Agreement (City of Leominster and Leominster Fire Fighters Local 1841, IAFF)",cba,high,scheduled,high_priority_later_verify,URL-5c063f0dedf6afeee43c,1,primary,KEY-6d19bc4be0d57398a30f,43627,2.683333,fire,city,high,100,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-cd8586d642da1d2d456d,NSCQ-MA-20260720-0072,NSCQ-MA-20260720-0072,cog_2025_166439,166439,MA,Pittsfield,CITY OF PITTSFIELD,https://www.pittsfieldma.gov/DocumentCenter/View/2209,"AGREEMENT BETWEEN THE CITY OF PITTSFIELD AND PITTSFIELD FIRE FIGHTERS ASSOCIATION, LOCAL 2647, IAFF (2025-2028)",cba,high,scheduled,high_priority_later_verify,URL-bda6de0929c8d0aac920,1,primary,KEY-60aff77b3d43adb44d1f,43076,2.683333,fire,city,medium,72,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-5ccfac213eab1eb0bb7a,NSCQ-MA-20260720-0096,NSCQ-MA-20260720-0096,cog_2025_106052,106052,MA,Beverly,CITY OF BEVERLY,https://www.beverlyma.gov/DocumentCenter/View/5487,"Agreement between the City of Beverly and International Association of Firefighters, AFL-CIO (Local 1669) — Fire",cba,high,scheduled,high_priority_later_verify,URL-3173c35c3c9608554b7e,1,primary,KEY-9492ed3539cb0103866f,42318,2.683333,fire,city,medium,88,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-23ec924ecd729a536fd4,NSCQ-MA-20260720-0080,NSCQ-MA-20260720-0080,cog_2025_183910,183910,MA,Fitchburg,CITY OF FITCHBURG,https://www.fitchburgma.gov/DocumentCenter/View/13399/Fitchburg-Police-Union--FY23---FY25-,"Collective Bargaining Agreement Between the City of Fitchburg, MA and the Fitchburg Police Union (Fiscal Years July 1, 2022 – June 30, 2023; July 1, 2023 – June 30, 2024; July 1, 2024 – June 30, 2025)",cba,high,scheduled,high_priority_later_verify,URL-c29c5b563539f0129590,1,primary,KEY-c35dc5267964dfe7db4e,41579,2.683333,police,city,high,100,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-31d3d601ac2a81b5cdee,NSCQ-MA-20260720-0109,NSCQ-MA-20260720-0109,cog_2025_166451,166451,MA,Marlborough,CITY OF MARLBOROUGH,https://marlborough-ma.gov/DocumentCenter/View/3539/Police-Patrol-Integrated-Contract-2024-2027-SIGNED,"Marlborough Police Patrol Officers Association’s Collective Bargaining Agreement (July 1, 2024 – June 30, 2027)",cba,high,scheduled,high_priority_later_verify,URL-932c21647506cefe39dd,1,primary,KEY-9fe81aa59e928f28bd13,41179,2.683333,police,city,high,100,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-9611190983b138aca506,NSCQ-MA-20260720-0089,NSCQ-MA-20260720-0089,cog_2025_166447,166447,MA,Westfield,CITY OF WESTFIELD,https://www.cityofwestfield.org/DocumentCenter/View/4376,Patrol Officers Coalition Wage Schedule FY23,wage_schedule_or_compensation_plan,high,scheduled,high_priority_later_verify,URL-031908739050b14892c5,1,primary,KEY-aad24ebc6ebd14533259,40509,2.683333,police,city,medium,94,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-a87d9424b3099ce933be,NSCQ-MA-20260720-0077,NSCQ-MA-20260720-0077,cog_2025_212032,212032,MA,Amherst Town,CITY OF AMHERST TOWN,https://www.amherstma.gov/DocumentCenter/View/43641/2016-2019-Amherst-Police-Patrol-Contract-,"2016-2019 Amherst Police Patrol Contract (Agreement between the Town of Amherst and the Amherst Police League, MassCOP Local 431)",cba,high,scheduled,high_priority_later_verify,URL-fbf8edf761dedefc933f,1,primary,KEY-005c188ba536c83c34d3,40277,2.683333,police,city,medium,91,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-a3a9a92e925baecf82f6,NSCQ-MA-20260720-0102,NSCQ-MA-20260720-0102,cog_2025_128105,128105,MA,Holyoke,CITY OF HOLYOKE,https://storage.googleapis.com/proudcity/holyokema/2025/02/Police-Patrol-k-22-25-10-2-23.doc.pdf,"Agreement between the City of Holyoke, Massachusetts and the International Brotherhood of Police Officers, Local 388 (July 1, 2022 – June 30, 2025)",cba,high,scheduled,high_priority_later_verify,URL-f1e4b275d9f01302517c,1,primary,KEY-d541d22069817c521820,37628,2.683333,police,city,high,100,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-7fef7e226f1b72bfc576,NSCQ-MA-20260720-0132,NSCQ-MA-20260720-0132,cog_2025_166480,166480,MA,North Attleborough Town,CITY OF NORTH ATTLEBOROUGH TOWN,https://www.nattleboro.com/DocumentCenter/View/10619/MASSCOP-Professional-Police-MOA---July-2025-PDF,"Memorandum of Agreement Between the Town of North Attleborough and the North Attleborough Professional Police Officers’ Association, Local 280 (MASSCOP) — Modifying the July 1, 2022–June 30, 2025 CBA for July 1, 2025–June 30, 2026",memorandum_or_settlement,high,scheduled,high_priority_later_verify,URL-fd1fa77b0d09b0079b17,1,primary,KEY-dd3d1c9baf2e8f091430,30943,2.683333,police,city,medium,91,POST-PI-PARALLEL-ROUND2-3X150-LANE1-2026-07-23,candidate_lead_planned_not_verified
