span_rating_id,span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,rated_mechanism_family,documentary_mechanism_support,direct_text_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,notes
SPANRTIERC159-4185637f56100789fe7bc7a3,SPAN378-df84876d60f44a393ceaae34,TXT378-4dd5472b647d8eabf593,RS556-23145c62646a3264b58a,TS4L-f29b0add165ec6b6f02d,lane_4,tier_c,verification_ready_low,https://stallingsnc.org/LinkClick.aspx?fileticket=8ts50mP9YLw%3D&portalid=0,"July 9, 2018 — Pay Plan / Classification Plan Development (Town of Stallings)",Stallings,NC,South,safety_and_non_safety_compensation_units,Police/public safety + general municipal positions (classification/pay plan development context),,2018-07-09 (document date; pay plan development phase),2018-07-09,2018-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4dd5472b647d8eabf593.txt,e5eb4941de289e4dda4c5c442f198d69b6fa404ef939bb850242e8689a3c098b,b812ac917145a163dad37a6defd74600aa7b270fad0a82130267c8147dc9f7d9,"Classification and Pay Study Information
Conducting a classification and pay study typically takes approximately 2.5 to 4 months, depending on the size of the
organization. The MAPS Group's approach is to make the process as transparent and understandable as possible. We believe
this is important because a good study can have a negative morale impact if employees misunderstand it or if the study lacks
credibility with employees.
We also strongly recommend undertaking a study only when there is commitment to follow through with",52612,53144,6c2344f8d2336b47b3e1333cd3bb04d2633b510fae7ea28dac975cedb0d5dce4,"summary overview of the
process.
Recommendation: Approve the contract with the N.C. League of Municipalities for a
comprehensive pay and classification study.

"," funding the
implementation. The negative impact on morale is significant if a study is not implemented. Implementation costs are the greater
cost, not the fee ",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,weak,weak,neutral_or_unclear,moderate,documentary_mechanism_claim,"Classification and Pay Study Information
Conducting a classification and pay study typically takes approximately 2.5 to 4 months, depending on the size of the
organization. The MAP",true,mentions_pay_classification_study_without_explicit_comparison,bounded to the quoted description of a classification and pay study timeline,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_024e9e0a58d3e5d8006a678a20e0048196a6d0c72b943e87d9,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-3b1582dc7942671bb4d7f8fa,SPAN378-ac16a6d89c956621937f0385,TXT378-c9bb7f8599d1091876b3,RS556-38817940233862750e1f,TS4L-d610f6f8fd4712e0cb5d,lane_4,tier_c,verification_ready_low,https://storage.googleapis.com/proudcity/palmviewtx/2024/10/Budget-Book-Final-Draft-FY24-25.pdf,Budget Book FY24-25 — City of Palmview (contains budget lines that may include compensation/salary schedule details),Palmview,TX,South,safety_and_non_safety_compensation_units,Police + Fire (budget line items; potential compensation context) and other city departments,,FY24-25 (budget document labeled FY24-25),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-c9bb7f8599d1091876b3.txt,9f857c54b92b39796feff2fa4a2b3b0b3dabe2ddcf3202afc6fc48b808a7184d,0de11eedc3c75eaebd29ed0174e914dbfb78c227c66defc806de0e31cdb602d8,"2. Major Changes & Highlights
Retirement Benefits
With the support of the City Council, we were able to increase our retirement match up to two dollars for every dollar from
an employee, which now reflects a 2:1 match. This will make the city competitive and increase recruitment and retention
efforts. During our budget workshops we will focus on applying that match retroactively for years of service. This adopted
budget includes an Updated Service Credit (USC), which the city will coordinate with the Texas Municipal Retirement
System (TMRS), which will increase eligible employee's retirement benefits based on factors such as years and contributions,
changes in salary, and changes in the city's retirement plan.",3342,4061,69348d747821dd0a34e8f44da8e52f657df677085b5c252b125f89c6788446f4,"icle V of the Palmview City Charter.
Each Department continues to have the source of Departmental Authority and Personnel Levels (e.g., Full-Time, Part-Time).

","

Education Pay
In our prior budget, the city adopted education pay which incentivizes employees at the following levels:
Associates Degree/60+ hours of college",MARKET_RECRUITMENT_RETENTION,recruitment_retention,medium,market_or_comparability_pressure,strong,strong,moderate,non_safety_advantage,strong,direct_text_claim,"2. Major Changes & Highlights
Retirement Benefits
With the support of the City Council, we were able to increase our retirement match up to two dollars for every dollar from
an emp",true,market_competitiveness_recruitment_retention_via_retirement_match,Retirement match increase intended to enhance city competitiveness for recruiting/retaining employees.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0fbe7338e73fb91b006a678a21a9508194adb688ba67e6f4ae,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-f494ee359cadb95f12efff47,SPAN378-048d17f2b5eff07dc77450ef,TXT378-eb7c9000e38df4b40f2f,RS556-437f557740a8c883525e,TS4L-957765e9621d6c12cca5,lane_4,tier_c,verification_ready_low,https://tppfl.civicweb.net/document/8217/Town%20of%20Pembroke%20Park%20FINAL%20Compensation%20Study_11-.pdf?handle=C5F24F6B7D354540959468F067A8D697,Town of Pembroke Park FINAL Compensation Study (includes West Park entries in a comparative classification/compensation context),West Park,FL,South,safety_and_non_safety_compensation_units,"Municipal job classifications including public safety (e.g., sworn police/firefighter categories shown alongside other classifications)",,Not determined (document published ~6.7 years ago; contains comparative classification/compensation tables referencing West Park),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-eb7c9000e38df4b40f2f.txt,e2889dda44f5683e1d1e1093ac14ca9387adca15aeadc3cb399377639fc54ae3,1d3816a1045ede82584363ad5ad9fc72e8b284679cd88e8010e0a6fe536ec746,"Town of Pembroke Park
Salary Study & Recommended Compensation Plan

Prepared by LagomHR
Final Report: November 2019
2019 Town of Pembroke Park Compensation Study

Section 1: Executive Summary

2019 Town of Pembroke Park Compensation Study

Executive Summary
Overview:
The following Salary Structure Proposal was prepared by LagomHR for the Town of Pembroke Park. The Salary Structure Proposal
consists of five (5) major areas:
1. Executive Summary
2. Organizational Chart
3. Survey Results
4. Salary Structure Proposal Reports
5. Reco",0,534,93ec0689659d266fd5a7926c7023c761c249cd13e3d920f56b482470ec642c38,,"mmended Implementation Plan
6. Appendix
The Town of Pembroke Park was incorporated on December 10, 1957. The total area of the town is 1.6 square miles. Of this",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,moderate,moderate,neutral_or_unclear,moderate,documentary_mechanism_claim,"Town of Pembroke Park
Salary Study & Recommended Compensation Plan

Prepared by LagomHR
Final Report: November 2019
2019 Town of Pembroke Park Compensation Study

Section 1: Execut",true,compensation_study_title_indicates_market_adjustment_context_only,Only the document title/section heading indicating a compensation/salary study for recommended pay; no explicit peer-market or adjustment language in this span.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0fb90d2a446e315f006a678a21e384819699f13a6c1faf15d9,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-b015693b2a13f2453f3ce11e,SPAN378-b0fe6987815dea46a80ad4d5,TXT378-eb7c9000e38df4b40f2f,RS556-437f557740a8c883525e,TS4L-957765e9621d6c12cca5,lane_4,tier_c,verification_ready_low,https://tppfl.civicweb.net/document/8217/Town%20of%20Pembroke%20Park%20FINAL%20Compensation%20Study_11-.pdf?handle=C5F24F6B7D354540959468F067A8D697,Town of Pembroke Park FINAL Compensation Study (includes West Park entries in a comparative classification/compensation context),West Park,FL,South,safety_and_non_safety_compensation_units,"Municipal job classifications including public safety (e.g., sworn police/firefighter categories shown alongside other classifications)",,Not determined (document published ~6.7 years ago; contains comparative classification/compensation tables referencing West Park),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-eb7c9000e38df4b40f2f.txt,e2889dda44f5683e1d1e1093ac14ca9387adca15aeadc3cb399377639fc54ae3,1d3816a1045ede82584363ad5ad9fc72e8b284679cd88e8010e0a6fe536ec746,"epared by LagomHR
Final Report: November 2019
2019 Town of Pembroke Park Compensation Study

Section 1: Executive Summary

2019 Town of Pembroke Park Compensation Study

Executive Summary
Overview:
The following Salary Structure Proposal was prepared by LagomHR for the Town of Pembroke Park. The Salary Structure Proposal
consists of five (5) major areas:
1. Executive Summary
2. Organizational Chart
3. Survey Results
4. Salary Structure Proposal Reports
5. Recommended Implementation Plan
6. Appendix
The Town of Pembroke Park was incorporated on December 10, 1957. The total area of the town is 1.6 square miles. Of this area, sixtenth of a mile is lakes. The Town",70,738,158f5a18f555b6ce3486781684c05a1cde6b5e22b5191c571d2b4c0786c86952,"Town of Pembroke Park
Salary Study & Recommended Compensation Plan

Pr"," is located in southwestern Broward County, bounded on the south by Dade County, on the east by
Hallandale Beach, and on the west by Miramar, and on the north b",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,weak,weak,neutral_or_unclear,weak,context_only,"epared by LagomHR
Final Report: November 2019
2019 Town of Pembroke Park Compensation Study

Section 1: Executive Summary

2019 Town of Pembroke Park Compensation Study

Executive ",true,compensation_study_title_in_exec_summary,Title text indicates a compensation study/report but does not itself state explicit market/peer comparison actions.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0ac19766b6e2ee81006a678a2500108193aa0f30cdb29b2327,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-30905a8b963787ad7fbf55ef,SPAN378-0cd2a77dd9c796e1b7dd745f,TXT378-eb7c9000e38df4b40f2f,RS556-437f557740a8c883525e,TS4L-957765e9621d6c12cca5,lane_4,tier_c,verification_ready_low,https://tppfl.civicweb.net/document/8217/Town%20of%20Pembroke%20Park%20FINAL%20Compensation%20Study_11-.pdf?handle=C5F24F6B7D354540959468F067A8D697,Town of Pembroke Park FINAL Compensation Study (includes West Park entries in a comparative classification/compensation context),West Park,FL,South,safety_and_non_safety_compensation_units,"Municipal job classifications including public safety (e.g., sworn police/firefighter categories shown alongside other classifications)",,Not determined (document published ~6.7 years ago; contains comparative classification/compensation tables referencing West Park),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-eb7c9000e38df4b40f2f.txt,e2889dda44f5683e1d1e1093ac14ca9387adca15aeadc3cb399377639fc54ae3,1d3816a1045ede82584363ad5ad9fc72e8b284679cd88e8010e0a6fe536ec746,"dix.
According to the National League of Cities (NLC), the Commission Form of Government exists today in less than 1% of cities and it
typically occurs in cities with populations below 100,000. The characteristics include:
2019 Town of Pembroke Park Compensation Study",2239,2507,a37aac83c305821fe62478d11888888defff2d5878952cd6bf902142ed5015bf," Town Commission” (Town of Pembroke Park Charter Part I Chapter 2 Article III Division 5 Town
Manager).
All references in this section may be found in the Appen","

• Voters elect individual commissioners to a small governing board
• Each commissioner is responsible for one specific aspect, such as fire, police, public wo",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,weak,weak,not_supported,neutral_or_unclear,weak,context_only,"dix.
According to the National League of Cities (NLC), the Commission Form of Government exists today in less than 1% of cities and it
typically occurs in cities with populations b",true,nlc_government_form_prevalence_not_market_adjustment,Mentions NLC prevalence of commission-form government; does not state compensation or peer-market adjustment/comparability.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0645c9daa969e5f0006a678a2463b08195adb18468746a4244,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-b719b4383ab499be368572bf,SPAN378-9cb2cac552bffa1d175cdd81,TXT378-eb7c9000e38df4b40f2f,RS556-437f557740a8c883525e,TS4L-957765e9621d6c12cca5,lane_4,tier_c,verification_ready_low,https://tppfl.civicweb.net/document/8217/Town%20of%20Pembroke%20Park%20FINAL%20Compensation%20Study_11-.pdf?handle=C5F24F6B7D354540959468F067A8D697,Town of Pembroke Park FINAL Compensation Study (includes West Park entries in a comparative classification/compensation context),West Park,FL,South,safety_and_non_safety_compensation_units,"Municipal job classifications including public safety (e.g., sworn police/firefighter categories shown alongside other classifications)",,Not determined (document published ~6.7 years ago; contains comparative classification/compensation tables referencing West Park),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-eb7c9000e38df4b40f2f.txt,e2889dda44f5683e1d1e1093ac14ca9387adca15aeadc3cb399377639fc54ae3,1d3816a1045ede82584363ad5ad9fc72e8b284679cd88e8010e0a6fe536ec746,"order to
reach a current market value. After attaining the market value, a comparison was executed in order to determine the discrepancy between
other similar municipalities and the existing Town of Pembroke Park salary ranges.
When conducting this salary analysis, the existing salary structure served as the foundation for this project. The compiled market salary
data and the proposed salary ranges based off the market data were updated using a new model that allows a large salary range for new
hires, as well as a wide range allowing room for growth up through the cap. The ultimate objective is to encourage long-term
employment, reduction in turnover, and highly motivated and productive employees.",3919,4625,66dfa6d61276a544e78f9a2ab13a3725348386d2428799efd26e6d1ea1409a51," and current market salary data.
In an effort to complete this analysis, salary data was gathered for each position housed within the Town and then averaged in ","

Data Sources:
The Survey Results consist of the mean salaries compiled from municipalities of a similar population size and capital using their data
between f",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,strong,strong,weak,neutral_or_unclear,strong,direct_text_claim,"order to
reach a current market value. After attaining the market value, a comparison was executed in order to determine the discrepancy between
other similar municipalities and th",true,market_comparison_to_similar_municipalities_for_discrepancy,Evidence of using market value and comparisons to similar municipalities to gauge discrepancies; does not show wage-gap size or causal effects.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_069e1e9e8822ab31006a678a24bf788193bdc88de52eeba87f,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-ae4a7e33f03949066237c0c9,SPAN378-a80ab1ab7ba93c0ef9a7ff05,TXT378-eb7c9000e38df4b40f2f,RS556-437f557740a8c883525e,TS4L-957765e9621d6c12cca5,lane_4,tier_c,verification_ready_low,https://tppfl.civicweb.net/document/8217/Town%20of%20Pembroke%20Park%20FINAL%20Compensation%20Study_11-.pdf?handle=C5F24F6B7D354540959468F067A8D697,Town of Pembroke Park FINAL Compensation Study (includes West Park entries in a comparative classification/compensation context),West Park,FL,South,safety_and_non_safety_compensation_units,"Municipal job classifications including public safety (e.g., sworn police/firefighter categories shown alongside other classifications)",,Not determined (document published ~6.7 years ago; contains comparative classification/compensation tables referencing West Park),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-eb7c9000e38df4b40f2f.txt,e2889dda44f5683e1d1e1093ac14ca9387adca15aeadc3cb399377639fc54ae3,1d3816a1045ede82584363ad5ad9fc72e8b284679cd88e8010e0a6fe536ec746,"Data Sources:
The Survey Results consist of the mean salaries compiled from municipalities of a similar population size and capital using their data
between fiscal years 2018 through 2019. The list of sources requested for the Town of Pembroke Park Salary Study are below.",4627,4899,bc089eb6e47a9fc6563a3840aec2a1638ec4dc253ca4577ea6bb02159653040c," growth up through the cap. The ultimate objective is to encourage long-term
employment, reduction in turnover, and highly motivated and productive employees.

","

2019 Town of Pembroke Park Compensation Study

Municipality
Fort Meade

County

Classification Population

Anne Arundel City

Residential
Homestead

NonNonRes",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,strong,documentary_mechanism_claim,"Data Sources:
The Survey Results consist of the mean salaries compiled from municipalities of a similar population size and capital using their data
between fiscal years 2018 throu",true,explicit_peer_salary_comparability_in_method,Methodological description of using comparable municipalities' mean salaries (not an outcome or causal claim).,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_05f1b67bfbd01551006a678a24cdd88190adf06c8981eaaf36,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-4992242d5669e263d4a42661,SPAN378-2fc5c687b8166e1d401e3ba9,TXT378-8016cda0b10e0d340497,RS556-4d4a069f96bdeba62f17,TS4L-dcb62f63681c23623abe,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/Approved%20Budget%20FY%2024.pdf,City of Henderson NC Approved Budget FY 24 (includes Public Safety Schedule revised 7/1/23 for Police and Fire),Henderson,NC,South,safety_and_non_safety_compensation_units,Public safety classifications (Fire & Police) pay schedule tables,,FY 2024 (with pay schedule revision effective 7/1/23),2023,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8016cda0b10e0d340497.txt,057694e1b3b4fb8c3ca8e57e8fe700c2843ba39bfe28cae9047ce73b977ddbc0,81115edd47b9c2a74c760cee9a018a369fcb8ffdf753a0edc1a5ea8ef724a74d,"Continue to increase tax base and stability of existing housing stock
Staff retention and competitive salaries
Fire Station #3
KLRW Improvements
Redevelopment",78114,78272,43b53e6c118b45492993a1fc7914bb73ff6ee3b47777df0df16a6132517248e1,"n Animal Control Officer position
o Renamed E. Winder Street in honor of Mr. Eddie Hicks
o Approved FY Ending June 30, 2022 Audit

KEY BUDGET ISSUES






","

GF: Page 4

FY 23-24 BUDGET
GOVERNMENTAL FUNDS
10-414: GENERAL FUND CITY ATTORNEY SUMMARY
10-414: CITY ATTORNEY SUMMARY
Actual
Actual
Budget
Estimated Request",MARKET_COMPETITIVENESS,pay_competitiveness,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"Continue to increase tax base and stability of existing housing stock
Staff retention and competitive salaries
Fire Station #3
KLRW Improvements
Redevelopment",true,budget_retention_competitive_salaries_market_signal,Budget section requesting retention via competitive salaries; no wage study details,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0db30d4e91874c86006a678a2709608196a017eeb42c0a40d1,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-8ee245660604d97d6a71a4ff,SPAN378-607b868e7f99ad67091118dd,TXT378-8016cda0b10e0d340497,RS556-4d4a069f96bdeba62f17,TS4L-dcb62f63681c23623abe,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/Approved%20Budget%20FY%2024.pdf,City of Henderson NC Approved Budget FY 24 (includes Public Safety Schedule revised 7/1/23 for Police and Fire),Henderson,NC,South,safety_and_non_safety_compensation_units,Public safety classifications (Fire & Police) pay schedule tables,,FY 2024 (with pay schedule revision effective 7/1/23),2023,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8016cda0b10e0d340497.txt,057694e1b3b4fb8c3ca8e57e8fe700c2843ba39bfe28cae9047ce73b977ddbc0,81115edd47b9c2a74c760cee9a018a369fcb8ffdf753a0edc1a5ea8ef724a74d,"Coordinate and provide support to a comprehensive city-wide classification and pay
study that will be conducted by an outside consultant. Study will include review of
position description questionnaires (PDQs), conducting interviews/focus groups,
conducting labor market surveys, preparing class specifications, etc.
To prepare a Request for Proposal (RFP) and receive proposals from consultants that are
interested in completing a comprehensive classification and pay study for the City of
Henderson employees.",84313,84824,c6fd07436d579a50925acd7930fd83f3ba351c6ffb45106c15511990001c191e,"d in accordance with the City of Henderson’s policies and
procedures as well as local, state and federal regulations.
GOALS & OBJECTIVES
Goal 1:

Objective 1:

","

Goal 2:
Objective 1:

Expand the employee wellness program for City employees.
To expand the wellness program so that it will promote healthy lifestyles and
e",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,strong,documentary_mechanism_claim,"Coordinate and provide support to a comprehensive city-wide classification and pay
study that will be conducted by an outside consultant. Study will include review of
position desc",true,market_comparability_via_classification_and_pay_study,"Market/benchmarking intent via classification and pay study (with labor-market inputs), not evidence of wage outcomes.",true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_05aef8dd7f7911c5006a678a2758108195b97f4e0e156aab41,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-9634a014c8e87b9eac2f1c52,SPAN378-c99b3167cd6616ca06aa54a8,TXT378-8016cda0b10e0d340497,RS556-4d4a069f96bdeba62f17,TS4L-dcb62f63681c23623abe,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/Approved%20Budget%20FY%2024.pdf,City of Henderson NC Approved Budget FY 24 (includes Public Safety Schedule revised 7/1/23 for Police and Fire),Henderson,NC,South,safety_and_non_safety_compensation_units,Public safety classifications (Fire & Police) pay schedule tables,,FY 2024 (with pay schedule revision effective 7/1/23),2023,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8016cda0b10e0d340497.txt,057694e1b3b4fb8c3ca8e57e8fe700c2843ba39bfe28cae9047ce73b977ddbc0,81115edd47b9c2a74c760cee9a018a369fcb8ffdf753a0edc1a5ea8ef724a74d,"To reach and maintain full sworn officer staffing.
To work toward competitive wage in order to recruit new officers and retain existing officers.
Increase in-service training and training in the areas of supervision and command staff.
Innovatively advertise and recruit a diverse workforce that compliments and projects our values.",105892,106223,cd03267c587456e89df5fa710edebc717309ffaec30e5f069c813ef56fc90552,"nt.
Continue working closely with the 11th District Attorney’s Office on prosecution and diversion
strategies.

GOAL 2:
Objective 1:
Objective 2:
Objective 3:

","

GOAL 3:
Objective 1:
Objective 2:

Continue to seek resources to address needed CIP purchases.
Continue the upgrades of agency technology and improve IT suppo",MARKET_COMPETITIVENESS,pay_competitiveness,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"To reach and maintain full sworn officer staffing.
To work toward competitive wage in order to recruit new officers and retain existing officers.
Increase in-service training and t",true,competitive_wage_recruit_retain_in_span,Bounded to the explicit “competitive wage” recruitment/retention staffing aims (not broader staffing effects).,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_096aa54a33f5340e006a678a2804c081978e7a9cce7fd1761d,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-1e4792d2997ac8073ec2c20f,SPAN378-190f08917f0608d7e0e262f4,TXT378-8016cda0b10e0d340497,RS556-4d4a069f96bdeba62f17,TS4L-dcb62f63681c23623abe,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/Approved%20Budget%20FY%2024.pdf,City of Henderson NC Approved Budget FY 24 (includes Public Safety Schedule revised 7/1/23 for Police and Fire),Henderson,NC,South,safety_and_non_safety_compensation_units,Public safety classifications (Fire & Police) pay schedule tables,,FY 2024 (with pay schedule revision effective 7/1/23),2023,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8016cda0b10e0d340497.txt,057694e1b3b4fb8c3ca8e57e8fe700c2843ba39bfe28cae9047ce73b977ddbc0,81115edd47b9c2a74c760cee9a018a369fcb8ffdf753a0edc1a5ea8ef724a74d,"personnel related expenditures, such as retiree health insurance
and reserves for incumbent liabilities for accrued vacation and compensatory time, are accounted
for in this budget department. Additionally, the Fund’s share of the recommended Pay &
Classification Study is included in this budget.",148679,148976,3620844fa9120d81baa068d95f3ee753e6bad80e4bc974ebba7eeef2681b4a8e,"s and other expenditures that should not be
located in an operating budget group. No personnel are assigned to the Non-Departmental
budget group; however, some ","

WF: Page 2

FY 23-24 BUDGET
ENTERPRISE FUNDS
30-680: WATER FUND DEBT SERVICE

30-680: DEBT SERVICE SUMMARY
Actual
21-22
Long-Term Debt Service- P&I $
Lease Pu",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,moderate,weak,neutral_or_unclear,moderate,direct_text_claim,"personnel related expenditures, such as retiree health insurance
and reserves for incumbent liabilities for accrued vacation and compensatory time, are accounted
for in this budget",true,mentions_pay_classification_study_budget_inclusion,Shows the budget includes a recommended Pay & Classification Study share; does not state peer/wage adjustments or competitive rationale within the span.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_087316eeb3f07bdf006a678a280aa881978a4a3e91a6ec9066,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
