candidate_id,target_id,municipality_id,municipality,state,county,region,lane_id,source_family_query_family,source_corpus_routing_hint,candidate_title,candidate_url_or_locator,source_domain,normalized_locator,snippet,search_rank,source_owner,source_owner_type,unit_type_hint,union_name_hint,employer_hint,possible_cycle_or_year,document_type_hint,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,why_relevant,confidence,source_family_hint,source_family_confidence,mechanism_source_family_hints,discovery_timestamp,candidate_quality_hint,duplicate_locator_flag,prior_seen_locator_flag,verification_status,download_status,source_review_status,extraction_status,rating_status,ingestion_status,normalization_status,global_analysis_readiness,lineage
BRM5C-BRM5-20260731-12419-01,BRM5-20260731-12419,cog_2025_167196,Montague,MI,Muskegon County (26121; primary),Midwest,scout_lane_004,compensation_classification_plan,causal_or_pay_record,City of Montague FY 2025/26 Proposed Budget (COLA statement for union and non-union employees),https://cityofmontague.org/wp-content/uploads/2025/09/CofM_FY25_26_BUDGET.pdf,cityofmontague.org,https://cityofmontague.org/wp-content/uploads/2025/09/CofM_FY25_26_BUDGET.pdf,"May indicate an annual wage increase mechanism (COLA) for city employees, but it is not a compensation classification plan or contract wage table.",1,,city,unclear,,Montague municipal government,unclear (operative text references FY 2025/26 only; no multi-year labor agreement term),context_only,insufficient_candidate,full_document,other_operative_text,unclear,none,no,Contains an explicit COLA budgeting statement (3% COLA for union and non-union employees at the beginning of the fiscal year) but does not provide a compensation classification plan/job grade schedule or binding wage/step table.,authoritative_civilian_wage_setting,none,yes,No police/fire/non-safety wage schedules or job-grade/classification compensation plan language found in the document; only a general COLA budgeting statement is present.,"May indicate an annual wage increase mechanism (COLA) for city employees, but it is not a compensation classification plan or contract wage table.",medium,budget_or_pay_plan,high,fiscal_constraint_signal,2026-08-01T03:45:54.240852+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12419
BRM5C-BRM5-20260731-12429-01,BRM5-20260731-12429,cog_2025_166921,Norwood,MI,Charlevoix County (26029; primary),Midwest,scout_lane_004,salary_pay_ordinance,causal_or_pay_record,"Norwood Township Board of Trustees — May 21, 2024 Board Agenda Packet (includes item: “Resolution Clerk Pay Election Cycle for Non-Statutory Duties”)",https://cms5.revize.com/revize/norwoodtownship/May%2021%2C%202024%20Board%20Agenda%20Packet.pdf,cms5.revize.com,https://cms5.revize.com/revize/norwoodtownship/May%2021%2C%202024%20Board%20Agenda%20Packet.pdf,"This is the only discovered Norwood (Charlevoix County) municipal document referencing a clerk-pay resolution for non-statutory duties, aligning with the requested salary_pay_ordinance family and potential retroactive/effective-date implementation need.",1,,third_party,non_safety,,Norwood municipal government municipal government,unclear,agenda_cover_sheet,context_only_candidate,partial_document,index_or_snippet_only,no_anchor_supplied,none,no,"Agenda packet lists the agenda item title for a resolution about clerk pay election cycle, but the operative resolution text/wage amounts/effective date are not visible in the indexed snippet captured here.",authoritative_civilian_wage_setting,possible,yes,"The agenda packet indicates a resolution exists, but qualifying binding wage/salary ordinance or enacted resolution text (with operative effective/implementation language) is not evidenced in the visible portion captured here.","This is the only discovered Norwood (Charlevoix County) municipal document referencing a clerk-pay resolution for non-statutory duties, aligning with the requested salary_pay_ordinance family and potential retroactive/effective-date implementation need.",low,agenda_packet_or_minutes,high,,2026-08-01T03:48:55.594023+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12429
BRM5C-BRM5-20260731-12430-01,BRM5-20260731-12430,cog_2025_167210,Novi,MI,Oakland County (26125; primary),Midwest,scout_lane_004,budget_pay_plan,causal_or_pay_record,Labor Agreement between the City of Novi and Police Officers Labor Council (POLC) (POLC 2025-2028),https://cityofnovi.org/media/ictckhng/polc-contract-2025-2028.pdf,cityofnovi.org,https://cityofnovi.org/media/ictckhng/polc-contract-2025-2028.pdf,Provides sworn police bargaining wages/benefits structure for the City of Novi; may contain longevity and/or specialty/non-base pay mechanisms.,1,,city,police,Police Officers Labor Council (POLC),Novi municipal government,"July 1, 2025 through June 30, 2028",cba,qualifying_candidate,unclear,cover_or_title,overlap,none,no,Contract title indicates 3-year term aligned to a 2025-2028 wage cycle; specific longevity/non-base pay provisions not yet inspected.,safety_target,none,no,Police CBA located; must inspect for longevity shift and non-base pay mechanisms operative text.,Provides sworn police bargaining wages/benefits structure for the City of Novi; may contain longevity and/or specialty/non-base pay mechanisms.,medium,cba,high,,2026-08-01T03:49:31.189100+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12430
BRM5C-BRM5-20260731-12430-02,BRM5-20260731-12430,cog_2025_167210,Novi,MI,Oakland County (26125; primary),Midwest,scout_lane_004,budget_pay_plan,causal_or_pay_record,Agreement between the City of Novi and Michigan Association of Fire Fighters Union (MAFF) (MAFF 2020-2026 CBA with COLA),https://www.cityofnovi.org/media/4wgdc0w3/maff-2020-2026-cba-with-cola.pdf,cityofnovi.org,https://cityofnovi.org/media/4wgdc0w3/maff-2020-2026-cba-with-cola.pdf,Provides firefighter bargaining wages structure for the City of Novi; may include longevity and/or specialty/non-base pay mechanisms.,2,,city,fire,Michigan Association of Fire Fighters Union (MAFF),Novi municipal government,"July 1, 2020 through June 30, 2026 (with COLA referenced)",cba,qualifying_candidate,partial_document,other_operative_text,overlap,none,no,"Contract includes an Appendix A wage schedule excerpt (shows dates 7/1/2023, 7/1/2024, 7/1/2025, 7/1/2026); longevity/non-base pay operative provisions not yet checked.",safety_target,none,no,Fire CBA located; must inspect for longevity shift and non-base pay mechanisms operative text.,Provides firefighter bargaining wages structure for the City of Novi; may include longevity and/or specialty/non-base pay mechanisms.,medium,cba,high,,2026-08-01T03:49:31.189100+00:00,duplicate_or_prior_seen,false,true,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12430
BRM5C-BRM5-20260731-12430-03,BRM5-20260731-12430,cog_2025_167210,Novi,MI,Oakland County (26125; primary),Midwest,scout_lane_004,budget_pay_plan,causal_or_pay_record,Michigan Association of Public Employees (MAPE) Contract (2021-2025) with COLA,https://www.cityofnovi.org/media/gosjuvny/mape-2021-2025-with-cola.pdf,cityofnovi.org,https://cityofnovi.org/media/gosjuvny/mape-2021-2025-with-cola.pdf,"Likely covers ordinary municipal/non-safety civilian bargaining units for Novi, including wage/compensation terms used to compare longevity shift and non-base pay mechanisms.",3,,city,non_safety,Michigan Association of Public Employees (MAPE),Novi municipal government,"July 1, 2021 through June 30, 2025",cba,insufficient_candidate,dead_or_unreadable,cover_or_title,overlap,none,yes,"Fetch timed out during discovery; year-term evidence is from the City HR landing page text, but the PDF contents were not inspectable for operative longevity/non-base pay language.",ordinary_non_safety_comparator,possible,no,PDF was not reliably fetchable (timeout). Must re-attempt retrieval and inspect for operative text covering duration/award period plus longevity/non-base pay.,"Likely covers ordinary municipal/non-safety civilian bargaining units for Novi, including wage/compensation terms used to compare longevity shift and non-base pay mechanisms.",low,cba,high,non_safety_constraint_signal,2026-08-01T03:49:31.189100+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12430
BRM5C-BRM5-20260731-12430-04,BRM5-20260731-12430,cog_2025_167210,Novi,MI,Oakland County (26125; primary),Midwest,scout_lane_004,budget_pay_plan,causal_or_pay_record,Administrative Personnel Policy (updated January 2026) - City of Novi,https://www.cityofnovi.org/media/pu1bpbbf/administrative-policy-revised-eff-07012024.pdf,cityofnovi.org,https://cityofnovi.org/media/pu1bpbbf/administrative-policy-revised-eff-07012024.pdf,"May describe civilian/non-safety pay plan administration, including longevity-related steps or non-base pay mechanisms, suitable as an authoritative wage-setting mechanism reference (context-only until confirmed operative).",4,,city,non_safety,,Novi municipal government,unclear,ordinance_or_policy,context_only_candidate,partial_document,other_operative_text,unclear,none,no,"Shows a revised effective date (eff. 07/01/2024) and discusses administering the pay plan; not a full executed CBA, so operative duration/award period terms for specific bargaining cycles are unclear.",authoritative_civilian_wage_setting,possible,yes,Must inspect for whether it governs non-safety employee pay/steps/longevity and whether it includes binding duration/implementation operative language for the anchor cycle.,"May describe civilian/non-safety pay plan administration, including longevity-related steps or non-base pay mechanisms, suitable as an authoritative wage-setting mechanism reference (context-only until confirmed operative).",medium,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T03:49:31.189100+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12430
BRM5C-BRM5-20260731-12432-01,BRM5-20260731-12432,cog_2025_167251,Olive,MI,Ottawa County (26139; primary),Midwest,scout_lane_004,personnel_policy,causal_or_pay_record,Olive Township Fire Rescue Board Meeting (compiled minutes) — Hourly firefighter wage increased to $27.70/hour; Chief/Assistant Chief wage increases,https://www.olivetownship.org/wp-content/uploads/2025/09/Compiled-2025-FB.pdf,olivetownship.org,https://olivetownship.org/wp-content/uploads/2025/09/Compiled-2025-FB.pdf,"Contains explicit firefighter wage and officer wage increase amounts and personnel-evaluation references; may help infer wage-review continuity, but appears to be internal board minutes rather than a binding CBA/MOA.",1,,city,fire,,Olive municipal government municipal government,unclear,agenda_cover_sheet,context_only_candidate,full_document,other_operative_text,no_anchor_supplied,none,no,"Document is minutes dated Feb 13, 2025; wage increase dollar figures appear in the minutes. No explicit contract term dates or multi-year award period located in the inspected snippet.",safety_target,possible,yes,"To qualify as personnel policy/employee wages comparator, need operative wage plan/period language (e.g., effective dates, duration/term, and whether it is binding for a bargaining unit vs board-adopted rates).","Contains explicit firefighter wage and officer wage increase amounts and personnel-evaluation references; may help infer wage-review continuity, but appears to be internal board minutes rather than a binding CBA/MOA.",medium,mou_or_memorandum,high,,2026-08-01T03:50:16.575100+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12432
BRM5C-BRM5-20260731-12432-02,BRM5-20260731-12432,cog_2025_167251,Olive,MI,Ottawa County (26139; primary),Midwest,scout_lane_004,personnel_policy,causal_or_pay_record,,,,,Non-safety comparator requested; must locate an Olive (Ottawa County) municipal personnel policy or wage schedule/resolution affecting general municipal employees.,2,,unknown,non_safety,,Olive municipal government municipal government,unclear,insufficient_source,insufficient_candidate,unclear,unclear,unclear,none,no,"No qualifying Olive, MI non-safety personnel policy / employee wage-compensation plan with operative term/effective dates was located in the inspected sources.",ordinary_non_safety_comparator,possible,no,"Requires discovery of Olive, MI municipal wage ordinance/resolution or binding compensation plan for non-safety (civilian/general municipal employees) with explicit operative period.",Non-safety comparator requested; must locate an Olive (Ottawa County) municipal personnel policy or wage schedule/resolution affecting general municipal employees.,low,wage_schedule,high,non_safety_constraint_signal,2026-08-01T03:50:16.575100+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12432
BRM5C-BRM5-20260731-12433-01,BRM5-20260731-12433,cog_2025_167074,Oliver,MI,Kalkaska County (26079; primary),Midwest,scout_lane_004,civil_service_hr,causal_or_pay_record,Oliver Township Minutes & Special Meetings (landing page; includes pay-resolution summary item),https://www.olivertwp.net/minutes-special-meetings/,olivertwp.net,https://olivertwp.net/minutes-special-meetings,"Municipal minutes/special meeting listings are a likely place where wage/compensation resolutions, payroll rate schedules, or personnel pay updates would be attached or summarized for non-safety and potentially safety-related positions.",1,,city,unclear,,Oliver Township (Kalkaska County),unclear,agenda_cover_sheet,context_only_candidate,index_or_landing_page,index_or_snippet_only,unclear,none,yes,"Landing page is discoverable via search snippet, but direct inspection failed (HTTP 502/timeout), so operative wage-setting text cannot be confirmed.",mechanism_context,possible,yes,Could not reliably fetch the page contents to confirm any binding wage/classification language for police/fire/non_safety.,"Municipal minutes/special meeting listings are a likely place where wage/compensation resolutions, payroll rate schedules, or personnel pay updates would be attached or summarized for non-safety and potentially safety-related positions.",medium,agenda_packet_or_minutes,high,non_safety_constraint_signal,2026-08-01T03:50:42.361730+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12433
BRM5C-BRM5-20260731-12434-01,BRM5-20260731-12434,cog_2025_225597,Oneida charter,MI,Eaton County (26045; primary),Midwest,scout_lane_004,agenda_minutes_packet,causal_or_pay_record,"Oneida Charter Township Board Agenda (Regular Meeting) — ""Elected Officials 2025 Salary"" (Agenda Item 12)",https://oneidatownship.org/wp-content/uploads/2025/03/1-2024-11-12-Board-Agenda.pdf,oneidatownship.org,https://oneidatownship.org/wp-content/uploads/2025/03/1-2024-11-12-Board-Agenda.pdf,"Contains an agenda item indicating municipal wage-setting for 2025 (salary setting), which may be relevant as an authoritative civilian compensation reference, but it is not a police/fire/nonsafety CBA for covered employee bargaining units.",1,,city,non_safety,,Oneida Charter Township municipal government,unclear,agenda_cover_sheet,context_only_candidate,partial_document,other_operative_text,unclear,none,no,Agenda shows a 2025 salary item but does not include the operative salary amounts/duration text in this document.,authoritative_civilian_wage_setting,possible,yes,Operative wage amounts/duration clause are not present in the agenda PDF; requires locating the attached/related resolution or minutes containing the salary schedule details.,"Contains an agenda item indicating municipal wage-setting for 2025 (salary setting), which may be relevant as an authoritative civilian compensation reference, but it is not a police/fire/nonsafety CBA for covered employee bargaining units.",low,agenda_packet_or_minutes,high,non_safety_constraint_signal,2026-08-01T03:51:05.206002+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12434
BRM5C-BRM5-20260731-12437-01,BRM5-20260731-12437,cog_2025_106467,Ovid,MI,Clinton County (26037; primary),Midwest,scout_lane_004,broad_pay_employee_compensation_index,discovery_route_separate_corpora,"Collective Bargaining Agreement (City of Ovid, Michigan and Capitol City Labor Program) — Non-Supervisory Police Officers",https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf,cclp.us,https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf,Potential police sworn wage/compensation terms for Ovid municipal employees via an executed CBA.,1,,union,police,Capitol City Labor Program (CCLP),"City of Ovid, Michigan","unclear (operative term appears Oct 1, 2023 to Dec 31, 2024; confirm wage retroactivity/effective dates inside)",cba,context_only_candidate,full_document,duration_clause,no_anchor_supplied,none,no,Anchor cycle not supplied; document term visible in title/cover effective dates; wage retroactive/effective implementation for compensation must be confirmed in Article/Appendix wage language.,safety_target,possible,yes,Scout-stage: need to extract exact operative wage/retroactive implementation language (incl. effective dates) from the wage provisions.,Potential police sworn wage/compensation terms for Ovid municipal employees via an executed CBA.,medium,cba,high,,2026-08-01T03:52:07.490130+00:00,duplicate_or_prior_seen,true,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12437
BRM5C-BRM5-20260731-12437-02,BRM5-20260731-12437,cog_2025_106467,Ovid,MI,Clinton County (26037; primary),Midwest,scout_lane_004,broad_pay_employee_compensation_index,discovery_route_separate_corpora,"Collective Bargaining Agreement (City of Ovid, Michigan and Capitol City Labor Program) — Non-Supervisory Police Officers (Corrected)",https://cclp.us/wp-content/uploads/Ovid-CBA-FINAL-01-01-25-12-31-27-Corrected.pdf,cclp.us,https://cclp.us/wp-content/uploads/Ovid-CBA-FINAL-01-01-25-12-31-27-Corrected.pdf,Potential police sworn wage/compensation terms for Ovid municipal employees via an executed CBA.,2,,union,police,Capitol City Labor Program (CCLP),"City of Ovid, Michigan","unclear (operative term appears Jan 1, 2025 to Dec 31, 2027; confirm wage retroactivity/effective dates inside)",cba,context_only_candidate,full_document,duration_clause,no_anchor_supplied,none,no,Anchor cycle not supplied; document term visible in cover/table of contents/termination clause; wage retroactivity/effective implementation for compensation must be confirmed in wage provisions and any appendices.,safety_target,possible,yes,Scout-stage: need to extract exact operative wage/retroactive implementation language (incl. effective dates) from the wage provisions.,Potential police sworn wage/compensation terms for Ovid municipal employees via an executed CBA.,medium,cba,high,,2026-08-01T03:52:07.490130+00:00,duplicate_or_prior_seen,true,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12437
BRM5C-BRM5-20260731-12440-01,BRM5-20260731-12440,cog_2025_128288,Perrinton,MI,Gratiot County (26057; primary),Midwest,scout_lane_004,wage_salary_schedule,causal_or_pay_record,City Council — Council Meeting Minutes (landing/index page with monthly minutes files),https://www.villageofperrinton.com/city-council,villageofperrinton.com,https://villageofperrinton.com/city-council,Municipal wage setting is commonly approved in council minutes/resolutions; this page is the discoverable municipal labor source index for Perrinton.,1,,city,unclear,,Village of Perrinton municipal government,unclear,index_page,context_only_candidate,index_or_landing_page,index_or_snippet_only,no_anchor_supplied,none,no,"Index page lists calendar years/months (e.g., 2024–2026) but does not itself contain operative wage/salary schedule text.",mechanism_context,none,yes,"Minute documents must be inspected for any operative wage/salary schedule language (e.g., adopted pay scales, step adjustments, or executed wage MOAs).",Municipal wage setting is commonly approved in council minutes/resolutions; this page is the discoverable municipal labor source index for Perrinton.,medium,agenda_packet_or_minutes,high,,2026-08-01T03:53:03.438547+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12440
BRM5C-BRM5-20260731-12440-02,BRM5-20260731-12440,cog_2025_128288,Perrinton,MI,Gratiot County (26057; primary),Midwest,scout_lane_004,wage_salary_schedule,causal_or_pay_record,January 2025 Village Minutes (file link surfaced from council minutes index; contents not retrievable here),https://irp.cdn-website.com/c5f93ba3/files/uploaded/January%2B2025%2BVillage%2BMinutes.docx,irp.cdn-website.com,https://irp.cdn-website.com/c5f93ba3/files/uploaded/January%2B2025%2BVillage%2BMinutes.docx,"If the minutes include pay-table adoptions, wage increases, or compensation plan updates, they could provide wage-setting evidence for non-safety municipal employees (or other safety categories if addressed).",2,,city,unclear,,Village of Perrinton municipal government,unclear,blocked_or_unreadable,insufficient_candidate,blocked_or_unreadable,unclear,unclear,none,yes,Cannot confirm whether any wage schedule/salary schedule or wage review language appears because the file could not be fetched (HTTP 403).,mechanism_context,possible,yes,HTTP 403 Forbidden prevents inspection; wage/salary schedule operative text cannot be verified.,"If the minutes include pay-table adoptions, wage increases, or compensation plan updates, they could provide wage-setting evidence for non-safety municipal employees (or other safety categories if addressed).",low,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T03:53:03.438547+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12440
BRM5C-BRM5-20260731-12442-01,BRM5-20260731-12442,cog_2025_128457,Pinora,MI,Lake County (26085; primary),Midwest,scout_lane_004,budget_pay_plan,causal_or_pay_record,Corrected Adopted 2025-26 Budget (Pinora Township),https://pinoratownshipmi.org/wp-content/uploads/2025/06/Corrected-Adopted-2025-26-Budget-pg-1-pages.pdf,pinoratownshipmi.org,https://pinoratownshipmi.org/wp-content/uploads/2025/06/Corrected-Adopted-2025-26-Budget-pg-1-pages.pdf,Municipal budget/adopted budget may contain township employee wage or compensation adjustments (remaining-municipality budget_pay_plan discovery).,1,,city,non_safety,,Pinora Township,unclear,wage_schedule_or_compensation_plan,context_only_candidate,unclear,index_or_snippet_only,unclear,none,yes,Only landing-level discovery of an adopted 2025-26 budget file; PDF contents could not be inspected for operative wage/payment-plan raise language.,authoritative_civilian_wage_setting,possible,yes,PDF text could not be fetched/inspected by the tool (no operative wage-plan/raise language extracted).,Municipal budget/adopted budget may contain township employee wage or compensation adjustments (remaining-municipality budget_pay_plan discovery).,low,budget_or_pay_plan,high,,2026-08-01T03:53:59.554489+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12442
BRM5C-BRM5-20260731-12442-02,BRM5-20260731-12442,cog_2025_128457,Pinora,MI,Lake County (26085; primary),Midwest,scout_lane_004,budget_pay_plan,causal_or_pay_record,Proposed 2025-26 Budget (Pinora Township),https://pinoratownshipmi.org/wp-content/uploads/2025/04/Proposed-2025-26-Budget.pdf,pinoratownshipmi.org,https://pinoratownshipmi.org/wp-content/uploads/2025/04/Proposed-2025-26-Budget.pdf,Municipal budget proposal may include general employee compensation changes (broad remaining-municipality pay-plan discovery).,2,,city,non_safety,,Pinora Township,unclear,wage_schedule_or_compensation_plan,context_only_candidate,unclear,index_or_snippet_only,unclear,none,yes,Only landing-level discovery of a proposed 2025-26 budget file; PDF contents could not be inspected for operative wage-payment-plan raise language.,authoritative_civilian_wage_setting,possible,yes,PDF text could not be fetched/inspected by the tool (no operative wage-plan/raise language extracted).,Municipal budget proposal may include general employee compensation changes (broad remaining-municipality pay-plan discovery).,low,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T03:53:59.554489+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12442
BRM5C-BRM5-20260731-12444-01,BRM5-20260731-12444,cog_2025_128441,Plainfield,MI,Iosco County (26069; primary),Midwest,scout_lane_004,personnel_policy,causal_or_pay_record,"February 1, 2023 Special Meeting Minutes (Plainfield Township) — 2023 Wage Discussion (Hourly employees) + Elected officer salary figures",https://plainfieldtwpmi.com/2023/03/17/february-1-2023-special-meeting-minutes/,plainfieldtwpmi.com,https://plainfieldtwpmi.com/2023/03/17/february-1-2023-special-meeting-minutes,Personnel/wage setting mechanism context for non-safety municipal employees; may precede or reflect a step schedule later formalized elsewhere.,1,,city,non_safety,,Plainfield municipal government municipal government,unclear,context_only,context_only_candidate,partial_document,other_operative_text,no_anchor_supplied,none,no,"Contains explicit wage discussion and some compensation figures, but no step schedule progression grades or multi-step wage plan language found in the available snippet.",mechanism_context,possible,yes,Operative wage plan/step progression (grades/steps/duration) is not evidenced by this minutes/snippet; only general wage discussion and specific hourly/salary amounts are visible.,Personnel/wage setting mechanism context for non-safety municipal employees; may precede or reflect a step schedule later formalized elsewhere.,medium,agenda_packet_or_minutes,high,non_safety_constraint_signal,2026-08-01T03:54:48.763670+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12444
BRM5C-BRM5-20260731-12444-02,BRM5-20260731-12444,cog_2025_128441,Plainfield,MI,Iosco County (26069; primary),Midwest,scout_lane_004,personnel_policy,causal_or_pay_record,"March 15, 2023 Meeting Minutes (Plainfield Township) — Wages for Full Time Employees",https://plainfieldtwpmi.com/2023/04/21/march-15-2023-meeting-minutes/,plainfieldtwpmi.com,https://plainfieldtwpmi.com/2023/04/21/march-15-2023-meeting-minutes,"Provides wage-setting reference points for ordinary municipal/civilian employees (non-safety), potentially useful when locating a formal step schedule/policy document.",2,,city,non_safety,,Plainfield municipal government municipal government,unclear,context_only,context_only_candidate,partial_document,other_operative_text,no_anchor_supplied,possible,no,Lists full-time employee wages but snippet evidence does not show a step schedule progression (grades/steps/duration clause).,mechanism_context,possible,yes,Step schedule progression grades and duration language are not evidenced; appears to be an annual wage approval rather than an executed wage plan.,"Provides wage-setting reference points for ordinary municipal/civilian employees (non-safety), potentially useful when locating a formal step schedule/policy document.",medium,agenda_packet_or_minutes,high,non_safety_constraint_signal,2026-08-01T03:54:48.763670+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12444
BRM5C-BRM5-20260731-12446-01,BRM5-20260731-12446,cog_2025_208361,Pleasantview,MI,Emmet County (26047; primary),Midwest,scout_lane_004,agenda_minutes_packet,causal_or_pay_record,"Pleasant View Township Board Minutes (example record: October 21, 2025)",https://pleasantviewmi.gov/wp-content/uploads/2025-10-21-Board-Meeting-Minutes.pdf,pleasantviewmi.gov,https://pleasantviewmi.gov/wp-content/uploads/2025-10-21-Board-Meeting-Minutes.pdf,Municipal minutes can sometimes attach wage-related settlements or policy/wage approvals; this is a starting point for further discovery within the township’s minutes archive.,1,,city,non_safety,,Pleasantview municipal government municipal government,unclear,meeting_minutes,context_only_candidate,partial_document,index_or_snippet_only,no_anchor_supplied,none,no,"Minutes appear to be administrative/operational (consent agenda, budget items, payroll approvals) and do not show an executed labor agreement, wage MOA, or binding wage schedule/terms for non-safety municipal employees.",mechanism_context,possible,yes,No visible collective bargaining/wage-setting operative language or labor agreement terms for non-safety municipal employees in this minutes sample; only context/administrative items.,Municipal minutes can sometimes attach wage-related settlements or policy/wage approvals; this is a starting point for further discovery within the township’s minutes archive.,low,agenda_packet_or_minutes,high,non_safety_constraint_signal,2026-08-01T03:55:36.088213+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12446
