source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,verification_status,http_status_code,content_type_header,content_length_header,candidate_review_status,lane_id,lane_sequence,duplicate_canonical_locator_of,live_status,global_analysis_readiness
CBSRD-20260728-f26543107f435ce795d5,CBCR-20260728-04674,B4XPAR-20260727-005093,BCV-20260728-04006,broad_4x1000_deduped,MT,West,Three Forks,Gallatin County (30031; primary),AGENDA FOR COUNCIL MEETING (includes wage recommendations / wage & compensation for appointed city officers and employees item listing),https://www.threeforksmontana.us/documents/650/8.8.2023.pdf,https://threeforksmontana.us/documents/650/8.8.2023.pdf,threeforksmontana.us,agenda_packet_or_minutes,agenda_cover_sheet,high,verified_reachable,200,application/pdf,not_reported,source_review_ready_high,source_review_lane_002,29,,not_run,false
CBSRD-20260728-a679c491c2b30c014f3c,CBCR-20260728-04675,B4XPAR-20260727-005094,BCV-20260728-06149,broad_4x1000_deduped,MT,West,Three Forks,Gallatin County (30031; primary),Annual Budget (landing page with links to signed FY budgets / budget documents),https://threeforksmontana.us/annual-budget,https://threeforksmontana.us/annual-budget,threeforksmontana.us,budget_or_pay_plan,index_page,high,verified_reachable,200,text/html,not_reported,source_review_ready_high,source_review_lane_002,30,,not_run,false
CBSRD-20260728-89f363d30d5c5b43ed68,CBCR-20260728-04676,B4XPAR-20260727-005095,BCV-20260728-08293,broad_4x1000_deduped,MT,West,Three Forks,Gallatin County (30031; primary),Final complete budget doc FY22-23 (CITY OF THREE FORKS) [PDF],https://threeforksmontana.us/documents/650/Final_complete_budget_doc_FY22-23.pdf,https://threeforksmontana.us/documents/650/Final_complete_budget_doc_FY22-23.pdf,threeforksmontana.us,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,not_reported,source_review_ready_high,source_review_lane_002,31,,not_run,false
CBSRD-20260728-c060a1f9c61abfbcd5dd,CBCR-20260728-01419,B4XPAR-20260727-001529,BCV-20260728-04093,broad_4x1000_deduped,MT,West,Townsend,Broadwater County (30007; primary),"June 17, 2025 City of Townsend Council Meeting Minutes (mentions pay matrix as separate document set by annual council resolution)",https://townsendmontana.net/minutes-2020-current/june-17-2025-2/,https://townsendmontana.net/minutes-2020-current/june-17-2025-2,townsendmontana.net,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,text/html,not_reported,source_review_ready_high,source_review_lane_002,32,,not_run,false
CBSRD-20260728-4c25b8af0d1a2e99ef5d,CBCR-20260728-01417,B4XPAR-20260727-001527,BCV-20260728-06237,broad_4x1000_deduped,MT,West,Townsend,Broadwater County (30007; primary),"June 2, 2026 City of Townsend Council Meeting Minutes (contains item: Fire Department Memorandum and Wage Review)",https://townsendmontana.net/minutes-2020-current/june-2-2026/,https://townsendmontana.net/minutes-2020-current/june-2-2026,townsendmontana.net,mou_or_memorandum,meeting_minutes,high,verified_reachable,200,text/html,not_reported,source_review_ready_high,source_review_lane_002,33,,not_run,false
CBSRD-20260728-0cd0adc25952583c94b9,CBCR-20260728-03076,B4XPAR-20260727-003338,BCV-20260728-04088,broad_4x1000_deduped,MT,West,Valier,Pondera County (30073; primary),Regular Council Meeting minutes (includes 'Law Enforcement Report' but no visible wage-setting terms),https://www.townofvalier.com/_files/ugd/9bec14_11a4491f0d144a11a75d5f8ba639dcf4.pdf,https://townofvalier.com/_files/ugd/9bec14_11a4491f0d144a11a75d5f8ba639dcf4.pdf,townofvalier.com,arbitration_award,meeting_minutes,high,verified_reachable,200,application/pdf,205613,source_review_ready_high,source_review_lane_002,34,,not_run,false
CBSRD-20260728-cac47856d88ccd8ddf65,CBCR-20260728-01426,B4XPAR-20260727-001537,BCV-20260728-04091,broad_4x1000_deduped,MT,West,Whitehall,Jefferson County (30043; primary),Resolution No. 13-13 — Adopting and Approving a Cost-of-Living Increase for Certain Employees of the Town of Whitehall,https://www.townofwhitehallmt.com/documents/568/2013-RESOLUTIONS.pdf,https://townofwhitehallmt.com/documents/568/2013-RESOLUTIONS.pdf,townofwhitehallmt.com,other_local_government_pay_policy,ordinance_or_policy,high,verified_reachable,200,application/pdf,not_reported,source_review_ready_high,source_review_lane_002,35,,not_run,false
CBSRD-20260728-e9b35e16079b6193fd93,CBCR-20260728-01427,B4XPAR-20260727-001538,BCV-20260728-06233,broad_4x1000_deduped,MT,West,Whitehall,Jefferson County (30043; primary),Resolution No. 18-09 — Adopting and Approving a Wage Increase for Employees of the Town of Whitehall,https://www.townofwhitehallmt.com/documents/568/2008-2009-RESOLUTION.pdf,https://townofwhitehallmt.com/documents/568/2008-2009-RESOLUTION.pdf,townofwhitehallmt.com,other_local_government_pay_policy,ordinance_or_policy,high,verified_reachable,200,application/pdf,not_reported,source_review_ready_high,source_review_lane_002,36,,not_run,false
CBSRD-20260728-70d12e32b88a129a6095,CBCR-20260728-03079,B4XPAR-20260727-003341,BCV-20260728-08377,broad_4x1000_deduped,MT,West,Winifred,Fergus County (30027; primary),Town Council Meeting Minutes Archive (includes multiple .docx minutes files; inspect for wage/pay policy attachments),https://www.townofwinifred.com/meeting-archive,https://townofwinifred.com/meeting-archive,townofwinifred.com,salary_ordinance,index_page,high,verified_reachable,200,text/html,not_reported,source_review_ready_high,source_review_lane_002,37,,not_run,false
CBSRD-20260728-845bf0ee35bd0b7059ca,CBCR-20260728-02666,B4XPAR-20260727-002883,BCV-20260728-06478,broad_4x1000_deduped,NC,South,Archdale,Randolph County (37151; primary); Guilford County (37081),Agenda Center (Archdale City Council meeting agendas; attachments may include budget/pay policies),https://www.archdale-nc.gov/agendacenter,https://archdale-nc.gov/agendacenter,archdale-nc.gov,budget_or_pay_plan,agenda_cover_sheet,high,verified_reachable,200,text/html,40173,source_review_ready_high,source_review_lane_002,38,,not_run,false
CBSRD-20260728-57f0d48545a462f4cdb9,CBCR-20260728-02665,B4XPAR-20260727-002881,BCV-20260728-04335,broad_4x1000_deduped,NC,South,Archdale,Randolph County (37151; primary); Guilford County (37081),City of Archdale General Employees Pay Scale 2024-2025,https://www.archdale-nc.gov/Archive.aspx?ADID=77,https://archdale-nc.gov/ArchiveCenter/ViewFile/Item/77,archdale-nc.gov,wage_schedule,wage_schedule_or_compensation_plan,high,verified_reachable_redirected,200,application/pdf,257832,source_review_ready_high,source_review_lane_002,39,,not_run,false
CBSRD-20260728-163acac5b41e1eb07e45,CBCR-20260728-04311,B4XPAR-20260727-004693,BCV-20260728-04797,broad_4x1000_deduped,NC,South,Clemmons,Forsyth County (37067; primary),"Village of Clemmons Proposed/Approved Budget and Budget Message — Pay Classification Plan (Fiscal Year Ending June 30, 2026)",https://clemmons.org/ArchiveCenter/ViewFile/Item/509,https://clemmons.org/ArchiveCenter/ViewFile/Item/509,clemmons.org,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,734149,source_review_ready_high,source_review_lane_002,40,,not_run,false
CBSRD-20260728-0771f8aac74d0c1e85a9,CBCR-20260728-05904,B4XPAR-20260727-006430,BCV-20260728-04956,broad_4x1000_deduped,NC,South,Conover,Catawba County (37035; primary),Annual Comprehensive (includes Pay Plan and Position Classification Study description; references adoption of first pay plan since 1990 in April 2022),https://www.conovernc.gov/Archive/ViewFile/Item/50,https://conovernc.gov/Archive/ViewFile/Item/50,conovernc.gov,classification_study,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,18253669,source_review_ready_high,source_review_lane_002,41,,not_run,false
CBSRD-20260728-70ed10cca9c2a3dcc1cc,CBCR-20260728-04315,B4XPAR-20260727-004697,BCV-20260728-03044,broad_4x1000_deduped,NC,South,Elizabeth City,Pasquotank County (37139; primary); Camden County (37029),Minutes - City Council Regular Session (includes discussion of fees and pay-related/compensation items; no attached binding wage instrument identified from available minutes excerpt),https://elizabethcitync.gov/vertical/sites/%7B81CF1C17-216A-4959-BE57-0B405379B891%7D/uploads/Minutes_-_City_Council_Regular_Session_January_12_2026.pdf,https://elizabethcitync.gov/vertical/sites/%7B81CF1C17-216A-4959-BE57-0B405379B891%7D/uploads/Minutes_-_City_Council_Regular_Session_January_12_2026.pdf,elizabethcitync.gov,budget_or_pay_plan,meeting_minutes,high,verified_reachable,200,application/pdf,672322,source_review_ready_high,source_review_lane_002,42,,not_run,false
CBSRD-20260728-b2ef6a183bee38713973,CBCR-20260728-02676,B4XPAR-20260727-002895,BCV-20260728-00964,broad_4x1000_deduped,NC,South,Fletcher,Henderson County (37089; primary),Town employee pay and classification study (referenced in newsletter; no executed wage schedule/MOA text visible in lead snippet),https://www.fletchernc.org/wp-content/uploads/2024/04/May-2024-Newsletter.pdf,https://fletchernc.org/wp-content/uploads/2024/04/May-2024-Newsletter.pdf,fletchernc.org,classification_study,context_only,high,verified_reachable,200,application/pdf,2496726,source_review_ready_high,source_review_lane_002,43,,not_run,false
CBSRD-20260728-83739f2ffd10cc39f506,CBCR-20260728-01052,B4XPAR-20260727-001129,BCV-20260728-08336,broad_4x1000_deduped,NC,South,Forest City,Rutherford County (37161; primary),"Town of Forest City Personnel Policy (effective July 1, 2014) — Pay Plan / Starting Salaries / Overtime provisions",https://www.townofforestcity.com/sites/default/files/uploads/government/transparency/personnel-policy.pdf,https://townofforestcity.com/sites/default/files/uploads/government/transparency/personnel-policy.pdf,townofforestcity.com,budget_or_pay_plan,ordinance_or_policy,high,verified_reachable,200,application/pdf,347324,source_review_ready_high,source_review_lane_002,44,,not_run,false
CBSRD-20260728-d42e8e6a0c5ceea23bb3,CBCR-20260728-01050,B4XPAR-20260727-001127,BCV-20260728-06193,broad_4x1000_deduped,NC,South,Forest City,Rutherford County (37161; primary),Town of Forest City Salary Schedule 2025-2026 (effective July 2025),https://www.townofforestcity.com/sites/default/files/uploads/salary-schedule-effective-july-2025-sched1.pdf,https://townofforestcity.com/sites/default/files/uploads/salary-schedule-effective-july-2025-sched1.pdf,townofforestcity.com,wage_schedule,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,32061,source_review_ready_high,source_review_lane_002,45,,not_run,false
CBSRD-20260728-8a827a90269e5d1a727d,CBCR-20260728-01056,B4XPAR-20260727-001133,BCV-20260728-01008,broad_4x1000_deduped,NC,South,Gibsonville,Guilford County (37081; primary); Alamance County (37001),"MINUTES – August 19, 2024 (Discussion of 'Town Wages' and entering into a classification and wage study with Piedmont Triad Regional Council)",https://www.gibsonvillenc.org/s/8-19-2024-Regular-Meeting.pdf,https://static1.squarespace.com/static/606342d01f37ad2029c30ca8/t/66e97586da25a8061a0752e6/1726576006378/8-19-2024+Regular+Meeting.pdf,gibsonvillenc.org,classification_study,meeting_minutes,high,verified_reachable_redirected,200,application/pdf,140577,source_review_ready_high,source_review_lane_002,46,,not_run,false
CBSRD-20260728-570c814caa216cb92086,CBCR-20260728-01054,B4XPAR-20260727-001131,BCV-20260728-07438,broad_4x1000_deduped,NC,South,Gibsonville,Guilford County (37081; primary); Alamance County (37001),Town Policies: I. 3 | Longevity Pay (link target docx),https://www.gibsonvillenc.org/s/I3-Longevity-Pay.docx,https://static1.squarespace.com/static/606342d01f37ad2029c30ca8/t/62026d43a0c3ee15429fc3be/1644326211308/I.3+Longevity+Pay.docx,gibsonvillenc.org,wage_schedule,wage_schedule_or_compensation_plan,high,verified_reachable_redirected,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,76084,source_review_ready_high,source_review_lane_002,47,,not_run,false
