source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,verification_status,http_status_code,content_type_header,content_length_header,candidate_review_status,lane_id,lane_sequence,duplicate_canonical_locator_of,live_status,global_analysis_readiness
CBSRD-20260728-02af0e01c920f17e925d,CBCR-20260728-05252,B4XPAR-20260727-005733,BCV-20260728-04218,broad_4x1000_deduped,WI,Midwest,Seymour,Outagamie County (55087; primary),"Arbitration Award (Interest Arbitration) - Seymour Professional Police Officers Union Local 455-A, AFSCME - City of Seymour (Police Department), Decision No. 32229-A (MIA-2789)",https://werc.wi.gov/interest_awards/mia32229.pdf,https://werc.wi.gov/interest_awards/mia32229.pdf,werc.wi.gov,arbitration_award,factfinding,high,verified_reachable,200,application/pdf,52458,source_review_ready_high,source_review_lane_003,11,,not_run,false
CBSRD-20260728-923ced684d730235fc1f,CBCR-20260728-05253,B4XPAR-20260727-005734,BCV-20260728-02073,broad_4x1000_deduped,WI,Midwest,Seymour,Outagamie County (55087; primary),"Arbitration Award (Interest Arbitration) - Seymour Employees Union Local 455-A, AFSCME - City of Seymour (DPW), Decision No. 32228-A (INT/ARB-10942)",https://werc.wi.gov/interest_awards/int32228.pdf,https://werc.wi.gov/interest_awards/int32228.pdf,werc.wi.gov,arbitration_award,factfinding,high,verified_reachable,200,application/pdf,69922,source_review_ready_high,source_review_lane_003,12,,not_run,false
CBSRD-20260728-c74aaaffb4f122887919,CBCR-20260728-07600,BSSC-20260727-01250,BCV-20260728-02066,broad_490_preserved_review_queue,WI,Midwest,Sheboygan,,WERC Arbitration Award No. 7991 (Extra duty pay grievances; instructor premium pay),https://werc.wi.gov/grievance_awards/7991.pdf,https://werc.wi.gov/grievance_awards/7991.pdf,werc.wi.gov,arbitration_award,arbitration_award,high,verified_reachable,200,application/pdf,103122,source_review_ready_high,source_review_lane_003,13,,not_run,false
CBSRD-20260728-1954de0416b9cdb365cf,CBCR-20260728-07601,BSSC-20260727-01252,BCV-20260728-06353,broad_490_preserved_review_queue,WI,Midwest,Sheboygan,,WERC Arbitration Award MA-10881 (Public Works Inspector; make-whole / discipline case),https://werc.wi.gov/grievance_awards/6210.pdf,https://werc.wi.gov/grievance_awards/6210.pdf,werc.wi.gov,arbitration_award,arbitration_award,high,verified_reachable,200,application/pdf,113159,source_review_ready_high,source_review_lane_003,14,,not_run,false
CBSRD-20260728-f8dd261347ff054db938,CBCR-20260728-00421,B4XPAR-20260727-000467,BCV-20260728-01766,broad_4x1000_deduped,WI,Midwest,Somers,Kenosha County (55059; primary),Village of Somers - Village Work Session Materials (mentions collective bargaining agreement for Firefighter/EMT/Paramedic compensation/benefits),https://www.somerswi.gov/wp-content/uploads/2020/10/20201006-Village-Work-Session-Materials-opt.pdf,https://somerswi.gov/wp-content/uploads/2020/10/20201006-Village-Work-Session-Materials-opt.pdf,somerswi.gov,cba,context_only,high,verified_reachable,200,application/pdf,3231586,source_review_ready_high,source_review_lane_003,15,,not_run,false
CBSRD-20260728-51fc8f248fabca0b87cb,CBCR-20260728-00422,B4XPAR-20260727-000468,BCV-20260728-06053,broad_4x1000_deduped,WI,Midwest,Somers,Kenosha County (55059; primary),"Somers Options Assessment (may include Firefighter/Paramedic salary/benefit figures, but not confirmed as binding wage-setting text)",https://www.somerswi.gov/wp-content/uploads/2025/09/2025.09.17-Somers-Options-Assessment_09172025.pdf,https://somerswi.gov/wp-content/uploads/2025/09/2025.09.17-Somers-Options-Assessment_09172025.pdf,somerswi.gov,wage_schedule,insufficient_source,high,verified_reachable,200,application/pdf,918150,source_review_ready_high,source_review_lane_003,16,,not_run,false
CBSRD-20260728-38ac52ca1f6a26debff6,CBCR-20260728-03700,B4XPAR-20260727-004032,BCV-20260728-03102,broad_4x1000_deduped,WI,Midwest,Somerset,St. Croix County (55109; primary),Village of Somerset Employee Handbook (dated June 2025) — compensation/pay policy content included within Oct 2025 board meeting packet,https://files.heygov.com/villageofsomerset.us/meetings/me_01k7sjgccmavn210h4g9702jt0/october-2025-packet-10-21-25.pdf,https://files.heygov.com/villageofsomerset.us/meetings/me_01k7sjgccmavn210h4g9702jt0/october-2025-packet-10-21-25.pdf,files.heygov.com,wage_schedule,context_only,high,verified_reachable,200,application/pdf,8380080,source_review_ready_high,source_review_lane_003,17,,not_run,false
CBSRD-20260728-8e8982f1f6a21d6a089b,CBCR-20260728-07602,BSSC-20260727-01253,BCV-20260728-08242,broad_490_preserved_review_queue,WI,Midwest,St. Francis,,"Agreement Between City of St. Francis and the St. Francis Professional Police Association Local 217 (Labor Association of Wisconsin, Inc.)",https://stfranciswi.org/vertical/sites/%7BC5783A04-366C-48FE-A2BE-4B030830137A%7D/uploads/Consent_Agenda_and_Packet_03-01-2022.pdf,https://stfranciswi.org/vertical/sites/%7BC5783A04-366C-48FE-A2BE-4B030830137A%7D/uploads/Consent_Agenda_and_Packet_03-01-2022.pdf,stfranciswi.org,cba,cba,high,verified_reachable,200,application/pdf,1180539,source_review_ready_high,source_review_lane_003,18,,not_run,false
CBSRD-20260728-db113e80e7c8468ecde8,CBCR-20260728-05260,B4XPAR-20260727-005741,BCV-20260728-01959,broad_4x1000_deduped,WI,Midwest,Twin Lakes,Kenosha County (55059; primary),Resolution R2026-3-1 (referenced in minutes): Amending the Salary and Fringe Benefits for the Police Captain Position,https://www.twinlakeswi.gov/AgendaCenter/ViewFile/Minutes/_03162026-242,https://twinlakeswi.gov/AgendaCenter/ViewFile/Minutes/_03162026-242,twinlakeswi.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,verified_reachable,200,application/pdf,223348,source_review_ready_high,source_review_lane_003,19,,not_run,false
CBSRD-20260728-1ddc55e2641c7be919e7,CBCR-20260728-05258,B4XPAR-20260727-005739,BCV-20260728-04215,broad_4x1000_deduped,WI,Midwest,Twin Lakes,Kenosha County (55059; primary),Arbitration Award (MA-13163) — Village of Twin Lakes and Twin Lakes and Police Officers’ Association Local 322,https://werc.wi.gov/grievance_awards/6990.pdf,https://werc.wi.gov/grievance_awards/6990.pdf,werc.wi.gov,arbitration_award,arbitration_award,high,verified_reachable,200,application/pdf,250603,source_review_ready_high,source_review_lane_003,20,,not_run,false
CBSRD-20260728-e5f48b75bfa9cb4a052a,CBCR-20260728-00429,B4XPAR-20260727-000475,BCV-20260728-08506,broad_4x1000_deduped,WI,Midwest,Viroqua,Vernon County (55123; primary),"Viroqua Professional Police Association / City of Viroqua (Police Department) — Final Offer Arbitration (Decision No. 26974-A), WERC Case 6, No. 44995, MIA-1566",https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia26974.pdf,https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia26974.pdf,werc.wi.gov,arbitration_award,arbitration_award,high,verified_reachable,200,application/pdf,877094,source_review_ready_high,source_review_lane_003,21,,not_run,false
CBSRD-20260728-26d5725df09b60325995,CBCR-20260728-00431,B4XPAR-20260727-000477,BCV-20260728-02045,broad_4x1000_deduped,WI,Midwest,Waterloo,Jefferson County (55055; primary),Agreement between the City of Waterloo and the Waterloo Professional Police Association / Wisconsin Professional Police Association (Law Enforcement Relations Division),https://waterloowi.us/documents/689/2023-10-19_FinanceAgendaMeeting_Packet.pdf,https://waterloowi.us/documents/689/2023-10-19_FinanceAgendaMeeting_Packet.pdf,waterloowi.us,cba,cba,high,verified_reachable,200,application/pdf,not_reported,source_review_ready_high,source_review_lane_003,22,,not_run,false
CBSRD-20260728-79834c2c9b38320564da,CBCR-20260728-00432,B4XPAR-20260727-000478,BCV-20260728-04189,broad_4x1000_deduped,WI,Midwest,Waterloo,Jefferson County (55055; primary),Collective Bargaining Agreement (CITY OF WATERLOO) and Watertown Firefighters International Association of Fire Fighters Local 877,https://waterloowi.us/documents/689/2025-12-18FinanceAgenda_-_Packet.pdf,https://waterloowi.us/documents/689/2025-12-18FinanceAgenda_-_Packet.pdf,waterloowi.us,cba,cba,high,verified_reachable,200,application/pdf,not_reported,source_review_ready_high,source_review_lane_003,23,,not_run,false
CBSRD-20260728-0da59215f352c2ff2875,CBCR-20260728-02026,B4XPAR-20260727-002190,BCV-20260728-08525,broad_4x1000_deduped,WI,Midwest,West Salem,La Crosse County (55063; primary),Public Informational Meeting — Discussion of successor police union contract (Village meeting minutes PDF),https://westsalemwi.gov/pdf/minutes/10212014.pdf,https://westsalemwi.gov/pdf/minutes/10212014.pdf,westsalemwi.gov,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,31944,source_review_ready_high,source_review_lane_003,24,,not_run,false
CBSRD-20260728-eb014b7fa651a14502ab,CBCR-20260728-02027,B4XPAR-20260727-002191,BCV-20260728-06382,broad_4x1000_deduped,WI,Midwest,West Salem,La Crosse County (55063; primary),Regular Meeting Minutes — Part-time police clerk hours referencing existing police union contract hourly rate,https://westsalemwi.gov/pdf/minutes/05042021.pdf,https://westsalemwi.gov/pdf/minutes/05042021.pdf,westsalemwi.gov,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,276242,source_review_ready_high,source_review_lane_003,25,,not_run,false
CBSRD-20260728-3b7a656cd25df3484527,CBCR-20260728-02025,B4XPAR-20260727-002189,BCV-20260728-04212,broad_4x1000_deduped,WI,Midwest,West Salem,La Crosse County (55063; primary),"West Salem Police Association v. Village of West Salem (WERC Decision #39416) — Findings of Fact, Conclusions of Law, and Decision (Arbitration Award #7978 Vacated; Remanded to WERC)",https://werc.wi.gov/decisions/39416.pdf,https://werc.wi.gov/decisions/39416.pdf,werc.wi.gov,arbitration_award,arbitration_award,high,verified_reachable,200,application/pdf,396769,source_review_ready_high,source_review_lane_003,26,,not_run,false
CBSRD-20260728-39bc3640dd3609fbb9e4,CBCR-20260728-03703,B4XPAR-20260727-004035,BCV-20260728-04211,broad_4x1000_deduped,WI,Midwest,Wisconsin Dells,Columbia County (55021; primary); Adams County (55001); Juneau County (55057); Sauk County (55111),"City of Wisconsin Dells, Dec. No. 16140 (WERC, 2/20/78) (mediation-arbitration) — Order requiring mediation-arbitration (AFSCME unit excluding police and fire)",https://werc.wi.gov/decisions/16140.pdf,https://werc.wi.gov/decisions/16140.pdf,werc.wi.gov,arbitration_award,arbitration_award,high,verified_reachable,200,application/pdf,296705,source_review_ready_high,source_review_lane_003,27,,not_run,false
CBSRD-20260728-f7ea55adcd6fca89ff30,CBCR-20260728-01252,B4XPAR-20260727-001348,BCV-20260728-04031,broad_4x1000_deduped,WV,South,Ansted,Fayette County (54019; primary),Minutes of the Town of Ansted (Oct–Dec 2025 bundle; includes police staffing/pay mentions),https://www.townofansted.com/_files/ugd/61bffb_74709b0f43c149af9356d53d5fe24f55.pdf,https://townofansted.com/_files/ugd/61bffb_74709b0f43c149af9356d53d5fe24f55.pdf,townofansted.com,budget_or_pay_plan,meeting_minutes,high,verified_reachable,200,application/pdf,6417332,source_review_ready_high,source_review_lane_003,28,,not_run,false
CBSRD-20260728-d60fd41193bf810ffc6b,CBCR-20260728-06080,B4XPAR-20260727-006628,BCV-20260728-06713,broad_4x1000_deduped,WV,South,Belington,Barbour County (54001; primary),"Council Minutes (June 05, 2025) — mentions Ordinance 04-2025 (Cost-of-Living Adjustment for City Employees)",https://cityofbelington.com/wp-content/uploads/2025/07/DOC071725-07172025145943.pdf,https://cityofbelington.com/wp-content/uploads/2025/07/DOC071725-07172025145943.pdf,cityofbelington.com,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,520630,source_review_ready_high,source_review_lane_003,29,,not_run,false
CBSRD-20260728-e1fa5b2e6128a982ae14,CBCR-20260728-01255,B4XPAR-20260727-001351,BCV-20260728-03585,broad_4x1000_deduped,WV,South,Belle,Kanawha County (54039; primary),"Belle Policemen’s Pension and Relief Fund — Actuarial Report 2023 (labor-source proximity; pension/average pay metrics, not a CBA/MOA wage-setting document confirmed)",https://mpob.wv.gov/MainDropdownForms/Belle%20Police%20Actuarial%20Report%202023.pdf,https://mpob.wv.gov/MainDropdownForms/Belle%20Police%20Actuarial%20Report%202023.pdf,mpob.wv.gov,mou_or_memorandum,context_only,high,verified_reachable,200,application/pdf,517544,source_review_ready_high,source_review_lane_003,30,,not_run,false
CBSRD-20260728-c5c974129f6a8aafc578,CBCR-20260728-01256,B4XPAR-20260727-001352,BCV-20260728-01441,broad_4x1000_deduped,WV,South,Belle,Kanawha County (54039; primary),"Belle Policemen’s Pension and Relief Fund — GASB Report 2024 (labor-source proximity; pension/accounting reporting, not a wage-setting agreement confirmed)",https://mpob.wv.gov/MainDropdownForms/Belle%20Police%20GASB%20Report%202024.pdf,https://mpob.wv.gov/MainDropdownForms/Belle%20Police%20GASB%20Report%202024.pdf,mpob.wv.gov,unknown_or_needs_review,context_only,high,verified_reachable,200,application/pdf,595974,source_review_ready_high,source_review_lane_003,31,,not_run,false
CBSRD-20260728-9ef97eb84ac9a8a84c8c,CBCR-20260728-02884,B4XPAR-20260727-003130,BCV-20260728-04397,broad_4x1000_deduped,WV,South,Benwood,Marshall County (54051; primary),"Codified Ordinances of Benwood, West Virginia (Part One - Administrative Code), Article 157 (Personnel regulations adopted/established; council amendment authority)",https://benwoodwv.gov/wp-content/uploads/2024/10/C-Admin.pdf,https://benwoodwv.gov/wp-content/uploads/2024/10/C-Admin.pdf,benwoodwv.gov,other_local_government_pay_policy,ordinance_or_policy,high,verified_reachable,200,application/pdf,133947,source_review_ready_high,source_review_lane_003,32,,not_run,false
CBSRD-20260728-1eab478646bce17c2744,CBCR-20260728-06084,B4XPAR-20260727-006632,BCV-20260728-00154,broad_4x1000_deduped,WV,South,Buckhannon,Upshur County (54097; primary),"Consolidated Public Works Board Minutes for January 22, 2026 (Approve Wage Increase per Employee Classification System)",https://buckhannonwv.org/wp-content/uploads/2026/03/Consolidated-Public-Works-Board-Minutes-for-January-22-2026.pdf,https://buckhannonwv.org/wp-content/uploads/2026/03/Consolidated-Public-Works-Board-Minutes-for-January-22-2026.pdf,buckhannonwv.org,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,3763229,source_review_ready_high,source_review_lane_003,33,,not_run,false
CBSRD-20260728-dd9ef5d53a568b920b3e,CBCR-20260728-06085,B4XPAR-20260727-006633,BCV-20260728-06584,broad_4x1000_deduped,WV,South,Buckhannon,Upshur County (54097; primary),"Sanitary Board Minutes for November 20, 2025 (Approve Wage Increase per Employee Classification System)",https://buckhannonwv.org/wp-content/uploads/2025/11/Sanitary-Board-Minutes-for-November-20-2025.pdf,https://buckhannonwv.org/wp-content/uploads/2025/11/Sanitary-Board-Minutes-for-November-20-2025.pdf,buckhannonwv.org,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,10881227,source_review_ready_high,source_review_lane_003,34,,not_run,false
CBSRD-20260728-36af5feace0866d29ca7,CBCR-20260728-06086,B4XPAR-20260727-006634,BCV-20260728-02298,broad_4x1000_deduped,WV,South,Buckhannon,Upshur County (54097; primary),"City Council Agenda for February 6, 2025 (Implementation of Proposed City Hall Employee Classification System)",https://buckhannonwv.org/wp-content/uploads/2025/02/City-Council-Agenda-for-February-06-2025.pdf,https://buckhannonwv.org/wp-content/uploads/2025/02/City-Council-Agenda-for-February-06-2025.pdf,buckhannonwv.org,agenda_packet_or_minutes,agenda_cover_sheet,high,verified_reachable,200,application/pdf,156186,source_review_ready_high,source_review_lane_003,35,,not_run,false
CBSRD-20260728-ce831761d931fca90c7f,CBCR-20260728-01257,B4XPAR-20260727-001353,BCV-20260728-03090,broad_4x1000_deduped,WV,South,Fayetteville,Fayette County (54019; primary),"Town of Fayetteville Town Council Regular Session Minutes (Jan 7, 2021) - ""Discuss and Act on January pay for Police Department"" (hazard pay/back pay)",https://fayettevillewv.gov/wp-content/uploads/2020/12/January-7-2021-1.pdf,https://fayettevillewv.gov/wp-content/uploads/2020/12/January-7-2021-1.pdf,fayettevillewv.gov,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,145191,source_review_ready_high,source_review_lane_003,36,,not_run,false
CBSRD-20260728-a94ca63b2518c948f4c9,CBCR-20260728-01258,B4XPAR-20260727-001355,BCV-20260728-07376,broad_4x1000_deduped,WV,South,Fayetteville,Fayette County (54019; primary),"Town of Fayetteville Town Council Regular Session Minutes (Nov 7, 2024) - ""Vote on a pay correction for Police patrolman John McQuire"" (retroactive pay)",https://fayettevillewv.gov/wp-content/uploads/2024/11/11-7-24-M.pdf,https://fayettevillewv.gov/wp-content/uploads/2024/11/11-7-24-M.pdf,fayettevillewv.gov,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,50272,source_review_ready_high,source_review_lane_003,37,,not_run,false
CBSRD-20260728-65b5d5085e5dced50a9d,CBCR-20260728-01259,B4XPAR-20260727-001356,BCV-20260728-00946,broad_4x1000_deduped,WV,South,Fayetteville,Fayette County (54019; primary),"Town of Fayetteville Town Council Regular Session Minutes (Dec 3, 2020) - ""Hazard Pay for employees/fire department"" (additional $6.00 per call)",https://fayettevillewv.gov/wp-content/uploads/2020/11/12-3-20-M.pdf,https://fayettevillewv.gov/wp-content/uploads/2020/11/12-3-20-M.pdf,fayettevillewv.gov,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,112781,source_review_ready_high,source_review_lane_003,38,,not_run,false
CBSRD-20260728-f9847dea2e65594967db,CBCR-20260728-04487,B4XPAR-20260727-004891,BCV-20260728-07443,broad_4x1000_deduped,WV,South,Glen Dale,Marshall County (54051; primary),"Jul 28, 2025 Glen Dale City Council Meeting — Agenda (includes “Executive Session for Confidential Personnel Matter”)",https://glendalewv.gov/wp-content/uploads/2025/07/Jul-28-2025-agenda.pdf,https://glendalewv.gov/wp-content/uploads/2025/07/Jul-28-2025-agenda.pdf,glendalewv.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,verified_reachable,200,application/pdf,34962,source_review_ready_high,source_review_lane_003,39,,not_run,false
CBSRD-20260728-2d884256938264fdde89,CBCR-20260728-04488,B4XPAR-20260727-004892,BCV-20260728-05301,broad_4x1000_deduped,WV,South,Glen Dale,Marshall County (54051; primary),"Nov 10, 2025 Glen Dale City Council Meeting — Agenda (includes “Seasonal Clothing Allowances”)",https://glendalewv.gov/wp-content/uploads/2025/11/Nov-10-2025-agenda.pdf,https://glendalewv.gov/wp-content/uploads/2025/11/Nov-10-2025-agenda.pdf,glendalewv.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,verified_reachable,200,application/pdf,35323,source_review_ready_high,source_review_lane_003,40,,not_run,false
CBSRD-20260728-cb2841a26789d0ae5c7e,CBCR-20260728-06090,B4XPAR-20260727-006638,BCV-20260728-01017,broad_4x1000_deduped,WV,South,Glenville,Gilmer County (54021; primary),"Glenville City Council Minutes (July 1, 2024) — Police Officer Staffing pay rates noted in minutes",https://glenvillewv.gov/wp-content/uploads/2024/12/7-1-2024-Meeting-Minutes.pdf,https://glenvillewv.gov/wp-content/uploads/2024/12/7-1-2024-Meeting-Minutes.pdf,glenvillewv.gov,budget_or_pay_plan,meeting_minutes,high,verified_reachable,200,application/pdf,80933,source_review_ready_high,source_review_lane_003,41,,not_run,false
CBSRD-20260728-dfb41b2988582fbc66ea,CBCR-20260728-01260,B4XPAR-20260727-001357,BCV-20260728-03345,broad_4x1000_deduped,WV,South,Lewisburg,Greenbrier County (54025; primary),"Finance Committee Meeting Minutes (Pay Scale Update: Job Classifications & Pay Scale, November 2019)",https://lewisburg-wv.org/wp-content/uploads/2020/01/11-12-19.pdf,https://lewisburg-wv.org/wp-content/uploads/2020/01/11-12-19.pdf,lewisburg-wv.org,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,88760,source_review_ready_high,source_review_lane_003,42,,not_run,false
CBSRD-20260728-3341ba75290144d48489,CBCR-20260728-01261,B4XPAR-20260727-001358,BCV-20260728-07631,broad_4x1000_deduped,WV,South,Lewisburg,Greenbrier County (54025; primary),"City Council Meeting Minutes (Pay Scale approval; effective July 1, 2024 referenced)",https://lewisburg-wv.org/wp-content/uploads/City-Council-Minutes-3.19.24.pdf,https://lewisburg-wv.org/wp-content/uploads/City-Council-Minutes-3.19.24.pdf,lewisburg-wv.org,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,164810,source_review_ready_high,source_review_lane_003,43,,not_run,false
CBSRD-20260728-db0bce8aab75db29e078,CBCR-20260728-01262,B4XPAR-20260727-001359,BCV-20260728-01201,broad_4x1000_deduped,WV,South,Lewisburg,Greenbrier County (54025; primary),City Council 2024 Agenda listing (includes item references such as 'Pay Scale'),https://lewisburg-wv.org/city-government/planning-and-zoning/permits-papers-applications/council-minutes/2024_agenda/,https://lewisburg-wv.org/city-government/planning-and-zoning/permits-papers-applications/council-minutes/2024_agenda,lewisburg-wv.org,agenda_packet_or_minutes,index_page,high,verified_reachable,200,text/html,not_reported,source_review_ready_high,source_review_lane_003,44,,not_run,false
