retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,source_review_download_status,download_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,file_integrity_status,readiness_status,readiness_reason,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,pdf_version_hint,bounded_text_probe_pages,bounded_text_signal_character_count,html_text_readiness_hint,html_probe_bytes,html_visible_text_character_count,html_link_count,html_script_count,readiness_review_status,readiness_notes
RS429-0ac8a7b9bfc6ace2defa,TS4L-c6c4bcbb5860ad040f45,lane_2,tier_b,verification_ready_medium,https://www.teanecknj.gov/media/wabc4eng/local-42-fmba-contract-2020-2023.pdf,Local 42 FMBA Contract 2020-2023 (Teaneck Township),Teaneck,NJ,safety_and_non_safety_bargaining_units,Firefighters (FMBA Local 42),Teaneck Firemen's Mutual Benevolent Association (FMBA) Local 42,2020-2023,2020-01-01,2023-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_teaneck_match,overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1806658,4d89aa8ad49830992c74fbaf2ca52e387cfac813cdfc8376ca5ca8d9788b90ed,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0ac8a7b9bfc6ace2defa.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:51Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,44,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-0dc8127461056a7c5d8c,TS4L-96ba0592b25db5bf2c2c,lane_2,tier_b,verification_ready_medium,https://www.westportps.org/uploaded/site_files/www/Human_Resources/Nurses_-_Health_Assistants_Contract_July_1_2019_-_June_30_2022.pdf,"Collective Bargaining Agreement: Westport Board of Education and Local 1303, Chapter 153 of Council #4 (Nurses/Health Assistants) (July 1, 2019 – June 30, 2022)",Westport,CT,safety_and_non_safety_bargaining_units,Nurses / Health Assistants (school staff),"Local 1303, Chapter 153 of Council #4 (as named in PDF title/heading)","July 1, 2019 – June 30, 2022",2019-07-01,2022-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Westport CT match (Westport Public Schools site),Overlaps 2014-2024 window (2019-2022),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1994977,39ff42ea831353b01469f687d16ae88ca671395e657cd841899f0acfc0f01f0e,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0dc8127461056a7c5d8c.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:48Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,32,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-38c66f52a97752150772,TS4L-8c09429772620a1fae12,lane_2,tier_b,verification_ready_medium,https://www.waukeganil.gov/DocumentCenter/View/9530,"Metropolitan Alliance of Police (MAP) Waukegan Police Sergeant’s Chapter #285, May 1, 2022 - April 30, 2026 (PDF) — Waukegan, IL (Collective Bargaining Agreements)",Waukegan,IL,safety_and_non_safety_bargaining_units,"Police (Sergeants, MAP)",Metropolitan Alliance of Police (MAP) Waukegan Police Sergeant’s Chapter #285,"May 1, 2022 - April 30, 2026",2022-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Matched on City of Waukegan CBA listing context,Overlaps target window (2014-2024) via 2022-2024 portion,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2709879,bf50a4914500c43a81032d86462d8052caace53f1672877cdb679a0a9c02640d,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-38c66f52a97752150772.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:46Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,52,false,false,1.6,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-6f58e72bcada7ae53e72,TS4L-8feef858d081f1836282,lane_2,tier_b,verification_ready_medium,https://www.pths209.org/fs/resource-manager/view/7047cf35-b59b-49b7-b4fa-63166864d308,Proviso Custodial and Maintenance Union Agreement (2021-2025) (CBA) [Proviso Township High Schools District 209],Proviso,IL,safety_and_non_safety_bargaining_units,custodial and maintenance,Proviso Custodial and Maintenance Union Agreement,2021-2025,2021,2025,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Proviso municipality match via Proviso Township High Schools District 209 labor contract posting,overlaps target window (2014-2024) for 2021-2024 portion,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1277984,a38a5431a8d392b99bb20273a874a308ee8a1d15d2dbb73765b018872d22f8f4,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6f58e72bcada7ae53e72.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:46Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,36,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-789d77c97b66329716a1,TS4L-cb6da7be5f0f4c76d347,lane_2,tier_b,verification_ready_high,https://www.teanecknj.gov/media/mplo0nmf/pba-contract-2022-2026.pdf,PBA Contract 2022-2026 (Teaneck Township),Teaneck,NJ,safety_and_non_safety_bargaining_units,Police (PBA),Teaneck Police Benevolent Association (PBA),2022-2026,2022-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_teaneck_match,overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,3256454,9d019e0fea08730800195fe3961c82bcec3e19228dabba988ff72d6c19f77830,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-789d77c97b66329716a1.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:51Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,66,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-8d8a4b5c9618c8798ef0,TS4L-126405992b11dd87ffc4,lane_2,tier_b,verification_ready_medium,https://4.files.edl.io/c111/05/25/21/144711-28ba2551-299c-4cc5-a06f-a29257be6372.pdf,Maintenance Agreement through June 2027 — Hempfield Area School District (Collective Bargaining Agreement listing page linked),Hempfield,PA,safety_and_non_safety_bargaining_units,Maintenance / custodial / facilities support staff (maintenance bargaining unit),Maintenance bargaining unit (name not confirmed from listing alone),through June 2027 (maintenance agreement),,2027,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Exact municipality match indicated by district name (Hempfield Area School District).,Likely overlaps the latter part of the target window (2014-2024) only if the agreement includes portions that began by 2024; cycle start not confirmed from listing.,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,9944398,64a2abed7db5778446873412db25d7724d9ed28ee8902432c63a489d47394f92,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8d8a4b5c9618c8798ef0.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:27Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,62,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-95d3e40bd83110f48c09,TS4L-14b8ef0a6d8d55d517ca,lane_2,tier_b,verification_ready_medium,https://www.pths209.org/fs/resource-manager/view/9b20ba25-70a2-4b82-9512-2ed0dc4b1f76,Proviso Maintenance Staff (2017-2021) (CBA) [Proviso Township High Schools District 209],Proviso,IL,safety_and_non_safety_bargaining_units,maintenance staff,Proviso Maintenance Staff,2017-2021,2017,2021,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Proviso municipality match via Proviso Township High Schools District 209 labor contract posting,overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,960050,551284c385e33a4cdc2817e08bd386b814ee27ea36d95ebba7260e124a803949,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-95d3e40bd83110f48c09.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:27Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,37,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-994b0a6acfc930cd3c0c,TS4L-2d2d8e5e85597f6acc12,lane_2,tier_b,verification_ready_medium,https://www.waukeganil.gov/DocumentCenter/View/9192,"Waukegan Police Benevolent Labor Committee Unit #42 May 1, 2022- April 30, 2026 (PDF) — Waukegan, IL (Collective Bargaining Agreements)",Waukegan,IL,safety_and_non_safety_bargaining_units,Police (Benevolent Labor Committee Unit #42),Waukegan Police Benevolent Labor Committee Unit #42,"May 1, 2022 - April 30, 2026",2022-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Matched on City of Waukegan CBA listing context,Overlaps target window (2014-2024) via 2022-2024 portion,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,3592247,1c822628318b7444c0e6e7f769a4c4bf5a99be0c258a3d6b6810bea967ec8dd6,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-994b0a6acfc930cd3c0c.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:29Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,71,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-a8f57e4553c2334c5c48,TS4L-9e38d1dce29a179b575e,lane_2,tier_b,verification_ready_medium,https://4.files.edl.io/1fe5/08/13/21/132851-59d18324-155a-4653-aeca-bd47579316e2.pdf,Secretarial Agreement through June 2026 — Hempfield Area School District (Collective Bargaining Agreement listing page linked),Hempfield,PA,safety_and_non_safety_bargaining_units,Secretarial / clerical staff (support unit),Secretarial bargaining unit (name not confirmed from listing alone),through June 2026 (secretarial agreement),,2026,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Exact municipality match indicated by district name (Hempfield Area School District).,Likely overlaps the target window (2014-2024) if the agreement period includes dates by 2024; exact cycle start not confirmed from listing.,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,625640,a6d902697d0fd87c107312f66a9a6498fa92daf5105edcf06090d27d2e7ac2bd,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a8f57e4553c2334c5c48.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:48Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,22,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-b7a07fe3854afe81c95d,TS4L-ccb33b98b346b9682920,lane_2,tier_b,verification_ready_medium,https://www.waukeganil.gov/DocumentCenter/View/18,"International Association of Fire Fighters Local #473, May 1, 2022- April 30, 2026 (PDF) — Waukegan, IL (Collective Bargaining Agreements)",Waukegan,IL,safety_and_non_safety_bargaining_units,Firefighters (IAFF),International Association of Fire Fighters Local #473,"May 1, 2022 - April 30, 2026",2022-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Matched on City of Waukegan CBA listing context,Overlaps target window (2014-2024) via 2022-2024 portion,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,5346715,6944ad586f7aa9599c6fafef1a2698c7162a26b779b246c49777af1becb16d9a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b7a07fe3854afe81c95d.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:53Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,131,false,false,1.6,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-b97c953d7ec595318425,TS4L-c0e93d74e425f8a0cad1,lane_2,tier_b,verification_ready_medium,https://cdn.muckrock.com/foia_files/2015/08/24/Collective_Bargaining_Agreement_1.pdf,"Police union contract/collective bargaining agreement (Police Department) — referenced file (Lafayette, CO)",Lafayette,CO,safety_and_non_safety_bargaining_units,Police officers (public safety),Police union / FOP-type bargaining unit (as requested by MuckRock submission),Not explicitly stated in lead metadata (file name suggests 2015-era CBA),2015-01-01 (inferred,2017-12-31 (inferred,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Lafayette, CO (city match inferred from request context; not verified)",Likely overlaps 2014-2024 target window (inferred from 2015 file locator; not verified),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,3035675,161b7ed3a45a7bbf4ffde202f83a9313f87cd33f86bde39be411eb940a376a98,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b97c953d7ec595318425.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:51Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,47,false,false,1.3,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-c6efc413e5e46c6a83e8,TS4L-da463ba821637f9552e7,lane_2,tier_b,verification_ready_medium,https://municipalfinance.ri.gov/documents/contracts/Johnston_GE.pdf,Johnston_GE.pdf (Rhode Island Division of Municipal Finance: Contracts),Johnston,RI,safety_and_non_safety_bargaining_units,non-safety (general employees),Johnston General Employees bargaining unit (union/cba identified in document),Listed contract end 06/30/2019 (CBA period in document),2016-07-01,2019-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1317962,6bddf764ac41a9ecc0b1a68e7d85bd5ccb97a85587110bda897148d301845a12,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c6efc413e5e46c6a83e8.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:54Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,38,false,false,1.5,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-f83d4e38aec2275ce6c0,TS4L-4d731016bd52a44b00b7,lane_2,tier_b,verification_ready_medium,https://icops.org/wp-content/uploads/Lyons-Full-Time-Police-and-Sergeants-Exp.12-31-27.pdf,"Lyons-Full-Time-Police-and-Sergeants-Exp.12-31-27.pdf (CBA between Illinois Council of Police and Village of Lyons, Illinois)",Lyons,IL,safety_and_non_safety_bargaining_units,Public safety (police),Lyons police sergeants & patrol officers bargaining unit (ICOP),Effective 2019-01-01 through 2027-12-31 (expiration shown as 12-31-27),2019,2027,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality match: Village of Lyons (Lyons), Illinois",Overlaps target window (2014-2024) (contract begins 2019),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2106520,c723e841ea93748ca502dfb794a9625368dac931b3ee247b36346cdc5e996a84,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f83d4e38aec2275ce6c0.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:32Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,40,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-0090ce3cf81af1e56645,TS4L-907d59ea0e2382a58b2b,lane_3,tier_b,verification_ready_medium,https://www.townofmaltany.gov/Archive/ViewFile/Item/873,"2018 Adopted Budget (Town of Malta, NY)",Malta,NY,non_safety_municipal_units,non_safety_municipal_units,,2018,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_city_match_uncertain,within_2014_2024_window_uncertain,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,15956257,609a40661af1847a9af00b8481a5e2e81cac0c047265f7dd6ea7a02b99a219a7,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0090ce3cf81af1e56645.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:06Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,48,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-1a33c209107a0824f14f,TS4L-0206dacab0872e3b594a,lane_3,tier_b,verification_ready_medium,https://doylestownpa.org/media/1808/2014-final-budget.pdf,Doylestown Township 2014 Final Budget,Doylestown,PA,non_safety_municipal_units,Non-uniformed / non-police municipal employees (Township staff; compensation via budget salary/fringe lines),,2014 Final Budget,2014-01-01,2014-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_match,overlaps_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1874768,c5c43443c238ae1453bcdd3ede401849e48371ee257e0e432733a11038c95e47,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1a33c209107a0824f14f.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:56Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,62,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-1f626048a20eea7173c8,TS4L-7b47749d8c17d9fcb5c8,lane_3,tier_b,verification_ready_medium,https://www.townofnewhartfordny.gov/media/Town%20board%20Minutes/2021/TB01-03-2021.pdf,"Town of New Hartford (NY) — January 3, 2021 Organizational/Regular Meeting Minutes (includes 2021 Salary Schedule resolution)",New Hartford,NY,non_safety_municipal_units,Town employees / officials (non-safety; salary schedule set by Town Board),,Calendar year 2021 (2021 Salary Schedule),2021-01-01,2021-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,475565,5dbb7040d85178442f9c3ca876bec22cf5e7d15c1ecf77f5745ad7a3dd4fa7ed,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1f626048a20eea7173c8.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:06Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,15,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-3e379dcea231602f5ba4,TS4L-c5c50db41c599e4bdabd,lane_3,tier_b,verification_ready_medium,https://bloominggrove-ny.gov/Portals/5/documents/budgets/2014%20Budget.pdf,Town of Blooming Grove (NY) — 2014 Budget (Adopted/Final budget document PDF),Blooming Grove,NY,non_safety_municipal_units,non_safety_municipal_units,,2014 (budget year),2014,2014,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,4367101,06d93ed49ca862703ef9ff11a57c15637431bea5217558d167d03281de5c6708,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-3e379dcea231602f5ba4.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:09Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,30,false,false,1.5,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-b5155ded6f8047ca96a1,TS4L-3270afcc5062555c26c7,lane_3,tier_b,verification_ready_medium,https://www.westmilford.org/FCpdf/TeamstersLocal%20560%20Contract%202015-2019.pdf,Township of West Milford — Teamsters Local 560 Contract 2015-2019,West Milford,NJ,non_safety_municipal_units,Municipal employees in Teamsters bargaining unit (exact job classifications to be identified in source),Teamsters Local 560,2015-2019,2015-01-01,2019-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,7826778,942788353e798586fd52a17f0ce61f8cc4a6ba7366a8d86ae9437117f898622b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b5155ded6f8047ca96a1.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:59Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,31,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-c92ee24e3b942c91cbc2,TS4L-83205020abee32f0a38d,lane_3,tier_b,verification_ready_medium,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-buford-fy2024-budget-report.pdf,City of Buford FY2024 Budget Report — TED (UGA CVIOG Local Government Financial Documents),Buford,GA,non_safety_municipal_units,non_safety_municipal_units,,Fiscal Year 2024,2024-07-01,2025-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_unknown,overlap_expected_with_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,320250,67695e00954523439d7d0ad8aaf61788a0fbe4d7ea0e663c2dfb2ed3e5a215ad,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c92ee24e3b942c91cbc2.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:06Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,1,false,false,1.4,1,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
