adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,conflict_flags,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,reconciled_external_observation_id,municipality_after,department_after,side_after,period_after,pay_basis_after,compensation_basis_after,conflict_reconciliation_status,claim_linkage_status_after
False,,EXTINGEST-302a7091473b3ea1e442660d,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f801d7f42add7380142de8f6,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,,183342,,8,html_table_602,EXTRECON-be92ee53f2a97ca403a114ab,cog_2025_194842,unclear,unclear,2020,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-834c970a149eb18e70482dcb,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-d2c92d2aec78cefa60733b74,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,,182230,,6,html_table_698,EXTRECON-b32175ecbd8786c70d96febc,cog_2025_194842,unclear,unclear,2020,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-867b53907a80c992e4a49ae4,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-880724407cb7e73b7a496114,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,,56900,,5,html_table_766,EXTRECON-00e6619bcef58a7ba30f1332,cog_2025_194842,unclear,unclear,2020,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-67919b65094b04fd0a32a54e,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0849b3ad53e6a165f6c18daa,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,,183858,,7,html_table_1542,EXTRECON-e6af5a644cd66dc4dd290fce,cog_2025_194842,unclear,unclear,2020,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-468bfa9fa8d6614cf3daa28e,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-070bb615d06328613bc5dc75,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,,98578,,5,html_table_1654,EXTRECON-4bd3015f4fbe4c6a21daa471,cog_2025_194842,unclear,unclear,2020,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-974404dce119383cd7fc96e1,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cb3e46abf93b42df32e10dfc,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,,49695,,4,html_table_1134,EXTRECON-4768e521d3b09f65b8718329,cog_2025_166854,unclear,unclear,2026,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-fb3821c059336c17bfc7ba59,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-40e0a6c2d52e6fad07212fd1,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,,32106,,2,html_table_1470,EXTRECON-ce5a09697b4b9b96fbec0d43,cog_2025_166854,unclear,unclear,2026,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-23e60e961514e47617508df2,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5eb6ee360f59f8150a7df1f6,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,,60388,,3,html_table_1854,EXTRECON-82f559eea6b390e53c82da35,cog_2025_166854,unclear,unclear,2026,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-4ace87610177dd5e2c43d908,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1c28a17ee1f892f07f33f330,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,,"HARRISBURG-LEBANON, PA LOCALITY PAY AREA",,20,html_table_132,EXTRECON-8b587615786891d789d39d04,cog_2025_134638,not_applicable,side_independent,2025,contextual_value,staffing_or_non_compensation,genuine_unresolved_value_conflict,event_linked_claim_pending
False,,EXTINGEST-725d50ab0191fbad96bf9283,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3cd61d89f3c4e2064fbb146f,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,,101750,,3,html_table_390,EXTRECON-5e89c5b7d6fb5d5fb9b8a054,cog_2025_134638,unclear,unclear,2025,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-83771d8efd1376f80eeb4549,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-d1ab58e586aee7f845a3edaa,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,,147042,,10,html_table_490,EXTRECON-16d67aed49eb0d91551e9fb4,cog_2025_134638,unclear,unclear,2025,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-2a24410b999d67d1e3709c20,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1ef941ff08b80f4cfe120a7d,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,,86911,,4,html_table_586,EXTRECON-59bbe209d681601dcc9e885b,cog_2025_134638,unclear,unclear,2025,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-65c8a2cf3b369b294dd3b413,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5dd8cde7b8a1512fbb7b7eb8,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,,48236,,2,html_table_738,EXTRECON-1e0ab4b08b6944936c829b54,cog_2025_134638,unclear,unclear,2025,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-70c57fb3ab0ca7b949b23501,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0cc535ff1df44766d44d1f23,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,,45210,,4,html_table_262,EXTRECON-ee8c6974dc408ad02d00703c,cog_2025_225686,unclear,unclear,2021,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-ff5f3383e722992c495a0e46,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b9f0b1a18eb4eced7f475f56,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,,170108,,5,html_table_730,EXTRECON-bea4a5e85d40d10ca9b99ace,cog_2025_225686,unclear,unclear,2021,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-338cdfca7f555f6a60495098,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-d31731ed4d5bc9d3c411986a,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,,138230,,8,html_table_930,EXTRECON-bd34de055e960e4c45eb0c39,cog_2025_225686,unclear,unclear,2021,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-9ae9c6c04661d9c57e1a44a5,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ebe91a7faa53e5e4868bcb60,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,,117384,,8,html_table_942,EXTRECON-85b1006b4da7e8c588b6278a,cog_2025_225686,unclear,unclear,2021,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-e8fa580951dc68d241b2b41d,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-68ca9b66957c7da37b32a3c0,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,,111998,,6,html_table_1070,EXTRECON-fe97967fe62c0612082db68e,cog_2025_225686,unclear,unclear,2021,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-f87b05732fca6fdd065b922c,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-358bd84b19785fab1115087e,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,,105958,,4,html_table_1142,EXTRECON-a921f2a4cb8d3307ec2eb06a,cog_2025_225686,unclear,unclear,2021,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-e84c47d256651e85a60f70fb,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7bdf20b5a9558a6c42b8ad0d,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,,79118,,8,html_table_342,EXTRECON-0b05d949020a7da7cd18b5bf,cog_2025_128411,unclear,unclear,2025,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-91d345580fb3b1afad7edf09,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-31b41fa780413dd668ecc0fd,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,,131722,,4,html_table_734,EXTRECON-05d2391bf715653aebe93d92,cog_2025_128411,unclear,unclear,2025,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-b7ebe4e263b477cf38c8976e,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6e411f75776c702b28892bdc,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,,194633,,6,html_table_850,EXTRECON-ff2164636ae778a73cb5506b,cog_2025_128411,unclear,unclear,2025,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-7265582e25df0c462a047183,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6c271e943ee81a627b7b938d,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,,56295,,5,html_table_1114,EXTRECON-b994752d275b6142f24fbb77,cog_2025_128411,unclear,unclear,2025,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-be58ef05fbc2d3c68fb375f0,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-07916c635da5c61740d16eda,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,,73243,,8,html_table_1330,EXTRECON-90bdd7357058a21816580f4c,cog_2025_128411,unclear,unclear,2025,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-669c79cbee51b9ba299f7705,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-db10ee4ce4d39b894ed7108e,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,,,110020,,6,html_table_666,EXTRECON-db0ebf8c89aab5fbb3fb6b9a,cog_2025_170188,unclear,unclear,2022,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-c41cedf5176d7d6f9d7dae61,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1b20f6e27d65c0a04c4e1beb,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,,,87363,,2,html_table_1150,EXTRECON-2fe59615d760d88928d8521c,cog_2025_170188,unclear,unclear,2022,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-eb065743e43464df6dba1cec,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c5319e3b0fb3c9a98ad14883,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,72255ec1374c2a024194683497c8487eda2ee3cffe8b6a1b7f60d1c81742b8f2,,,107186,,4,html_table_714,EXTRECON-a007b14d37aa9276e30d47b9,cog_2025_225684,unclear,unclear,2023,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-758e10d8ca71bc103a4b9eec,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f40a613cf1a11cfbade70cc8,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,,95619,,9,html_table_562,EXTRECON-86a9257994de9bff6b18b144,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-37e51500988b7127266ee1fa,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5010e0598c50e519c4590569,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,,113296,,10,html_table_626,EXTRECON-04af6782efd7221f1091b7b0,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-a3efa10d23f7ca2a2e46f994,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5559c6ccc29266b85ed2b027,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,66810,,4,html_table_1270,EXTRECON-18e55ad860d222c17f7e18ef,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-c5b63291a4e90eac3c9f92fd,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-22bff7c325496aa556d6b6e3,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,82302,,4,html_table_1574,EXTRECON-e3281db0497ebe43208bcc7e,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-5e1e89535a1743fedbf02ff3,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1b0e075d6b542124292bafbe,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,,"FRESNO-MADERA-HANFORD, CA LOCALITY PAY AREA",,24,html_table_340,EXTRECON-a0f7bda1ecadbbe02e99ac79,cog_2025_194842,not_applicable,side_independent,2020,contextual_value,staffing_or_non_compensation,genuine_unresolved_value_conflict,event_linked_claim_pending
False,,EXTINGEST-d0a7c4957ca02c4a45e4bdbc,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f85c4da0428bac57224ed087,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,,158939,,6,html_table_642,EXTRECON-6b655a1e255d9379935d0764,cog_2025_194842,unclear,unclear,2020,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-9ed41562928b9f643e66ff43,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ddc95282efd8ba18961c5bcc,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,,190012,,15,html_table_1018,EXTRECON-b4fdb39d46c231146f26b873,cog_2025_194842,unclear,unclear,2020,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-e38cd23b1e07892cda84f2c2,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9562a53339318c86233cd1b9,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,,48025,,4,html_table_1106,EXTRECON-db6952c2847ef9f78d70b1fc,cog_2025_194842,unclear,unclear,2020,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-df93a2cba172a32c5a4eedbc,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f714c4c9b6493d54d780776c,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,,159268,,15,html_table_1318,EXTRECON-0ff985b9a81a530af3c9db1d,cog_2025_194842,unclear,unclear,2020,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-ca2cd7d93c647a4c0c5dc9be,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a82fd42f11c21a61ed02ecb2,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,,129595,,13,html_table_1454,EXTRECON-58a68a61012e6f20f6fa1bd9,cog_2025_194842,unclear,unclear,2020,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-32656dd596f6da0488ab6735,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1162b13eda571c7f634c9422,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,,66139,,3,html_table_806,EXTRECON-a48d05a28ff62f0676bb666d,cog_2025_166854,unclear,unclear,2026,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-40290bd4f38467cf8e23da19,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0d105c9429c2016417882a46,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,,77913,,11,html_table_1050,EXTRECON-7a10c5fe60df3eed2f2aaa46,cog_2025_166854,unclear,unclear,2026,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-f86ee0006adc12f02e176d90,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-21986e16ee0f0d422521ab70,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,,64455,,6,html_table_1074,EXTRECON-a6e65a80cef94fed09975425,cog_2025_166854,unclear,unclear,2026,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
