bytes,lane_id,ledger,pointer,repair_rule,row_count,sha256,shard_id,supersedes_pointer,filter_field,filter_value,filtered_row_count_total
7596330,reconciliation_lane_001,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_observations_basis_repaired/reconciled_observations_shard_0012.jsonl.gz,BASIS-CANON-REPAIR-001,25000,1a29cd6b4e29a6b821b4113a34cbc2ca2f419340cc0c69d4cc434304bb487b34,reconciled_observations_shard_0012,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_observations_period_repaired/reconciled_observations_shard_0012.jsonl.gz,growth_readiness,growth_pair_ready,0
7812855,reconciliation_lane_001,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_observations_basis_repaired/reconciled_observations_shard_0013.jsonl.gz,BASIS-CANON-REPAIR-001,25000,a314de9984cb22030f2c8d3e7bd0d0d68c57221306638d4468b7bafce680cddb,reconciled_observations_shard_0013,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_observations_period_repaired/reconciled_observations_shard_0013.jsonl.gz,growth_readiness,growth_pair_ready,0
7869780,reconciliation_lane_001,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_observations_basis_repaired/reconciled_observations_shard_0014.jsonl.gz,BASIS-CANON-REPAIR-001,25000,01a2fff80dd198c9a297cb6e9042f65d8ab51949031c27d9e6ba197b914dd8e9,reconciled_observations_shard_0014,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_observations_period_repaired/reconciled_observations_shard_0014.jsonl.gz,growth_readiness,growth_pair_ready,0
83221,reconciliation_lane_001,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_observations_period_repaired/reconciled_observations_shard_0015.jsonl.gz,PERIOD-REPAIR-001,237,4fa9604aa840b1bbc1b1876f348318aed1d06e193191355eed4aa04d35be514d,reconciled_observations_shard_0015,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_observations/reconciled_observations_shard_0015.jsonl.gz,growth_readiness,growth_pair_ready,0
7953511,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0000.jsonl.gz,BASIS-CANON-REPAIR-001,25000,a9c3006cd566b39100ce8d39de0d9a3a7e7c6096096e041dbfd1fecb9ec29403,reconciled_observations_shard_0000,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0000.jsonl.gz,growth_readiness,growth_pair_ready,0
8024419,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0001.jsonl.gz,BASIS-CANON-REPAIR-001,25000,803c7256d4e44164070761fbc6f0f6d2b4dcf57104f872647e52801af6be3195,reconciled_observations_shard_0001,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0001.jsonl.gz,growth_readiness,growth_pair_ready,0
8024176,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0002.jsonl.gz,BASIS-CANON-REPAIR-001,25000,e5a079fbb1b76a2d45af8a9355a0a39ea7ea82e795ce319f06443d5bb4930e96,reconciled_observations_shard_0002,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0002.jsonl.gz,growth_readiness,growth_pair_ready,0
7857338,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0003.jsonl.gz,BASIS-CANON-REPAIR-001,25000,f5a1e06b55c4e0e3c7709d65da5d8caf88671f2da1c9af1a30dffe33f4cd8eda,reconciled_observations_shard_0003,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0003.jsonl.gz,growth_readiness,growth_pair_ready,0
7859942,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0004.jsonl.gz,BASIS-CANON-REPAIR-001,25000,f07d846f09287ab014d73cd453c5c13e951c7f5a5a7bd299d9fae7ce1d140ee2,reconciled_observations_shard_0004,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0004.jsonl.gz,growth_readiness,growth_pair_ready,0
7426600,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0005.jsonl.gz,BASIS-CANON-REPAIR-001,25000,5ab351bcd0ae766bdb1f50e2027775c307f73599f097361ea6ec5e1fc6f06381,reconciled_observations_shard_0005,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0005.jsonl.gz,growth_readiness,growth_pair_ready,0
7699265,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0006.jsonl.gz,BASIS-CANON-REPAIR-001,25000,1b6198dae06f871dbb5aea47c9ca2099252141953561da0676696e4455158eb7,reconciled_observations_shard_0006,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0006.jsonl.gz,growth_readiness,growth_pair_ready,0
7709743,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0007.jsonl.gz,BASIS-CANON-REPAIR-001,25000,cdf8f36fa9bcaf57c675386071bf52752bfc67e2bb4dd2a3c099c4a0e5ca92e6,reconciled_observations_shard_0007,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0007.jsonl.gz,growth_readiness,growth_pair_ready,0
7903747,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0008.jsonl.gz,BASIS-CANON-REPAIR-001,25000,7f7d2a08c4e3b600d7412e84a1251098758da685bd42bd912d4147db4289330a,reconciled_observations_shard_0008,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0008.jsonl.gz,growth_readiness,growth_pair_ready,0
7956529,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0009.jsonl.gz,BASIS-CANON-REPAIR-001,25000,d1cf007b6351a93b946dddca2d7274fb2009b40b2fdea9cd03caa096c0375631,reconciled_observations_shard_0009,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0009.jsonl.gz,growth_readiness,growth_pair_ready,0
7700343,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0010.jsonl.gz,BASIS-CANON-REPAIR-001,25000,44ee61a915ce468740b42d4b8b22e0ccf48a3df4bc744b8d070395cdcb7c34c6,reconciled_observations_shard_0010,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0010.jsonl.gz,growth_readiness,growth_pair_ready,0
7514673,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0011.jsonl.gz,BASIS-CANON-REPAIR-001,25000,6ffa7b473075e8164a5687aad95564984a12f5747e77c863f37780f841e25ceb,reconciled_observations_shard_0011,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0011.jsonl.gz,growth_readiness,growth_pair_ready,0
7568102,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0012.jsonl.gz,BASIS-CANON-REPAIR-001,25000,72f4ba54c2fc95e360ca1a0d72e5bf306c286485a0ca1825c6181deb022f6dc1,reconciled_observations_shard_0012,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0012.jsonl.gz,growth_readiness,growth_pair_ready,0
7805677,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0013.jsonl.gz,BASIS-CANON-REPAIR-001,25000,4efb4c33ba97623d1f1144c70b7c58038726a265fa9c8be3be1c10f466712cc8,reconciled_observations_shard_0013,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0013.jsonl.gz,growth_readiness,growth_pair_ready,0
7879057,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0014.jsonl.gz,BASIS-CANON-REPAIR-001,25000,c1d5e81d6976630979c22c5528464ae03170140cccbbec8ae714d78ee29b0d6c,reconciled_observations_shard_0014,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0014.jsonl.gz,growth_readiness,growth_pair_ready,0
86005,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0015.jsonl.gz,PERIOD-REPAIR-001,237,1603047ca98c8c2b3d915d6750f2cf80d29de19568ebd88e85f570b2de42a004,reconciled_observations_shard_0015,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations/reconciled_observations_shard_0015.jsonl.gz,growth_readiness,growth_pair_ready,0
7953595,reconciliation_lane_003,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_basis_repaired/reconciled_observations_shard_0000.jsonl.gz,BASIS-CANON-REPAIR-001,25000,6d329186f7629635e0b3058f41d36f76a9b8fb165c7516fa5a46f48fee4100f2,reconciled_observations_shard_0000,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_period_repaired/reconciled_observations_shard_0000.jsonl.gz,growth_readiness,growth_pair_ready,0
8016154,reconciliation_lane_003,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_basis_repaired/reconciled_observations_shard_0001.jsonl.gz,BASIS-CANON-REPAIR-001,25000,92902cb126cc346bff665aff8837be71fbbb5e4daf77452b5f25b2b727bf74c1,reconciled_observations_shard_0001,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_period_repaired/reconciled_observations_shard_0001.jsonl.gz,growth_readiness,growth_pair_ready,0
8026300,reconciliation_lane_003,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_basis_repaired/reconciled_observations_shard_0002.jsonl.gz,BASIS-CANON-REPAIR-001,25000,2047483d1ab5222a0a6d0e1270bc97e9191b6c0ddbbba1e4cede587fbf95a6b3,reconciled_observations_shard_0002,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_period_repaired/reconciled_observations_shard_0002.jsonl.gz,growth_readiness,growth_pair_ready,0
7864299,reconciliation_lane_003,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_basis_repaired/reconciled_observations_shard_0003.jsonl.gz,BASIS-CANON-REPAIR-001,25000,ab9a818b7c996511476e11a66457137a1441a04108bf427a2357e868c16b16e3,reconciled_observations_shard_0003,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_period_repaired/reconciled_observations_shard_0003.jsonl.gz,growth_readiness,growth_pair_ready,0
7850150,reconciliation_lane_003,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_basis_repaired/reconciled_observations_shard_0004.jsonl.gz,BASIS-CANON-REPAIR-001,25000,228ce427d7d01ce89d25ca395a8b4af03ba113c5c85fc1a3f2a5b077dc8ac923,reconciled_observations_shard_0004,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_period_repaired/reconciled_observations_shard_0004.jsonl.gz,growth_readiness,growth_pair_ready,0
7429495,reconciliation_lane_003,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_basis_repaired/reconciled_observations_shard_0005.jsonl.gz,BASIS-CANON-REPAIR-001,25000,75c7b87aec203ab45880fc26c3c246e8ca749ce3b702a39dcb515ddb2d349e9c,reconciled_observations_shard_0005,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_period_repaired/reconciled_observations_shard_0005.jsonl.gz,growth_readiness,growth_pair_ready,0
7702459,reconciliation_lane_003,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_basis_repaired/reconciled_observations_shard_0006.jsonl.gz,BASIS-CANON-REPAIR-001,25000,4fd26131d7b8437f5fa66bd2fbff71067c1020d0d1c4aec65873c6f6c89301e7,reconciled_observations_shard_0006,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_period_repaired/reconciled_observations_shard_0006.jsonl.gz,growth_readiness,growth_pair_ready,0
7703578,reconciliation_lane_003,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_basis_repaired/reconciled_observations_shard_0007.jsonl.gz,BASIS-CANON-REPAIR-001,25000,4f8d0dbcaa038cfd42001dfd384747fd3129ea38ad441e2def3187d5f28d78bb,reconciled_observations_shard_0007,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_period_repaired/reconciled_observations_shard_0007.jsonl.gz,growth_readiness,growth_pair_ready,0
7903986,reconciliation_lane_003,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_basis_repaired/reconciled_observations_shard_0008.jsonl.gz,BASIS-CANON-REPAIR-001,25000,979a5c2589716b353c72b905b964bcd9f8c31497eb84f3f02ba08c6d3c7d07e5,reconciled_observations_shard_0008,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_period_repaired/reconciled_observations_shard_0008.jsonl.gz,growth_readiness,growth_pair_ready,0
7959180,reconciliation_lane_003,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_basis_repaired/reconciled_observations_shard_0009.jsonl.gz,BASIS-CANON-REPAIR-001,25000,94c4cc3fd69c9266465f780c76ea9e46740f50731a4b2048ee2d54b6b410faa4,reconciled_observations_shard_0009,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_003/reconciled_observations_period_repaired/reconciled_observations_shard_0009.jsonl.gz,growth_readiness,growth_pair_ready,0
